"","Name","Chromosome","Position","TFN.","FNMain","FNsmall","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM"
"1748","PstI.TP1294018",1,2280325,0.186670023904257,0.128436210302951,0.374328501485946,0.0703083613151078,0.0801483251235718,0.0388431051507246,0.0316273170420636,0.0461763790452558,0.0781345253818703,0.0709093873348912,0.0313408399028709,0.0569949533367057,0.110762060827604,0.0598346234080572,0.00440107631928203,0.145629784699779,0.20413820695372,0.0137755262830907,0.0616063453206021,0.0380402707171766,0.045101245541223,0.0467305339921517,0.130568696448413
"2951","PstI.TP56795",1,2315051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1233","PstI.TP108989",1,2588793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4086","PstI.TP966432",1,2596832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539","NsiI.TP486649",1,2601704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2641","PstI.TP441536",1,2816855,0.127472339550499,0.0419479224923671,0.223584823123942,0.568785390570877,0.480803196681335,0.411022549510292,0.377715983450112,0.542962710049707,0.482751897862936,0.432031145679575,0.361588786271965,0.519197999694347,0.397272918550967,0.418865655198844,0.30375232489858,0.464988207338202,0.540026634050034,0.732466650545497,0.523355117967804,0.401663126945533,0.388931133737838,0.391577848219492,0.505712367011574
"1222","PstI.TP1085601",1,2820903,0.477817077164739,0.707449935802492,0.715589343666956,0.383085274956114,0.392894094384969,0.402477175241995,0.430962553659099,0.366632171187077,0.399649800967296,0.418442893368719,0.416798457188638,0.297280018615347,0.389744171062252,0.341756723788487,0.419297204082317,0.402712631619389,0.498153966524935,0.282715849555376,0.346160222068466,0.417543122837029,0.416919723968879,0.365915418418966,0.407963368777928
"2838","PstI.TP525202",1,2884119,0.214225903483896,0.444879491644398,0.0123222044761342,0.234132361414333,0.281033167271367,0.353493029985222,0.382509673873235,0.227476933739261,0.317309673241888,0.347536795575734,0.358511396523942,0.192995211064426,0.37337858053312,0.370795554040056,0.416235375065983,0.231925864169063,0.258504655935142,0.40859934368337,0.524359701670234,0.361566570238829,0.352961963016358,0.369936159144807,0.263548025469665
"1703","PstI.TP1268585",1,2988383,0.75315133726487,0.939128190028192,0.859868605693823,1.58641403541357,1.68218120423187,1.62405865554606,1.6455776406966,1.56157710916693,1.66486552201956,1.54548244973307,1.63359247606118,1.48872104093168,1.62294317522315,1.57309459038934,1.89097454159362,1.32532591354239,1.23465220231673,1.28281069296005,1.65316137171483,1.64014290704784,1.60727646614657,1.67209307088893,1.3336202750138
"3742","PstI.TP849876",1,3050119,0.290653273422481,0.118276432506411,0.135977019680225,0.0308076398878538,0.0562726972329239,0.0478407637945698,0.0626344123822315,0.0461134023546529,0.0686775362534466,0.0170594613840372,0.0629150227429881,0.0326998409686362,0.0349609953659429,0.00919092398362785,0.099982235425393,0.0309523449530202,0.0347216062731559,0.0321583496774553,0.239752605826729,0.055704120983125,0.0474525453087708,0.0282017158781464,0.0158933844710809
"3154","PstI.TP66009",1,3078783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975","PstI.TP209693",1,3305106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3081","PstI.TP626124",1,3342723,0.138354832102486,0.028958830586359,0.175321218702321,0.000685707566329635,0.0226727952280386,0.003459043835141,0.0140745430370707,0.0255709403980365,0.0319004944751369,0.0188353467949567,0.0228182417013669,0.020024549941775,0.0111559972004828,0.0374634285465636,0.0313766434852986,0.0397010248270366,0.0538022581546526,0.0361197106365179,0.17696623408946,0.00757284339671844,0.0217085543316165,0.00797764231639943,0.0333357014727569
"1160","PstI.TP1059573",1,3357749,0.654274983369735,0.734989423725415,0.530383253939675,0.64837190868122,0.628821114205157,0.734477613701369,0.754577201051489,0.640133464995172,0.595382481066168,0.739403436818298,0.740767419216859,0.678602080476181,0.459869937189426,0.794876578648707,0.683292261747851,0.532077664105852,0.45102447323982,0.784216871935178,0.801469777743648,0.738052648223552,0.737145521310274,0.725659974100456,0.552584729352686
"588","NsiI.TP504485",1,3381640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1628","PstI.TP1243055",1,3389055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1633","PstI.TP1244443",1,3397749,0.539217003806778,0.505495445183454,0.841399684775781,0.377400314227505,0.460306086140553,0.444156244677498,0.514342496558251,0.383658246539525,0.457838665501722,0.449801242777053,0.54291995930651,0.368016395137541,0.476950571151254,0.420513258123219,0.605525621378717,0.562309354406811,0.38016267574071,0.319744680219861,0.304266063543844,0.481566252778482,0.508841142319686,0.475164229780448,0.498723380976493
"170","NsiI.TP24278",1,3414839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1541","PstI.TP1199997",1,3471828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3440","PstI.TP757375",1,3471897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3358","PstI.TP726521",1,3535515,0.337677406979379,0.0760107032045414,0.201721204283741,0.134338907607369,0.103781534912513,0.0839661141732521,0.0804574413385908,0.128116885406916,0.0872940053437798,0.0676485810961271,0.0737098595021998,0.098930855454334,0.101434534464603,0.101740266032384,0.103461707438622,0.11157237396996,0.227949331360304,0.176141964201126,0.297734426780773,0.0851989811739142,0.072899413705461,0.102631969239632,0.14446189068795
"2467","PstI.TP374511",1,3576636,1.26755703451547,1.56596881972147,0.962280651007857,0.0213006063691943,0.0341434791089204,0.0964194807033984,0.0524709210137962,0.00344258295655473,0.067291382459414,0.0876777437576516,0.036386744365791,0.0210946167826004,0.00862245310504742,0.0932711709006392,0.0123485842481288,0.233982737124153,0.0839416147434839,0.0207136595285974,0.042228258344177,0.0615489503137743,0.0496148696422289,0.0447928440235886,0.175222798660667
"1701","PstI.TP1267977",1,3576713,0.0136665842234994,0.204806846511053,0.0972989813813129,0.364638695228956,0.335667016607202,0.398678722613237,0.401787335187009,0.343098569709298,0.307619088575786,0.388650091681036,0.384637888645467,0.330410368056889,0.352727542923426,0.420577169768865,0.300909678682754,0.220188029910264,0.405107281590844,0.44330927417271,0.187596401426488,0.39669183965531,0.384586152853478,0.372844143648628,0.269378894760413
"1402","PstI.TP1155202",1,3620639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4074","PstI.TP961085",1,3705536,0.441153946618915,0.322699610861259,0.211867577216709,0.0493769336203635,0.130073813528689,0.097839880424887,0.135622842886232,0.067949859526799,0.136465745957663,0.0815970123309762,0.158624750193871,0.10427692520275,0.190111956083191,0.0836339780756413,0.164390305045906,0.051450607518086,0.0142371041193758,0.0836710018276293,0.191091200531068,0.118138330034082,0.130979087546071,0.117065374794032,0.0524185502010871
"2007","PstI.TP21889",1,3705780,0.806874080666165,0.390248231856326,0.296220473281135,0.931582070167638,0.786368880584422,0.982986121691385,0.89984625012512,0.9282256812403,0.812701451201404,1.0040059505036,0.907435857099412,0.81312586684719,0.812399761997923,0.950275137468146,0.833185549749159,0.980399636527477,0.737114630549284,0.903036165326352,0.767411190861169,0.926119766823859,0.938185729681514,0.89743108074739,0.928613556772243
"1144","PstI.TP1053336",1,3955998,0.115553351170173,0.0998038186956888,0.0316778860339456,0.147142109841888,0.171196475188968,0.106582499990892,0.115337065032008,0.142378503370807,0.198849398926078,0.120499510492619,0.111017531241544,0.15220413415102,0.196148208209673,0.0884421814754511,0.0884906186147481,0.395459524055603,0.468051390002071,0.211578008552294,0.124603000360977,0.116091051948056,0.116253496779365,0.102327115959847,0.379934646528058
"363","NsiI.TP403662",1,3957731,0.254665337196088,0.496750783337744,0.543419157888035,0.533645536759654,0.589475052578997,0.677674403857381,0.658555637423338,0.517964532652621,0.576337889243529,0.72859426771616,0.642069591132632,0.510305922187364,0.608561693658713,0.7299914935109,0.625117548419311,0.574098297548387,0.687841423131988,0.605302848800231,0.626874439485726,0.65769012417018,0.667586573813169,0.672410641168187,0.603348174153022
"3871","PstI.TP891020",1,4033768,0.0897071149379765,0.125226741533298,0.294694776620062,0.126594695344333,0.157708826085945,0.185540894920218,0.190728154535703,0.10811254110979,0.163678520726694,0.193833540221472,0.193299809313813,0.135063608938219,0.128681225994588,0.199760868419448,0.20179478235082,0.134082975590826,0.207768702000148,0.227997954112161,0.206184075945235,0.184636324580725,0.191790562201073,0.188963094445609,0.157549532042135
"3085","PstI.TP629259",1,4276027,0.6211046273201,0.380181427331286,0.655862802118118,1.61318576861428,1.7488094467185,1.71025083619761,1.7830057886588,1.6343161014341,1.74714746095734,1.79885945122298,1.79050638562482,1.55510794321978,1.65707018455941,1.79034631416772,1.88820140576501,1.42953703261654,2.00387651507113,1.8676822552801,1.73177400194315,1.75104979374046,1.79285366536155,1.79814301944204,1.58422133526726
"3084","PstI.TP629254",1,4276045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3378","PstI.TP736289",1,4314719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3640","PstI.TP820611",1,4393513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1791","PstI.TP140451",1,4460094,0.306840808658512,0.344647439470042,0.557051394092901,0.376699005004431,0.339428930972245,0.324502794475122,0.295520035534407,0.357082063620754,0.313304828158309,0.349544478956857,0.273275036791977,0.34947328148425,0.320971703387118,0.337297176822254,0.22223209497144,0.280139079200814,0.305238554977795,0.400569404015134,0.230016786229334,0.311206574387469,0.299494057360105,0.302604706047863,0.294009623832028
"344","NsiI.TP39399",1,4465777,0.26785385172233,0.714417924426861,0.218023227924898,0.0755035513367345,0.0538312547946549,0.0685069301003495,0.0515532089618281,0.0685231472855065,0.0319588456108766,0.0845236745771884,0.0210080915812255,0.0365700643379752,0.0462115330461022,0.110491881517599,0.010474194027748,0.117362365803782,0.012287870567207,0.000930931366338304,0.0294390082114218,0.0587836181385716,0.0417693957671099,0.0678443186398483,0.0831641128337415
"2551","PstI.TP403850",1,4535788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1652","PstI.TP1250346",1,4555696,0.138766560525369,0.11275789989219,0.0544598987808844,0.978256624053406,1.05353642555926,0.972129631974309,0.938530679069097,0.935151376021761,1.03159354070047,0.90004621279752,0.938463219551272,0.956964917717873,1.05648432001249,0.976052792044435,0.934147659131498,0.969340535637842,1.05047958904716,0.985747108160235,1.16370005586632,0.95951470171302,0.92963095800832,0.975597743177332,1.00343974963292
"508","NsiI.TP468762",1,4620729,0.0209301840621551,0.106873718467277,0.0689681725510764,0.567900409539818,0.563518933952835,0.678568913017882,0.688832373915692,0.5796323898776,0.578447555492703,0.67789351432548,0.66580736762378,0.500782419212833,0.704497726821867,0.570544885914192,0.63440805112107,0.542570371209325,0.720665958501605,0.552199885625233,0.22679455687899,0.675257016229433,0.668127529956919,0.5976388318113,0.564980588328057
"1011","PstI.TP1009631",1,4625223,1.09485674847978,1.38639178028863,1.09148534632858,1.89897761073867,1.83922425974863,1.75584999938765,1.68018579289489,1.86762031077708,1.74610900340923,1.72266627994871,1.56642348105013,1.91650939535056,1.84291859519048,1.66202795149822,1.49660617440578,1.70369774388957,1.45882237832876,1.68692357407325,1.8049796979242,1.7256536912163,1.62614892527777,1.65813678409415,1.6794254710663
"4135","PstI.TP982823",1,4677828,0.265951231427144,0.389890487372732,0.332035688637135,0.00451502497642236,0.0518285994662667,0.0400786460641356,0.0255469364652909,0.0109409568198303,0.0606275709651348,0.0181011768450179,0.0191117972755359,0.00912841827128599,0.101093680801072,0.0425271290016253,0.0112247279845293,0.0357141401183357,0.166300385764086,0.0903287110766053,0.0055288202975464,0.0257375963332717,0.0171995143530015,0.0121015491365021,0.0431801676061429
"2255","PstI.TP307588",1,4762662,0.0384947396488069,0.0662182232258866,0.632808505226008,0.97051265135228,0.830331162108817,0.815366650942067,0.808298466909683,0.959564972983441,0.846131439733744,0.791455045217591,0.819478956632457,1.00277557702965,0.910223700852358,0.80650344228756,0.803832340931278,1.29975955446933,1.24766441457798,1.09366082032831,0.979032005516152,0.819383596165704,0.813779595477256,0.835440860295257,1.26962967509263
"3951","PstI.TP920636",1,4777048,1.56666105807624,1.14591469350787,1.92090905163772,0.411736605005319,0.383830346304372,0.327109793900145,0.306846780465245,0.408410515922169,0.378335555318362,0.326518897839717,0.345421762132225,0.458190518368872,0.361588377506278,0.370749073684391,0.351275750958739,0.323727936667339,0.323565224570568,0.347537513149517,0.274659864276802,0.321752453810844,0.340938544606519,0.372875842147642,0.325449126729918
"1447","PstI.TP1168479",1,4789991,0.382690590737935,0.816501540296933,0.876948931585005,0.0715291662930276,0.0381422408120197,0.0408286147314635,0.0370447530502346,0.0897092364786704,0.0579405535050551,0.0427969335796612,0.0633200112792183,0.00742300201222738,0.0664056789849206,0.024317726525742,0.104672877898643,0.00710968687083763,0.0460948441590266,0.0308232641858757,0.0834197326914464,0.0394132322537254,0.0565326526241919,0.0483164965875228,0.00847545064281562
"4044","PstI.TP947391",1,4891496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3216","PstI.TP683907",1,4900973,0.818356719687341,0.577912984298936,0.267295846867732,1.89883261960961,1.84710739899156,1.84790138204213,1.75641480105806,1.91908357708991,1.79554671060882,1.84666790817156,1.76142482313316,1.916498232823,1.76706058577467,1.83561456340538,1.69409793750749,1.85529323675553,1.63550593969567,1.58887257613582,1.26080522679235,1.80188195864939,1.79489168537492,1.80713001771745,1.78330492837871
"2547","PstI.TP402429",1,4990016,0.572123306089551,0.520201202433766,0.196994608409896,0.499513799070819,0.49665787778893,0.45138750551617,0.416224207606566,0.505416909719714,0.505027029639407,0.434006714047741,0.456408569141375,0.521068876327812,0.437993215047549,0.410560803153632,0.470999958977848,0.422212477997933,0.269136386501499,0.197399039455446,0.155776945932457,0.436457441056196,0.451481178048873,0.442373903746885,0.363621572426436
"3423","PstI.TP748688",1,5063937,0.928884340702979,0.9439860686357,1.39469623074719,0.114873938475848,0.0891470592108273,0.0828615384931116,0.0753632702044523,0.133197250353427,0.0937141166285607,0.0771757585563452,0.0551680174566693,0.134703542719225,0.0802046021765222,0.104773145700939,0.0553585909010378,0.0196836099211796,0.0261920339563173,0.0297252572135506,0.0626134141207348,0.0801415680041788,0.063865109067218,0.0904748841147157,0.0179257259072082
"1320","PstI.TP1126882",1,5115206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3217","PstI.TP684655",1,5379329,0.61408535631967,0.284276806069583,0.412317394615529,0.189491416459494,0.191654932896375,0.237021642893176,0.225179704623525,0.196595323509797,0.182926095139876,0.275900896948905,0.222119756788572,0.218480633967359,0.17041419169036,0.286280526285936,0.201640855122576,0.115093018188175,0.218807461983452,0.201646309637473,0.269100430747451,0.226399104963152,0.238188110971845,0.245565035741214,0.145081334513006
"1988","PstI.TP213596",1,5408780,0.702807634117203,0.838123275654684,1.0078579764919,0.0298087654525901,0.0205239456259286,0.0662914004735622,0.0699683320937577,0.0300188143200478,0.0227266312758144,0.0755862767455918,0.0797393444197632,0.06458525602431,0.0216990107716924,0.0837875610590719,0.0432468308655849,0.0677202761288326,0.02981605378857,0.0753081482530659,0.14871241893301,0.0644885755848123,0.0765269954999808,0.0645705956347646,0.0649363767679575
"667","NsiI.TP556033",1,5459542,0.056066718467748,0.0658425303700735,0.03778121671045,0.0893264538975691,0.122805407204834,0.0666677184215766,0.101626770377745,0.096551475604006,0.137112334972085,0.0853701074703741,0.112311802021592,0.10311240075294,0.140802397514839,0.10920756928967,0.0788098810500433,0.0728096894289337,0.126105251227213,0.118339113944111,0.106611067351484,0.0893629919230085,0.103555029306837,0.101915357983967,0.0849040174659382
"316","NsiI.TP367540",1,5460609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3976","PstI.TP928135",1,5502147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4067","PstI.TP9547",1,5534818,0.301443908737444,0.351497939294397,0.501016248064667,0.569199154209114,0.577615699727265,0.513083155336834,0.465525544587002,0.554499539886884,0.587818209067907,0.513135776576074,0.428386060751586,0.507879214926339,0.639478425849587,0.52324404650064,0.396746324447965,0.588435138460707,0.7879892866781,0.460812147636382,0.416943504278179,0.492339323799405,0.460760695805649,0.49516198953279,0.608530295987964
"2735","PstI.TP476949",1,5536792,0.203845810688174,0.0382168750087475,0.0190806243197445,1.69591717848807,1.75988124221444,1.60601769484613,1.66717041706575,1.72072455557866,1.71222826606035,1.57487657835497,1.57864944667774,1.73882830211107,1.62284539172992,1.64357924419312,1.5462885965518,1.66038363011796,1.20633195367091,1.27416631121141,1.13594812492232,1.65387546009627,1.5844795775998,1.63226008613083,1.53207229156792
"1781","PstI.TP137261",1,5540981,0.0193716035692671,0.0834650323243389,0.399297045816366,0.752817483527526,0.825452477037373,0.731582524927151,0.714471797477234,0.774807763685146,0.81562746025493,0.679221568395286,0.661248339225127,0.808185470420573,0.777634113613122,0.717557630354648,0.687860839262209,0.622014211435288,0.394621183645517,0.385666640801368,0.549764096662763,0.728585903827158,0.672584606268249,0.725883748575913,0.559533688752035
"2213","PstI.TP291849",1,5571398,0.366753424029526,0.235291295942372,0.333156493268229,0.334958540152775,0.332585723983318,0.250607911866371,0.26566128511135,0.351069265648406,0.349774063163529,0.215621579324023,0.287047165554955,0.385914750760978,0.356694945599485,0.2222787159592,0.365293785437559,0.443189286135588,0.346410798368179,0.254037435869155,0.43514156242371,0.266441815640389,0.265491183927047,0.288435600933559,0.411660793545054
"963","NsiI.TP83219",1,5636529,0.937543608725035,1.15655393716495,0.669875740777878,0.197709114076302,0.140387731303028,0.0802161606113038,0.123719824703443,0.166290141967697,0.122326417028248,0.0721674029970899,0.100003883652231,0.156833885118305,0.108930568040803,0.0839948590061259,0.0244877775449589,0.189609472725516,0.160848478304319,0.0314317850129395,0.113457043887879,0.111326506188866,0.0919885745309925,0.0733857224335971,0.167261625237385
"2995","PstI.TP584919",1,5663458,0.30880774515129,0.290674441014202,0.0822677801680483,1.13338756692441,1.11405009794741,1.02760921625899,1.0229341453261,1.11432340577365,1.05520226296512,1.02643929421114,0.98193688715235,1.13414575001688,1.07950999311762,1.05065762344516,0.975191284634851,1.09787776602897,0.804938120157781,0.981793158760178,0.872806152218437,1.03491226935866,1.00095730209723,1.04431564121718,1.03364484509324
"623","NsiI.TP522455",1,5717942,0.627941956390979,0.289000753758675,0.890810681250442,0.408804565129783,0.461307544406683,0.378705540767092,0.413386973132786,0.378414941770946,0.491213252333663,0.370911717273922,0.408382774082091,0.365360646221557,0.539163656876586,0.298846694400801,0.389222839578465,0.520738496315515,0.611180053058049,0.377626180234514,0.472902290347644,0.403644308297518,0.397886978130739,0.350801855380175,0.526177066367536
