"","ID","Method","Trait.name","SNP","Chromosome","Position","P.value"
"149",149,"SUPER","Lg","NsiI.TP435468",11,14158,0.000000000681273419064775
"150",150,"SUPER","Lg","NsiI.TP436166",11,14170,0.000000000794061913250592
"151",151,"SUPER","Lg","NsiI.TP443949",11,14366,0.00000000067489769647757
"152",152,"SUPER","Lg","NsiI.TP484793",11,14967,0.00000000118689689370533
"153",153,"SUPER","Lg","NsiI.TP512091",11,15453,0.00000000000601052920506732
"154",154,"SUPER","Lg","NsiI.TP516545",11,15502,0.000000000234124475042354
"155",155,"SUPER","Lg","NsiI.TP516848",11,15505,0.00000000000743466403079331
"156",156,"SUPER","Lg","NsiI.TP538514",11,15772,0.00000000000000412123920793219
"157",157,"SUPER","Lg","NsiI.TP582062",11,16365,0.000000000692088851204816
"158",158,"SUPER","Lg","NsiI.TP589380",11,16451,0.0000000000000000422094502307367
"159",159,"SUPER","Lg","NsiI.TP748803",11,18299,0.000000000269460932461427
"160",160,"SUPER","Lg","NsiI.TP771870",11,18640,0.0000000000000000241462289327348
"161",161,"SUPER","Lg","NsiI.TP780472",11,18739,0.0000000000000000851605448549625
"162",162,"SUPER","Lg","PstI.TP571203",2,749077,0.0000000000018081953857534
"163",163,"SUPER","Lg","PstI.TP458571",2,3669039,0.00000000123507617045626
"164",164,"SUPER","Lg","NsiI.TP750600",2,56869336,0.0000000000883247163233924
"165",165,"SUPER","Lg","NsiI.TP252714",2,62096963,0.000000000211105090264753
"166",166,"SUPER","Lg","NsiI.TP506374",2,63219829,0.00000000120867219166281
"167",167,"SUPER","Lg","NsiI.TP364999",2,63498766,0.000000000854229753060035
"168",168,"SUPER","Lg","PstI.TP1231564",2,67297003,0.0000000000825343473907617
"169",169,"SUPER","Lg","PstI.TP200848",2,69223364,0.0000000000259398798933303
"170",170,"SUPER","Lg","NsiI.TP297190",2,69347483,0.0000000000000358026452310564
"171",171,"SUPER","Lg","NsiI.TP188428",2,74244645,0.000000000997882252124918
"172",172,"SUPER","Lg","PstI.TP476220",2,74636899,0.00000000123504795783826
"173",173,"SUPER","Lg","NsiI.TP424626",2,75047684,0.000000000170154567353498
"174",174,"SUPER","Lg","GFSSContig14716_1047",2,75444144,0.000000000000000562044967202535
"175",175,"SUPER","Lg","PstI.TP378617",2,76813654,0.0000000000899197824225294
"176",176,"SUPER","Lg","PstI.TP1289056",3,2011598,0.0000000000899186159047478
"177",177,"SUPER","Lg","PstI.TP1264005",3,2578488,0.000000000000124186113992103
"178",178,"SUPER","Lg","PstI.TP770506",3,68857417,0.00000000000184314031731868
"179",179,"SUPER","Lg","NsiI.TP630701",3,72384480,0.0000000000000927957537869145
"180",180,"SUPER","Lg","PstI.TP5232",3,72451142,0.00000000000110038113927236
"181",181,"SUPER","Lg","PstI.TP704363",4,180971,0.0000000000000000154464951279272
"182",182,"SUPER","Lg","NsiI.TP800527",4,1112622,0.00000000000241079595113654
"183",183,"SUPER","Lg","PstI.TP818107",4,5840211,0.0000000000587711542624724
"184",184,"SUPER","Lg","PstI.TP105120",4,11122087,0.00000000000000000217176824374242
"185",185,"SUPER","Lg","PstI.TP1047556",4,52082699,0.000000000000417570059246489
"186",186,"SUPER","Lg","PstI.TP602657",4,55651202,0.0000000000853223735269051
"187",187,"SUPER","Lg","NsiI.TP379289",4,56401529,0.000000000553077827959477
"188",188,"SUPER","Lg","PstI.TP1091010",4,63784704,0.0000000000000795190975066958
"189",189,"SUPER","Lg","NsiI.TP241821",4,65458789,0.0000000000954056917332994
"190",190,"SUPER","Lg","NsiI.TP339003",5,3276964,0.0000000000000683099906518639
"191",191,"SUPER","Lg","NsiI.TP237",5,9520936,0.000000000684795932731346
"192",192,"SUPER","Lg","NsiI.TP436044",5,71762287,0.000000000742019922005139
"193",193,"SUPER","Lg","PstI.TP924198",6,7200427,0.000000000740551323267766
"194",194,"SUPER","Lg","NsiI.TP40837",6,48435571,0.000000000406249621743293
"195",195,"SUPER","Lg","NsiI.TP401025",6,55865568,0.0000000000000150567867513778
"196",196,"SUPER","Lg","NsiI.TP383667",7,419094,0.00000000000104365201562451
"197",197,"SUPER","Lg","NsiI.TP352047",7,5611318,0.0000000000000989952351808982
"198",198,"SUPER","Lg","NsiI.TP216625",7,57473921,0.0000000000849530275855517
"199",199,"SUPER","Lg","NsiI.TP193811",7,59357559,0.00000000000171664032455495
"200",200,"SUPER","Lg","PstI.TP862004",7,62011344,0.000000000000128568684773969
"201",201,"SUPER","Lg","NsiI.TP676974",7,62034862,0.000000000749264258446641
"202",202,"SUPER","Lg","PstI.TP175766",7,62320486,0.000000000000263501213167949
"203",203,"SUPER","Lg","PstI.TP858495",8,3962414,0.000000000018350250726065
"204",204,"SUPER","Lg","NsiI.TP423749",8,52745949,0.0000000000000126199963935036
"205",205,"SUPER","Lg","NsiI.TP423888",9,7279333,0.000000000000179856329904376
"206",206,"SUPER","Lg","GFSSContig19578_877",9,52518574,0.000000000198992627915605
"207",207,"SUPER","Lg","PstI.TP210243",9,55242138,0.00000000128529540179066
"208",208,"SUPER","Lg","NsiI.TP529142",9,56879095,0.00000000035819343313435
"209",209,"SUPER","Lg","PstI.TP63042",9,59079217,0.0000000000784442079403236
"210",210,"rrBLUP","Lg","PstI.TP731711",1,2484952,0.00000991599899899364
"211",211,"rrBLUP","Lg","NsiI.TP546327",1,64568428,0.0000368783668518783
"212",212,"rrBLUP","Lg","PstI.TP98014",11,806,0.000000344810989506518
"213",213,"rrBLUP","Lg","PstI.TP119679",11,995,0.0000312711862742448
"214",214,"rrBLUP","Lg","PstI.TP316592",11,2507,0.00000000149986562729554
"215",215,"rrBLUP","Lg","PstI.TP350131",11,2755,0.00000971780415902666
"216",216,"rrBLUP","Lg","PstI.TP378319",11,2960,0.00000147009080323669
"217",217,"rrBLUP","Lg","PstI.TP421743",11,3266,0.0000148819926655856
"218",218,"rrBLUP","Lg","PstI.TP602083",11,4266,0.0000390317376292596
"219",219,"rrBLUP","Lg","PstI.TP949153",11,6629,0.0000000572884863604527
"220",220,"rrBLUP","Lg","PstI.TP1047764",11,7272,0.00000966800492843222
"221",221,"rrBLUP","Lg","PstI.TP1181998",11,8335,0.0000000326132764157318
"222",222,"rrBLUP","Lg","NsiI.TP23333",11,9380,0.00000491426160674108
"223",223,"rrBLUP","Lg","NsiI.TP199794",11,11348,0.00000222713314879826
"224",224,"rrBLUP","Lg","NsiI.TP213251",11,11497,0.0000268704745529198
"225",225,"rrBLUP","Lg","NsiI.TP233866",11,11754,0.000000788327598925951
"226",226,"rrBLUP","Lg","NsiI.TP394647",11,13479,0.00000620907125676779
"227",227,"rrBLUP","Lg","NsiI.TP438128",11,14231,0.00000057381193571684
"228",228,"rrBLUP","Lg","NsiI.TP484341",11,14956,0.00000000000390538766819381
"229",229,"rrBLUP","Lg","NsiI.TP510204",11,15423,0.0000111832305403743
"230",230,"rrBLUP","Lg","NsiI.TP673888",11,17425,0.000000645278355433246
"231",231,"rrBLUP","Lg","NsiI.TP765334",11,18553,0.0000368087193907069
"232",232,"rrBLUP","Lg","NsiI.TP827803",11,19285,0.00000608697101500062
"233",233,"rrBLUP","Lg","PstI.TP1043092",2,8205665,0.0000086086549182928
"234",234,"rrBLUP","Lg","PstI.TP1080568",2,60958321,0.00003280773025626
"235",235,"rrBLUP","Lg","NsiI.TP736796",2,69108801,0.0000104791715082056
"236",236,"rrBLUP","Lg","NsiI.TP487878",3,16015288,0.0000198008108407593
"237",237,"rrBLUP","Lg","PstI.TP309206",3,45627127,0.0000162164432922209
"238",238,"rrBLUP","Lg","NsiI.TP36218",3,63029747,0.0000029630075939946
"239",239,"rrBLUP","Lg","NsiI.TP128994",3,70221019,0.000000624692570340868
"240",240,"rrBLUP","Lg","PstI.TP930933",4,68012745,0.0000250804756594887
"241",241,"rrBLUP","Lg","PstI.TP814438",6,50194797,0.0000172504179912248
"242",242,"rrBLUP","Lg","PstI.TP1000965",6,57296544,0.0000258041508445696
"243",243,"rrBLUP","Lg","PstI.TP775944",6,58413507,0.0000218631305815777
"244",244,"rrBLUP","Lg","PstI.TP717722",8,162336,0.0000180415128221421
"245",245,"rrBLUP","Lg","NsiI.TP558275",8,61989511,0.0000105813851584455
