"","ID","Method","Trait.name","SNP","Chromosome","Position","P.value"
"42",42,"GLM","Lg","PstI.TP1091010",4,63784704,0.000000195928501974699
"43",43,"GLM","Lg","NsiI.TP339003",5,3276964,0.000000442787554873143
"44",44,"GLM","Lg","PstI.TP842047",6,369900,0.00000272293590212728
"45",45,"GLM","Lg","NsiI.TP95031",6,54950661,0.000000122540181969902
"46",46,"GLM","Lg","NsiI.TP352047",7,5611318,0.0000012395609992721
"47",47,"GLM","Lg","NsiI.TP193811",7,59357559,0.00000106056655155951
"48",48,"GLM","Lg","PstI.TP175766",7,62320486,0.000000102771797955685
"49",49,"GLM","Lg","PstI.TP767870",7,63639615,0.00000000500872732061314
"50",50,"GLM","Lg","NsiI.TP411968",7,64913125,0.000000676060328515409
"51",51,"GLM","Lg","NsiI.TP420187",8,45512433,0.00000228837431541062
"52",52,"GLM","Lg","NsiI.TP423749",8,52745949,0.00000410874002690947
"53",53,"GLM","Lg","NsiI.TP423888",9,7279333,0.000000186814812995648
"54",54,"MLM","Lg","PstI.TP630184",1,61807366,0.0000316166015397535
"55",55,"MLM","Lg","NsiI.TP790039",10,43096238,0.00000313315158934975
"56",56,"MLM","Lg","PstI.TP485067",10,46676286,0.0000103306172484201
"57",57,"MLM","Lg","PstI.TP81008",11,677,0.0000000677914868490522
"58",58,"MLM","Lg","PstI.TP99018",11,812,0.0000486956270612271
"59",59,"MLM","Lg","PstI.TP100020",11,817,0.0000108647472164056
"60",60,"MLM","Lg","PstI.TP110497",11,912,0.0000414052197196299
"61",61,"MLM","Lg","PstI.TP186444",11,1527,0.00000000798965221399826
"62",62,"MLM","Lg","PstI.TP280351",11,2258,0.00000647626490663197
"63",63,"MLM","Lg","PstI.TP302415",11,2390,0.00000385102427282425
"64",64,"MLM","Lg","PstI.TP381085",11,2985,0.000027260211942282
"65",65,"MLM","Lg","PstI.TP413792",11,3203,0.0000016736514191673
"66",66,"MLM","Lg","PstI.TP488963",11,3705,0.00000115830792362576
"67",67,"MLM","Lg","PstI.TP522119",11,3902,0.000000000015752868867176
"68",68,"MLM","Lg","PstI.TP613492",11,4322,0.0000166892129765647
"69",69,"MLM","Lg","PstI.TP709060",11,4917,0.00000673098281645098
"70",70,"MLM","Lg","PstI.TP849262",11,5889,0.0000190986745362782
"71",71,"MLM","Lg","PstI.TP877080",11,6119,0.0000021581274076903
"72",72,"MLM","Lg","PstI.TP937446",11,6559,0.0000384408438019557
"73",73,"MLM","Lg","PstI.TP996826",11,6920,0.0000388173323036814
"74",74,"MLM","Lg","PstI.TP1176715",11,8291,0.0000465905915958637
"75",75,"MLM","Lg","PstI.TP1180478",11,8320,0.00004751047643278
"76",76,"MLM","Lg","NsiI.TP56527",11,9790,0.0000000561017543818628
"77",77,"MLM","Lg","NsiI.TP59114",11,9826,0.000000918458793525207
"78",78,"MLM","Lg","NsiI.TP124257",11,10493,0.00000347055139014082
"79",79,"MLM","Lg","NsiI.TP147878",11,10746,0.0000295321286810428
"80",80,"MLM","Lg","NsiI.TP279529",11,12227,0.0000248777636070881
"81",81,"MLM","Lg","NsiI.TP397080",11,13499,0.000000110897403398595
"82",82,"MLM","Lg","NsiI.TP401109",11,13532,0.00000308470215254003
"83",83,"MLM","Lg","NsiI.TP436166",11,14170,0.0000330961535032324
"84",84,"MLM","Lg","NsiI.TP450780",11,14472,0.0000377952999047841
"85",85,"MLM","Lg","NsiI.TP484793",11,14967,0.0000434595958401826
"86",86,"MLM","Lg","NsiI.TP589380",11,16451,0.0000111547463981018
"87",87,"MLM","Lg","NsiI.TP630333",11,16949,0.00000175446351665437
"88",88,"MLM","Lg","NsiI.TP708836",11,17857,0.00000003870151763765
"89",89,"MLM","Lg","NsiI.TP771175",11,18628,0.00000157509149272526
"90",90,"MLM","Lg","NsiI.TP771870",11,18640,0.00000768096133587961
"91",91,"MLM","Lg","NsiI.TP780472",11,18739,0.0000122889878288427
"92",92,"MLM","Lg","PstI.TP1114827",2,57544790,0.00001766968926219
"93",93,"MLM","Lg","PstI.TP200848",2,69223364,0.00000219408463565231
"94",94,"MLM","Lg","NsiI.TP297190",2,69347483,0.00000371105556474523
"95",95,"MLM","Lg","PstI.TP103361",2,74859736,0.00000629354913598765
"96",96,"MLM","Lg","GFSSContig14716_1047",2,75444144,0.00000174416273238642
"97",97,"MLM","Lg","PstI.TP797783",3,57068036,0.0000198544589684642
"98",98,"MLM","Lg","NsiI.TP453333",3,58281964,0.0000447368305095395
"99",99,"MLM","Lg","NsiI.TP75624",3,70673787,0.0000106712470017688
"100",100,"MLM","Lg","NsiI.TP636470",4,1801601,0.0000350436167027509
"101",101,"MLM","Lg","PstI.TP818107",4,5840211,0.0000310923657509982
"102",102,"MLM","Lg","PstI.TP105120",4,11122087,0.00000227977162612422
"103",103,"MLM","Lg","PstI.TP1047556",4,52082699,0.00000378666815500242
"104",104,"MLM","Lg","PstI.TP969702",4,58874917,0.00000204353068297565
"105",105,"MLM","Lg","PstI.TP1091010",4,63784704,0.0000334249731440541
"106",106,"MLM","Lg","PstI.TP842047",6,369900,0.0000334918070531139
"107",107,"MLM","Lg","NsiI.TP95031",6,54950661,0.0000023298432354113
"108",108,"MLM","Lg","NsiI.TP352047",7,5611318,0.0000236072617825736
"109",109,"MLM","Lg","NsiI.TP429768",7,56464044,0.0000449084722537868
"110",110,"MLM","Lg","PstI.TP175766",7,62320486,0.0000023213668530682
"111",111,"MLM","Lg","PstI.TP767870",7,63639615,0.000000299562353333718
"112",112,"MLM","Lg","NsiI.TP411968",7,64913125,0.0000237429503067411
"113",113,"MLM","Lg","NsiI.TP423749",8,52745949,0.0000487346040896569
"114",114,"MLM","Lg","NsiI.TP616628",8,62167326,0.0000495966423676513
"115",115,"MLM","Lg","NsiI.TP423888",9,7279333,0.00000121854055417224
"116",116,"CMLM","Lg","PstI.TP630184",1,61807366,0.0000316166015397535
"117",117,"CMLM","Lg","NsiI.TP790039",10,43096238,0.00000313315158934975
"118",118,"CMLM","Lg","PstI.TP485067",10,46676286,0.0000103306172484201
"119",119,"CMLM","Lg","PstI.TP81008",11,677,0.0000000677914868490522
"120",120,"CMLM","Lg","PstI.TP99018",11,812,0.0000486956270612271
"121",121,"CMLM","Lg","PstI.TP100020",11,817,0.0000108647472164056
"122",122,"CMLM","Lg","PstI.TP110497",11,912,0.0000414052197196299
"123",123,"CMLM","Lg","PstI.TP186444",11,1527,0.00000000798965221399826
"124",124,"CMLM","Lg","PstI.TP280351",11,2258,0.00000647626490663197
"125",125,"CMLM","Lg","PstI.TP302415",11,2390,0.00000385102427282425
"126",126,"CMLM","Lg","PstI.TP381085",11,2985,0.000027260211942282
"127",127,"CMLM","Lg","PstI.TP413792",11,3203,0.0000016736514191673
"128",128,"CMLM","Lg","PstI.TP488963",11,3705,0.00000115830792362576
"129",129,"CMLM","Lg","PstI.TP522119",11,3902,0.000000000015752868867176
"130",130,"CMLM","Lg","PstI.TP613492",11,4322,0.0000166892129765647
"131",131,"CMLM","Lg","PstI.TP709060",11,4917,0.00000673098281645098
"132",132,"CMLM","Lg","PstI.TP849262",11,5889,0.0000190986745362782
"133",133,"CMLM","Lg","PstI.TP877080",11,6119,0.0000021581274076903
"134",134,"CMLM","Lg","PstI.TP937446",11,6559,0.0000384408438019557
"135",135,"CMLM","Lg","PstI.TP996826",11,6920,0.0000388173323036814
"136",136,"CMLM","Lg","PstI.TP1176715",11,8291,0.0000465905915958637
"137",137,"CMLM","Lg","PstI.TP1180478",11,8320,0.00004751047643278
"138",138,"CMLM","Lg","NsiI.TP56527",11,9790,0.0000000561017543818628
"139",139,"CMLM","Lg","NsiI.TP59114",11,9826,0.000000918458793525207
"140",140,"CMLM","Lg","NsiI.TP124257",11,10493,0.00000347055139014082
"141",141,"CMLM","Lg","NsiI.TP147878",11,10746,0.0000295321286810428
"142",142,"CMLM","Lg","NsiI.TP279529",11,12227,0.0000248777636070881
"143",143,"CMLM","Lg","NsiI.TP397080",11,13499,0.000000110897403398595
"144",144,"CMLM","Lg","NsiI.TP401109",11,13532,0.00000308470215254003
"145",145,"CMLM","Lg","NsiI.TP436166",11,14170,0.0000330961535032324
"146",146,"CMLM","Lg","NsiI.TP450780",11,14472,0.0000377952999047841
"147",147,"CMLM","Lg","NsiI.TP484793",11,14967,0.0000434595958401826
"148",148,"CMLM","Lg","NsiI.TP589380",11,16451,0.0000111547463981018
"149",149,"CMLM","Lg","NsiI.TP630333",11,16949,0.00000175446351665437
"150",150,"CMLM","Lg","NsiI.TP708836",11,17857,0.00000003870151763765
"151",151,"CMLM","Lg","NsiI.TP771175",11,18628,0.00000157509149272526
"152",152,"CMLM","Lg","NsiI.TP771870",11,18640,0.00000768096133587961
"153",153,"CMLM","Lg","NsiI.TP780472",11,18739,0.0000122889878288427
"154",154,"CMLM","Lg","PstI.TP1114827",2,57544790,0.00001766968926219
"155",155,"CMLM","Lg","PstI.TP200848",2,69223364,0.00000219408463565231
"156",156,"CMLM","Lg","NsiI.TP297190",2,69347483,0.00000371105556474523
"157",157,"CMLM","Lg","PstI.TP103361",2,74859736,0.00000629354913598765
"158",158,"CMLM","Lg","GFSSContig14716_1047",2,75444144,0.00000174416273238642
"159",159,"CMLM","Lg","PstI.TP797783",3,57068036,0.0000198544589684642
"160",160,"CMLM","Lg","NsiI.TP453333",3,58281964,0.0000447368305095395
"161",161,"CMLM","Lg","NsiI.TP75624",3,70673787,0.0000106712470017688
"162",162,"CMLM","Lg","NsiI.TP636470",4,1801601,0.0000350436167027509
"163",163,"CMLM","Lg","PstI.TP818107",4,5840211,0.0000310923657509982
"164",164,"CMLM","Lg","PstI.TP105120",4,11122087,0.00000227977162612422
"165",165,"CMLM","Lg","PstI.TP1047556",4,52082699,0.00000378666815500242
"166",166,"CMLM","Lg","PstI.TP969702",4,58874917,0.00000204353068297565
"167",167,"CMLM","Lg","PstI.TP1091010",4,63784704,0.0000334249731440541
"168",168,"CMLM","Lg","PstI.TP842047",6,369900,0.0000334918070531139
"169",169,"CMLM","Lg","NsiI.TP95031",6,54950661,0.0000023298432354113
"170",170,"CMLM","Lg","NsiI.TP352047",7,5611318,0.0000236072617825736
"171",171,"CMLM","Lg","NsiI.TP429768",7,56464044,0.0000449084722537868
"172",172,"CMLM","Lg","PstI.TP175766",7,62320486,0.0000023213668530682
"173",173,"CMLM","Lg","PstI.TP767870",7,63639615,0.000000299562353333718
"174",174,"CMLM","Lg","NsiI.TP411968",7,64913125,0.0000237429503067411
"175",175,"CMLM","Lg","NsiI.TP423749",8,52745949,0.0000487346040896569
"176",176,"CMLM","Lg","NsiI.TP616628",8,62167326,0.0000495966423676513
"177",177,"CMLM","Lg","NsiI.TP423888",9,7279333,0.00000121854055417224
"178",178,"SUPER","Lg","PstI.TP706227",1,6336683,0.0000000000250653862247152
"179",179,"SUPER","Lg","PstI.TP852620",10,6797132,0.0000000000104386854959821
"180",180,"SUPER","Lg","NsiI.TP521066",10,56914882,0.00000000000000791513633369904
"181",181,"SUPER","Lg","PstI.TP86865",11,732,0.00000000000052045855795932
"182",182,"SUPER","Lg","PstI.TP99018",11,812,0.0000000000000184573408834484
"183",183,"SUPER","Lg","PstI.TP118720",11,980,0.0000000000000566005081894016
"184",184,"SUPER","Lg","PstI.TP186444",11,1527,0.00000000000000000000162880883586671
"185",185,"SUPER","Lg","PstI.TP198603",11,1615,0.00000000000387520627010273
"186",186,"SUPER","Lg","PstI.TP381085",11,2985,0.00000000000000026545985774812
"187",187,"SUPER","Lg","PstI.TP522119",11,3902,0.00000000000000000000000127243173528444
"188",188,"SUPER","Lg","PstI.TP624372",11,4381,0.000000000000139306970238913
"189",189,"SUPER","Lg","PstI.TP735528",11,5072,0.000000000000284569011732213
"190",190,"SUPER","Lg","PstI.TP791664",11,5479,0.0000000000000454228479085601
"191",191,"SUPER","Lg","PstI.TP834553",11,5778,0.00000000000145349527499967
"192",192,"SUPER","Lg","PstI.TP927154",11,6490,0.00000000000048230238372316
"193",193,"SUPER","Lg","PstI.TP996826",11,6920,0.00000000000000126955035442887
"194",194,"SUPER","Lg","PstI.TP1176715",11,8291,0.0000000000000000840033908732509
"195",195,"SUPER","Lg","PstI.TP1180478",11,8320,0.000000000000000000170060517285019
"196",196,"SUPER","Lg","NsiI.TP56527",11,9790,0.00000000000000000347036602094179
"197",197,"SUPER","Lg","NsiI.TP59114",11,9826,0.0000000000000000000249721661453044
"198",198,"SUPER","Lg","NsiI.TP147878",11,10746,0.00000000000000163873146179198
"199",199,"SUPER","Lg","NsiI.TP234877",11,11766,0.000000000000290686681504478
"200",200,"SUPER","Lg","NsiI.TP397080",11,13499,0.0000000000000000672657975710746
"201",201,"SUPER","Lg","NsiI.TP401109",11,13532,0.0000000000173278810108249
"202",202,"SUPER","Lg","NsiI.TP433871",11,14125,0.000000000000395013553857493
"203",203,"SUPER","Lg","NsiI.TP512091",11,15453,0.00000000000601052920506732
"204",204,"SUPER","Lg","NsiI.TP516848",11,15505,0.00000000000743466403079331
"205",205,"SUPER","Lg","NsiI.TP538514",11,15772,0.00000000000000412123920793219
"206",206,"SUPER","Lg","NsiI.TP589380",11,16451,0.0000000000000000422094502307367
"207",207,"SUPER","Lg","NsiI.TP771870",11,18640,0.0000000000000000241462289327348
"208",208,"SUPER","Lg","NsiI.TP780472",11,18739,0.0000000000000000851605448549625
"209",209,"SUPER","Lg","PstI.TP571203",2,749077,0.0000000000018081953857534
"210",210,"SUPER","Lg","NsiI.TP750600",2,56869336,0.0000000000883247163233924
"211",211,"SUPER","Lg","PstI.TP1231564",2,67297003,0.0000000000825343473907617
"212",212,"SUPER","Lg","PstI.TP200848",2,69223364,0.0000000000259398798933303
"213",213,"SUPER","Lg","NsiI.TP297190",2,69347483,0.0000000000000358026452310564
"214",214,"SUPER","Lg","GFSSContig14716_1047",2,75444144,0.000000000000000562044967202535
"215",215,"SUPER","Lg","PstI.TP378617",2,76813654,0.0000000000899197824225294
"216",216,"SUPER","Lg","PstI.TP1289056",3,2011598,0.0000000000899186159047478
"217",217,"SUPER","Lg","PstI.TP1264005",3,2578488,0.000000000000124186113992103
"218",218,"SUPER","Lg","PstI.TP770506",3,68857417,0.00000000000184314031731868
"219",219,"SUPER","Lg","NsiI.TP630701",3,72384480,0.0000000000000927957537869145
"220",220,"SUPER","Lg","PstI.TP5232",3,72451142,0.00000000000110038113927236
"221",221,"SUPER","Lg","PstI.TP704363",4,180971,0.0000000000000000154464951279272
"222",222,"SUPER","Lg","NsiI.TP800527",4,1112622,0.00000000000241079595113654
"223",223,"SUPER","Lg","PstI.TP818107",4,5840211,0.0000000000587711542624724
"224",224,"SUPER","Lg","PstI.TP105120",4,11122087,0.00000000000000000217176824374242
"225",225,"SUPER","Lg","PstI.TP1047556",4,52082699,0.000000000000417570059246489
"226",226,"SUPER","Lg","PstI.TP602657",4,55651202,0.0000000000853223735269051
"227",227,"SUPER","Lg","PstI.TP1091010",4,63784704,0.0000000000000795190975066958
"228",228,"SUPER","Lg","NsiI.TP241821",4,65458789,0.0000000000954056917332994
"229",229,"SUPER","Lg","NsiI.TP339003",5,3276964,0.0000000000000683099906518639
"230",230,"SUPER","Lg","NsiI.TP401025",6,55865568,0.0000000000000150567867513778
"231",231,"SUPER","Lg","NsiI.TP383667",7,419094,0.00000000000104365201562451
"232",232,"SUPER","Lg","NsiI.TP352047",7,5611318,0.0000000000000989952351808982
"233",233,"SUPER","Lg","NsiI.TP216625",7,57473921,0.0000000000849530275855517
"234",234,"SUPER","Lg","NsiI.TP193811",7,59357559,0.00000000000171664032455495
"235",235,"SUPER","Lg","PstI.TP862004",7,62011344,0.000000000000128568684773969
"236",236,"SUPER","Lg","PstI.TP175766",7,62320486,0.000000000000263501213167949
"237",237,"SUPER","Lg","PstI.TP858495",8,3962414,0.000000000018350250726065
"238",238,"SUPER","Lg","NsiI.TP423749",8,52745949,0.0000000000000126199963935036
"239",239,"SUPER","Lg","NsiI.TP423888",9,7279333,0.000000000000179856329904376
"240",240,"SUPER","Lg","PstI.TP63042",9,59079217,0.0000000000784442079403236
"241",241,"rrBLUP","Lg","PstI.TP731711",1,2484952,0.00000991599899899364
"242",242,"rrBLUP","Lg","NsiI.TP546327",1,64568428,0.0000368783668518783
"243",243,"rrBLUP","Lg","PstI.TP98014",11,806,0.000000344810989506518
"244",244,"rrBLUP","Lg","PstI.TP119679",11,995,0.0000312711862742448
"245",245,"rrBLUP","Lg","PstI.TP316592",11,2507,0.00000000149986562729554
"246",246,"rrBLUP","Lg","PstI.TP350131",11,2755,0.00000971780415902666
"247",247,"rrBLUP","Lg","PstI.TP378319",11,2960,0.00000147009080323669
"248",248,"rrBLUP","Lg","PstI.TP421743",11,3266,0.0000148819926655856
"249",249,"rrBLUP","Lg","PstI.TP602083",11,4266,0.0000390317376292596
"250",250,"rrBLUP","Lg","PstI.TP949153",11,6629,0.0000000572884863604527
"251",251,"rrBLUP","Lg","PstI.TP1047764",11,7272,0.00000966800492843222
"252",252,"rrBLUP","Lg","PstI.TP1181998",11,8335,0.0000000326132764157318
"253",253,"rrBLUP","Lg","NsiI.TP23333",11,9380,0.00000491426160674108
"254",254,"rrBLUP","Lg","NsiI.TP199794",11,11348,0.00000222713314879826
"255",255,"rrBLUP","Lg","NsiI.TP213251",11,11497,0.0000268704745529198
"256",256,"rrBLUP","Lg","NsiI.TP233866",11,11754,0.000000788327598925951
"257",257,"rrBLUP","Lg","NsiI.TP394647",11,13479,0.00000620907125676779
"258",258,"rrBLUP","Lg","NsiI.TP438128",11,14231,0.00000057381193571684
"259",259,"rrBLUP","Lg","NsiI.TP484341",11,14956,0.00000000000390538766819381
"260",260,"rrBLUP","Lg","NsiI.TP510204",11,15423,0.0000111832305403743
"261",261,"rrBLUP","Lg","NsiI.TP673888",11,17425,0.000000645278355433246
"262",262,"rrBLUP","Lg","NsiI.TP765334",11,18553,0.0000368087193907069
"263",263,"rrBLUP","Lg","NsiI.TP827803",11,19285,0.00000608697101500062
"264",264,"rrBLUP","Lg","PstI.TP1043092",2,8205665,0.0000086086549182928
"265",265,"rrBLUP","Lg","PstI.TP1080568",2,60958321,0.00003280773025626
"266",266,"rrBLUP","Lg","NsiI.TP736796",2,69108801,0.0000104791715082056
"267",267,"rrBLUP","Lg","NsiI.TP487878",3,16015288,0.0000198008108407593
"268",268,"rrBLUP","Lg","PstI.TP309206",3,45627127,0.0000162164432922209
"269",269,"rrBLUP","Lg","NsiI.TP36218",3,63029747,0.0000029630075939946
"270",270,"rrBLUP","Lg","NsiI.TP128994",3,70221019,0.000000624692570340868
"271",271,"rrBLUP","Lg","PstI.TP930933",4,68012745,0.0000250804756594887
"272",272,"rrBLUP","Lg","PstI.TP814438",6,50194797,0.0000172504179912248
"273",273,"rrBLUP","Lg","PstI.TP1000965",6,57296544,0.0000258041508445696
"274",274,"rrBLUP","Lg","PstI.TP775944",6,58413507,0.0000218631305815777
"275",275,"rrBLUP","Lg","PstI.TP717722",8,162336,0.0000180415128221421
"276",276,"rrBLUP","Lg","NsiI.TP558275",8,61989511,0.0000105813851584455
