"","SNP","Chromosome","Position","GLM.Lg","MLM.Lg","CMLM.Lg","SUPER.Lg","rrBLUP.Lg","Adj.P.GLM.Lg","Adj.P.MLM.Lg","Adj.P.CMLM.Lg","Adj.P.SUPER.Lg","Adj.P.rrBLUP.Lg"
"9298","PstI.TP624372",11,4381,0.0000201663902778817,0.00429854914494626,0.00429854914494626,0.000000000000139306970238913,0.644373711838418,0.0072304087886366,0.288338367179964,0.288338367179964,0.000000000162171288451029,1
"9847","PstI.TP735528",11,5072,0.00146619352709588,0.0327192251140102,0.0327192251140102,0.000000000000284569011732213,1,0.0856719727780134,0.625712326260105,0.625712326260105,0.000000000299722884632389,1
"10167","PstI.TP791664",11,5479,0.000047758265606882,0.00059470627028516,0.00059470627028516,0.0000000000000454228479085601,0.697849060311361,0.0109777088485424,0.109498774908423,0.109498774908423,0.0000000000712704232749616,1
"10417","PstI.TP834553",11,5778,0.0000305131611199363,0.0000989883719261196,0.0000989883719261196,0.00000000000145349527499967,0.336584515733416,0.00888031418142146,0.0364519629190796,0.0364519629190796,0.00000000124889851152829,1
"10982","PstI.TP927154",11,6490,0.000192465035903302,0.000298028100109381,0.000298028100109381,0.00000000000048230238372316,0.490831653701589,0.0275622151415808,0.0712267422301148,0.0712267422301148,0.000000000458034958521089,1
"11322","PstI.TP996826",11,6920,0.0000077853878872017,0.0000388173323036814,0.0000388173323036814,0.00000000000000126955035442887,0.793981280504832,0.00416235305414357,0.0264309412863256,0.0264309412863256,0.00000000000305436887937527,1
"12370","PstI.TP1176715",11,8291,0.00000165643632848804,0.0000465905915958637,0.0000465905915958637,0.0000000000000000840033908732509,0.646753944704927,0.00157309142690727,0.0278137130992969,0.0278137130992969,0.000000000000256106145227157,1
"12395","PstI.TP1180478",11,8320,0.00000122936819107012,0.00004751047643278,0.00004751047643278,0.000000000000000000170060517285019,0.780939335027538,0.00127809363833519,0.0278137130992969,0.0278137130992969,0.00000000000000153428598694544,1
"13494","NsiI.TP56527",11,9790,0.00000000112231606891587,0.0000000561017543818628,0.0000000561017543818628,0.00000000000000000347036602094179,0.260169015185096,0.000010125535573759,0.000489291835481719,0.000489291835481719,0.0000000000000208730948272912,1
"13521","NsiI.TP59114",11,9826,0.000000208425736731578,0.000000918458793525207,0.000000918458793525207,0.0000000000000000000249721661453044,0.33666539280537,0.000329992810235089,0.00414316761759221,0.00414316761759221,0.000000000000000300398510617248,1
"13629","NsiI.TP72613",11,9972,0.0000202358481393343,0.000521192703937206,0.000521192703937206,0.000000000128428586411987,0.577418659879941,0.0072304087886366,0.102551521053427,0.102551521053427,0.0000000724176691630592,1
"14169","NsiI.TP147878",11,10746,0.00000742586359835279,0.0000295321286810428,0.0000295321286810428,0.00000000000000163873146179198,1,0.00412283946980547,0.0242217149963971,0.0242217149963971,0.00000000000369615881207181,1
"14894","NsiI.TP234877",11,11766,0.000121304020050325,0.000181621054377785,0.000181621054377785,0.000000000000290686681504478,0.664114598139695,0.020266756831371,0.0534839443560021,0.0534839443560021,0.000000000299722884632389,1
"16151","NsiI.TP397080",11,13499,0.00000000658701110077376,0.000000110897403398595,0.000000110897403398595,0.0000000000000000672657975710746,0.729511947520823,0.0000378264933466434,0.000667010915641416,0.000667010915641416,0.000000000000242748810274494,1
"16171","NsiI.TP401109",11,13532,0.000000223317844007198,0.00000308470215254003,0.00000308470215254003,0.0000000000173278810108249,0.147308750225234,0.00033579559810549,0.00513950793438426,0.00513950793438426,0.0000000122613445082088,1
"16624","NsiI.TP433871",11,14125,0.00171795965895272,0.0516087767651298,0.0516087767651298,0.000000000000395013553857493,0.842369042772493,0.0917220243316173,0.72624182709652,0.72624182709652,0.0000000003959791425447,1
"17589","NsiI.TP512091",11,15453,0.000362866013080123,0.000408453801695855,0.000408453801695855,0.00000000000601052920506732,0.765857903914883,0.039562261873219,0.0877397666404763,0.0877397666404763,0.00000000451891620734311,1
"17619","NsiI.TP516848",11,15505,0.000238697010273486,0.00228089977531454,0.00228089977531454,0.00000000000743466403079331,1,0.0318487187608358,0.217788205517779,0.217788205517779,0.00000000547555419476059,1
"17812","NsiI.TP538514",11,15772,0.0000429496945431928,0.000069402474302209,0.000069402474302209,0.00000000000000412123920793219,0.798349562367518,0.0104257537854256,0.0301758613568448,0.0301758613568448,0.00000000000874866356093276,1
"18285","NsiI.TP589380",11,16451,0.000011004796662582,0.0000111547463981018,0.0000111547463981018,0.0000000000000000422094502307367,0.410516813137641,0.00506804344071837,0.0118397790592558,0.0118397790592558,0.000000000000169250515547425,1
"19867","NsiI.TP771870",11,18640,0.00000571002971363992,0.00000768096133587961,0.00000768096133587961,0.0000000000000000241462289327348,0.283317560892346,0.00351124059468326,0.00923968442297411,0.00923968442297411,0.000000000000108923638715567,1
"19932","NsiI.TP780472",11,18739,0.0000120827776024697,0.0000122889878288427,0.0000122889878288427,0.0000000000000000851605448549625,0.28761986161969,0.00535488067773787,0.0126709997933507,0.0126709997933507,0.000000000000256106145227157,1
"20456","PstI.TP571203",2,749077,0.00000147550448699499,0.000344695022190265,0.000344695022190265,0.0000000000018081953857534,0.21838574516537,0.00147911127574098,0.0797394484666813,0.0797394484666813,0.00000000147811661714214,1
"21285","NsiI.TP750600",2,56869336,0.00000349401825622133,0.0000570466823329589,0.0000570466823329589,0.0000000000883247163233924,0.64194724994493,0.0026269193923024,0.0282013790689291,0.0282013790689291,0.0000000523391146461974,1
"22186","PstI.TP1231564",2,67297003,0.00077070947868224,0.000846456142285516,0.000846456142285516,0.0000000000825343473907617,0.917715807564838,0.0598157462481688,0.132237702436362,0.132237702436362,0.0000000521883697599822,1
"22347","PstI.TP200848",2,69223364,0.0000000428344428772067,0.00000219408463565231,0.00000219408463565231,0.0000000000259398798933303,1,0.00014052812495933,0.00420396913397615,0.00420396913397615,0.0000000173355256590834,1
"22361","NsiI.TP297190",2,69347483,0.0000000921878596479093,0.00000371105556474523,0.00000371105556474523,0.0000000000000358026452310564,0.88465849257926,0.000231801790289048,0.00534522169068006,0.00534522169068006,0.0000000000587293573226529,1
"22925","NsiI.TP424626",2,75047684,0.000829246578374663,0.00712287646218161,0.00712287646218161,0.000000000170154567353498,0.355413853581815,0.0615916423145929,0.359564464877862,0.359564464877862,0.0000000944698157946621,1
"22959","GFSSContig14716_1047",2,75444144,0.0000000993258983661376,0.00000174416273238642,0.00000174416273238642,0.000000000000000562044967202535,0.077791878133422,0.000231801790289048,0.00420396913397615,0.00420396913397615,0.00000000000144879134117179,1
"23058","PstI.TP378617",2,76813654,0.000420596741367053,0.00119661339040137,0.00119661339040137,0.0000000000899197824225294,0.749698093003436,0.0438684832440873,0.156461536350741,0.156461536350741,0.0000000523391146461974,1
"23269","PstI.TP1289056",3,2011598,0.000224819244704026,0.000744278257830146,0.000744278257830146,0.0000000000899186159047478,0.791512238410119,0.0305010409882665,0.122088698948065,0.122088698948065,0.0000000523391146461974,1
"23333","PstI.TP1264005",3,2578488,0.00000101195806021948,0.0000501530384662993,0.0000501530384662993,0.000000000000124186113992103,0.285446453002954,0.00114123570241252,0.0278137130992969,0.0278137130992969,0.00000000015453891316369,1
"25814","PstI.TP770506",3,68857417,0.0000892295668337209,0.000196135825268891,0.000196135825268891,0.00000000000184314031731868,1,0.0165985392159553,0.0548018676717288,0.0548018676717288,0.00000000147811661714214,1
"26173","NsiI.TP630701",3,72384480,0.000148244805766927,0.00207030743869222,0.00207030743869222,0.0000000000000927957537869145,0.643704602100973,0.0229151130335103,0.209868693391924,0.209868693391924,0.000000000124030117135636,1
"26184","PstI.TP5232",3,72451142,0.00000338064295465855,0.000182563669148318,0.000182563669148318,0.00000000000110038113927236,0.847292740162171,0.00259575836058974,0.0534839443560021,0.0534839443560021,0.000000000968550111074657,1
"26382","PstI.TP704363",4,180971,0.0000397978962616074,0.000906338916164628,0.000906338916164628,0.0000000000000000154464951279272,0.183663325312662,0.0104109871296683,0.135663159222144,0.135663159222144,0.0000000000000796333023109481,1
"26457","NsiI.TP800527",4,1112622,0.00349385168357812,0.0162849829362047,0.0162849829362047,0.00000000000241079595113654,0.333615756511736,0.135462120145012,0.489335940217948,0.489335940217948,0.00000000189132183227425,1
"26807","PstI.TP818107",4,5840211,0.0000156380789758956,0.0000310923657509982,0.0000310923657509982,0.0000000000587711542624724,1,0.00620161531958374,0.0246663741414852,0.0246663741414852,0.000000038562425727711,1
"27082","PstI.TP105120",4,11122087,0.000000210314637425378,0.00000227977162612422,0.00000227977162612422,0.00000000000000000217176824374242,1,0.000329992810235089,0.00420396913397615,0.00420396913397615,0.0000000000000156749544760353,1
"27423","PstI.TP1047556",4,52082699,0.000064414942821462,0.00000378666815500242,0.00000378666815500242,0.000000000000417570059246489,1,0.0139306190264291,0.00534522169068006,0.00534522169068006,0.000000000407277521569927,1
"27645","PstI.TP602657",4,55651202,0.000890136376836276,0.00459315652338741,0.00459315652338741,0.0000000000853223735269051,0.393236048228553,0.0647645999340071,0.293748738896071,0.293748738896071,0.0000000521883697599822,1
"28435","PstI.TP1091010",4,63784704,0.000000195928501974699,0.0000334249731440541,0.0000334249731440541,0.0000000000000795190975066958,0.0593085597425475,0.000329992810235089,0.0246663741414852,0.0246663741414852,0.000000000110372507339294,1
"28641","NsiI.TP241821",4,65458789,0.000400186238986269,0.00110214149703171,0.00110214149703171,0.0000000000954056917332994,0.710317211176618,0.0428875003960283,0.147859042174276,0.147859042174276,0.0000000546508032265287,1
"29144","NsiI.TP339003",5,3276964,0.000000442787554873143,0.000118015578351535,0.000118015578351535,0.0000000000000683099906518639,0.227403758115264,0.000614589126163922,0.0417543744269627,0.0417543744269627,0.0000000000986068377057786,1
"31384","NsiI.TP401025",6,55865568,0.0000231312404394106,0.0000921723419056856,0.0000921723419056856,0.0000000000000150567867513778,0.281400603130519,0.00770917652745304,0.0350977781386978,0.0350977781386978,0.0000000000271684660141861,1
"32000","NsiI.TP383667",7,419094,0.000274657237018275,0.00041263934799669,0.00041263934799669,0.00000000000104365201562451,0.908113478016508,0.0338287725922031,0.088114371541447,0.088114371541447,0.000000000941582848496433,1
"32276","NsiI.TP352047",7,5611318,0.0000012395609992721,0.0000236072617825736,0.0000236072617825736,0.0000000000000989952351808982,0.00303180021506826,0.00127809363833519,0.0208984290407237,0.0208984290407237,0.000000000127590715971723,0.416160220623324
"32805","NsiI.TP216625",7,57473921,0.0000866631247522327,0.00222710055423308,0.00222710055423308,0.0000000000849530275855517,1,0.0164605202424135,0.216052701078396,0.216052701078396,0.0000000521883697599822,1
"32923","NsiI.TP193811",7,59357559,0.00000106056655155951,0.000051361833069284,0.000051361833069284,0.00000000000171664032455495,1,0.0011598098700812,0.0278137130992969,0.0278137130992969,0.00000000144070037284975,1
"33135","PstI.TP862004",7,62011344,0.00144486313825292,0.0294432880883306,0.0294432880883306,0.000000000000128568684773969,1,0.0856194103994604,0.603275501646306,0.603275501646306,0.000000000154659556537433,1
"33170","PstI.TP175766",7,62320486,0.000000102771797955685,0.0000023213668530682,0.0000023213668530682,0.000000000000263501213167949,0.514921031079105,0.000231801790289048,0.00420396913397615,0.00420396913397615,0.000000000288158538812271,1
"33661","PstI.TP858495",8,3962414,0.000796149534129141,0.00106155904866211,0.00106155904866211,0.000000000018350250726065,0.628691953263152,0.0604872513424262,0.14500273855464,0.14500273855464,0.0000000127350740038891,1
"34033","NsiI.TP423749",8,52745949,0.00000410874002690947,0.0000487346040896569,0.0000487346040896569,0.0000000000000126199963935036,0.803551458199267,0.00290737666845312,0.0278137130992969,0.0278137130992969,0.0000000000239700226236188,1
"34828","NsiI.TP423888",9,7279333,0.000000186814812995648,0.00000121854055417224,0.00000121854055417224,0.000000000000179856329904376,0.789491018460534,0.000329992810235089,0.00420396913397615,0.00420396913397615,0.00000000020283297604966,1
"36047","PstI.TP63042",9,59079217,0.0000360779576420932,0.000391357641386438,0.000391357641386438,0.0000000000784442079403236,1,0.00993878881975465,0.0866461016095324,0.0866461016095324,0.0000000505516888598285,1
