"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","filename"
"3297","NsiI.TP465791",1,74820948,3.33572232872869e-05,0.111828595397867,124,0.477538259734697,0.562363997888274,0.0352085227530553,0.430927175859209,"GAPIT.GLM.CmN..GWAS.Results.csv"
"3346","NsiI.TP415654",1,75354964,2.82786909132555e-05,0.0703887346028781,124,0.477538259734697,0.564033141271581,0.0352085227530553,0.496957119060861,"GAPIT.GLM.CmN..GWAS.Results.csv"
"3378","NsiI.TP426452",1,75617475,1.83918356594607e-05,0.032683981854214,124,0.477538259734697,0.568408736230833,0.0349328718567693,0.792750718084403,"GAPIT.GLM.CmN..GWAS.Results.csv"
"3425","PstI.TP373008",1,76115111,0.000151105894430192,0.0201612903225807,124,0.477538259734697,0.547378370984092,0.0461899265105028,-0.857007666725575,"GAPIT.GLM.CmN..GWAS.Results.csv"
"3948","NsiI.TP459060",10,497104,0.000184192077143034,0.103128413136668,124,0.477538259734697,0.545452576850427,0.0478210336686173,0.0430856786601868,"GAPIT.GLM.CmN..GWAS.Results.csv"
"3970","PstI.TP1044533",10,781197,5.3176501933306e-05,0.456741837294826,124,0.477538259734697,0.557683655770894,0.0364566141277557,0.198409174142458,"GAPIT.GLM.CmN..GWAS.Results.csv"
"4228","PstI.TP1294713",10,4269426,4.26784287086165e-06,0.164707011545534,124,0.477538259734697,0.583566111264981,0.0171131015026284,-0.149085169916968,"GAPIT.GLM.CmN..GWAS.Results.csv"
"4451","PstI.TP241242",10,7791807,0.000175468136233076,0.440981863058487,124,0.477538259734697,0.545923677676603,0.0474957451909016,-0.132141226366994,"GAPIT.GLM.CmN..GWAS.Results.csv"
"4588","PstI.TP77980",10,10346907,4.6335897744107e-05,0.316980923667406,124,0.477538259734697,0.559060643956857,0.0354247697147015,0.208207958804043,"GAPIT.GLM.CmN..GWAS.Results.csv"
"4602","PstI.TP758246",10,10804856,0.000145782413641584,0.0540175532828425,124,0.477538259734697,0.547728176775549,0.0461899265105028,0.27734212951009,"GAPIT.GLM.CmN..GWAS.Results.csv"
"4712","PstI.TP1160897",10,17579080,9.17428984387594e-06,0.169401471034815,124,0.477538259734697,0.575567849289885,0.0255999623540608,0.0569662383992354,"GAPIT.GLM.CmN..GWAS.Results.csv"
"4817","PstI.TP702993",10,42907827,8.42719470399303e-05,0.0257141054210053,124,0.477538259734697,0.553110037749449,0.0392378187179306,0.0356012024901298,"GAPIT.GLM.CmN..GWAS.Results.csv"
"5243","PstI.TP891669",10,54262693,3.98648289564813e-05,0.0375914790597903,124,0.477538259734697,0.560569659121653,0.0352085227530553,-0.0561949869784717,"GAPIT.GLM.CmN..GWAS.Results.csv"
"5891","PstI.TP13205",11,107,7.53143794191208e-05,0.0132917992547453,124,0.477538259734697,0.554221946843209,0.0392378187179306,-0.0671565757920539,"GAPIT.GLM.CmN..GWAS.Results.csv"
"6112","PstI.TP45703",11,389,0.000116647425906868,0.0649803291027859,124,0.477538259734697,0.549909344921796,0.0437688793307601,-0.00879790595140983,"GAPIT.GLM.CmN..GWAS.Results.csv"
"6718","PstI.TP139250",11,1151,4.41648242389604e-05,0.0702583335551789,124,0.477538259734697,0.559541512032521,0.0354247697147015,-0.372143906448381,"GAPIT.GLM.CmN..GWAS.Results.csv"
"6736","PstI.TP140756",11,1171,3.41045151454278e-05,0.266891117570957,124,0.477538259734697,0.562140553842986,0.0352085227530553,0.017105620357087,"GAPIT.GLM.CmN..GWAS.Results.csv"
"7309","PstI.TP230112",11,1898,9.41271832575512e-05,0.21527815543293,124,0.477538259734697,0.552018515785784,0.0392378187179306,0.133013885744893,"GAPIT.GLM.CmN..GWAS.Results.csv"
"7433","PstI.TP253210",11,2060,6.40616165766216e-05,0.097255022003143,124,0.477538259734697,0.555828083064556,0.0379907843335748,0.0591152728470372,"GAPIT.GLM.CmN..GWAS.Results.csv"
"7805","PstI.TP320216",11,2535,1.7907186277072e-06,0.338957692379466,124,0.477538259734697,0.592795302720874,0.0109382061033905,0.0450477480999989,"GAPIT.GLM.CmN..GWAS.Results.csv"
"7817","PstI.TP321657",11,2549,0.000176646555718051,0.0612392477652218,124,0.477538259734697,0.545858658440616,0.0474957451909016,-0.142220368035212,"GAPIT.GLM.CmN..GWAS.Results.csv"
"7830","PstI.TP323391",11,2564,0.000147285372684874,0.10931041786033,124,0.477538259734697,0.547628109641496,0.0461899265105028,0.324708770280905,"GAPIT.GLM.CmN..GWAS.Results.csv"
"8035","PstI.TP356174",11,2816,0.000153479158680364,0.0488879257711834,124,0.477538259734697,0.547226469776989,0.0461899265105028,0.00204851154135555,"GAPIT.GLM.CmN..GWAS.Results.csv"
"8536","PstI.TP451164",11,3454,0.000166495875695495,0.0354743625711361,124,0.477538259734697,0.546433889831362,0.0474957451909016,0.0156635734605773,"GAPIT.GLM.CmN..GWAS.Results.csv"
"8551","PstI.TP453160",11,3470,6.00009958241755e-05,0.0140590896021941,124,0.477538259734697,0.556479683411196,0.0379879989000499,-0.081963190618116,"GAPIT.GLM.CmN..GWAS.Results.csv"
"8618","PstI.TP465891",11,3546,4.85490544665199e-05,0.0707216104782161,124,0.477538259734697,0.558593598349103,0.0354247697147015,-0.103191790636438,"GAPIT.GLM.CmN..GWAS.Results.csv"
"8820","PstI.TP498655",11,3785,0.000153590977091009,0.035980014485347,124,0.477538259734697,0.547219372249178,0.0461899265105028,0.117839334068195,"GAPIT.GLM.CmN..GWAS.Results.csv"
"9102","PstI.TP574038",11,4131,2.26704038212166e-05,0.0307723838704058,124,0.477538259734697,0.566276380838205,0.0352085227530553,-0.0773475945799061,"GAPIT.GLM.CmN..GWAS.Results.csv"
"9168","PstI.TP588590",11,4212,3.68245427957e-05,0.138703018939832,124,0.477538259734697,0.561367496731974,0.0352085227530553,0.0286424253487556,"GAPIT.GLM.CmN..GWAS.Results.csv"
"9185","PstI.TP597057",11,4238,5.35413585893108e-05,0.210616117144931,124,0.477538259734697,0.557615387770629,0.0364566141277557,0.243143275674431,"GAPIT.GLM.CmN..GWAS.Results.csv"
"9647","PstI.TP698973",11,4833,8.90221268483559e-06,0.16564045542413,124,0.477538259734697,0.57588009907039,0.0255999623540608,0.095137886639267,"GAPIT.GLM.CmN..GWAS.Results.csv"
"9781","PstI.TP724007",11,4995,3.1130150253207e-05,0.0704529782598111,124,0.477538259734697,0.563061559456726,0.0352085227530553,-0.189708732497268,"GAPIT.GLM.CmN..GWAS.Results.csv"
"10345","PstI.TP821945",11,5685,0.000146738240004877,0.0291214189227066,124,0.477538259734697,0.54766441629057,0.0461899265105028,0.142182822838337,"GAPIT.GLM.CmN..GWAS.Results.csv"
"10487","PstI.TP846513",11,5867,2.87497989508638e-05,0.0717067420075667,124,0.477538259734697,0.563865900372032,0.0352085227530553,-0.145487975447069,"GAPIT.GLM.CmN..GWAS.Results.csv"
"10861","PstI.TP908218",11,6342,7.51450255927693e-05,0.0733357670852986,124,0.477538259734697,0.554244249593468,0.0392378187179306,0.256222394637378,"GAPIT.GLM.CmN..GWAS.Results.csv"
"10916","PstI.TP916844",11,6407,0.000135057121107298,0.0512021516815174,124,0.477538259734697,0.548474474905013,0.0455508540796279,0.0984749190796997,"GAPIT.GLM.CmN..GWAS.Results.csv"
"11209","PstI.TP977299",11,6780,0.000131010389249373,0.0518684039342686,124,0.477538259734697,0.548771942158066,0.0449759345228589,-0.273586329235652,"GAPIT.GLM.CmN..GWAS.Results.csv"
"11418","PstI.TP1016686",11,7060,2.02583587588608e-05,0.386302344759672,124,0.477538259734697,0.567422078844348,0.0352085227530553,-0.120882139905009,"GAPIT.GLM.CmN..GWAS.Results.csv"
"11419","PstI.TP1016825",11,7061,9.16600422882525e-05,0.0379411230185716,124,0.477538259734697,0.552280395844008,0.0392378187179306,-0.0791882952277327,"GAPIT.GLM.CmN..GWAS.Results.csv"
"11495","PstI.TP1029642",11,7158,8.01962298547474e-05,0.122250923822093,124,0.477538259734697,0.553600177040248,0.0392378187179306,-0.070679719321764,"GAPIT.GLM.CmN..GWAS.Results.csv"
"11835","PstI.TP1087763",11,7590,0.000174218752493501,0.0282788979371953,124,0.477538259734697,0.545993102418381,0.0474957451909016,0.25722584717284,"GAPIT.GLM.CmN..GWAS.Results.csv"
"11958","PstI.TP1105906",11,7747,4.09764452346576e-05,0.0209971368757715,124,0.477538259734697,0.560293380398106,0.0352085227530553,-0.0357789647582996,"GAPIT.GLM.CmN..GWAS.Results.csv"
"12293","PstI.TP1164803",11,8190,0.000193135812926034,0.331473476130217,124,0.477538259734697,0.544992751351581,0.0487404560620611,-0.00580151078524382,"GAPIT.GLM.CmN..GWAS.Results.csv"
"12452","PstI.TP1188898",11,8399,1.80589102202473e-05,0.294635236877378,124,0.477538259734697,0.568595430734502,0.0349328718567693,-0.0412222443857262,"GAPIT.GLM.CmN..GWAS.Results.csv"
"12717","PstI.TP1237979",11,8717,8.53021503466053e-05,0.0470531544638159,124,0.477538259734697,0.552989984970002,0.0392378187179306,0.0782093389335101,"GAPIT.GLM.CmN..GWAS.Results.csv"
"12955","PstI.TP1278414",11,9007,1.03345339319261e-05,0.0376291706147746,124,0.477538259734697,0.574334609516681,0.0266394757525248,-0.129307052755695,"GAPIT.GLM.CmN..GWAS.Results.csv"
"13002","PstI.TP1286540",11,9063,0.000146334685462944,0.0387508527014381,124,0.477538259734697,0.54769128427604,0.0461899265105028,-0.00660062613954798,"GAPIT.GLM.CmN..GWAS.Results.csv"
"13100","NsiI.TP5718",11,9195,0.000182392806483658,0.0408871276704096,124,0.477538259734697,0.545547841907787,0.0478210336686173,0.200117275513576,"GAPIT.GLM.CmN..GWAS.Results.csv"
"13231","NsiI.TP27091",11,9422,9.22188845607378e-06,0.0461639912405598,124,0.477538259734697,0.57551419557639,0.0255999623540608,-0.441514227891597,"GAPIT.GLM.CmN..GWAS.Results.csv"
"13459","NsiI.TP51472",11,9740,0.000128714091972292,0.0444812776053742,124,0.477538259734697,0.548944949082644,0.0449759345228589,0.12280715215839,"GAPIT.GLM.CmN..GWAS.Results.csv"
"13696","NsiI.TP84023",11,10066,0.000168182348731556,0.158122364729738,124,0.477538259734697,0.546335872319063,0.0474957451909016,-0.0143648731151045,"GAPIT.GLM.CmN..GWAS.Results.csv"
"13912","NsiI.TP115990",11,10376,0.000132106214238058,0.348730894195665,124,0.477538259734697,0.548690471620333,0.0449759345228589,0.0554569660402708,"GAPIT.GLM.CmN..GWAS.Results.csv"
"13973","NsiI.TP122100",11,10465,2.16472370766703e-06,0.142081589582163,124,0.477538259734697,0.590765872537097,0.0111600784517554,-0.0679552835783088,"GAPIT.GLM.CmN..GWAS.Results.csv"
"14720","NsiI.TP215181",11,11521,0.000181094715530209,0.0505884351396512,124,0.477538259734697,0.545617170660016,0.0478210336686173,0.265869268399438,"GAPIT.GLM.CmN..GWAS.Results.csv"
"14776","NsiI.TP220467",11,11596,0.000150990116352042,0.02464551791222,124,0.477538259734697,0.547385843723363,0.0461899265105028,0.0985487350025462,"GAPIT.GLM.CmN..GWAS.Results.csv"
"14862","NsiI.TP230244",11,11712,0.000185925527825951,0.178907720781442,124,0.477538259734697,0.545361693614525,0.0479262889155924,0.100894503541184,"GAPIT.GLM.CmN..GWAS.Results.csv"
"14950","NsiI.TP241298",11,11843,0.000167422465531243,0.0790488340221573,124,0.477538259734697,0.546379911464263,0.0474957451909016,-0.0150785860520202,"GAPIT.GLM.CmN..GWAS.Results.csv"
"15511","NsiI.TP319204",11,12621,0.000177674728462972,0.0468178165562001,124,0.477538259734697,0.545802290780502,0.0474957451909016,0.135082678895115,"GAPIT.GLM.CmN..GWAS.Results.csv"
"15567","NsiI.TP324732",11,12703,9.19378161598947e-05,0.27220016505917,124,0.477538259734697,0.552250553024729,0.0392378187179306,0.204126848672989,"GAPIT.GLM.CmN..GWAS.Results.csv"
"16139","NsiI.TP395697",11,13483,0.000146448234548233,0.0436172743368713,124,0.477538259734697,0.547683716712421,0.0461899265105028,0.06239233966182,"GAPIT.GLM.CmN..GWAS.Results.csv"
"16322","NsiI.TP415579",11,13731,9.26780883692548e-05,0.0401961786784715,124,0.477538259734697,0.552171469595366,0.0392378187179306,0.270110449296416,"GAPIT.GLM.CmN..GWAS.Results.csv"
"16689","NsiI.TP437451",11,14208,6.32311042865793e-07,0.044874415989038,124,0.477538259734697,0.604070635260939,0.00760628030498025,-0.06470959050233,"GAPIT.GLM.CmN..GWAS.Results.csv"
"16761","NsiI.TP441664",11,14308,0.000100597760784699,0.088739551341005,124,0.477538259734697,0.551363703031229,0.0392378187179306,0.00514425269531626,"GAPIT.GLM.CmN..GWAS.Results.csv"
"16838","NsiI.TP448134",11,14419,9.78319392938484e-05,0.0613888291381893,124,0.477538259734697,0.551638169284282,0.0392378187179306,-0.257614457063152,"GAPIT.GLM.CmN..GWAS.Results.csv"
"17027","NsiI.TP466452",11,14696,6.37103547668642e-05,0.302700770521454,124,0.477538259734697,0.555882756821982,0.0379907843335748,-0.0289643003793345,"GAPIT.GLM.CmN..GWAS.Results.csv"
"17123","NsiI.TP473151",11,14822,7.97163893873575e-05,0.0531161650259155,124,0.477538259734697,0.553659551287292,0.0392378187179306,0.0715251777252224,"GAPIT.GLM.CmN..GWAS.Results.csv"
"18438","NsiI.TP609571",11,16656,7.57426870121578e-05,0.461914150040411,124,0.477538259734697,0.554165769725712,0.0392378187179306,0.0184134297952095,"GAPIT.GLM.CmN..GWAS.Results.csv"
"18475","NsiI.TP613708",11,16706,2.5274407952654e-05,0.181556863860851,124,0.477538259734697,0.565171611268295,0.0352085227530553,-0.754522029716402,"GAPIT.GLM.CmN..GWAS.Results.csv"
"18825","NsiI.TP656422",11,17204,0.000126482354178638,0.120768045115472,124,0.477538259734697,0.549116145485149,0.0449759345228589,-0.0372200267213926,"GAPIT.GLM.CmN..GWAS.Results.csv"
"19002","NsiI.TP675510",11,17441,1.5880779373045e-05,0.0611186451793854,124,0.477538259734697,0.56991105029065,0.0337120921184969,-0.297985108802017,"GAPIT.GLM.CmN..GWAS.Results.csv"
"19124","NsiI.TP687653",11,17599,9.95852943772047e-05,0.0132514306912653,124,0.477538259734697,0.551463269190262,0.0392378187179306,-0.170482169298821,"GAPIT.GLM.CmN..GWAS.Results.csv"
"19900","NsiI.TP777080",11,18691,4.02693043493877e-05,0.415200430257219,124,0.477538259734697,0.560468230705657,0.0352085227530553,0.0750973083050406,"GAPIT.GLM.CmN..GWAS.Results.csv"
"20308","NsiI.TP826891",11,19276,2.91478827242225e-06,0.331908490479884,124,0.477538259734697,0.587598266901568,0.0131486098968968,-0.36035439330544,"GAPIT.GLM.CmN..GWAS.Results.csv"
"20432","NsiI.TP267424",2,445451,3.9987139730105e-05,0.0376987768111473,124,0.477538259734697,0.560538877295982,0.0352085227530553,0.146352812478485,"GAPIT.GLM.CmN..GWAS.Results.csv"
"20525","NsiI.TP575555",2,2228424,6.80202195476047e-05,0.0605442264294497,124,0.477538259734697,0.555232294645793,0.0389637092545073,0.0124081143615912,"GAPIT.GLM.CmN..GWAS.Results.csv"
"21120","PstI.TP385678",2,45782629,0.000140016686565299,0.332369094061537,124,0.477538259734697,0.548122106511127,0.0461899265105028,0.0763159894285144,"GAPIT.GLM.CmN..GWAS.Results.csv"
"21278","NsiI.TP443023",2,56699414,0.000158910687979097,0.0687169753418999,124,0.477538259734697,0.546887683277723,0.0473947843618981,0.080368217512152,"GAPIT.GLM.CmN..GWAS.Results.csv"
"22243","PstI.TP1238700",2,67899877,0.000164544288697953,0.0280736171357917,124,0.477538259734697,0.546548592303368,0.0474957451909016,0.0028933720033564,"GAPIT.GLM.CmN..GWAS.Results.csv"
"22249","GFSSContig17477_775",2,67954599,8.43552725722177e-05,0.0532543697903131,124,0.477538259734697,0.553100271921759,0.0392378187179306,0.0445027749153701,"GAPIT.GLM.CmN..GWAS.Results.csv"
"22408","PstI.TP663163",2,69910554,8.40309252285089e-05,0.0501344131082235,124,0.477538259734697,0.55313834142336,0.0392378187179306,-0.0658888847347525,"GAPIT.GLM.CmN..GWAS.Results.csv"
"22721","PstI.TP875140",2,72930521,3.42044608454647e-05,0.224963099992895,124,0.477538259734697,0.562111049488628,0.0352085227530553,-0.215102569815485,"GAPIT.GLM.CmN..GWAS.Results.csv"
"22785","PstI.TP387550",2,73605960,0.00019494169001645,0.0346958358960593,124,0.477538259734697,0.544902554760053,0.0488545535369004,0.464589226006421,"GAPIT.GLM.CmN..GWAS.Results.csv"
"23620","PstI.TP785543",3,5771227,8.65062444331247e-05,0.0305262038974286,124,0.477538259734697,0.552851533630253,0.0392378187179306,-0.112023465413856,"GAPIT.GLM.CmN..GWAS.Results.csv"
"23797","PstI.TP788810",3,8503251,0.000131612156615978,0.439516129032258,124,0.477538259734697,0.54872711703294,0.0449759345228589,0.0377906840935885,"GAPIT.GLM.CmN..GWAS.Results.csv"
"23809","PstI.TP132940",3,8690384,0.00012982155480058,0.0658012757919627,124,0.477538259734697,0.548861120040506,0.0449759345228589,0.44475225817854,"GAPIT.GLM.CmN..GWAS.Results.csv"
"24209","PstI.TP679532",3,18260932,0.00012479925289753,0.0284276531385655,124,0.477538259734697,0.549247313302467,0.0449759345228589,-0.112250616276601,"GAPIT.GLM.CmN..GWAS.Results.csv"
"25443","PstI.TP1128716",3,65668248,5.83574749206726e-05,0.120836377929724,124,0.477538259734697,0.556756334190166,0.0379162683833949,0.133757956942733,"GAPIT.GLM.CmN..GWAS.Results.csv"
"25749","NsiI.TP370880",3,68111215,1.81858891100485e-06,0.0539436352794422,124,0.477538259734697,0.59262977312973,0.0109382061033905,0.672993107161088,"GAPIT.GLM.CmN..GWAS.Results.csv"
"25841","NsiI.TP128678",3,69000501,0.000162331515307211,0.42556853712309,124,0.477538259734697,0.546680342572806,0.0474957451909016,0.05078031804211,"GAPIT.GLM.CmN..GWAS.Results.csv"
"26144","PstI.TP704102",3,72097083,1.25476751546768e-05,0.0562657731730342,124,0.477538259734697,0.572331682771999,0.0283813611679919,-0.00664842478876308,"GAPIT.GLM.CmN..GWAS.Results.csv"
"26407","PstI.TP1250993",4,666401,8.65920646021369e-05,0.105813688405074,124,0.477538259734697,0.552841741067714,0.0392378187179306,0.1771112538125,"GAPIT.GLM.CmN..GWAS.Results.csv"
"26744","NsiI.TP154371",4,5011408,6.11519900630706e-05,0.0772339228831626,124,0.477538259734697,0.556290513131735,0.0379907843335748,0.0409583494082859,"GAPIT.GLM.CmN..GWAS.Results.csv"
"27148","PstI.TP257951",4,14228269,7.57365011750211e-05,0.0652258941552626,124,0.477538259734697,0.554166578751998,0.0392378187179306,-0.164319036836219,"GAPIT.GLM.CmN..GWAS.Results.csv"
"27428","NsiI.TP443125",4,52156961,3.25892941162765e-05,0.116221577232209,124,0.477538259734697,0.562599005730115,0.0352085227530553,0.106930936065659,"GAPIT.GLM.CmN..GWAS.Results.csv"
"27580","NsiI.TP127922",4,54754163,1.56339450284736e-07,0.184968509652301,124,0.477538259734697,0.61957161257389,0.00564197808187555,-0.200334380134112,"GAPIT.GLM.CmN..GWAS.Results.csv"
"27888","NsiI.TP390222",4,58488770,0.000190606337536823,0.0983836512828158,124,0.477538259734697,0.545120551485974,0.0484408556973865,-0.0606624685546213,"GAPIT.GLM.CmN..GWAS.Results.csv"
"28490","PstI.TP1235909",4,64295006,4.63324443096031e-05,0.157475996926903,124,0.477538259734697,0.559061390422915,0.0354247697147015,-0.29010682132378,"GAPIT.GLM.CmN..GWAS.Results.csv"
"28982","PstI.TP747686",5,191126,0.000149319141776754,0.0885391918879997,124,0.477538259734697,0.547494352517889,0.0461899265105028,-0.101885895575012,"GAPIT.GLM.CmN..GWAS.Results.csv"
"29523","PstI.TP609962",5,53907385,2.22787965819454e-05,0.155964764217203,124,0.477538259734697,0.566453666072794,0.0352085227530553,0.179101449181902,"GAPIT.GLM.CmN..GWAS.Results.csv"
"29723","PstI.TP719892",5,64652954,7.1322794842671e-05,0.161340150618415,124,0.477538259734697,0.554761764914008,0.0392378187179306,-0.195411650464374,"GAPIT.GLM.CmN..GWAS.Results.csv"
"29970","NsiI.TP352026",6,555824,5.4810308100395e-07,0.0665692129930516,124,0.477538259734697,0.60563677033023,0.00760628030498025,0.206078678334345,"GAPIT.GLM.CmN..GWAS.Results.csv"
"30193","NsiI.TP312592",6,32294349,0.000187438614613581,0.0250222331863826,124,0.477538259734697,0.545283070192062,0.0479736505260632,0.043651228285128,"GAPIT.GLM.CmN..GWAS.Results.csv"
"30567","PstI.TP1090311",6,47330022,2.95940130819866e-05,0.0774657867481716,124,0.477538259734697,0.563573095600641,0.0352085227530553,-0.293346632038384,"GAPIT.GLM.CmN..GWAS.Results.csv"
"30842","PstI.TP1187427",6,50717397,0.0001006172857458,0.0610134101396144,124,0.477538259734697,0.551361793034562,0.0392378187179306,0.0818123940570455,"GAPIT.GLM.CmN..GWAS.Results.csv"
"31196","NsiI.TP367055",6,54157808,4.90810930429804e-05,0.0171567435010864,124,0.477538259734697,0.558484566752993,0.0354247697147015,0.00874108451344824,"GAPIT.GLM.CmN..GWAS.Results.csv"
"31530","NsiI.TP616137",6,57075072,0.000111822030698898,0.117853699086058,124,0.477538259734697,0.550323919020276,0.0424782467774929,0.0298177709416885,"GAPIT.GLM.CmN..GWAS.Results.csv"
"31611","PstI.TP737551",6,57757179,0.00011764523650753,0.0787596695244003,124,0.477538259734697,0.549825809721659,0.0437688793307601,-0.0852726160020313,"GAPIT.GLM.CmN..GWAS.Results.csv"
"31623","NsiI.TP159695",6,57820247,8.41358585541658e-05,0.182779556773823,124,0.477538259734697,0.553126008700973,0.0392378187179306,-0.0457470069812694,"GAPIT.GLM.CmN..GWAS.Results.csv"
"31652","PstI.TP607682",6,57995101,4.81560582249626e-05,0.184007509971635,124,0.477538259734697,0.558674922918212,0.0354247697147015,-0.0131759257094928,"GAPIT.GLM.CmN..GWAS.Results.csv"
"31787","NsiI.TP255006",6,59462133,0.000141899273510017,0.17849018408517,124,0.477538259734697,0.547991685981587,0.0461899265105028,0.050759613549877,"GAPIT.GLM.CmN..GWAS.Results.csv"
"32023","NsiI.TP762015",7,823818,7.30524778440851e-05,0.0572435405333856,124,0.477538259734697,0.554524144924715,0.0392378187179306,-0.359990365742361,"GAPIT.GLM.CmN..GWAS.Results.csv"
"32333","PstI.TP543083",7,7619505,0.000183368649331987,0.204847273108087,124,0.477538259734697,0.545496055668007,0.0478210336686173,0.36231090502524,"GAPIT.GLM.CmN..GWAS.Results.csv"
"32455","NsiI.TP11666",7,14339016,9.6533089822882e-05,0.0637309103232514,124,0.477538259734697,0.551769811783112,0.0392378187179306,-0.26684291583754,"GAPIT.GLM.CmN..GWAS.Results.csv"
"32653","PstI.TP713758",7,53864081,8.34499118861128e-05,0.0797079819638016,124,0.477538259734697,0.553206913748881,0.0392378187179306,-0.0319506315380741,"GAPIT.GLM.CmN..GWAS.Results.csv"
"32779","PstI.TP190549",7,57197488,1.25831794138736e-05,0.100284219413746,124,0.477538259734697,0.572302577606524,0.0283813611679919,-0.169537726815371,"GAPIT.GLM.CmN..GWAS.Results.csv"
"33093","PstI.TP344899",7,61484903,9.60731234076744e-05,0.0559422226951578,124,0.477538259734697,0.55181686572243,0.0392378187179306,0.00483971271317885,"GAPIT.GLM.CmN..GWAS.Results.csv"
"33184","PstI.TP116046",7,62490129,1.50859269217865e-06,0.162908484950057,124,0.477538259734697,0.594636251617931,0.0109382061033905,-0.0275750681253455,"GAPIT.GLM.CmN..GWAS.Results.csv"
"33504","PstI.TP1248844",8,1028461,0.000102204471278139,0.07948853505922,124,0.477538259734697,0.551207783998156,0.0392378187179306,-0.143051010037511,"GAPIT.GLM.CmN..GWAS.Results.csv"
"33528","NsiI.TP667008",8,1326292,0.000147625800381349,0.324789183122054,124,0.477538259734697,0.547605589126444,0.0461899265105028,-0.0750918628259973,"GAPIT.GLM.CmN..GWAS.Results.csv"
"33733","PstI.TP771300",8,5124822,4.54474807935969e-05,0.172995991875564,124,0.477538259734697,0.559254575815974,0.0354247697147015,-0.199436692589723,"GAPIT.GLM.CmN..GWAS.Results.csv"
"34444","PstI.TP107240",8,62622087,7.23280839924171e-06,0.0567991603142711,124,0.477538259734697,0.578039401367742,0.0255999623540608,0.0466140817423899,"GAPIT.GLM.CmN..GWAS.Results.csv"
"35025","NsiI.TP753743",9,41089177,4.73130768002818e-05,0.0801235746898635,124,0.477538259734697,0.558851677535628,0.0354247697147015,0.165495488195275,"GAPIT.GLM.CmN..GWAS.Results.csv"
"35146","NsiI.TP509742",9,47862370,6.52690265096884e-05,0.206932921751139,124,0.477538259734697,0.555642460588417,0.0379907843335748,0.214091606448536,"GAPIT.GLM.CmN..GWAS.Results.csv"
"35256","PstI.TP892130",9,50014851,0.000126006114557174,0.0256508936799992,124,0.477538259734697,0.549153077851021,0.0449759345228589,0.0284918065378501,"GAPIT.GLM.CmN..GWAS.Results.csv"
"35326","PstI.TP136026",9,50973667,2.24956803197001e-05,0.0287375379614871,124,0.477538259734697,0.56635509062424,0.0352085227530553,-0.119154357679256,"GAPIT.GLM.CmN..GWAS.Results.csv"
"35428","PstI.TP880520",9,52296793,5.28917734413741e-05,0.010861619775391,124,0.477538259734697,0.557737264532237,0.0364566141277557,-0.0690231523270124,"GAPIT.GLM.CmN..GWAS.Results.csv"
