"Name","Chromosome","Position"
"PstI.TP929619",1,1952038
"NsiI.TP501075",1,1970427
"NsiI.TP212267",1,1974353
"PstI.TP1073657",1,1992755
"NsiI.TP346928",1,2007649
"NsiI.TP465382",1,2030255
"PstI.TP417865",1,2030761
"NsiI.TP666080",1,2031570
"NsiI.TP76995",1,2035657
"PstI.TP1108087",1,2058532
"NsiI.TP520381",1,2061408
"PstI.TP937968",1,2082361
"PstI.TP885267",1,2084430
"NsiI.TP522007",1,2084710
"PstI.TP871791",1,2088837
"PstI.TP1172854",1,2090281
"NsiI.TP412045",1,2102732
"NsiI.TP252447",1,2106782
"PstI.TP194713",1,2118577
"PstI.TP992189",1,2128106
"NsiI.TP224834",1,2135892
"NsiI.TP812198",1,2141115
"PstI.TP1074104",1,2141726
"PstI.TP1161765",1,2167489
"PstI.TP99836",1,2167938
"PstI.TP127171",1,2168030
"PstI.TP1142098",1,2178144
"NsiI.TP77014",1,2184209
"PstI.TP291430",1,2184590
"PstI.TP19978",1,2238336
"PstI.TP627948",1,2248757
"PstI.TP456950",1,2253706
"NsiI.TP435455",1,2255018
"GFSSContig18743_720",1,2267526
"PstI.TP1294018",1,2280325
"NsiI.TP452359",1,2295850
"PstI.TP56186",1,2315028
"PstI.TP56795",1,2315051
"PstI.TP35983",1,2316412
"PstI.TP1078305",1,2344174
"NsiI.TP581618",1,2360930
"PstI.TP167208",1,2365447
"PstI.TP1070532",1,2365508
"PstI.TP435581",1,2382439
"NsiI.TP823476",1,2397333
"PstI.TP962587",1,2401015
"PstI.TP1061070",1,2406219
"PstI.TP1270297",1,2407541
"PstI.TP830503",1,2436800
"PstI.TP1236997",1,2443424
"PstI.TP653218",1,2466683
"PstI.TP731711",1,2484952
"PstI.TP584911",1,2497040
"PstI.TP101400",1,2524399
"PstI.TP87257",1,2524425
"NsiI.TP509743",1,2527815
"PstI.TP1194780",1,2560012
"PstI.TP1194789",1,2560027
"PstI.TP1194784",1,2560051
"PstI.TP684585",1,2561805
"PstI.TP108989",1,2588793
"PstI.TP1224775",1,2595649
"NsiI.TP814891",1,2595684
"PstI.TP966432",1,2596832
"PstI.TP302196",1,2600097
"NsiI.TP421700",1,2601493
"NsiI.TP486649",1,2601704
"NsiI.TP747936",1,2617302
"PstI.TP12220",1,2623236
"PstI.TP84372",1,2643915
"PstI.TP84374",1,2643932
"PstI.TP1234629",1,2650110
"NsiI.TP262405",1,2659265
"PstI.TP1095066",1,2661867
"NsiI.TP436355",1,2683471
"PstI.TP91366",1,2683935
"PstI.TP91367",1,2683983
"NsiI.TP262723",1,2701695
"PstI.TP362461",1,2717854
"NsiI.TP810022",1,2736782
"NsiI.TP346840",1,2737708
"NsiI.TP612",1,2739494
"NsiI.TP543728",1,2758860
"NsiI.TP476081",1,2787885
"PstI.TP1243434",1,2816817
"PstI.TP441536",1,2816855
"PstI.TP1085601",1,2820903
"NsiI.TP807937",1,2822504
"NsiI.TP307886",1,2823030
"NsiI.TP603286",1,2837607
"PstI.TP322672",1,2846372
"PstI.TP65696",1,2848477
"PstI.TP1085884",1,2858599
"NsiI.TP615715",1,2859563
"NsiI.TP601192",1,2877217
"PstI.TP525202",1,2884119
"PstI.TP68906",1,2893380
"NsiI.TP248493",1,2912143
"NsiI.TP248494",1,2912156
"NsiI.TP800628",1,2914696
"PstI.TP218456",1,2917050
"NsiI.TP472422",1,2943582
"PstI.TP808618",1,2956046
"PstI.TP87177",1,2958035
"PstI.TP910121",1,2970548
"NsiI.TP502177",1,2971516
"PstI.TP740841",1,2979318
"PstI.TP736503",1,2979376
"NsiI.TP795690",1,2979520
"PstI.TP23705",1,2985941
"PstI.TP1268585",1,2988383
"PstI.TP266209",1,3006594
"NsiI.TP474256",1,3014149
"NsiI.TP523557",1,3014710
"PstI.TP1262838",1,3015902
"PstI.TP526532",1,3016481
"PstI.TP362775",1,3016582
"NsiI.TP307255",1,3020815
"PstI.TP648800",1,3026447
"PstI.TP59735",1,3027630
"PstI.TP849876",1,3050119
"PstI.TP1268920",1,3050813
"NsiI.TP641200",1,3051168
"PstI.TP66009",1,3078783
"PstI.TP691644",1,3081682
"NsiI.TP603018",1,3084527
"NsiI.TP326185",1,3085249
"PstI.TP496269",1,3093556
"PstI.TP47659",1,3099267
"PstI.TP47658",1,3099273
"NsiI.TP810718",1,3099667
"NsiI.TP624882",1,3100006
"PstI.TP768785",1,3108150
"NsiI.TP520698",1,3113038
"PstI.TP394468",1,3118128
"NsiI.TP749903",1,3170487
"NsiI.TP542903",1,3218791
"NsiI.TP231108",1,3222611
"NsiI.TP400110",1,3226080
"PstI.TP21363",1,3287441
"PstI.TP1091652",1,3288560
"NsiI.TP320544",1,3288804
"PstI.TP919804",1,3298099
"NsiI.TP211514",1,3302756
"PstI.TP209693",1,3305106
"PstI.TP269249",1,3305595
"PstI.TP1184342",1,3305691
"PstI.TP741170",1,3312416
"PstI.TP626124",1,3342723
"NsiI.TP177729",1,3353639
"NsiI.TP518551",1,3353724
"PstI.TP1279908",1,3354502
"PstI.TP1059573",1,3357749
"NsiI.TP428684",1,3363336
"NsiI.TP582201",1,3374367
"NsiI.TP504485",1,3381640
"PstI.TP1243055",1,3389055
"PstI.TP637101",1,3390212
"NsiI.TP260939",1,3396877
"PstI.TP1244443",1,3397749
"NsiI.TP24278",1,3414839
"PstI.TP632135",1,3443106
"NsiI.TP679512",1,3457260
"PstI.TP1199997",1,3471828
"PstI.TP757375",1,3471897
"PstI.TP65781",1,3479205
"PstI.TP17640",1,3513489
"PstI.TP726521",1,3535515
"PstI.TP149871",1,3568761
"PstI.TP374511",1,3576636
"PstI.TP1267977",1,3576713
"PstI.TP210807",1,3577073
"PstI.TP217326",1,3620492
"PstI.TP1155202",1,3620639
"GFSSContig18013_689",1,3623605
"GFSSContig1730_934",1,3627877
"PstI.TP227791",1,3658866
"PstI.TP669284",1,3667773
"PstI.TP972367",1,3682483
"PstI.TP12228",1,3683456
"PstI.TP374309",1,3692759
"PstI.TP961085",1,3705536
"PstI.TP21889",1,3705780
"PstI.TP236358",1,3737433
"PstI.TP339980",1,3742769
"NsiI.TP177313",1,3751879
"PstI.TP15894",1,3778286
"PstI.TP353084",1,3778381
"NsiI.TP38024",1,3799851
"PstI.TP1175821",1,3851577
"NsiI.TP670277",1,3855543
"PstI.TP12252",1,3868495
"PstI.TP84946",1,3887760
"NsiI.TP730040",1,3910389
"NsiI.TP221823",1,3948125
"PstI.TP1053336",1,3955998
"NsiI.TP403662",1,3957731
"NsiI.TP591769",1,3965582
"PstI.TP343137",1,3988996
"PstI.TP51305",1,3991347
"PstI.TP184548",1,4015875
"NsiI.TP227654",1,4023324
"PstI.TP891020",1,4033768
"PstI.TP1114972",1,4045057
"PstI.TP1146887",1,4048849
"PstI.TP1007615",1,4064445
"NsiI.TP418157",1,4070487
"PstI.TP1266866",1,4075813
"PstI.TP231983",1,4083370
"NsiI.TP673754",1,4124063
"PstI.TP384512",1,4144052
"PstI.TP48404",1,4196705
"NsiI.TP495513",1,4196957
"NsiI.TP748831",1,4198755
"PstI.TP1160229",1,4204691
"PstI.TP17940",1,4209698
"PstI.TP346636",1,4227896
"PstI.TP539908",1,4267394
"PstI.TP629259",1,4276027
"PstI.TP629254",1,4276045
"NsiI.TP225206",1,4278964
"PstI.TP599866",1,4279155
"PstI.TP704354",1,4298455
"PstI.TP736289",1,4314719
"NsiI.TP497468",1,4342825
"PstI.TP911466",1,4343935
"PstI.TP820611",1,4393513
"NsiI.TP188114",1,4401488
"NsiI.TP235210",1,4408895
"PstI.TP222764",1,4421935
"GFSSContig12925_418",1,4422459
"NsiI.TP693921",1,4440364
"PstI.TP1014212",1,4444231
"PstI.TP1161147",1,4451923
"NsiI.TP414259",1,4455947
"PstI.TP140451",1,4460094
"NsiI.TP467384",1,4465685
"NsiI.TP39399",1,4465777
"NsiI.TP432788",1,4467622
"NsiI.TP601351",1,4467655
"NsiI.TP486661",1,4467735
"NsiI.TP414683",1,4485212
"NsiI.TP675939",1,4512107
"NsiI.TP370249",1,4530033
"PstI.TP403796",1,4535758
"PstI.TP403850",1,4535788
"PstI.TP403890",1,4535793
"NsiI.TP199266",1,4536282
"PstI.TP1181755",1,4538349
"PstI.TP1250346",1,4555696
"NsiI.TP340740",1,4578881
"PstI.TP131557",1,4584058
"PstI.TP426347",1,4584143
"PstI.TP508233",1,4588529
"NsiI.TP384361",1,4589554
"PstI.TP214969",1,4591303
"NsiI.TP44353",1,4593181
"NsiI.TP301688",1,4594203
"NsiI.TP468762",1,4620729
"GFSSContig15281_3466",1,4622395
"PstI.TP1284267",1,4623696
"PstI.TP1009631",1,4625223
"NsiI.TP82287",1,4640346
"NsiI.TP348206",1,4668970
"PstI.TP1176986",1,4675228
"PstI.TP1038860",1,4677799
"PstI.TP982823",1,4677828
"PstI.TP253046",1,4690705
"NsiI.TP391090",1,4693160
"PstI.TP456930",1,4693819
"NsiI.TP450894",1,4698796
"PstI.TP307588",1,4762662
"PstI.TP920636",1,4777048
"PstI.TP1168479",1,4789991
"NsiI.TP664576",1,4800417
"PstI.TP395577",1,4836167
"PstI.TP885531",1,4878428
"PstI.TP947391",1,4891496
"PstI.TP360448",1,4892312
"PstI.TP683907",1,4900973
"NsiI.TP31575",1,4926728
"NsiI.TP12890",1,4931988
"PstI.TP912651",1,4932459
"NsiI.TP21698",1,4937940
"NsiI.TP326387",1,4938046
"PstI.TP1100793",1,4939667
"PstI.TP1056729",1,4939994
"NsiI.TP157838",1,4943014
"PstI.TP129148",1,4989914
"PstI.TP402201",1,4990012
"PstI.TP402429",1,4990016
"GFSSContig12956_423",1,4994838
"NsiI.TP327562",1,5014848
"PstI.TP748688",1,5063937
"PstI.TP1139990",1,5067430
"PstI.TP220219",1,5091614
"PstI.TP1279200",1,5095401
"PstI.TP408948",1,5101286
"PstI.TP1126882",1,5115206
"NsiI.TP396103",1,5130670
"NsiI.TP104521",1,5158944
"NsiI.TP732230",1,5223682
"PstI.TP803325",1,5232863
"PstI.TP946324",1,5257596
"NsiI.TP207745",1,5280145
"NsiI.TP694711",1,5307532
"PstI.TP684655",1,5379329
"PstI.TP833660",1,5379490
"PstI.TP1245993",1,5381667
"PstI.TP818000",1,5383679
"NsiI.TP186834",1,5384525
"PstI.TP833532",1,5408760
"PstI.TP213596",1,5408780
"NsiI.TP183355",1,5408909
"PstI.TP33116",1,5454770
"NsiI.TP556033",1,5459542
"NsiI.TP693304",1,5459602
"NsiI.TP574665",1,5460544
"NsiI.TP367540",1,5460609
"PstI.TP297431",1,5461181
"PstI.TP364708",1,5483501
"PstI.TP1027235",1,5483548
"NsiI.TP66130",1,5486828
"PstI.TP1250143",1,5493583
"PstI.TP58802",1,5496161
"PstI.TP928135",1,5502147
"PstI.TP209171",1,5529947
"NsiI.TP199612",1,5531684
"PstI.TP9547",1,5534818
"PstI.TP476949",1,5536792
"PstI.TP118830",1,5536868
"PstI.TP137261",1,5540981
"PstI.TP44335",1,5558934
"PstI.TP1113834",1,5559012
"PstI.TP291849",1,5571398
"PstI.TP134953",1,5571436
"NsiI.TP421037",1,5571751
"GFSSContig20018_283",1,5572945
"PstI.TP1152372",1,5586472
"NsiI.TP251927",1,5599747
"PstI.TP32476",1,5631986
"NsiI.TP83219",1,5636529
"PstI.TP627555",1,5638058
"PstI.TP984423",1,5649219
"NsiI.TP279301",1,5652100
"PstI.TP584919",1,5663458
"NsiI.TP308650",1,5669500
"PstI.TP1280528",1,5674758
"PstI.TP125117",1,5706174
"PstI.TP125118",1,5706204
"PstI.TP980790",1,5717059
"NsiI.TP522455",1,5717942
"NsiI.TP420896",1,5726246
"NsiI.TP313532",1,5727346
"PstI.TP808948",1,5727878
"NsiI.TP568156",1,5733174
"PstI.TP677745",1,5751851
"PstI.TP356699",1,5752437
"NsiI.TP678859",1,5757606
"NsiI.TP423569",1,5760102
"PstI.TP491506",1,5763887
"PstI.TP43585",1,5767419
"PstI.TP159233",1,5767483
"PstI.TP224103",1,5770168
"NsiI.TP494167",1,5774178
"PstI.TP739422",1,5776555
"PstI.TP716030",1,5777867
"PstI.TP174008",1,5805470
"NsiI.TP522559",1,5821306
"PstI.TP705967",1,5858828
"PstI.TP771091",1,5868071
"NsiI.TP530879",1,5870811
"NsiI.TP530878",1,5870812
"PstI.TP869720",1,5871355
"PstI.TP134289",1,5884192
"NsiI.TP327602",1,5891442
"NsiI.TP560132",1,5891509
"PstI.TP352750",1,5892417
"PstI.TP68903",1,5898727
"PstI.TP751807",1,5899520
"PstI.TP109454",1,5900665
"NsiI.TP375193",1,5909674
"PstI.TP1252197",1,5912854
"PstI.TP302812",1,5912934
"NsiI.TP473756",1,5929291
"NsiI.TP745811",1,5929386
"NsiI.TP554788",1,5933733
"NsiI.TP397166",1,5939378
"NsiI.TP757731",1,5956239
"NsiI.TP623439",1,5964413
"PstI.TP116123",1,5967108
"PstI.TP804275",1,5979740
"NsiI.TP735045",1,5984469
"PstI.TP1004899",1,5995547
"PstI.TP882936",1,5999154
"PstI.TP523933",1,6018181
"PstI.TP537665",1,6031806
"NsiI.TP503481",1,6032580
"PstI.TP942384",1,6032710
"PstI.TP635333",1,6032769
"NsiI.TP390317",1,6033387
"NsiI.TP408642",1,6033586
"PstI.TP263594",1,6035364
"NsiI.TP681096",1,6060428
"PstI.TP1238583",1,6062331
"PstI.TP8949",1,6074946
"NsiI.TP336946",1,6074946
"NsiI.TP7164",1,6094801
"PstI.TP314566",1,6098764
"NsiI.TP257077",1,6103539
"NsiI.TP330880",1,6105246
"NsiI.TP102967",1,6105258
"PstI.TP1092752",1,6105280
"NsiI.TP416737",1,6114038
"PstI.TP914278",1,6116355
"PstI.TP850835",1,6117705
"NsiI.TP123095",1,6127379
"NsiI.TP673329",1,6130409
"NsiI.TP433049",1,6132851
"NsiI.TP715263",1,6134311
"NsiI.TP715272",1,6134318
"PstI.TP476157",1,6155212
"PstI.TP1104113",1,6159260
"NsiI.TP476261",1,6164220
"PstI.TP897862",1,6177514
"PstI.TP722242",1,6187691
"NsiI.TP618448",1,6195922
"NsiI.TP662821",1,6196406
"NsiI.TP655173",1,6196412
"NsiI.TP655174",1,6196438
"NsiI.TP16286",1,6224788
"PstI.TP13958",1,6228644
"PstI.TP915815",1,6240832
"PstI.TP1060862",1,6247131
"PstI.TP175883",1,6248759
"PstI.TP213385",1,6282535
"NsiI.TP502213",1,6312443
"PstI.TP103404",1,6316783
"PstI.TP706227",1,6336683
"PstI.TP593353",1,6363225
"PstI.TP338428",1,6379340
"PstI.TP137290",1,6379384
"PstI.TP1242505",1,6406612
"NsiI.TP488601",1,6409370
"PstI.TP27373",1,6447059
"PstI.TP147640",1,6450994
"NsiI.TP722435",1,6467881
"NsiI.TP338338",1,6473754
"NsiI.TP18644",1,6476966
"PstI.TP1033113",1,6482846
"NsiI.TP258679",1,6486741
"NsiI.TP164772",1,6509668
"NsiI.TP327780",1,6511617
"PstI.TP1015835",1,6514843
"NsiI.TP468565",1,6537903
"NsiI.TP80518",1,6543207
"NsiI.TP166380",1,6560443
"PstI.TP547229",1,6574881
"PstI.TP36571",1,6574933
"PstI.TP1129801",1,6608649
"PstI.TP380773",1,6608677
"NsiI.TP15605",1,6652808
"PstI.TP17591",1,6662448
"NsiI.TP432880",1,6678801
"PstI.TP272307",1,6679965
"NsiI.TP495375",1,6686209
"NsiI.TP174370",1,6704694
"NsiI.TP35346",1,6729137
"NsiI.TP435157",1,6730511
"PstI.TP841428",1,6731433
"PstI.TP1260294",1,6732655
"PstI.TP233341",1,6737757
"PstI.TP1245357",1,6748280
"PstI.TP1136661",1,6752030
"PstI.TP788176",1,6772518
"NsiI.TP15291",1,6803475
"PstI.TP952153",1,6826200
"PstI.TP174889",1,6831469
"NsiI.TP755257",1,6847773
"NsiI.TP17656",1,6853064
"NsiI.TP524908",1,6864736
"NsiI.TP165034",1,6885772
"NsiI.TP750756",1,6898016
"NsiI.TP742565",1,6918112
"PstI.TP857707",1,6924500
"PstI.TP444825",1,6930877
"NsiI.TP350497",1,6933742
"PstI.TP403985",1,6941718
"NsiI.TP696604",1,6941882
"PstI.TP572285",1,6947477
"NsiI.TP800074",1,6979429
"NsiI.TP699899",1,6980288
"NsiI.TP405440",1,6998861
"PstI.TP806450",1,7007771
"NsiI.TP431278",1,7013198
"PstI.TP77052",1,7028361
"NsiI.TP552974",1,7084312
"PstI.TP830642",1,7094544
"NsiI.TP697083",1,7095095
"PstI.TP490597",1,7096187
"PstI.TP283842",1,7099312
"PstI.TP917625",1,7104916
"PstI.TP763419",1,7119829
"GFSSContig3389_148",1,7132238
"GFSSContig3389_68",1,7132320
"NsiI.TP383926",1,7140839
"NsiI.TP821685",1,7143597
"NsiI.TP587336",1,7189824
"NsiI.TP508091",1,7192741
"PstI.TP295203",1,7196786
"PstI.TP443586",1,7215893
"PstI.TP1064562",1,7218368
"PstI.TP270146",1,7218381
"PstI.TP488378",1,7260223
"PstI.TP485051",1,7260226
"PstI.TP356624",1,7268772
"PstI.TP523453",1,7269176
"PstI.TP864797",1,7318382
"NsiI.TP375218",1,7321465
"PstI.TP1268689",1,7325012
"PstI.TP1166579",1,7326576
"PstI.TP1164717",1,7326599
"PstI.TP451905",1,7339832
"PstI.TP1272378",1,7340536
"PstI.TP867155",1,7342618
"PstI.TP1288486",1,7349710
"NsiI.TP481176",1,7350098
"PstI.TP227789",1,7378209
"NsiI.TP693536",1,7378433
"PstI.TP85559",1,7403508
"NsiI.TP573749",1,7405642
"PstI.TP1223757",1,7405753
"PstI.TP541656",1,7412397
"PstI.TP131472",1,7412958
"NsiI.TP711626",1,7413388
"PstI.TP682958",1,7415360
"NsiI.TP327206",1,7415373
"NsiI.TP182523",1,7448300
"PstI.TP712786",1,7449325
"PstI.TP1253759",1,7461235
"PstI.TP1187500",1,7475596
"NsiI.TP136347",1,7481771
"PstI.TP1137764",1,7486769
"NsiI.TP753612",1,7487168
"PstI.TP222720",1,7498619
"PstI.TP222721",1,7498625
"PstI.TP808037",1,7511635
"NsiI.TP19429",1,7547599
"PstI.TP965574",1,7554758
"PstI.TP132412",1,7566497
"PstI.TP1173447",1,7571007
"PstI.TP997163",1,7572170
"PstI.TP478499",1,7597039
"NsiI.TP362892",1,7605926
"PstI.TP782688",1,7620667
"NsiI.TP80819",1,7639391
"NsiI.TP574677",1,7669097
"PstI.TP91633",1,7693586
"PstI.TP800858",1,7750707
"NsiI.TP439369",1,7767929
"GFSSContig11950_1194",1,7790962
"PstI.TP750814",1,7812784
"NsiI.TP441010",1,7822032
"NsiI.TP432315",1,7822652
"PstI.TP1180459",1,7823272
"NsiI.TP322696",1,7823312
"PstI.TP614866",1,7824409
"PstI.TP614858",1,7824443
"NsiI.TP716260",1,7827928
"PstI.TP49145",1,7849275
"PstI.TP1018555",1,7893116
"PstI.TP973605",1,7933170
"PstI.TP316058",1,7952093
"PstI.TP972953",1,7984963
"PstI.TP1047052",1,7985231
"PstI.TP516878",1,8001249
"PstI.TP410206",1,8001262
"PstI.TP815194",1,8017699
"NsiI.TP667968",1,8018554
"PstI.TP599293",1,8022382
"PstI.TP351745",1,8023481
"PstI.TP215410",1,8027580
"PstI.TP36329",1,8029204
"PstI.TP487966",1,8034394
"NsiI.TP233805",1,8084301
"PstI.TP1289285",1,8099310
"NsiI.TP273737",1,8121676
"NsiI.TP137978",1,8153110
"PstI.TP333544",1,8155694
"NsiI.TP493332",1,8165777
"NsiI.TP681203",1,8181678
"NsiI.TP293258",1,8225860
"PstI.TP1183980",1,8236582
"PstI.TP1008494",1,8261177
"NsiI.TP470387",1,8323609
"NsiI.TP527730",1,8328407
"NsiI.TP416698",1,8330137
"NsiI.TP699098",1,8330261
"PstI.TP308053",1,8330660
"PstI.TP402756",1,8332613
"PstI.TP1246915",1,8333935
"PstI.TP505448",1,8333987
"PstI.TP235369",1,8337767
"PstI.TP158030",1,8374092
"PstI.TP267968",1,8374215
"NsiI.TP439818",1,8391383
"NsiI.TP229515",1,8404214
"PstI.TP749462",1,8424107
"NsiI.TP8168",1,8446627
"PstI.TP623961",1,8461485
"PstI.TP944743",1,8504253
"PstI.TP932750",1,8517660
"PstI.TP424566",1,8533790
"PstI.TP983141",1,8569458
"PstI.TP1199160",1,8608908
"PstI.TP453539",1,8609113
"PstI.TP426455",1,8609159
"PstI.TP422394",1,8609166
"NsiI.TP423962",1,8615505
"PstI.TP207082",1,8617526
"PstI.TP1126600",1,8679457
"NsiI.TP182744",1,8680205
"NsiI.TP380223",1,8717061
"PstI.TP226344",1,8781728
"NsiI.TP470210",1,8785660
"NsiI.TP602586",1,8818270
"PstI.TP545486",1,8870035
"NsiI.TP747813",1,8871075
"GFSSContig64_325",1,8871969
"PstI.TP616681",1,8881601
"NsiI.TP164568",1,8896362
"NsiI.TP360890",1,8910052
"PstI.TP1252518",1,8923236
"PstI.TP302093",1,8923298
"NsiI.TP811359",1,8934388
"NsiI.TP770403",1,8937989
"NsiI.TP519390",1,8948456
"PstI.TP1141085",1,8948758
"NsiI.TP195586",1,8957745
"NsiI.TP43893",1,8964777
"NsiI.TP556825",1,8977552
"NsiI.TP31528",1,8991859
"PstI.TP1278633",1,8999171
"PstI.TP1278283",1,8999172
"NsiI.TP323856",1,8999199
"PstI.TP461927",1,9014162
"PstI.TP13498",1,9028575
"PstI.TP691226",1,9036242
"PstI.TP691225",1,9036250
"NsiI.TP820715",1,9036320
"PstI.TP443245",1,9039678
"PstI.TP294671",1,9046587
"PstI.TP978811",1,9073364
"NsiI.TP638869",1,9092999
"NsiI.TP370563",1,9097286
"NsiI.TP810588",1,9097347
"PstI.TP306038",1,9108367
"PstI.TP1170262",1,9115102
"PstI.TP19191",1,9116254
"PstI.TP542649",1,9116308
"PstI.TP550784",1,9140137
"PstI.TP581769",1,9144035
"NsiI.TP7530",1,9158277
"NsiI.TP6770",1,9158281
"NsiI.TP359148",1,9159698
"NsiI.TP728992",1,9172687
"PstI.TP1044672",1,9184815
"NsiI.TP268407",1,9186650
"NsiI.TP695856",1,9199595
"NsiI.TP300557",1,9206508
"NsiI.TP202476",1,9213658
"NsiI.TP689945",1,9238139
"NsiI.TP703710",1,9238146
"PstI.TP199606",1,9270277
"PstI.TP745827",1,9270379
"NsiI.TP634289",1,9273457
"NsiI.TP564360",1,9273495
"NsiI.TP528646",1,9273547
"PstI.TP199603",1,9274102
"PstI.TP456141",1,9284445
"PstI.TP874167",1,9284942
"PstI.TP107393",1,9287566
"PstI.TP1222623",1,9291501
"NsiI.TP420080",1,9300080
"NsiI.TP180655",1,9315536
"PstI.TP1193907",1,9320037
"PstI.TP1094183",1,9329880
"NsiI.TP410576",1,9344162
"PstI.TP20556",1,9376087
"PstI.TP662300",1,9383388
"PstI.TP513098",1,9384357
"NsiI.TP757835",1,9414257
"PstI.TP56378",1,9447320
"PstI.TP122068",1,9447751
"PstI.TP180963",1,9447770
"NsiI.TP793729",1,9458454
"NsiI.TP620442",1,9479442
"NsiI.TP809833",1,9480634
"PstI.TP180524",1,9482127
"PstI.TP974726",1,9504539
"NsiI.TP134750",1,9511955
