"Name","Chromosome","Position"
"PstI.TP1047587",1,73170480
"PstI.TP837664",1,73498170
"PstI.TP544748",1,73791429
"PstI.TP189129",1,73890221
"PstI.TP187405",1,73910743
"PstI.TP513006",1,73971974
"PstI.TP535893",1,73975816
"PstI.TP334182",1,74360210
"PstI.TP1032632",1,74402757
"PstI.TP1031498",1,74431906
"PstI.TP1203869",1,74588086
"PstI.TP95450",1,74768149
"PstI.TP13346",1,74849030
"PstI.TP405184",1,75082559
"PstI.TP978043",1,75183592
"PstI.TP241635",1,75313297
"PstI.TP263305",1,75579096
"PstI.TP1014264",1,75579176
"PstI.TP1065133",1,75825553
"NsiI.TP35373",1,75917930
"PstI.TP744556",1,76101544
"PstI.TP357677",1,76102511
"PstI.TP747261",1,76107837
"PstI.TP551527",1,76166616
"PstI.TP742499",1,76179984
"PstI.TP314244",1,76274649
"PstI.TP104467",1,76678896
"NsiI.TP457548",1,76928921
"PstI.TP864305",1,77077806
"PstI.TP1151255",1,77213117
"PstI.TP189885",1,77223222
"PstI.TP315020",1,77386737
"PstI.TP553319",1,77643893
"PstI.TP411298",1,77771698
"NsiI.TP193091",1,77956626
"NsiI.TP806896",1,78145059
"PstI.TP130255",1,78156903
"PstI.TP459121",1,78162835
"PstI.TP1144768",1,78240904
"PstI.TP966300",1,78332944
"PstI.TP217199",1,78396312
"PstI.TP294664",1,78489046
"PstI.TP1084987",1,78521283
"PstI.TP837802",1,78565577
"PstI.TP835300",1,78565589
"PstI.TP151617",1,78724834
"PstI.TP96766",1,78742126
"PstI.TP1072616",1,78788131
"PstI.TP4803",1,78818384
"PstI.TP1195390",1,78927004
"PstI.TP353803",1,78947488
"PstI.TP593279",1,78992355
"PstI.TP434977",1,79165905
"NsiI.TP621776",1,79466998
"PstI.TP291200",1,79471623
"PstI.TP172804",1,79485436
"PstI.TP1216566",1,79599777
"PstI.TP77067",1,79664579
"PstI.TP1025772",1,79665639
"NsiI.TP454955",1,79688846
"PstI.TP851463",1,80479917
"PstI.TP989805",1,80637129
"NsiI.TP655257",1,80728948
"PstI.TP897772",1,80876731
"PstI.TP703969",1,80877289
"PstI.TP989477",2,124717
"NsiI.TP39740",2,186613
"PstI.TP576366",2,375350
"PstI.TP199591",2,465963
"NsiI.TP282888",2,675031
"PstI.TP790069",2,699673
"PstI.TP1263449",2,1474965
"PstI.TP211963",2,1768552
"PstI.TP470160",2,1964484
"PstI.TP460897",2,2074034
"PstI.TP1120910",2,2555547
"PstI.TP360841",2,2832783
"PstI.TP8678",2,2984246
"PstI.TP972096",2,3042190
"PstI.TP229147",2,3390758
"PstI.TP219584",2,3429973
"PstI.TP458571",2,3669039
"PstI.TP794569",2,3715278
"PstI.TP493468",2,4347785
"PstI.TP342466",2,4686314
"PstI.TP1023443",2,4929930
"PstI.TP297282",2,5214604
"PstI.TP580104",2,5389101
"PstI.TP957946",2,6015319
"PstI.TP921414",2,7249958
"PstI.TP901866",2,7365029
"PstI.TP725918",2,8160952
"PstI.TP745911",2,8890642
"PstI.TP577735",2,9251583
"PstI.TP749310",2,9525754
"PstI.TP374085",2,9617733
"PstI.TP845869",2,9862801
"PstI.TP452173",2,10527282
"PstI.TP1031882",2,10618717
"PstI.TP87823",2,12499508
"NsiI.TP51047",2,13453548
"PstI.TP139749",2,13559614
"PstI.TP947087",2,13610693
"PstI.TP706479",2,14264983
"PstI.TP802029",2,14358830
"PstI.TP108652",2,15963619
"PstI.TP197948",2,18537474
"PstI.TP715121",2,18844611
"PstI.TP1097010",2,19533020
"PstI.TP613714",2,20235279
"PstI.TP323280",2,20594752
"PstI.TP982120",2,21428233
"PstI.TP718032",2,23093745
"PstI.TP549798",2,23212519
"PstI.TP833228",2,23342056
"PstI.TP18098",2,23769344
"PstI.TP1277536",2,23996480
"PstI.TP551509",2,27803104
"PstI.TP840565",2,31129874
"PstI.TP115189",2,41366046
"NsiI.TP38533",2,41373269
"PstI.TP117081",2,45986549
"PstI.TP385344",2,46664405
"PstI.TP883579",2,47758114
"PstI.TP1248463",2,52122902
"PstI.TP938200",2,54569410
"PstI.TP695158",2,55008713
"PstI.TP541874",2,55037354
"PstI.TP65472",2,55384747
"PstI.TP476886",2,55394288
"PstI.TP697322",2,55713623
"PstI.TP1223116",2,55714459
"NsiI.TP694486",2,56476853
"PstI.TP371503",2,57085223
"PstI.TP86008",2,57163563
"PstI.TP249296",2,57415075
"PstI.TP1215732",2,57449553
"PstI.TP1179516",2,57731330
"PstI.TP773866",2,57873632
"PstI.TP993272",2,58286678
"PstI.TP64046",2,58295714
"NsiI.TP502909",2,58325149
"PstI.TP690744",2,58500961
"PstI.TP1046643",2,58595318
"PstI.TP844985",2,58637331
"PstI.TP243328",2,58674737
"PstI.TP76191",2,58722393
"PstI.TP912712",2,58773993
"PstI.TP951624",2,59246898
"PstI.TP738023",2,59441982
"PstI.TP810140",2,59709495
"PstI.TP338856",2,59737782
"PstI.TP632941",2,59755581
"PstI.TP834480",2,59921999
"PstI.TP1178906",2,60492006
"PstI.TP929497",2,60716322
"PstI.TP65744",2,60726974
"NsiI.TP351136",2,61077854
"PstI.TP30748",2,61112102
"PstI.TP694469",2,61192392
"PstI.TP250202",2,61270945
"PstI.TP548709",2,61335066
"PstI.TP762318",2,61355207
"PstI.TP1008253",2,61356637
"PstI.TP1161045",2,61497818
"PstI.TP812943",2,61589887
"PstI.TP975023",2,61638010
"PstI.TP44348",2,61688094
"PstI.TP641744",2,61738293
"PstI.TP508238",2,61763533
"PstI.TP1148558",2,62049812
"PstI.TP532736",2,62195730
"PstI.TP397490",2,62195783
"PstI.TP1181052",2,62344184
"PstI.TP710432",2,62555401
"PstI.TP870640",2,62558309
"PstI.TP6025",2,62661228
"PstI.TP178231",2,62690478
"PstI.TP1121003",2,62934564
"PstI.TP454285",2,63153549
"PstI.TP460957",2,63153566
"PstI.TP1217033",2,63330699
"PstI.TP578565",2,63409175
"PstI.TP214763",2,63534053
"PstI.TP1021339",2,63565830
"PstI.TP1069784",2,63643324
"PstI.TP982615",2,63682812
"PstI.TP449117",2,63692942
"PstI.TP228545",2,63881407
"PstI.TP332893",2,63934460
"PstI.TP680879",2,64067358
"PstI.TP632828",2,64238905
"PstI.TP1010553",2,64253494
"PstI.TP268085",2,64265265
"PstI.TP150789",2,64840814
"PstI.TP384804",2,65029446
"PstI.TP212672",2,65281161
"NsiI.TP588396",2,65356142
"PstI.TP873911",2,65476325
"PstI.TP636397",2,65617813
"PstI.TP138118",2,65682237
"PstI.TP710730",2,65757843
"PstI.TP585251",2,66036168
"NsiI.TP583360",2,66047191
"PstI.TP1062801",2,66168895
"PstI.TP277119",2,66298262
"PstI.TP277120",2,66298305
"PstI.TP541274",2,66633323
"PstI.TP214149",2,66672122
"PstI.TP773869",2,66744137
"PstI.TP434461",2,66813498
"PstI.TP977916",2,67063264
"PstI.TP209642",2,67215455
"PstI.TP152556",2,67340962
"NsiI.TP751924",2,67349192
"NsiI.TP213158",2,67720379
"PstI.TP1093731",2,67823974
"PstI.TP537688",2,67833294
"PstI.TP969794",2,67990747
"PstI.TP258963",2,68162387
"NsiI.TP208425",2,68199092
"PstI.TP948861",2,68614882
"NsiI.TP615647",2,68626980
"PstI.TP139651",2,69224467
"PstI.TP1206060",2,69316419
"PstI.TP893646",2,69747250
"PstI.TP1165391",2,69968329
"PstI.TP995173",2,70172526
"PstI.TP550469",2,70228783
"PstI.TP860893",2,70230959
"PstI.TP521787",2,70479993
"NsiI.TP688484",2,70530734
"PstI.TP402235",2,70727485
"PstI.TP391279",2,70925840
"PstI.TP227133",2,71118714
"PstI.TP1081008",2,71118803
"PstI.TP1025634",2,71277610
"PstI.TP163375",2,71379619
"PstI.TP893748",2,71384719
"PstI.TP1263302",2,71707680
"NsiI.TP56799",2,71751615
"PstI.TP820804",2,72096898
"PstI.TP1197317",2,72276730
"PstI.TP681637",2,72313757
"PstI.TP671248",2,72313766
"PstI.TP1000478",2,72314995
"PstI.TP778721",2,72456067
"PstI.TP890801",2,72613106
"PstI.TP432405",2,72662195
"PstI.TP450294",2,72761555
"PstI.TP814688",2,72959515
"NsiI.TP132109",2,72971977
"PstI.TP119425",2,73077344
"PstI.TP503391",2,73095782
"PstI.TP124082",2,73100016
"PstI.TP1066472",2,73495691
"NsiI.TP820576",2,73503160
"PstI.TP689286",2,73563234
"PstI.TP425439",2,73607787
"PstI.TP336193",2,73663045
"PstI.TP770044",2,73737012
"PstI.TP1231486",2,73904492
"PstI.TP1083210",2,74137420
"PstI.TP783653",2,74160306
"PstI.TP229546",2,74208278
"NsiI.TP333723",2,74239929
"PstI.TP541575",2,74276308
"NsiI.TP667943",2,74406586
"PstI.TP13629",2,74748191
"PstI.TP51995",2,74836619
"PstI.TP836656",2,74973104
"PstI.TP836370",2,74973263
"NsiI.TP502025",2,75191746
"PstI.TP91738",2,75325372
"PstI.TP433676",2,75336590
"PstI.TP1244481",2,75457518
"PstI.TP523465",2,75496167
"PstI.TP547023",2,75564773
"PstI.TP789962",2,75761816
"NsiI.TP164112",2,75774037
"PstI.TP988947",2,76243149
"PstI.TP881184",2,76620224
"PstI.TP1171163",2,76656926
"PstI.TP219830",2,76708479
"PstI.TP360583",2,76751283
"PstI.TP682522",2,77263024
"PstI.TP338015",2,77540960
"PstI.TP1264040",3,25831
"NsiI.TP436966",3,208286
"PstI.TP927956",3,304752
"PstI.TP1107212",3,326411
"NsiI.TP45036",3,389776
"PstI.TP269152",3,390266
"NsiI.TP533643",3,471619
"PstI.TP693626",3,692292
"PstI.TP109994",3,998411
"PstI.TP864763",3,1256958
"PstI.TP487778",3,1541283
"PstI.TP1157898",3,1576323
"PstI.TP1004455",3,1576742
"PstI.TP1096280",3,1833730
"NsiI.TP304764",3,1836392
"PstI.TP1064534",3,1870807
"PstI.TP166481",3,1960833
"NsiI.TP213627",3,2064923
"PstI.TP267556",3,2124660
"NsiI.TP114895",3,2441296
"PstI.TP789303",3,2503265
"PstI.TP545419",3,2528853
"PstI.TP513843",3,2577255
"PstI.TP1010623",3,2603844
"NsiI.TP441693",3,2660294
"PstI.TP1184603",3,2835614
"PstI.TP452304",3,2977792
"PstI.TP1140972",3,3019093
"PstI.TP1114836",3,3245214
"PstI.TP603772",3,3389590
"PstI.TP926743",3,3522183
"PstI.TP1032333",3,3528771
"PstI.TP831757",3,3676028
"PstI.TP906726",3,3716611
"PstI.TP1277784",3,3752097
"PstI.TP1075072",3,3875096
"NsiI.TP774307",3,3883631
"PstI.TP811351",3,4140044
"PstI.TP286131",3,4213473
"PstI.TP1027273",3,4274869
"PstI.TP906047",3,4276001
"PstI.TP725292",3,4449847
"PstI.TP653230",3,4507877
"PstI.TP534942",3,4552949
"PstI.TP74252",3,4598161
"PstI.TP967109",3,4646186
"PstI.TP368020",3,4665593
"PstI.TP747067",3,4707934
"PstI.TP691334",3,4847914
"PstI.TP643379",3,5147929
"PstI.TP213720",3,5231540
"PstI.TP762772",3,6044042
"PstI.TP188641",3,6088178
"PstI.TP308152",3,6124917
"PstI.TP1246489",3,6130583
"PstI.TP398580",3,6360865
"PstI.TP154327",3,6603820
"PstI.TP678449",3,6895124
"PstI.TP65397",3,7162104
"NsiI.TP527435",3,7664263
"NsiI.TP502976",3,7719502
"PstI.TP1227132",3,8500895
"PstI.TP241235",3,9336109
"PstI.TP1064081",3,9621573
"PstI.TP735032",3,9654444
"PstI.TP1027916",3,9697919
"PstI.TP849286",3,10316458
"PstI.TP718531",3,10722354
"PstI.TP433171",3,10952394
"PstI.TP910355",3,11278736
"PstI.TP853014",3,11408141
"PstI.TP1217016",3,11532831
"PstI.TP597894",3,12103125
"PstI.TP1266207",3,12109877
"PstI.TP413401",3,12299683
"PstI.TP273678",3,12316343
"PstI.TP460053",3,12467100
"PstI.TP208155",3,12469663
"PstI.TP211419",3,12715735
"PstI.TP308412",3,12715828
"PstI.TP861895",3,12987175
"PstI.TP1069357",3,13624208
"PstI.TP157488",3,14637148
"PstI.TP356415",3,15356034
"PstI.TP1270439",3,15756535
"NsiI.TP616451",3,15756558
"PstI.TP671700",3,15764634
"PstI.TP730744",3,16373477
"PstI.TP662534",3,16373499
"NsiI.TP620135",3,16826264
"PstI.TP773027",3,16863797
"NsiI.TP733536",3,17102485
"NsiI.TP580323",3,18001535
"PstI.TP898958",3,18783182
"PstI.TP933353",3,24835175
"PstI.TP242731",3,28459042
"PstI.TP461080",3,29174937
"PstI.TP118856",3,37389858
"PstI.TP530571",3,45538893
"PstI.TP609001",3,50049992
"PstI.TP541336",3,50804241
"PstI.TP840235",3,50897546
"PstI.TP354335",3,50899095
"PstI.TP1068006",3,51034769
"PstI.TP821727",3,51406610
"PstI.TP38299",3,51647164
"PstI.TP793079",3,52368295
"PstI.TP1231136",3,52841481
"NsiI.TP488350",3,53232085
"PstI.TP900003",3,53586609
"PstI.TP951441",3,53917406
"PstI.TP325811",3,54129392
"PstI.TP325958",3,54129415
"PstI.TP318422",3,54362877
"PstI.TP550115",3,54367520
"PstI.TP141051",3,54726050
"PstI.TP508387",3,54826011
"PstI.TP180781",3,54937150
"PstI.TP982467",3,55023479
"PstI.TP370692",3,55164432
"PstI.TP75872",3,55474631
"PstI.TP336268",3,55896402
"PstI.TP415065",3,55917740
"PstI.TP352561",3,55923085
"PstI.TP114052",3,56021734
"PstI.TP224318",3,56022652
"NsiI.TP268751",3,56723684
"PstI.TP29613",3,56968925
"PstI.TP868305",3,57307103
"PstI.TP819138",3,57316499
"PstI.TP759501",3,57715018
"PstI.TP323959",3,57882705
"PstI.TP43928",3,57930256
"PstI.TP1040438",3,58373947
"PstI.TP985838",3,58380810
"PstI.TP797083",3,58432596
"PstI.TP1055459",3,58609425
"PstI.TP150005",3,58784404
"NsiI.TP800848",3,59007084
"NsiI.TP44015",3,59016749
"NsiI.TP723406",3,59263477
"PstI.TP998988",3,59275358
"PstI.TP1213036",3,59319881
"PstI.TP134761",3,59529523
"PstI.TP864618",3,59785501
"PstI.TP612450",3,59785572
"PstI.TP925435",3,59813964
"PstI.TP1063373",3,59855371
"PstI.TP1036003",3,59881138
"PstI.TP41440",3,59899767
"PstI.TP884163",3,60121398
"PstI.TP136422",3,60253262
"PstI.TP237442",3,60602220
"PstI.TP1102757",3,60738907
"PstI.TP875573",3,60804814
"PstI.TP236690",3,60908020
"PstI.TP17994",3,60977256
"PstI.TP1066422",3,60988993
"PstI.TP694159",3,61030989
"PstI.TP991622",3,61247052
"PstI.TP115576",3,61364669
"PstI.TP863870",3,61525095
"NsiI.TP91904",3,61568869
"PstI.TP744473",3,61669976
"PstI.TP938537",3,61694842
"NsiI.TP317101",3,61771383
"PstI.TP1047233",3,61797601
"PstI.TP47278",3,61828317
"PstI.TP756650",3,61832560
"PstI.TP1206334",3,61963148
"PstI.TP212330",3,61992139
"PstI.TP606496",3,62018965
"PstI.TP861288",3,62118748
"PstI.TP116867",3,62167764
"PstI.TP1248247",3,62346879
"PstI.TP197785",3,62421321
"PstI.TP213377",3,62690207
"PstI.TP396501",3,62733946
"NsiI.TP814805",3,62875271
"NsiI.TP529124",3,63127607
"PstI.TP907836",3,63143644
"PstI.TP888368",3,63337334
"PstI.TP654237",3,63375812
"PstI.TP798778",3,63375873
"PstI.TP450478",3,63412067
"PstI.TP478050",3,63462498
"PstI.TP965825",3,63530528
"NsiI.TP148399",3,63530653
"PstI.TP269566",3,63644939
"PstI.TP374544",3,63699323
"PstI.TP106636",3,63699645
"PstI.TP743016",3,63741878
"PstI.TP378140",3,63771773
"PstI.TP458650",3,63973238
"NsiI.TP432589",3,64092887
"PstI.TP106875",3,64830008
"PstI.TP420029",3,64967488
"PstI.TP1057926",3,65160984
"PstI.TP4963",3,65245788
"PstI.TP1146858",3,65279133
"PstI.TP1248832",3,65713285
"PstI.TP827144",3,65732872
"PstI.TP185010",3,65791497
"PstI.TP179992",3,65808212
"PstI.TP1257324",3,65916131
"PstI.TP876849",3,66050191
"PstI.TP1004443",3,66051537
"PstI.TP523998",3,66128752
"PstI.TP540206",3,66293725
"PstI.TP8762",3,66427331
"PstI.TP731228",3,66513421
"PstI.TP582861",3,66513476
"PstI.TP44472",3,66531786
"PstI.TP549811",3,66531825
"PstI.TP694382",3,66532430
"PstI.TP972363",3,66704307
"PstI.TP940999",3,66708999
"PstI.TP1292760",3,66753576
"PstI.TP217593",3,66787516
"PstI.TP60635",3,66807545
"PstI.TP865412",3,66830234
"PstI.TP180013",3,66851078
"PstI.TP802166",3,66915037
"PstI.TP724939",3,66915295
"PstI.TP545135",3,66972327
"PstI.TP1010078",3,67023433
"PstI.TP318338",3,67023794
"PstI.TP937129",3,67175086
"NsiI.TP224257",3,67274437
"PstI.TP724829",3,67406291
"PstI.TP671157",3,67539833
"PstI.TP273897",3,67574112
"PstI.TP195741",3,67699319
"PstI.TP205616",3,67708245
"NsiI.TP555948",3,67784264
"PstI.TP157314",3,67817635
"PstI.TP955356",3,67880743
"PstI.TP198015",3,67910785
"PstI.TP43035",3,67960309
"PstI.TP629786",3,68029217
"PstI.TP975012",3,68051383
"PstI.TP673057",3,68094426
"PstI.TP377456",3,68183917
"PstI.TP379031",3,68701578
"PstI.TP899075",3,68837126
"PstI.TP207042",3,68906982
"NsiI.TP642960",3,68906982
"NsiI.TP381737",3,69008243
"NsiI.TP50689",3,69048183
"NsiI.TP39018",3,69197876
"PstI.TP789647",3,69354547
"PstI.TP288798",3,69828015
"PstI.TP388391",3,69918190
"PstI.TP1027117",3,70383646
"NsiI.TP145721",3,70764680
"PstI.TP317655",3,70764880
"NsiI.TP422411",3,70832262
"NsiI.TP234267",3,70840629
"PstI.TP338917",3,70919217
"PstI.TP683006",3,71138581
"PstI.TP306737",3,71220834
"NsiI.TP328854",3,71291896
"PstI.TP921434",3,71315794
"PstI.TP759583",3,71370495
"PstI.TP745087",3,71534823
"NsiI.TP668633",3,72087795
"PstI.TP1046316",3,72119163
"NsiI.TP127064",3,72149010
"PstI.TP262789",3,72159095
"PstI.TP1153923",3,72256661
"PstI.TP799973",3,72401926
"PstI.TP81443",3,72402402
"PstI.TP314655",3,72791842
"PstI.TP59482",3,72881051
"PstI.TP1270259",3,73055182
"PstI.TP798238",3,73087364
"NsiI.TP661879",3,73421724
"PstI.TP1100905",3,73743770
"NsiI.TP515499",3,73834383
"PstI.TP706641",3,74303182
"PstI.TP568461",3,74315454
"PstI.TP1178670",4,54185
"NsiI.TP801135",4,63162
"PstI.TP934142",4,194652
"PstI.TP718962",4,252030
"PstI.TP509367",4,420393
"NsiI.TP364708",4,663022
"PstI.TP189469",4,665915
"NsiI.TP337589",4,923915
"PstI.TP132713",4,1009711
"PstI.TP875232",4,1379976
"PstI.TP845769",4,2010929
"PstI.TP753697",4,2038364
"PstI.TP256804",4,2309598
"PstI.TP213904",4,2397952
"PstI.TP156810",4,2774722
"PstI.TP899837",4,2894449
"PstI.TP539951",4,3227883
"PstI.TP532669",4,3498516
"PstI.TP777320",4,3534524
"PstI.TP963117",4,3856619
"PstI.TP133948",4,3870704
"PstI.TP437411",4,3981971
