"","ID","Method","Trait.name","SNP","Chromosome","Position","P.value"
"102",102,"SUPER","FD_50","NsiI.TP427131",11,13977,0.0000929164179506835
"103",103,"SUPER","FD_50","NsiI.TP433644",11,14118,0.000194452214342515
"104",104,"SUPER","FD_50","NsiI.TP442306",11,14326,0.000285776252412286
"105",105,"SUPER","FD_50","NsiI.TP446772",11,14403,0.00010360134249362
"106",106,"SUPER","FD_50","NsiI.TP491951",11,15090,0.0000427247214302132
"107",107,"SUPER","FD_50","NsiI.TP512263",11,15456,0.0000390140647289333
"108",108,"SUPER","FD_50","NsiI.TP586741",11,16408,0.000224587317085567
"109",109,"SUPER","FD_50","NsiI.TP593990",11,16509,0.0000883849063031425
"110",110,"SUPER","FD_50","NsiI.TP623388",11,16852,0.0000197667059364885
"111",111,"SUPER","FD_50","NsiI.TP631975",11,16977,0.000159502108545604
"112",112,"SUPER","FD_50","NsiI.TP644167",11,17110,0.0000250689492087081
"113",113,"SUPER","FD_50","NsiI.TP668625",11,17330,0.0000503379983995914
"114",114,"SUPER","FD_50","NsiI.TP671476",11,17388,0.0000459047708138152
"115",115,"SUPER","FD_50","NsiI.TP684422",11,17565,0.00000403587484211708
"116",116,"SUPER","FD_50","NsiI.TP689875",11,17622,0.000000452162643564987
"117",117,"SUPER","FD_50","NsiI.TP694893",11,17684,0.00011076639706029
"118",118,"SUPER","FD_50","NsiI.TP701971",11,17760,0.00000592085819628736
"119",119,"SUPER","FD_50","NsiI.TP738105",11,18171,0.000214561731764584
"120",120,"SUPER","FD_50","NsiI.TP799336",11,18928,0.000231394151087545
"121",121,"SUPER","FD_50","NsiI.TP575555",2,2228424,0.000102784411244052
"122",122,"SUPER","FD_50","NsiI.TP571744",2,2865326,0.000238964508936909
"123",123,"SUPER","FD_50","NsiI.TP797433",2,3066400,0.0000539460784054993
"124",124,"SUPER","FD_50","PstI.TP1065484",2,9592436,0.0000272069733450679
"125",125,"SUPER","FD_50","PstI.TP359942",2,60451936,0.0000513165209972332
"126",126,"SUPER","FD_50","NsiI.TP491655",2,61080220,0.0000871831035456069
"127",127,"SUPER","FD_50","NsiI.TP494603",2,61270017,0.000150929403335361
"128",128,"SUPER","FD_50","PstI.TP477486",2,63077632,0.000142818386107622
"129",129,"SUPER","FD_50","NsiI.TP210176",2,63098520,0.000153610045267365
"130",130,"SUPER","FD_50","NsiI.TP406742",2,65617730,0.0000567647563485668
"131",131,"SUPER","FD_50","PstI.TP1010215",2,65658184,0.000176509931877886
"132",132,"SUPER","FD_50","PstI.TP253737",2,69121109,0.0000316090203092445
"133",133,"SUPER","FD_50","PstI.TP875140",2,72930521,0.000000885470724904821
"134",134,"SUPER","FD_50","NsiI.TP152677",3,602439,0.0000232546563643433
"135",135,"SUPER","FD_50","PstI.TP444619",3,2190567,0.00000393381697865323
"136",136,"SUPER","FD_50","NsiI.TP493151",3,3481929,0.000124881675870764
"137",137,"SUPER","FD_50","PstI.TP1168316",3,3573386,0.000096903729817667
"138",138,"SUPER","FD_50","GFSSContig16256_300",3,5453936,0.000102162370721852
"139",139,"SUPER","FD_50","PstI.TP166748",3,7900736,0.000005546675022462
"140",140,"SUPER","FD_50","PstI.TP913405",3,8829755,0.000204973532249413
"141",141,"SUPER","FD_50","NsiI.TP101439",3,50050903,0.000160594217274547
"142",142,"SUPER","FD_50","PstI.TP1231136",3,52841481,0.000266195938187598
"143",143,"SUPER","FD_50","NsiI.TP127103",3,55736173,0.0000488386307368097
"144",144,"SUPER","FD_50","PstI.TP892247",3,57467578,0.00000981707192891926
"145",145,"SUPER","FD_50","PstI.TP136422",3,60253262,0.0000705232907148186
"146",146,"SUPER","FD_50","NsiI.TP442162",3,60635535,0.000279570403558664
"147",147,"SUPER","FD_50","NsiI.TP426936",3,62236290,0.0000584831478068824
"148",148,"SUPER","FD_50","PstI.TP1128716",3,65668248,0.000055823787140828
"149",149,"SUPER","FD_50","PstI.TP640904",3,66602989,0.000110912104052203
"150",150,"SUPER","FD_50","PstI.TP318338",3,67023794,0.0000172865267429742
"151",151,"SUPER","FD_50","NsiI.TP128678",3,69000501,0.0000997173237756828
"152",152,"SUPER","FD_50","PstI.TP410209",3,69602329,0.0000149005077148241
"153",153,"SUPER","FD_50","NsiI.TP659581",3,70887842,0.000191690880663284
"154",154,"SUPER","FD_50","NsiI.TP376338",3,73019311,0.00000299100607728551
"155",155,"SUPER","FD_50","PstI.TP1250993",4,666401,0.000165197880044392
"156",156,"SUPER","FD_50","PstI.TP77040",4,1147463,0.000210024535803026
"157",157,"SUPER","FD_50","PstI.TP1069273",4,1570159,0.00000498232557876782
"158",158,"SUPER","FD_50","PstI.TP297382",4,4364885,0.0000118209369837185
"159",159,"SUPER","FD_50","PstI.TP978122",4,14930204,0.00027562349817716
"160",160,"SUPER","FD_50","PstI.TP1194303",4,15320890,0.000146223442164154
"161",161,"SUPER","FD_50","NsiI.TP443125",4,52156961,0.000120603056447868
"162",162,"SUPER","FD_50","NsiI.TP608930",4,55551213,0.0000215844780160769
"163",163,"SUPER","FD_50","PstI.TP1169832",4,56534152,0.000188656918728108
"164",164,"SUPER","FD_50","PstI.TP999900",4,61190544,0.000120149312918638
"165",165,"SUPER","FD_50","NsiI.TP418754",4,63031223,0.000119366970469938
"166",166,"SUPER","FD_50","NsiI.TP205252",4,63574731,0.000110651721708535
"167",167,"SUPER","FD_50","NsiI.TP120901",4,67265395,0.0000428088482151094
"168",168,"SUPER","FD_50","NsiI.TP211144",4,67377179,0.000241457481729607
"169",169,"SUPER","FD_50","NsiI.TP189044",5,34971,0.000104450787488597
"170",170,"SUPER","FD_50","NsiI.TP346723",5,9422087,0.000214839954843554
"171",171,"SUPER","FD_50","PstI.TP724345",5,71593518,0.0000189213954288415
"172",172,"SUPER","FD_50","NsiI.TP169322",5,71759480,0.00025833791560755
"173",173,"SUPER","FD_50","PstI.TP29028",6,45093133,0.00000900695232651798
"174",174,"SUPER","FD_50","PstI.TP41761",6,47799081,0.000100831367780017
"175",175,"SUPER","FD_50","NsiI.TP646964",6,53312727,0.000092038951080349
"176",176,"SUPER","FD_50","PstI.TP1080029",6,54377110,0.000150811950092738
"177",177,"SUPER","FD_50","PstI.TP289559",6,54709070,0.000143362884420022
"178",178,"SUPER","FD_50","NsiI.TP615883",6,56093448,0.000148362081632276
"179",179,"SUPER","FD_50","PstI.TP6170",6,56702797,0.0000124374710026415
"180",180,"SUPER","FD_50","PstI.TP230384",6,60169404,0.000121478282405807
"181",181,"SUPER","FD_50","NsiI.TP370740",6,61057670,0.000231561478645695
"182",182,"SUPER","FD_50","PstI.TP543083",7,7619505,0.0000544609460470681
"183",183,"SUPER","FD_50","NsiI.TP644424",7,12799384,0.0000506815998682604
"184",184,"SUPER","FD_50","PstI.TP522628",7,55214011,0.000141377223829716
"185",185,"SUPER","FD_50","NsiI.TP414923",7,58216713,0.0000796968855073514
"186",186,"SUPER","FD_50","PstI.TP1023559",7,58580474,0.000279984873095734
"187",187,"SUPER","FD_50","PstI.TP855773",7,60046043,0.000115628645341839
"188",188,"SUPER","FD_50","NsiI.TP492710",7,64546903,0.000282353842722637
"189",189,"SUPER","FD_50","GFSSContig4757_256",7,64751316,0.000100947014452546
"190",190,"SUPER","FD_50","PstI.TP853332",7,64959288,0.000251936068527672
"191",191,"SUPER","FD_50","PstI.TP1251787",8,640290,0.0000543844919589038
"192",192,"SUPER","FD_50","PstI.TP350264",8,2905610,0.000178176409101178
"193",193,"SUPER","FD_50","GFSSContig19372_585",8,3609225,0.000179038229774622
"194",194,"SUPER","FD_50","NsiI.TP266954",8,4177407,0.0000859234547271079
"195",195,"SUPER","FD_50","NsiI.TP744537",8,15911288,0.000102626683502335
"196",196,"SUPER","FD_50","PstI.TP178455",8,50346825,0.000127891564160877
"197",197,"SUPER","FD_50","PstI.TP734535",8,59703274,0.0000415211478775741
"198",198,"SUPER","FD_50","PstI.TP937088",8,59762667,0.000138231035858097
"199",199,"SUPER","FD_50","PstI.TP731358",8,62664658,0.000248267371840602
"200",200,"SUPER","FD_50","PstI.TP740140",9,1528558,0.0000632366407935795
"201",201,"SUPER","FD_50","NsiI.TP83538",9,3301367,0.00016095515830329
"202",202,"SUPER","FD_50","NsiI.TP127048",9,4573547,0.000142404746318206
"203",203,"SUPER","FD_50","NsiI.TP433543",9,9611249,0.000271709499736151
"204",204,"SUPER","FD_50","NsiI.TP753743",9,41089177,0.0000162823666719568
"205",205,"SUPER","FD_50","NsiI.TP347216",9,44790414,0.0000300567803339221
"206",206,"SUPER","FD_50","NsiI.TP99767",9,51154417,0.000100157899248001
"207",207,"SUPER","FD_50","PstI.TP513010",9,53784174,0.000238931616884797
"208",208,"SUPER","FD_50","PstI.TP551551",9,56031713,0.0000996534508957103
