"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","rrBLUP.CmDW_g","rrBLUP.Cml_cm","rrBLUP.CmD_BI_mm","rrBLUP.CmD_LI_mm","rrBLUP.CmN.","rrBLUP.Bcirc_cm","rrBLUP.Yld_kg","rrBLUP.SDW_kg","rrBLUP.CCirc_cm","rrBLUP.Lg","rrBLUP.GS","rrBLUP.FD","rrBLUP.SRD","rrBLUP.ADD"
"2598","PstI.TP417865",1,2030761,0.159973217169672,0.0657506876272121,0.235385377963604,0.4264444440663,0.17348857338873,0.0815288164795118,0.00652138214246803,0.0765825021170712,0.414317108670996,0.172497898212894,0.501251064529485,2.73674003390563,0.243859210651815,0.965876824869483,0.69187363727469,0.859506790914588,0.581586908537848,0.374589462303696,0.670673932400803,0.828840918867522,0.985096141187175,0.83833480658596,0.385196995782963,0.672205562271861,0.315318125036371,0.00183341156322697,0.570349137786625,0.108174071241378
"821","NsiI.TP666080",1,2031570,0.642034632493964,0.174874934337999,0.243615147734268,0.597259810151575,0.716001924540444,0.469120978137219,1.09013478825248,1.16519826313163,1.04679007286574,0.544082979106128,0.15634558291959,0.336500313042409,0.303511092609961,0.2945891649268,0.228016023504978,0.668536411175075,0.570669750185642,0.252778533441349,0.192308320690547,0.339530678916315,0.0812578284073755,0.0683599500743383,0.0897862694084702,0.28570446058431,0.697677017757373,0.460786436552162,0.497151675474896,0.507470539641821
"3867","PstI.TP885267",1,2084430,0.132097691142549,0.0627626683188075,0.239647595598979,0.263769610669844,0.0238622057393023,0.574433666395993,0.264698865002616,0.256501117159927,0.291194807347007,0.177402590201141,0.0555475211364966,0.0515330859584346,0.237929660698711,0.422116764778393,0.737738263018594,0.86544073250146,0.575907062461324,0.544791583250207,0.946537433974256,0.266419699185745,0.543627145896985,0.553986118887358,0.511452366752948,0.664656734941113,0.879938822228274,0.888110314625417,0.578189684711393,0.378340850003441
"1776","PstI.TP1294018",1,2280325,0.170096355804672,0.0246122796684638,0.0281324370265045,0.285446755503615,0.944823993635073,0.0598762206080616,0.0450060475364993,0.0123063882948654,0.507988475625754,0.253659822445194,0.12427269347232,0.247662368342043,0.232137809281881,0.890588935523786,0.675932991232284,0.944904071511392,0.937276143303136,0.518266627592491,0.113547089430973,0.871211860916782,0.901558583344673,0.972061207100388,0.310464197135623,0.557622356685263,0.751151098195715,0.565376342057187,0.585952202065629,0.1286503773737
"2971","PstI.TP56795",1,2315051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3162","PstI.TP653218",1,2466683,0.767610291434919,0.236629120875385,0.906976383582421,0.32184273656526,1.16153895327664,0.16666742499557,0.272690234569771,0.240415655352807,0.0205293327973747,0.0396809797853283,0.287203860016622,0.354218160591543,0.375338169365941,0.0493004004368043,0.170761400716815,0.579923728719881,0.123886395264753,0.476603539632657,0.0689383757339094,0.681290879443453,0.533715438305321,0.574889457704136,0.953829317830065,0.912681022362505,0.516174017712978,0.442366101305258,0.421368271459439,0.892687800152713
"1264","PstI.TP108989",1,2588793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4103","PstI.TP966432",1,2596832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"556","NsiI.TP486649",1,2601704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2658","PstI.TP441536",1,2816855,0.0313669815728076,0.095109653695261,0.2677503357796,0.481267227477799,0.844808527109243,0.0999719534533405,0.316977919090478,0.420416022545133,0.36765837696066,0.511107431121233,0.400657212102861,0.0103788513473175,0.171565413490177,0.274014757927039,0.930321415776551,0.803323267924558,0.539820861831306,0.330166322558788,0.142952407192173,0.794379533748789,0.481972302003364,0.379825376894471,0.428885756191013,0.308242535853443,0.397505175841109,0.976385112033284,0.673650422516403,0.532090177799562
"1253","PstI.TP1085601",1,2820903,0.336223874618141,0.0976620115352228,0.298044133372115,0.166894458582896,0.18385658541515,0.152086752861402,0.355468625211561,0.298605231680785,0,0.0452763761603252,0.152731958745585,0.627778575164408,0.250355165347571,0.0973262163691661,0.461079831081019,0.798615966122344,0.503449445230401,0.680934818069549,0.654852386527256,0.704552316465916,0.441094227993727,0.502799420326154,1,0.900997578621835,0.70350638147486,0.235625031080177,0.561881631328829,0.799233692327741
"2853","PstI.TP525202",1,2884119,1.01091466605038,0.461954740174224,1.08260845030745,0.913461624542797,0.404524042740585,0.794443608572854,0.795357152901417,0.704005146110148,0.543297262171257,0.0248907243269541,0.247895210169356,1.03628742037202,0.217570659095291,0.7941527295879,0.0975181230966965,0.345179710226957,0.082678302178775,0.122050166286989,0.393981616039055,0.160530068653328,0.160192746383658,0.197694621443257,0.286221819265723,0.944298447500352,0.565073303490249,0.0919840610677687,0.605939606993448,0.160637623472335
"1733","PstI.TP1268585",1,2988383,0.544335286747332,0.255422563970525,0.922667215636092,0.838115026662182,0.0240912799255711,0.417666803662646,0.826625054355736,0.587729786358186,1.53182755871634,0.701006148101029,0.163623286281127,0.496457079080619,0.468055580688396,0.762222634250822,0.285538525979513,0.555363631319764,0.119490336556305,0.145172706415333,0.946038302331143,0.382237415857081,0.149064746425258,0.25838673467799,0.0293881630887589,0.199064515816822,0.686083087450779,0.318818064505205,0.340364627298835,0.172892982325812
"3760","PstI.TP849876",1,3050119,0.280639366101492,0.200816052059423,0.200648693478644,0.563439763037777,0.0677204863280729,0.0810874839213461,0.0852009905340027,0.111222066394691,0.00427410368357326,0.0689228035015217,0.119587043891503,0.390420539271823,0.0926457252688021,0.603380742222599,0.52403540985107,0.629772870317703,0.630015604703514,0.273250041740199,0.855617214387048,0.829683619897565,0.82186220589263,0.774065895979132,0.990206781533784,0.853251767326063,0.759299224134862,0.406985991225207,0.807893799038171,0.249240869566149
"3175","PstI.TP66009",1,3078783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2005","PstI.TP209693",1,3305106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3101","PstI.TP626124",1,3342723,0.147942210465672,0.136460267602738,0.0208837949366749,0.107297523287694,0.00604046875162317,0.158206289356601,0.0740065449830117,0.138516863962648,0.0076975817520846,0.240805333130706,0.0423069679291663,0.503271544810866,0.149806824023745,0.277132537424567,0.711308157804095,0.730364628850517,0.953051139753866,0.781092516104653,0.986187585683983,0.694694260268432,0.843322048484509,0.726914172073398,0.982431815141095,0.574373860149324,0.907179091390346,0.313854568876074,0.708260751632241,0.528284006146858
"1191","PstI.TP1059573",1,3357749,0.709916700655951,1.02019210844384,0.46249322606694,1.10389995109181,1.19723432379822,1.55871698415982,1.12316523998729,0.8688320964978,0.887128111325108,0.162376059194806,0.181101748356659,0.4394795028183,0.101051998824398,0.312415953516682,0.195021862328444,0.0954570242251646,0.34475198382003,0.0787227123204958,0.0634988231199974,0.0276237742291808,0.0753068982185723,0.135259539186838,0.12967966761004,0.688056244708054,0.659019479272451,0.3635134607061,0.792406448615024,0.487061774276113
"606","NsiI.TP504485",1,3381640,0.404974332157908,0.0902158595235161,0.318312154722582,0.775745759439645,0.34145926692424,1.50259031295146,0.473656189908849,0.593996166029895,0,0.152415501871377,1.44423768910641,0.602701437481764,1.05025698905545,0.0315657620783404,0.393573335893413,0.81242661139839,0.480493863183888,0.167592369227574,0.455554911282707,0.0314347265691172,0.336003506826935,0.254685273620977,1,0.704019191494376,0.0359552498432135,0.24963102646322,0.089072370605233,0.929895696700012
"1658","PstI.TP1243055",1,3389055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1662","PstI.TP1244443",1,3397749,0.616340484024415,0.409854845914716,0.040446300955319,0.696266331724686,0.246060942297179,0.374142369146026,0.511970653705626,0.60045566297616,0.973017849953022,0.148326204158733,0.312740866423552,0.418933845993882,0.831892310465138,0.294577258500287,0.241913171969102,0.389175197142728,0.911074096534144,0.201248970910868,0.567464970398619,0.422530078985837,0.307630468082334,0.250925233538393,0.106409928174291,0.710679512628716,0.486697520340785,0.381123873753485,0.147267762866501,0.507484452421663
"175","NsiI.TP24278",1,3414839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1571","PstI.TP1199997",1,3471828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3455","PstI.TP757375",1,3471897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3373","PstI.TP726521",1,3535515,0.0167897308159163,0.0390521520558327,0.042478833153864,0.146596762512536,0.039203907001501,0.0853918058392107,0.0946338418189318,0.0236998480690426,0.185670442999157,0.0361269949563302,0.00909124228031071,0.00128857115699248,0.07376384869831,0.0567364334307887,0.962077967895584,0.914003477186984,0.906820160528967,0.713515213425381,0.913684153955976,0.821501184863125,0.804203869058881,0.946891355905523,0.65212305887465,0.920180456281867,0.979284222922446,0.997037352589787,0.843793452877667,0.877533220843708
"2486","PstI.TP374511",1,3576636,1.1918741799756,1.27080566374885,0.955450296680358,0.819901501039852,1.35349853475551,1.53854444165416,1.47868433716447,1.3851133078812,1.0590236776688,1.0845632938705,0.277929860687628,1.06475820658984,0.927610949680662,0.2678871164946,0.064287393819303,0.0536036467177653,0.11080253673255,0.151390456644484,0.0443099709438785,0.028937136861944,0.0332135779589892,0.0411990016451156,0.0872923775419876,0.0823069874369334,0.527315016836428,0.0861473243837676,0.11813784659564,0.539650872434057
"1731","PstI.TP1267977",1,3576713,0.151667153792021,0.00601176489438299,0.213516417527717,0.088158252934586,0.11260848308579,0.337161113933435,0.157825291561551,0.046694825231185,0.0765958878679601,0.242597518764395,0.126656206846219,0.274457468841486,0.295107011322969,0.648039244679403,0.705233357482379,0.986252768006883,0.61162268149551,0.81628487042235,0.771598752672996,0.460085859936526,0.695303968943715,0.898059631139815,0.838308967970886,0.572008498437645,0.747039890887522,0.531548052315195,0.50686579979647,0.224885138096686
"1431","PstI.TP1155202",1,3620639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4091","PstI.TP961085",1,3705536,0.388766981159287,0.00513320194213438,0.226435766244666,0.582519346203419,1.16864301719626,0.932755437382209,0.487250786031095,0.682929988311624,0.578737485951098,1.91649803599731,0.707664202746417,0.207305751552849,0.211161821724054,0.397670594161744,0.408538527131606,0.988249943209282,0.593696151548058,0.261505395461871,0.0678198746590543,0.116746686321002,0.325648598901996,0.207524803680632,0.263792542688092,0.0121199816976163,0.196035984132596,0.62043208448198,0.614947695406903,0.400248216916797
"2035","PstI.TP21889",1,3705780,1.23121540608502,0.723957314921369,0.786976477828542,1.52458246770379,0.784902296487666,0.523436080126721,0.391801306749013,0.493845461076319,0.629106477438987,0.15583975258485,0.300507470782392,0.0900248231712349,0.182668770340833,0.0225977746937378,0.0587198035443419,0.188817692138208,0.163314039932486,0.0298825415677015,0.16409588992686,0.299615253654667,0.405694101340903,0.320741044326127,0.234905682407846,0.698490087717856,0.500601941044012,0.812784058160819,0.656645888995535,0.949297255529961
"1175","PstI.TP1053336",1,3955998,0.0587122963742407,0.0457785222809301,0.461633542768698,0.344967468707523,0.178479499934917,0.277655985358898,0.112004024028896,0.0996435310088975,0.00909593430458121,0.641105273465962,0.298188266817103,0.201883058071966,0.00934701892624204,0.293888925810028,0.873549870413155,0.89995641646234,0.345435094168639,0.451889792395216,0.663010643119077,0.527647657765301,0.772673425726365,0.794980487134146,0.979273643003261,0.22850448388242,0.503282388392157,0.628227498067326,0.978707645738853,0.50828942490974
"373","NsiI.TP403662",1,3957731,0.423528319888597,0.121277145152184,0.2527091504879,0.102161659672248,0.326422610271409,0.351473978941127,0.461823497510161,0.445119698562365,0.479910532399613,0.0237322686228867,0.124679408440827,0.119670805244007,0.112454224525699,2.07135406268472,0.377113153055605,0.756350075956933,0.558844330704454,0.790384364392005,0.471603901983501,0.445170134802327,0.345284038401611,0.358823023603439,0.331199343759926,0.94682067207773,0.750447977615507,0.759152794005471,0.771872868183546,0.00848488454747317
"3887","PstI.TP891020",1,4033768,0.775711461194028,1.08000146699633,0.90263672618355,0.353934416459916,0.476871431298049,1.23133521994527,0.693965910909643,0.606982825432487,0.497747183185135,0.169763504135141,0.0726857957241114,0.0646970302410213,0.507531942227179,1.40954381545426,0.16760560529542,0.0831760961505981,0.125130527049419,0.442655213423821,0.333525135056188,0.0587036060648827,0.202317797781819,0.247182189351251,0.317872396982502,0.676451237888911,0.84589061053286,0.861594602735656,0.310790730869488,0.03894540141688
"3105","PstI.TP629259",1,4276027,0.254078137022083,0.546327689751241,0.0393133241630357,0.218415010055427,0.319374286197541,0.335096115186826,0.282866864785682,0.342930372928641,0.053456985150642,0.657172534614192,0.0854018910030108,0.594095398765932,0.94245399917528,0.252270409728305,0.557085510681835,0.284231567565145,0.913453987241437,0.604762689754922,0.479320180072769,0.462278701607773,0.521354510525469,0.454014399428734,0.884184739251488,0.220205146787218,0.82148210822697,0.254627086767465,0.114168422633642,0.559409181714743
"3104","PstI.TP629254",1,4276045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3393","PstI.TP736289",1,4314719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3656","PstI.TP820611",1,4393513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1819","PstI.TP140451",1,4460094,0.168829631051729,0.0224985414012749,0.00661593395889525,0.202014443762527,0.253390344624751,0.118999243237549,0.305994058193471,0.311303700335046,0.501055210142807,1.16944316302406,0.258514276839605,0.0290176444095356,0.460671376602715,0.492905931620668,0.677907391068628,0.949514188185518,0.984881695701652,0.62803747120061,0.557968466279513,0.76032760181743,0.494317449952247,0.488310766220156,0.31546035655864,0.0676950380955112,0.551424074768339,0.935367671487572,0.346201243450702,0.321435669434371
"354","NsiI.TP39399",1,4465777,0.746494436516552,1.53386544709322,0.940540362105223,0.429599085049016,0.989118776666827,0.163817599474225,1.25816170627453,1.11467102179593,1.07758736773096,0.390141371470679,0.0356013806409662,0.0191800416666743,0.94252703472336,0.25498049859681,0.179269151730318,0.0292505847767822,0.114672594299256,0.371878366779788,0.102537145559208,0.685776186991806,0.055187191567542,0.0767942986141017,0.0836397319413977,0.407247689022182,0.921294798827836,0.956797337957505,0.114149224479913,0.555929219955654
"2568","PstI.TP403850",1,4535788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1681","PstI.TP1250346",1,4555696,0.226843773164275,0.214966207533107,0.0628630766819535,0.0323478866517359,0.25553126939125,0.289660347325356,0.22308606819547,0.178039900080584,0.565404309471434,0.788114738231497,0.072521750917443,0.162338644294705,0.496389856059377,0.633017982960673,0.593138653355708,0.609584327169987,0.865240666770838,0.92822254679104,0.555224639265286,0.513262639090974,0.598293013993593,0.663682092916406,0.272016776983055,0.162886563837792,0.846210186714937,0.688115523989004,0.318867417129264,0.232799485969426
"525","NsiI.TP468762",1,4620729,0.0136327134645422,0.0380151250672484,0.258261125076904,0.00427806118765903,0.303524001284138,0.0388551571220103,0.246557683010676,0.29782640894286,0.191968876831505,0.107629070942057,0.166879156900537,0.289397377847521,0.50420842147931,0.264405215387573,0.969097083440877,0.916188581691672,0.551745595476419,0.990197758325587,0.497136898695803,0.914418161011496,0.566816281961792,0.503701902326755,0.642733776375314,0.780496444598533,0.680958810158526,0.513573518656829,0.313178239558948,0.54399484544212
"1043","PstI.TP1009631",1,4625223,0.974122704847511,0.951484097978037,1.56716207859697,1.18291768465852,0.498266391452533,0.654166085334309,1.3615860195011,1.27417936436918,0.872635427444569,0.0281148913664129,0.213836074048298,0.298665706683187,0.353374566576024,0.16582099051237,0.106139562985739,0.111819076723798,0.0270918037773245,0.0656269642602361,0.317492600860113,0.221734828685453,0.0434924607790568,0.0531888543013779,0.134080176368413,0.937314010376071,0.611172670608569,0.502729410965083,0.443226209100172,0.682620001599492
"4152","PstI.TP982823",1,4677828,0.357926572337955,0.00277326470187137,0.510945744734398,0.460723764912263,0.259489179213744,0.358907733689993,0.527882906930679,0.574704547261038,0.430757510798926,0.159872502362808,0.195667261913275,0.103800870400589,0.104067699571654,0.155577993337131,0.438604847936856,0.993634667151244,0.308357314885864,0.346159484218674,0.550187628694475,0.43761506705472,0.296563086551663,0.266253578040467,0.370887749904118,0.692034104430165,0.637283593683248,0.787406743045541,0.786923111391983,0.698911210615777
"2281","PstI.TP307588",1,4762662,0.371673245566914,0.0423117855744395,0.125767199891348,0.414095048284039,0.370396794272521,0.437346299907902,0.251451838910266,0.361305829245916,0.517068243144994,1.15189388499399,0.491927353291015,0.32377035679284,0.604896909585663,0.594371377056625,0.424939159379234,0.907169028073857,0.748570658340439,0.385394002351816,0.426189951316758,0.365303388004027,0.560464566640299,0.435205295113618,0.304040723177638,0.0704865273885137,0.322160764137053,0.47449281794055,0.248372260761753,0.254465331948271
"3968","PstI.TP920636",1,4777048,0.697841142410587,0.793540419974938,0.315811735230915,0.651298918291565,0.849113019275915,0.57018106466505,0.917706681002136,1.13748534978452,1.00753680518353,0.224616978310916,0.291724370843476,0.413100574151564,0.443776426637015,0.47008683513758,0.200520536350467,0.160864265385514,0.48326825132395,0.223203541795537,0.141542538667591,0.269041289174138,0.120862985838725,0.0728642753672641,0.0982795580427837,0.596187713545236,0.510829099703476,0.386277512339605,0.359934580601498,0.338776412617732
"1475","PstI.TP1168479",1,4789991,0.0712862919417348,0.156963039558295,0.109212410785477,0.0535634991767998,0.0581376679627863,0.13555752706529,0.349897898062642,0.36718604731012,0.600116888155668,0.973152155885773,0.466461252778271,0.688246071728952,0.0965491529874978,0.246958815025474,0.848620869922295,0.69668580272803,0.777656111145311,0.883967912806834,0.874706456152843,0.731884370670208,0.446788619093654,0.42935245716504,0.251121046099599,0.106377025902551,0.341616427925734,0.205000031727634,0.800665004964874,0.566292989136844
"4061","PstI.TP947391",1,4891496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
