"SNP.N","Trait.name","Method","SNP","Chromosome","Position","P.value"
"116","HW_1","pLARmEB","PstI.TP731882",3,19716780,0
"116","HW_1","pLARmEB","PstI.TP246329",3,29389536,0
"116","HW_1","pLARmEB","PstI.TP325958",3,54129415,0
"116","HW_1","pLARmEB","PstI.TP28134",3,56267653,0
"116","HW_1","pLARmEB","PstI.TP985838",3,58380810,0
"116","HW_1","pLARmEB","PstI.TP1036003",3,59881138,0
"116","HW_1","pLARmEB","PstI.TP41440",3,59899767,0
"116","HW_1","pLARmEB","NsiI.TP529124",3,63127607,0
"116","HW_1","pLARmEB","PstI.TP796422",3,65263672,0
"116","HW_1","pLARmEB","PstI.TP770204",3,67523376,0
"116","HW_1","pLARmEB","PstI.TP798238",3,73087364,0
"116","HW_1","pLARmEB","PstI.TP568461",3,74315454,0
"116","HW_1","pLARmEB","PstI.TP708955",4,2043677,0
"116","HW_1","pLARmEB","PstI.TP532669",4,3498516,0
"116","HW_1","pLARmEB","PstI.TP1210085",4,5549411,0
"116","HW_1","pLARmEB","PstI.TP248632",4,6371322,0
"116","HW_1","pLARmEB","PstI.TP707030",4,55665489,0
"116","HW_1","pLARmEB","PstI.TP875866",4,64992383,0
"116","HW_1","pLARmEB","PstI.TP935651",4,66370793,0
"116","HW_1","pLARmEB","PstI.TP805691",4,66925540,0
"116","HW_1","pLARmEB","PstI.TP644170",5,13189719,0
"116","HW_1","pLARmEB","PstI.TP404885",6,51199851,0
"116","HW_1","pLARmEB","PstI.TP942201",6,51864974,0
"116","HW_1","pLARmEB","NsiI.TP652621",6,56522972,0
"116","HW_1","pLARmEB","PstI.TP788586",6,57442567,0
"116","HW_1","pLARmEB","PstI.TP939692",6,57716221,0
"116","HW_1","pLARmEB","PstI.TP639463",6,60717357,0
"116","HW_1","pLARmEB","PstI.TP537490",6,60875735,0
"116","HW_1","pLARmEB","PstI.TP822493",7,8114551,0
"116","HW_1","pLARmEB","PstI.TP838226",7,56380657,0
"116","HW_1","pLARmEB","PstI.TP1254872",7,56573064,0
"116","HW_1","pLARmEB","PstI.TP1274931",7,61404400,0
"116","HW_1","pLARmEB","PstI.TP532426",7,64966356,0
"116","HW_1","pLARmEB","PstI.TP350262",8,2905616,0
"116","HW_1","pLARmEB","PstI.TP1118313",8,3139823,0
"116","HW_1","pLARmEB","PstI.TP417854",8,3908674,0
"116","HW_1","pLARmEB","NsiI.TP179941",8,55948810,0
"116","HW_1","pLARmEB","PstI.TP654004",9,2357362,0
"116","HW_1","pLARmEB","PstI.TP1107519",9,3315165,0
"116","HW_1","pLARmEB","NsiI.TP663012",9,52480175,0
"116","HW_1","pLARmEB","NsiI.TP66114",9,57265279,0
"116","HW_1","pLARmEB","PstI.TP176663",10,1133877,0
"116","HW_1","pLARmEB","PstI.TP583995",10,3085156,0
"116","HW_1","pLARmEB","PstI.TP1156107",10,4914081,0
"116","HW_1","pLARmEB","PstI.TP831544",10,5137704,0
"116","HW_1","pLARmEB","PstI.TP912658",10,41352948,0
"116","HW_1","pLARmEB","PstI.TP719659",10,54993631,0
"116","HW_1","pLARmEB","PstI.TP248498",10,57422064,0
"116","HW_1","pLARmEB","PstI.TP85647",10,60886778,0
"116","HW_1","pLARmEB","PstI.TP27966",11,215,0
"116","HW_1","pLARmEB","PstI.TP47535",11,404,0
"116","HW_1","pLARmEB","PstI.TP65497",11,546,0
"116","HW_1","pLARmEB","PstI.TP96953",11,798,0
"116","HW_1","pLARmEB","PstI.TP177166",11,1456,0
"116","HW_1","pLARmEB","PstI.TP201653",11,1648,0
"116","HW_1","pLARmEB","PstI.TP394317",11,3076,0
"116","HW_1","pLARmEB","PstI.TP444076",11,3404,0
"116","HW_1","pLARmEB","PstI.TP490779",11,3725,0
"116","HW_1","pLARmEB","PstI.TP527171",11,3934,0
"116","HW_1","pLARmEB","PstI.TP690712",11,4775,0
"116","HW_1","pLARmEB","PstI.TP692748",11,4800,0
"116","HW_1","pLARmEB","PstI.TP720017",11,4972,0
"116","HW_1","pLARmEB","PstI.TP865711",11,6040,0
"116","HW_1","pLARmEB","PstI.TP919648",11,6431,0
"116","HW_1","pLARmEB","PstI.TP1071296",11,7466,0
"116","HW_1","pLARmEB","PstI.TP1159423",11,8140,0
"116","HW_1","pLARmEB","PstI.TP1175461",11,8280,0
"116","HW_1","pLARmEB","PstI.TP1199327",11,8475,0
"116","HW_1","pLARmEB","NsiI.TP66747",11,9923,0
"116","HW_1","pLARmEB","NsiI.TP560012",11,16067,0
"116","HW_1","pLARmEB","NsiI.TP752278",11,18344,0
"116","HW_1","ISIS EM-BLASSO","PstI.TP476949",1,5536792,7.83429642766212e-05
