"","Name","Chromosome","Position","TFN.","FNMain","FNsmall","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM"
"2865","PstI.TP885267",1,2084430,0.164487870176628,0.0316895702000464,0.0867377024202914,0.024038343282818,0.0414175061806384,0.0381745826609005,0.080684098132979,0.0148352682600889,0.0406046077615325,0.0576937832603182,0.0716554356641127,0.00464277733330596,0.0116033634233583,0.0320093883487224,0.0846932148501817,0.0614930792648234,0.173564145067134,0.147771163697003,0.0456146176313095,0.0612361753372249,0.0657676512072792,0.0411857308404599,0.0862751240754149
"1049","PstI.TP1294018",1,2280325,0.220895967411463,0.128416254075906,0.407137311671688,0.0959866918545942,0.10775834648208,0.0529936827875304,0.0431902979071606,0.0668744520935771,0.107778466432081,0.0882039864443785,0.0465007320677984,0.0683825562966912,0.157234931365958,0.0615024838888091,0.0188459489888091,0.180516613462675,0.274472304587598,0.011136135470899,0.0454011888785642,0.0517428753822211,0.0612810011604803,0.0565830991551377,0.169619100988562
"2087","PstI.TP56795",1,2315051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3070","PstI.TP966432",1,2596832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1813","PstI.TP441536",1,2816855,0.0385706619609075,0.0508173934963643,0.186805661924731,0.735652842039269,0.630314775499989,0.604627169867439,0.578407640594508,0.702507676101151,0.631856276712418,0.617053003769386,0.558308306537886,0.694548907283813,0.534171632565677,0.592958843092481,0.480536892675395,0.677405016339777,0.660619107315551,0.928164748715018,0.704904685775174,0.596923497991553,0.581075922497861,0.565120071873619,0.70213043699322
"614","PstI.TP1085601",1,2820903,0.622401862295125,0.722286503263646,0.601195521508881,0.255126571501272,0.26224328702726,0.279380209149401,0.298957819414455,0.242051536512012,0.268321474226186,0.294436716965416,0.289339670068675,0.187751642448092,0.259965052136393,0.234856502745134,0.301835798900534,0.213272506930842,0.349467200793125,0.198658921907804,0.265154250425844,0.288695310461688,0.290272858726874,0.253202760051123,0.237552330556264
"1988","PstI.TP525202",1,2884119,0.335206293189162,0.600177581858359,0.0930739957698874,0.0844314111622753,0.132668953893256,0.180425572926654,0.201034356749983,0.0723559131706929,0.15419167900023,0.180678847743383,0.186881044412356,0.0492481003723858,0.208535216274357,0.203277590857344,0.23705813042886,0.101379762465566,0.131042068579137,0.262349282517693,0.306945079886032,0.185758520521547,0.182926212685005,0.20007860468846,0.128005597139605
"1016","PstI.TP1268585",1,2988383,0.929246387876354,1.05690536317488,0.808301430062986,1.29759269941061,1.37312557146005,1.36192490451956,1.38275930809086,1.24812382540228,1.35734387003589,1.29696931888463,1.3631004274056,1.17690508686816,1.29163831638523,1.32143816693687,1.58092075833267,1.00315088077663,0.958323350823185,1.11853277125828,1.42049562929233,1.3740515833709,1.34212522506527,1.38993105394886,1.03262829875103
"2768","PstI.TP849876",1,3050119,0.248012550787031,0.103673276825571,0.208174259230165,0.0247760437495417,0.043274857567845,0.0385072788622643,0.0501979687868068,0.0443167297344822,0.0547747811136377,0.00804228758283739,0.0487038018965423,0.0389918761854787,0.0123030316436546,0.00985833578624105,0.0759661529785758,0.0378174224829396,0.0681987524225602,0.0091595200741543,0.212238692921758,0.0446476043604723,0.0351687821923176,0.0202026493414015,0.0294021618235136
"1249","PstI.TP209693",1,3305106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2204","PstI.TP626124",1,3342723,0.14945757935262,0.0581914761551284,0.0844162093549996,0.130641497999413,0.188985968512719,0.129143076302779,0.151692967095728,0.14481680818409,0.189567072850823,0.150430498592067,0.154973636066615,0.13138952091339,0.164567202248751,0.0834568024980478,0.183156706875131,0.243316858546248,0.311008951900709,0.252128940868707,0.0205167165132822,0.144678754938065,0.154169405806688,0.122656997178664,0.245524552133029
"563","PstI.TP1059573",1,3357749,0.32671651133212,0.355291900790402,0.33348008211783,0.703153566820401,0.737414268239073,0.868115393152993,0.903786059592534,0.684627974937017,0.703782891543687,0.880503480999376,0.877979431900331,0.709522177115636,0.585140921937157,0.929388365125253,0.792773802452418,0.534382717111907,0.584180053092433,0.897345068483959,0.907361427606349,0.876269858000508,0.874136660097265,0.844097312714395,0.592384904396084
"239","NsiI.TP504485",1,3381640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"960","PstI.TP1244443",1,3397749,0.364595747922728,0.384231374787979,0.881298956651602,0.2687006023473,0.337059400362865,0.341990433079411,0.395353094657443,0.281513713733092,0.336187042052055,0.357533018596022,0.425840960725259,0.270807778411784,0.359206988909872,0.337649855070305,0.482673394212808,0.341166656421223,0.257087724332553,0.215417216519728,0.213578287143566,0.36874587102661,0.400052322808279,0.376631134809141,0.311675260256724
"877","PstI.TP1199997",1,3471828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2510","PstI.TP757375",1,3471897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2441","PstI.TP726521",1,3535515,0.343728183144491,0.0559876234317875,0.164135985584192,0.136015816529902,0.092135851924215,0.0859928637575859,0.0752394236205809,0.140648329686527,0.0795116483105384,0.0726499205619168,0.0688271012998824,0.115571876912098,0.0897138931309607,0.113546439045714,0.0889023319270463,0.0711593597882397,0.146054280139444,0.104381695989316,0.226453734897345,0.0824029634113321,0.0713522278970279,0.104944447500775,0.0943713089548722
"1663","PstI.TP374511",1,3576636,0.974350682798865,1.37004957457878,0.732235055928404,0.156024481030179,0.09513137756014,0.252969565012108,0.204626491952845,0.136112023339235,0.0591399604037758,0.246196811131677,0.183924967628986,0.170022906647597,0.120395222743921,0.239535503031076,0.115587565096155,0.0300196290968124,0.0415876191358399,0.149854923412991,0.0948553719264962,0.21353238964953,0.19998120809193,0.1849921237982,0.00112697149818743
"1014","PstI.TP1267977",1,3576713,0.109923958227949,0.332365300213628,0.198144182629834,0.755483054075317,0.728562201938993,0.843874363257702,0.846076472179739,0.714062342461264,0.695979800413416,0.830536330068949,0.817022713228735,0.683709727279239,0.759814927691165,0.871863837935272,0.68923154752421,0.580278264047948,0.862659443871471,0.895016693704753,0.526569451227557,0.837739266719395,0.819219179768432,0.796505371362096,0.658757518869089
"756","PstI.TP1155202",1,3620639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3057","PstI.TP961085",1,3705536,0.397307191214685,0.278981688513807,0.227422060842559,0.0480835697925057,0.123179470412968,0.113716533780751,0.154788502408346,0.0767127431105373,0.127982204003209,0.102790300566255,0.182267406681074,0.141132814718188,0.178360027371911,0.101919734848231,0.184284793320331,0.0592487115700423,0.000988988368594971,0.0867926590228038,0.19471905782338,0.134011130431374,0.152982271874125,0.135207777929868,0.0551505259479975
"1271","PstI.TP21889",1,3705780,0.834522419484143,0.435879219970277,0.411883160804415,0.660358086721414,0.527230038085825,0.698917636828785,0.625248585723646,0.684360111045891,0.553203666115705,0.711996053878816,0.635425088950862,0.591414576573901,0.530185816751764,0.675629338787764,0.599262421795504,0.581893067205579,0.43709560592319,0.631352819880815,0.530618384699691,0.648517445922124,0.659778751509492,0.637177808841451,0.56236279659642
"551","PstI.TP1053336",1,3955998,0.00434066073977607,0.162013480807601,0.00973217771492844,0.153158334755482,0.178845193070588,0.104302551881862,0.119578908481241,0.149570976226204,0.214434869525933,0.120239706634506,0.117671109027718,0.155120838779961,0.211908332087363,0.0811905652967439,0.0951676674333224,0.390602575942724,0.482311650579918,0.214452158519958,0.132477956296141,0.118239383868094,0.120845580738989,0.101706957723353,0.380041387651657
"2881","PstI.TP891020",1,4033768,0.169076918861552,0.217757482419424,0.331094825228385,0.00377049325698801,0.0348759985410866,0.0108832181449726,0.0254045926915938,0.00295411471055543,0.0374082696137121,0.0144683982209202,0.0266577238306436,0.0261997191783301,0.00164701079394565,0.0231408058595068,0.0458122766500272,0.00564191579768367,0.0438959920578297,0.0673480550232858,0.0656705548901314,0.0196559379582909,0.0223671141891944,0.0275086874752614,0.0105124591853296
"2208","PstI.TP629259",1,4276027,0.539027533630132,0.304327926181641,0.709213196724657,1.71930195211995,1.89442878017483,1.792331941857,1.85229137141652,1.71434292127907,1.9012678169172,1.88506492998541,1.85021093242681,1.5758247844114,1.88375489037643,1.88106761193794,1.92289698696175,1.57939605795201,2.23439818584866,1.90671817133343,1.76171324732045,1.83053557497737,1.86343225571303,1.87810982981155,1.73404944167108
"2207","PstI.TP629254",1,4276045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088","PstI.TP140451",1,4460094,0.180379111592479,0.302396418118306,0.53799917527799,0.458776977944764,0.417777156786409,0.408759358387668,0.382897970924808,0.436568548758992,0.397799155462163,0.437133468523947,0.361384721118362,0.423331237920387,0.435098326332782,0.418287059046523,0.299221438234047,0.409492031510405,0.425872316815407,0.470878318318917,0.279832567156748,0.3971235819212,0.387489582699482,0.385150105065233,0.414375562976982
"130","NsiI.TP39399",1,4465777,0.196822080181121,0.701798059716291,0.231785555187387,0.0595203072401589,0.0370596344005571,0.0486754311747551,0.035771441750462,0.0519318093092338,0.0163547521076449,0.0634458038507412,0.00774570494106225,0.0200404105262872,0.0307778471282599,0.0875629323237045,0.00233451354673938,0.104128896667951,0.0271120091001713,0.00464885008462521,0.0464483522418617,0.0414950820165809,0.0260009446706976,0.0493405743175366,0.0781308667309949
"1736","PstI.TP403850",1,4535788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205","NsiI.TP468762",1,4620729,0.0219373506022013,0.224791050986947,0.00715329477410924,0.756232259301266,0.773407150056042,0.897951350760467,0.905624673967094,0.743796288488497,0.782813361448568,0.890453964672659,0.880822779457289,0.660532250948617,0.925915055386958,0.768237980041016,0.878000978407405,0.733043458982815,1.02815387892628,0.831344207338418,0.435795016438844,0.89230095660522,0.881926808394477,0.809804263497767,0.786780670771804
"1482","PstI.TP307588",1,4762662,0.0183584466755934,0.000800819212505369,0.629957080321676,0.436420479023121,0.336646772855427,0.329323193772676,0.32013509008695,0.419099220056465,0.353448268969023,0.30256266381955,0.330653527766175,0.434703968152328,0.395642505835591,0.31272261555535,0.333253785320518,0.629631095950949,0.620799302537117,0.578581027880071,0.44170509424399,0.329005000418865,0.323300384089614,0.337157651392563,0.620176678138094
"2948","PstI.TP920636",1,4777048,1.64044034159757,1.1932323761412,1.9839733416665,0.368556714611764,0.330531542556706,0.306113777980119,0.277599605248741,0.348607000191319,0.324262247470361,0.305817942117014,0.308227036509366,0.385903531000835,0.324304935715423,0.355834854868084,0.309027655179036,0.326587690247049,0.304937039093538,0.317938989194619,0.232009457165023,0.293736973979562,0.308484107259493,0.342954589600589,0.319136988998995
"3028","PstI.TP947391",1,4891496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2318","PstI.TP683907",1,4900973,0.627144826216759,0.53532567458346,0.198563280201178,1.24546589636948,1.18157896321545,1.11459021205373,1.04650995933559,1.27529878710108,1.12779687477859,1.09271717385448,1.04331978315407,1.29162563528493,1.04585966461179,1.09702747799628,1.03610578227945,1.1978086510811,0.896608392085151,0.969136540658482,0.70444417442208,1.08623396251939,1.0654061382535,1.09767133501023,1.10981112351118
"1732","PstI.TP402429",1,4990016,0.29982041820997,0.418278185124287,0.179356856771486,0.291993641311977,0.288219927191235,0.23166732929428,0.205018926720732,0.314653342381614,0.278852863712164,0.226054864681777,0.238952620620779,0.354621560249932,0.20820204989631,0.211060797512917,0.27779460891651,0.172106438975598,0.0993033764210958,0.0857806969587432,0.0613398633995685,0.221946521947121,0.23682546671957,0.243171488748737,0.147477351611024
"690","PstI.TP1126882",1,5115206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2319","PstI.TP684655",1,5379329,0.423998678129432,0.140390575232893,0.352980357470524,0.156042054481368,0.178537744863355,0.166692670285981,0.156465689335754,0.163330061346502,0.169955850651578,0.200010428706612,0.152020338826641,0.154171011315943,0.163568561464583,0.202445811988265,0.14039526184562,0.0609179425878053,0.23473445406711,0.152516798440042,0.220877917587181,0.161182072264626,0.167838095946641,0.176554570713993,0.101431009589939
"115","NsiI.TP367540",1,5460609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3051","PstI.TP9547",1,5534818,0.332760661582908,0.21644178822632,0.435006004064113,0.489835555315119,0.496392776265678,0.305216570393851,0.273910314079552,0.47456208387924,0.501512107442946,0.319205840712512,0.249072154106619,0.380392211836837,0.553494683751255,0.32916781000185,0.210504830985306,0.521551401333575,0.658675263098921,0.271618467147607,0.222676699370263,0.303074490518908,0.27900552656029,0.315098626746996,0.513193907569097
"1901","PstI.TP476949",1,5536792,0.182375555460912,0.102133713113531,0.0156396460143241,1.76725283488719,1.8528874767621,1.73178462749964,1.81568529094353,1.80044884880667,1.79736794399484,1.72381289678802,1.72889453924288,1.8307552585065,1.71672826027602,1.78416677966758,1.73124417381289,1.77135822692073,1.35687398646815,1.47552253689789,1.30683151656916,1.78888281693128,1.73215454917655,1.77904615255851,1.66353680461966
"1442","PstI.TP291849",1,5571398,0.285723473347577,0.1812618684373,0.272053312010631,0.397349674991756,0.365973252620931,0.294639767807478,0.307777293008145,0.404754174097236,0.374121232477563,0.270873989823938,0.333539379600137,0.452315724246004,0.381369897085741,0.283211602904951,0.395189682794917,0.52168847734434,0.349466461921495,0.29478997867198,0.474422165233248,0.309774454997407,0.314816997147358,0.339094408538057,0.47172004015939
"2302","PstI.TP677745",1,5751851,0.983457131324224,0.538502047152872,0.390277860664442,0.69164757685646,0.680581476572534,0.51442951688796,0.502715364986325,0.656636629133302,0.649731902422295,0.523774532864486,0.486107710989166,0.644578408184004,0.685174695764263,0.586235312755743,0.451817749889736,0.868397195591432,0.757395871694754,0.646764383105768,0.403609815047603,0.522339365002391,0.503682358560145,0.559507116818909,0.809845684722044
"1617","PstI.TP356699",1,5752437,0.229853902542115,0.346125134183042,0.367982124303202,0.461917127936438,0.542677546778271,0.42183809155943,0.444138325014097,0.47340967984499,0.533054792889177,0.438410568639539,0.449680810782177,0.456706792895736,0.534118704952444,0.320865788236671,0.470592628566202,0.61657245857817,0.684595573133319,0.513786863416962,0.247788098218306,0.442071978117606,0.44849612581428,0.393457181581332,0.605802103447968
"2380","PstI.TP705967",1,5858828,0.0282029318175426,0.0178753943336368,0.197784299279627,0.215958761742958,0.144072104360937,0.229887517467233,0.227191921884977,0.228138631736501,0.150862760990169,0.228829754857807,0.225283524290789,0.249202954268224,0.175211700364443,0.254170145758204,0.22251960447047,0.275852516081506,0.0779461211633847,0.233713290102778,0.0525461845789173,0.22360093080841,0.224916010261642,0.238558647436731,0.222322571826978
"981","PstI.TP1252197",1,5912854,0.458775510134433,0.365685355305273,0.476969510828372,0.237019007632814,0.278177043846793,0.321524436580698,0.342803486681255,0.238404835604605,0.246326841914028,0.305037882803143,0.295628863696761,0.23743724570349,0.188774504167405,0.362457665527969,0.329889236981279,0.128537645970845,0.150353225255365,0.242191760617733,0.353958093972804,0.328342048299258,0.297435032880618,0.328418334501051,0.151523884789974
"775","PstI.TP116123",1,5967108,0.428408635947758,0.644464026777787,0.693741721519004,0.135383611815365,0.0899686116116294,0.20870199223729,0.176976686003469,0.155781701845664,0.0760054009260511,0.214064222835416,0.212992057698937,0.0861516947493005,0.0600141911913203,0.211038200185119,0.260039774272092,0.110153051715133,0.0637493392914695,0.304659658293285,0.246969764519195,0.181696375615516,0.209465643963989,0.200061583981631,0.120316204048605
"2634","PstI.TP804275",1,5979740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984","PstI.TP523933",1,6018181,0.593045861222311,0.582840543421809,0.282885340103555,0.0714097993523237,0.028415654806516,0.0793360792251106,0.0881148925124084,0.0853686131976763,0.049718628728242,0.0635129913322299,0.107181576200042,0.0727120935326768,0.0644902146872688,0.0510298238160321,0.11073561659857,0.057543511110238,0.0824776825834668,0.109246072101645,0.0647278597512349,0.0812959183743286,0.0911236656734584,0.0710166118017152,0.0359160377403778
"950","PstI.TP1238583",1,6062331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2430","PstI.TP722242",1,6187691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221","NsiI.TP488601",1,6409370,0.635035205067694,0.143930782144468,0.0297492420061005,0.218020302561255,0.197671379526758,0.219513228271999,0.203874127988148,0.246877686122106,0.214031180468857,0.201220060385384,0.216418122096259,0.165324156698868,0.204025308832376,0.17489582371186,0.206974674562761,0.187594741568378,0.170111666322274,0.151645884458368,0.156890152407805,0.210242694933597,0.212234686479528,0.187414740280306,0.182375900818382
"455","PstI.TP1015835",1,6514843,0.254815609999905,0.207515463878049,0.128173976683735,1.57373286378043,1.51382698274298,1.66293343442565,1.57665932418174,1.62610012055055,1.50070360121952,1.66714812320782,1.57375019139016,1.62907350675877,1.59297320629866,1.7273132497711,1.58075047990854,1.39114154371007,1.16120555607697,1.71449214771344,1.68767899690784,1.60723891613971,1.60604799506048,1.67649778343072,1.4052372552943
"2056","PstI.TP547229",1,6574881,0.0589642180562523,0.198929574072439,0.0780787799345168,0.424029950125572,0.401623010740077,0.343017060492877,0.362859518198998,0.3940962580565,0.414305206795944,0.290879047182371,0.40086820138944,0.393196576015463,0.411486926884667,0.332677303945148,0.393071860884103,0.386683537891862,0.334907023666612,0.362413579158295,0.498549457506786,0.360625506159317,0.364503325097396,0.364064532381746,0.384142970799891
"698","PstI.TP1129801",1,6608649,0.588700052298111,0.556674671008633,1.02842048676716,0.341294310931833,0.365476487901738,0.333429426170406,0.341732420180143,0.344969387109668,0.3638156013442,0.336270413745571,0.343476418919258,0.423346355456559,0.325880016192172,0.333220022427759,0.260286120268486,0.136871182939088,0.225667493913973,0.315918994882016,0.313390676263847,0.340390455870363,0.342072908105403,0.319331543678707,0.174491612717177
"1394","PstI.TP272307",1,6679965,0.202682806746175,0.366770026790874,0.65986467180543,0.0591657336433752,0.0540050352798481,0.000309646625543595,0.00841835218000465,0.0669817952871694,0.0597849676588578,0.00179828242343814,0.0112126801052488,0.0493184559442172,0.0689014243493774,0.00198561331848843,0.006791904601374,0.00331185108728326,0.0706202379181853,0.113058203672405,0.0125407946128346,0.00951491744490946,0.00868796873643541,0.0128408398827983,0.022478446104271
"2742","PstI.TP841428",1,6731433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"962","PstI.TP1245357",1,6748280,0.834025379566521,0.462752209685711,0.572794676452524,0.0447051682193935,0.0779896890635285,0.0686288628585812,0.051576990274898,0.0575026671249308,0.0676153995320408,0.0790050331238367,0.0630177231037326,0.0687435788806864,0.087123347242206,0.0272113439738383,0.0354564706024553,0.0354468245568977,0.108177209111333,0.0527847940775247,0.0178352027171482,0.0583412613958991,0.0681114490975481,0.0375556756018114,0.0490604190928173
"716","PstI.TP1136661",1,6752030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1824","PstI.TP444825",1,6930877,0.14945757935262,0.0581914761551284,0.0844162093549996,0.130641497999413,0.188985968512719,0.129143076302779,0.151692967095728,0.14481680818409,0.189567072850823,0.150430498592067,0.154973636066615,0.13138952091339,0.164567202248751,0.0834568024980478,0.183156706875131,0.243316858546248,0.311008951900709,0.252128940868707,0.0205167165132822,0.144678754938065,0.154169405806688,0.122656997178664,0.245524552133029
"2100","PstI.TP572285",1,6947477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","NsiI.TP800074",1,6979429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2640","PstI.TP806450",1,7007771,0.837340769475634,0.375988818807461,0.665127217919765,1.27176954235858,1.2287818305437,1.38597799449523,1.45219763280113,1.23851506659769,1.2390170041529,1.42596115222223,1.3556779573822,1.19146582070091,1.24855837772027,1.51994155651252,1.3871989329704,1.37549591418386,1.40228603753148,1.41333922024754,1.42366221023223,1.41325788110207,1.37676481542846,1.43852246395445,1.40185563557006
"1818","PstI.TP443586",1,7215893,0.53782462280047,0.057425548544109,0.357841628369489,0.137425248511201,0.176240391902517,0.124188888020757,0.135357821415154,0.156623119624558,0.185850563252429,0.164602555576118,0.171868756825679,0.0601436848556451,0.234918244096828,0.142473139302995,0.221175844328644,0.110507834178733,0.224852678688284,0.122344210486806,0.214965883819728,0.133571500293107,0.169789999434345,0.165473862710006,0.134907762638905
"1925","PstI.TP488378",1,7260223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","NsiI.TP375218",1,7321465,0.311875423386373,0.0791824323045045,0.167359029577631,0.161619025607147,0.140546927391591,0.186136922979763,0.183264603999589,0.164603508763538,0.15136316156724,0.163669002825331,0.184001607892992,0.158766695225469,0.13834867963347,0.156563375319256,0.186951848584114,0.133414983766535,0.0759697085746513,0.352104379138234,0.128259726045396,0.18140874860222,0.176490199484041,0.164390671198223,0.138780139657338
"1842","PstI.TP451905",1,7339832,0.717334647048714,1.47370930740116,0.526248782403472,0.126006689320375,0.0946875154778516,0.157934324412309,0.129122232888028,0.122104514658311,0.103712377591659,0.143735250408977,0.144259413271177,0.138208047428805,0.166539173048312,0.194561704432225,0.136759170021849,0.0852942915575699,0.0713569318736876,0.0105942084695074,0.193998872013344,0.137554896192643,0.143136226989956,0.170748776311997,0.0634429391011027
