"","Name","Chromosome","Position","Surv","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","TFN.","FNMain","FNsmall","FD","SRD","ADD","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM"
"1017","PstI.TP1031399",1,1661159,0.556934062683417,0.371408970306354,0.745576604584695,0.288799058117857,0.0855123943708465,0.27469855386446,0.652001727551206,0.0153671759125797,0.0833146228000421,0.0859988263238229,0.0984052092355631,0.386553732735325,0.0557101947391679,0.0658453880293233,0.609737752149843,0.306437161136521,0.377848074138298,0.737191148155846,1.58757487760695,1.55929538248327,1.36037849511983,1.33994429692563,1.63397311129502,1.53469354458536,1.33468390539534,1.30926327423387,1.73239160228622,1.41308879945359,1.36892783530584,1.33918188253946,1.56493286682182,1.1029925210917,1.3065161026881,1.20954812217736,1.3690185777717,1.32786375476762,1.40232873193514,1.45543799048153
"873","NsiI.TP796534",1,1682668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3836","PstI.TP929619",1,1952038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2468","PstI.TP417865",1,2030761,0.0784211869553395,0.105995992378524,0.0429360322464112,0.160455358340903,0.313900284305607,0.146683293582296,0.0857987844212693,0.00952045239104077,0.0692731646979041,0.380496249291701,0.217804620101044,0.532573597157891,0.40766138577427,0.508352959693083,0.451349670399639,2.58907395317986,0.253590415597304,0.770007551237371,0.141363638516177,0.103773163831902,0.183204670259076,0.135526632889298,0.159591900056202,0.109478972704,0.198311646659469,0.133583040230869,0.142189111758572,0.160283375833907,0.175606589994037,0.063221976642255,0.180137639341054,0.114045933222482,0.272118929831601,0.0713412233541881,0.150799021650044,0.153879914727077,0.136678224229454,0.171391022621998
"3705","PstI.TP885267",1,2084430,0.529511611089687,0.00869245428689914,0.194780870473383,0.100606044477307,0.243522755170403,0.166177894859837,0.287882267398725,0.0573825687032368,0.0254646492304155,0.0442524248243063,0.295350624130576,0.0218388183541766,0.342196536769701,0.0728672411577374,0.372340974942879,0.0641084700550994,0.13237057702653,0.434048830454966,0.340580645299289,0.35356326330671,0.341710258219192,0.302121593623871,0.331877910989475,0.348914493876467,0.313705004669245,0.296518140320257,0.334772473719618,0.408444076479986,0.317140523406575,0.267756745754148,0.304740836808473,0.275918656032351,0.38024412170767,0.509853034616823,0.320261215877612,0.303951243595389,0.312119494909796,0.315652633607847
"1662","PstI.TP1294018",1,2280325,1.15600298404868,0.21173665043851,0.00463008026417213,0.0563998455581254,0.221555787823702,0.983661921409415,0.040754379037,0.0523131904258153,0.0181787772774616,0.499088937630488,0.289271826791921,0.129407118297394,0.179285606565026,0.103870878695519,0.32785127243187,0.290521146009317,0.223448318048355,0.7751949090456,0.0351434088431194,0.0444070446242896,0.00661613813820687,0.00200742591906541,0.0127039735500914,0.043021534968297,0.0356836033171549,0.00107992498895725,0.0256807285742135,0.0741218309518896,0.0286086829923112,0.0254218463653088,0.105075525346698,0.160227484268013,0.0363353496817419,0.0886339318846169,0.00466405535718413,0.0116450199384341,0.0157359014878103,0.0922099180108708
"2831","PstI.TP56795",1,2315051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1159","PstI.TP108989",1,2588793,0.677255440374616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3935","PstI.TP966432",1,2596832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495","NsiI.TP486649",1,2601704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2530","PstI.TP441536",1,2816855,1.45394665811972,0.0173170696215257,0.054969388923035,0.281946385560405,0.418335817469386,0.699270766465638,0.00518956583705236,0.217673497429034,0.278704792164815,0.254557933333515,0.43715310545808,0.392384289512217,0.121187846568899,0.065670376665521,0.275810901520949,0.0647726679224314,0.141219486192768,0.198631248699764,0.472084349274206,0.390784929990125,0.320949257490822,0.292813353331188,0.447875504072128,0.396037604477699,0.33852473808907,0.279694894854483,0.435857470629605,0.33170298667267,0.32923415676514,0.224855483862275,0.386537345188189,0.418752000856562,0.552601581355718,0.389588699609564,0.314141866691898,0.302961489691959,0.30712651851357,0.408765515129574
"1149","PstI.TP1085601",1,2820903,0.141535998363291,0.365324916289751,0.127463182703616,0.339015737512296,0.183302676640425,0.200484600869377,0.16046554319892,0.363882205748044,0.308012955507909,0,0.0637960138944856,0.142633695765394,0.489686302975742,0.705676973283604,0.70117558863079,0.678750541729882,0.228078121774365,0.0889194037073566,0.306852045701249,0.312308292176912,0.328182472809033,0.355427111806866,0.294531570498007,0.320451578067642,0.344150381301384,0.344825917049753,0.227177005328947,0.310775518323587,0.277723376453731,0.349959460386646,0.333660704835281,0.40422237779961,0.221473637226552,0.282062007771247,0.342015359597831,0.343907050552919,0.298122020046328,0.334932612844782
"2721","PstI.TP525202",1,2884119,0.326588490465801,1.06433255617086,0.524459481904086,1.16544494120463,0.906751568689248,0.436117443391213,0.920966747224812,0.866294623035032,0.79682888791919,0.623428733128761,0.00692760126163765,0.287587567613901,0.235548370495073,0.417817192721685,0.00411884712440098,1.01062738594948,0.235815988853782,0.782381079035738,0.265773072835524,0.317953197723959,0.391659699214121,0.419021453088671,0.257122304332357,0.353027392359906,0.384482173847037,0.391692496106734,0.221206705067053,0.405477236363373,0.406728336288262,0.45340906558027,0.268453626437395,0.301914202193077,0.451667525517935,0.555701688820336,0.398604180752392,0.387444246940883,0.405467292002536,0.301646927514902
"1618","PstI.TP1268585",1,2988383,0.661721836921166,0.6831578177035,0.3401442365047,1.13832948292389,1.01383928362194,0.0595619003081954,0.421669584834541,0.864709692625021,0.60995253219501,1.62010638518557,0.75494050691104,0.156060047884412,0.760890976439677,1.01296847010758,0.880547012404975,0.614196166492474,0.565451033405055,0.906380260936737,1.47444515203311,1.5662810571004,1.49185678492473,1.51691460224394,1.44927955543487,1.55075048495912,1.41348636009189,1.51026594749364,1.38039098675571,1.51597813050084,1.43733307760416,1.7641799238119,1.23517413031923,1.14418539271089,1.16793932175578,1.50740429102751,1.51132800764342,1.48111729496608,1.54249959533259,1.2377845950635
"3602","PstI.TP849876",1,3050119,0.29835592673788,0.234063131555159,0.167002464135494,0.166731731271259,0.484387277499523,0.0753284867466826,0.0836815789979774,0.0863402137555156,0.113489628764194,0.0037876297765065,0.0260692908977408,0.132190641208148,0.295181606138767,0.151527115082476,0.0905713322193348,0.437964190421234,0.0952611138112608,0.513726124832982,0.0453176618270617,0.0679866244653414,0.0621382497636666,0.0780215951973232,0.0627270695622629,0.0815604746350789,0.0310441422367521,0.0790535255506292,0.0465203942356463,0.0486748418494379,0.00701812848038435,0.110804620851597,0.0118067603820959,0.0244935310520116,0.0346355123709608,0.248698974870506,0.0705394890210649,0.0628574599192447,0.0427191898509049,0.000601516351613228
"3031","PstI.TP66009",1,3078783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1887","PstI.TP209693",1,3305106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2957","PstI.TP626124",1,3342723,1.2111893035377,0.338285730282604,0.307037676987614,0.153010165041881,0.119224996119713,0.241619866731531,0.0976759313099372,0.142490245461148,0.10987828045554,0.294798202111925,0.155447105645979,0.0430477425113289,0.215401730386419,0.0290491703712053,0.247289228684243,0.324305875970073,0.0412245254508141,0.283322460944261,0.00859344773101225,0.0175292393468007,0.00699552739678646,0.0179605998513875,0.0155430799437743,0.0296171631463836,0.0291057914819584,0.0268871280184806,0.0138480441179372,0.0311470028812351,0.00752788557995972,0.030571958785454,0.0717374528109148,0.037862762380972,0.0251269400368224,0.24464174798344,0.0129539588024645,0.0274958476767738,0.00842246792987345,0.0445150192804679
"1089","PstI.TP1059573",1,3357749,0.24405262067885,0.720105499416399,1.03910716877425,0.504748824735817,1.07599819843692,1.17431315140597,1.6712986786873,1.15248593672185,0.914173769760002,0.915070070626678,0.199720109443897,0.257101255232091,0.592829785898556,0.69200735337568,0.477683484528709,0.431983089230768,0.114504058880204,0.269755404416556,0.681037782551517,0.666934925023455,0.784210261644933,0.802333783826941,0.672216398863911,0.633579590995361,0.7894816205707,0.788994617436786,0.712005346033427,0.496709121737522,0.846340368764317,0.725112612374995,0.562855797915621,0.47835790762882,0.83677712450631,0.87084365207594,0.785459390969405,0.785623358381233,0.771522080839235,0.586140284386099
"539","NsiI.TP504485",1,3381640,0,0.389909634325437,0.0766371848142159,0.325381404294883,0.84714387703182,0.256150896721424,1.41180965671239,0.398805670008188,0.491340612160797,0,0.190506243024791,1.50818443067277,0,0,0,0.743594424434243,0.958498577006387,0.0834116619547502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1543","PstI.TP1243055",1,3389055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1547","PstI.TP1244443",1,3397749,0.597703947065491,0.75263621858941,0.519745182560732,0.12286520218569,0.784507719375838,0.371287295659096,0.257285849628243,0.62628890776552,0.730820599233762,1.13179441521781,0.112743888847645,0.3463607329091,0.496908047940833,0.477381712237102,0.780787570940069,0.450593152370192,0.923554381420978,0.268922144221156,0.296512841200664,0.368629303171935,0.352341279289898,0.416751073875928,0.306802159454281,0.369149174249047,0.359738456347889,0.445907393354958,0.292363549572063,0.388474609656394,0.337195756972668,0.498711620689619,0.450831576188763,0.278159148724628,0.242253130066695,0.22688827723968,0.386843242393072,0.414392085076935,0.384918711513248,0.392645238257512
"1461","PstI.TP1199997",1,3471828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3305","PstI.TP757375",1,3471897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3224","PstI.TP726521",1,3535515,1.33361923412921,0.0766920776229624,0.0846135728613533,0.0260572573259341,0.0502124623630262,0.0532830007595787,0.116990617866916,0.0973104897173564,0.00819725981781866,0.166965741673841,0.0126714880310434,0.0111612927069647,0.407330597237189,0.138699358608914,0.294489556245962,0.0729482936961086,0.0699023819522316,0.157294142963388,0.215991763822299,0.182879033687356,0.150489948429901,0.144936718083573,0.208151076687263,0.161314647634995,0.135005315408711,0.133781040272511,0.167173395262838,0.160656040097875,0.161181679755906,0.1686633962304,0.178265780533962,0.355119734907933,0.324060365167451,0.430273266368144,0.151740620606431,0.135923420789747,0.164696316181416,0.229680187724222
"2356","PstI.TP374511",1,3576636,0.208507070846954,1.18422712408706,1.22407229325552,0.997476863771076,0.906772655145763,1.16922250178187,1.33672225926542,1.33660318510147,1.21992742436695,0.906314484751446,1.33079572877083,0.291831391540326,1.29093929046988,1.61699558250401,0.946708392027971,0.787647302334439,0.829291256254443,0.169250464032695,0.0127131391815307,0.0477714725687704,0.0841057742365153,0.0426240726591904,0.00246441187591395,0.0817656842070182,0.0751016971766823,0.0276949743307114,0.0127025681027503,0.026006647420054,0.07752618351951,0.0221604927439154,0.273040903294742,0.108281027768305,0.0205654728944222,0.0520284300132004,0.0508256686165006,0.0396955916698364,0.0318324770301203,0.206007699931945
"1616","PstI.TP1267977",1,3576713,0.0784171922385836,0.107101422357229,0.0657654817798216,0.190032878888056,0.134610938241656,0.289764140470098,0.130623721674917,0.0414025114381492,0.0946380672678643,0.0572284948951269,0.139935930821559,0.0998287221091902,0.0294142743212949,0.272385450701666,0.134135848054667,0.0907229695456874,0.372459407518978,0.406266424146331,0.436781217552678,0.410606417882299,0.490243632538304,0.482941469127727,0.410940497282879,0.37713184168251,0.4798710346533,0.462857893649452,0.396156113477067,0.430945047325007,0.524662547017471,0.368477625608489,0.298899665974628,0.497529420648923,0.530859637467127,0.243074633255999,0.480961674340942,0.466827122721348,0.460447275793303,0.350367849849591
"1319","PstI.TP1155202",1,3620639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3922","PstI.TP961085",1,3705536,0.0312240821541106,0.41658476285118,0.00223286535578821,0.285270475445787,0.703847444528494,1.00147752047476,0.703297421137088,0.408403737308014,0.576171328163134,0.469694113632721,1.67733641386845,0.673294417345166,0.469638240842932,0.395705416136384,0.235798459628526,0.100015757726606,0.237584472784675,0.31459983628955,0.0245631197199098,0.0991601398120023,0.0691848330262441,0.110036268831529,0.0449516683858128,0.10465472962277,0.0523783724345453,0.134907001037722,0.080606778368659,0.152224709948965,0.0529361257752464,0.1416149905254,0.0206210579824194,0.0158488977063424,0.0630280767244496,0.166399227339694,0.0911726572990283,0.10508904637028,0.0884118552776399,0.0227719848415292
"1917","PstI.TP21889",1,3705780,0.0294444382331576,1.27131860847189,0.789568274491596,0.824973349518123,1.48174885083609,0.949036611183107,0.652090600120209,0.481874294024306,0.610948373198993,0.754616844247894,0.165360584265995,0.297946510073554,0.797128123593137,0.388637113917314,0.305842682056098,0.147152053845512,0.223287173263417,0.040760829994424,0.994306735001049,0.853707201267644,1.04110178069343,0.956136877153526,0.991906699599901,0.880768760259181,1.06787497083407,0.963299307991072,0.873193164590369,0.864897469226931,0.989225166425672,0.889291865532901,1.0025778947739,0.799364309426962,1.00238168514917,0.831633346058629,0.984006354292674,0.997019212734245,0.944953354234853,0.967645931948751
"1075","PstI.TP1053336",1,3955998,0.340944810983197,0.105795374753757,0.11472156875126,0.498772597221858,0.331414158686847,0.037614040415289,0.140478641967261,0.0185438308348012,0.00430290757330258,0.0993600877608725,0.757880458365009,0.319005771968698,0.104762247041797,0.102616456704941,0.0242546307535908,0.368677844232534,0.0371675413961524,0.408415664364751,0.0521437585981485,0.0687314032455343,0.0174571748084527,0.0283065600571064,0.0499665520354916,0.0943951060727259,0.0286713918298656,0.0268398895729266,0.059200302775078,0.0919746882334496,0.00134682753095514,0.00892279518593951,0.249117194451132,0.320829383496886,0.111483880231381,0.0380327085049168,0.0271836482982581,0.0290129969032493,0.0152479282275235,0.239550761065737
"331","NsiI.TP403662",1,3957731,1.10995139036242,0.36974781297017,0.0766875604275295,0.17605361498727,0.0678648154786123,0.286780448194098,0.288749021132694,0.441411989506864,0.419163724164916,0.44749852860682,0.0449829621359925,0.117657534152791,0.256978719813576,0.544776882649392,0.606712916146943,0.146083519955072,0.159073597451902,2.07571160627171,0.61749998238849,0.677313466795889,0.758828834419054,0.735366414502809,0.595740194732354,0.66221383112726,0.811779158307027,0.713143996255196,0.589277014188996,0.691643408957156,0.80906379876476,0.693738938722426,0.636794115352769,0.787539652118643,0.708443026108436,0.719392631447195,0.737066557070268,0.74298989139682,0.749256123645147,0.677484385102855
"3725","PstI.TP891020",1,4033768,0.153361411810256,0.832934135335021,1.0919292478186,1.04697799718995,0.51947848500399,0.268135257769556,0.994843098924987,0.541986691064916,0.432366618870859,0.299173583118983,0.0785905788572886,0.0523302253612545,0.0946584583743119,0.176572638020122,0.307448913130702,0.0968769618133246,0.43981599058419,1.71298724463398,0.0117429620501098,0.0325995741136708,0.0561041403976428,0.0648282532474822,0.000293934886639774,0.0401549091810209,0.0619923504789816,0.0719201411042424,0.0244319200829359,0.00761994104819256,0.0651920935820452,0.0863451406992249,0.0133100174824744,0.066358396121445,0.118999043454988,0.0901051204042102,0.0578389614641995,0.06697513247434,0.062601285366379,0.0334262715936387
"2962","PstI.TP629259",1,4276027,0.728276132220836,0.272661855050306,0.580146857928006,0.0177049004346113,0.217525673489736,0.3702927537217,0.475373044511917,0.317383910534252,0.386393124036529,0.0766483198878514,0.690696771564977,0.108760737393312,0.537181717487108,0.298147433496907,0.518778350985673,0.561331723614462,0.910045961172076,0.267921830921892,1.4251833059251,1.54091941871689,1.51558388041737,1.58535867368689,1.44798121040843,1.54999645860347,1.59797968051918,1.60240795905863,1.37889874180839,1.48695841411838,1.60425873376893,1.68272968493782,1.25809058048826,1.76216985082453,1.62791097301691,1.51737331692677,1.55395982426278,1.59997677024099,1.60703870104667,1.39195576381454
"2961","PstI.TP629254",1,4276045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3502","PstI.TP820611",1,4393513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
