"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD"
"2605","PstI.TP972953",1,7984963,0.87574910882225,1.64044909990906,0.957029534615343,0.75373047798369,0.173023091175441,1.502642322386,0.484635469021917,0.749729692731165,0.27710093020665,1.19808100668428,1.12284865120826,0.228048196039405,1.46211704889161,0.658293246755052
"1356","PstI.TP36329",1,8029204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1225","PstI.TP308053",1,8330660,0.919047249168186,0.28323848035953,0.711950117215817,0.466676439009396,0.898502561202882,0.312339674076446,0.642255970689222,0.512146008579688,2.00797915793791,0.0076103480307866,0.452169622048723,0.227699747633402,1.04573996572593,0.639878549774797
"1073","PstI.TP235369",1,8337767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1472","PstI.TP424566",1,8533790,0.328104467005167,0.289854281162273,0.352595289831937,0.387110572074552,0.3973630505511,0.744973350437164,0.119934397491286,0.275529801272681,0.126656294856674,0.184721470913463,0.61461484292636,0.797817267430018,0.0785613930753549,0.319073435714511
"2627","PstI.TP983141",1,8569458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211","PstI.TP302093",1,8923298,0.293242967570168,0.0617669551742235,0.484985588655102,0.0441111976804231,0.442955213952195,0.0557708996654057,0.0936540052651789,0.01401436137639,0.0883477110723573,0.0576972605714604,0.264741860086848,1.14765781614342,0.128378070991368,0.489298269493636
"1563","PstI.TP461927",1,9014162,0.43372579900412,0.45707845424215,0.40654654141351,0.12499818190073,0.100690222368415,0.0134110597007673,0.149037513235021,0.0018347414878849,0.353383045018625,0.430465361338464,0.334209343327592,1.02399759805963,1.29156565203965,0.903013038387871
"1953","PstI.TP691225",1,9036250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1509","PstI.TP443245",1,9039678,0.214114659345965,0.31699205887101,0.0782597214294614,0.462909006738915,0.591840737961438,0.805453102717629,0.442968218588958,0.422589670381406,0.145702740736124,0.109364145258413,0.104732003132226,0.452233143001773,0.270174475261274,0.179373843155693
"1703","PstI.TP542649",1,9116308,0.0594712782363644,0.0640696081691238,0.196434750811354,0.00970632225913155,0.109775991535406,0.191902711391607,0.146630596368009,0.475594372707124,0.144367207190151,0.203771473142603,0.549374902390711,0.27381001529373,0.406855140810958,1.26626475235244
"1739","PstI.TP550784",1,9140137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1777","PstI.TP581769",1,9144035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2087","PstI.TP745827",1,9270379,0.221406267255318,0.70773685579234,0.0888967351111815,0.455163055606831,0.208863753708687,0.115666050506667,0.0713208366519655,0.205452803771933,0.0261814812287628,0.00201180846480447,0.25538055143695,0.535655766590505,0.130348795466552,0.695228930912797
"2607","PstI.TP974726",1,9504539,0.588544855254443,1.41812265195126,0.644333867671424,0.693609154211636,0.298396143734207,0.251206445064116,0.514905818924787,0.516844909293442,0.337283698690438,0.10574317552312,3.17240218926073,0.220190216452556,0.158479450873021,0.435395173627009
"1980","PstI.TP701371",1,9558859,0.0654976287145954,0.102069404069176,0.00972849948243965,0.269921696891362,0.442467794963092,0.623939109448513,0.232905326220432,0.0274364979714881,0.0559785276504317,0.0307946404939698,0.139895368174188,0.647083741346844,1.01467083315939,1.77615982043721
"1406","PstI.TP390724",1,9756005,0.00414606153336621,0.177981360890931,0.0586783759820193,0.021771223250227,0.0506481462066899,0.19961329451274,0.0680860818609951,0.0244897010721727,0.600597228591724,0.91055562072791,0.057876765414241,0.0892347554796016,0.424353731366031,0.114744020779334
"1114","PstI.TP258967",1,9761381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"838","PstI.TP1278278",1,9821711,0.772402440392541,1.58930096530054,1.11814063466395,0.409297864284358,0.203276967171346,0.49069287343287,0.344832470247077,0.27495032221877,0.120377738565293,0.0364614776953874,0.443515910155055,0.927151824894085,0.0833956193464303,0.6556849294621
"1386","PstI.TP377612",1,9851429,0.250004342283064,0.0348882173524534,0.314782942037068,0.273665986584133,0.187042678754349,1.04267446510898,0.272193351858832,0.259397710795756,0.0593513093652406,0.948784996497031,0.000906036659238269,0.0487359975487418,0.294592983124308,0.195524758325667
"1385","PstI.TP377610",1,9851445,0.286873679338042,0.0707660879408661,0.110746017140333,0.201830785605797,0.555056423635766,0.895163752354697,0.161062092169228,0.111666586414996,0.0904364165191482,0.0668488091806261,0.079204591161625,0.145317305922672,0.106919247254931,1.06254855468498
"312","PstI.TP1001875",1,9929490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"707","PstI.TP120265",1,9929566,0.399678732553528,0.597415240771638,0.599994013470456,0.705996729207313,0.000321597020839978,1.90640050952459,0.993988341115499,0.805798898083027,0.563869390927108,0.127142894822111,0.309217131019763,0.387916726203745,0.176023909069676,0.245233977857834
"903","PstI.TP145867",1,9990979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1616","PstI.TP498398",1,10010021,0.320305223217297,0.2194472730375,0.20206158880579,0.398493442856479,0.950153418144302,0.336574523948672,0.450389576157624,0.576422765434792,0.455754438019404,0.558739841609895,0.204686939811566,0.319105468637239,0.204436459891677,0.256158591385545
"512","PstI.TP1106149",1,10181736,0.337932104071407,0.207011564846472,0.431440664846859,0.126014124221692,0.223781120958651,0.321522266117916,0.474684921724271,0.526470358054344,1.09508719954408,0.913656694822208,0.0119053095109601,0.462497833280351,0.448424674107467,0.265707481754002
"1794","PstI.TP593918",1,10465079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","NsiI.TP360999",1,10465743,0.281532700056862,0.0479880719903175,0.134187567069553,0.0616737488883102,0.205723643734338,0.748009241563242,0.016275303112197,0.0769645823521978,0.281466036156653,0.0185389239471115,0.033367284283871,0.360738724363163,0.109187876463473,0.31260912721217
"1269","PstI.TP323026",1,10477035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2470","PstI.TP91211",1,10530796,0.360076667766645,0.598173722031215,0.350874457809733,0.0606992296659279,0.508633492668135,0.0857522673614492,0.257597935779386,0.378902878063838,0.232067570340793,0.278324307851994,0.104753207815319,0.283005187795744,0.475354880650586,0.406238441601791
"1602","PstI.TP488889",1,10576905,1.06443145449259,0.551274193720376,0.695491409042733,0.88835408811129,0.976752380697601,0.0170433747658703,0.799332715060277,0.90672580930948,0.530124444354709,0.596760816076738,0.213143593127496,0.471885538344885,0.168227768836004,0.0783029199649998
"2558","PstI.TP948493",1,10639570,0.66247322268706,0.626825204346921,0.872326115291816,0.918634710426089,0.0719155554132457,0.667249017048378,0.665798371645105,0.464281500338039,0.723330676930406,0.879607094889002,0.0439364307540131,0.351458011966601,0,0
"1906","PstI.TP667320",1,10965394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2379","PstI.TP869093",1,11187262,0.809625416228478,0.619887074097284,0.884115280207885,0.232835324800493,0.908373638853318,1.15182845418329,1.08307551438824,1.5524575854094,1.2683139330507,0.228807953634482,0.295807192284326,0.246491237690113,0.151561959926524,0.393905616764718
"2291","PstI.TP835148",1,11456164,0.115606599548038,0.147410049539179,0.208260656474334,0.00783094107269214,0.0952834372933832,0.270395891140418,0.135521079983031,0.171045201354832,0.0342444715442336,0.327874857809082,0.150126449234693,1.26374060054912,0.394066839431892,0.644694810009142
"1262","PstI.TP319571",1,11815150,0.0556490114805566,0.0687649216510213,0.146462443293047,0.257198988898237,0.330188240993935,0.0286464001323689,0.174290586579865,0.233124755747582,0.536797997525088,0.193486477119181,0.206935072195155,0.227075636791044,0.0182176114928354,0.370459158875902
"846","PstI.TP1288084",1,11935767,0.172104650020758,0.280165369405944,0.280630797390375,0.0874765923438388,0.481921710514986,0.776585132201892,0.639031231714941,0.404181813271675,0.557828104726304,0.501564821114558,0.412040628461637,0.0873103488833304,0.0200784311092081,0.534685903946511
"2531","PstI.TP939213",1,11990855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1207","PstI.TP301133",1,12137712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255","NsiI.TP690036",1,12138480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"981","PstI.TP181460",1,12172878,0.873044294666932,1.6360932459038,1.04966048736263,0.611724132316656,0.997681652959201,0.340699993802894,0.783389166873304,0.614161759734606,0.617920542553285,0.00279832254321888,0.450942367890367,0.0706115816857424,0.434911615792939,1.24565595110707
"1227","PstI.TP308387",1,12249163,0.507669813891554,0.976424415432526,1.06977294109332,0.646407209011286,0.222941758901741,0.321222600316328,0.303161818213313,0.191483955341966,0.469198581644196,0.0214814027000242,0.263166755532702,0.547340406373612,1.15373649844635,0.159854327943072
"1428","PstI.TP401102",1,12714512,0.230217991654637,0.115403456046255,0.079801742725991,0.169562235809179,0.298091489148296,0.0651834752156402,0.541318110733334,0.554544888476502,0.476722125726688,0.19043700143346,0.408735869586946,0.32694919996039,1.09743121136428,1.58033856572983
"2135","PstI.TP770895",1,13263569,1.05859907844156,0.781584935050305,0.221352773840948,0.53445157704697,1.05320843990608,0.674184678425402,1.38049547286612,1.75247668526491,1.69104594347555,2.76189529816697,0.875763916736498,0.799586986560144,0.346924858042957,0.0438172117800665
"2045","PstI.TP726878",1,13263594,0.690484793387962,0.399844886978639,0.479164220179474,0.333527393139124,1.71926531950098,0.356202180497889,0.404794183844741,0.411320903068869,0.0767044357260235,0.348166402063777,0.156567560036536,0.0541420786131987,0.276377958456393,0.473930566443557
"11","NsiI.TP146220",1,13426299,0.157137095134614,0.330115055082143,0.113549441249471,0.188410333927923,0.2771326605569,0.0904440059017393,0.120519873202306,0.0277312686846745,0.207716249870772,0.165598961287077,0.0697432575136918,0.110345068675144,0.0983374001540514,0.148322999895343
"2156","PstI.TP775845",1,13537099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1576","PstI.TP473065",1,14979768,0.095225670024836,0.466170223094723,0.00673918511891654,0.198090352895713,0.880337757154624,0.525038983829324,0.733485348704379,0.679210625569955,0.313976069834372,0.339490985051047,1.60999942661971,0.871787865797991,0.0447593356933017,0.797791121876973
"2653","PstI.TP994295",1,15000089,0.17009563875996,0.546468962586088,0.362720775079152,0.0453508095917598,0.405968703916237,0.0347329389517985,0.265151742981728,0.180632431391087,0.29481103585239,0.327229263972016,0.246532987323742,0.353684066156517,0.465762019157532,1.82213330465131
