"","Name","Chromosome","Position","TFN.","FNMain","FNsmall","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM"
"863","NsiI.TP802651",1,754114,0.125632134729303,0.137238763238489,0.275315565102342,0.25617679909059,0.29627432564729,0.298456265665544,0.313833224917864,0.254109669132758,0.286291304983636,0.349374459541621,0.298665212643965,0.247341477999438,0.238378415911618,0.34317987459066,0.223684076651975,0.203221219360702,0.434323413933837,0.536183146655235,0.426737915113326,0.305559713388702,0.314420728251683,0.290440502185999,0.276052571058009
"644","NsiI.TP585976",1,829048,0.444977127355824,0.735434991607897,0.0405224061676788,0.178320916906568,0.145589945836371,0.211948374965982,0.192335408067552,0.135378648087379,0.160608401176827,0.199075500075712,0.178043789780645,0.131896360488018,0.271385309306078,0.170920900883386,0.107532352195937,0.219330140062236,0.179639586205579,0.0897471548398472,0.0420431381913334,0.196966296776932,0.18450473850701,0.156986872062962,0.196047004967876
"1323","PstI.TP1152021",1,865447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3308","PstI.TP716618",1,918921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1576","PstI.TP1246584",1,1015480,0.986256259389844,0.788926101904466,0.94005091717589,0.0147172434923857,0.023362044509576,0.0313241098032743,0.0163493827936498,0.0227804323671813,0.0364962216343164,0.0558110646309982,0.00590914397071308,0.00601540969433179,0.00688890395367317,0.0340254307145443,0.0434583551015709,0.0560731574787109,0.0107430539895068,0.02569542009987,0.0849345430764926,0.0184351401313873,0.0203289306167045,0.00414605716468194,0.0468592063161731
"2368","PstI.TP354591",1,1050082,0.680770830224468,0.454372642098436,0.440224212450432,0.0534448713631544,0.0758416358107887,0.0315968213595891,0.050579437549125,0.07258580387845,0.0876287673426897,0.0571136460702848,0.0761571535071282,0.0878390061922734,0.08868420977529,0.016263843097908,0.103020898487521,0.00783879142114697,0.0669335766401221,0.147205476619936,0.133959635337254,0.045188859874755,0.0702835854403895,0.0528158957825788,0.0345240360059484
"3751","PstI.TP856852",1,1153760,0.938175688566292,0.422582624931673,0.279201211921277,0.992787996500861,1.07067369723974,0.725099710523365,0.780332987898832,0.95978591963308,1.05210716905639,0.721397546744531,0.768443822044286,0.922263285071936,1.03344748476653,0.727748213286989,0.795221742066282,0.915468020817762,0.965202561095919,0.73655945313295,0.794156864055574,0.782654221765499,0.761781203604627,0.792299749066659,0.911643431041993
"937","PstI.TP1010387",1,1174408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3479","PstI.TP775725",1,1175417,0.105569503861545,0.657090078558022,0.11462467006414,0.334125195362441,0.364649676987211,0.245924580484821,0.27714725288038,0.323110395376382,0.408670949885836,0.241413853635114,0.309359805099225,0.300715930411478,0.374365904748495,0.224580954009962,0.338823884982296,0.388528164588403,0.546644263134171,0.207015780287008,0.253286991162112,0.272113383963529,0.28883852775802,0.276407638806563,0.391738500989035
"776","NsiI.TP72077",1,1422420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1722","PstI.TP13650",1,1521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2282","PstI.TP329515",1,1537490,0.221961841222594,0.0843805519969257,0.103416386485691,0.81377419883112,0.817514270981091,0.822389462096899,0.779776757247079,0.818437942538486,0.854667811573135,0.835570176626575,0.812798665966889,0.812274867650997,0.802686621658561,0.689146011014176,0.776568174954798,0.936176962070186,0.908681400110461,0.997642328525994,0.56157042028002,0.799074029802588,0.822263422709013,0.738459196575161,0.926374657036099
"1008","PstI.TP1031399",1,1661159,0.0499767642050157,0.0607366791165775,0.588792186025773,1.75836587477837,1.74189008241721,1.52732069820932,1.50125872744402,1.80164168735887,1.71362485649972,1.49869210310751,1.46287999428911,1.92269665674249,1.58546980406079,1.52869357911435,1.50221312785286,1.72914336052279,1.23822526493171,1.44514504098917,1.34539388080813,1.53427412253004,1.48588611252673,1.56800193427762,1.61223496798028
"856","NsiI.TP796534",1,1682668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3972","PstI.TP929619",1,1952038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2548","PstI.TP417865",1,2030761,0.350734356843235,0.454164719974734,0.391816014618268,0.212924976306152,0.175265161460424,0.271092069880876,0.217332378439165,0.233349211830077,0.179628817852876,0.287523386428004,0.213137796373798,0.216536606988532,0.225719224884374,0.248944779644964,0.136247299939568,0.253507669572954,0.190393616783284,0.374508895995041,0.13727091996209,0.233919777474574,0.236348807988798,0.209994459235126,0.247939564627511
"725","NsiI.TP666080",1,2031570,0.983800699248153,2.1287244988709,1.21578273514888,0.839436299722915,0.784873211775331,0.775056718697553,0.746850371749303,0.880092461582118,0.82470955152671,0.821890390781922,0.740103160965514,0.972979738092664,0.85281973445443,0.872699765483317,0.716811572220503,1.16742597476753,0.922378265014765,1.02921876424961,0.871092156211148,0.763313720048424,0.770690912288941,0.836687272493546,1.10791221864093
"3839","PstI.TP885267",1,2084430,0.232731846029372,0.0247499899130953,0.238620682850053,0.160810521318982,0.168399092777347,0.19531794924435,0.158889810413781,0.15576292574911,0.171881562451784,0.169951082326778,0.159729685753805,0.166310653806822,0.249001980880492,0.194520907093442,0.133460741665831,0.159998031513834,0.0761281982048801,0.132333529889643,0.254249963025356,0.172349755041339,0.163481983412999,0.178459883101439,0.146691566260404
"1689","PstI.TP1294018",1,2280325,0.198860963693526,0.121581692621357,0.382832658735248,0.0895623633717112,0.100929438121172,0.0581088154954495,0.0514602627818749,0.0657326163026066,0.0986850972875094,0.0903239896611977,0.0517017090030068,0.0777921658611484,0.131792310863736,0.0779011755871879,0.0228987031921591,0.171009696477597,0.229116310767372,0.0039713601086059,0.039846577508823,0.0577282646593476,0.0652077560090118,0.0655026379249208,0.155025497134631
"2925","PstI.TP56795",1,2315051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1158","PstI.TP108989",1,2588793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4076","PstI.TP966432",1,2596832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490","NsiI.TP486649",1,2601704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2610","PstI.TP441536",1,2816855,0.11666495900986,0.0395892803162272,0.311386118055637,0.50084213617459,0.413429226801818,0.379966203661262,0.348145759573223,0.480762417999249,0.417568215664157,0.396853842078492,0.334834632006295,0.472171456136291,0.332023957707248,0.367920634523708,0.278147565871253,0.3987031342331,0.43816276573882,0.652466022960099,0.440927693518664,0.368537820141628,0.358361448266968,0.347510162435748,0.430823666863087
"1147","PstI.TP1085601",1,2820903,0.470461097682295,0.706474968659452,0.692327172140151,0.390135887893563,0.401758656689887,0.419938992424812,0.448963508130476,0.373377692128132,0.409014026957018,0.434903267720747,0.435303403995218,0.306440317082441,0.398206131450278,0.357084287111315,0.434829138926121,0.413915238648863,0.510385022753429,0.300792029441006,0.362707530106669,0.434544994414376,0.434464242263112,0.380373773477206,0.420473470610206
"2811","PstI.TP525202",1,2884119,0.206779008400908,0.439857871452003,0.00974333861804672,0.248102008086279,0.295135384514215,0.365484156646845,0.392432216751834,0.238959373553594,0.330662980587161,0.359405737978009,0.367221584190684,0.201995365353954,0.387869345571364,0.388559068768717,0.423384028320312,0.244568469669957,0.281601495588837,0.429132321869887,0.54095467403606,0.37268420280234,0.362849956386735,0.383609998861373,0.278949763848312
"1640","PstI.TP1268585",1,2988383,0.74268910697941,0.944549814312398,0.829698188876704,1.52731618584803,1.62244078999529,1.53829732361352,1.56272340621242,1.50250207227004,1.60517402203042,1.46282749051042,1.55294195275823,1.43331567714198,1.56085358044789,1.494101044963,1.80518724800917,1.25049708847061,1.16661444484588,1.21963493888458,1.59081824195831,1.55842498623161,1.52651702667127,1.59430796437314,1.26056276577621
"3729","PstI.TP849876",1,3050119,0.302897645089651,0.126430357559087,0.143282712176564,0.0283573275452879,0.0517947720729388,0.0458043372912726,0.0584771333049995,0.0428417897130323,0.0633789921569336,0.015656087010457,0.0579774565404943,0.0299943549374173,0.0302888601391008,0.00972001560815263,0.0949395443239732,0.0316247700470614,0.0403911536114007,0.0249811786049553,0.225742228378964,0.0523956674986938,0.043754718371174,0.0260709230917556,0.0183648650551295
"3134","PstI.TP66009",1,3078783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1922","PstI.TP209693",1,3305106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3060","PstI.TP626124",1,3342723,0.141834999469864,0.0186581726771692,0.143225019841916,0.0864912735015368,0.122923340736022,0.0811740801134404,0.0977388067530641,0.114637178839269,0.130007701406477,0.108749575879241,0.102345446743292,0.104176871182111,0.106940961172205,0.0487416813745181,0.108571041855349,0.155767192353615,0.180752896385056,0.11556947068035,0.0851468332234754,0.0926134475452701,0.105180499403506,0.0754325281296566,0.145312984340199
"1085","PstI.TP1059573",1,3357749,0.643075255840489,0.704701587052389,0.549120897900468,0.693510321867068,0.678327960691834,0.785584577972684,0.806767738726471,0.683696377684345,0.643857556181194,0.790371788235022,0.793708183394647,0.7186526855142,0.505818738038949,0.848484709477895,0.736574261592053,0.581286965490215,0.500140556209007,0.842475681136433,0.865370257213043,0.789668385361239,0.789370289386976,0.777764877486212,0.603725969491121
"534","NsiI.TP504485",1,3381640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1564","PstI.TP1243055",1,3389055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1569","PstI.TP1244443",1,3397749,0.529564097017541,0.477073035442876,0.889103345115951,0.362052778291776,0.443034737633819,0.431348724941331,0.501877097471913,0.369050171024639,0.441919926829252,0.438676802259877,0.531104279156073,0.354495671828312,0.459323614482301,0.408619147334274,0.591542973313643,0.534594948495882,0.361636661870041,0.31162275098909,0.293155118963094,0.468635484629819,0.497155580623132,0.462092442996288,0.475286795738826
"1473","PstI.TP1199997",1,3471828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3421","PstI.TP757375",1,3471897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3338","PstI.TP726521",1,3535515,0.338068550200783,0.0875191218243915,0.21314693169069,0.170006269734189,0.1389285276776,0.12599542750705,0.11839870596339,0.162052297022606,0.122214325637881,0.108954131097503,0.109537578300444,0.128171685010459,0.138349710947062,0.146331945233726,0.141016989560937,0.146783049831758,0.269102220708171,0.220299914775432,0.342854234299457,0.124379790167387,0.110517280882486,0.143353423918038,0.182221440376324
"2428","PstI.TP374511",1,3576636,1.29786155404658,1.70287933758832,1.0098552229272,0.00670717621019285,0.0493672349289626,0.0886422348954792,0.0478890659839567,0.00911471716547756,0.0825958684381172,0.0791591871864743,0.0329126050584947,0.01266397025579,0.0219525696563726,0.0784155881650427,0.0157754236823179,0.268032525928977,0.113628816171593,0.000665702120945719,0.0600130707560735,0.0549866429466249,0.0442891706012824,0.0344679472447878,0.20646564183861
"1638","PstI.TP1267977",1,3576713,0.00384263044147701,0.275527513522457,0.120032985155479,0.508142401678994,0.482517394555165,0.572573254623934,0.567039173288777,0.47925504026724,0.447121109046785,0.561144084982126,0.542012007639492,0.463293045576853,0.50129890314817,0.601438632090263,0.441585089873709,0.356100799230848,0.571669103032377,0.594754021403197,0.299234456064525,0.563678672209334,0.546539528086308,0.535385252826364,0.412202593422964
"1329","PstI.TP1155202",1,3620639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4063","PstI.TP961085",1,3705536,0.442418025133871,0.367488590776884,0.246771996726196,0.0266721990760989,0.101142399826175,0.0919117327506158,0.131182147641453,0.0463671758140087,0.107738251362664,0.0738442882483928,0.155894683486282,0.0891970179962029,0.155587344992353,0.0686455262787975,0.160364333090597,0.0245469743787701,0.0202102540336864,0.0637696591590782,0.160575438899259,0.111182397984782,0.125707837216299,0.103590772152476,0.0245576635089363
"1955","PstI.TP21889",1,3705780,0.804787465000594,0.38263909211233,0.267879173055089,0.854921513782828,0.712785944828591,0.901021629638154,0.824548953574286,0.855451131000541,0.742391419538669,0.920970654844071,0.837480542005518,0.747258465043101,0.741471688787607,0.865647644748001,0.767183914338236,0.891274186220502,0.655359733571257,0.830007706846239,0.691921775417841,0.848494355665163,0.863885443686211,0.820650822615571,0.841762602657912
"1068","PstI.TP1053336",1,3955998,0.12047708780479,0.0747884921109191,0.0494576276388465,0.0945225564584237,0.115493652747812,0.0469192569827415,0.0596982903935453,0.0914608177235486,0.143310280881669,0.0593224905618052,0.0583574835293933,0.101073310570289,0.139794822838449,0.0285786321580593,0.0389509174156124,0.311398769684671,0.382918177378789,0.151956489670865,0.0756445548704207,0.059035811364509,0.0607238738264612,0.0461065813971023,0.299044122523824
"323","NsiI.TP403662",1,3957731,0.253425772660975,0.489070780495681,0.579399928519967,0.491276219227438,0.543539566405778,0.634779363748719,0.617376021815053,0.476222392668771,0.53296146784036,0.684762352462863,0.602226517512319,0.470236291697097,0.566283564394038,0.685050476165781,0.584994964733969,0.535336981154187,0.647283374717658,0.570665509280181,0.59451419393663,0.615610512168335,0.626297689895468,0.629234743103503,0.564498662518057
"3858","PstI.TP891020",1,4033768,0.102487239862861,0.205643820642208,0.292148623603155,0.0421099633322699,0.0679759465828534,0.057497744150758,0.0699012073883529,0.0276175634111734,0.0744180127207989,0.0651397528692789,0.0753941833950633,0.04624429037568,0.0427379074523035,0.0735957739667947,0.0894362004826555,0.0367003143644094,0.106103783941189,0.130451476918812,0.121237904602321,0.0641858132490664,0.0713389626653329,0.0731745989344647,0.0591284944843618
"3065","PstI.TP629259",1,4276027,0.598391854918678,0.33203054551075,0.736540524340922,1.56726946179937,1.70172407234822,1.59351384621287,1.67243872534464,1.5819077745619,1.70251630521497,1.68230075888357,1.6824342551482,1.48728625742944,1.62266692859348,1.69259198994562,1.7830687013083,1.39206289133128,2.00451684328266,1.82827520899219,1.71640882359574,1.64382743856549,1.6838547132738,1.70574900235517,1.55299335024236
"3064","PstI.TP629254",1,4276045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3359","PstI.TP736289",1,4314719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3622","PstI.TP820611",1,4393513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1733","PstI.TP140451",1,4460094,0.314536453304581,0.383539042052457,0.580685443128871,0.306889846532834,0.267100480068823,0.259498876108179,0.235475847009566,0.290243789481856,0.245101128736055,0.282933602114656,0.218548356575615,0.288667629478865,0.253589273123276,0.266366679754838,0.172898101739645,0.209230766866933,0.2323461114515,0.333645876165777,0.174781521551017,0.248405334772614,0.240535279207505,0.239209397627171,0.223113433568934
"306","NsiI.TP39399",1,4465777,0.265587246320072,0.712767008160992,0.206666719713204,0.0563658346435733,0.0334365363184842,0.0380348267644884,0.0218945403366541,0.0502141651838802,0.0128841413054577,0.0544746416420906,0.00523977957165855,0.0170150130270193,0.0272337739598132,0.0815148156076541,0.0141809530542674,0.141605341354533,0.0307038947124777,0.01620446793343,0.0491965904154904,0.0295977433296559,0.0145211376668097,0.0417446321414299,0.105655443347932
"2516","PstI.TP403850",1,4535788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1588","PstI.TP1250346",1,4555696,0.143278593119566,0.0946298383661926,0.0614792414695208,1.05183404273963,1.12625758295541,1.06382537816937,1.0218921952771,1.00318545139766,1.10528096653048,0.991722315872618,1.01861711380117,1.01822530967613,1.13478095439411,1.0742644370103,1.01078179989279,1.05838343437828,1.15020703143611,1.0867852826988,1.25696491922564,1.04516077782418,1.01347839125062,1.06308660193457,1.09667458889367
"459","NsiI.TP468762",1,4620729,0.0158597056592422,0.151001018454966,0.0550829615588109,0.642143746200662,0.641283611863556,0.766041787436408,0.772491494990152,0.653386990439404,0.653927803534871,0.765801966415169,0.745944624927286,0.573746205126198,0.787581332768912,0.654683837577684,0.711322047933592,0.622047809034643,0.810032720264273,0.606718114227003,0.274424150522442,0.76002677015492,0.750800533679351,0.679338165129659,0.642998627857039
"931","PstI.TP1009631",1,4625223,1.1040216795103,1.38530448445107,1.07004360458861,1.8618284378642,1.80762771590233,1.71166014054724,1.64213741262171,1.82790202356084,1.71749943083124,1.67675504062762,1.53049697174492,1.87813367919792,1.81458509193081,1.6171933985225,1.4617618845573,1.6885218714985,1.44295243729531,1.65088525852039,1.77732686039974,1.68595591200297,1.58709644178069,1.61776879248989,1.66158769862835
"4126","PstI.TP982823",1,4677828,0.284192975648703,0.411100851547057,0.258444169086403,0.00849260657719593,0.0565629576527976,0.0626100885502666,0.0451186869328758,0.0088612420925373,0.0647229203530898,0.038124985045157,0.0397288579593537,0.0158019516741481,0.107160862022103,0.0541677457429474,0.00555755096534362,0.0385095985741738,0.187258295107837,0.0859540217010342,0.0155888181464152,0.0440786631849806,0.0368042874573101,0.0233080695540372,0.0489989458837461
"2212","PstI.TP307588",1,4762662,0.0333484449730432,0.0290766052356915,0.655221471239631,0.909994544676401,0.763947582704902,0.733226306918473,0.731394803201338,0.903011787855558,0.778951475635675,0.709820987567407,0.747049616556286,0.948058274960592,0.838278585308645,0.722217480152274,0.73405674321782,1.20792587923688,1.15383087207356,1.01998770293451,0.902806738826389,0.741687464910377,0.738498856558297,0.758208625020818,1.17881549239256
"3941","PstI.TP920636",1,4777048,1.58081775859535,1.1549201065287,1.85245696170755,0.460591954077719,0.434620429891085,0.377970812122879,0.352300990619888,0.45446828919243,0.427368714776381,0.377857090696764,0.388989553742471,0.504250192293194,0.414633056656328,0.426888763128216,0.392614448912443,0.380031784803707,0.382142119780354,0.388843135844532,0.313939629665596,0.369598336579895,0.387286834729784,0.423852476963339,0.380514823609714
"1375","PstI.TP1168479",1,4789991,0.380623120385416,0.854754790865545,0.856304372976081,0.0829099639093774,0.0513357280357741,0.062308650605367,0.0585531901112485,0.10204128796176,0.0713726094527718,0.0630219076764753,0.0849444010400695,0.0197193268532808,0.0793974905398187,0.0409985318656707,0.127215778820658,0.00426656398449339,0.0354625929876451,0.0419147978186969,0.0965237089845929,0.0601668963617078,0.0774707368530511,0.066102093068965,0.00273970426581842
"4033","PstI.TP947391",1,4891496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3196","PstI.TP683907",1,4900973,0.821812851903123,0.583448134397082,0.249513024829408,1.8893334155683,1.84122841890274,1.83689064203336,1.75071680365474,1.9110071513536,1.78903477004315,1.8336619055676,1.75588336936896,1.91231530625879,1.75728600983797,1.82192546992325,1.68732867261564,1.85535626411557,1.63054666963052,1.59541223557766,1.27574416086216,1.79440727602847,1.78690516612337,1.79655728525133,1.78378105631554
"2512","PstI.TP402429",1,4990016,0.567985408012083,0.516752046852792,0.195115176845121,0.505358334786223,0.50046114628811,0.463868164364455,0.427802486141999,0.510916369110708,0.507109605667755,0.444988508744851,0.466743525702696,0.526293280752865,0.440484398390814,0.421141064603666,0.47876927048501,0.434560809394573,0.279935429880295,0.21098305979207,0.170342936168321,0.447832221164014,0.461832409579999,0.451148198577898,0.376115136978969
"3404","PstI.TP748688",1,5063937,0.935582601287467,0.928861026771496,1.31650150167179,0.159048499816315,0.132899154579711,0.118492221985865,0.107738496488726,0.177874061337033,0.136723873674513,0.11362221315311,0.0859337539612023,0.173430542866963,0.122218830459719,0.149164668768957,0.0860332288200467,0.0642807542740013,0.0767030488635523,0.0721011016045759,0.021998089620116,0.114665721849353,0.0968527572573601,0.13007088442831,0.0630562383628443
"1246","PstI.TP1126882",1,5115206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3197","PstI.TP684655",1,5379329,0.598630924183263,0.235555117839777,0.426650014953686,0.166690929066788,0.170731100290467,0.180523600389431,0.17581982330602,0.1737426810995,0.163138125507779,0.218566262283697,0.175168488913071,0.186440983423284,0.152036553561493,0.234899115322375,0.160966929710671,0.0902338278025153,0.205925997475728,0.185834634639997,0.257736327666139,0.176930860422378,0.188783076980765,0.201792302075072,0.123196406773404
"1935","PstI.TP213596",1,5408780,0.707745163155648,0.823860288156068,1.02515731254413,0.0471223113131782,0.0397357982477068,0.0836872038755999,0.0858609795224914,0.0462770951271537,0.0417614757297855,0.0936600754880219,0.0940684709701945,0.0798730855920517,0.042289723339601,0.103577591038559,0.0561421974505873,0.0882673386383683,0.050797183634476,0.0893499008540179,0.166301111855947,0.0812036850424403,0.092236416987097,0.0820246782658582,0.0850419514704229
"605","NsiI.TP556033",1,5459542,0.0415774532420151,0.0954113446994928,0.0975416133035571,0.110242813464968,0.144233426549194,0.172441486506434,0.203484060035909,0.118159767723472,0.162334383978137,0.187936174858102,0.213690596377561,0.14340393329846,0.164511409069946,0.191016436239975,0.168635403808586,0.10342858719436,0.125941695763744,0.152177222438383,0.121961735947513,0.185527564076276,0.202895124433965,0.178283358140105,0.110383185345857
"279","NsiI.TP367540",1,5460609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3965","PstI.TP928135",1,5502147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4056","PstI.TP9547",1,5534818,0.238149935103631,0.231334074135826,0.577451284094053,0.401328848042037,0.402007266173084,0.231323408472637,0.207768551842403,0.386834429305048,0.407713772068652,0.2389237634758,0.184204158376098,0.320026993198406,0.455623880918066,0.275802308504292,0.171789009844691,0.399228522049774,0.615014304556607,0.305280614120632,0.291501292726945,0.23200670525901,0.208297148189918,0.261746915987157,0.425088495014223
"2708","PstI.TP476949",1,5536792,0.198078927874674,0.0359888690375948,0.0301076140659152,1.69137165973005,1.75941841311725,1.5847065900608,1.64770904765988,1.71279513914034,1.71236452675935,1.55306192285984,1.55733735003649,1.7246994530524,1.62702467903774,1.62918850040325,1.53008084198719,1.6619970392672,1.21756500732389,1.27223674295064,1.14645526976611,1.63532415794638,1.56353401533024,1.61866382931849,1.53562497622106
"1723","PstI.TP137261",1,5540981,0.0137506582911757,0.0766671716605359,0.445851237276241,0.703638625594313,0.769418783445179,0.738641441284383,0.72375361981317,0.728645538642328,0.764418908786673,0.679361477176377,0.674317975970847,0.776167073634982,0.724066647061624,0.698668903839663,0.704055715899953,0.570768993635951,0.337675537187476,0.365870545960471,0.520951675625862,0.731866839546103,0.679599120944437,0.713574536139211,0.510636739648597
"2168","PstI.TP291849",1,5571398,0.367380361541772,0.223309333642578,0.340361346651731,0.299617538316356,0.293603207236563,0.212466609345662,0.228439735010084,0.314735232612787,0.309390038333631,0.179574036411862,0.24898248640067,0.348517771835959,0.31436640330872,0.18529489502964,0.323213762807419,0.394238768982068,0.304386161997009,0.221004276729751,0.392673544178879,0.228825211221405,0.227996081951262,0.249253244989231,0.36522473289598
"2970","PstI.TP584919",1,5663458,0.31557145842034,0.298616733616767,0.0508985319499602,1.11512449615508,1.09546035517041,1.01223644885358,1.00821176696316,1.09695652506244,1.03867853566025,1.01118721216406,0.969806650240323,1.1200910441003,1.06091598228852,1.03199328721233,0.96076927508354,1.09873150211889,0.794242168329657,0.972085501217026,0.864844788706344,1.0197404370869,0.987633717052143,1.02712962347899,1.03064981418318
"3178","PstI.TP677745",1,5751851,1.0303071649961,0.480555576927573,0.397487482124932,0.821598040253881,0.806129542111912,0.613725226883886,0.604707774067994,0.787732391879845,0.775817205977444,0.632392102162477,0.590498270854707,0.78726546253386,0.805581389942226,0.69328418912176,0.556083701085282,0.976466603517997,0.910049524074335,0.766657557001765,0.509653264170126,0.625770678449708,0.610410372519684,0.670773298782517,0.928783059290807
"2373","PstI.TP356699",1,5752437,0.267225038647865,0.294233491666833,0.316525057856003,0.408363598287886,0.462029214179432,0.363538913253147,0.377448085296777,0.446195593052011,0.46126847980745,0.387900006817959,0.383302030498565,0.431926497691298,0.459946628104226,0.277514336640388,0.375849280500384,0.492652197232059,0.507972053960658,0.33663230989078,0.107677212347472,0.378123284785711,0.387579744282434,0.334268701452203,0.465110648690895
