"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD"
"4120","PstI.TP966432",1,2596832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546","NsiI.TP486649",1,2601704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2674","PstI.TP441536",1,2816855,0.104189727796047,0.116239231789843,0.189952725880028,0.305710385788526,0.858487844436046,0.00151676016093869,0.317841992008917,0.40696006272679,0.349474716390589,0.485740588207571,0.382941622353007,0.123876423814099,0.11761641023271,0.0466097469836098
"1236","PstI.TP1085601",1,2820903,0.337767997237946,0.0974325111321965,0.289251693917301,0.173681333396128,0.205838685347561,0.141154196189171,0.353313541743209,0.290920499605792,0,0.0390733627558366,0.14465529803908,0.651065965524364,0.2621664315769,0.162360583838001
"2872","PstI.TP525202",1,2884119,0.959980443510473,0.478891696122946,1.05893711742802,0.830320148111593,0.424087590565598,0.950738325606555,0.806269878753872,0.730979308916487,0.572640079548032,0.0416962272813231,0.265135683836036,0.987761107454443,0.23614389308555,0.707364379482041
"1724","PstI.TP1268585",1,2988383,0.562544802718226,0.25658929910467,0.951642201059417,0.8968353790671,0.0155693259627594,0.348183828926996,0.783027236833004,0.540177688980871,1.49728628070484,0.70277764143805,0.167861013258318,0.57830769541105,0.433809392671363,0.906945091960119
"3776","PstI.TP849876",1,3050119,0.285196463106337,0.205238517981279,0.207086582474491,0.572442619963992,0.0635206566163607,0.0753326919533212,0.102050722142029,0.125849715225696,0.00410193121975831,0.0369814001498774,0.121220686501247,0.39310211537208,0.0727100888533453,0.644433793995359
"3193","PstI.TP66009",1,3078783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004","PstI.TP209693",1,3305106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3119","PstI.TP626124",1,3342723,0.476780021725753,0.342330309213618,0.191055722653099,0.223251731768245,0.53528392684321,0.017523873512255,0.245173316874822,0.227399786243476,0.40297530578182,0.0690925532789888,0.0276322599263801,0.419963741187518,0.130929600520095,0.757218216482277
"1176","PstI.TP1059573",1,3357749,0.665090939914046,1.00955952094417,0.445713698371061,1.04319272809652,1.10111473136506,1.56820461658101,1.09356170800151,0.854201898842508,0.875590592376487,0.173834183364824,0.197780184961238,0.487287881359359,0.125205550136503,0.345610807140909
"595","NsiI.TP504485",1,3381640,0.428411957178868,0.0920692110142297,0.344282044893861,0.869200860834125,0.293220561558334,1.45122464416406,0.451817881058802,0.553127485096492,0,0.182759329584182,1.42955997814321,0.721258531893777,1.00004583027445,0.0614797297823365
"1649","PstI.TP1243055",1,3389055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1653","PstI.TP1244443",1,3397749,0.563577013504786,0.411364771666381,0.0305522485704379,0.626801721667921,0.21849172174287,0.27930461015121,0.506373132861215,0.602215113037917,0.990255963369993,0.136250607190479,0.318547174773042,0.501288562767604,0.903307468665529,0.109071896350005
"172","NsiI.TP24278",1,3414839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1560","PstI.TP1199997",1,3471828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3472","PstI.TP757375",1,3471897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3389","PstI.TP726521",1,3535515,0.158460705736115,0.0998692641682364,0.0634291108862656,0.012477569211927,0.0588124410477498,0.162428217267519,0.16845629544441,0.0878629199870479,0.2381835114287,0.0409077926727007,0.00343266798873065,0.139047564397463,0.00632379873353378,0.365805146536955
"2494","PstI.TP374511",1,3576636,1.0424356816429,1.16846084088487,0.875247445435773,0.828129560339569,1.04156975047741,1.36295010958085,1.20896241879339,1.0705245128284,0.805506289052908,1.29623756056138,0.247386188925346,0.910066560714278,0.888598044132543,0.27442996235908
"1722","PstI.TP1267977",1,3576713,0.127131416077531,0.0549885562727399,0.216773820779605,0.169073847851154,0.30676621259017,0.130789956052665,0.0471478601532158,0.0805833511727337,0.0471274700141757,0.164118405739938,0.0992222465411254,0.122273258978752,0.406795981001998,0.439531053493775
"1417","PstI.TP1155202",1,3620639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4107","PstI.TP961085",1,3705536,0.376404527751858,0.0132022965305077,0.234813734344194,0.664044119405703,0.984406806671424,0.753010789316097,0.380803302585448,0.537521160904344,0.446221577119691,1.78716033332113,0.674471936705445,0.0993567116675115,0.270966388396481,0.331626689801985
"2034","PstI.TP21889",1,3705780,1.36983775174425,0.817510260416717,0.863527473491315,1.56053173069818,1.04385850701058,0.606066354838912,0.521015574320971,0.654996570291266,0.800004581703443,0.198039117117661,0.289375662495195,0.1174246924027,0.180041923438252,0.0694232846743982
"1159","PstI.TP1053336",1,3955998,0.065026721700896,0.0751853146960008,0.471077134370516,0.280955483510585,0.0959928845426046,0.140409438938955,0.0479564417718769,0.0240243024591498,0.0602719348763185,0.700593856061999,0.272914972302403,0.32993346043248,0.0233376804385845,0.391505836968083
"367","NsiI.TP403662",1,3957731,0.436245231098248,0.122487365734536,0.26167713691489,0.10994138755547,0.31015673597325,0.321720736429858,0.460365155725799,0.454053931794349,0.476167760989745,0.0360756344819262,0.111641980299019,0.160776436499473,0.11455367028004,2.12994821785455
"3902","PstI.TP891020",1,4033768,0.725788924035709,1.0243618293768,0.913287887891456,0.453861247406452,0.262181764737153,0.935120345920163,0.48923644627383,0.365134284470685,0.277651834394943,0.118545560264831,0.0337810962504486,0.0690855052008466,0.449480919318794,1.58444251307441
"3124","PstI.TP629259",1,4276027,0.137629664801778,0.459117222087055,0.108574157324228,0.105054081871438,0.216233673529231,0.461714169473134,0.223129390224309,0.274552942057085,0.0278092019269996,0.642227787695328,0.0742318007928712,0.761285079100359,1.02970559528462,0.0218418966987419
"3123","PstI.TP629254",1,4276045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3410","PstI.TP736289",1,4314719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3670","PstI.TP820611",1,4393513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1815","PstI.TP140451",1,4460094,0.143902530073017,0.00141368060475472,0.00251967631989231,0.249879542873067,0.373863089487901,0.0170186163199559,0.200162721456023,0.184438694981963,0.346977058641891,1.38234768246258,0.245424667074185,0.0571625504108793,0.403332001636967,0.470877681969465
"348","NsiI.TP39399",1,4465777,0.729249021926751,1.51476805236829,0.93068560746363,0.424937166072163,0.959882585244602,0.207961823824088,1.24589133157,1.11342591254592,1.09309053962186,0.392492859309364,0.0273615799027411,0.0234270505028952,0.958635602964188,0.269583240358302
"2581","PstI.TP403850",1,4535788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1672","PstI.TP1250346",1,4555696,0.417388669213071,0.287632856638635,0.179312008161572,0.20761992153827,0.405909584226609,0.121028270029657,0.307568945954948,0.251845979002693,0.624818519559238,0.711315428940621,0.0650675612290599,0.346240168894614,0.366936964437573,0.0857887612090312
"515","NsiI.TP468762",1,4620729,0.137589641687912,0.13709665762148,0.130781894351093,0.0696135692914967,0.0169804913073724,0.108851552608681,0.0460851707451258,0.0536723121164495,0.00244451671792088,0.180901889432149,0.112027358532199,0.292067229361543,0.505650587090032,0.537121863472368
"1023","PstI.TP1009631",1,4625223,0.671032876224094,0.765045933043933,1.23617012260864,0.855714232000903,0.312213412733216,0.725293579970657,1.12456383126283,1.0430407171403,0.72788596911485,0.0398348983920507,0.182907472516106,0.147616725116452,0.425985941922209,0.358913248716252
"4169","PstI.TP982823",1,4677828,0.25466218383203,0.0392863555298059,0.415840077430715,0.337676184529801,0.171100519172738,0.411123919774137,0.462390220087127,0.520393117976771,0.387816956111,0.191315893019837,0.201278368058236,0.0380892941083228,0.1311648241721,0.304117110286466
"2284","PstI.TP307588",1,4762662,0.259377169491578,0.0200822786535572,0.0791800057215825,0.389355609068314,0.144185437178109,0.641481406767055,0.0993221560739076,0.171785503650455,0.313270043759752,1.32610396353708,0.468529528575714,0.428953707448669,0.675760055287215,0.448962976739136
"3985","PstI.TP920636",1,4777048,0.69233533330193,0.794907555566964,0.310907228083165,0.599635713223508,0.935578650819782,0.684411619077584,0.971518563581904,1.21857477462344,1.08280616739376,0.18636833524802,0.300213763577759,0.482824199981256,0.434984044933255,0.530091070134942
"1462","PstI.TP1168479",1,4789991,0.0817927066291082,0.16633598108711,0.102475044882497,0.0513144326449874,0.0674592545423522,0.155103733294501,0.317603956785722,0.326463055000188,0.57004057180659,0.952989849515411,0.492800105745342,0.623264966008623,0.0743081924340404,0.192047803876927
"4077","PstI.TP947391",1,4891496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3254","PstI.TP683907",1,4900973,0.630332656114988,0.518995800230457,0.491664497966618,0.569051333945147,0.246280857032281,1.2770968420554,0.666512708171033,0.825548993929564,0.354376784553461,0.748651805287026,0.0302506825534372,0.545817628959461,0.900415373075444,0.105050070072996
"2577","PstI.TP402429",1,4990016,0.616178473174129,0.754117763480535,0.344525915137372,0.572617683825383,0.216973657104493,0.436433751079576,0.58665223491654,0.614915337462547,0.627049709990046,2.37906694028757,2.45110033396868,0.130185879696372,0.454983926077433,0.0206496345471276
"3455","PstI.TP748688",1,5063937,0.127857452566148,0.00440714023882301,0.195846307841432,0.256649354089998,0.0390536993384517,0.0364339588205889,0.260639971563088,0.278661181759293,0.296424820413866,0.158147188790843,2.32630824741347,0.121853308682863,0.0366353952770103,0.0936123544761203
"1333","PstI.TP1126882",1,5115206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3255","PstI.TP684655",1,5379329,0.160981088884627,0.153792673175239,0.060762976291856,0.328801040875875,0.067228356518843,0.663770901732284,0.279976951644256,0.212049078146494,0.207285131554528,0.378480714440042,0.769539826413211,0.501665155658051,0.261592337497719,0.0369980067671308
"2016","PstI.TP213596",1,5408780,0.0230889605124555,0.229518133812563,0.458720952176447,0.077529298502407,0.102835030555111,0.0990742871147385,0.279328848003866,0.341012501093543,0.214762269774242,0.320299200586668,0.029143173975043,0.240977695405184,0.689559141294614,2.23108421829154
"676","NsiI.TP556033",1,5459542,0.058327057928788,0.120169658377922,0.0428831615277615,0.0395999184066335,0.291497700241598,0.280827574274861,0.332068875544041,0.318348061831271,0.322599081085698,0.30055050673577,1.31846970195664,0.0249853955052929,0.477272377272508,0.27220297677889
"318","NsiI.TP367540",1,5460609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4010","PstI.TP928135",1,5502147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4100","PstI.TP9547",1,5534818,0.00999264862474539,0.22859453119153,0.0729788579633279,1.83848370052729e-05,0.0447829628854997,0.0466002097381862,0.0262401005826522,0.0304546921128441,0.266048433446373,0.571359574107239,0.251295796059006,0.348194880578765,0.0895097327800159,0.208179847552315
"2769","PstI.TP476949",1,5536792,0.171759428189803,0.114314090953737,0.059358019520395,0.301054365293718,0.122001046566297,0.234943761642867,0.176543171566168,0.0329870322476799,0.0431467279523325,0.641091660476098,0.0848550534391012,0.849998769770494,0.19179662301667,0.331225118925224
"1805","PstI.TP137261",1,5540981,0.710722499812231,1.26016806604158,0.887825873585601,0.786203898330658,0.616131579442422,0.172647077429396,0.310611166416124,0.393271089790097,0.433148158239626,0.613351737110253,0.98660532364024,0.100141139416433,0.334715169967373,0.495403223068741
"2240","PstI.TP291849",1,5571398,0.225377512090711,0.203286894114049,0.020445698046579,0.0103012925961909,1.15609610350642,0.608150740800114,0.259147872375672,0.241236271577129,0.294789335641502,0.150917345292658,0.263979935990626,0.0211974063991654,0.490673787358757,0.161756701560655
"976","NsiI.TP83219",1,5636529,1.19405667051632,1.97264377857975,1.01944295097113,1.07817578441323,0.13245622604551,0.40838486062676,0.549305986816771,0.675873509513291,0.549908430578136,0.165707394125832,0.0595996582433726,0.281736525982057,0.903747364490947,0.00643774076970578
"3031","PstI.TP584919",1,5663458,0.184113139442814,0.0146690064615587,0.097837935899297,0.0744268942090931,0.300207283665602,0.131728463760008,0.0207522553363328,0.00741515214857263,0.357557351891556,0.0793635998115777,0.0180387314442937,0.353810915308167,0.143436412201665,0.522160194901323
"631","NsiI.TP522455",1,5717942,0.163908245695764,0.0314952265758598,0.124768309490076,0.374795446143459,0.12666214756107,0.350577980956539,0.183453904692527,0.0717692098752719,0.129032703004338,0.127440438040286,0.275003288716077,0.488793814966423,0.120379077521653,0.298329093552766
"3236","PstI.TP677745",1,5751851,0.210419369354917,0.303934116033912,0.28221782858778,0.213077422825009,0.192215070372766,0.613790983341636,0.183463401528863,0.276285852152856,0.0590805048130377,0.434573025548894,0.277462718299868,1.54228922580849,0.0673635196192742,0.452557945772725
"3319","PstI.TP705967",1,5858828,0.0210228820181919,0.53716252809815,0.0053005800424051,0.0296769558742859,0.166302689229272,0.212508561332502,0.0553547988305506,0.0749656385435227,0.142168867976277,1.43197211078058,0.545737382937784,0.179965806653587,0.805911550455823,0.32763545401519
"646","NsiI.TP530878",1,5870812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1680","PstI.TP1252197",1,5912854,1.00801492646005,0.850507174441686,0.683216204184301,0.967931281358296,1.11615680021556,0.230762872796542,0.249600964940005,0.349424668181674,0.210519752859688,0.733923593737835,0.657059103007222,0.0164591593405562,0.704753088301357,0.324302794632869
"1440","PstI.TP116123",1,5967108,0.985592019558056,0.44998902201604,0.899586658099968,1.02568062568314,0.462180518028401,0.164908599845244,0.662753432083524,0.643820039046116,1.13816788795341,1.40010032150049,0.495707386099619,0.877630976554435,0.231349612104711,0.126301023293117
"3617","PstI.TP804275",1,5979740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2868","PstI.TP523933",1,6018181,1.14520907435478,0.604936578898388,0.779862440303801,0.803868559354575,0.948683933326342,0.144310751150652,0.505676294729783,0.776289941328714,0.566341929876786,0.22739317361612,0.161282778758543,0.841504562822429,1.24211367027877,0.0565102855872783
"1641","PstI.TP1238583",1,6062331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3378","PstI.TP722242",1,6187691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","NsiI.TP488601",1,6409370,0.855822508328271,1.01569987689795,0.253834381169946,0.890645961981317,1.20379622718539,1.13780894382287,0.598738635593415,0.595658440494331,0.38570299727654,0.380902055934398,0.735482341852868,0.288639786779404,0.28765822545896,0.146095198008328
"1046","PstI.TP1015835",1,6514843,0.0199712524266702,0.0778560230613102,0.0288605979193045,0.115869307411591,0.0286133644507956,0.102086233409041,0.159745175577765,0.0836269478709855,0.224982028892036,0.844914769556569,0.431141468511877,0.23162254975938,0.415329970576085,0.404589445045575
"2954","PstI.TP547229",1,6574881,0.867725108631065,1.1708571819955,0.579199362296215,0.578645802968828,1.71941008614244,0.0525605646708039,0.334544733579083,0.263224415172737,0.219092433401673,0.481653441536384,0.211978241308126,0.386856526019233,0.0182116440618182,0.0583863080135836
"1345","PstI.TP1129801",1,6608649,0.207142721771878,0.158576296957938,0.027509476535339,0.0541130308324293,0.107275595722114,0.238700890592411,0.266763407747213,0.159056690685312,0.00240212169663249,0.150683287495727,0.148797319805452,0.00129956910878722,0.0108092205365955,0.128987086688233
"2186","PstI.TP272307",1,6679965,0.0326409139628981,0.385972259790371,0.0369110593242936,0.125128702062364,0.288306764892555,0.696173957583367,0.654881868387314,0.518487544398826,0.239253330676747,0.380142848368034,0.0243599906270873,0.215347732892128,0.462506435161934,0.0961487352935827
"3743","PstI.TP841428",1,6731433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1655","PstI.TP1245357",1,6748280,0.438463370879558,0.341139849289258,0.0341829902658926,0.632550692044951,0.0308265450820121,0.250724617625085,0.449376031473816,0.44455015182457,0.642240957067269,0.14476401451901,0.0418957010301093,0.196541763211075,0.109490153557477,0.197782260199065
"1367","PstI.TP1136661",1,6752030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2686","PstI.TP444825",1,6930877,0.476780021725753,0.342330309213618,0.191055722653099,0.223251731768245,0.53528392684321,0.017523873512255,0.245173316874822,0.227399786243476,0.40297530578182,0.0690925532789888,0.0276322599263801,0.419963741187518,0.130929600520095,0.757218216482277
"282","NsiI.TP350497",1,6933742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2999","PstI.TP572285",1,6947477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"948","NsiI.TP800074",1,6979429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3623","PstI.TP806450",1,7007771,0.454153819098495,0.248227743106737,0.442436189457507,0.0239092508255921,0.329846940270666,0.0800955436050363,0.0138385631219898,0.0802068322487854,0.124988891073855,0.0966083677960733,0.0754840801685568,1.27902128721464,0.490949492891161,2.0328605782153
"2680","PstI.TP443586",1,7215893,0.42984709525545,0.2050986403411,0.980529519640381,0.332687509670598,0.829264123980316,0.144658508558819,0.293424651064916,0.141922685854289,0.431508721105587,1.07587711442973,0.255162324616101,0.950867873686361,0.192625120241007,0.35070837504798
"2798","PstI.TP488378",1,7260223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2441","PstI.TP356624",1,7268772,0.2216308647546,0.10438987470284,0.11910601624723,0.403930648779118,0.00236734647780714,0.60602299325434,0.186384008746374,0.0974980973845787,0.0869229511750462,0.423411298781869,0.308865131358695,0.0595559296618114,0.392102690938069,1.49190481506581
"329","NsiI.TP375218",1,7321465,0.0614255152492031,0.1557219694984,0.0733924323046242,0.0238299299191187,0.250386048876166,0.16312107104553,0.0911366842614662,0.0361008188558937,0.333833757896292,0.148832482380965,0.130052199980881,0.145912817167779,0.0397277263534958,0.338911580084575
"2708","PstI.TP451905",1,7339832,0.218250330805885,0.0921169347340816,0.0850875137941852,0.0726645627466785,0.597874210427231,0.670095033393158,0.45311721794549,0.536174732343434,0.41794294430108,0.394907085487308,0.132904762451927,0.237717810286798,0.70386491590351,0.89426300844491
"3829","PstI.TP867155",1,7342618,0.720095692574837,0.791736466154825,0.130766238987214,0.428767387800449,0.513549521596074,0.210666166780332,0.62122923625561,0.577663071561175,0.520939938374324,0.31561370355666,0.0271572346354835,0.143119625210436,0.292424503047277,0.111092615706282
"1765","PstI.TP1288486",1,7349710,0.05582071532958,0.252884601112381,0.0261359575771421,0.0968510066784737,0.0123316373954752,0.155433906961443,0.209465084047717,0.405237212798528,0.220554402627703,0.25044676637972,0.237765802743078,0.969937409254722,0.109733810754553,1.93091582034833
"534","NsiI.TP481176",1,7350098,0.705268266924766,0.0469972233949441,0.427568923732497,0.595593680165291,1.3053524646682,0.711027540218027,0.0772409047753998,0.0188106673518425,0.28464084695862,0.16090549867417,0.217352767528063,0.420397481568679,0.1341735218726,0.865514153511743
"3345","PstI.TP712786",1,7449325,0.110120879156037,0.103183315075628,0.144402769302445,0.0324402301736852,0.59104290063514,0.738740079697471,0.345146024356221,0.523804789811246,0.390796612981074,0.480273535240209,0.195790069323841,1.05989651799572,0.0799801150759009,0.0151372878405064
"1370","PstI.TP1137764",1,7486769,0.19069216855819,0.276708689449052,0.0812160895578203,0.0156357979922543,0.0862462424371588,0.0184895663785196,0.209020968746572,0.138804192007107,0.179026567765649,0.254826856085863,0.131645108029516,0.0247584516940022,0.218274805872637,0.360976672021853
"1483","PstI.TP1173447",1,7571007,0.587933346995546,0.815773067173432,0.428132601042541,0.745993138715528,0.757920457776939,1.95276897226274,0.811333806252529,0.642014348700986,0.295762313936114,1.12412429696038,0.347093976473714,0.466313034090038,0.221259829692887,0.000921241341442258
"420","NsiI.TP432315",1,7822652,0.181529581901942,0.00714703327268376,0.184361182738771,0.298300756726142,0.0397669293304493,0.670852217909591,0.124802543020653,0.206010152798148,0.40288766936423,0.0272983757259667,0.716282079022907,2.00324149995021,0.526664454939471,1.22709082511521
"3091","PstI.TP614866",1,7824409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4141","PstI.TP973605",1,7933170,0.266203085612999,0.00300359367308417,0.0624229327834137,0.179727859166082,0.0572265881235103,0.192445046083169,0.430001955872496,0.44867008887076,0.490187224088697,0.843121196672979,0.0523500376712015,0.269218206799965,0.405627348853903,0.069569165476071
"4140","PstI.TP972953",1,7984963,0.958765544312732,1.33506222208739,1.06284138295027,0.844609308652208,0.171977516092777,1.60210945296484,0.482183354583788,0.658453586838356,0.293737889971788,0.835376512783431,0.866728721271305,0.371006909099749,1.61704136871845,0.291529949736895
"2460","PstI.TP36329",1,8029204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","NsiI.TP273737",1,8121676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2285","PstI.TP308053",1,8330660,0.552856095107141,0.175563624873096,0.462765914167204,0.314774990396652,0.458894169196849,0.942235223297852,0.334564938024711,0.267641443331208,1.50574037187567,0.0314383564487124,0.239781543162374,0.380750939206319,1.24398360624969,0.326816372910027
"2078","PstI.TP235369",1,8337767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2630","PstI.TP424566",1,8533790,0.325048807360904,0.181584152047924,0.258853857966595,0.397676422562447,0.352936786963095,0.749570291503084,0.0530041788351515,0.189975293715574,0.103630837273982,0.275923075609297,1.79251777466027,0.944066912874735,0.121101026656238,0.229050743747766
"4170","PstI.TP983141",1,8569458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2636","PstI.TP426455",1,8609159,0.3402987856616,0.518765226727165,0.376085741867686,0.309379454178686,0.100773849540274,0.589406289842968,0.0829081133311428,0.115068568696765,0.22655519608288,0.432337345871251,0.0916066125930893,0.620841212944067,0.303185096038281,0.969628194195819
