"","Name","Chromosome","Position","Surv","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","TFN.","FNMain","FNsmall","FD","SRD","ADD","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM"
"1103","NsiI.TP585976",1,829048,0.18782112921557,1.19384721792277,1.06183947492729,1.24386233933589,0.970280025675463,0.946993803781684,0.352080068513677,1.24925958511761,1.23983390670051,1.00717428202851,1.04855203451601,0.0312230192152605,0.401457550552708,0.561016565031971,0.103640409143424,0.280535408034203,0.572817596809648,0.500206645450717,0.00610209061228598,0.0399265280506894,0.0139284431669276,0.000557307664889825,0.0401167713432006,0.0278777248841033,0.00705558029355897,0.0153871010190252,0.0546706913365386,0.0604513939574906,0.0217195132967489,0.0699621968577201,0.0489379517260275,0.00939061252674416,0.0876018464838299,0.196453754317736,0.00275440329470566,0.0130457587516569,0.0314222630945724,0.0193498306340423
"1953","PstI.TP1152021",1,865447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3974","PstI.TP716618",1,918921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2213","PstI.TP1246584",1,1015480,0.259278570598298,1.50413156242864,1.3047975297018,1.04481286332623,0.872665338539638,1.13372507619432,0.294108842377826,0.805462611564604,0.956100609978019,1.05831435888389,0.288554514934188,0.013152398159563,1.03371685263883,0.75706906021938,0.955827638395475,0.431805038471093,0.558737398396903,0.725811891705523,0.0914285118778523,0.113569260981664,0.0887069831270702,0.0984354522507818,0.0898017985654903,0.130649163698146,0.0593650706221132,0.101896317830262,0.0949152598851169,0.097159002544314,0.0671670758330704,0.144717468829231,0.184240278954529,0.151130867482739,0.181532793038418,0.195843556858742,0.0955390096116859,0.0882626130830103,0.0946869173686384,0.180577748280116
"3019","PstI.TP354591",1,1050082,0.109442071078856,0.22395073558517,0.516530958770528,0.145876752812038,0.188574454869823,0.0561804962471296,0.660178058578913,0.0492316105879833,0.0838488865182837,0.118554396296461,0.0126014318540251,0.165940798608146,0.425383883392133,0.289717745773846,0.429548125505541,0.386677225071487,0.0229795807187308,0.285070190922512,0.0701738282529432,0.0391539225005572,0.0675228496425244,0.0498055620798621,0.0489196020090053,0.0314095471692995,0.0483402253277718,0.0302811130145193,0.033977777667425,0.0121616977603734,0.10869443197154,0.0103092619233914,0.137090541603671,0.0911121809696795,0.0325966894320107,0.0157093147516636,0.0562108460585923,0.0362421666118108,0.0630520135973834,0.112144842303567
"4440","PstI.TP856852",1,1153760,0.552648514881875,0.193792941055411,0.240769686682207,0.465560247418087,0.0217704145844161,0.110207480683721,0.136157535133432,0.241179105651719,0.301057795197178,0.399026617238492,0.278116981378823,0.148450626824461,0.801136403717529,0.347943375070085,0.192692170966241,0.544668920657268,0.0707276765218693,0.0701652716246524,0.617210477998704,0.694820702723073,0.448919821351997,0.494181275282831,0.609130667698502,0.687995582158507,0.439792771934764,0.501279247420321,0.630272172111824,0.675637191619387,0.450805201661817,0.506048496783882,0.612892208307278,0.611872524824676,0.452797656244853,0.509926743795775,0.491897453865415,0.486265027307577,0.501532189515679,0.598429520127891
"4153","PstI.TP775725",1,1175417,0.774626857777437,1.91366547621861,1.17794897218407,1.85357549340081,1.77933357958362,0.681309060709206,0.449778185336211,1.22630574517162,0.932417018223162,1.67849733612122,0.396629003483023,0.258264011509241,0.205831268100801,1.04844735060175,0.257887019992647,1.35719609978869,1.24713030194656,0.476111639309415,0.427926713902532,0.443437810463518,0.337889610409784,0.366993259385631,0.415835645362201,0.499060961889117,0.32627333765765,0.396677216805684,0.378425169460895,0.483145971176569,0.307746507383314,0.393715356259148,0.481683682473354,0.728223287646074,0.336842035609857,0.354090956712545,0.362560391663324,0.375745312568699,0.353673276801172,0.50454155708615
"2360","PstI.TP136460",1,1229717,0.0213248568633515,0.0580521590299064,0.729901128207912,0.00864216518764842,0.294377735204315,0.201952079366521,1.19145307090171,0.0958615685057155,0.0659848588742243,0.284794547355446,0.540692142589889,0.011373390427521,0.410714495289922,0.311090572050717,0.333076427665541,0.100040001219683,0.281167404214081,0.885468303267749,2.14186424704651,2.15441365517927,1.95333228523676,1.87104194832794,2.16292630574339,2.08346171752752,2.01276609896178,1.81696339051226,2.05821023033164,2.04877174712891,1.86555191044455,1.81494718692831,2.06972475583615,1.8740685426717,1.78893785726193,1.79175016662532,1.9275477063985,1.89188355728504,1.89410040959687,2.02042726974827
"1323","NsiI.TP72077",1,1422420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361","PstI.TP13650",1,1521127,0,0.339209056409623,0.901184226360671,0.497711869792099,0.529677864809443,0.219814554606636,0.226918657621599,0.0738980102502353,0.0262759216802247,0.0174225073509845,0.115007114351809,0.0572851019418901,0.0202323410724619,0.013294190303006,0.0680750916807602,0.43316235625175,0.312619479369501,0.0179548341701921,0.138623448384732,0.123430766311397,0.135340682249478,0.14651693424965,0.111317431490898,0.136706175454996,0.145498960566997,0.152259480753377,0.111810182312301,0.11501595841034,0.0771630499304501,0.127362026443098,0.128693967776134,0.231932545252587,0.218036708683914,0.251367460929208,0.141298887716768,0.14944624918763,0.0981157312720516,0.159043303096841
"2932","PstI.TP329515",1,1537490,1.46635625887689,0.188466855557782,0.325218445485485,0.320780250747354,0.219508580031398,0.151968589039715,0.131020758178328,0.196085422160336,0.110117963337342,0.229565803709978,0.0719797483468858,0.641273584308119,0.0267231994215917,0.031361460755882,0.0146493505275441,0.325494109188873,0.00335479167926503,0.537136837454087,0.706527783911484,0.713297091214115,0.648877011474886,0.616389903857226,0.697872211826927,0.745856939047199,0.655110962364344,0.658532327542577,0.692304163998491,0.719627933946432,0.542496801074322,0.617866090626196,0.72115200800421,0.728381531337521,0.763217656131414,0.508273902115547,0.636232788855246,0.660361087653634,0.593584020781207,0.720623495310981
"1351","NsiI.TP735901",1,1547162,0.295384938420531,0.401439797768231,0.0822207966902811,0.52613220354528,0.541200598857898,0.0312221838415983,0.225306612734871,0.0727677933932337,0.154414229362246,0.369455404477489,0.362458856363621,1.17299790816365,0.193302411100141,0.128008395888294,0.120097627165787,0.025102293994235,0.139704327466319,0.090698472364383,0.358714576264705,0.365444853579923,0.352897183146036,0.383512546371602,0.336145230787709,0.349823562159376,0.377956895123744,0.382387262940053,0.37463952856153,0.370780544353186,0.372034988052896,0.382749346204601,0.383341566677197,0.218888711814516,0.172818562190567,0.280799290336081,0.371256202649499,0.380197786939369,0.377073366093401,0.331246855833026
"1631","PstI.TP1031399",1,1661159,0.123526083234868,0.163199942943255,0.391927254984848,0.156034056919663,0.222648183087957,0.0424280216241925,0.393123014411037,0.165822823846174,0.0437606777475391,0.0382971233921202,0.0347213440794068,0.493980169048527,0.146466340869453,0.0813067971084208,0.656596081695408,0.645666507252394,0.657792716061291,0.673829374351917,1.11833101694491,1.06217065281418,0.958718258196554,0.928913275317344,1.14354908525438,1.02432342727313,0.949759369231916,0.888562572485459,1.2137029946972,0.949528641520283,0.94149323946189,0.906392777997002,1.15779512483218,0.778060927549085,0.791843947173624,0.804599395159437,0.954240569082435,0.915136715961338,0.958973777335271,1.04833421550344
"1447","NsiI.TP796534",1,1682668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1311","NsiI.TP709976",1,1682685,1.0114720693728,1.677201304433,1.29667231226339,1.78797022126929,1.07501422088313,0.641542620250496,1.1071528496686,1.21937629170696,1.19726301530344,1.97713441350092,0.330891380635794,0.07056726548698,1.24173093559798,1.22103373632468,1.62262504073182,0.43686931767055,1.38798615038001,0.92571566512608,0.016700646538784,0.0237941948585557,0.137063090144677,0.110979932929944,0.00157206741640446,0.0255541157570015,0.155873770585115,0.120926463243607,0.0236142200820389,0.0016489297877403,0.115896207021392,0.0875646065552969,0.137454775287247,0.012156307773144,0.132079642672076,0.277819688615753,0.11136740375798,0.128401998497299,0.0892657850956728,0.0678991549933492
"4667","PstI.TP929619",1,1952038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3193","PstI.TP417865",1,2030761,0.134578585794851,0.147701701971094,0.0150212935636117,0.173574590672073,0.341219692248434,0.157368089335663,0.330026141399573,0.0412300693367102,0.00983661880271058,0.320929898505527,0.166727611428896,0.115569079865484,0.11352397321101,0.297545698165008,0.279773194406967,1.77667673429643,0.162743525235892,0.784013298954824,0.0190576559832495,0.0803599522000857,0.0688248601146959,0.0333473109303033,0.00185480041370376,0.0869627897037884,0.0906726545965826,0.0387059400746859,0.0277190665103965,0.0673620308044952,0.0815997605899422,0.00395134573043137,0.0155454920771011,0.0964424988094137,0.0867682379945037,0.0594866868511332,0.0378048553722955,0.0518287725495037,0.0351150150613235,0.0223682361755549
"4531","PstI.TP885267",1,2084430,0.132278086146426,0.0369553151011211,0.244531972675169,0.178062768095874,0.343315835588571,0.134293218882183,0.268894453333062,0.0595444053591452,0.022192917768623,0.0882759137849739,0.277782073349144,0.715881547584438,0.342880602683612,0.0359053177759589,0.322804308427715,0.0335125827158448,0.23676718661876,0.47734750598801,0.561949148382972,0.585084517769988,0.54654028572187,0.503557050919051,0.551034908162065,0.582734397152989,0.510860157760349,0.498780397051977,0.559307498313775,0.648822142825035,0.532270830010971,0.474226980044041,0.521300935595046,0.491443713002949,0.628148553015518,0.690401420023735,0.525292185441061,0.505693211095751,0.528517883677753,0.535318089807263
"284","NsiI.TP224834",1,2135892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","GFSSContig18743_720",1,2267526,0.203300179431586,0.143288213444443,0.100165758615381,0.330702183129386,0.417982144941336,0.243176508227748,0.107978695339116,0.163642883479229,0.0655004772314596,0.155967871406275,0.36652038506155,1.33911726596354,0.0425828663566497,0.268690979656763,0.00759572257583107,0.0105237361080891,0.33348291948813,0.520550516982341,0.352793261909402,0.373773979561974,0.364447459612136,0.323299047922363,0.325805439727536,0.370336414880326,0.334713484356832,0.306222731122422,0.331421468171366,0.390486411543678,0.38033615118719,0.253582623757141,0.239863762493529,0.298304396998181,0.443747160219112,0.625547728576848,0.341555779264243,0.317279692986607,0.339093101028775,0.281625957373955
"2327","PstI.TP1294018",1,2280325,1.06163628716005,0.29956371427663,0.0507075540547514,0.333725953864975,0.0754413990457712,0.734209479520194,0.26766207319998,0.172050073817806,0.125916513199451,0.568539221138954,0.184109637328499,0.529584128078118,0.0263988863384807,0.279747287048071,0.544776039010932,0.267497840988527,0.596024740432057,0.614217230788915,0.0579322657150446,0.0377606327193709,0.0880568466810358,0.0858549944302869,0.0600405112723052,0.0422723030980547,0.0659951834622597,0.0778640308397529,0.0592373378610368,0.0233762816809455,0.065336032109273,0.100018164244382,0.00818480668413532,0.00380269606589217,0.143939930617638,0.166605751727395,0.0830629384973281,0.0730282643337868,0.0713809310421286,0.0104696755906653
"3578","PstI.TP56795",1,2315051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100","NsiI.TP581618",1,2360930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3778","PstI.TP653218",1,2466683,0,1.18555184474929,0.479308354244279,1.13960145807627,0.526633796806036,1.63552101556485,0.0173244526901736,0.641792061822102,0.658065133256785,0.230212809014701,0.00521380296606781,0.0765070601814979,0.226429337578336,0.27205373950073,0.0194746676208679,0.0425042885912706,0.343709947746608,0.147683786750237,1.43632869161828,1.42854840506327,1.44840130168079,1.46038735304859,1.38747657289264,1.29633146999716,1.39503780697069,1.45275692459237,1.44559347456903,1.14883392085459,1.45926658337188,1.36889141697816,1.32480432903375,1.49798365693681,1.39252460766908,1.54366053060091,1.45720910632712,1.43263392527244,1.41569226412493,1.38300035233705
"1782","PstI.TP108989",1,2588793,0.486337842219924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4770","PstI.TP966432",1,2596832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"862","NsiI.TP486649",1,2601704,0,1.19383608231079,0.88861784449719,0.895991474081442,1.18027871239338,1.95730718453913,0.110555909965,1.43942307477914,1.39974646744119,2.14388686776012,0.445104256640734,0.125689707735766,1.48873358352069,1.03943134430484,0.763674862801002,0.0573838128250799,0.594856528721747,2.0987991433801,0.479544336848298,0.471352275324291,0.539535931530511,0.467650484895587,0.475901963594267,0.512923528192721,0.571727868493208,0.507934508030042,0.460237914225673,0.466667882114009,0.643165960816784,0.580126885150366,0.607590735852395,0.394936284668638,0.540766197499726,0.184608551320196,0.495019330642215,0.529179903148442,0.597241033139304,0.547410567997851
"3260","PstI.TP441536",1,2816855,1.01790241256154,0.390972386049811,0.173514483386164,0.554052799971133,0.994294835640372,0.138284510837185,0.313705547414132,0.0890372768421126,0.0751523435958841,0.00581500662626459,0.235242299598039,1.05286780442067,0.0031572264937752,0.00277843675925447,0.168628341435356,0.210735954191067,0.0002181075416576,0.136616019526629,0.413420141937896,0.345952880575047,0.298673400299901,0.276592837291469,0.392148249846061,0.350228449818435,0.305815237581999,0.267267162678664,0.344079712894122,0.280758886300419,0.271993317373752,0.233232168765674,0.282080335051317,0.26935577229374,0.413512858476064,0.308506395934227,0.293171393041745,0.283114349367896,0.26836376101645,0.293769771743905
"1771","PstI.TP1085601",1,2820903,0.17565689601767,0.237207957867671,0.0118330743328019,0.241821663137603,0.166800514093355,0.0306577729144502,0.171745579562241,0.268348861766855,0.244001834942041,0.175513174596509,0.229268753240887,0.627444448125033,0.559506920461684,0.70312566062443,0.712207207660488,0.527117366465276,0.252627219760832,0.146911036762655,0.488584842605698,0.549028191395839,0.519725975756883,0.575654407189229,0.485826053820199,0.570272746547535,0.512976034945112,0.579946939202028,0.425449175982477,0.544305666135916,0.44164527702252,0.540662204300255,0.535008226507392,0.624088089167882,0.45774473807144,0.600963090696636,0.551480921329976,0.557238704612755,0.479437916631184,0.550373418871569
"3466","PstI.TP525202",1,2884119,0.113872966707368,1.28591572284087,0.531622736287144,1.31576999081975,1.12044372771251,0.680273463816743,1.01407487661096,1.03864601932796,0.976737484561246,0.778302694994478,0.0732082807538137,0.0793018642218686,0.142608320758356,0.364260923747638,0.0305352178272193,0.840141869563841,0.142912121884253,0.472642585719442,0.295329809637745,0.348133567542845,0.474433139534652,0.510367028278952,0.281372580526853,0.377764533853569,0.464387535662183,0.493564586119912,0.244826376925283,0.422484628868723,0.504055751801898,0.551155010511344,0.213789415720921,0.332079599286289,0.520429188012579,0.646584522517997,0.480869981306573,0.479384637776029,0.488802960359909,0.273885450536068
"2280","PstI.TP1268585",1,2988383,0.504879022066186,0.903150540635321,0.50742392375748,0.68729781457926,0.919782720291041,0.460585545151624,0.0921540124640572,0.756384609429539,0.527103932229238,1.28997054658611,1.04260662399864,0.579056042785948,0.59092349962893,0.67129996103494,0.64354747960375,0.788392139372937,0.388213911339307,0.529195466405834,2.07486104869772,2.20244700436793,2.01747613275415,2.0423154204734,1.97822520183984,2.21191579349506,1.93852442969627,1.97604471564204,1.92671821312715,2.17660299448148,1.9048836918346,2.14150843059535,1.97618862350083,1.99118859266989,1.91243660615301,2.22580308791266,2.04638097584751,1.97210423269088,2.01169638162344,2.00814449818524
"831","NsiI.TP474256",1,3014149,0.0867483019692026,0.164175931613143,0.173509361237793,0.373006395399493,0.505174376579549,0.547671700560336,0.234443689053888,0.200511843469009,0.113298258003751,0.226519005952784,0.817180021310681,0.531290749098689,0.0989754242064895,0.154698597660035,0.0615498050927014,0.283267645352916,0.377212239694082,0.269166206897854,0.0660203356345988,0.0302787024498631,0.0951642914648033,0.0611650168777709,0.0822579262046163,0.0308240210068042,0.0807112388108763,0.0654218206003265,0.0297653136905037,0.0810394981359589,0.0613915386935511,0.0834995688143613,0.016076631024556,0.00172524522790644,0.0771025231128144,0.0188937772566299,0.0716459747805185,0.0699037203760095,0.0667952582393869,0.0189424911646204
"4415","PstI.TP849876",1,3050119,0.363959366910729,0.0478774966496937,0.0947833136077261,0.0462736307703776,0.288101878792447,0.231852121056156,0.105028861358016,0.000912472301851033,0.00293172305546287,0.150884979999095,0.00173018031231907,0.398806797808967,0.0999745487167739,0.0143110229376521,0.151559756751415,0.334225803592453,0.0569524889042535,0.729150194047927,0.00636500251743842,0.0054469575087531,0.0144789106293164,0.0218021952911872,0.000875149771094727,0.0210478403090617,0.00485811888434157,0.0179485994178097,0.0131432876423516,0.000528309673930798,0.032928236998016,0.0539525255649497,0.052695209468866,0.0332747946505124,0.00926001530810589,0.165418522491666,0.0172556409982114,0.0102458321089192,0.00304877282089612,0.0348847264730219
"1015","NsiI.TP542903",1,3218791,0.239063658978819,0.0138127683179202,0.469266427004007,0.00664385930799333,0.213744440262564,0.17402789264998,1.42238614143309,0.423092650179701,0.497490584329296,0.268581718428558,0.348281823849283,0.602683375105206,0.491008568108222,0.346827620966693,0.236334894059824,0.303489238629259,0.602670712474983,0.826598814955968,1.55593724418306,1.70038505599276,1.76765964232547,1.74900466068635,1.53582261124458,1.66108571785536,1.81372194017499,1.66497120349314,1.62039440826862,1.73260907632782,1.60571096968206,1.83591575280358,1.70668520808765,1.71575799898526,1.58507533473135,1.91533097573917,1.7474546208506,1.71318830306368,1.69409893629911,1.72318309892309
"2569","PstI.TP209693",1,3305106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3713","PstI.TP626124",1,3342723,0.539594804926106,0.353250759618862,0.408517552086975,0.118630403304854,0.0837215943834684,0.270523917025404,0.224383741801911,0.161948286212874,0.135302516786909,0.253449809371058,0.0993299138278928,1.09802359943773,0.27201958569873,0.0266949078628842,0.236688897607842,0.38417918975213,0.134596838927657,0.243392318874196,0.224805639242085,0.186937470679527,0.191584823430328,0.174251536586248,0.186219055696041,0.17271078165367,0.15875933216834,0.16213904352625,0.191224902048674,0.157509577931718,0.222882527077636,0.160273328111672,0.123909605602592,0.162232912667795,0.282770134423851,0.501400833533176,0.183133816007124,0.161757161453497,0.196667713739777,0.157348531029747
"1708","PstI.TP1059573",1,3357749,0.131367473896483,0.77905759942869,1.01889216567664,0.583771093428694,1.14269489213719,1.22251754169162,1.76091527696201,1.12949426283858,0.926880545116434,1.04097406428099,0.132290691401255,0.165908218168946,0.63522204221374,0.713072975197269,0.400378838480109,0.510396070853486,0.20419134859119,0.491320389938402,0.908641545546009,0.910414414583439,1.01331888157965,1.04090903025652,0.887707280462712,0.875344828159364,1.01141487372835,1.00705096324831,0.931243754441362,0.732681881829253,1.05329316209839,0.90656437072369,0.800109360317832,0.662261979292004,1.0165324260644,1.06848259437466,1.02134608059184,1.00597540900471,0.976916962756464,0.811153789365109
"926","NsiI.TP504485",1,3381640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2199","PstI.TP1243055",1,3389055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348","NsiI.TP260939",1,3396877,0.48558724166489,0.103576279866522,0.068509052709185,0.0399862327600758,0.0309345078360604,0.215415567855854,0.0427440402915263,0.0822729626125018,0.0302904915077221,0.0703725860798719,0.966446119365782,0.0403754177543012,0.274429356052341,0.135516522602228,0.204812005563583,0.411427372535023,0.632255650134716,0.226795738659672,0.237739827489688,0.226677746216609,0.186496523577769,0.175700403013104,0.245848318614067,0.212161857814035,0.2096971063092,0.168670069307216,0.22235548149055,0.190358937410053,0.181375260564128,0.108801214859028,0.0557720414259302,0.242209870935284,0.165887202047759,0.147531617764543,0.184382021519236,0.183728377005979,0.163419605652147,0.0972187230822435
"2204","PstI.TP1244443",1,3397749,0.744508446942523,0.48004849226236,0.45107641847444,0.152462779225952,0.576058136542417,0.159771855655802,0.181640668089723,0.628907964733353,0.680509652141732,1.17745469936032,0.0062346920345368,0.385273822744667,0.554690576378782,0.650538827704738,0.792366396395439,0.313650963181809,1.33077585911908,0.452395754666063,0.70594409105755,0.809093650561968,0.763804106230064,0.84814803083872,0.691866001103694,0.808684607800252,0.767431549650244,0.861559031560078,0.695273238682782,0.858544264292742,0.735481978360824,0.876537950102546,0.932624177338474,0.682900146213349,0.646937338700297,0.611507236376796,0.811630972943702,0.828480530804747,0.78736003834426,0.855577196353085
"4090","PstI.TP757375",1,3471897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
