"Trait ID","Trait name","Method","RS#","Chromosome","Marker Position (bp)","SNP effect","-log10(P)","Genotype for code 1"
"1","Trait1","mrMLM","PstI.TP629254","1","4276045","1.3162e-05","0.0028","A"
"1","Trait1","mrMLM","PstI.TP820611","1","4393513","0.0107","0.1157","A"
"1","Trait1","mrMLM","PstI.TP140451","1","4460094","8.8532e-06","0.0019","G"
"1","Trait1","mrMLM","PstI.TP403850","1","4535788","-0.056","0.2847","A"
"1","Trait1","mrMLM","PstI.TP1250346","1","4555696","-1.7153e-05","0.0036","A"
"1","Trait1","mrMLM","NsiI.TP468762","1","4620729","-0.0861","0.6631","A"
"1","Trait1","mrMLM","PstI.TP1009631","1","4625223","-0.0592","0.3866","A"
"1","Trait1","mrMLM","PstI.TP982823","1","4677828","-0.0033","0.104","C"
"1","Trait1","mrMLM","PstI.TP307588","1","4762662","-2.1327e-05","0.0045","A"
"1","Trait1","mrMLM","PstI.TP920636","1","4777048","-1.1521e-05","0.0024","A"
"1","Trait1","mrMLM","PstI.TP1168479","1","4789991","2.921e-05","0.0062","C"
"1","Trait1","mrMLM","PstI.TP947391","1","4891496","0.0634","0.3675","C"
"1","Trait1","mrMLM","PstI.TP683907","1","4900973","-1.1702e-05","0.0025","A"
"1","Trait1","mrMLM","PstI.TP402429","1","4990016","0.08","0.7106","C"
"1","Trait1","mrMLM","PstI.TP748688","1","5063937","-2.8045e-05","0.0059","C"
"1","Trait1","mrMLM","PstI.TP1126882","1","5115206","-0.169","0.9152","A"
"1","Trait1","mrMLM","NsiI.TP694711","1","5307532","-7.1864e-06","0.0015","C"
"1","Trait1","mrMLM","PstI.TP684655","1","5379329","-5.0281e-06","0.0011","A"
"1","Trait1","mrMLM","PstI.TP213596","1","5408780","-3.2018e-06","7e-04","A"
"1","Trait1","mrMLM","NsiI.TP556033","1","5459542","2.6116e-05","0.0055","C"
"1","Trait1","mrMLM","NsiI.TP367540","1","5460609","5.1235e-07","1e-04","C"
"1","Trait1","mrMLM","PstI.TP928135","1","5502147","-2.2371e-05","0.0047","A"
"1","Trait1","mrMLM","PstI.TP476949","1","5536792","-0.0889","1.6514","A"
"1","Trait1","mrMLM","PstI.TP137261","1","5540981","-2.8637e-05","0.0061","A"
"1","Trait1","mrMLM","NsiI.TP83219","1","5636529","-0.1274","1.6363","A"
"1","Trait1","mrMLM","PstI.TP584919","1","5663458","-0.0501","0.4769","G"
"1","Trait1","mrMLM","NsiI.TP522455","1","5717942","3.7413e-06","8e-04","C"
"1","Trait1","mrMLM","PstI.TP677745","1","5751851","0.1576","2.5345","C"
"1","Trait1","mrMLM","PstI.TP356699","1","5752437","0.166","0.8501","G"
"1","Trait1","mrMLM","PstI.TP705967","1","5858828","1.3029e-05","0.0028","C"
"1","Trait1","mrMLM","NsiI.TP530878","1","5870812","-9.9118e-06","0.0021","A"
"1","Trait1","mrMLM","PstI.TP1252197","1","5912854","-2.8354e-05","0.006","C"
"1","Trait1","mrMLM","PstI.TP116123","1","5967108","-0.0265","0.2372","A"
"1","Trait1","mrMLM","PstI.TP804275","1","5979740","-1.3279e-05","0.0028","A"
"1","Trait1","mrMLM","PstI.TP523933","1","6018181","-0.0474","0.6677","C"
"1","Trait1","mrMLM","PstI.TP722242","1","6187691","7.387e-06","0.0016","A"
"1","Trait1","mrMLM","NsiI.TP488601","1","6409370","-5.2614e-05","0.0112","C"
"1","Trait1","mrMLM","PstI.TP1015835","1","6514843","-0.0261","0.3063","A"
"1","Trait1","mrMLM","PstI.TP547229","1","6574881","-0.1503","1.1608","C"
"1","Trait1","mrMLM","PstI.TP1129801","1","6608649","0.1111","1.5859","C"
"1","Trait1","mrMLM","PstI.TP272307","1","6679965","-0.1013","1.3294","A"
"1","Trait1","mrMLM","PstI.TP841428","1","6731433","1.2032e-05","0.0025","A"
"1","Trait1","mrMLM","PstI.TP1245357","1","6748280","2.2314e-05","0.0047","A"
"1","Trait1","mrMLM","PstI.TP1136661","1","6752030","-8.6539e-06","0.0018","G"
"1","Trait1","mrMLM","PstI.TP444825","1","6930877","1.9123e-05","0.004","C"
"1","Trait1","mrMLM","NsiI.TP350497","1","6933742","2.0802e-06","4e-04","C"
"1","Trait1","mrMLM","NsiI.TP800074","1","6979429","1.4039e-05","0.003","C"
"1","Trait1","mrMLM","PstI.TP806450","1","7007771","2.0967e-05","0.0044","C"
"1","Trait1","mrMLM","PstI.TP443586","1","7215893","1.967e-05","0.0042","A"
"1","Trait1","mrMLM","PstI.TP488378","1","7260223","0.1781","0.5949","C"
"1","Trait1","mrMLM","PstI.TP356624","1","7268772","-5.1026e-05","0.0109","A"
"1","Trait1","mrMLM","NsiI.TP375218","1","7321465","0.1003","0.9519","A"
"1","Trait1","mrMLM","PstI.TP451905","1","7339832","0.1783","1.4679","A"
"1","Trait1","mrMLM","PstI.TP867155","1","7342618","1.4608e-05","0.0031","G"
"1","Trait1","mrMLM","NsiI.TP481176","1","7350098","0.038","0.5028","A"
"1","Trait1","mrMLM","PstI.TP712786","1","7449325","3.1597e-06","7e-04","C"
"1","Trait1","mrMLM","PstI.TP1137764","1","7486769","-1.2542e-05","0.0026","A"
"1","Trait1","mrMLM","PstI.TP1173447","1","7571007","1.63e-05","0.0034","C"
"1","Trait1","mrMLM","NsiI.TP432315","1","7822652","-3.8752e-05","0.0082","A"
"1","Trait1","mrMLM","PstI.TP614866","1","7824409","-8.4598e-06","0.0018","A"
"1","Trait1","mrMLM","PstI.TP973605","1","7933170","-0.0037","0.0798","G"
"1","Trait1","mrMLM","PstI.TP972953","1","7984963","0.0244","0.3778","C"
"1","Trait1","mrMLM","PstI.TP36329","1","8029204","-1.0269e-05","0.0022","A"
"1","Trait1","mrMLM","NsiI.TP273737","1","8121676","-1.0878e-05","0.0023","C"
"1","Trait1","mrMLM","NsiI.TP137978","1","8153110","-4.9744e-06","0.001","C"
"1","Trait1","mrMLM","PstI.TP308053","1","8330660","0.0089","0.1372","A"
"1","Trait1","mrMLM","PstI.TP424566","1","8533790","2.3802e-05","0.005","C"
"1","Trait1","mrMLM","PstI.TP983141","1","8569458","4.3922e-06","9e-04","C"
"1","Trait1","mrMLM","PstI.TP426455","1","8609159","0.1748","2.4109","C"
"1","Trait1","mrMLM","PstI.TP545486","1","8870035","-0.0622","0.7443","C"
"1","Trait1","mrMLM","PstI.TP302093","1","8923298","0.0249","0.2666","C"
"1","Trait1","mrMLM","PstI.TP461927","1","9014162","0.0017","0.0523","A"
"1","Trait1","mrMLM","PstI.TP691225","1","9036250","8.3142e-06","0.0018","G"
"1","Trait1","mrMLM","PstI.TP443245","1","9039678","2.2217e-05","0.0047","C"
"1","Trait1","mrMLM","PstI.TP978811","1","9073364","0.2062","1.1539","C"
"1","Trait1","mrMLM","PstI.TP550784","1","9140137","-1.3898e-05","0.0029","A"
"1","Trait1","mrMLM","PstI.TP581769","1","9144035","1.155e-05","0.0024","A"
"1","Trait1","mrMLM","NsiI.TP300557","1","9206508","0.037","0.2189","A"
"1","Trait1","mrMLM","PstI.TP745827","1","9270379","-8.7123e-06","0.0018","A"
"1","Trait1","mrMLM","PstI.TP456141","1","9284445","-0.1086","0.7958","C"
"1","Trait1","mrMLM","PstI.TP107393","1","9287566","-2.4207e-05","0.0051","A"
"1","Trait1","mrMLM","PstI.TP974726","1","9504539","2.7236e-05","0.0058","G"
"1","Trait1","mrMLM","NsiI.TP134750","1","9511955","7.5896e-06","0.0016","A"
"1","Trait1","mrMLM","PstI.TP701371","1","9558859","0.1672","1.1984","C"
"1","Trait1","mrMLM","PstI.TP1174311","1","9559149","0.0357","0.4371","A"
"1","Trait1","mrMLM","PstI.TP336334","1","9630139","0.0223","0.34","G"
"1","Trait1","mrMLM","PstI.TP390724","1","9756005","1.8449e-05","0.0039","G"
"1","Trait1","mrMLM","NsiI.TP727325","1","9821700","-0.2646","1.615","A"
"1","Trait1","mrMLM","PstI.TP1278278","1","9821711","0.0267","0.3991","C"
"1","Trait1","mrMLM","PstI.TP377612","1","9851429","0.085","1.0425","A"
"1","Trait1","mrMLM","PstI.TP377610","1","9851445","2.508e-05","0.0053","C"
"1","Trait1","mrMLM","PstI.TP1001875","1","9929490","-2.1703e-06","5e-04","C"
"1","Trait1","mrMLM","PstI.TP120265","1","9929566","-1.9132e-05","0.004","A"
"1","Trait1","mrMLM","PstI.TP145867","1","9990979","-0.033","0.1663","C"
"1","Trait1","mrMLM","PstI.TP821356","1","10005335","-5.5001e-06","0.0012","C"
"1","Trait1","mrMLM","PstI.TP498398","1","10010021","-1.7408e-05","0.0037","A"
"1","Trait1","mrMLM","PstI.TP1106149","1","10181736","2.9508e-05","0.0063","C"
"1","Trait1","mrMLM","PstI.TP345581","1","10284848","-1.2003e-05","0.0025","C"
"1","Trait1","mrMLM","NsiI.TP664565","1","10300447","0.1052","1.0014","A"
"1","Trait1","mrMLM","PstI.TP593918","1","10465079","-0.0105","0.1257","A"
"1","Trait1","mrMLM","NsiI.TP360999","1","10465743","0.1399","0.9075","C"
"1","Trait1","mrMLM","PstI.TP323026","1","10477035","-1.2879e-05","0.0027","A"
"1","Trait1","mrMLM","PstI.TP91211","1","10530796","1.4882e-05","0.0031","G"
"1","Trait1","mrMLM","PstI.TP488889","1","10576905","-0.0423","0.3967","G"
"1","Trait1","mrMLM","PstI.TP948493","1","10639570","1.0629e-05","0.0022","A"
"1","Trait1","mrMLM","PstI.TP980214","1","10687788","0.118","1.8767","G"
"1","Trait1","mrMLM","PstI.TP667320","1","10965394","-1.422e-06","3e-04","C"
"1","Trait1","mrMLM","PstI.TP869093","1","11187262","0.0274","0.3157","C"
"1","Trait1","mrMLM","PstI.TP835148","1","11456164","-7.9932e-06","0.0017","A"
"1","Trait1","mrMLM","PstI.TP1045636","1","11697258","1.9894e-07","4.1876e-05","A"
"1","Trait1","mrMLM","PstI.TP319571","1","11815150","0.0432","0.5764","A"
"1","Trait1","mrMLM","PstI.TP1288084","1","11935767","-1.7693e-05","0.0037","A"
"1","Trait1","mrMLM","PstI.TP939213","1","11990855","6.3961e-06","0.0013","A"
"1","Trait1","mrMLM","PstI.TP301133","1","12137712","0.0228","0.1529","G"
"1","Trait1","mrMLM","NsiI.TP690036","1","12138480","-1.5668e-05","0.0033","C"
"1","Trait1","mrMLM","PstI.TP181460","1","12172878","0.0332","0.3789","C"
"1","Trait1","mrMLM","PstI.TP308387","1","12249163","-0.0388","0.5281","A"
"1","Trait1","mrMLM","PstI.TP401102","1","12714512","0.1501","0.9309","C"
"1","Trait1","mrMLM","PstI.TP419952","1","13194145","-0.0305","0.2309","C"
"1","Trait1","mrMLM","PstI.TP770895","1","13263569","-0.1062","1.1921","A"
"1","Trait1","mrMLM","PstI.TP726878","1","13263594","2.9541e-05","0.0063","A"
"1","Trait1","mrMLM","PstI.TP775845","1","13537099","1.0005e-05","0.0021","C"
"1","Trait1","mrMLM","PstI.TP672785","1","13856592","5.3511e-06","0.0011","C"
"1","Trait1","mrMLM","NsiI.TP819777","1","14025316","3.7232e-05","0.0079","C"
"1","Trait1","mrMLM","PstI.TP1098610","1","14727981","0.1035","1.4659","A"
"1","Trait1","mrMLM","PstI.TP473065","1","14979768","2.6014e-05","0.0055","C"
"1","Trait1","mrMLM","PstI.TP994295","1","15000089","-0.2315","3.3703","C"
"1","Trait1","mrMLM","PstI.TP980794","1","15035098","2.0889e-06","4e-04","C"
"1","Trait1","mrMLM","NsiI.TP258606","1","15160092","0.1661","2.6533","C"
"1","Trait1","mrMLM","PstI.TP745600","1","15174350","-1.4036e-05","0.003","A"
"1","Trait1","mrMLM","NsiI.TP190002","1","15394010","0.0356","0.4517","C"
"1","Trait1","mrMLM","PstI.TP364469","1","15807512","-8.597e-06","0.0018","A"
"1","Trait1","mrMLM","PstI.TP537488","1","15836219","0.0059","0.1274","C"
"1","Trait1","mrMLM","PstI.TP256999","1","15936570","-0.0587","0.4632","C"
"1","Trait1","mrMLM","PstI.TP548596","1","16432580","-0.0146","0.1279","A"
"1","Trait1","mrMLM","PstI.TP1150194","1","16733554","-0.0584","0.3847","A"
"1","Trait1","mrMLM","PstI.TP1062903","1","16796019","-1.7398e-05","0.0037","A"
"1","Trait1","mrMLM","PstI.TP875497","1","17132096","0.0317","0.2031","G"
"1","Trait1","mrMLM","PstI.TP270063","1","17132801","5.8144e-08","1.2237e-05","A"
"1","Trait1","mrMLM","NsiI.TP347636","1","17221327","-1.6188e-05","0.0034","G"
"1","Trait1","mrMLM","PstI.TP97518","1","17476051","-4.1326e-05","0.0088","C"
"1","Trait1","mrMLM","PstI.TP1199192","1","17514476","-3.7646e-06","8e-04","A"
"1","Trait1","mrMLM","PstI.TP155582","1","17577155","-5.843e-06","0.0012","A"
"1","Trait1","mrMLM","NsiI.TP210953","1","17586467","9.901e-06","0.0021","C"
"1","Trait1","mrMLM","PstI.TP311967","1","17610629","1.656e-05","0.0035","C"
"1","Trait1","mrMLM","PstI.TP392482","1","17611146","2.3311e-06","5e-04","A"
"1","Trait1","mrMLM","PstI.TP907404","1","18035898","-0.0575","0.3087","A"
"1","Trait1","mrMLM","PstI.TP147052","1","18036670","1.1637e-05","0.0025","A"
"1","Trait1","mrMLM","NsiI.TP297192","1","18054455","-1.6507e-05","0.0035","A"
"1","Trait1","mrMLM","PstI.TP353784","1","18167193","0.0451","0.3289","C"
"1","Trait1","mrMLM","PstI.TP510832","1","18167351","-0.1649","1.2921","A"
"1","Trait1","mrMLM","NsiI.TP20060","1","18191763","2.5498e-05","0.0054","A"
"1","Trait1","mrMLM","PstI.TP1245745","1","18203316","-2.7503e-06","6e-04","C"
"1","Trait1","mrMLM","PstI.TP1183011","1","18308062","-0.0376","0.1929","G"
"1","Trait1","mrMLM","PstI.TP460935","1","18308167","-5.9875e-06","0.0013","A"
"1","Trait1","mrMLM","PstI.TP1279895","1","18383885","-7.9811e-06","0.0017","A"
"1","Trait1","mrMLM","PstI.TP1126710","1","18437271","0.0387","0.2152","G"
"1","Trait1","mrMLM","NsiI.TP772843","1","18447607","4.4712e-06","9e-04","G"
"1","Trait1","mrMLM","PstI.TP533117","1","18662889","0.0767","0.5466","G"
"1","Trait1","mrMLM","PstI.TP166501","1","18793961","-1.1655e-05","0.0025","A"
"1","Trait1","mrMLM","NsiI.TP463409","1","18837893","0.0104","0.1638","A"
"1","Trait1","mrMLM","NsiI.TP175150","1","19077723","0.0077","0.1736","A"
"1","Trait1","mrMLM","PstI.TP298371","1","19099334","0.0035","0.0831","A"
"1","Trait1","mrMLM","PstI.TP458499","1","19100550","-2.3725e-05","0.005","A"
"1","Trait1","mrMLM","NsiI.TP731560","1","19407596","-9.0706e-06","0.0019","C"
"1","Trait1","mrMLM","PstI.TP579186","1","19637965","-6.4116e-06","0.0014","C"
"1","Trait1","mrMLM","PstI.TP574132","1","19943823","1.1242e-05","0.0024","A"
"1","Trait1","mrMLM","PstI.TP890955","1","20013544","0.1116","1.2432","A"
"1","Trait1","mrMLM","PstI.TP890977","1","20013575","-2.4993e-05","0.0053","C"
"1","Trait1","mrMLM","PstI.TP385421","1","20238710","5.5311e-07","1e-04","A"
"1","Trait1","mrMLM","NsiI.TP352570","1","20251715","-0.3157","1.8741","C"
"1","Trait1","mrMLM","NsiI.TP440927","1","20252244","-0.1954","1.3988","A"
"1","Trait1","mrMLM","PstI.TP851166","1","21305923","-1.0543e-05","0.0022","C"
"1","Trait1","mrMLM","PstI.TP791712","1","21320307","-0.0891","0.8608","C"
"1","Trait1","mrMLM","PstI.TP265375","1","21509659","-3.4012e-05","0.0072","A"
"1","Trait1","mrMLM","PstI.TP265643","1","21534801","1.0447e-05","0.0022","A"
"1","Trait1","mrMLM","PstI.TP198890","1","21626192","3.2061e-05","0.0068","A"
"1","Trait1","mrMLM","PstI.TP1074331","1","21885836","-0.0428","0.4509","A"
"1","Trait1","mrMLM","PstI.TP761935","1","22258955","9.4607e-05","0.0085","A"
"1","Trait1","mrMLM","PstI.TP543648","1","22275588","3.902e-06","8e-04","C"
"1","Trait1","mrMLM","NsiI.TP304101","1","22335385","1.3666e-05","0.0029","C"
"1","Trait1","mrMLM","PstI.TP1133775","1","23057893","-4.3044e-06","9e-04","C"
"1","Trait1","mrMLM","PstI.TP1020277","1","23246220","0.0088","0.096","C"
"1","Trait1","mrMLM","PstI.TP1256502","1","23777666","-6.3105e-06","0.0013","A"
"1","Trait1","mrMLM","PstI.TP884909","1","23972025","0.1539","1.2068","C"
"1","Trait1","mrMLM","NsiI.TP269540","1","24901828","-1.4472e-05","0.0031","A"
"1","Trait1","mrMLM","PstI.TP510443","1","25088662","-9.3539e-06","0.002","G"
"1","Trait1","mrMLM","PstI.TP98839","1","25165051","6.3391e-07","1e-04","C"
"1","Trait1","mrMLM","PstI.TP543090","1","25480362","-0.0442","0.2531","A"
"1","Trait1","mrMLM","PstI.TP21552","1","26847368","0.0483","0.2567","A"
"1","Trait1","mrMLM","PstI.TP757921","1","26848011","-0.0472","0.7099","A"
"1","Trait1","mrMLM","NsiI.TP378252","1","26880821","-1.9192e-05","0.0041","A"
"1","Trait1","mrMLM","PstI.TP288641","1","27158173","0.0586","0.451","A"
"1","Trait1","mrMLM","PstI.TP309238","1","27158767","-0.08","0.2962","G"
"1","Trait1","mrMLM","PstI.TP176880","1","28241729","-1.2255e-05","0.0026","A"
"1","Trait1","mrMLM","PstI.TP896979","1","28970255","5.7935e-06","0.0012","G"
"1","Trait1","mrMLM","PstI.TP150197","1","30650620","0.0507","0.4721","G"
"1","Trait1","mrMLM","PstI.TP31070","1","30825121","-8.2808e-06","0.0017","C"
"1","Trait1","mrMLM","NsiI.TP61845","1","30836654","0.0918","0.6886","C"
"1","Trait1","mrMLM","PstI.TP510044","1","31327463","3.8471e-05","0.0082","C"
"1","Trait1","mrMLM","PstI.TP231608","1","46403489","-1.461e-05","0.0031","A"
"1","Trait1","mrMLM","PstI.TP1213378","1","46786394","-1.1251e-06","2e-04","C"
"1","Trait1","mrMLM","PstI.TP286748","1","49731278","-1.9604e-05","0.0041","A"
"1","Trait1","mrMLM","PstI.TP261824","1","50142562","6.9996e-06","0.0015","A"
"1","Trait1","mrMLM","PstI.TP1189297","1","50142670","-5.981e-06","0.0013","A"
"1","Trait1","mrMLM","PstI.TP1162168","1","50144561","-0.0838","0.7952","A"
"1","Trait1","mrMLM","PstI.TP122157","1","50223254","1.9845e-05","0.0042","A"
"1","Trait1","mrMLM","PstI.TP15027","1","50852753","0.0677","0.8882","C"
"1","Trait1","mrMLM","PstI.TP1138376","1","51888724","-0.0939","0.8374","A"
"1","Trait1","mrMLM","PstI.TP481755","1","51889649","-0.0363","0.3061","G"
"1","Trait1","mrMLM","PstI.TP452799","1","52828554","-1.0248e-05","0.0022","A"
"1","Trait1","mrMLM","PstI.TP1134497","1","53143016","-2.8664e-05","0.0061","C"
"1","Trait1","mrMLM","PstI.TP643290","1","53455562","-0.0257","0.2834","A"
"1","Trait1","mrMLM","PstI.TP378778","1","54121051","0.0826","0.7852","G"
"1","Trait1","mrMLM","NsiI.TP160863","1","54752388","0.1176","1.5633","C"
"1","Trait1","mrMLM","PstI.TP665437","1","54999161","0.0085","0.0782","C"
"1","Trait1","mrMLM","PstI.TP160672","1","55685308","2.067e-05","0.0044","A"
"1","Trait1","mrMLM","PstI.TP1167747","1","56262223","1.5121e-05","0.0032","A"
"1","Trait1","mrMLM","PstI.TP1007712","1","56295361","-0.1099","1.1114","A"
"1","Trait1","mrMLM","PstI.TP1255073","1","56318472","1.9833e-05","0.0042","C"
"1","Trait1","mrMLM","PstI.TP309283","1","56385216","1.7007e-05","0.0036","A"
"1","Trait1","mrMLM","NsiI.TP742789","1","56568036","2.8604e-06","6e-04","A"
"1","Trait1","mrMLM","NsiI.TP565063","1","56578610","0.0055","0.1058","G"
"1","Trait1","mrMLM","NsiI.TP824820","1","56735765","-6.1815e-06","0.0013","A"
"1","Trait1","mrMLM","PstI.TP822327","1","56871868","-2.4393e-05","0.0052","A"
"1","Trait1","mrMLM","PstI.TP377200","1","56910407","3.1044e-05","0.0066","G"
"1","Trait1","mrMLM","PstI.TP1041006","1","57001520","-2.0844e-05","0.0044","C"
"1","Trait1","mrMLM","PstI.TP1282088","1","57117988","-0.1063","1.09","G"
"1","Trait1","mrMLM","PstI.TP807213","1","57183105","-2.1272e-05","0.0045","C"
"1","Trait1","mrMLM","PstI.TP1165736","1","57192298","0.115","0.7946","C"
"1","Trait1","mrMLM","PstI.TP264010","1","57283338","-0.0071","0.152","A"
"1","Trait1","mrMLM","PstI.TP445858","1","57330069","-0.2292","1.1225","C"
"1","Trait1","mrMLM","PstI.TP96755","1","57367730","9.6128e-06","0.002","C"
"1","Trait1","mrMLM","NsiI.TP459313","1","57397568","4.3152e-07","9.082e-05","A"
"1","Trait1","mrMLM","PstI.TP968463","1","57418406","2.2475e-05","0.0048","A"
"1","Trait1","mrMLM","NsiI.TP758763","1","57499558","-2.9793e-06","6e-04","G"
"1","Trait1","mrMLM","NsiI.TP755202","1","57718474","-0.0753","0.5525","C"
"1","Trait1","mrMLM","NsiI.TP489836","1","57849492","-2.5322e-05","0.0054","C"
"1","Trait1","mrMLM","PstI.TP9065","1","57881166","-1.4425e-05","0.003","A"
"1","Trait1","mrMLM","PstI.TP708344","1","57964831","1.2083e-05","0.0026","A"
"1","Trait1","mrMLM","PstI.TP720409","1","58165134","-1.7066e-05","0.0036","C"
"1","Trait1","mrMLM","PstI.TP306310","1","58165810","1.8354e-05","0.0039","C"
"1","Trait1","mrMLM","PstI.TP894259","1","58263461","-0.085","0.9088","C"
"1","Trait1","mrMLM","NsiI.TP20336","1","58285925","-0.0108","0.1087","C"
"1","Trait1","mrMLM","NsiI.TP326794","1","58346265","-1.1316e-05","0.0024","C"
"1","Trait1","mrMLM","PstI.TP607895","1","58398018","-1.6423e-05","0.0035","C"
"1","Trait1","mrMLM","NsiI.TP481999","1","58536680","-0.1045","0.4085","G"
"1","Trait1","mrMLM","PstI.TP59473","1","58631638","2.6548e-05","0.0056","A"
"1","Trait1","mrMLM","NsiI.TP509280","1","58994548","1.3907e-05","0.0029","G"
"1","Trait1","mrMLM","PstI.TP975092","1","59040624","-2.1751e-05","0.0046","C"
"1","Trait1","mrMLM","PstI.TP546331","1","59140499","2.4371e-06","5e-04","A"
"1","Trait1","mrMLM","PstI.TP502131","1","59426545","-1.1675e-05","0.0025","C"
"1","Trait1","mrMLM","PstI.TP460627","1","59468543","1.0477e-05","0.0022","A"
