"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","rrBLUP.CmDW_g","rrBLUP.Cml_cm","rrBLUP.CmD_BI_mm","rrBLUP.CmD_LI_mm","rrBLUP.CmN.","rrBLUP.Bcirc_cm","rrBLUP.Yld_kg","rrBLUP.SDW_kg","rrBLUP.CCirc_cm","rrBLUP.Lg","rrBLUP.GS","rrBLUP.FD","rrBLUP.SRD","rrBLUP.ADD"
"1576","PstI.TP354591",1,1050082,0.00247763670289735,0.00988260548937095,0.017653718546556,0.0260492443059354,0.0590984914687067,1.39114502670038,0.242185004864773,0.259721907242823,0.091810981763993,0.146818425334678,0.87970303566104,1.60176597326571,0.415116340236381,0.256304084443051,0.994311273097416,0.977501414485409,0.960165907479119,0.941782802465279,0.872773414034516,0.040630762563567,0.572552077887614,0.549892875281687,0.809448119092694,0.713151129958699,0.131915845186466,0.0250169307706131,0.384488770130133,0.554237510878314
"2649","PstI.TP856852",1,1153760,0.10313932755096,0.0142351716648193,0.28020061460646,0.0824371182260476,0.00718932493464924,0.420563356029402,0.185124445638923,0.261298434877601,0.286150568046092,0.467485890352897,1.39918714628865,1.1952010142998,0.197207437913233,0.0933526980488682,0.788607081201095,0.967753673056374,0.524565090767335,0.827109257573342,0.983582232623402,0.379696543793265,0.652943427071915,0.547900333926483,0.517427410971799,0.340811397127159,0.0398852991492281,0.0637968132678865,0.635027542657337,0.806579726867718
"2440","PstI.TP775725",1,1175417,0.463181040699477,0.391505697937032,0.57074901393883,0.519981826057396,0.0995781428040936,0.106024690625461,0.193633394097403,0.149926448260005,0.809550089276114,0.216456582499895,0.47657716795055,0.97698566707957,0.825150500393642,0.691504701917584,0.344206414410093,0.40597033689195,0.26868967997506,0.302007809911488,0.795100189922348,0.783385104281741,0.640275090063096,0.708065691626809,0.155042195884358,0.607495992714031,0.333751197057739,0.105442169465257,0.149571724047675,0.203467616717679
"417","NsiI.TP72077",1,1422420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"454","NsiI.TP796534",1,1682668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2814","PstI.TP929619",1,1952038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1708","PstI.TP417865",1,2030761,0.356947048600072,0.103292636487396,0.805203514751678,0.527206909048682,0.00603528585713563,0.399488771147257,0.139206943413709,0.054922815368114,0.0896370309037839,0.302244553036198,0.546361762218801,3.42246087110137,0.145477538986832,0.893616462085329,0.439595209862242,0.788328746612293,0.15660170468356,0.29702505908981,0.986199354971676,0.398576077519683,0.725760046867541,0.881205470614145,0.813510137236138,0.498603642601861,0.284209269121618,0.000378041196379028,0.715356390202345,0.127756656644221
"389","NsiI.TP666080",1,2031570,0.388428721256103,0.234576064987359,0.0265253299681629,0.453967863183297,0.26687545606565,0.307505488594702,0.791680416278721,1.01787251169023,0.637782107348455,1.09539887382976,1.50211440450888,0.00933881020013438,0.486683950174254,0.906142525814418,0.408856850387837,0.582671713177147,0.940750959694514,0.351586456174209,0.540909418926242,0.492600117851455,0.161554694997638,0.0959682307485396,0.230259677815307,0.0802788469700122,0.0314691922419329,0.978726144751078,0.326073908972841,0.12412448917064
"2717","PstI.TP885267",1,2084430,0.0679055016633349,0.0605120084977594,0.42350700295188,0.0938071060217462,0.0476037559508503,1.22201713652719,0.289666342805154,0.192366231718331,0.287421091754122,0.163581995621289,0.168365290339573,0.544664807287069,0.28932236379556,1.71417641909763,0.855252787488493,0.869937378452731,0.377131663754792,0.805736233350289,0.896182056290396,0.0599767409978975,0.513255553496588,0.642145980264677,0.515915894838261,0.686148320078161,0.678632586420465,0.285321956056375,0.513662233940054,0.0193118367225745
"1063","PstI.TP1294018",1,2280325,0.174711761007077,0.0202412051274486,0.0480700499352986,0.29736390941275,1.08386499145263,0.0128937199394232,0.00281609000796116,0.0263682581921345,0.503934899830474,0.272419881648511,0.025982220818572,0.224030118223678,0.151236800016503,0.669953725482253,0.668787641189123,0.954462334861334,0.89522035849742,0.504238602636443,0.0824394353557764,0.970747498423773,0.993536690749134,0.941091263692523,0.313375543491304,0.534047785260454,0.941928156462005,0.596993883757973,0.705932538046069,0.213818990366906
"2016","PstI.TP56795",1,2315051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2904","PstI.TP966432",1,2596832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1757","PstI.TP441536",1,2816855,0.109879223791002,0.0620778027946462,0.520773931886232,0.619834080688912,0.575487322346278,0.0300310601193277,0.102342167643102,0.296056445739497,0.176473795275162,0.610520290578911,0.632813385330226,0.000269155578849481,0.0454248114182272,0.0211061591135456,0.776463019029555,0.86680657556901,0.301457482583956,0.239974955222728,0.265774113154389,0.933187558172748,0.790055921277019,0.505758923678249,0.666079710408995,0.245176990252024,0.232909184448976,0.999380438384054,0.900689683953563,0.952563290618495
"666","PstI.TP1085601",1,2820903,0.689951488551614,0.3212311505712,0.657692583021455,0.416715673771729,0.422306750000638,0.324298404980435,0.649657146096854,0.534247272022115,0,0.0513090784425162,0.0656844854341805,0.645563385323897,0.36609493744222,0.25563305121722,0.204196602308441,0.477275179260153,0.219941618689884,0.383075455121773,0.378175378293044,0.473916244157655,0.224048919541715,0.29224879420795,1,0.888568516858448,0.85963782083548,0.226170841910535,0.43043250699794,0.555094531335316
"1918","PstI.TP525202",1,2884119,0.609247192810859,0.571438699743003,0.452257237891093,0.64679158400333,0.0647003248615499,0.677657251400565,0.488545969409022,0.501310952825125,0.227072113367775,0.17347026762827,1.55735598852503,0.437233789985307,0.391703896458655,0.160201259235472,0.245896760447503,0.268263323204017,0.352974037057225,0.225532127117436,0.861588066579623,0.210059703721764,0.324678873584962,0.31527464632799,0.59282687918393,0.670702202285901,0.0277104776259936,0.365398037100141,0.405785106900791,0.69151043929669
"1035","PstI.TP1268585",1,2988383,0.197669824995237,0.0320228075638105,0.251764153143567,0.490803769173712,0.391906401387527,0.0289557675818953,0.356256889396428,0.331544479392532,0.769302743943632,0.76044855948487,0.366873254858322,0.643721583120608,0.555201075257712,0.708587116528386,0.63435179776742,0.928917602131057,0.560061664588464,0.322995320821654,0.405595939567365,0.935500949044389,0.440294348090007,0.466074691312522,0.170097235791369,0.1736006874048,0.42966180160264,0.227132048010183,0.278483151290905,0.195619832845499
"2071","PstI.TP59735",1,3027630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2632","PstI.TP849876",1,3050119,0.409965522357961,0.254571897284488,0.326117582473133,0.725237376438397,0.0202832622671481,0.0884908887484701,0.191711168371546,0.195610356253073,0.054941798988269,0.066086955293592,0.295841443254142,0.195046507994682,0.135746875923702,0.748568352523067,0.389076031621321,0.556452506134152,0.471935250492898,0.188261980692731,0.954369909067745,0.815659899034635,0.643115284989203,0.637367102503083,0.881166952730491,0.85884154534934,0.506009367446035,0.638195139097305,0.731565344594485,0.178415116334932
"1248","PstI.TP209693",1,3305106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2122","PstI.TP626124",1,3342723,0.232347697097932,0.143988690338465,0.0744537092276126,0.22867121647626,0.180065502431568,0.379217188988183,0.0508674396246387,0.0151342373227887,0.0181758852881034,0.226998179006199,0.208360252307354,0.620850899985881,0.470111356283849,1.40847509699363,0.585669088833195,0.717812983924683,0.842454182532115,0.590648062276954,0.660593806483916,0.417621463538877,0.889472571514284,0.96575232570501,0.959012161714581,0.592927810717055,0.618927454580583,0.239413755978969,0.338757285155154,0.0390413568683973
"616","PstI.TP1059573",1,3357749,0.38489250070459,0.722390776651464,0.152034368198493,0.846945693102224,1.09887362860789,0.98607027423954,0.606636880869266,0.518595311414225,0.512846137384893,0.11586716221126,0.197897890446049,0.771609876513434,0.0698477306116535,0.310880257171554,0.412199536686714,0.189500003946452,0.704637304793273,0.142250665512919,0.0796391051277258,0.103259430566258,0.247379164917106,0.302973531110648,0.307010947954246,0.765830816001363,0.63401876164926,0.169196012433299,0.851436510774944,0.488787108194838
"284","NsiI.TP504485",1,3381640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"983","PstI.TP1244443",1,3397749,0.281129961959429,0.340981687020006,0.160032119736369,0.52420509967706,0.22833319013559,0.710226639347273,0.2500989365498,0.382076803621673,0.703027853893875,0.265361170968707,0.509299552487131,0.523285333620831,0.57808335378264,0.225312737825118,0.52344377339776,0.45605614615418,0.691779806081221,0.299085184495816,0.591107962944875,0.194882732636714,0.562213232902518,0.414880665797347,0.198139994274075,0.542798737714333,0.309528360608542,0.2997192701552,0.264190165064877,0.595233358374428
"906","PstI.TP1199997",1,3471828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2396","PstI.TP757375",1,3471897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2330","PstI.TP726521",1,3535515,0.0114689103475023,0.0385714440960369,0.164659418956349,0.0990277083109921,0.000895630991878369,0.258899700236296,0.0349285458141276,0.0547155583947884,0.11756297708208,0.0680019345864685,0.249361902952391,0.0709479146625148,0.154935879778466,0.605605997239073,0.973937503678815,0.915015721222039,0.684448192664705,0.796108556478908,0.997939858439951,0.55093491943971,0.922723229713393,0.88162610585741,0.762846262735089,0.855062903955772,0.563168165253527,0.849282324140644,0.699945329888627,0.247967065641007
"1617","PstI.TP374511",1,3576636,0.994615811302541,1.12046468043919,0.564796386243543,0.829738528560892,1.16109672298271,0.786757004311754,1.06312854111923,1.0687514972505,0.732273903341104,1.16422074927268,0.258266353456642,1.15284714038257,0.657040083144113,0.239688794373438,0.101247472085758,0.0757766356689678,0.272397811319872,0.147999916864116,0.0690086095650152,0.163396592593128,0.0864711946165644,0.0853588396500449,0.185236299598954,0.0685139885447986,0.551738953167461,0.0703319825403733,0.220272315366808,0.57585243238703
"1033","PstI.TP1267977",1,3576713,0.218391561787597,0.038496793646689,0.338581872929014,0.156114483636725,0.0355271621264606,0.280942106995661,0.283309826072674,0.139159711211481,0.192126723379454,0.245669658290584,0.163882768892441,0.380759599579335,0.257658405844665,0.932600264976691,0.604795342760978,0.915173015888416,0.458583185828206,0.698048368467159,0.921452256445211,0.523670239044917,0.520823022928103,0.725838982039039,0.642500213948321,0.567976466702651,0.685673288419544,0.416140898393108,0.552511846394251,0.11678840709267
"800","PstI.TP1155202",1,3620639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2892","PstI.TP961085",1,3705536,0.543868532335875,0.0739792857727933,0.380308726063977,0.724567818757772,1.47087343104556,0.923326395219492,0.767156163114004,0.8663221622938,0.750732948928526,2.13466413945432,0.0418891397792154,0.277428402047788,0.599581963963022,0.152089054968679,0.285845571122153,0.84337498264652,0.416573149655851,0.188552450589511,0.0338163374755957,0.119309109651743,0.170940054027211,0.136043512899493,0.177528077935906,0.00733391480344487,0.908052294648577,0.527924233396143,0.25143054458637,0.704548581786376
"1265","PstI.TP21889",1,3705780,1.17494773090211,0.761914937679417,0.755117926778146,1.63751463928781,1.13780220903483,0.358643750970729,0.349383544237011,0.507179706217666,0.645760738581039,0.0751216291543371,0.191142797367282,0.0132232349356732,0.0935382667212507,0.0907539510821364,0.0668424360303671,0.173015519981898,0.175744633843804,0.0230401531052442,0.0728111333165819,0.437881149027138,0.447318083740953,0.311042900991592,0.22606808810174,0.841159532272633,0.643957495487921,0.970011236390529,0.806235158924683,0.811420636856455
"607","PstI.TP1053336",1,3955998,0.115004527916701,0.04993185175103,0.193031688920756,0.399841657125022,0.0978017603494738,0.031689914821734,0.0591960966328403,0.00208914764999013,0.134084421715288,0.729733347487847,0.234307002262688,0.305879017296677,0.00230476029703794,0.0849537093450527,0.767353488959015,0.891390801657139,0.64116279151417,0.398252346072916,0.798359025994262,0.929629903312461,0.872577285315568,0.995201111401458,0.73437110121734,0.18632307907894,0.58303281335123,0.49444840776436,0.994707150049542,0.822330295959022
"173","NsiI.TP403662",1,3957731,0.620406562492629,0.347301383188667,0.501133151627421,0.157603545983251,0.583064849017261,1.37721537596674,0.553599903277969,0.574892887427562,0.371669550523647,0.0592007534069428,0.134497146952695,0.0312162582902869,0.33924410378842,1.44943935973003,0.239658831501349,0.449467833746094,0.315403746946115,0.695659073498795,0.261177133459167,0.0419550868098893,0.279511767649441,0.266138137081753,0.42494277484138,0.872567929052274,0.733673534185847,0.930644342818762,0.457884451376472,0.0355271721390009
"2730","PstI.TP891020",1,4033768,1.01767668627406,1.29029594909582,0.905668181818588,0.583654189190546,0.537557126782158,1.01082653747619,0.99630756249857,0.833479297045108,0.678565894240589,0.0913270094352338,0.132637663143687,0.188281136856092,0.839818049174516,0.876491131907242,0.0960115130306677,0.0512512014691132,0.124260134162611,0.260822954914254,0.290029967027898,0.0975379138275008,0.100853839748808,0.14673060321818,0.20962067048061,0.810350660731064,0.736821579800488,0.648214681415219,0.144604547510275,0.132895069340903
"2125","PstI.TP629259",1,4276027,0.0367534995756454,0.432207529726338,0.311640226527607,0.0995233198478762,0.0998841392062637,0.157536312658979,0.114413260218348,0.189537299963663,0.10106774202161,0.508284717715203,0.343881879601203,0.834353816239296,1.00781755125206,0.160955285040172,0.918853979182686,0.369651497806863,0.487932530441336,0.795200565349847,0.794540173352886,0.695766777129772,0.768398909386156,0.64634247962545,0.792377724361308,0.310252494696062,0.453020776768153,0.146435435708371,0.0982160465674423,0.690310874589059
"2124","PstI.TP629254",1,4276045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1100","PstI.TP140451",1,4460094,0.374825404771614,0.222507362602349,0.276174520779767,0.375053688685193,0.0653617243657366,0.305687177176994,0.494998215814407,0.411532018013085,0.863990448813663,1.07278531899952,0.0275367078659497,0.0990576769348997,0.235975858020308,0.379241340479894,0.421866068094939,0.599090782128201,0.529450641955024,0.421644375362511,0.860276928076733,0.494666867815856,0.319890825154452,0.387675166415437,0.136775890559241,0.0845696787764212,0.938562703198212,0.796053622659212,0.580796702510107,0.417598239893885
"1685","PstI.TP403850",1,4535788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"248","NsiI.TP468762",1,4620729,0.135352647882912,0.0899169411067666,0.679483465452999,0.096501901209349,0.659256395921566,0.0279827443147178,0.381659244630731,0.317568191221631,0.316246048305724,0.121532822538326,0.109710564150974,0.199934944267588,0.585090548244472,0.95281604553478,0.73222971985689,0.812985985004256,0.209178254435326,0.800752123049417,0.219151074365202,0.937599259520619,0.415279750903949,0.481317673447293,0.482785203957348,0.755904929389464,0.776764619466601,0.631051866672864,0.259961749930933,0.111476661620239
"1451","PstI.TP307588",1,4762662,0.290564885207946,0.00275902393577054,0.0195414364921465,0.243222421399618,0.0650036846997638,0.0359910489705202,0.263894293711527,0.372041071426962,0.410804483823646,1.05204609288485,0.52511347139595,0.0953106955804044,0.605675153179302,0.175822311368132,0.512194740751956,0.993667249538246,0.956001477564369,0.571186032137426,0.86098644725638,0.920468542881058,0.54463519967902,0.424579409379496,0.388325147765739,0.0887061860691999,0.298460270736814,0.802951482751566,0.247927583144627,0.667079644484305
"2792","PstI.TP920636",1,4777048,0.347856942471947,0.467879960941858,0.00269047388385612,0.392058747094997,0.537849454206671,0.247109771873402,0.550351997215959,0.925808948097764,0.652696079844681,0.151534066980083,0.222067630721931,0.577734048778765,0.284650864639231,0.666010065808755,0.448893231969497,0.340502291578572,0.993824104668699,0.40545368594353,0.289834811001526,0.566096185003062,0.281609954738563,0.118629049831923,0.222486631193182,0.705449504925148,0.599697680767192,0.264402739878108,0.519217277169054,0.215769439886754
"2865","PstI.TP947391",1,4891496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2224","PstI.TP683907",1,4900973,0.676603358577074,0.499151728490296,0.666080757949172,0.630593314091071,0.308030753873852,1.03469129328622,0.620609764332645,0.766783358855903,0.484447730455974,0.883111667169055,0.216970605600148,0.132406117553867,1.02164872395805,0.0079983410921567,0.210570069960298,0.31684603117717,0.215734320945972,0.234102841925107,0.492004693916991,0.0923227445713706,0.239546723872909,0.171086854280594,0.327757221675735,0.130884534528068,0.606777396778133,0.737214523488572,0.0951373994707716,0.981751693084839
"1680","PstI.TP402429",1,4990016,0.342980369089576,0.492089069636279,0.222845377458637,0.368915506110044,0.250940371141141,0.26317881491047,0.295635970661904,0.375375062471541,0.594803553044146,2.35200140087892,0.613327416916799,0.309830273267144,0.363039091267815,0.0880417898131899,0.453962136111057,0.322040824868049,0.598624686404674,0.427646078472614,0.561125013500699,0.545533198887903,0.506248826292357,0.421332477949489,0.254212233854294,0.00444629833249723,0.243597363246271,0.489970267356299,0.433471859408721,0.816503799826132
"740","PstI.TP1126882",1,5115206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2225","PstI.TP684655",1,5379329,0.122829109079044,0.129375514174313,0.542980612028588,0.173186828521214,0.241495871855255,0.0975256765295239,0.057683782416969,0.0311671552579911,0.134526146471279,0.603889471288274,1.13084077275769,0.609974696142006,0.348400128077003,0.213888825265192,0.753652060613393,0.742376961587403,0.286430583669385,0.671140074028413,0.573461317501875,0.798866709358733,0.875621098565221,0.930749571055798,0.733624545608176,0.248949081747007,0.0739876489416908,0.245485194171448,0.448332138215891,0.61109843953836
"327","NsiI.TP556033",1,5459542,0.156931087263599,0.0155429383381556,0.277456375708208,0.0553713320538202,0.215218831237897,0.0722369382366183,0.0118445530858706,0.058842689173723,0.062913742307434,0.291838982627242,1.28788601718526,0.106135229781714,0.224096127081553,0.467049020789076,0.696737061792833,0.964843913765667,0.527890229976246,0.880295877343734,0.609229842649484,0.84676531796213,0.973095461263447,0.87328763471789,0.865139732026353,0.510694307961801,0.0515363886729411,0.783185737923902,0.596903152948642,0.341154401803031
"146","NsiI.TP367540",1,5460609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2809","PstI.TP928135",1,5502147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2886","PstI.TP9547",1,5534818,0.0386422258910024,0.360802307647305,0.0125656212634716,0.0733596967859426,0.0403451788458943,0.130944267020982,0.0683759357384708,0.0422167411200897,0.122112965779622,0.453975649329028,0.134073068473523,0.382563986257581,0.401587029385224,0.735791138495509,0.914866603099888,0.435710165327317,0.971481151100182,0.844579047622772,0.911286257786482,0.739700194639336,0.854326866853491,0.907367581876045,0.754895843661212,0.351580152896226,0.73439029925458,0.414415522124968,0.396655034247088,0.183742178633152
"1838","PstI.TP476949",1,5536792,0.160733464284868,0.00791751813786156,0.0282059599725879,0.391578714600005,0.0695649921953067,0.508475521277355,0.151000538782358,0.000369035465338724,0.0801688804205706,0.634264166502297,0.209057646876954,0.78334583114014,0.0853047268767008,0.401998632816921,0.690663548633653,0.981934415775067,0.937117482593745,0.405902088022165,0.851991001333993,0.310116217857152,0.706316678011439,0.99915062536175,0.831440393041355,0.232132438448925,0.617934372038878,0.164685047295071,0.821665917886477,0.3962792817626
"1415","PstI.TP291849",1,5571398,0.241145786037355,0.0731109757160601,0.000649148303797266,0.0275892756944295,1.07941842609599,0.382802192676239,0.295994308441487,0.210123803114491,0.328085270434249,0.169933523935998,0.323490690688218,0.0696217692837484,0.281849720591307,0.0386557361217185,0.573923772405902,0.845062877781143,0.998506397328917,0.93844910466224,0.0832878351547182,0.414188281453243,0.505831291029376,0.616419255898029,0.469801857510424,0.676186469166039,0.474798468366794,0.851879624356963,0.522576985619568,0.914838143455227
"2208","PstI.TP677745",1,5751851,0.278496664583459,0.27997583300784,0.391132865891796,0.293703670471734,0.128364557048436,0.488274455804216,0.220362831691973,0.276119942059362,0.02919441006371,0.427693864207349,0.0896821667583882,0.879535699891445,0.135682439217242,0.297756188131234,0.526627259418063,0.524836664789999,0.406319002935281,0.508506290238657,0.744107090600193,0.324881920819539,0.60205638738704,0.52951718333557,0.934987037513521,0.373513355971463,0.813425594215654,0.131966682794583,0.731673895728756,0.503783352166743
"2353","PstI.TP739422",1,5776555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2275","PstI.TP705967",1,5858828,0.000271669000027488,0.285201275832512,0.100412947766602,0.00981371463561007,0.176218898468337,0.0169445888294726,0.018599646683057,0.00826192578662953,0.279207645003374,1.16389250200139,0.466321695594935,0.158372489218666,1.06534066800636,0.165698307395374,0.999374654620284,0.518559654304204,0.79357330877669,0.977656484952868,0.666470761717129,0.961734977297725,0.958076865170784,0.981156023054118,0.525765826977001,0.0685657921754034,0.341726221370669,0.694428459053881,0.0860318638805398,0.682812861013439
"1003","PstI.TP1252197",1,5912854,0.911804857149438,1.09143437090067,0.402755934891206,0.785429017524764,1.03335708158637,0.00727349845875978,0.394427333004369,0.642542399515056,0.304886564440268,0.62953572813709,1.35904718764849,0.59332948223032,1.1074644690532,0.0483293415221418,0.122516658340225,0.0810150359586742,0.395588870915101,0.163896991786498,0.0926068087143262,0.983391616431983,0.403248413106124,0.22774958825162,0.495579616833655,0.23467361956204,0.0437474569399465,0.255076540250387,0.0780792316508909,0.894686034813174
"817","PstI.TP116123",1,5967108,0.808268055737395,0.552883405256075,0.512110545424593,0.828336106124794,0.357847286680919,0.0864588849120118,0.631154393354898,0.747886386255087,1.02021236656941,1.43234917659281,1.20488307583286,0.419296972215519,0.469700583791363,0.422153453135649,0.15550055530372,0.279973286112233,0.307531392394124,0.1484786102326,0.438684927812362,0.819485200982237,0.233800592082295,0.178695499063408,0.0954525716351295,0.0369530954164809,0.0623902784874883,0.380805338207554,0.339077846453247,0.378308889850695
"2512","PstI.TP804275",1,5979740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1914","PstI.TP523933",1,6018181,1.45252085998159,0.663185171483775,1.03937448412642,0.965807738055924,0.985628317468514,0.177332686729785,0.589630209509653,0.847089064040322,0.759918138125181,0.257997220626394,0.290276695075952,0.351551724329637,2.3222654514378,0.249345615632804,0.035275984249259,0.217177499499465,0.0913325358209351,0.108191280753962,0.103364565296208,0.664763725829521,0.257258534017247,0.142203712935333,0.173812842453568,0.552080972446471,0.512534736912275,0.445090449637408,0.00476139869480569,0.56318928611108
"2319","PstI.TP722242",1,6187691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"266","NsiI.TP488601",1,6409370,0.816148451484224,1.35169574315268,0.18596642612671,0.92172385252067,0.783586743195182,0.545577313237092,0.501851610894158,0.570955469376074,0.327304309635483,0.473987794723226,1.13978419229224,0.0919516949023776,0.413203856136767,0.102322777688569,0.152704399151826,0.044494287517345,0.651678771248935,0.119750172442516,0.164593718455528,0.284723089013716,0.314882401592089,0.268561980304714,0.470647428728193,0.335747049840822,0.0724796033068143,0.809185897167454,0.38618566045922,0.790091195707187
