"","ID","Method","Trait.name","SNP","Chromosome","Position","P.value"
"75",75,"SUPER","GHW_1","PstI.TP1016686",11,7060,0.0000169956918426423
"76",76,"SUPER","GHW_1","PstI.TP1105906",11,7747,0.000276111143456735
"77",77,"SUPER","GHW_1","PstI.TP1109285",11,7769,0.000265091057026525
"78",78,"SUPER","GHW_1","PstI.TP1188882",11,8398,0.000036200658348453
"79",79,"SUPER","GHW_1","NsiI.TP1783",11,9157,0.0002305412203431
"80",80,"SUPER","GHW_1","NsiI.TP13900",11,9274,0.0000390581103250418
"81",81,"SUPER","GHW_1","NsiI.TP38756",11,9586,0.000179332026277296
"82",82,"SUPER","GHW_1","NsiI.TP43842",11,9677,0.000289081838830109
"83",83,"SUPER","GHW_1","NsiI.TP63305",11,9874,0.000195695652702585
"84",84,"SUPER","GHW_1","NsiI.TP84023",11,10066,0.000041169771434968
"85",85,"SUPER","GHW_1","NsiI.TP91546",11,10135,0.00010760003950881
"86",86,"SUPER","GHW_1","NsiI.TP107770",11,10275,0.000261872220657491
"87",87,"SUPER","GHW_1","NsiI.TP115990",11,10376,0.0000277007956663805
"88",88,"SUPER","GHW_1","NsiI.TP152255",11,10814,0.00018538397122612
"89",89,"SUPER","GHW_1","NsiI.TP185826",11,11195,0.0000166412442541885
"90",90,"SUPER","GHW_1","NsiI.TP196221",11,11304,0.000228490987018493
"91",91,"SUPER","GHW_1","NsiI.TP208407",11,11453,0.00014027158999676
"92",92,"SUPER","GHW_1","NsiI.TP208628",11,11458,0.0000590831189097256
"93",93,"SUPER","GHW_1","NsiI.TP230244",11,11712,0.000194987765662416
"94",94,"SUPER","GHW_1","NsiI.TP234912",11,11767,0.00018493112768325
"95",95,"SUPER","GHW_1","NsiI.TP257521",11,12015,0.000105047269149371
"96",96,"SUPER","GHW_1","NsiI.TP288843",11,12324,0.000157453559355819
"97",97,"SUPER","GHW_1","NsiI.TP318460",11,12617,0.000018132384207594
"98",98,"SUPER","GHW_1","NsiI.TP319204",11,12621,0.0000388508712503794
"99",99,"SUPER","GHW_1","NsiI.TP348696",11,12959,0.000280896332538572
"100",100,"SUPER","GHW_1","NsiI.TP384887",11,13387,0.0000626923584148493
"101",101,"SUPER","GHW_1","NsiI.TP426523",11,13953,0.0000325224694117084
"102",102,"SUPER","GHW_1","NsiI.TP427131",11,13977,0.00024663984723203
"103",103,"SUPER","GHW_1","NsiI.TP433644",11,14118,0.0000248023720053251
"104",104,"SUPER","GHW_1","NsiI.TP441664",11,14308,0.000278279221687132
"105",105,"SUPER","GHW_1","NsiI.TP442306",11,14326,0.0000567364059987405
"106",106,"SUPER","GHW_1","NsiI.TP446863",11,14405,0.000135203682615249
"107",107,"SUPER","GHW_1","NsiI.TP466452",11,14696,0.000275904793090941
"108",108,"SUPER","GHW_1","NsiI.TP484589",11,14960,0.000179990493815585
"109",109,"SUPER","GHW_1","NsiI.TP491951",11,15090,0.000206392567917325
"110",110,"SUPER","GHW_1","NsiI.TP503326",11,15286,0.000051017189295111
"111",111,"SUPER","GHW_1","NsiI.TP512263",11,15456,0.000202405646057124
"112",112,"SUPER","GHW_1","NsiI.TP520721",11,15540,0.000255548745540586
"113",113,"SUPER","GHW_1","NsiI.TP555631",11,16003,0.000181004110800369
"114",114,"SUPER","GHW_1","NsiI.TP559974",11,16066,0.000246820661963886
"115",115,"SUPER","GHW_1","NsiI.TP609571",11,16656,0.0000449722042273511
"116",116,"SUPER","GHW_1","NsiI.TP610850",11,16672,0.0000717005642137106
"117",117,"SUPER","GHW_1","NsiI.TP613708",11,16706,0.000120912679008664
"118",118,"SUPER","GHW_1","NsiI.TP621298",11,16809,0.000127716640537376
"119",119,"SUPER","GHW_1","NsiI.TP644167",11,17110,0.0000883536988594156
"120",120,"SUPER","GHW_1","NsiI.TP671476",11,17388,0.000226622523510281
"121",121,"SUPER","GHW_1","NsiI.TP675510",11,17441,0.0000232025340789465
"122",122,"SUPER","GHW_1","NsiI.TP684422",11,17565,0.00027295321650761
"123",123,"SUPER","GHW_1","NsiI.TP689875",11,17622,0.00000315477802247927
"124",124,"SUPER","GHW_1","NsiI.TP692508",11,17652,0.000280271885857736
"125",125,"SUPER","GHW_1","NsiI.TP701971",11,17760,0.0000214171752450056
"126",126,"SUPER","GHW_1","NsiI.TP777080",11,18691,0.000132233965672867
"127",127,"SUPER","GHW_1","PstI.TP1065484",2,9592436,0.00014045088391059
"128",128,"SUPER","GHW_1","PstI.TP374085",2,9617733,0.000232638897460328
"129",129,"SUPER","GHW_1","PstI.TP706479",2,14264983,0.00014296770777566
"130",130,"SUPER","GHW_1","PstI.TP671098",2,54577903,0.000133815360474814
"131",131,"SUPER","GHW_1","PstI.TP359942",2,60451936,0.000115552375188783
"132",132,"SUPER","GHW_1","GFSSContig11619_923",2,63686436,0.0000505142563233054
"133",133,"SUPER","GHW_1","PstI.TP177807",2,68900132,0.000163923310487854
"134",134,"SUPER","GHW_1","PstI.TP875140",2,72930521,0.0000103720735979298
"135",135,"SUPER","GHW_1","PstI.TP749093",2,74477521,0.000136346908762268
"136",136,"SUPER","GHW_1","NsiI.TP167396",2,75013814,0.000119535896381621
"137",137,"SUPER","GHW_1","PstI.TP875104",3,1447825,0.000134447852322439
"138",138,"SUPER","GHW_1","PstI.TP444619",3,2190567,0.0000465446118627765
"139",139,"SUPER","GHW_1","PstI.TP33762",3,2698512,0.000116953007585814
"140",140,"SUPER","GHW_1","PstI.TP1080621",3,3657091,0.000275809038513283
"141",141,"SUPER","GHW_1","GFSSContig16256_300",3,5453936,0.000107193722242795
"142",142,"SUPER","GHW_1","NsiI.TP462576",3,7449896,0.000225688439008164
"143",143,"SUPER","GHW_1","PstI.TP166748",3,7900736,0.0000328015448155872
"144",144,"SUPER","GHW_1","PstI.TP1098048",3,8729042,0.000164315762307729
"145",145,"SUPER","GHW_1","NsiI.TP411037",3,46590356,0.000255939015713346
"146",146,"SUPER","GHW_1","PstI.TP1005487",3,49717109,0.000157535278203159
"147",147,"SUPER","GHW_1","PstI.TP1236277",3,57259501,0.000166560171986058
"148",148,"SUPER","GHW_1","PstI.TP892247",3,57467578,0.0000143174039073274
"149",149,"SUPER","GHW_1","NsiI.TP146180",3,58570743,0.000125844070381102
"150",150,"SUPER","GHW_1","PstI.TP21924",3,59388087,0.00022818025344083
"151",151,"SUPER","GHW_1","NsiI.TP756830",3,59816618,0.000177722936202815
"152",152,"SUPER","GHW_1","PstI.TP136422",3,60253262,0.000185329851811163
"153",153,"SUPER","GHW_1","NsiI.TP579782",3,63115213,0.000188284403225607
"154",154,"SUPER","GHW_1","PstI.TP218170",3,63210084,0.000242014505564912
"155",155,"SUPER","GHW_1","PstI.TP1128716",3,65668248,0.0000432998202637248
"156",156,"SUPER","GHW_1","PstI.TP318338",3,67023794,0.0000240006841133379
"157",157,"SUPER","GHW_1","NsiI.TP370880",3,68111215,0.0000397021514744051
"158",158,"SUPER","GHW_1","PstI.TP410209",3,69602329,0.000015035118873448
"159",159,"SUPER","GHW_1","NsiI.TP659581",3,70887842,0.000290063182965402
"160",160,"SUPER","GHW_1","NsiI.TP376338",3,73019311,0.0000109129932674522
"161",161,"SUPER","GHW_1","PstI.TP1250993",4,666401,0.000111153203150483
"162",162,"SUPER","GHW_1","NsiI.TP340042",4,1007876,0.0000252002712504802
"163",163,"SUPER","GHW_1","PstI.TP1069273",4,1570159,0.000187148006222024
"164",164,"SUPER","GHW_1","PstI.TP314326",4,1792445,0.000176067295581561
"165",165,"SUPER","GHW_1","PstI.TP297382",4,4364885,0.0000300721867853044
"166",166,"SUPER","GHW_1","PstI.TP408444",4,9160208,0.00005657236090018
"167",167,"SUPER","GHW_1","PstI.TP978122",4,14930204,0.000166127843758928
"168",168,"SUPER","GHW_1","PstI.TP1194303",4,15320890,0.000106577911219639
"169",169,"SUPER","GHW_1","NsiI.TP773756",4,53789013,0.0000287357179440101
"170",170,"SUPER","GHW_1","NsiI.TP608930",4,55551213,0.0002414643250079
"171",171,"SUPER","GHW_1","NsiI.TP360192",4,57666407,0.000246119664138439
"172",172,"SUPER","GHW_1","NsiI.TP205252",4,63574731,0.000115694561494519
"173",173,"SUPER","GHW_1","PstI.TP796634",4,64652977,0.000078293313802259
"174",174,"SUPER","GHW_1","NsiI.TP120901",4,67265395,0.000131860831034488
"175",175,"SUPER","GHW_1","NsiI.TP211144",4,67377179,0.000144787039911704
"176",176,"SUPER","GHW_1","NsiI.TP189044",5,34971,0.000216459823171656
"177",177,"SUPER","GHW_1","PstI.TP747686",5,191126,0.000109857403990242
"178",178,"SUPER","GHW_1","PstI.TP138495",5,8332076,0.000268649215880619
"179",179,"SUPER","GHW_1","PstI.TP719892",5,64652954,0.0000932457609893875
"180",180,"SUPER","GHW_1","PstI.TP861953",5,64737000,0.000134181458863949
"181",181,"SUPER","GHW_1","PstI.TP724345",5,71593518,0.0000471397536900197
"182",182,"SUPER","GHW_1","NsiI.TP352026",6,555824,0.0000167175748720939
"183",183,"SUPER","GHW_1","PstI.TP29028",6,45093133,0.0000368265375781834
"184",184,"SUPER","GHW_1","PstI.TP1090311",6,47330022,0.000143020561724394
"185",185,"SUPER","GHW_1","PstI.TP1135019",6,48321116,0.00008227075357196
"186",186,"SUPER","GHW_1","NsiI.TP364137",6,56610072,0.0000124323329393569
"187",187,"SUPER","GHW_1","PstI.TP663240",6,56975360,0.000117104388615291
"188",188,"SUPER","GHW_1","NsiI.TP159695",6,57820247,0.000144973523306697
"189",189,"SUPER","GHW_1","PstI.TP607682",6,57995101,0.0000383815384642323
"190",190,"SUPER","GHW_1","NsiI.TP255006",6,59462133,0.00012939202390984
"191",191,"SUPER","GHW_1","PstI.TP369771",6,59498070,0.00031141922441447
"192",192,"SUPER","GHW_1","PstI.TP230384",6,60169404,0.00012294300479525
"193",193,"SUPER","GHW_1","NsiI.TP755117",6,60605057,0.000286000951000897
"194",194,"SUPER","GHW_1","PstI.TP1064114",7,1325659,0.0000260067386967981
"195",195,"SUPER","GHW_1","NsiI.TP440843",7,1968005,0.000308566270147995
"196",196,"SUPER","GHW_1","PstI.TP1105337",7,5792076,0.0000535007639795144
"197",197,"SUPER","GHW_1","NsiI.TP31742",7,6509038,0.00000426119575044585
"198",198,"SUPER","GHW_1","NsiI.TP668488",7,6826349,0.0000246606870097447
"199",199,"SUPER","GHW_1","PstI.TP543083",7,7619505,0.000180104374590346
"200",200,"SUPER","GHW_1","NsiI.TP644424",7,12799384,0.0000958950882564253
"201",201,"SUPER","GHW_1","PstI.TP220192",7,42063325,0.0000819545209930941
"202",202,"SUPER","GHW_1","PstI.TP265440",7,55685759,0.000166014926740793
"203",203,"SUPER","GHW_1","NsiI.TP414923",7,58216713,0.00021360275601996
"204",204,"SUPER","GHW_1","PstI.TP940968",7,61142166,0.0000331455156861498
"205",205,"SUPER","GHW_1","GFSSContig4757_256",7,64751316,0.000247516634407181
"206",206,"SUPER","GHW_1","PstI.TP817327",7,65354956,0.0000485686108439215
"207",207,"SUPER","GHW_1","PstI.TP991040",8,1163254,0.000101881791692944
"208",208,"SUPER","GHW_1","GFSSContig19372_585",8,3609225,0.0000662189366655127
"209",209,"SUPER","GHW_1","NsiI.TP744537",8,15911288,0.000135383918921347
"210",210,"SUPER","GHW_1","PstI.TP734535",8,59703274,0.0000516511037211665
"211",211,"SUPER","GHW_1","PstI.TP107240",8,62622087,0.000215694404466776
"212",212,"SUPER","GHW_1","PstI.TP731358",8,62664658,0.000144646358514227
"213",213,"SUPER","GHW_1","NsiI.TP127048",9,4573547,0.000106202860969745
"214",214,"SUPER","GHW_1","NsiI.TP636278",9,5624719,0.000171622402618762
"215",215,"SUPER","GHW_1","NsiI.TP354716",9,10258988,0.000294062333622157
"216",216,"SUPER","GHW_1","NsiI.TP811743",9,32806387,0.000165781219985388
"217",217,"SUPER","GHW_1","NsiI.TP753743",9,41089177,0.0000462954537355709
"218",218,"SUPER","GHW_1","NsiI.TP347216",9,44790414,0.000105832715112868
"219",219,"SUPER","GHW_1","NsiI.TP509742",9,47862370,0.0000123798105819102
"220",220,"SUPER","GHW_1","NsiI.TP415575",9,53923129,0.000128471711297488
"221",221,"SUPER","GHW_1","NsiI.TP125412",9,54877907,0.000106069821804705
"222",222,"SUPER","GHW_1","PstI.TP1094509",9,55453914,0.00019920336324681
"223",223,"SUPER","GHW_1","PstI.TP940076",9,55493743,0.0000576814063403945
"224",224,"SUPER","GHW_1","NsiI.TP119506",9,56029837,0.000261598648192868
"225",225,"SUPER","GHW_1","PstI.TP827439",9,56440541,0.000149923645962588
"226",226,"SUPER","GHW_1","PstI.TP69959",9,57639787,0.000154489530981104
"227",227,"SUPER","GHW_1","PstI.TP53013",9,59327122,0.00014085774754893
