"SNP.N","Trait.name","Method","SNP","Chromosome","Position","P.value"
"122","GFW_50","pLARmEB","PstI.TP325958",3,54129415,0
"122","GFW_50","pLARmEB","PstI.TP395597",3,54899385,0
"122","GFW_50","pLARmEB","PstI.TP41440",3,59899767,0
"122","GFW_50","pLARmEB","PstI.TP744473",3,61669976,0
"122","GFW_50","pLARmEB","NsiI.TP529124",3,63127607,0
"122","GFW_50","pLARmEB","PstI.TP269566",3,63644939,0
"122","GFW_50","pLARmEB","PstI.TP724939",3,66915295,0
"122","GFW_50","pLARmEB","PstI.TP1027117",3,70383646,0
"122","GFW_50","pLARmEB","PstI.TP568461",3,74315454,0
"122","GFW_50","pLARmEB","PstI.TP532669",4,3498516,0
"122","GFW_50","pLARmEB","PstI.TP1210085",4,5549411,0
"122","GFW_50","pLARmEB","PstI.TP1001032",4,6463834,0
"122","GFW_50","pLARmEB","PstI.TP1150046",4,55510631,0
"122","GFW_50","pLARmEB","PstI.TP707030",4,55665489,0
"122","GFW_50","pLARmEB","PstI.TP168720",4,64338756,0
"122","GFW_50","pLARmEB","PstI.TP935651",4,66370793,0
"122","GFW_50","pLARmEB","PstI.TP569914",5,1262747,0
"122","GFW_50","pLARmEB","PstI.TP1181476",5,2299991,0
"122","GFW_50","pLARmEB","PstI.TP644170",5,13189719,0
"122","GFW_50","pLARmEB","PstI.TP152056",5,64031521,0
"122","GFW_50","pLARmEB","PstI.TP460761",5,71830930,0
"122","GFW_50","pLARmEB","PstI.TP716101",6,47677795,0
"122","GFW_50","pLARmEB","PstI.TP1045605",6,49825862,0
"122","GFW_50","pLARmEB","PstI.TP404885",6,51199851,0
"122","GFW_50","pLARmEB","PstI.TP706276",6,52495459,0
"122","GFW_50","pLARmEB","NsiI.TP652621",6,56522972,0
"122","GFW_50","pLARmEB","PstI.TP1000965",6,57296544,0
"122","GFW_50","pLARmEB","PstI.TP788586",6,57442567,0
"122","GFW_50","pLARmEB","PstI.TP939692",6,57716221,0
"122","GFW_50","pLARmEB","PstI.TP399236",6,58316655,0
"122","GFW_50","pLARmEB","PstI.TP1216346",7,1189753,0
"122","GFW_50","pLARmEB","PstI.TP822493",7,8114551,0
"122","GFW_50","pLARmEB","PstI.TP602287",7,10755063,0
"122","GFW_50","pLARmEB","PstI.TP838226",7,56380657,0
"122","GFW_50","pLARmEB","PstI.TP532426",7,64966356,0
"122","GFW_50","pLARmEB","PstI.TP181697",8,2683686,0
"122","GFW_50","pLARmEB","PstI.TP350262",8,2905616,0
"122","GFW_50","pLARmEB","PstI.TP1118313",8,3139823,0
"122","GFW_50","pLARmEB","PstI.TP417854",8,3908674,0
"122","GFW_50","pLARmEB","NsiI.TP179941",8,55948810,0
"122","GFW_50","pLARmEB","PstI.TP373660",8,62666468,0
"122","GFW_50","pLARmEB","PstI.TP463129",9,1621136,0
"122","GFW_50","pLARmEB","PstI.TP1107519",9,3315165,0
"122","GFW_50","pLARmEB","PstI.TP787829",9,41932983,0
"122","GFW_50","pLARmEB","PstI.TP383705",9,46040507,0
"122","GFW_50","pLARmEB","PstI.TP1101676",9,55031033,0
"122","GFW_50","pLARmEB","PstI.TP116355",9,55967635,0
"122","GFW_50","pLARmEB","PstI.TP1104589",9,56629291,0
"122","GFW_50","pLARmEB","NsiI.TP66114",9,57265279,0
"122","GFW_50","pLARmEB","PstI.TP220787",10,1055307,0
"122","GFW_50","pLARmEB","PstI.TP744946",10,1055316,0
"122","GFW_50","pLARmEB","NsiI.TP502082",10,1262753,0
"122","GFW_50","pLARmEB","PstI.TP583995",10,3085156,0
"122","GFW_50","pLARmEB","PstI.TP831544",10,5137704,0
"122","GFW_50","pLARmEB","PstI.TP149587",10,7615825,0
"122","GFW_50","pLARmEB","PstI.TP809778",10,8543510,0
"122","GFW_50","pLARmEB","PstI.TP719659",10,54993631,0
"122","GFW_50","pLARmEB","PstI.TP248498",10,57422064,0
"122","GFW_50","pLARmEB","PstI.TP85647",10,60886778,0
"122","GFW_50","pLARmEB","PstI.TP65497",11,546,0
"122","GFW_50","pLARmEB","PstI.TP301480",11,2383,0
"122","GFW_50","pLARmEB","PstI.TP394317",11,3076,0
"122","GFW_50","pLARmEB","PstI.TP444076",11,3404,0
"122","GFW_50","pLARmEB","PstI.TP527171",11,3934,0
"122","GFW_50","pLARmEB","PstI.TP675802",11,4696,0
"122","GFW_50","pLARmEB","PstI.TP720017",11,4972,0
"122","GFW_50","pLARmEB","PstI.TP762971",11,5268,0
"122","GFW_50","pLARmEB","PstI.TP938416",11,6563,0
"122","GFW_50","pLARmEB","PstI.TP1019197",11,7072,0
"122","GFW_50","pLARmEB","PstI.TP1124649",11,7892,0
"122","GFW_50","pLARmEB","PstI.TP1163307",11,8177,0
"122","GFW_50","pLARmEB","NsiI.TP66747",11,9923,0
"122","GFW_50","pLARmEB","NsiI.TP433717",11,14120,0
"122","GFW_50","pLARmEB","NsiI.TP560012",11,16067,0
"122","GFW_50","pKWmEB","PstI.TP1268585",1,2988383,0.000162742131564223
"122","GFW_50","pKWmEB","NsiI.TP436966",3,208286,6.65426358644372e-05
"122","GFW_50","pKWmEB","PstI.TP935651",4,66370793,4.89102632124594e-05
"122","GFW_50","FarmCPU","PstI.TP360841",2,2832783,1.83251980135734e-06
