"SNP.N","Trait.name","Method","SNP","Chromosome","Position","P.value"
"122","GHW_1","pLARmEB","PstI.TP25299",5,63419016,0
"122","GHW_1","pLARmEB","PstI.TP152056",5,64031521,0
"122","GHW_1","pLARmEB","PstI.TP1243820",6,2081667,0
"122","GHW_1","pLARmEB","PstI.TP884637",6,26390736,0
"122","GHW_1","pLARmEB","PstI.TP1045605",6,49825862,0
"122","GHW_1","pLARmEB","PstI.TP404885",6,51199851,0
"122","GHW_1","pLARmEB","PstI.TP331302",6,54347113,0
"122","GHW_1","pLARmEB","NsiI.TP652621",6,56522972,0
"122","GHW_1","pLARmEB","PstI.TP931724",6,56895968,0
"122","GHW_1","pLARmEB","PstI.TP1000965",6,57296544,0
"122","GHW_1","pLARmEB","PstI.TP788586",6,57442567,0
"122","GHW_1","pLARmEB","PstI.TP1220434",6,57879537,0
"122","GHW_1","pLARmEB","PstI.TP399236",6,58316655,0
"122","GHW_1","pLARmEB","PstI.TP276388",6,59032815,0
"122","GHW_1","pLARmEB","PstI.TP822493",7,8114551,0
"122","GHW_1","pLARmEB","PstI.TP838226",7,56380657,0
"122","GHW_1","pLARmEB","PstI.TP235061",7,62394616,0
"122","GHW_1","pLARmEB","PstI.TP532426",7,64966356,0
"122","GHW_1","pLARmEB","PstI.TP181697",8,2683686,0
"122","GHW_1","pLARmEB","PstI.TP1118313",8,3139823,0
"122","GHW_1","pLARmEB","PstI.TP417854",8,3908674,0
"122","GHW_1","pLARmEB","NsiI.TP179941",8,55948810,0
"122","GHW_1","pLARmEB","PstI.TP373660",8,62666468,0
"122","GHW_1","pLARmEB","PstI.TP1107519",9,3315165,0
"122","GHW_1","pLARmEB","PstI.TP145796",9,40783563,0
"122","GHW_1","pLARmEB","PstI.TP343925",9,42951872,0
"122","GHW_1","pLARmEB","PstI.TP383705",9,46040507,0
"122","GHW_1","pLARmEB","NsiI.TP663012",9,52480175,0
"122","GHW_1","pLARmEB","PstI.TP1101676",9,55031033,0
"122","GHW_1","pLARmEB","PstI.TP220787",10,1055307,0
"122","GHW_1","pLARmEB","PstI.TP744946",10,1055316,0
"122","GHW_1","pLARmEB","NsiI.TP502082",10,1262753,0
"122","GHW_1","pLARmEB","PstI.TP583995",10,3085156,0
"122","GHW_1","pLARmEB","PstI.TP831544",10,5137704,0
"122","GHW_1","pLARmEB","PstI.TP149587",10,7615825,0
"122","GHW_1","pLARmEB","PstI.TP809778",10,8543510,0
"122","GHW_1","pLARmEB","PstI.TP911974",10,44646981,0
"122","GHW_1","pLARmEB","PstI.TP320710",10,54501313,0
"122","GHW_1","pLARmEB","PstI.TP719659",10,54993631,0
"122","GHW_1","pLARmEB","NsiI.TP557652",10,55121411,0
"122","GHW_1","pLARmEB","PstI.TP248498",10,57422064,0
"122","GHW_1","pLARmEB","PstI.TP1234552",10,60231357,0
"122","GHW_1","pLARmEB","PstI.TP85647",10,60886778,0
"122","GHW_1","pLARmEB","PstI.TP65497",11,546,0
"122","GHW_1","pLARmEB","PstI.TP143773",11,1214,0
"122","GHW_1","pLARmEB","PstI.TP160752",11,1322,0
"122","GHW_1","pLARmEB","PstI.TP394317",11,3076,0
"122","GHW_1","pLARmEB","PstI.TP444076",11,3404,0
"122","GHW_1","pLARmEB","PstI.TP527171",11,3934,0
"122","GHW_1","pLARmEB","PstI.TP762971",11,5268,0
"122","GHW_1","pLARmEB","PstI.TP912729",11,6374,0
"122","GHW_1","pLARmEB","PstI.TP937647",11,6560,0
"122","GHW_1","pLARmEB","PstI.TP1019197",11,7072,0
"122","GHW_1","pLARmEB","PstI.TP1124649",11,7892,0
"122","GHW_1","pLARmEB","NsiI.TP66747",11,9923,0
"122","GHW_1","pLARmEB","NsiI.TP199138",11,11340,0
"122","GHW_1","pLARmEB","NsiI.TP433717",11,14120,0
"122","GHW_1","pLARmEB","NsiI.TP560012",11,16067,0
"122","GHW_1","pKWmEB","PstI.TP308053",1,8330660,8.47032355277023e-05
"122","GHW_1","pKWmEB","PstI.TP935651",4,66370793,8.79832499441866e-05
"122","GHW_1","pKWmEB","PstI.TP1181476",5,2299991,8.15830617449008e-06
"122","GHW_1","ISIS EM-BLASSO","PstI.TP360841",2,2832783,2.97851642942919e-07
"122","GHW_1","ISIS EM-BLASSO","PstI.TP269566",3,63644939,9.82426344758271e-05
"122","GHW_1","ISIS EM-BLASSO","PstI.TP935651",4,66370793,2.19432019462901e-08
"122","GHW_1","FarmCPU","NsiI.TP436966",3,208286,3.97526740780418e-06
