"SNP.N","Trait.name","Method","SNP","Chromosome","Position","P.value"
"122","GFW_1","pLARmEB","NsiI.TP179941",8,55948810,0
"122","GFW_1","pLARmEB","PstI.TP787829",9,41932983,0
"122","GFW_1","pLARmEB","PstI.TP383705",9,46040507,0
"122","GFW_1","pLARmEB","NsiI.TP663012",9,52480175,0
"122","GFW_1","pLARmEB","PstI.TP834958",9,54418483,3.29306270175208e-12
"122","GFW_1","pLARmEB","PstI.TP1101676",9,55031033,0
"122","GFW_1","pLARmEB","NsiI.TP66114",9,57265279,0
"122","GFW_1","pLARmEB","PstI.TP220787",10,1055307,5.55136777435212e-15
"122","GFW_1","pLARmEB","NsiI.TP502082",10,1262753,0
"122","GFW_1","pLARmEB","PstI.TP831544",10,5137704,0
"122","GFW_1","pLARmEB","PstI.TP719659",10,54993631,0
"122","GFW_1","pLARmEB","NsiI.TP557652",10,55121411,0
"122","GFW_1","pLARmEB","PstI.TP248498",10,57422064,0
"122","GFW_1","pLARmEB","PstI.TP85647",10,60886778,6.48335795122057e-12
"122","GFW_1","pLARmEB","PstI.TP65497",11,546,0
"122","GFW_1","pLARmEB","PstI.TP143773",11,1214,0
"122","GFW_1","pLARmEB","PstI.TP328246",11,2599,1.46285068699985e-06
"122","GFW_1","pLARmEB","PstI.TP350552",11,2761,4.24717347471439e-07
"122","GFW_1","pLARmEB","PstI.TP394317",11,3076,0
"122","GFW_1","pLARmEB","PstI.TP527171",11,3934,0
"122","GFW_1","pLARmEB","PstI.TP586000",11,4203,0
"122","GFW_1","pLARmEB","PstI.TP675802",11,4696,0
"122","GFW_1","pLARmEB","PstI.TP762971",11,5268,7.06317554262962e-08
"122","GFW_1","pLARmEB","PstI.TP865711",11,6040,3.54078861368498e-05
"122","GFW_1","pLARmEB","PstI.TP897375",11,6255,6.8770154494421e-09
"122","GFW_1","pLARmEB","PstI.TP1019197",11,7072,0
"122","GFW_1","pLARmEB","PstI.TP1113610",11,7798,5.06640612433297e-05
"122","GFW_1","pLARmEB","PstI.TP1124649",11,7892,8.28895916273106e-07
"122","GFW_1","pLARmEB","NsiI.TP66747",11,9923,1.23737118993535e-10
"122","GFW_1","pLARmEB","NsiI.TP433717",11,14120,8.1827635134818e-12
"122","GFW_1","pLARmEB","NsiI.TP560012",11,16067,0.000178073789170329
"122","GFW_1","pKWmEB","PstI.TP820348",1,64116607,0
"122","GFW_1","pKWmEB","PstI.TP457393",1,60097068,0
"122","GFW_1","pKWmEB","PstI.TP288641",1,27158173,0
"122","GFW_1","pKWmEB","NsiI.TP440927",1,20252244,0
"122","GFW_1","pKWmEB","PstI.TP352846",1,71717994,0
"122","GFW_1","pKWmEB","PstI.TP308053",1,8330660,0
"122","GFW_1","pKWmEB","NsiI.TP499934",1,76362422,0
"122","GFW_1","pKWmEB","PstI.TP687743",1,69969234,0
"122","GFW_1","pKWmEB","PstI.TP1268585",1,2988383,0
"122","GFW_1","pKWmEB","PstI.TP530837",1,65836675,0
"122","GFW_1","pKWmEB","PstI.TP189129",1,73890221,0
"122","GFW_1","pKWmEB","PstI.TP972953",1,7984963,0
"122","GFW_1","pKWmEB","PstI.TP546331",1,59140499,0
"122","GFW_1","pKWmEB","PstI.TP1246681",1,61289286,0
"122","GFW_1","pKWmEB","PstI.TP1213378",1,46786394,0
"122","GFW_1","pKWmEB","PstI.TP931820",1,284314,0
"122","GFW_1","pKWmEB","PstI.TP231608",1,46403489,0
"122","GFW_1","pKWmEB","NsiI.TP360999",1,10465743,0
"122","GFW_1","pKWmEB","PstI.TP94114",1,68081418,0
"122","GFW_1","pKWmEB","PstI.TP377610",1,9851445,0
"122","GFW_1","pKWmEB","PstI.TP542649",1,9116308,0
"122","GFW_1","pKWmEB","PstI.TP533117",1,18662889,0
"122","GFW_1","pKWmEB","PstI.TP761935",1,22258955,0
"122","GFW_1","pKWmEB","PstI.TP1260916",1,71157310,0
"122","GFW_1","pKWmEB","PstI.TP360841",2,2832783,0
"122","GFW_1","pKWmEB","PstI.TP641744",2,61738293,0
"122","GFW_1","pKWmEB","PstI.TP1066472",2,73495691,0
"122","GFW_1","pKWmEB","PstI.TP749310",2,9525754,0
"122","GFW_1","pKWmEB","NsiI.TP388907",2,71256645,0
"122","GFW_1","pKWmEB","PstI.TP243328",2,58674737,0
"122","GFW_1","pKWmEB","PstI.TP725918",2,8160952,0
"122","GFW_1","pKWmEB","PstI.TP585251",2,66036168,0
"122","GFW_1","pKWmEB","PstI.TP985838",3,58380810,0
"122","GFW_1","pKWmEB","PstI.TP325958",3,54129415,0
"122","GFW_1","pKWmEB","NsiI.TP436966",3,208286,0
"122","GFW_1","pKWmEB","NsiI.TP529124",3,63127607,0
"122","GFW_1","pKWmEB","PstI.TP643379",3,5147929,0
"122","GFW_1","pKWmEB","PstI.TP41440",3,59899767,0
"122","GFW_1","pKWmEB","PstI.TP724939",3,66915295,0
"122","GFW_1","pKWmEB","PstI.TP269566",3,63644939,0
"122","GFW_1","pKWmEB","PstI.TP731882",3,19716780,0
"122","GFW_1","pKWmEB","PstI.TP744473",3,61669976,0
"122","GFW_1","pKWmEB","NsiI.TP45036",3,389776,0
"122","GFW_1","pKWmEB","PstI.TP207042",3,68906982,0
"122","GFW_1","pKWmEB","NsiI.TP620135",3,16826264,0
"122","GFW_1","pKWmEB","PstI.TP1114836",3,3245214,0
"122","GFW_1","pKWmEB","PstI.TP478050",3,63462498,0
"122","GFW_1","pKWmEB","PstI.TP925435",3,59813964,0
"122","GFW_1","pKWmEB","PstI.TP759501",3,57715018,0
"122","GFW_1","pKWmEB","PstI.TP115576",3,61364669,0
"122","GFW_1","pKWmEB","PstI.TP1184603",3,2835614,0
"122","GFW_1","pKWmEB","NsiI.TP225884",3,62210775,0
"122","GFW_1","pKWmEB","PstI.TP935651",4,66370793,0
"122","GFW_1","pKWmEB","PstI.TP309451",4,8833564,0
"122","GFW_1","pKWmEB","PstI.TP1001032",4,6463834,0
"122","GFW_1","pKWmEB","PstI.TP318872",4,54744673,0
"122","GFW_1","pKWmEB","PstI.TP447008",4,65767007,0
"122","GFW_1","pKWmEB","PstI.TP753697",4,2038364,0
"122","GFW_1","pKWmEB","PstI.TP335891",4,42916499,0
"122","GFW_1","pKWmEB","NsiI.TP346008",4,67938088,0
"122","GFW_1","pKWmEB","PstI.TP152056",5,64031521,0
"122","GFW_1","pKWmEB","PstI.TP1181476",5,2299991,0
"122","GFW_1","pKWmEB","PstI.TP569914",5,1262747,0
"122","GFW_1","pKWmEB","PstI.TP649005",5,24767427,0
"122","GFW_1","pKWmEB","PstI.TP1045605",6,49825862,0
"122","GFW_1","pKWmEB","PstI.TP716101",6,47677795,0
"122","GFW_1","pKWmEB","PstI.TP404885",6,51199851,0
"122","GFW_1","pKWmEB","PstI.TP166492",6,2200069,0
"122","GFW_1","pKWmEB","PstI.TP788586",6,57442567,0
"122","GFW_1","pKWmEB","PstI.TP369771",6,59498070,0
"122","GFW_1","pKWmEB","PstI.TP756560",6,30981137,0
"122","GFW_1","pKWmEB","PstI.TP786113",6,60914620,0
"122","GFW_1","pKWmEB","PstI.TP838226",7,56380657,0
"122","GFW_1","pKWmEB","PstI.TP602287",7,10755063,0
"122","GFW_1","pKWmEB","NsiI.TP509771",7,63795912,0
"122","GFW_1","pKWmEB","PstI.TP946951",7,61799723,0
"122","GFW_1","pKWmEB","PstI.TP773940",7,64822434,0
"122","GFW_1","pKWmEB","PstI.TP1147160",7,44396170,0
"122","GFW_1","pKWmEB","PstI.TP953640",7,59672491,0
"122","GFW_1","pKWmEB","NsiI.TP262182",7,38847042,0
"122","GFW_1","pKWmEB","PstI.TP179103",7,57227560,0
"122","GFW_1","pKWmEB","PstI.TP596502",7,58014009,0
"122","GFW_1","pKWmEB","NsiI.TP179941",8,55948810,0
"122","GFW_1","pKWmEB","PstI.TP417854",8,3908674,0
"122","GFW_1","pKWmEB","PstI.TP1009308",8,55801809,0
"122","GFW_1","pKWmEB","PstI.TP976712",8,6325153,0
"122","GFW_1","pKWmEB","PstI.TP507422",8,44877842,0
"122","GFW_1","pKWmEB","NsiI.TP66114",9,57265279,0
"122","GFW_1","pKWmEB","PstI.TP1181821",9,51786135,0
"122","GFW_1","pKWmEB","PstI.TP383705",9,46040507,0
"122","GFW_1","pKWmEB","PstI.TP742405",9,3885435,0
"122","GFW_1","pKWmEB","PstI.TP1235826",9,41258170,0
"122","GFW_1","pKWmEB","PstI.TP1086009",9,47254131,0
"122","GFW_1","pKWmEB","PstI.TP85647",10,60886778,0
"122","GFW_1","pKWmEB","PstI.TP1027226",10,5400847,0
"122","GFW_1","pKWmEB","PstI.TP831544",10,5137704,0
"122","GFW_1","pKWmEB","PstI.TP583995",10,3085156,0
"122","GFW_1","pKWmEB","PstI.TP833712",10,5951604,0
"122","GFW_1","pKWmEB","PstI.TP977259",10,57435024,0
"122","GFW_1","pKWmEB","NsiI.TP66747",11,9923,0
"122","GFW_1","pKWmEB","PstI.TP1124649",11,7892,0
"122","GFW_1","pKWmEB","PstI.TP444076",11,3404,0
"122","GFW_1","pKWmEB","PstI.TP762971",11,5268,0
"122","GFW_1","pKWmEB","PstI.TP160752",11,1322,0
"122","GFW_1","pKWmEB","PstI.TP143773",11,1214,0
"122","GFW_1","pKWmEB","NsiI.TP199138",11,11340,0
"122","GFW_1","pKWmEB","NsiI.TP404945",11,13572,0
"122","GFW_1","pKWmEB","PstI.TP865711",11,6040,0
"122","GFW_1","pKWmEB","PstI.TP109054",11,901,0
"122","GFW_1","pKWmEB","PstI.TP9218",11,63,0
"122","GFW_1","pKWmEB","NsiI.TP431930",11,14072,0
"122","GFW_1","pKWmEB","PstI.TP329239",11,2605,0
"122","GFW_1","pKWmEB","NsiI.TP550633",11,15924,0
"122","GFW_1","pKWmEB","PstI.TP818076",11,5661,0
"122","GFW_1","pKWmEB","PstI.TP533375",11,3989,0
"122","GFW_1","pKWmEB","PstI.TP165585",11,1359,0
"122","GFW_1","pKWmEB","PstI.TP104310",11,857,0
"122","GFW_1","pKWmEB","NsiI.TP350913",11,12980,0
"122","GFW_1","pKWmEB","PstI.TP915538",11,6398,0
"122","GFW_1","pKWmEB","PstI.TP36138",11,300,0
"122","GFW_1","pKWmEB","PstI.TP1128710",11,7924,0
"122","GFW_1","ISIS EM-BLASSO","PstI.TP1268585",1,2988383,6.59933234263564e-07
"122","GFW_1","ISIS EM-BLASSO","PstI.TP972953",1,7984963,8.92483097758034e-05
"122","GFW_1","ISIS EM-BLASSO","PstI.TP935651",4,66370793,2.19988510904925e-07
"122","GFW_1","FarmCPU","PstI.TP1124649",11,7892,1.92503622166121e-07
"122","GFW_1","FarmCPU","PstI.TP360841",2,2832783,2.62331488198615e-06
"122","GFW_1","FarmCPU","PstI.TP262001",6,54443824,1.37136438450023e-05
