"SNP.N","Trait.name","Method","SNP","Chromosome","Position","P.value"
"122","HW_50","pLARmEB","PstI.TP746782",9,53784279,0
"122","HW_50","pLARmEB","PstI.TP1101676",9,55031033,0
"122","HW_50","pLARmEB","PstI.TP116355",9,55967635,0
"122","HW_50","pLARmEB","PstI.TP1104589",9,56629291,0
"122","HW_50","pLARmEB","NsiI.TP66114",9,57265279,0
"122","HW_50","pLARmEB","PstI.TP744946",10,1055316,0
"122","HW_50","pLARmEB","NsiI.TP502082",10,1262753,0
"122","HW_50","pLARmEB","PstI.TP831544",10,5137704,0
"122","HW_50","pLARmEB","PstI.TP809778",10,8543510,0
"122","HW_50","pLARmEB","PstI.TP320710",10,54501313,0
"122","HW_50","pLARmEB","PstI.TP719659",10,54993631,0
"122","HW_50","pLARmEB","PstI.TP248498",10,57422064,0
"122","HW_50","pLARmEB","PstI.TP85647",10,60886778,0
"122","HW_50","pLARmEB","PstI.TP65497",11,546,0
"122","HW_50","pLARmEB","PstI.TP328246",11,2599,0
"122","HW_50","pLARmEB","PstI.TP394317",11,3076,0
"122","HW_50","pLARmEB","PstI.TP444076",11,3404,0
"122","HW_50","pLARmEB","PstI.TP527171",11,3934,0
"122","HW_50","pLARmEB","PstI.TP552710",11,4086,0
"122","HW_50","pLARmEB","PstI.TP675802",11,4696,0
"122","HW_50","pLARmEB","PstI.TP762971",11,5268,0
"122","HW_50","pLARmEB","PstI.TP912729",11,6374,0
"122","HW_50","pLARmEB","PstI.TP938416",11,6563,0
"122","HW_50","pLARmEB","PstI.TP1019197",11,7072,0
"122","HW_50","pLARmEB","PstI.TP1113610",11,7798,0
"122","HW_50","pLARmEB","PstI.TP1124649",11,7892,0
"122","HW_50","pLARmEB","NsiI.TP66747",11,9923,0
"122","HW_50","pLARmEB","NsiI.TP199138",11,11340,0
"122","HW_50","pLARmEB","NsiI.TP433717",11,14120,0
"122","HW_50","pLARmEB","NsiI.TP560012",11,16067,0
"122","HW_50","pKWmEB","PstI.TP360841",2,2832783,0.000169589906210925
"122","HW_50","pKWmEB","PstI.TP935651",4,66370793,6.82338694141669e-07
"122","HW_50","pKWmEB","PstI.TP1181476",5,2299991,1.8810485289187e-05
"122","HW_50","ISIS EM-BLASSO","PstI.TP1268585",1,2988383,4.92039535681451e-05
"122","HW_50","ISIS EM-BLASSO","PstI.TP1015835",1,6514843,4.31717844470923e-05
"122","HW_50","ISIS EM-BLASSO","PstI.TP360841",2,2832783,4.89102632124594e-05
"122","HW_50","ISIS EM-BLASSO","PstI.TP935651",4,66370793,8.77000821143634e-15
"122","HW_50","FarmCPU","NsiI.TP436966",3,208286,6.72668438686119e-06
"122","HW_50","FarmCPU","PstI.TP308053",1,8330660,7.69464278737774e-06
