"SNP.N","Trait.name","Method","SNP","Chromosome","Position","P.value"
"122","HW_1","pKWmEB","PstI.TP404885",6,51199851,0
"122","HW_1","pKWmEB","PstI.TP1056336",6,60888540,0
"122","HW_1","pKWmEB","PstI.TP756560",6,30981137,9.21509888734956e-15
"122","HW_1","pKWmEB","PstI.TP946951",7,61799723,3.08673964568386e-13
"122","HW_1","pKWmEB","PstI.TP179103",7,57227560,8.26799109117872e-09
"122","HW_1","pKWmEB","PstI.TP1147160",7,44396170,3.44349930763339e-11
"122","HW_1","pKWmEB","NsiI.TP441346",7,62861283,0
"122","HW_1","pKWmEB","NsiI.TP262182",7,38847042,0
"122","HW_1","pKWmEB","PstI.TP773940",7,64822434,0
"122","HW_1","pKWmEB","NsiI.TP179941",8,55948810,0
"122","HW_1","pKWmEB","PstI.TP417854",8,3908674,0.000115186080353668
"122","HW_1","pKWmEB","PstI.TP350262",8,2905616,2.22024039534507e-16
"122","HW_1","pKWmEB","NsiI.TP66114",9,57265279,1.16707831583793e-10
"122","HW_1","pKWmEB","PstI.TP1181821",9,51786135,4.0373834645533e-07
"122","HW_1","pKWmEB","PstI.TP834958",9,54418483,7.19448978003698e-14
"122","HW_1","pKWmEB","PstI.TP778881",9,48260943,0
"122","HW_1","pKWmEB","PstI.TP85647",10,60886778,5.06640612433298e-13
"122","HW_1","pKWmEB","PstI.TP1027226",10,5400847,5.79562130176304e-05
"122","HW_1","pKWmEB","PstI.TP583995",10,3085156,1.27614493174916e-05
"122","HW_1","pKWmEB","PstI.TP284290",10,1529382,0
"122","HW_1","pKWmEB","PstI.TP1124649",11,7892,1.40993794935872e-14
"122","HW_1","pKWmEB","NsiI.TP66747",11,9923,5.37650433122253e-09
"122","HW_1","pKWmEB","PstI.TP720017",11,4972,0
"122","HW_1","pKWmEB","PstI.TP897375",11,6255,0
"122","HW_1","pKWmEB","PstI.TP143773",11,1214,0
"122","HW_1","pKWmEB","PstI.TP109054",11,901,0
"122","HW_1","pKWmEB","PstI.TP744920",11,5140,3.33042762308747e-16
"122","HW_1","pKWmEB","PstI.TP1102206",11,7711,9.89464005130076e-08
"122","HW_1","pKWmEB","NsiI.TP431930",11,14072,1.93954562408655e-10
"122","HW_1","pKWmEB","PstI.TP165585",11,1359,0
"122","HW_1","pKWmEB","PstI.TP533375",11,3989,1.11019687362348e-15
"122","HW_1","pKWmEB","PstI.TP181796",11,1492,0
"122","HW_1","pKWmEB","PstI.TP9218",11,63,5.87759963680599e-07
"122","HW_1","ISIS EM-BLASSO","PstI.TP1268585",1,2988383,0.000158671891895157
"122","HW_1","ISIS EM-BLASSO","PstI.TP360841",2,2832783,0.000106291858327569
"122","HW_1","ISIS EM-BLASSO","PstI.TP935651",4,66370793,4.55931921659222e-05
"122","HW_1","FarmCPU","NsiI.TP436966",3,208286,1.03398223389949e-05
