"SNP.N","Trait.name","Method","SNP","Chromosome","Position","P.value"
"122","FW_1","pLARmEB","PstI.TP864618",3,59785501,2.15675095989817e-05
"122","FW_1","pLARmEB","PstI.TP41440",3,59899767,2.41991437833922e-08
"122","FW_1","pLARmEB","NsiI.TP529124",3,63127607,6.66192900223457e-16
"122","FW_1","pLARmEB","PstI.TP269566",3,63644939,1.19894704047942e-14
"122","FW_1","pLARmEB","PstI.TP568461",3,74315454,0
"122","FW_1","pLARmEB","PstI.TP532669",4,3498516,0
"122","FW_1","pLARmEB","PstI.TP1210085",4,5549411,0
"122","FW_1","pLARmEB","PstI.TP1150046",4,55510631,8.60399204144177e-10
"122","FW_1","pLARmEB","PstI.TP707030",4,55665489,1.24251030692901e-08
"122","FW_1","pLARmEB","PstI.TP41452",4,57358774,6.17447448050682e-06
"122","FW_1","pLARmEB","PstI.TP168720",4,64338756,0
"122","FW_1","pLARmEB","PstI.TP935651",4,66370793,0
"122","FW_1","pLARmEB","PstI.TP569914",5,1262747,0
"122","FW_1","pLARmEB","PstI.TP1181476",5,2299991,0
"122","FW_1","pLARmEB","PstI.TP644170",5,13189719,0
"122","FW_1","pLARmEB","PstI.TP25299",5,63419016,9.32180470341608e-09
"122","FW_1","pLARmEB","PstI.TP152056",5,64031521,0
"122","FW_1","pLARmEB","PstI.TP716101",6,47677795,2.22024039534507e-16
"122","FW_1","pLARmEB","PstI.TP1045605",6,49825862,0
"122","FW_1","pLARmEB","PstI.TP404885",6,51199851,0
"122","FW_1","pLARmEB","PstI.TP706276",6,52495459,0
"122","FW_1","pLARmEB","PstI.TP262001",6,54443824,3.07184996423446e-13
"122","FW_1","pLARmEB","NsiI.TP652621",6,56522972,0
"122","FW_1","pLARmEB","PstI.TP1000965",6,57296544,0
"122","FW_1","pLARmEB","PstI.TP788586",6,57442567,0
"122","FW_1","pLARmEB","PstI.TP399236",6,58316655,0
"122","FW_1","pLARmEB","PstI.TP639463",6,60717357,0
"122","FW_1","pLARmEB","PstI.TP838226",7,56380657,9.84011105761134e-11
"122","FW_1","pLARmEB","PstI.TP1000873",7,57426488,1.59955802861467e-12
"122","FW_1","pLARmEB","PstI.TP532426",7,64966356,5.19039010197083e-07
"122","FW_1","pLARmEB","PstI.TP624280",8,1089442,1.23225332871988e-14
"122","FW_1","pLARmEB","PstI.TP1118313",8,3139823,0
"122","FW_1","pLARmEB","PstI.TP417854",8,3908674,1.0911890519552e-08
"122","FW_1","pLARmEB","PstI.TP1107519",9,3315165,0
"122","FW_1","pLARmEB","PstI.TP787829",9,41932983,0
"122","FW_1","pLARmEB","PstI.TP343925",9,42951872,0
"122","FW_1","pLARmEB","PstI.TP383705",9,46040507,0
"122","FW_1","pLARmEB","PstI.TP1101676",9,55031033,8.65964323360065e-15
"122","FW_1","pLARmEB","NsiI.TP502082",10,1262753,0
"122","FW_1","pLARmEB","PstI.TP583995",10,3085156,0
"122","FW_1","pLARmEB","PstI.TP831544",10,5137704,0
"122","FW_1","pLARmEB","PstI.TP1027226",10,5400847,0
"122","FW_1","pLARmEB","PstI.TP809778",10,8543510,0
"122","FW_1","pLARmEB","PstI.TP719659",10,54993631,2.74473234347854e-05
"122","FW_1","pLARmEB","NsiI.TP557652",10,55121411,0
"122","FW_1","pLARmEB","PstI.TP248498",10,57422064,0
"122","FW_1","pLARmEB","PstI.TP1234552",10,60231357,0
"122","FW_1","pLARmEB","PstI.TP85647",10,60886778,0
"122","FW_1","pLARmEB","PstI.TP65497",11,546,0
"122","FW_1","pLARmEB","PstI.TP160752",11,1322,1.08667581116442e-12
"122","FW_1","pLARmEB","PstI.TP350552",11,2761,2.85101826750391e-07
"122","FW_1","pLARmEB","PstI.TP394317",11,3076,0
"122","FW_1","pLARmEB","PstI.TP444076",11,3404,1.31189778860963e-09
"122","FW_1","pLARmEB","PstI.TP527171",11,3934,0
"122","FW_1","pLARmEB","PstI.TP675802",11,4696,2.62180266151044e-08
"122","FW_1","pLARmEB","PstI.TP762971",11,5268,0
"122","FW_1","pLARmEB","PstI.TP1019197",11,7072,0
"122","FW_1","pLARmEB","PstI.TP1124649",11,7892,1.08243044760913e-10
"122","FW_1","pLARmEB","NsiI.TP66747",11,9923,0
"122","FW_1","pLARmEB","NsiI.TP404945",11,13572,5.54370357180495e-12
"122","FW_1","pLARmEB","NsiI.TP560012",11,16067,0
"122","FW_1","pKWmEB","PstI.TP457393",1,60097068,5.14280431948792e-08
"122","FW_1","pKWmEB","PstI.TP288641",1,27158173,0
"122","FW_1","pKWmEB","NsiI.TP440927",1,20252244,0
"122","FW_1","pKWmEB","PstI.TP308053",1,8330660,0
"122","FW_1","pKWmEB","PstI.TP352846",1,71717994,1.75994866380147e-06
"122","FW_1","pKWmEB","NsiI.TP499934",1,76362422,0
"122","FW_1","pKWmEB","PstI.TP687743",1,69969234,0
"122","FW_1","pKWmEB","PstI.TP1268585",1,2988383,5.81701253962688e-09
"122","FW_1","pKWmEB","PstI.TP530837",1,65836675,0
"122","FW_1","pKWmEB","PstI.TP972953",1,7984963,0
"122","FW_1","pKWmEB","PstI.TP535893",1,73975816,0
"122","FW_1","pKWmEB","PstI.TP546331",1,59140499,0
"122","FW_1","pKWmEB","PstI.TP1260916",1,71157310,3.01369987434115e-05
"122","FW_1","pKWmEB","PstI.TP189129",1,73890221,0
"122","FW_1","pKWmEB","PstI.TP231608",1,46403489,4.76979814119221e-06
"122","FW_1","pKWmEB","NsiI.TP360999",1,10465743,0
"122","FW_1","pKWmEB","PstI.TP365645",1,61353360,0
"122","FW_1","pKWmEB","PstI.TP377610",1,9851445,2.51420103015902e-05
"122","FW_1","pKWmEB","PstI.TP360841",2,2832783,0
"122","FW_1","pKWmEB","PstI.TP641744",2,61738293,0
"122","FW_1","pKWmEB","PstI.TP749310",2,9525754,0
"122","FW_1","pKWmEB","PstI.TP1066472",2,73495691,3.84857540415743e-05
"122","FW_1","pKWmEB","PstI.TP541575",2,74276308,4.93628243059449e-11
"122","FW_1","pKWmEB","PstI.TP725918",2,8160952,0
"122","FW_1","pKWmEB","PstI.TP585251",2,66036168,0
"122","FW_1","pKWmEB","PstI.TP243328",2,58674737,0
"122","FW_1","pKWmEB","PstI.TP325958",3,54129415,0
"122","FW_1","pKWmEB","PstI.TP985838",3,58380810,0
"122","FW_1","pKWmEB","PstI.TP643379",3,5147929,0
"122","FW_1","pKWmEB","NsiI.TP436966",3,208286,0
"122","FW_1","pKWmEB","NsiI.TP529124",3,63127607,0
"122","FW_1","pKWmEB","PstI.TP269566",3,63644939,0
"122","FW_1","pKWmEB","PstI.TP1184603",3,2835614,0
"122","FW_1","pKWmEB","PstI.TP731882",3,19716780,0
"122","FW_1","pKWmEB","PstI.TP724939",3,66915295,0
"122","FW_1","pKWmEB","PstI.TP207042",3,68906982,1.5321454648109e-14
"122","FW_1","pKWmEB","NsiI.TP45036",3,389776,2.96210193605276e-07
"122","FW_1","pKWmEB","NsiI.TP620135",3,16826264,0
"122","FW_1","pKWmEB","PstI.TP188641",3,6088178,3.33042762308747e-16
"122","FW_1","pKWmEB","PstI.TP198015",3,67910785,2.22024039534507e-16
"122","FW_1","pKWmEB","PstI.TP759501",3,57715018,0
"122","FW_1","pKWmEB","PstI.TP478050",3,63462498,2.67546947265611e-11
"122","FW_1","pKWmEB","PstI.TP115576",3,61364669,1.97879133523374e-10
"122","FW_1","pKWmEB","NsiI.TP225884",3,62210775,0
"122","FW_1","pKWmEB","PstI.TP935651",4,66370793,1.10331621276698e-07
"122","FW_1","pKWmEB","PstI.TP309451",4,8833564,0
"122","FW_1","pKWmEB","PstI.TP107665",4,68430765,1.40799139303926e-10
"122","FW_1","pKWmEB","PstI.TP753697",4,2038364,0
"122","FW_1","pKWmEB","PstI.TP318872",4,54744673,0.000165006100132023
"122","FW_1","pKWmEB","PstI.TP447008",4,65767007,4.91247100450335e-07
"122","FW_1","pKWmEB","PstI.TP335891",4,42916499,0
"122","FW_1","pKWmEB","NsiI.TP346008",4,67938088,0
"122","FW_1","pKWmEB","PstI.TP152056",5,64031521,0
"122","FW_1","pKWmEB","PstI.TP569914",5,1262747,8.08351037390069e-09
"122","FW_1","pKWmEB","PstI.TP649005",5,24767427,0
"122","FW_1","pKWmEB","PstI.TP716101",6,47677795,0
"122","FW_1","pKWmEB","PstI.TP404885",6,51199851,0
"122","FW_1","pKWmEB","PstI.TP1056336",6,60888540,0
"122","FW_1","pKWmEB","PstI.TP369771",6,59498070,0
"122","FW_1","pKWmEB","PstI.TP838226",7,56380657,0
"122","FW_1","pKWmEB","NsiI.TP509771",7,63795912,0
"122","FW_1","pKWmEB","PstI.TP946951",7,61799723,0
"122","FW_1","pKWmEB","PstI.TP1147160",7,44396170,4.53523713451445e-09
"122","FW_1","pKWmEB","PstI.TP953640",7,59672491,0
"122","FW_1","pKWmEB","PstI.TP773940",7,64822434,2.80156046425689e-11
"122","FW_1","pKWmEB","PstI.TP179103",7,57227560,0
"122","FW_1","pKWmEB","NsiI.TP262182",7,38847042,0
"122","FW_1","pKWmEB","NsiI.TP179941",8,55948810,3.90211442114136e-06
"122","FW_1","pKWmEB","PstI.TP976712",8,6325153,3.74455315585954e-05
"122","FW_1","pKWmEB","PstI.TP417854",8,3908674,0
"122","FW_1","pKWmEB","PstI.TP1009308",8,55801809,3.84414711759577e-11
"122","FW_1","pKWmEB","PstI.TP507422",8,44877842,2.16371472177911e-11
"122","FW_1","pKWmEB","NsiI.TP66114",9,57265279,0
"122","FW_1","pKWmEB","PstI.TP383705",9,46040507,0
"122","FW_1","pKWmEB","PstI.TP1181821",9,51786135,0
"122","FW_1","pKWmEB","PstI.TP834958",9,54418483,1.43747400587436e-07
"122","FW_1","pKWmEB","PstI.TP742405",9,3885435,0
"122","FW_1","pKWmEB","PstI.TP624271",9,53221888,0
"122","FW_1","pKWmEB","PstI.TP778881",9,48260943,0
"122","FW_1","pKWmEB","PstI.TP1086009",9,47254131,0
"122","FW_1","pKWmEB","PstI.TP1027226",10,5400847,1.13240036323556e-14
"122","FW_1","pKWmEB","PstI.TP833712",10,5951604,7.6401168351702e-11
"122","FW_1","pKWmEB","PstI.TP284290",10,1529382,0
"122","FW_1","pKWmEB","PstI.TP1124649",11,7892,0
"122","FW_1","pKWmEB","NsiI.TP66747",11,9923,2.34801031245518e-12
"122","FW_1","pKWmEB","NsiI.TP550633",11,15924,6.87068440014232e-12
"122","FW_1","pKWmEB","PstI.TP762971",11,5268,0
"122","FW_1","pKWmEB","PstI.TP143773",11,1214,0
"122","FW_1","pKWmEB","NsiI.TP199138",11,11340,5.55136777435212e-16
"122","FW_1","pKWmEB","NsiI.TP404945",11,13572,0
"122","FW_1","pKWmEB","PstI.TP329239",11,2605,9.23846887537946e-09
"122","FW_1","pKWmEB","NsiI.TP431930",11,14072,3.98107170553497e-13
"122","FW_1","pKWmEB","PstI.TP181796",11,1492,0
"122","FW_1","pKWmEB","PstI.TP865711",11,6040,0
"122","FW_1","pKWmEB","PstI.TP1128710",11,7924,9.99309463002592e-16
"122","FW_1","pKWmEB","PstI.TP533375",11,3989,0
"122","FW_1","pKWmEB","PstI.TP915538",11,6398,0
"122","FW_1","pKWmEB","PstI.TP818076",11,5661,7.77141318793679e-16
"122","FW_1","ISIS EM-BLASSO","PstI.TP360841",2,2832783,7.38584178120798e-05
"122","FW_1","ISIS EM-BLASSO","NsiI.TP436966",3,208286,1.77133212868698e-05
"122","FW_1","ISIS EM-BLASSO","PstI.TP935651",4,66370793,3.98198848671558e-10
"122","FW_1","FarmCPU","PstI.TP1124649",11,7892,2.21808259367626e-07
"122","FW_1","FarmCPU","PstI.TP532426",7,64966356,4.33301851888344e-06
