"SNP.N","Trait.name","Method","SNP","Chromosome","Position","P.value"
"122","FW_50","pLARmEB","PstI.TP373660",8,62666468,0
"122","FW_50","pLARmEB","PstI.TP1107519",9,3315165,0
"122","FW_50","pLARmEB","PstI.TP866736",9,15103421,0
"122","FW_50","pLARmEB","PstI.TP383705",9,46040507,0
"122","FW_50","pLARmEB","PstI.TP746782",9,53784279,0
"122","FW_50","pLARmEB","PstI.TP1101676",9,55031033,0
"122","FW_50","pLARmEB","PstI.TP116355",9,55967635,0
"122","FW_50","pLARmEB","PstI.TP1104589",9,56629291,0
"122","FW_50","pLARmEB","NsiI.TP66114",9,57265279,0
"122","FW_50","pLARmEB","PstI.TP220787",10,1055307,0
"122","FW_50","pLARmEB","PstI.TP744946",10,1055316,0
"122","FW_50","pLARmEB","NsiI.TP502082",10,1262753,0
"122","FW_50","pLARmEB","PstI.TP831544",10,5137704,0
"122","FW_50","pLARmEB","PstI.TP809778",10,8543510,0
"122","FW_50","pLARmEB","PstI.TP1109485",10,54131399,0
"122","FW_50","pLARmEB","PstI.TP719659",10,54993631,0
"122","FW_50","pLARmEB","PstI.TP248498",10,57422064,0
"122","FW_50","pLARmEB","PstI.TP85647",10,60886778,0
"122","FW_50","pLARmEB","PstI.TP65497",11,546,0
"122","FW_50","pLARmEB","PstI.TP301480",11,2383,0
"122","FW_50","pLARmEB","PstI.TP328246",11,2599,0
"122","FW_50","pLARmEB","PstI.TP444076",11,3404,0
"122","FW_50","pLARmEB","PstI.TP527171",11,3934,0
"122","FW_50","pLARmEB","PstI.TP552710",11,4086,0
"122","FW_50","pLARmEB","PstI.TP675802",11,4696,0
"122","FW_50","pLARmEB","PstI.TP762971",11,5268,0
"122","FW_50","pLARmEB","PstI.TP897375",11,6255,0
"122","FW_50","pLARmEB","PstI.TP912729",11,6374,0
"122","FW_50","pLARmEB","PstI.TP938416",11,6563,0
"122","FW_50","pLARmEB","PstI.TP1019197",11,7072,0
"122","FW_50","pLARmEB","PstI.TP1124649",11,7892,0
"122","FW_50","pLARmEB","PstI.TP1163307",11,8177,0
"122","FW_50","pLARmEB","NsiI.TP66747",11,9923,0
"122","FW_50","pLARmEB","NsiI.TP199138",11,11340,0
"122","FW_50","pLARmEB","NsiI.TP433717",11,14120,0
"122","FW_50","pLARmEB","NsiI.TP560012",11,16067,0
"122","FW_50","pKWmEB","PstI.TP935651",4,66370793,1.74783326241822e-05
"122","FW_50","ISIS EM-BLASSO","PstI.TP360841",2,2832783,1.01671680046638e-05
"122","FW_50","ISIS EM-BLASSO","PstI.TP935651",4,66370793,7.86864586567393e-12
"122","FW_50","ISIS EM-BLASSO","PstI.TP762971",11,5268,0.000179019359926501
