"SNP.N","Trait.name","Method","SNP","Chromosome","Position","P.value"
"122","fprinGW","pLARmEB","PstI.TP548709",2,61335066,0
"122","fprinGW","pLARmEB","PstI.TP508238",2,61763533,0
"122","fprinGW","pLARmEB","NsiI.TP388907",2,71256645,0
"122","fprinGW","pLARmEB","PstI.TP1000478",2,72314995,0
"122","fprinGW","pLARmEB","PstI.TP1231486",2,73904492,0
"122","fprinGW","pLARmEB","NsiI.TP333723",2,74239929,0
"122","fprinGW","pLARmEB","PstI.TP541575",2,74276308,0
"122","fprinGW","pLARmEB","PstI.TP13629",2,74748191,0
"122","fprinGW","pLARmEB","NsiI.TP436966",3,208286,0
"122","fprinGW","pLARmEB","PstI.TP241235",3,9336109,0
"122","fprinGW","pLARmEB","PstI.TP211419",3,12715735,0
"122","fprinGW","pLARmEB","PstI.TP731882",3,19716780,0
"122","fprinGW","pLARmEB","PstI.TP118856",3,37389858,0
"122","fprinGW","pLARmEB","PstI.TP1231136",3,52841481,0
"122","fprinGW","pLARmEB","PstI.TP325958",3,54129415,0
"122","fprinGW","pLARmEB","PstI.TP395597",3,54899385,0
"122","fprinGW","pLARmEB","PstI.TP985838",3,58380810,0
"122","fprinGW","pLARmEB","NsiI.TP529124",3,63127607,0
"122","fprinGW","pLARmEB","PstI.TP269566",3,63644939,0
"122","fprinGW","pLARmEB","PstI.TP724939",3,66915295,0
"122","fprinGW","pLARmEB","NsiI.TP328854",3,71291896,0
"122","fprinGW","pLARmEB","PstI.TP568461",3,74315454,0
"122","fprinGW","pLARmEB","PstI.TP532669",4,3498516,0
"122","fprinGW","pLARmEB","PstI.TP1210085",4,5549411,0
"122","fprinGW","pLARmEB","PstI.TP262688",4,7128828,0
"122","fprinGW","pLARmEB","NsiI.TP494269",4,11587228,0
"122","fprinGW","pLARmEB","PstI.TP1150046",4,55510631,0
"122","fprinGW","pLARmEB","PstI.TP707030",4,55665489,0
"122","fprinGW","pLARmEB","PstI.TP168720",4,64338756,0
"122","fprinGW","pLARmEB","PstI.TP935651",4,66370793,0
"122","fprinGW","pLARmEB","PstI.TP805691",4,66925540,0
"122","fprinGW","pLARmEB","PstI.TP569914",5,1262747,0
"122","fprinGW","pLARmEB","PstI.TP1181476",5,2299991,0
"122","fprinGW","pLARmEB","PstI.TP897370",5,3460663,0
"122","fprinGW","pLARmEB","PstI.TP644170",5,13189719,0
"122","fprinGW","pLARmEB","PstI.TP152056",5,64031521,0
"122","fprinGW","pLARmEB","PstI.TP1243820",6,2081667,0
"122","fprinGW","pLARmEB","PstI.TP901855",6,42551665,0
"122","fprinGW","pLARmEB","PstI.TP1045605",6,49825862,0
"122","fprinGW","pLARmEB","PstI.TP404885",6,51199851,0
"122","fprinGW","pLARmEB","NsiI.TP652621",6,56522972,0
"122","fprinGW","pLARmEB","PstI.TP1000965",6,57296544,0
"122","fprinGW","pLARmEB","PstI.TP788586",6,57442567,0
"122","fprinGW","pLARmEB","PstI.TP747216",6,57493875,0
"122","fprinGW","pLARmEB","PstI.TP939692",6,57716221,0
"122","fprinGW","pLARmEB","PstI.TP276388",6,59032815,0
"122","fprinGW","pLARmEB","PstI.TP822493",7,8114551,0
"122","fprinGW","pLARmEB","PstI.TP838226",7,56380657,0
"122","fprinGW","pLARmEB","PstI.TP179103",7,57227560,0
"122","fprinGW","pLARmEB","PstI.TP532426",7,64966356,0
"122","fprinGW","pLARmEB","PstI.TP181697",8,2683686,0
"122","fprinGW","pLARmEB","PstI.TP350262",8,2905616,0
"122","fprinGW","pLARmEB","PstI.TP1118313",8,3139823,0
"122","fprinGW","pLARmEB","PstI.TP417854",8,3908674,0
"122","fprinGW","pLARmEB","PstI.TP1125548",8,9735387,0
"122","fprinGW","pLARmEB","PstI.TP71898",8,55904365,0
"122","fprinGW","pLARmEB","NsiI.TP179941",8,55948810,0
"122","fprinGW","pLARmEB","PstI.TP373660",8,62666468,0
"122","fprinGW","pLARmEB","PstI.TP1107519",9,3315165,0
"122","fprinGW","pLARmEB","PstI.TP343925",9,42951872,0
"122","fprinGW","pLARmEB","PstI.TP383705",9,46040507,0
"122","fprinGW","pLARmEB","PstI.TP1086009",9,47254131,0
"122","fprinGW","pLARmEB","PstI.TP475191",9,53225889,0
"122","fprinGW","pLARmEB","PstI.TP1101676",9,55031033,0
"122","fprinGW","pLARmEB","PstI.TP116355",9,55967635,0
"122","fprinGW","pLARmEB","PstI.TP1104589",9,56629291,0
"122","fprinGW","pLARmEB","NsiI.TP66114",9,57265279,0
"122","fprinGW","pLARmEB","PstI.TP220787",10,1055307,0
"122","fprinGW","pLARmEB","PstI.TP744946",10,1055316,0
"122","fprinGW","pLARmEB","NsiI.TP502082",10,1262753,0
"122","fprinGW","pLARmEB","PstI.TP583995",10,3085156,0
"122","fprinGW","pLARmEB","PstI.TP831544",10,5137704,0
"122","fprinGW","pLARmEB","PstI.TP149587",10,7615825,0
"122","fprinGW","pLARmEB","PstI.TP809778",10,8543510,0
"122","fprinGW","pLARmEB","PstI.TP719659",10,54993631,0
"122","fprinGW","pLARmEB","PstI.TP248498",10,57422064,0
"122","fprinGW","pLARmEB","PstI.TP85647",10,60886778,0
"122","fprinGW","pLARmEB","NsiI.TP441858",10,60928769,0
"122","fprinGW","pLARmEB","PstI.TP65497",11,546,0
"122","fprinGW","pLARmEB","PstI.TP328246",11,2599,0
"122","fprinGW","pLARmEB","PstI.TP394317",11,3076,0
"122","fprinGW","pLARmEB","PstI.TP444076",11,3404,0
"122","fprinGW","pLARmEB","PstI.TP527171",11,3934,0
"122","fprinGW","pLARmEB","PstI.TP552710",11,4086,0
"122","fprinGW","pLARmEB","PstI.TP675802",11,4696,0
"122","fprinGW","pLARmEB","PstI.TP762971",11,5268,0
"122","fprinGW","pLARmEB","PstI.TP897375",11,6255,0
"122","fprinGW","pLARmEB","PstI.TP912729",11,6374,0
"122","fprinGW","pLARmEB","PstI.TP938416",11,6563,0
"122","fprinGW","pLARmEB","PstI.TP1019197",11,7072,0
"122","fprinGW","pLARmEB","PstI.TP1124649",11,7892,0
"122","fprinGW","pLARmEB","PstI.TP1163307",11,8177,0
"122","fprinGW","pLARmEB","NsiI.TP66747",11,9923,0
"122","fprinGW","pLARmEB","NsiI.TP433717",11,14120,0
"122","fprinGW","pLARmEB","NsiI.TP560012",11,16067,0
"122","fprinGW","pKWmEB","NsiI.TP436966",3,208286,4.2618680542416e-05
"122","fprinGW","pKWmEB","PstI.TP935651",4,66370793,4.36616355297684e-05
"122","fprinGW","pKWmEB","PstI.TP1181476",5,2299991,0.000124422808468099
"122","fprinGW","ISIS EM-BLASSO","PstI.TP360841",2,2832783,2.94442163379876e-06
"122","fprinGW","ISIS EM-BLASSO","PstI.TP1231486",2,73904492,0.000125112297692159
"122","fprinGW","ISIS EM-BLASSO","NsiI.TP436966",3,208286,1.93018972763457e-06
"122","fprinGW","ISIS EM-BLASSO","PstI.TP325958",3,54129415,0.000111969567324346
"122","fprinGW","ISIS EM-BLASSO","PstI.TP935651",4,66370793,1.61064563517827e-06
"122","fprinGW","ISIS EM-BLASSO","PstI.TP1181476",5,2299991,1.52651121735887e-06
"122","fprinGW","FarmCPU","PstI.TP360841",2,2832783,1.16610943407305e-06
