"","Name","Chromosome","Position","TFN.","FNMain","FNsmall","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM","rrBLUP.TFN.","rrBLUP.FNMain","rrBLUP.FNsmall","rrBLUP.HD_1","rrBLUP.FD_1","rrBLUP.HD_50.","rrBLUP.FD_50.","rrBLUP.HW_1","rrBLUP.FW_1","rrBLUP.HW_50","rrBLUP.FW_50","rrBLUP.GHW_1","rrBLUP.GFW_1","rrBLUP.GHW_50","rrBLUP.GFW_50","rrBLUP.HM_1","rrBLUP.FM_1","rrBLUP.HM_50","rrBLUP.FM_50","rrBLUP.fprind","rrBLUP.fprinW","rrBLUP.fprinGW","rrBLUP.fprinM"
"733","PstI.TP1152021",1,865447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2340","PstI.TP716618",1,918921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"940","PstI.TP1246584",1,1015480,0.908862006339333,0.778162551961608,0.802182603034049,0.0695818115866254,0.0735985484462316,0.00653255390297446,0.0205170522318019,0.0752990327678718,0.0869669045218413,0.0189680423835043,0.0296052101070235,0.0457903477352499,0.0443492423856501,0.000265419605921437,0.0892020778772937,0.101211487540259,0.0617912037942385,0.0864483627403008,0.153392417943092,0.0197454325832984,0.0151162443430292,0.0327342064463356,0.0960703731666232,0.123349670485861,0.166662329582274,0.157694808823451,0.851958005997496,0.844114676894543,0.985070800969706,0.953856289688067,0.840815999778499,0.818527161747113,0.957264509137866,0.934103049501414,0.899931911779352,0.902923086785359,0.99938903548689,0.814325289069307,0.792115501597754,0.867378786124124,0.819505055870606,0.702437327740975,0.955552531566932,0.965792338007125,0.927397228219266,0.801548169834687
"1561","PstI.TP354591",1,1050082,0.979196358416375,0.655799625933604,0.592059427688559,0.235135284904439,0.252376080886148,0.219823281003404,0.246929310580555,0.248562294856311,0.281355799161576,0.256210850194501,0.27431662119932,0.252389686674429,0.286260713856964,0.197402327686135,0.282025975416738,0.244638541603789,0.279430033437283,0.351727526183422,0.308325069618602,0.237474677586874,0.268725712726794,0.234949053280645,0.265720542541366,0.104906800423371,0.220902369361869,0.255823580084899,0.581921917944903,0.559273084602435,0.602804823804726,0.566331462404551,0.564206006278198,0.523171648488136,0.554356507243841,0.53172046857776,0.559255563698293,0.517296197618838,0.63474263779639,0.522364945100138,0.569326577796759,0.525496667887381,0.444910314051406,0.491671381662564,0.578795735214562,0.538609844823137,0.582171507813803,0.542349766430445
"2712","PstI.TP856852",1,1153760,0.99874244570973,0.522307150881374,0.317809033178879,1.20795865540812,1.33764892831868,1.01591931574912,1.08784779585219,1.1493011132055,1.33223318664911,1.02765477628533,1.06455408467593,1.10958775502838,1.35371736995558,1.01494538732579,1.0447091983332,1.20101299200858,1.30500059241675,0.995795458817807,1.03147109633742,1.08019183095706,1.06054261974851,1.06582379775809,1.20728030657661,0.100289982213608,0.300395103372266,0.481050828348766,0.0619500048327889,0.0459569365921329,0.0964008102682523,0.0816868603421652,0.0709085960694876,0.0465336172504356,0.0938307577799055,0.0861878238387542,0.0776984302824965,0.0442876493644392,0.0966172367844655,0.0902175027815996,0.0629487351332186,0.0495449514966612,0.100972832936944,0.0930098413666501,0.0831396456266463,0.0869876063069143,0.0859362111744836,0.062046843618062
"2481","PstI.TP775725",1,1175417,0.0761999392064708,0.716761566703522,0.17764183381311,0.225337024913721,0.258641797759914,0.137282985144646,0.159223938253481,0.211362274792601,0.290581433764119,0.131716410788509,0.191315600288236,0.179477186963326,0.281373433028842,0.11287104174734,0.226364201109217,0.280705086274834,0.479474720155877,0.123455671454596,0.121415054008649,0.158105699040095,0.173396668907079,0.163597849666485,0.289194135514628,0.83907360736556,0.191972240387454,0.664290690485814,0.595200072017593,0.551262185115671,0.728982352477867,0.693068342263188,0.614663925489917,0.512175224220419,0.738386230304299,0.643701320000038,0.661489283914381,0.523150406329879,0.771132413087123,0.593793991719067,0.52395611551572,0.331531867386084,0.752565540804744,0.756109937481956,0.69485518243466,0.670815874021036,0.686123272493223,0.513813918459722
"1491","PstI.TP329515",1,1537490,0.318935731827748,0.140868234839194,0.157521665513804,1.02634254262314,1.01341179443442,1.0020682529055,0.953204643833776,1.02175515450998,1.0543791670484,1.01033724824014,0.989339996021561,0.990442734874636,1.00741777559056,0.857837290750875,0.946614209945336,1.25210909732151,1.18483448275936,1.2239773049385,0.716856727336912,0.977585642688106,0.999312327029517,0.912531112998714,1.22345937746203,0.479804446253707,0.722989125587906,0.695790243163239,0.0941146989507226,0.0969590173863626,0.0995248993596707,0.111376959073053,0.0951140874422978,0.08823092512631,0.0976478649026819,0.102484928858423,0.102225034341967,0.0983064977795714,0.138727547690374,0.113079997457993,0.0559617004762069,0.0653379519590893,0.0597066486857279,0.191930180910593,0.105296602220054,0.100158467981083,0.122311949123077,0.0597778956434556
"2899","PstI.TP929619",1,1952038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1703","PstI.TP417865",1,2030761,0.322270319157105,0.331438735138022,0.289063166497564,0.308386515373804,0.257538643647534,0.365376747619879,0.299130861720066,0.321481447886874,0.255433269304695,0.38875801911866,0.291112102987686,0.311582351584666,0.311019203463231,0.371532372575713,0.196925044928276,0.408273705523972,0.282199707181263,0.470230147110597,0.23108591141036,0.320771470724011,0.321764695175214,0.308074070612253,0.384619201257324,0.476134532773927,0.466188187392644,0.513968891305267,0.491601822910333,0.552664229534892,0.431144899175417,0.502191246332331,0.477000190091854,0.5553499418067,0.408546957762913,0.511549773857911,0.487997557629605,0.488630752781976,0.425077020123171,0.635440593353961,0.390594653636055,0.522156024107349,0.338664638905584,0.5873731478596,0.477780619555809,0.47668919152643,0.491955623581757,0.412459013525483
"2789","PstI.TP885267",1,2084430,0.034904040637505,0.107511234549782,0.0343516615063584,0.0015166613365836,0.0110768179887101,0.0145312520421481,0.051592358698379,0.00553160612314934,0.014241756963532,0.0340006359822085,0.0466023787771781,0.0158622249801358,0.0379690086561887,0.00796586536952678,0.0595922776359255,0.0500741381997992,0.140742281467908,0.124266020201593,0.0184081775658527,0.0342602423041655,0.0411581914603802,0.0170295167807352,0.06976834086841,0.922775296075279,0.780708244120123,0.923949720647995,0.996513848999377,0.974817196844598,0.967094131581921,0.887989113132283,0.987343778410649,0.967738998914828,0.924696819808293,0.89825081769362,0.96413483600232,0.916285874138046,0.981825109370593,0.871781647962575,0.891098806105093,0.723198836113371,0.751162640302179,0.958499349412708,0.924144232990698,0.909581897716194,0.961546924722888,0.851592168991754
"1019","PstI.TP1294018",1,2280325,0.197552003162575,0.161830814477938,0.426221709153376,0.102872164594516,0.117180821325751,0.0573364639403686,0.052543605189141,0.0733143352856644,0.115750774016955,0.0931398748869014,0.054597903113714,0.0776997175530996,0.164044999065888,0.0706841222728677,0.0268533781778655,0.189144047216786,0.287069638465219,0.017045634523698,0.0321600230261668,0.059250184364863,0.0683958300041393,0.065337063026601,0.1790962683584,0.634523917455213,0.688920622791268,0.374781625809514,0.789092354270213,0.763517821789858,0.876321639414542,0.886046256021447,0.844667267425594,0.766036081355242,0.806975082834746,0.881864980684096,0.836180975572715,0.685417203832874,0.849798338680484,0.940040623381223,0.646928006448315,0.51633356932466,0.96151123999917,0.928624156715807,0.872468619906381,0.854287732540052,0.860325780144468,0.662069729028738
"2022","PstI.TP56795",1,2315051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2992","PstI.TP966432",1,2596832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1755","PstI.TP441536",1,2816855,0.0238785827496476,0.120716738177369,0.133922574759988,0.783854523276593,0.661096873594881,0.657680252679732,0.604770137866123,0.741449858469837,0.663966667787894,0.669465626625981,0.580269949302851,0.724510630288264,0.570861849346027,0.653699299914151,0.491713165483171,0.790874455483658,0.736462390937358,0.969541760077927,0.73058231813145,0.633701290912684,0.613116593264839,0.606222673573615,0.800903998719959,0.946501741231837,0.757326688525217,0.73464482764322,0.164492263484402,0.218224308707107,0.219947863286418,0.248444771870805,0.181363605738821,0.216787048304658,0.214059434301176,0.262863357466801,0.188577281059419,0.268619879937103,0.221973280317675,0.322319688390387,0.161854785487014,0.183458403166984,0.107265050095236,0.185959205436504,0.232433493144473,0.243715643710377,0.24761521473625,0.158159761455024
"601","PstI.TP1085601",1,2820903,0.702549077813253,0.804126723108716,0.697979532834519,0.248020342208383,0.257555515558012,0.27374697583015,0.296711532438383,0.236100518228797,0.261246663116456,0.286471204931283,0.286995297144913,0.183289486181307,0.249878325339563,0.225406400700278,0.302126962153308,0.192623428200211,0.325789451027514,0.183922706945134,0.2578326663711,0.284943376965417,0.285982640069465,0.246875186467991,0.217192319751302,0.198358548742393,0.156990465385242,0.20045664951264,0.564910513972928,0.552642759494005,0.532418361015705,0.504996615599683,0.580630014120455,0.547965652407823,0.517045538552157,0.51642196143269,0.655708047540035,0.562498896327915,0.595105000178217,0.498738664305547,0.641765803221373,0.472291956180501,0.654752692546623,0.552290195658524,0.518867684153267,0.517627522515642,0.566402046073459,0.606467706448679
"1923","PstI.TP525202",1,2884119,0.300569552306178,0.580859643553164,0.0844386509579579,0.203901111633634,0.264945762443453,0.334329357690374,0.35672805809253,0.192440007291818,0.293763680649922,0.336250176961368,0.342429107341131,0.164448651953719,0.362629384197686,0.364640699850825,0.404296029152311,0.209564162052856,0.262387149595353,0.426731028567821,0.50250215553683,0.338456645864367,0.337959387570989,0.359467174435456,0.24886404205909,0.500530386116577,0.262506678238015,0.8233061300754,0.625315060104378,0.543318180410029,0.463095586829601,0.439816929127164,0.642036905279196,0.508436030435325,0.461051907372005,0.454538728410367,0.68478044211943,0.433880983379252,0.431876228549985,0.394188518848078,0.617214098813991,0.54652854559584,0.374342357800308,0.314411081503294,0.458715435508717,0.459240956091911,0.437051711788289,0.563814132881044
"989","PstI.TP1268585",1,2988383,0.677498949465208,0.759028754195854,0.649074725504001,1.59103052372347,1.66776975095522,1.70210014609572,1.70170192287581,1.53962340614982,1.65772093383053,1.63035211049372,1.68453119579336,1.4554188600981,1.60567024062999,1.6713488958599,1.93620417004323,1.30862534734493,1.27752626730172,1.42186932480499,1.77571085247892,1.6990936705689,1.66744831090345,1.73533107943096,1.34612578618775,0.210136285212334,0.174169155394804,0.224349587056258,0.0256430380201304,0.0214896948706384,0.0198563698678462,0.0198745853742333,0.0288653344504151,0.0219927261336578,0.0234232896838031,0.0206761085809425,0.0350413750522817,0.0247930387608919,0.0213133199319289,0.0115823272105311,0.049133155018198,0.0527805282728973,0.0378556471725447,0.0167605840214673,0.0199943057702734,0.0215056062070118,0.018393692447435,0.0450686151873298
"2693","PstI.TP849876",1,3050119,0.2415823338096,0.0778766426406956,0.213714402478922,0.000276906963795327,0.0167649469991051,0.0126163708764708,0.0219373225392304,0.0193188427141425,0.0282320656347949,0.0169412507548891,0.0224894021718493,0.0147485931573964,0.0138519092744171,0.0399495119802499,0.0487417735620879,0.0646440795899824,0.0973332903211764,0.0103940640235808,0.176710076730271,0.0174193291233445,0.00953249417136046,0.00695128668680991,0.0559008993021678,0.573347160741782,0.835840397306015,0.611343920206961,0.999362601377882,0.962132872218505,0.971367635009133,0.950741995017933,0.956491593219128,0.937061153678207,0.961742369414261,0.949534169833175,0.966610273876166,0.968608087076851,0.912116869480082,0.893836790702649,0.861699657665789,0.799220674214513,0.976350911344367,0.665717422871492,0.960684250410489,0.978289755825029,0.984121485081148,0.879223121922896
"1208","PstI.TP209693",1,3305106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2135","PstI.TP626124",1,3342723,0.190076491255097,0.0232820342539178,0.105842359442347,0.0914335738996133,0.15200391007205,0.0942790982830717,0.134674931879237,0.111001030805428,0.153593479948818,0.116015130494121,0.143473460414204,0.105597736047583,0.132884647713598,0.0469333721322167,0.171934450213084,0.142664609394951,0.24689134709126,0.22437120272558,0.0186136406626986,0.119279362745165,0.134340052959123,0.0937792909515203,0.161233907698786,0.645540521503357,0.947802752833179,0.783714064299855,0.81015184634587,0.704686724451193,0.804861032993528,0.73337325544302,0.774459959606293,0.702112200952466,0.765569934564131,0.718665074413088,0.784155628276128,0.736402666295758,0.897566485299185,0.673078238983467,0.720004798154598,0.566380969959983,0.596525203105453,0.958045994200279,0.759837349395848,0.733938968258945,0.805787839641772,0.689868146036287
"555","PstI.TP1059573",1,3357749,0.417280769442785,0.482321561623172,0.384530382387758,0.704454318481933,0.725633510346078,0.862295342486733,0.885190951381713,0.685832436607493,0.695035618431964,0.871753424243029,0.85915873861746,0.705666170510476,0.576504308913186,0.933933711062177,0.777085850121843,0.554047850821583,0.588893353438665,0.884848597303945,0.904708242990262,0.863432747276274,0.859095043526264,0.840667275934598,0.606581600726377,0.382577328814948,0.329365751893588,0.41254337538405,0.197490259976494,0.188090339201737,0.13731078737629,0.130259392567661,0.206142511738293,0.201820083522097,0.13435275480676,0.138306076517596,0.196939952796415,0.265152478540627,0.116430373041949,0.167076031042695,0.279223617406338,0.257695388327795,0.130362116451413,0.124535095178308,0.136951644860426,0.138326362440086,0.144322061616242,0.247410655130608
"242","NsiI.TP504485",1,3381640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"929","PstI.TP1243055",1,3389055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"934","PstI.TP1244443",1,3397749,0.44477999819622,0.461195314488842,0.907919962257755,0.204412381844057,0.256231048527254,0.261831411663442,0.297011039892914,0.212331195669147,0.256654213822101,0.273547710054208,0.32442917015886,0.199734041366602,0.270767495463101,0.257639689213608,0.380651679934826,0.319104192338977,0.184055442863891,0.137480720527804,0.121227869628641,0.279072986365295,0.305180350086341,0.289897976650527,0.270683316850061,0.35910380082126,0.345783834100712,0.123617523177532,0.624579345366434,0.554330725620337,0.547228349688896,0.504648469088606,0.613294124874682,0.553790863175281,0.532662704669741,0.473773570428281,0.631343856289335,0.536083579201828,0.552535658309097,0.416244319827326,0.479618368761809,0.65455260729595,0.728650520504777,0.756435897126506,0.525928872768174,0.49524448721472,0.512981878229176,0.536187497505558
"850","PstI.TP1199997",1,3471828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2435","PstI.TP757375",1,3471897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2367","PstI.TP726521",1,3535515,0.385485603305184,0.0803981146913903,0.164586545015378,0.0772475352866878,0.0348777496363891,0.0244061354538262,0.0129704163193924,0.0814142485458829,0.0240763489922684,0.0107196192033755,0.0086412812401642,0.0598313834923011,0.0275931735848612,0.0460839588982219,0.0317725017913151,0.0226967988313801,0.071572996846921,0.03624981951356,0.14988923030321,0.0206450316438258,0.0106188735656375,0.0417480511391643,0.0387043422769852,0.411636992684369,0.831001648484147,0.684563051646951,0.837052050690206,0.922831160060898,0.945352690483755,0.970576079609349,0.829059597947256,0.946070827445314,0.975619294885759,0.980299359223669,0.871301810582723,0.938440681908734,0.899323705209755,0.929453138420721,0.94908082951051,0.848060827177451,0.919920253167612,0.708126373695388,0.953575245402747,0.975845640817819,0.908347340248627,0.914735760674799
"1608","PstI.TP374511",1,3576636,1.14512841585956,1.52204855991837,0.844916071399602,0.153172232752771,0.0939276864894229,0.251769616756273,0.204317422488487,0.13097491752671,0.0549286205509746,0.245606559017587,0.179957026890356,0.158726659381695,0.115442964066508,0.242866193709087,0.109385604334169,0.0267487430938293,0.0399140478204961,0.149925162280433,0.0822077139142864,0.212693364865818,0.197027298470445,0.183142176712387,0.000207337334940498,0.0715931686186024,0.0300574020197467,0.142917012287359,0.702793550344072,0.805512554326942,0.560054618814441,0.624715925818568,0.739647991846146,0.881193691683216,0.56805899481961,0.660758826357766,0.693862378680344,0.766579208468669,0.571654736578563,0.777346049251785,0.940267135768139,0.912191355296715,0.708067788267225,0.827546271074252,0.612782896523108,0.635290998077962,0.655930496573522,0.999522702086252
"987","PstI.TP1267977",1,3576713,0.0684732351621666,0.229013576550823,0.135930314305786,0.629579108244141,0.608092270708266,0.704100157157462,0.722687301631709,0.596419988272197,0.580305544907999,0.690379499005524,0.701652748286308,0.576665938167914,0.6329795128994,0.719525255758239,0.59353890537053,0.426525501021786,0.708259094041825,0.758895746015552,0.444328563140148,0.708408087012588,0.695572816279982,0.667157694395003,0.5069445619219,0.854135484728635,0.590182630087743,0.731256409455964,0.234650180032528,0.246551545531687,0.197651376319597,0.189370662431443,0.253267819725936,0.262841813566911,0.203995459463228,0.198768358746442,0.265053816399056,0.232820108398515,0.190754479029668,0.254953568270188,0.374519555249101,0.195767640256579,0.174222505071532,0.359477271670029,0.195700489968537,0.201570597761518,0.215200019132205,0.311211357582618
"738","PstI.TP1155202",1,3620639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2979","PstI.TP961085",1,3705536,0.638854529072424,0.468488075660439,0.374482258974145,0.0352815049084728,0.116625902629055,0.105473525559916,0.149725399920787,0.0605606903996026,0.11604005138092,0.0931820107405786,0.17296011946478,0.121839922805706,0.164236347951577,0.0932135010119015,0.173620803813365,0.0378042452088366,0.0200152491785553,0.0708840598136276,0.168420553217478,0.12730937741,0.143379895587339,0.124546461457329,0.0338777877956791,0.229691789302768,0.34002584169965,0.422199525643078,0.921973620265424,0.764494028332165,0.784379932951612,0.70839355300369,0.869839868964781,0.7655260055365,0.806896792789643,0.671490511944455,0.755370599437107,0.685115277525041,0.806838287607537,0.670469762181918,0.916633562324325,0.954959054403136,0.849407204339993,0.67854623762872,0.745917201695414,0.718819920997377,0.75067774122399,0.924958424319056
"1229","PstI.TP21889",1,3705780,0.764430479279849,0.368339873543182,0.365733608672008,0.665312133386105,0.528397650523321,0.698883886819115,0.621157299255027,0.68620098262649,0.55063600603199,0.712049044322066,0.625533324119181,0.586065429514487,0.529673428839978,0.67508756994268,0.583400255588639,0.594807877517937,0.438522872632904,0.628929043642271,0.518719079646677,0.646490875135341,0.653345624252528,0.631697973528979,0.570875932588468,0.172016267832422,0.428213274770038,0.430790771658408,0.216116470677562,0.296211796068244,0.200039662514401,0.239244906656183,0.205967651640692,0.281425854854003,0.194066670820097,0.236846338877863,0.259378856021385,0.29534292462903,0.211306292469193,0.260975503661478,0.254209702556488,0.364315062479278,0.235001674239091,0.302887199929376,0.225688341387397,0.222154121947842,0.233508141061231,0.268611169309375
"543","PstI.TP1053336",1,3955998,0.0400746063775714,0.111714695852895,0.00544608221384357,0.144027008863623,0.17231183425449,0.101251515760334,0.115387490742956,0.137190362933326,0.205813003927299,0.115665767817252,0.110044401656867,0.144035371208735,0.203708997601014,0.0810254511720081,0.0882696162219248,0.409264254478965,0.491350263549883,0.214557642208491,0.122086384092677,0.114132402930472,0.114112278267236,0.0980364795634205,0.394009139349538,0.911854180720281,0.773188354388005,0.987538231295016,0.717749652884028,0.672493615722364,0.792042496957358,0.76667713145464,0.729137839505296,0.622568289415794,0.766186035342978,0.77616775827232,0.717735832739479,0.625591734981599,0.829802136788856,0.816075582677792,0.389704791460668,0.322589135338322,0.610158067375524,0.754942049680259,0.768895991987489,0.768931622491836,0.79792766068475,0.403636898690857
"2805","PstI.TP891020",1,4033768,0.11453131394578,0.136513073437468,0.240675358605251,0.107133912569836,0.145937273687518,0.129450945198859,0.13685046031459,0.096092031474394,0.147584460692259,0.134159073199357,0.135028007423009,0.127777242747729,0.104524538345957,0.148131711055606,0.155604928819128,0.12200374871791,0.18529509217687,0.189620332038992,0.170203667502964,0.133412767428847,0.134481682866529,0.144954267473694,0.139691386691379,0.768190064855104,0.730275829266651,0.574545782992592,0.781386830648343,0.714599530141905,0.742248032037616,0.729708726038873,0.801508197546737,0.711894338797758,0.734244879993236,0.732777275193541,0.745114057969822,0.786095774201055,0.710997852429561,0.698867864620521,0.755085709932285,0.652686917601298,0.646218918240836,0.675765992664667,0.735507715026452,0.733699658839092,0.716218826257001,0.724950933306812
