"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"2681",2681,"NsiI.TP588036",11,16427,8.63328691401563e-06,0.156690116362769,114,NA,NA,0.00306061687705792,NA,0.00306061687705792,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2682",2682,"NsiI.TP728861",8,4394661,8.96352833117682e-06,0.062168606857777,114,NA,NA,0.00313532269653457,NA,0.00313532269653457,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2683",2683,"PstI.TP263594",1,6035364,1.04595623573819e-05,0.107469490786845,114,NA,NA,0.00361047577478363,NA,0.00361047577478364,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2684",2684,"NsiI.TP462536",1,62433879,1.11612932296315e-05,0.0637475923858597,114,NA,NA,0.00380266709852146,NA,0.00380266709852146,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2685",2685,"NsiI.TP746681",11,18271,1.19245519470504e-05,0.0703926908728045,114,NA,NA,0.00400053939581582,NA,0.00400053939581582,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2686",2686,"PstI.TP896072",3,67274572,1.2176338902754e-05,0.1728323123841,114,NA,NA,0.00400053939581582,NA,0.00400053939581582,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2687",2687,"NsiI.TP32638",8,58529578,1.21995559832761e-05,0.241898595194927,114,NA,NA,0.00400053939581582,NA,0.00400053939581582,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2688",2688,"NsiI.TP260586",11,12047,1.2922092143696e-05,0.0612998593338773,114,NA,NA,0.00418516253453976,NA,0.00418516253453976,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2689",2689,"PstI.TP103361",2,74859736,1.3095081757688e-05,0.0540264539587302,114,NA,NA,0.00418946798574619,NA,0.00418946798574618,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2690",2690,"PstI.TP1159854",11,8142,1.32549074448903e-05,0.115067986315669,114,NA,NA,0.00418950893866567,NA,0.00418950893866569,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2691",2691,"NsiI.TP2176",11,9159,1.38716998991665e-05,0.0609901324739118,114,NA,NA,0.00433226398993732,NA,0.00433226398993731,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2692",2692,"NsiI.TP43574",11,9672,1.54088539549995e-05,0.0661434342145631,114,NA,NA,0.00474678245637038,NA,0.00474678245637037,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2693",2693,"PstI.TP819907",6,6739141,1.55608481835729e-05,0.0663332755763326,114,NA,NA,0.00474678245637038,NA,0.00474678245637037,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2694",2694,"PstI.TP302415",11,2390,1.63629635199467e-05,0.107787107479167,114,NA,NA,0.00493409178140553,NA,0.00493409178140554,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2695",2695,"NsiI.TP319493",11,12625,1.78353089584456e-05,0.0910404448246788,114,NA,NA,0.00531694880927115,NA,0.00531694880927116,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2696",2696,"NsiI.TP622223",11,16826,1.82183213811962e-05,0.0772248926724886,114,NA,NA,0.00537010610240789,NA,0.00537010610240788,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2697",2697,"NsiI.TP427564",4,63741434,1.88806340424486e-05,0.0501768117282367,114,NA,NA,0.00549806605885238,NA,0.00549806605885238,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2698",2698,"PstI.TP1264005",3,2578488,1.90715869236703e-05,0.0637443018699797,114,NA,NA,0.00549806605885238,NA,0.00549806605885238,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2699",2699,"PstI.TP11764",6,47759215,1.95659567477903e-05,0.0557865650982581,114,NA,NA,0.00555171848005265,NA,0.00555171848005264,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2700",2700,"NsiI.TP526393",11,15634,1.96809414746091e-05,0.106672178795691,114,NA,NA,0.00555171848005265,NA,0.00555171848005264,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2701",2701,"PstI.TP229583",11,1892,2.0276322819908e-05,0.06126251696997,114,NA,NA,0.00563921639571228,NA,0.00563921639571229,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2702",2702,"NsiI.TP729815",6,53813524,2.04210397801581e-05,0.227252240813862,114,NA,NA,0.00563921639571228,NA,0.00563921639571229,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2703",2703,"PstI.TP1043746",11,7243,2.06701322663329e-05,0.0624108869818896,114,NA,NA,0.00564854426953101,NA,0.00564854426953101,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2704",2704,"PstI.TP364816",11,2880,2.11793324093001e-05,0.0697609987243475,114,NA,NA,0.00572802687036678,NA,0.00572802687036679,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2705",2705,"NsiI.TP502444",10,2623450,2.2058079681721e-05,0.0818010545687555,114,NA,NA,0.00585659663687217,NA,0.00585659663687217,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2706",2706,"NsiI.TP279529",11,12227,2.21012070995786e-05,0.0670227382092488,114,NA,NA,0.00585659663687217,NA,0.00585659663687217,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2707",2707,"PstI.TP741054",5,3590095,2.4150647410917e-05,0.065160216546376,114,NA,NA,0.00633568084177995,NA,0.00633568084177997,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2708",2708,"NsiI.TP4640",3,3845881,2.95366026636474e-05,0.0588235294117647,114,NA,NA,0.0076719132106745,NA,0.00767191321067451,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2709",2709,"NsiI.TP673363",11,17414,3.06368663407068e-05,0.406261240088596,114,NA,NA,0.00787968187825591,NA,0.0078796818782559,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2710",2710,"NsiI.TP36344",11,9549,3.53315557611363e-05,0.050242119766412,114,NA,NA,0.00899891294988009,NA,0.00899891294988009,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2711",2711,"PstI.TP884754",2,71495745,3.64982413979517e-05,0.282215712705722,114,NA,NA,0.00920668139263333,NA,0.00920668139263332,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2712",2712,"NsiI.TP496272",2,21104644,3.74351735916632e-05,0.0566991296840578,114,NA,NA,0.00928798812632308,NA,0.00928798812632309,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2713",2713,"NsiI.TP162391",1,73583086,3.75936457759733e-05,0.216288350308628,114,NA,NA,0.00928798812632308,NA,0.00928798812632309,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2714",2714,"NsiI.TP485232",10,42875099,3.78826991505897e-05,0.152893325211822,114,NA,NA,0.00928798812632308,NA,0.00928798812632309,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2715",2715,"PstI.TP882016",11,6159,3.86729985512773e-05,0.0508596925947447,114,NA,NA,0.00939395781476118,NA,0.00939395781476119,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2716",2716,"PstI.TP1042909",9,10342620,4.07193146864338e-05,0.169280597172978,114,NA,NA,0.00972253656928312,NA,0.00972253656928313,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2717",2717,"PstI.TP588109",1,78200524,4.07669064047093e-05,0.11497937923297,114,NA,NA,0.00972253656928312,NA,0.00972253656928313,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2718",2718,"PstI.TP1137764",1,7486769,4.31938141149216e-05,0.130987608272425,114,NA,NA,0.0101325573150881,NA,0.0101325573150881,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2719",2719,"PstI.TP761602",3,3266703,4.32586116981729e-05,0.0524524125044605,114,NA,NA,0.0101325573150881,NA,0.0101325573150881,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2720",2720,"NsiI.TP464530",11,14665,4.64185747697612e-05,0.0566674760997321,114,NA,NA,0.01077650345584,NA,0.01077650345584,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2721",2721,"PstI.TP437672",11,3353,4.83501544662662e-05,0.29256451901391,114,NA,NA,0.0110960401001729,NA,0.0110960401001729,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2722",2722,"PstI.TP1074627",3,65592157,4.86408710650256e-05,0.0506222178684428,114,NA,NA,0.0110960401001729,NA,0.0110960401001729,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2723",2723,"PstI.TP639494",11,4491,5.30679853063954e-05,0.121945115227642,114,NA,NA,0.0120015993666205,NA,0.0120015993666205,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2724",2724,"PstI.TP1287230",7,7558451,5.40022848125437e-05,0.30227367758986,114,NA,NA,0.0121085123057459,NA,0.0121085123057459,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2725",2725,"PstI.TP761757",11,5257,5.75604991832864e-05,0.114856432736699,114,NA,NA,0.01279696725063,NA,0.01279696725063,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2726",2726,"PstI.TP332313",3,17307698,6.16035143556595e-05,0.0861930292113854,114,NA,NA,0.0134813470625256,NA,0.0134813470625256,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2727",2727,"NsiI.TP810660",11,19052,6.18064681254057e-05,0.209549379767981,114,NA,NA,0.0134813470625256,NA,0.0134813470625256,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2728",2728,"NsiI.TP395591",6,50382392,6.2180490758771e-05,0.051121278367775,114,NA,NA,0.0134813470625256,NA,0.0134813470625256,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2729",2729,"PstI.TP687150",11,4748,6.59889630987075e-05,0.145892165575002,114,NA,NA,0.0141897906387827,NA,0.0141897906387827,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2730",2730,"PstI.TP230402",3,64005631,6.74271436257519e-05,0.0932408965132741,114,NA,NA,0.0142011243353829,NA,0.0142011243353829,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
"2731",2731,"PstI.TP171713",4,6902976,6.75928852066399e-05,0.0922189880407802,114,NA,NA,0.0142011243353829,NA,0.0142011243353829,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","Lg"
