"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"3067",3067,"NsiI.TP135373",11,10639,3.46227640577053e-06,0.347866112111672,106,NA,NA,0.00698687378684493,NA,0.00698687378684493,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3068",3068,"PstI.TP836173",11,5793,3.7616015706923e-06,0.250578910139641,106,NA,NA,0.00704870397182441,NA,0.00704870397182441,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3069",3069,"NsiI.TP646964",6,53312727,4.13905852672207e-06,0.0937911613457536,106,NA,NA,0.00723893742600179,NA,0.00723893742600179,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3070",3070,"NsiI.TP528762",1,76435180,4.99851803943549e-06,0.118933320063072,106,NA,NA,0.0081942446418375,NA,0.00819424464183751,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3071",3071,"NsiI.TP288843",11,12324,5.3099854734786e-06,0.456010387925019,106,NA,NA,0.0081942446418375,NA,0.00819424464183751,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3072",3072,"NsiI.TP99767",9,51154417,6.00574135749778e-06,0.282840708027681,106,NA,NA,0.00875303437625537,NA,0.00875303437625538,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3073",3073,"PstI.TP123922",11,1028,8.54177746927415e-06,0.127660943805328,106,NA,NA,0.0115467963874627,NA,0.0115467963874627,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3074",3074,"NsiI.TP694893",11,17684,9.26290683701985e-06,0.0948315663685585,106,NA,NA,0.0115467963874627,NA,0.0115467963874627,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3075",3075,"PstI.TP474961",7,1691478,1.0254478478202e-05,0.186274509803922,106,NA,NA,0.0115467963874627,NA,0.0115467963874627,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3076",3076,"PstI.TP248137",11,2017,1.0744067555461e-05,0.149222996058172,106,NA,NA,0.0115467963874627,NA,0.0115467963874627,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3077",3077,"NsiI.TP253869",1,16894827,1.08071759180259e-05,0.475458970395653,106,NA,NA,0.0115467963874627,NA,0.0115467963874627,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3078",3078,"PstI.TP350264",8,2905610,1.08080566592137e-05,0.191475843907024,106,NA,NA,0.0115467963874627,NA,0.0115467963874627,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3079",3079,"NsiI.TP424508",11,13910,1.1629527051417e-05,0.398703844269167,106,NA,NA,0.0115467963874627,NA,0.0115467963874627,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3080",3080,"PstI.TP687504",11,4751,1.18338310060136e-05,0.303047997124259,106,NA,NA,0.0115467963874627,NA,0.0115467963874627,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3081",3081,"NsiI.TP376338",3,73019311,1.188394840518e-05,0.392966759951323,106,NA,NA,0.0115467963874627,NA,0.0115467963874627,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3082",3082,"NsiI.TP109633",11,10288,1.34592174739472e-05,0.288415887001989,106,NA,NA,0.0121623453746947,NA,0.0121623453746946,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3083",3083,"NsiI.TP486649",1,2601704,1.37132951217491e-05,0.1056693029407,106,NA,NA,0.0121623453746947,NA,0.0121623453746946,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3084",3084,"PstI.TP77040",4,1147463,1.39083007258077e-05,0.438622778454013,106,NA,NA,0.0121623453746947,NA,0.0121623453746946,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3085",3085,"NsiI.TP510581",10,49892388,1.4864151988281e-05,0.199719489068371,106,NA,NA,0.0124514004738396,NA,0.0124514004738396,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3086",3086,"PstI.TP135889",1,73564522,1.527024781765e-05,0.12546799330754,106,NA,NA,0.0124514004738396,NA,0.0124514004738396,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3087",3087,"NsiI.TP731097",4,9434143,1.56627359776133e-05,0.447128714226458,106,NA,NA,0.0124514004738396,NA,0.0124514004738396,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3088",3088,"PstI.TP195926",10,51681294,1.71745637780968e-05,0.38724578144861,106,NA,NA,0.0127382570965772,NA,0.0127382570965772,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3089",3089,"PstI.TP875140",2,72930521,1.72690557923117e-05,0.215940601727195,106,NA,NA,0.0127382570965772,NA,0.0127382570965772,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3090",3090,"PstI.TP856852",1,1153760,1.78874372719715e-05,0.12264726238094,106,NA,NA,0.0127382570965772,NA,0.0127382570965772,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3091",3091,"PstI.TP14467",10,3103147,1.79658272689394e-05,0.366898611747841,106,NA,NA,0.0127382570965772,NA,0.0127382570965772,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3092",3092,"NsiI.TP668625",11,17330,1.90083141979841e-05,0.0817113188899811,106,NA,NA,0.0131227398597346,NA,0.0131227398597346,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3093",3093,"NsiI.TP499936",1,76362441,2.11117028954271e-05,0.349349292510893,106,NA,NA,0.014201138814324,NA,0.014201138814324,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3094",3094,"PstI.TP318338",3,67023794,2.21142029507307e-05,0.380904448088765,106,NA,NA,0.0145036000052367,NA,0.0145036000052367,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3095",3095,"PstI.TP56482",4,68544225,2.44182562585269e-05,0.156317045318943,106,NA,NA,0.0156241106021023,NA,0.0156241106021023,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3096",3096,"NsiI.TP623388",11,16852,2.76733938656119e-05,0.206089082185503,106,NA,NA,0.0172853289207253,NA,0.0172853289207253,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3097",3097,"PstI.TP1251787",8,640290,3.1620540385608e-05,0.120915032679739,106,NA,NA,0.0192914710808381,NA,0.0192914710808381,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3098",3098,"NsiI.TP237545",10,5377137,3.62243782657962e-05,0.483612518930006,106,NA,NA,0.0215979622596568,NA,0.0215979622596568,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3099",3099,"NsiI.TP208628",11,11458,3.76790581490833e-05,0.215932459372326,106,NA,NA,0.0219077626091137,NA,0.0219077626091137,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3100",3100,"PstI.TP1198766",6,60436257,3.90569808012629e-05,0.153955805571558,106,NA,NA,0.0219077626091137,NA,0.0219077626091137,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3101",3101,"NsiI.TP257521",11,12015,3.92492506910248e-05,0.316993464052288,106,NA,NA,0.0219077626091137,NA,0.0219077626091137,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3102",3102,"PstI.TP348121",10,10315566,4.15870521409694e-05,0.129711270753638,106,NA,NA,0.0222128436018991,NA,0.0222128436018991,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3103",3103,"NsiI.TP690528",11,17631,4.22486023328826e-05,0.114771740054313,106,NA,NA,0.0222128436018991,NA,0.0222128436018991,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3104",3104,"NsiI.TP318460",11,12617,4.24427366806809e-05,0.130794603708396,106,NA,NA,0.0222128436018991,NA,0.0222128436018991,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3105",3105,"PstI.TP166135",8,57118094,4.5353282495773e-05,0.235294117647059,106,NA,NA,0.0222128436018991,NA,0.0222128436018991,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3106",3106,"NsiI.TP604461",11,16608,4.55174536773304e-05,0.153685985315824,106,NA,NA,0.0222128436018991,NA,0.0222128436018991,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3107",3107,"NsiI.TP441010",1,7822032,4.55882925861951e-05,0.286621941011133,106,NA,NA,0.0222128436018991,NA,0.0222128436018991,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3108",3108,"NsiI.TP684422",11,17565,4.57228617253393e-05,0.24193725178699,106,NA,NA,0.0222128436018991,NA,0.0222128436018991,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3109",3109,"NsiI.TP608930",4,55551213,4.76718558161331e-05,0.354316896772729,106,NA,NA,0.0227386084632806,NA,0.0227386084632807,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3110",3110,"NsiI.TP565488",11,16129,5.15274429981843e-05,0.389798189004474,106,NA,NA,0.0240553079910437,NA,0.0240553079910437,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3111",3111,"NsiI.TP166838",3,60735782,5.22662405843368e-05,0.346041541709393,106,NA,NA,0.0240553079910437,NA,0.0240553079910437,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3112",3112,"PstI.TP159372",11,1308,5.5694703260253e-05,0.0894290368541155,106,NA,NA,0.0248137661363468,NA,0.0248137661363468,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3113",3113,"PstI.TP1128716",3,65668248,5.6183806912544e-05,0.119305623498789,106,NA,NA,0.0248137661363468,NA,0.0248137661363468,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3114",3114,"PstI.TP1188882",11,8398,5.67517712960589e-05,0.293158528625697,106,NA,NA,0.0248137661363468,NA,0.0248137661363468,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3115",3115,"PstI.TP29028",6,45093133,6.20212106962721e-05,0.20320964146933,106,NA,NA,0.0266731875640328,NA,0.0266731875640328,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3116",3116,"NsiI.TP280339",11,12243,6.46072230140309e-05,0.303479929248379,106,NA,NA,0.0267776163361648,NA,0.0267776163361648,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3117",3117,"PstI.TP209249",1,67863639,6.50286366892264e-05,0.0923865528414316,106,NA,NA,0.0267776163361648,NA,0.0267776163361648,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3118",3118,"NsiI.TP630636",2,63520018,6.53261967490488e-05,0.124378315328506,106,NA,NA,0.0267776163361648,NA,0.0267776163361648,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3119",3119,"PstI.TP100020",11,817,6.69925445924248e-05,0.285813801285566,106,NA,NA,0.0270381909975027,NA,0.0270381909975027,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3120",3120,"PstI.TP1231136",3,52841481,6.80477548515602e-05,0.240853969876429,106,NA,NA,0.0270479515269065,NA,0.0270479515269065,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3121",3121,"NsiI.TP275227",9,52933109,6.91490054341575e-05,0.334737830531843,106,NA,NA,0.0270754478889506,NA,0.0270754478889506,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3122",3122,"NsiI.TP576208",1,19994793,7.01853762790402e-05,0.173685248330706,106,NA,NA,0.0270771053132991,NA,0.0270771053132991,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3123",3123,"PstI.TP795437",11,5502,7.13026477415887e-05,0.483209083080132,106,NA,NA,0.0271094733456933,NA,0.0271094733456933,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3124",3124,"PstI.TP892247",3,57467578,7.46935167570325e-05,0.227237188011795,106,NA,NA,0.0277596191422759,NA,0.0277596191422759,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3125",3125,"NsiI.TP615883",6,56093448,7.52703662702546e-05,0.182052250344956,106,NA,NA,0.0277596191422759,NA,0.0277596191422759,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3126",3126,"NsiI.TP127103",3,55736173,7.61871075033873e-05,0.181386070113899,106,NA,NA,0.0277596191422759,NA,0.0277596191422759,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3127",3127,"PstI.TP175125",5,55044735,7.7351664398939e-05,0.0953395601597375,106,NA,NA,0.0277978570389283,NA,0.0277978570389283,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3128",3128,"PstI.TP1273314",11,8970,7.91857955524108e-05,0.329889693192106,106,NA,NA,0.0280724346016479,NA,0.0280724346016479,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3129",3129,"PstI.TP978122",4,14930204,8.38312611830096e-05,0.139094330546752,106,NA,NA,0.0291279170593448,NA,0.0291279170593448,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3130",3130,"NsiI.TP426523",11,13953,8.55702182653487e-05,0.442255773734825,106,NA,NA,0.0291279170593448,NA,0.0291279170593448,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3131",3131,"PstI.TP698613",11,4826,8.65542945645835e-05,0.268306302122324,106,NA,NA,0.0291279170593448,NA,0.0291279170593448,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3132",3132,"NsiI.TP149102",11,10766,8.66043123667339e-05,0.143717510721356,106,NA,NA,0.0291279170593448,NA,0.0291279170593448,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3133",3133,"PstI.TP685319",11,4739,9.03831379851114e-05,0.266232841771109,106,NA,NA,0.0299365536740737,NA,0.0299365536740736,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3134",3134,"PstI.TP992016",10,54553654,9.19199229261781e-05,0.136798216786706,106,NA,NA,0.0299365536740737,NA,0.0299365536740736,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3135",3135,"NsiI.TP111245",11,10315,9.34698913251334e-05,0.170352783793883,106,NA,NA,0.0299365536740737,NA,0.0299365536740736,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3136",3136,"NsiI.TP755634",3,63871706,9.45091775994379e-05,0.225859794946894,106,NA,NA,0.0299365536740737,NA,0.0299365536740736,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3137",3137,"NsiI.TP91546",11,10135,9.5998633744047e-05,0.196260445349627,106,NA,NA,0.0299365536740737,NA,0.0299365536740736,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3138",3138,"PstI.TP679058",3,65318520,9.62196414037737e-05,0.0547603099946958,106,NA,NA,0.0299365536740737,NA,0.0299365536740736,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3139",3139,"PstI.TP48338",2,71250737,9.6996533593667e-05,0.231414623005607,106,NA,NA,0.0299365536740737,NA,0.0299365536740736,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3140",3140,"NsiI.TP195180",1,12857502,0.000100849425085836,0.103376311323414,106,NA,NA,0.0302867012715109,NA,0.0302867012715108,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3141",3141,"PstI.TP444619",3,2190567,0.00010108407102554,0.181699391148171,106,NA,NA,0.0302867012715109,NA,0.0302867012715108,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3142",3142,"PstI.TP1029976",10,44209597,0.000101594484710412,0.397127973654572,106,NA,NA,0.0302867012715109,NA,0.0302867012715108,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3143",3143,"NsiI.TP644722",7,12799400,0.000107434666025164,0.156171187922833,106,NA,NA,0.0316678767247657,NA,0.0316678767247658,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3144",3144,"PstI.TP926161",11,6485,0.000110844000916443,0.312594483444992,106,NA,NA,0.0321756174388074,NA,0.0321756174388075,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3145",3145,"PstI.TP1112734",11,7790,0.000111610169510234,0.389769690288169,106,NA,NA,0.0321756174388074,NA,0.0321756174388075,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3146",3146,"PstI.TP849929",6,57879722,0.000123670521927189,0.241846948074906,106,NA,NA,0.0352649181764988,NA,0.0352649181764987,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3147",3147,"PstI.TP525648",11,3922,0.000125276091177563,0.177995937227806,106,NA,NA,0.0353386341500235,NA,0.0353386341500235,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3148",3148,"NsiI.TP423257",6,8209105,0.000136270327134662,0.384702740161234,106,NA,NA,0.0380310187452204,NA,0.0380310187452205,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3149",3149,"NsiI.TP433543",9,9611249,0.000148674824415997,0.210602481722016,106,NA,NA,0.0410561615129396,NA,0.0410561615129396,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3150",3150,"NsiI.TP632002",1,70863814,0.000153793934150558,0.220740537148694,106,NA,NA,0.0420273965469347,NA,0.0420273965469348,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3151",3151,"PstI.TP73962",8,6017334,0.000162279216936831,0.442941120127186,106,NA,NA,0.0438889997641321,NA,0.0438889997641322,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3152",3152,"PstI.TP836762",11,5799,0.000165390088987682,0.470475157731167,106,NA,NA,0.044273914229621,NA,0.0442739142296209,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3153",3153,"PstI.TP981594",6,47209307,0.000167597005215668,0.0769083823707855,106,NA,NA,0.0444115134831094,NA,0.0444115134831094,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3154",3154,"NsiI.TP290592",11,12332,0.000175054085729762,0.124658553317488,106,NA,NA,0.0454117356241553,NA,0.0454117356241553,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3155",3155,"NsiI.TP803817",11,18964,0.000176377508674387,0.08037085913086,106,NA,NA,0.0454117356241553,NA,0.0454117356241553,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3156",3156,"NsiI.TP210502",11,11473,0.000176564650212085,0.342762010139433,106,NA,NA,0.0454117356241553,NA,0.0454117356241553,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3157",3157,"PstI.TP522628",7,55214011,0.000188441375307983,0.188166172602709,106,NA,NA,0.0479958353381517,NA,0.0479958353381517,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3158",3158,"PstI.TP477486",2,63077632,0.000192315992902055,0.300653594771242,106,NA,NA,0.0485117092095433,NA,0.0485117092095434,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3159",3159,"PstI.TP1104477",10,9762760,0.000197168010537258,0.303253184804924,106,NA,NA,0.0486828646411398,NA,0.0486828646411399,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3160",3160,"NsiI.TP225733",11,11660,0.000197693518376355,0.0540819558784531,106,NA,NA,0.0486828646411398,NA,0.0486828646411399,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3161",3161,"PstI.TP474063",11,3601,0.000200432171104333,0.195603246796596,106,NA,NA,0.0486828646411398,NA,0.0486828646411399,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3162",3162,"NsiI.TP361679",11,13117,0.000203527303722731,0.299898829474921,106,NA,NA,0.0486828646411398,NA,0.0486828646411399,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3163",3163,"PstI.TP480563",11,3643,0.000204535237094793,0.122256582419101,106,NA,NA,0.0486828646411398,NA,0.0486828646411399,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3164",3164,"PstI.TP1239894",2,61692152,0.000205600532270608,0.159034344108099,106,NA,NA,0.0486828646411398,NA,0.0486828646411399,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3165",3165,"NsiI.TP422447",1,76155603,0.000205984522953668,0.183940445323567,106,NA,NA,0.0486828646411398,NA,0.0486828646411399,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3166",3166,"PstI.TP453580",11,3477,0.000213004173354119,0.330780288893004,106,NA,NA,0.0487454711452695,NA,0.0487454711452695,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3167",3167,"NsiI.TP494603",2,61270017,0.000213768326374584,0.20157902457985,106,NA,NA,0.0487454711452695,NA,0.0487454711452695,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3168",3168,"PstI.TP793469",11,5489,0.000213946695849463,0.0640237871223601,106,NA,NA,0.0487454711452695,NA,0.0487454711452695,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3169",3169,"NsiI.TP347216",9,44790414,0.000218145226355346,0.364296827809441,106,NA,NA,0.0487454711452695,NA,0.0487454711452695,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3170",3170,"PstI.TP491926",3,62555932,0.00021994079409409,0.420812677391435,106,NA,NA,0.0487454711452695,NA,0.0487454711452695,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3171",3171,"NsiI.TP630648",1,64479438,0.000222943646827551,0.285659238004055,106,NA,NA,0.0487454711452695,NA,0.0487454711452695,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3172",3172,"PstI.TP91211",1,10530796,0.000224902588586562,0.156468559366171,106,NA,NA,0.0487454711452695,NA,0.0487454711452695,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3173",3173,"PstI.TP6170",6,56702797,0.000227285026020883,0.350268235854705,106,NA,NA,0.0487454711452695,NA,0.0487454711452695,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3174",3174,"GFSSContig16256_300",3,5453936,0.000227619085181075,0.149641220270759,106,NA,NA,0.0487454711452695,NA,0.0487454711452695,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3175",3175,"NsiI.TP198999",1,1902613,0.000228487081522156,0.0785953985571147,106,NA,NA,0.0487454711452695,NA,0.0487454711452695,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3176",3176,"PstI.TP175806",11,1446,0.000228988093081156,0.380806360497827,106,NA,NA,0.0487454711452695,NA,0.0487454711452695,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3177",3177,"PstI.TP719892",5,64652954,0.000229170179242411,0.160162048608126,106,NA,NA,0.0487454711452695,NA,0.0487454711452695,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
"3178",3178,"PstI.TP1070567",11,7457,0.00023040475802445,0.0717427479921369,106,NA,NA,0.0487454711452695,NA,0.0487454711452695,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprinGW"
