"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"2151",2151,"PstI.TP995173",2,70172526,9.9213970904747e-09,0.0548180997932082,114,NA,NA,1.53104665453831e-05,NA,1.53104665453831e-05,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2152",2152,"PstI.TP471554",11,3580,1.1875465648412e-08,0.182603752815682,114,NA,NA,1.73078314344689e-05,NA,1.73078314344689e-05,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2153",2153,"NsiI.TP504046",1,63405202,1.94465759620556e-08,0.206951728079477,114,NA,NA,2.68506038836087e-05,NA,2.68506038836088e-05,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2154",2154,"NsiI.TP450647",11,14466,3.32997915378089e-08,0.337809095955214,114,NA,NA,4.36793365601439e-05,NA,4.36793365601439e-05,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2155",2155,"GFSSContig5557_72",3,63136908,4.74028833398378e-08,0.279587432291963,114,NA,NA,5.92174876922527e-05,NA,5.92174876922526e-05,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2156",2156,"NsiI.TP748486",7,63746564,5.00500493745566e-08,0.0894768948826897,114,NA,NA,5.96824088769144e-05,NA,5.96824088769145e-05,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2157",2157,"PstI.TP731358",8,62664658,5.34770643797414e-08,0.170874062098413,114,NA,NA,6.09964046494842e-05,NA,6.09964046494842e-05,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2158",2158,"PstI.TP1238399",11,8719,1.89276678043629e-07,0.45131508078734,114,NA,NA,0.00020689518215819,NA,0.00020689518215819,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2159",2159,"PstI.TP532665",11,3983,2.14068857882633e-07,0.0761234157442199,114,NA,NA,0.000219108086467107,NA,0.000219108086467107,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2160",2160,"PstI.TP58821",11,495,2.17153703138857e-07,0.0658014793745868,114,NA,NA,0.000219108086467107,NA,0.000219108086467107,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2161",2161,"PstI.TP319520",8,62331057,2.814805766421e-07,0.415002466599414,114,NA,NA,0.000273494868430698,NA,0.000273494868430698,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2162",2162,"GFSSContig20060_2192",3,14318717,4.15710633959559e-07,0.103273357150621,114,NA,NA,0.000389491170403395,NA,0.000389491170403395,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2163",2163,"PstI.TP299614",11,2366,5.98699346061549e-07,0.0763586636782184,114,NA,NA,0.000541595815330299,NA,0.000541595815330299,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2164",2164,"PstI.TP374911",10,17540639,6.85201235851713e-07,0.0515514751012753,114,NA,NA,0.000599185640711128,NA,0.000599185640711128,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2165",2165,"NsiI.TP598222",1,17012247,8.97958578043463e-07,0.100528236655172,114,NA,NA,0.00075305558464248,NA,0.00075305558464248,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2166",2166,"PstI.TP205923",11,1686,9.1857050806432e-07,0.089846801762502,114,NA,NA,0.00075305558464248,NA,0.00075305558464248,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2167",2167,"PstI.TP290629",5,13602322,9.49998231295785e-07,0.156370653812868,114,NA,NA,0.000755219806054958,NA,0.000755219806054958,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2168",2168,"NsiI.TP278972",11,12214,1.18327870981025e-06,0.213736892216238,114,NA,NA,0.000913003931563595,NA,0.000913003931563591,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2169",2169,"NsiI.TP5949",11,9198,1.39220784390615e-06,0.112406864586303,114,NA,NA,0.00102755467194566,NA,0.00102755467194567,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2170",2170,"NsiI.TP62363",11,9869,1.41007731150583e-06,0.314021022157671,114,NA,NA,0.00102755467194566,NA,0.00102755467194567,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2171",2171,"PstI.TP1156689",9,14570213,1.49047575906958e-06,0.150326797385621,114,NA,NA,0.00105678759630896,NA,0.00105678759630896,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2172",2172,"PstI.TP1171981",11,8238,1.53698527517845e-06,0.108706139971472,114,NA,NA,0.00106108609760609,NA,0.00106108609760609,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2173",2173,"NsiI.TP379426",11,13322,1.71171570075858e-06,0.464835451822249,114,NA,NA,0.00112391672782944,NA,0.00112391672782944,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2174",2174,"NsiI.TP667985",11,17319,1.71367954231828e-06,0.0577108631959937,114,NA,NA,0.00112391672782944,NA,0.00112391672782944,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2175",2175,"NsiI.TP203050",11,11384,1.76975739345317e-06,0.110777687673562,114,NA,NA,0.00113238574292318,NA,0.00113238574292318,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2176",2176,"PstI.TP997632",9,10600783,2.35286004369427e-06,0.0524797866720168,114,NA,NA,0.00144187824726179,NA,0.00144187824726179,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2177",2177,"NsiI.TP501226",1,74548397,2.42664420275328e-06,0.176406551876436,114,NA,NA,0.00144187824726179,NA,0.00144187824726179,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2178",2178,"NsiI.TP348",9,52120613,2.45355999217791e-06,0.0996105276483539,114,NA,NA,0.00144187824726179,NA,0.00144187824726179,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2179",2179,"PstI.TP1261100",10,59613969,2.47329881553635e-06,0.157871502083392,114,NA,NA,0.00144187824726179,NA,0.00144187824726179,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2180",2180,"PstI.TP219303",4,1052705,2.57801053985923e-06,0.0691520376153253,114,NA,NA,0.0014702506196232,NA,0.0014702506196232,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2181",2181,"NsiI.TP507399",11,15357,2.717219077644e-06,0.0801836511424677,114,NA,NA,0.00149901979985438,NA,0.00149901979985438,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2182",2182,"NsiI.TP601922",11,16587,2.74273654010102e-06,0.107250614144929,114,NA,NA,0.00149901979985438,NA,0.00149901979985438,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2183",2183,"NsiI.TP465897",11,14689,3.25928794722711e-06,0.236370331038314,114,NA,NA,0.00171945437760235,NA,0.00171945437760235,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2184",2184,"PstI.TP595475",2,23185705,3.32317816159747e-06,0.088472324892546,114,NA,NA,0.00171945437760235,NA,0.00171945437760235,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2185",2185,"NsiI.TP458359",1,61221391,3.35367130489341e-06,0.139444169557492,114,NA,NA,0.00171945437760235,NA,0.00171945437760235,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2186",2186,"PstI.TP541575",2,74276308,3.40823464341397e-06,0.0877983822062058,114,NA,NA,0.00171945437760235,NA,0.00171945437760235,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2187",2187,"PstI.TP746042",11,5154,3.52478788901423e-06,0.0655283169164255,114,NA,NA,0.00174470349963018,NA,0.00174470349963018,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2188",2188,"GFSSContig15563_263",9,58912474,3.84941160395356e-06,0.130205497849184,114,NA,NA,0.0018701011855207,NA,0.0018701011855207,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2189",2189,"PstI.TP269598",11,2189,4.36217289384368e-06,0.0922661414680972,114,NA,NA,0.002080677158129,NA,0.002080677158129,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2190",2190,"NsiI.TP385607",1,76681155,4.49665134892379e-06,0.0522875816993464,114,NA,NA,0.00210652056227976,NA,0.00210652056227976,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2191",2191,"PstI.TP1020545",11,7078,4.85824058572206e-06,0.163083869541519,114,NA,NA,0.00223598392150583,NA,0.00223598392150583,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2192",2192,"NsiI.TP788653",10,43096241,5.01712040077876e-06,0.415586481072725,114,NA,NA,0.00226929545851776,NA,0.00226929545851776,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2193",2193,"PstI.TP1116487",11,7830,5.8311389896317e-06,0.139231420425097,114,NA,NA,0.00259278136023725,NA,0.00259278136023725,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2194",2194,"PstI.TP1044360",6,46082788,6.3054482612787e-06,0.0667491714224986,114,NA,NA,0.00275163093960539,NA,0.00275163093960539,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2195",2195,"NsiI.TP204910",2,65965770,6.3981660179892e-06,0.4525343439643,114,NA,NA,0.00275163093960539,NA,0.00275163093960539,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2196",2196,"PstI.TP10552",11,79,7.04220885991045e-06,0.11356484179268,114,NA,NA,0.00297976301985308,NA,0.00297976301985308,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2197",2197,"PstI.TP123646",11,1023,7.90429130324037e-06,0.0675576394869919,114,NA,NA,0.00329144727062235,NA,0.00329144727062235,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2198",2198,"NsiI.TP475060",6,51218869,8.13913743202256e-06,0.195447456392661,114,NA,NA,0.003336283302995,NA,0.003336283302995,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2199",2199,"PstI.TP302747",8,61307098,8.32207075625954e-06,0.0524164398433909,114,NA,NA,0.00335878775722635,NA,0.00335878775722635,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2200",2200,"NsiI.TP673767",11,17422,8.62270741612383e-06,0.0503452063680215,114,NA,NA,0.00342739555082716,NA,0.00342739555082716,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2201",2201,"PstI.TP985033",2,4786608,8.79648021930967e-06,0.14798567099601,114,NA,NA,0.00344428152348313,NA,0.00344428152348313,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2202",2202,"NsiI.TP201870",3,64132657,9.05513393073444e-06,0.210542011110227,114,NA,NA,0.00349341740498364,NA,0.00349341740498364,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2203",2203,"PstI.TP523812",5,18073563,9.83504342067541e-06,0.0800726187350503,114,NA,NA,0.00373931201591303,NA,0.00373931201591303,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2204",2204,"NsiI.TP82066",11,10042,1.00951845980932e-05,0.0725529670293165,114,NA,NA,0.00375059094144867,NA,0.00375059094144868,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2205",2205,"PstI.TP1227857",11,8652,1.02597700394358e-05,0.107533822715906,114,NA,NA,0.00375059094144867,NA,0.00375059094144868,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2206",2206,"NsiI.TP26932",11,9419,1.02936093536748e-05,0.0599547331094495,114,NA,NA,0.00375059094144867,NA,0.00375059094144868,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2207",2207,"PstI.TP728736",7,37735277,1.08014769975725e-05,0.0609460168735367,114,NA,NA,0.00385032794426263,NA,0.00385032794426261,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2208",2208,"NsiI.TP460201",11,14619,1.08608777874298e-05,0.0937663147311192,114,NA,NA,0.00385032794426263,NA,0.00385032794426261,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2209",2209,"NsiI.TP206517",4,6364737,1.13128066112477e-05,0.262116067089336,114,NA,NA,0.00395706891519297,NA,0.00395706891519296,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2210",2210,"NsiI.TP206149",2,64247128,1.16128791781516e-05,0.0572530475115934,114,NA,NA,0.00400858253104775,NA,0.00400858253104775,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2211",2211,"PstI.TP728082",11,5022,1.18763073581725e-05,0.0799876535588417,114,NA,NA,0.00404627334070516,NA,0.00404627334070516,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2212",2212,"PstI.TP822050",1,68132274,1.20994777313404e-05,0.132929108887464,114,NA,NA,0.00406945767697416,NA,0.00406945767697415,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2213",2213,"NsiI.TP811356",11,19069,1.28796824227805e-05,0.223343297537356,114,NA,NA,0.00427686243027808,NA,0.00427686243027807,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2214",2214,"NsiI.TP450839",7,62633956,1.30421969361228e-05,0.18287882448918,114,NA,NA,0.00427686243027808,NA,0.00427686243027807,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2215",2215,"PstI.TP1037372",2,59238183,1.40326301438765e-05,0.428580824746765,114,NA,NA,0.00454483974314143,NA,0.00454483974314143,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2216",2216,"NsiI.TP436579",5,61778828,1.45407220371992e-05,0.370660742100603,114,NA,NA,0.00465196709663272,NA,0.00465196709663273,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2217",2217,"PstI.TP730365",11,5031,1.54946044439605e-05,0.0971631467376121,114,NA,NA,0.00486856622530456,NA,0.00486856622530456,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2218",2218,"NsiI.TP669599",11,17358,1.56760276700405e-05,0.0595285002877191,114,NA,NA,0.00486856622530456,NA,0.00486856622530456,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2219",2219,"PstI.TP1157962",10,55436512,1.57744960414305e-05,0.1482701438771,114,NA,NA,0.00486856622530456,NA,0.00486856622530456,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2220",2220,"NsiI.TP118239",9,18428819,1.64763610544995e-05,0.0663855081858926,114,NA,NA,0.00502028850274759,NA,0.00502028850274757,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2221",2221,"NsiI.TP540354",11,15796,1.6648818317414e-05,0.0977883150333222,114,NA,NA,0.00502028850274759,NA,0.00502028850274757,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2222",2222,"PstI.TP318526",11,2522,1.7310608006343e-05,0.186660801020368,114,NA,NA,0.00516052830043639,NA,0.00516052830043639,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2223",2223,"PstI.TP1148487",4,48397503,1.76303707428604e-05,0.0624237396495623,114,NA,NA,0.0051967993940247,NA,0.00519679939402472,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2224",2224,"NsiI.TP671047",10,16860433,1.86745938651828e-05,0.0843396203216626,114,NA,NA,0.00544343661621339,NA,0.00544343661621339,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2225",2225,"PstI.TP120646",11,1005,1.96696774902968e-05,0.0749909486173547,114,NA,NA,0.00567048702505985,NA,0.00567048702505985,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2226",2226,"NsiI.TP147902",1,67937825,2.04051838686774e-05,0.408705210301812,114,NA,NA,0.00581858253924874,NA,0.00581858253924873,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2227",2227,"NsiI.TP314863",11,12585,2.08858896526376e-05,0.280317805175135,114,NA,NA,0.00589161751771284,NA,0.00589161751771285,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2228",2228,"NsiI.TP414274",6,60875029,2.19503745723447e-05,0.0504623483359264,114,NA,NA,0.00612602262266906,NA,0.00612602262266905,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2229",2229,"PstI.TP1058943",11,7371,2.26267078070677e-05,0.111854270281824,114,NA,NA,0.00624830581695382,NA,0.00624830581695383,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2230",2230,"PstI.TP1092153",1,24809634,2.32350512150476e-05,0.0736371582741416,114,NA,NA,0.00634946180807874,NA,0.00634946180807874,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2231",2231,"PstI.TP217628",9,2723162,2.68981729838999e-05,0.288103450703737,114,NA,NA,0.00727470793875906,NA,0.00727470793875907,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2232",2232,"PstI.TP585747",7,57701465,2.77608120678189e-05,0.0635010640372424,114,NA,NA,0.00743139942639959,NA,0.0074313994263996,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2233",2233,"PstI.TP351385",1,64885906,3.05934221145416e-05,0.0644391471196846,114,NA,NA,0.00810694783588772,NA,0.00810694783588772,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2234",2234,"PstI.TP128515",4,57065304,3.26086179598615e-05,0.0883815737904995,114,NA,NA,0.00842675225743923,NA,0.00842675225743923,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2235",2235,"NsiI.TP428969",11,14012,3.28095262070667e-05,0.0862364486084686,114,NA,NA,0.00842675225743923,NA,0.00842675225743923,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2236",2236,"NsiI.TP613708",11,16706,3.29124674111021e-05,0.177804519887824,114,NA,NA,0.00842675225743923,NA,0.00842675225743923,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2237",2237,"NsiI.TP426590",9,2752496,3.30851369412305e-05,0.360473377853035,114,NA,NA,0.00842675225743923,NA,0.00842675225743923,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2238",2238,"PstI.TP293832",11,2331,3.60197039125864e-05,0.132863885454754,114,NA,NA,0.00908597031194993,NA,0.00908597031194992,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2239",2239,"NsiI.TP779391",8,61651324,3.65763595301267e-05,0.0935871505817252,114,NA,NA,0.00913851634203184,NA,0.00913851634203185,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2240",2240,"PstI.TP100651",11,821,4.17942808697474e-05,0.0641478346844049,114,NA,NA,0.0102901596287826,NA,0.0102901596287826,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2241",2241,"PstI.TP1101578",3,66383201,4.19702325333436e-05,0.492083106424732,114,NA,NA,0.0102901596287826,NA,0.0102901596287826,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2242",2242,"PstI.TP438416",11,3358,4.32632140583441e-05,0.0719056959515989,114,NA,NA,0.0105089551630241,NA,0.0105089551630241,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2243",2243,"PstI.TP250385",11,2036,4.65832858891252e-05,0.132876302624413,114,NA,NA,0.0111260173153548,NA,0.0111260173153548,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2244",2244,"PstI.TP544906",1,12628073,4.66517460047659e-05,0.194791447537808,114,NA,NA,0.0111260173153548,NA,0.0111260173153548,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2245",2245,"NsiI.TP5059",11,9184,4.98975590898134e-05,0.0610999836026896,114,NA,NA,0.0117929059924519,NA,0.0117929059924519,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2246",2246,"PstI.TP8679",2,2984264,5.04416152192111e-05,0.177003305949083,114,NA,NA,0.0118066838290159,NA,0.0118066838290159,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2247",2247,"NsiI.TP90756",11,10130,5.08559606876112e-05,0.0789083149411787,114,NA,NA,0.0118066838290159,NA,0.0118066838290159,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2248",2248,"NsiI.TP240840",11,11836,5.39626141613673e-05,0.0631129744927788,114,NA,NA,0.0124180282448185,NA,0.0124180282448185,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2249",2249,"NsiI.TP475316",4,4321977,5.53369979870353e-05,0.480124320273461,114,NA,NA,0.0126235722190599,NA,0.0126235722190599,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2250",2250,"NsiI.TP680903",11,17517,5.75605828881615e-05,0.0762258519025476,114,NA,NA,0.0130083169002015,NA,0.0130083169002015,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2251",2251,"PstI.TP394799",7,65402036,5.8271268431805e-05,0.0515157885613399,114,NA,NA,0.0130083169002015,NA,0.0130083169002015,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2252",2252,"PstI.TP214637",11,1753,5.87338103458519e-05,0.0973218885063489,114,NA,NA,0.0130083169002015,NA,0.0130083169002015,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2253",2253,"NsiI.TP276462",11,12195,5.90070027873745e-05,0.0839725325706426,114,NA,NA,0.0130083169002015,NA,0.0130083169002015,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2254",2254,"NsiI.TP704503",3,61556233,6.07420395515409e-05,0.0775027234379291,114,NA,NA,0.0132792222132927,NA,0.0132792222132927,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2255",2255,"PstI.TP908397",8,11934752,6.17454310213742e-05,0.0553798857268858,114,NA,NA,0.013387021796816,NA,0.013387021796816,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2256",2256,"PstI.TP1060586",5,1906260,6.32614157328939e-05,0.0559982970533965,114,NA,NA,0.0136032785273503,NA,0.0136032785273503,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2257",2257,"PstI.TP778231",11,5376,6.70275035785181e-05,0.0573626997497421,114,NA,NA,0.0142959311290963,NA,0.0142959311290963,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2258",2258,"PstI.TP230121",11,1899,6.79705671940092e-05,0.0956125671365873,114,NA,NA,0.0143801601594164,NA,0.0143801601594164,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
"2259",2259,"PstI.TP210602",11,1724,7.1236969068411e-05,0.0736506327253186,114,NA,NA,0.0149506451723256,NA,0.0149506451723256,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GS"
