"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"3001",3001,"NsiI.TP27095",11,9424,1.47992321836839e-05,0.0683085591672793,132,NA,NA,0.0194121528553381,NA,0.0194121528553382,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3002",3002,"NsiI.TP770773",11,18623,1.77270850077515e-05,0.303977301442059,132,NA,NA,0.0206336790948851,NA,0.0206336790948851,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3003",3003,"PstI.TP622861",11,4376,1.82680045424886e-05,0.0521257131782334,132,NA,NA,0.0206336790948851,NA,0.0206336790948851,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3004",3004,"PstI.TP355931",11,2811,1.87919774747046e-05,0.192480694310541,132,NA,NA,0.0206336790948851,NA,0.0206336790948851,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3005",3005,"NsiI.TP485472",4,68283223,1.88765837568515e-05,0.0708156554138989,132,NA,NA,0.0206336790948851,NA,0.0206336790948851,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3006",3006,"NsiI.TP574299",11,16241,2.10172691853984e-05,0.270372061660706,132,NA,NA,0.0220546815923896,NA,0.0220546815923897,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3007",3007,"NsiI.TP634468",6,57074553,2.30969834091193e-05,0.060024421473616,132,NA,NA,0.0233048562598014,NA,0.0233048562598014,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3008",3008,"PstI.TP217765",11,1775,2.42240982570164e-05,0.0674757881458342,132,NA,NA,0.0235368516175766,NA,0.0235368516175766,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3009",3009,"PstI.TP117701",10,58898407,2.6951474483739e-05,0.217997899920646,132,NA,NA,0.0252516064859431,NA,0.0252516064859432,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3010",3010,"NsiI.TP759829",11,18460,2.97622497016696e-05,0.464259253723909,132,NA,NA,0.0269235468508138,NA,0.0269235468508138,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3011",3011,"PstI.TP36013",1,9885650,3.65904203390124e-05,0.257873481221667,132,NA,NA,0.0319971029057884,NA,0.0319971029057884,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3012",3012,"PstI.TP781623",6,52573298,4.1824060588152e-05,0.219575721109525,132,NA,NA,0.0338850520632371,NA,0.0338850520632371,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3013",3013,"NsiI.TP135090",11,10635,4.34478847324154e-05,0.208909040366181,132,NA,NA,0.0338850520632371,NA,0.0338850520632371,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3014",3014,"PstI.TP1162168",1,50144561,4.39668224006574e-05,0.433228474516491,132,NA,NA,0.0338850520632371,NA,0.0338850520632371,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3015",3015,"NsiI.TP754560",11,18390,4.41910456913086e-05,0.179398298172589,132,NA,NA,0.0338850520632371,NA,0.0338850520632371,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3016",3016,"NsiI.TP370742",8,62258814,4.65442353203568e-05,0.0512750670991905,132,NA,NA,0.0338850520632371,NA,0.0338850520632371,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3017",3017,"PstI.TP199027",11,1620,4.68433929873582e-05,0.0558284254030861,132,NA,NA,0.0338850520632371,NA,0.0338850520632371,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3018",3018,"NsiI.TP71856",10,56824424,4.77909173721038e-05,0.442253432549866,132,NA,NA,0.0338850520632371,NA,0.0338850520632371,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3019",3019,"PstI.TP1119422",11,7860,5.39804747777944e-05,0.232322113113861,132,NA,NA,0.0366377464078499,NA,0.0366377464078499,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3020",3020,"NsiI.TP404473",11,13567,5.4466421815436e-05,0.0580305620313398,132,NA,NA,0.0366377464078499,NA,0.0366377464078499,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3021",3021,"NsiI.TP138963",7,53280749,5.63940167734289e-05,0.259918734805094,132,NA,NA,0.0369860159008533,NA,0.0369860159008533,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3022",3022,"PstI.TP1123565",11,7884,5.91094992182473e-05,0.235482122772357,132,NA,NA,0.0378214293290609,NA,0.037821429329061,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3023",3023,"PstI.TP6990",1,79172378,6.35767894055909e-05,0.454270521354447,132,NA,NA,0.0388698546570769,NA,0.0388698546570769,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3024",3024,"NsiI.TP533351",11,15729,6.37113574084892e-05,0.307198664037565,132,NA,NA,0.0388698546570769,NA,0.0388698546570769,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3025",3025,"PstI.TP1243455",1,73504848,6.72300397372912e-05,0.383260692183012,132,NA,NA,0.0389928040327718,NA,0.0389928040327718,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3026",3026,"PstI.TP94378",11,781,6.85558942489843e-05,0.334541094958383,132,NA,NA,0.0389928040327718,NA,0.0389928040327718,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3027",3027,"NsiI.TP248494",1,2912156,7.21641644371878e-05,0.157068250331787,132,NA,NA,0.0389928040327718,NA,0.0389928040327718,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3028",3028,"PstI.TP626786",11,4396,7.22332031193313e-05,0.139618486300373,132,NA,NA,0.0389928040327718,NA,0.0389928040327718,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3029",3029,"NsiI.TP326908",3,6141142,7.22995201312098e-05,0.391492697214503,132,NA,NA,0.0389928040327718,NA,0.0389928040327718,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3030",3030,"PstI.TP16800",2,74460397,7.49083311206769e-05,0.0686274509803921,132,NA,NA,0.0389928040327718,NA,0.0389928040327718,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3031",3031,"NsiI.TP476275",11,14862,7.49501584921828e-05,0.0649103878005586,132,NA,NA,0.0389928040327718,NA,0.0389928040327718,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3032",3032,"NsiI.TP33147",11,9506,7.81615152070092e-05,0.211786890181066,132,NA,NA,0.0389928040327718,NA,0.0389928040327718,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3033",3033,"PstI.TP1153026",11,8099,7.94588552227939e-05,0.236417757791057,132,NA,NA,0.0389928040327718,NA,0.0389928040327718,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3034",3034,"PstI.TP142379",11,1189,7.99203008895067e-05,0.308252353183972,132,NA,NA,0.0389928040327718,NA,0.0389928040327718,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3035",3035,"PstI.TP539779",2,5282633,8.02626903167522e-05,0.0968645019613543,132,NA,NA,0.0389928040327718,NA,0.0389928040327718,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3036",3036,"NsiI.TP423513",11,13878,8.55780513662239e-05,0.0589768392852278,132,NA,NA,0.0403351355057984,NA,0.0403351355057984,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3037",3037,"PstI.TP1193586",1,61024932,8.61007695480944e-05,0.250380583844066,132,NA,NA,0.0403351355057984,NA,0.0403351355057984,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3038",3038,"NsiI.TP375218",1,7321465,8.83807266852292e-05,0.0547369160452971,132,NA,NA,0.0406768418221106,NA,0.0406768418221106,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3039",3039,"PstI.TP131788",11,1107,9.05246751285829e-05,0.25263820588904,132,NA,NA,0.0408143597393208,NA,0.0408143597393208,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3040",3040,"PstI.TP119679",11,995,9.17910812159765e-05,0.0542056701933749,132,NA,NA,0.0408143597393208,NA,0.0408143597393208,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3041",3041,"PstI.TP1225296",4,57521701,9.37517613074974e-05,0.226781610981332,132,NA,NA,0.0409913951023481,NA,0.0409913951023481,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3042",3042,"PstI.TP696515",2,63219644,9.88409963834495e-05,0.157153105144715,132,NA,NA,0.0425081098216953,NA,0.0425081098216953,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3043",3043,"NsiI.TP777122",2,76600394,0.000101827963126395,0.0633867931254102,132,NA,NA,0.0428385888456877,NA,0.0428385888456878,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3044",3044,"NsiI.TP701706",3,45628159,0.000103949267846955,0.0962953975633205,132,NA,NA,0.0428385888456877,NA,0.0428385888456878,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3045",3045,"PstI.TP697306",9,3161603,0.000107288828128602,0.0908259623050035,132,NA,NA,0.0428385888456877,NA,0.0428385888456878,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3046",3046,"PstI.TP1178013",9,51832241,0.000107316747420143,0.0899330769855526,132,NA,NA,0.0428385888456877,NA,0.0428385888456878,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3047",3047,"NsiI.TP352166",9,48292691,0.000107774142860997,0.106708364425782,132,NA,NA,0.0428385888456877,NA,0.0428385888456878,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3048",3048,"PstI.TP899098",5,7770985,0.000111388243845617,0.307846180206461,132,NA,NA,0.0433802933751208,NA,0.0433802933751207,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3049",3049,"NsiI.TP773094",9,51968182,0.00011244415451354,0.283943750330172,132,NA,NA,0.0433802933751208,NA,0.0433802933751207,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3050",3050,"PstI.TP1262355",11,8887,0.000118626531780078,0.061870905306261,132,NA,NA,0.0451021512278054,NA,0.0451021512278053,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3051",3051,"PstI.TP401956",10,8717831,0.000123935439742822,0.298812993316791,132,NA,NA,0.0464474618030458,NA,0.0464474618030456,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3052",3052,"PstI.TP13077",6,48336818,0.000125885597412514,0.207557312878705,132,NA,NA,0.0465138417256323,NA,0.0465138417256323,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3053",3053,"NsiI.TP196522",3,59358646,0.000131064742672808,0.0540687938583965,132,NA,NA,0.0477548952677563,NA,0.0477548952677562,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
"3054",3054,"PstI.TP1086817",10,46074,0.000135142883207311,0.0646880395339096,132,NA,NA,0.0485662794254877,NA,0.0485662794254876,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","OWA"
