"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"3345",3345,"PstI.TP926161",11,6485,3.05096240702625e-05,0.312594483444992,106,NA,NA,0.044731714046481,NA,0.044731714046481,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3346",3346,"NsiI.TP418754",4,63031223,3.2398929365277e-05,0.155068240434456,106,NA,NA,0.044731714046481,NA,0.044731714046481,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3347",3347,"PstI.TP104876",2,58864116,3.25193671216115e-05,0.165312244628212,106,NA,NA,0.044731714046481,NA,0.044731714046481,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3348",3348,"NsiI.TP675510",11,17441,3.41020919771907e-05,0.0601346669244079,106,NA,NA,0.044731714046481,NA,0.044731714046481,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3349",3349,"NsiI.TP109633",11,10288,3.84719002856775e-05,0.288415887001989,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3350",3350,"PstI.TP344604",11,2716,4.19167294318351e-05,0.198656693944023,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3351",3351,"NsiI.TP406742",2,65617730,4.63356496150774e-05,0.442474236328251,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3352",3352,"PstI.TP1128716",3,65668248,4.88889382898282e-05,0.119305623498789,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3353",3353,"NsiI.TP319863",11,12629,4.968566779983e-05,0.354846235817006,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3354",3354,"GFSSContig19333_2734",4,3228803,5.01153066659903e-05,0.499991152750377,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3355",3355,"NsiI.TP668488",7,6826349,5.09017211895799e-05,0.153959438502381,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3356",3356,"NsiI.TP241069",1,56195369,5.53546268070084e-05,0.398388486892458,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3357",3357,"PstI.TP573755",11,4123,5.67122338002547e-05,0.194316281713423,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3358",3358,"NsiI.TP632002",1,70863814,5.74864536957269e-05,0.220740537148694,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3359",3359,"NsiI.TP347216",9,44790414,5.96815466621236e-05,0.364296827809441,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3360",3360,"PstI.TP724345",5,71593518,6.50139169802164e-05,0.365823636112948,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3361",3361,"PstI.TP885027",11,6185,6.51213996145692e-05,0.372452907081121,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3362",3362,"PstI.TP396517",1,1727743,6.54430174222467e-05,0.224210750981818,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3363",3363,"NsiI.TP509742",9,47862370,6.6066657753211e-05,0.203770472773321,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3364",3364,"PstI.TP1080621",3,3657091,6.68133621658676e-05,0.34167963123023,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3365",3365,"NsiI.TP594691",9,37217461,6.7209055039092e-05,0.377236496654391,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3366",3366,"PstI.TP195926",10,51681294,7.36470492379252e-05,0.38724578144861,106,NA,NA,0.0490196834793685,NA,0.0490196834793685,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3367",3367,"NsiI.TP321836",10,43096218,7.4280728530252e-05,0.140823314214071,106,NA,NA,0.0490196834793685,NA,0.0490196834793685,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
"3368",3368,"NsiI.TP370880",3,68111215,7.47422177012556e-05,0.0505004599555944,106,NA,NA,0.0490196834793685,NA,0.0490196834793685,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","fprind"
