"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"706",706,"PstI.TP698613",11,4826,3.45319903277706e-05,0.268306302122324,106,NA,NA,0.0397997798708489,NA,0.0397997798708489,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"707",707,"NsiI.TP652320",10,54138549,3.54635040025628e-05,0.10624418832576,106,NA,NA,0.0397997798708489,NA,0.0397997798708489,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"708",708,"NsiI.TP528762",1,76435180,3.79016141052392e-05,0.118933320063072,106,NA,NA,0.0397997798708489,NA,0.0397997798708489,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"709",709,"PstI.TP166135",8,57118094,3.95340693367604e-05,0.235294117647059,106,NA,NA,0.0397997798708489,NA,0.0397997798708489,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"710",710,"PstI.TP1251787",8,640290,4.08526146410188e-05,0.120915032679739,106,NA,NA,0.0397997798708489,NA,0.0397997798708489,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"711",711,"NsiI.TP166838",3,60735782,4.36425107975817e-05,0.346041541709393,106,NA,NA,0.0397997798708489,NA,0.0397997798708489,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"712",712,"NsiI.TP376338",3,73019311,4.36715052852697e-05,0.392966759951323,106,NA,NA,0.0397997798708489,NA,0.0397997798708489,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"713",713,"NsiI.TP135373",11,10639,4.39960972880467e-05,0.347866112111672,106,NA,NA,0.0397997798708489,NA,0.0397997798708489,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"714",714,"NsiI.TP424508",11,13910,5.09986974676243e-05,0.398703844269167,106,NA,NA,0.0418550027695038,NA,0.0418550027695038,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"715",715,"PstI.TP926161",11,6485,5.10160660254925e-05,0.312594483444992,106,NA,NA,0.0418550027695038,NA,0.0418550027695038,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"716",716,"PstI.TP159372",11,1308,5.10543603195899e-05,0.0894290368541155,106,NA,NA,0.0418550027695038,NA,0.0418550027695038,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"717",717,"NsiI.TP111245",11,10315,5.55865387230871e-05,0.170352783793883,106,NA,NA,0.0441896138442869,NA,0.0441896138442869,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"718",718,"NsiI.TP491655",2,61080220,5.80235927370352e-05,0.111514847321155,106,NA,NA,0.0447703215253935,NA,0.0447703215253936,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"719",719,"NsiI.TP91546",11,10135,6.64514028333722e-05,0.196260445349627,106,NA,NA,0.0482290625648043,NA,0.0482290625648043,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"720",720,"PstI.TP6170",6,56702797,6.99257727932745e-05,0.350268235854705,106,NA,NA,0.0482290625648043,NA,0.0482290625648043,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"721",721,"PstI.TP1177969",1,69551175,6.99667177761504e-05,0.27683017550838,106,NA,NA,0.0482290625648043,NA,0.0482290625648043,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"722",722,"PstI.TP100020",11,817,7.03290221562987e-05,0.285813801285566,106,NA,NA,0.0482290625648043,NA,0.0482290625648043,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"723",723,"NsiI.TP195180",1,12857502,7.45610482573095e-05,0.103376311323414,106,NA,NA,0.0482290625648043,NA,0.0482290625648043,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"724",724,"PstI.TP48338",2,71250737,8.09849405284354e-05,0.231414623005607,106,NA,NA,0.0482290625648043,NA,0.0482290625648043,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"725",725,"GFSSContig16256_300",3,5453936,8.37214067937048e-05,0.149641220270759,106,NA,NA,0.0482290625648043,NA,0.0482290625648043,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"726",726,"NsiI.TP123778",1,60586278,8.37358470220346e-05,0.469758302310189,106,NA,NA,0.0482290625648043,NA,0.0482290625648043,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"727",727,"PstI.TP77040",4,1147463,8.38898530781174e-05,0.438622778454013,106,NA,NA,0.0482290625648043,NA,0.0482290625648043,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"728",728,"PstI.TP836173",11,5793,8.51850704071472e-05,0.250578910139641,106,NA,NA,0.0482290625648043,NA,0.0482290625648043,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"729",729,"PstI.TP640904",3,66602989,8.68583091185237e-05,0.124367798838109,106,NA,NA,0.0482290625648043,NA,0.0482290625648043,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"730",730,"PstI.TP836762",11,5799,8.73810383547874e-05,0.470475157731167,106,NA,NA,0.0482290625648043,NA,0.0482290625648043,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"731",731,"NsiI.TP109633",11,10288,8.75752675904381e-05,0.288415887001989,106,NA,NA,0.0482290625648043,NA,0.0482290625648043,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"732",732,"NsiI.TP99767",9,51154417,8.82440726961426e-05,0.282840708027681,106,NA,NA,0.0482290625648043,NA,0.0482290625648043,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"733",733,"NsiI.TP646964",6,53312727,9.3572715391886e-05,0.0937911613457536,106,NA,NA,0.0484901873332155,NA,0.0484901873332155,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"734",734,"PstI.TP1128716",3,65668248,9.47605157969871e-05,0.119305623498789,106,NA,NA,0.0484901873332155,NA,0.0484901873332155,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"735",735,"NsiI.TP210176",2,63098520,9.53338349602711e-05,0.475507896368307,106,NA,NA,0.0484901873332155,NA,0.0484901873332155,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"736",736,"PstI.TP374085",2,9617733,9.61153366367007e-05,0.209418735746827,106,NA,NA,0.0484901873332155,NA,0.0484901873332155,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
"737",737,"PstI.TP29028",6,45093133,9.85463109489545e-05,0.20320964146933,106,NA,NA,0.048778564555375,NA,0.0487785645553749,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","FW_1"
