"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"901",901,"PstI.TP248137",11,2017,4.18725016841374e-06,0.149222996058172,106,NA,NA,0.00457701337159026,NA,0.00457701337159025,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"902",902,"NsiI.TP205252",4,63574731,4.60312405909645e-06,0.15676513170596,106,NA,NA,0.00470593407582396,NA,0.00470593407582396,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"903",903,"PstI.TP100020",11,817,4.71828789342035e-06,0.285813801285566,106,NA,NA,0.00470593407582396,NA,0.00470593407582396,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"904",904,"NsiI.TP424508",11,13910,4.89992600154569e-06,0.398703844269167,106,NA,NA,0.00470593407582396,NA,0.00470593407582396,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"905",905,"NsiI.TP262378",8,55743978,5.02272448437413e-06,0.438721410367113,106,NA,NA,0.00470593407582396,NA,0.00470593407582396,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"906",906,"NsiI.TP241069",1,56195369,5.52779413382977e-06,0.398388486892458,106,NA,NA,0.00500055694161691,NA,0.0050005569416169,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"907",907,"NsiI.TP288843",11,12324,5.8601246973807e-06,0.456010387925019,106,NA,NA,0.00512448371036951,NA,0.00512448371036951,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"908",908,"PstI.TP856852",1,1153760,6.73791716756844e-06,0.12264726238094,106,NA,NA,0.00552731687141395,NA,0.00552731687141395,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"909",909,"PstI.TP926161",11,6485,6.74217198617239e-06,0.312594483444992,106,NA,NA,0.00552731687141395,NA,0.00552731687141395,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"910",910,"PstI.TP350264",8,2905610,7.76098312059312e-06,0.191475843907024,106,NA,NA,0.00616974639956485,NA,0.00616974639956485,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"911",911,"PstI.TP29028",6,45093133,8.31146072308965e-06,0.20320964146933,106,NA,NA,0.00623142011210747,NA,0.00623142011210747,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"912",912,"PstI.TP48338",2,71250737,8.51100659288093e-06,0.231414623005607,106,NA,NA,0.00623142011210747,NA,0.00623142011210747,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"913",913,"PstI.TP26581",6,60674367,8.57036049535831e-06,0.430255032705512,106,NA,NA,0.00623142011210747,NA,0.00623142011210747,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"914",914,"NsiI.TP109633",11,10288,8.78869193214822e-06,0.288415887001989,106,NA,NA,0.00623142011210747,NA,0.00623142011210747,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"915",915,"NsiI.TP347216",9,44790414,9.10779335775584e-06,0.364296827809441,106,NA,NA,0.00626041104504006,NA,0.00626041104504005,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"916",916,"NsiI.TP318460",11,12617,9.62259000694198e-06,0.130794603708396,106,NA,NA,0.00626041104504006,NA,0.00626041104504005,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"917",917,"NsiI.TP152677",3,602439,9.63655723564969e-06,0.120915032679739,106,NA,NA,0.00626041104504006,NA,0.00626041104504005,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"918",918,"PstI.TP56482",4,68544225,9.90514057205608e-06,0.156317045318943,106,NA,NA,0.00626041104504006,NA,0.00626041104504005,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"919",919,"NsiI.TP442162",3,60635535,1.00227667870581e-05,0.230355400616769,106,NA,NA,0.00626041104504006,NA,0.00626041104504005,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"920",920,"NsiI.TP745811",1,5929386,1.04160442883181e-05,0.310502845281116,106,NA,NA,0.00634997116985987,NA,0.00634997116985989,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"921",921,"NsiI.TP152015",10,54557245,1.06502527816511e-05,0.358855113107252,106,NA,NA,0.00634997116985987,NA,0.00634997116985989,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"922",922,"NsiI.TP56325",11,9785,1.24625494045789e-05,0.416660050615256,106,NA,NA,0.00721911241673182,NA,0.00721911241673182,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"923",923,"NsiI.TP486649",1,2601704,1.26583506582932e-05,0.1056693029407,106,NA,NA,0.00721911241673182,NA,0.00721911241673182,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"924",924,"PstI.TP999900",4,61190544,1.48382840987706e-05,0.0765180379267261,106,NA,NA,0.00828228819249253,NA,0.00828228819249251,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"925",925,"NsiI.TP166838",3,60735782,1.56289862079962e-05,0.346041541709393,106,NA,NA,0.0085418921704286,NA,0.00854189217042859,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"926",926,"NsiI.TP623388",11,16852,1.61383542572777e-05,0.206089082185503,106,NA,NA,0.00856123893984744,NA,0.00856123893984745,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"927",927,"PstI.TP640904",3,66602989,1.63170674312866e-05,0.124367798838109,106,NA,NA,0.00856123893984744,NA,0.00856123893984745,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"928",928,"NsiI.TP91546",11,10135,1.70664957073436e-05,0.196260445349627,106,NA,NA,0.00877887153698925,NA,0.00877887153698926,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"929",929,"NsiI.TP208628",11,11458,1.78702559491064e-05,0.215932459372326,106,NA,NA,0.00894690982537173,NA,0.00894690982537176,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"930",930,"PstI.TP77040",4,1147463,1.85601888960041e-05,0.438622778454013,106,NA,NA,0.00894690982537173,NA,0.00894690982537176,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"931",931,"NsiI.TP684422",11,17565,1.88720217526596e-05,0.24193725178699,106,NA,NA,0.00894690982537173,NA,0.00894690982537176,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"932",932,"NsiI.TP608930",4,55551213,1.91345620849722e-05,0.354316896772729,106,NA,NA,0.00894690982537173,NA,0.00894690982537176,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"933",933,"PstI.TP724345",5,71593518,1.9332931107824e-05,0.365823636112948,106,NA,NA,0.00894690982537173,NA,0.00894690982537176,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"934",934,"NsiI.TP652320",10,54138549,1.94394244128303e-05,0.10624418832576,106,NA,NA,0.00894690982537173,NA,0.00894690982537176,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"935",935,"PstI.TP396517",1,1727743,2.00298951765372e-05,0.224210750981818,106,NA,NA,0.00905972879415993,NA,0.00905972879415995,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"936",936,"NsiI.TP210502",11,11473,2.04037580336883e-05,0.342762010139433,106,NA,NA,0.00907240997043692,NA,0.00907240997043693,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"937",937,"NsiI.TP280339",11,12243,2.1278599222195e-05,0.303479929248379,106,NA,NA,0.00923104670582128,NA,0.0092310467058213,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"938",938,"PstI.TP719892",5,64652954,2.14642772377487e-05,0.160162048608126,106,NA,NA,0.00923104670582128,NA,0.0092310467058213,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"939",939,"NsiI.TP426936",3,62236290,2.26499503643829e-05,0.15798978604748,106,NA,NA,0.00958385157837453,NA,0.00958385157837453,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"940",940,"PstI.TP1128716",3,65668248,2.37145001218219e-05,0.119305623498789,106,NA,NA,0.00987501898723614,NA,0.00987501898723612,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"941",941,"NsiI.TP761443",1,62177665,2.42211422535925e-05,0.481658151695744,106,NA,NA,0.00992839759188665,NA,0.00992839759188665,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"942",942,"NsiI.TP499936",1,76362441,2.48121087279599e-05,0.349349292510893,106,NA,NA,0.0100085536127201,NA,0.0100085536127202,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"943",943,"PstI.TP6170",6,56702797,2.51797110024979e-05,0.350268235854705,106,NA,NA,0.0100085536127201,NA,0.0100085536127202,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"944",944,"PstI.TP892247",3,57467578,2.59296875628115e-05,0.227237188011795,106,NA,NA,0.0100486054219563,NA,0.0100486054219563,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"945",945,"PstI.TP1022311",4,59536613,2.60465490848909e-05,0.483965747979911,106,NA,NA,0.0100486054219563,NA,0.0100486054219563,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"946",946,"PstI.TP1124199",11,7891,2.68772062087432e-05,0.438927191112704,106,NA,NA,0.0101010981551446,NA,0.0101010981551446,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"947",947,"NsiI.TP423257",6,8209105,2.69526900533705e-05,0.384702740161234,106,NA,NA,0.0101010981551446,NA,0.0101010981551446,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"948",948,"PstI.TP234053",11,1921,2.89867284985779e-05,0.42541359912781,106,NA,NA,0.010685411732679,NA,0.010685411732679,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"949",949,"PstI.TP522628",7,55214011,2.95173123547108e-05,0.188166172602709,106,NA,NA,0.010685411732679,NA,0.010685411732679,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"950",950,"NsiI.TP169322",5,71759480,2.97337446247452e-05,0.353933296331721,106,NA,NA,0.010685411732679,NA,0.010685411732679,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"951",951,"NsiI.TP359148",1,9159698,3.13697447455126e-05,0.316286560261199,106,NA,NA,0.0111209984277538,NA,0.0111209984277537,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"952",952,"NsiI.TP476261",1,6164220,3.23629428296206e-05,0.127596616241401,106,NA,NA,0.0111306086632981,NA,0.0111306086632981,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"953",953,"NsiI.TP630636",2,63520018,3.33259796503875e-05,0.124378315328506,106,NA,NA,0.0111306086632981,NA,0.0111306086632981,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"954",954,"PstI.TP976336",11,6774,3.33333987336873e-05,0.140727600496659,106,NA,NA,0.0111306086632981,NA,0.0111306086632981,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"955",955,"NsiI.TP149102",11,10766,3.35087651948887e-05,0.143717510721356,106,NA,NA,0.0111306086632981,NA,0.0111306086632981,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"956",956,"NsiI.TP13900",11,9274,3.35182619654093e-05,0.114913801402652,106,NA,NA,0.0111306086632981,NA,0.0111306086632981,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"957",957,"PstI.TP230384",6,60169404,3.40259450052597e-05,0.273300933652494,106,NA,NA,0.0111579580158498,NA,0.0111579580158498,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"958",958,"NsiI.TP493151",3,3481929,3.46760368657634e-05,0.197279526269247,106,NA,NA,0.0112260265078766,NA,0.0112260265078766,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"959",959,"NsiI.TP571744",2,2865326,3.50893563179797e-05,0.401911180801536,106,NA,NA,0.0112260265078766,NA,0.0112260265078766,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"960",960,"PstI.TP97986",11,805,3.84040121048556e-05,0.217723774049208,106,NA,NA,0.0121384440187805,NA,0.0121384440187805,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"961",961,"PstI.TP1251787",8,640290,4.00839642808497e-05,0.120915032679739,106,NA,NA,0.01244490161843,NA,0.01244490161843,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"962",962,"PstI.TP1177969",1,69551175,4.03223541040845e-05,0.27683017550838,106,NA,NA,0.01244490161843,NA,0.01244490161843,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"963",963,"PstI.TP726235",11,5012,4.10973008604771e-05,0.353845903659749,106,NA,NA,0.0125365882648111,NA,0.0125365882648111,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"964",964,"PstI.TP1052144",10,18057443,4.41499787585478e-05,0.427826631637025,106,NA,NA,0.0133129947442729,NA,0.0133129947442729,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"965",965,"NsiI.TP741392",11,18210,4.48366700331723e-05,0.404881407556098,106,NA,NA,0.0133664227460255,NA,0.0133664227460255,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"966",966,"PstI.TP175125",5,55044735,4.5702315436373e-05,0.0953395601597375,106,NA,NA,0.0133829161348443,NA,0.0133829161348443,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"967",967,"PstI.TP626274",9,149728,4.60301342323785e-05,0.228867804777397,106,NA,NA,0.0133829161348443,NA,0.0133829161348443,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"968",968,"PstI.TP209249",1,67863639,4.64224048284985e-05,0.0923865528414316,106,NA,NA,0.0133829161348443,NA,0.0133829161348443,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"969",969,"PstI.TP1112734",11,7790,4.84876774681109e-05,0.389769690288169,106,NA,NA,0.01372891158786,NA,0.01372891158786,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"970",970,"NsiI.TP172212",1,67605060,4.90565537067414e-05,0.303087400705283,106,NA,NA,0.01372891158786,NA,0.01372891158786,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"971",971,"PstI.TP990430",11,6878,4.9192562676635e-05,0.335629903403702,106,NA,NA,0.01372891158786,NA,0.01372891158786,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"972",972,"PstI.TP685319",11,4739,4.97319423669636e-05,0.266232841771109,106,NA,NA,0.0137333450111045,NA,0.0137333450111045,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"973",973,"PstI.TP687504",11,4751,5.13588788736231e-05,0.303047997124259,106,NA,NA,0.0139326406289214,NA,0.0139326406289214,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"974",974,"PstI.TP43003",11,359,5.15158245408773e-05,0.282234531048647,106,NA,NA,0.0139326406289214,NA,0.0139326406289214,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"975",975,"PstI.TP937088",8,59762667,5.22439530237344e-05,0.196563013597435,106,NA,NA,0.0139853863635168,NA,0.0139853863635168,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"976",976,"NsiI.TP429188",1,78510261,5.41618329993239e-05,0.405075410196549,106,NA,NA,0.0143523386555986,NA,0.0143523386555986,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"977",977,"NsiI.TP59062",3,67575213,5.47946696402705e-05,0.415134057676595,106,NA,NA,0.0143748336334286,NA,0.0143748336334286,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"978",978,"NsiI.TP671476",11,17388,5.53531765630804e-05,0.302965307431873,106,NA,NA,0.0143775765738203,NA,0.0143775765738203,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"979",979,"NsiI.TP99767",9,51154417,5.8717824150453e-05,0.282840708027681,106,NA,NA,0.0147932736898703,NA,0.0147932736898703,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"980",980,"NsiI.TP586798",11,16409,5.92680725091601e-05,0.413341962348356,106,NA,NA,0.0147932736898703,NA,0.0147932736898703,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"981",981,"PstI.TP1104477",10,9762760,5.97808052122655e-05,0.303253184804924,106,NA,NA,0.0147932736898703,NA,0.0147932736898703,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"982",982,"GFSSContig19333_2734",4,3228803,6.04637466756651e-05,0.499991152750377,106,NA,NA,0.0147932736898703,NA,0.0147932736898703,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"983",983,"PstI.TP1072201",7,4673781,6.09157623795402e-05,0.393896511278823,106,NA,NA,0.0147932736898703,NA,0.0147932736898703,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"984",984,"NsiI.TP494603",2,61270017,6.09217207338712e-05,0.20157902457985,106,NA,NA,0.0147932736898703,NA,0.0147932736898703,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"985",985,"PstI.TP104876",2,58864116,6.0964362831976e-05,0.165312244628212,106,NA,NA,0.0147932736898703,NA,0.0147932736898703,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"986",986,"PstI.TP84709",10,53386370,6.16957156547357e-05,0.157003242902603,106,NA,NA,0.0147932736898703,NA,0.0147932736898703,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"987",987,"NsiI.TP333584",11,12808,6.23490182794842e-05,0.327801241663986,106,NA,NA,0.0147932736898703,NA,0.0147932736898703,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"988",988,"PstI.TP474063",11,3601,6.25925661193721e-05,0.195603246796596,106,NA,NA,0.0147932736898703,NA,0.0147932736898703,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"989",989,"NsiI.TP290592",11,12332,6.33302354350482e-05,0.124658553317488,106,NA,NA,0.0148339767535987,NA,0.0148339767535987,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"990",990,"PstI.TP123922",11,1028,6.46172355969333e-05,0.127660943805328,106,NA,NA,0.0150014916694686,NA,0.0150014916694686,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"991",991,"PstI.TP885027",11,6185,6.60979217217917e-05,0.372452907081121,106,NA,NA,0.0150608878383575,NA,0.0150608878383575,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"992",992,"NsiI.TP712947",11,17912,6.7237244802824e-05,0.222967893044673,106,NA,NA,0.0150608878383575,NA,0.0150608878383575,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"993",993,"PstI.TP774963",6,1911989,6.73304403409799e-05,0.215686274509804,106,NA,NA,0.0150608878383575,NA,0.0150608878383575,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"994",994,"PstI.TP543083",7,7619505,6.74829534286723e-05,0.186626308756478,106,NA,NA,0.0150608878383575,NA,0.0150608878383575,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"995",995,"NsiI.TP744537",8,15911288,6.77435680767776e-05,0.0980392156862746,106,NA,NA,0.0150608878383575,NA,0.0150608878383575,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"996",996,"NsiI.TP591705",11,16477,6.91030425140999e-05,0.349760151932785,106,NA,NA,0.0151227664740366,NA,0.0151227664740366,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"997",997,"NsiI.TP363117",11,13136,6.93762028985151e-05,0.278731992577688,106,NA,NA,0.0151227664740366,NA,0.0151227664740366,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"998",998,"PstI.TP77980",10,10346907,6.97512671860344e-05,0.35286566250646,106,NA,NA,0.0151227664740366,NA,0.0151227664740366,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"999",999,"PstI.TP410728",10,54017261,7.09793062482456e-05,0.427426764084851,106,NA,NA,0.015174563622087,NA,0.015174563622087,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"1000",1000,"PstI.TP836762",11,5799,7.11470353555195e-05,0.470475157731167,106,NA,NA,0.015174563622087,NA,0.015174563622087,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"1001",1001,"PstI.TP30317",6,54709438,7.41661318900235e-05,0.18009372386274,106,NA,NA,0.0155625723061884,NA,0.0155625723061884,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"1002",1002,"NsiI.TP237545",10,5377137,7.45624359249345e-05,0.483612518930006,106,NA,NA,0.0155625723061884,NA,0.0155625723061884,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
"1003",1003,"PstI.TP344604",11,2716,7.4745906479368e-05,0.198656693944023,106,NA,NA,0.0155625723061884,NA,0.0155625723061884,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","GFW_1"
