"","X","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Method2","Trait.name"
"289",289,"PstI.TP1146105",3,17294985,9.78866796698229e-06,0.380626427824795,114,NA,NA,0.00823197806927511,NA,0.00823197806927508,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"290",290,"PstI.TP410209",3,69602329,1.00284331951738e-05,0.382526862764667,114,NA,NA,0.00823197806927511,NA,0.00823197806927508,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"291",291,"NsiI.TP525011",10,450727,1.00412936729741e-05,0.241465380140867,114,NA,NA,0.00823197806927511,NA,0.00823197806927508,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"292",292,"NsiI.TP494603",2,61270017,1.04651938815367e-05,0.20157902457985,114,NA,NA,0.00831951200873434,NA,0.00831951200873436,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"293",293,"NsiI.TP762015",7,823818,1.32472570001265e-05,0.0573324503307984,114,NA,NA,0.0102214276512153,NA,0.0102214276512153,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"294",294,"PstI.TP1021221",11,7084,1.56025794572683e-05,0.131974267840266,114,NA,NA,0.0116948019851993,NA,0.0116948019851993,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"295",295,"NsiI.TP515167",4,68022596,1.70148297332693e-05,0.292264394851831,114,NA,NA,0.0123990845339607,NA,0.0123990845339607,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"296",296,"PstI.TP724007",11,4995,1.79911655012315e-05,0.0677785174886646,114,NA,NA,0.0127562225880894,NA,0.0127562225880894,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"297",297,"PstI.TP1016686",11,7060,2.07419639555612e-05,0.401719792874652,114,NA,NA,0.0143195969055314,NA,0.0143195969055314,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"298",298,"NsiI.TP681203",1,8181678,2.21150968349886e-05,0.0529834565818746,114,NA,NA,0.0148760884710023,NA,0.0148760884710023,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"299",299,"PstI.TP323391",11,2564,2.41071184582732e-05,0.115147594074504,114,NA,NA,0.0156405245784338,NA,0.0156405245784338,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"300",300,"NsiI.TP338132",3,59218088,2.44439089622545e-05,0.147715095151043,114,NA,NA,0.0156405245784338,NA,0.0156405245784338,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"301",301,"PstI.TP485114",9,57032697,2.66766323846437e-05,0.0595459181325098,114,NA,NA,0.0161627427571254,NA,0.0161627427571254,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"302",302,"NsiI.TP226043",11,11664,2.66960361441463e-05,0.216104342028897,114,NA,NA,0.0161627427571254,NA,0.0161627427571254,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"303",303,"PstI.TP432918",11,3318,2.71083586686558e-05,0.258676130992101,114,NA,NA,0.0161627427571254,NA,0.0161627427571254,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"304",304,"PstI.TP998275",4,9701801,2.95610326827852e-05,0.277524671005593,114,NA,NA,0.0169151798177822,NA,0.0169151798177822,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"305",305,"PstI.TP1098463",4,65166320,2.96599173445902e-05,0.176766017409327,114,NA,NA,0.0169151798177822,NA,0.0169151798177822,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"306",306,"NsiI.TP90957",9,58754094,3.45906230256834e-05,0.0536468441580655,114,NA,NA,0.0193074554139527,NA,0.0193074554139527,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"307",307,"NsiI.TP415575",9,53923129,3.54461332024759e-05,0.0533947543933788,114,NA,NA,0.0193727887173699,NA,0.0193727887173698,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"308",308,"PstI.TP916844",11,6407,3.67004036358244e-05,0.0529803894508178,114,NA,NA,0.0196489467139228,NA,0.0196489467139228,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"309",309,"PstI.TP862775",9,773151,4.99161658566331e-05,0.179497349548959,114,NA,NA,0.0257961072647143,NA,0.0257961072647143,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"310",310,"PstI.TP747686",5,191126,5.01487180948552e-05,0.0854944397886175,114,NA,NA,0.0257961072647143,NA,0.0257961072647143,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"311",311,"NsiI.TP465791",1,74820948,5.1488158283359e-05,0.130657542060579,114,NA,NA,0.0259757758539546,NA,0.0259757758539546,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"312",312,"NsiI.TP753743",9,41089177,5.56445743005965e-05,0.077945806207238,114,NA,NA,0.0275430143811669,NA,0.027543014381167,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"313",313,"NsiI.TP448134",11,14419,6.68555802276049e-05,0.0667895059288194,114,NA,NA,0.0318934729911343,NA,0.0318934729911343,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"314",314,"PstI.TP30419",11,232,6.68651755169774e-05,0.070682317649456,114,NA,NA,0.0318934729911343,NA,0.0318934729911343,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"315",315,"PstI.TP729133",7,37735277,6.92549102960271e-05,0.0680053050155196,114,NA,NA,0.0324434520840353,NA,0.0324434520840353,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"316",316,"NsiI.TP332475",3,64344627,7.42866344497821e-05,0.202614379084967,114,NA,NA,0.0341900976869401,NA,0.0341900976869401,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"317",317,"NsiI.TP617177",2,52050200,7.63675078705496e-05,0.188854825028901,114,NA,NA,0.0343497044551703,NA,0.0343497044551704,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"318",318,"NsiI.TP615473",11,16715,7.78332991643067e-05,0.0519735131156922,114,NA,NA,0.0343497044551703,NA,0.0343497044551704,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"319",319,"PstI.TP433824",3,57313153,7.85614952851346e-05,0.0889463606887211,114,NA,NA,0.0343497044551703,NA,0.0343497044551704,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"320",320,"NsiI.TP51472",11,9740,8.16824081514076e-05,0.0523900550527217,114,NA,NA,0.0346629419165194,NA,0.0346629419165194,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"321",321,"NsiI.TP787181",11,18814,8.19205000695359e-05,0.0553653825706378,114,NA,NA,0.0346629419165194,NA,0.0346629419165194,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"322",322,"NsiI.TP154371",4,5011408,8.54185635296272e-05,0.0646269231771787,114,NA,NA,0.0353897737784207,NA,0.0353897737784207,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"323",323,"PstI.TP190549",7,57197488,8.6336262934319e-05,0.0981394550139694,114,NA,NA,0.0353897737784207,NA,0.0353897737784207,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"324",324,"PstI.TP802133",4,51215387,8.77145553297774e-05,0.490634733262427,114,NA,NA,0.0354015945310981,NA,0.0354015945310982,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"325",325,"PstI.TP140756",11,1171,9.13336070679e-05,0.258108131560138,114,NA,NA,0.036288325872641,NA,0.036288325872641,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"326",326,"PstI.TP153500",2,76322220,9.26781212726594e-05,0.49502003770786,114,NA,NA,0.036288325872641,NA,0.036288325872641,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"327",327,"NsiI.TP434358",11,14139,9.85883009579871e-05,0.0791573034659933,114,NA,NA,0.0380347865784093,NA,0.0380347865784093,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"328",328,"PstI.TP300328",3,10399618,0.000102529855242312,0.154327135798035,114,NA,NA,0.0386555491115755,NA,0.0386555491115753,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"329",329,"PstI.TP597057",11,4238,0.000103144333224452,0.213179075333147,114,NA,NA,0.0386555491115755,NA,0.0386555491115753,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
"330",330,"PstI.TP1248844",8,1028461,0.000125894088273882,0.0774939761264267,114,NA,NA,0.0465169790391128,NA,0.046516979039113,"+36088im","CMLM+SUPER","PS_Y","GAPIT","SUPER","CmN"
