"","Name","Chromosome","Position","OWA","rrBLUP.OWA"
"2900","PstI.TP748688",1,5063937,0.0367889794936296,0.918778915985839
"1026","PstI.TP1126882",1,5115206,0,1
"2723","PstI.TP684655",1,5379329,0.0710777904376167,0.849028384213753
"1626","PstI.TP213596",1,5408780,0.578820751115363,0.263741971877609
"495","NsiI.TP556033",1,5459542,0.0869557259045499,0.818548230676205
"229","NsiI.TP367540",1,5460609,0,1
"3390","PstI.TP928135",1,5502147,0,1
"2291","PstI.TP476949",1,5536792,0.76285530417617,0.172641299287457
"1437","PstI.TP137261",1,5540981,0.162369866124408,0.688066056509311
"2519","PstI.TP584919",1,5663458,0.241447109678151,0.573525708815586
"2706","PstI.TP677745",1,5751851,1.03713155492544,0.0918054460598147
"2777","PstI.TP705967",1,5858828,0.0775945598619419,0.836383468376224
"474","NsiI.TP530878",1,5870812,0,1
"1327","PstI.TP1252197",1,5912854,0.413396132473664,0.386014721310188
"1117","PstI.TP116123",1,5967108,0.0278204439285345,0.937949715642117
"3049","PstI.TP804275",1,5979740,0,1
"2377","PstI.TP523933",1,6018181,0.965516993642581,0.108263735144801
"2829","PstI.TP722242",1,6187691,0,1
"401","NsiI.TP488601",1,6409370,0.446716977887049,0.357505742489257
"773","PstI.TP1015835",1,6514843,0.136080085678243,0.73100427087726
"2455","PstI.TP547229",1,6574881,0.614974090492686,0.242675486815716
"1036","PstI.TP1129801",1,6608649,0.711247435086884,0.194425204717932
"1773","PstI.TP272307",1,6679965,1.2120800211988,0.061364892648433
"3159","PstI.TP841428",1,6731433,0,1
"1055","PstI.TP1136661",1,6752030,0,1
"2213","PstI.TP444825",1,6930877,0.453916753728415,0.351627834663375
"203","NsiI.TP350497",1,6933742,0,1
"695","NsiI.TP800074",1,6979429,0,1
"3054","PstI.TP806450",1,7007771,0.634313450655583,0.23210609733237
"2208","PstI.TP443586",1,7215893,0.139066945002364,0.725994039322476
"2314","PstI.TP488378",1,7260223,0,1
"2000","PstI.TP356624",1,7268772,0.333524565747817,0.463954545778719
"237","NsiI.TP375218",1,7321465,0.32758884040428,0.470339182082908
"2234","PstI.TP451905",1,7339832,1.74581560078411,0.0179549582335254
"3229","PstI.TP867155",1,7342618,0.305775332362918,0.494566468142376
"2801","PstI.TP712786",1,7449325,0.0865417547405256,0.819328845969356
"1058","PstI.TP1137764",1,7486769,0.228580924562507,0.590770873618942
"1153","PstI.TP1173447",1,7571007,0.279019001863293,0.525994251846564
"296","NsiI.TP432315",1,7822652,0.549276081457642,0.282308476642128
"2571","PstI.TP614866",1,7824409,0,1
"3507","PstI.TP973605",1,7933170,0.244333476684673,0.569726634873678
"3506","PstI.TP972953",1,7984963,0.209458207474048,0.617364698558269
"2017","PstI.TP36329",1,8029204,0,1
"1860","PstI.TP308053",1,8330660,0.182811433011665,0.656430220882121
"2164","PstI.TP424566",1,8533790,0.0197379508560713,0.955568993311834
"3534","PstI.TP983141",1,8569458,0,1
"2169","PstI.TP426455",1,8609159,0.583220672323446,0.261083440847476
"2450","PstI.TP545486",1,8870035,0.0233340477928964,0.947689245465566
"1843","PstI.TP302093",1,8923298,0.1143376049104,0.768532778275443
"2262","PstI.TP461927",1,9014162,3.44325107342453,0.000360370246289642
"2737","PstI.TP691225",1,9036250,0,1
"2206","PstI.TP443245",1,9039678,0.319564498355871,0.479110293539923
"3519","PstI.TP978811",1,9073364,0,1
"2472","PstI.TP550784",1,9140137,0,1
"2512","PstI.TP581769",1,9144035,0,1
"158","NsiI.TP300557",1,9206508,0,1
"2890","PstI.TP745827",1,9270379,0.260772702177466,0.548563993154154
"2245","PstI.TP456141",1,9284445,0.134231950747466,0.734121679079158
"3509","PstI.TP974726",1,9504539,0.176847818378493,0.665506316170772
"27","NsiI.TP134750",1,9511955,0,1
"2766","PstI.TP701371",1,9558859,2.18165911910014,0.00658174240416474
"2085","PstI.TP390724",1,9756005,0.423315638885697,0.37729787666813
"637","NsiI.TP727325",1,9821700,2.18819374685148,0.00648345130191632
"2053","PstI.TP377612",1,9851429,0.431796367287393,0.370001626086579
"2052","PstI.TP377610",1,9851445,0.431779341753266,0.370016131448849
"734","PstI.TP1001875",1,9929490,0,1
"1228","PstI.TP120265",1,9929566,0.0436071948402779,0.904467164858375
"1469","PstI.TP145867",1,9990979,0,1
"3098","PstI.TP821356",1,10005335,0,1
"2333","PstI.TP498398",1,10010021,0.0855776279918388,0.821149763254909
"980","PstI.TP1106149",1,10181736,0.29736081385786,0.504242196750345
"1970","PstI.TP345581",1,10284848,0,1
"591","NsiI.TP664565",1,10300447,0.211515769847933,0.614446719869749
"2532","PstI.TP593918",1,10465079,0,1
"213","NsiI.TP360999",1,10465743,1.1702226911054,0.0675736392422053
"1907","PstI.TP323026",1,10477035,0,1
"3348","PstI.TP91211",1,10530796,0.191652189486734,0.643202628484337
"2315","PstI.TP488889",1,10576905,0.319309526530696,0.479391659059694
"3456","PstI.TP948493",1,10639570,0.105985744201263,0.783455359414896
"3522","PstI.TP980214",1,10687788,0.520665034448478,0.301533081203992
"2679","PstI.TP667320",1,10965394,0,1
"3236","PstI.TP869093",1,11187262,0.664281910698343,0.216629745401698
"3139","PstI.TP835148",1,11456164,0.442637440574784,0.360879788384888
"850","PstI.TP1045636",1,11697258,0.00181115646456436,0.995838341923632
"1900","PstI.TP319571",1,11815150,0.176274963554276,0.666384729473262
"1400","PstI.TP1288084",1,11935767,0.325410506623155,0.47270423518825
"3428","PstI.TP939213",1,11990855,0,1
"1840","PstI.TP301133",1,12137712,0,1
"611","NsiI.TP690036",1,12138480,0,1
"1553","PstI.TP181460",1,12172878,1.09572071471172,0.0802193770829071
"1864","PstI.TP308387",1,12249163,0.634488216698685,0.232012713453026
"2111","PstI.TP401102",1,12714512,0.896270708121039,0.12697823669598
"2156","PstI.TP419952",1,13194145,0,1
"2947","PstI.TP770895",1,13263569,0.739321582137741,0.182254566173165
"2842","PstI.TP726878",1,13263594,0.00486299331761113,0.988865002247519
"33","NsiI.TP146220",1,13426299,1.42934814481082,0.0372093304375078
"2972","PstI.TP775845",1,13537099,0,1
"2692","PstI.TP672785",1,13856592,0,1
"710","NsiI.TP819777",1,14025316,0.0231917326928384,0.947999847133005
"959","PstI.TP1098610",1,14727981,2.05832652822187,0.00874326158035759
"2280","PstI.TP473065",1,14979768,0.249543327030734,0.562932954050952
"3562","PstI.TP994295",1,15000089,2.29345832010568,0.00508793646992828
"3523","PstI.TP980794",1,15035098,0,1
"128","NsiI.TP258606",1,15160092,0.490381726969541,0.323309356390187
"2887","PstI.TP745600",1,15174350,0,1
"67","NsiI.TP190002",1,15394010,0.566389952150634,0.271400127812524
"2021","PstI.TP364469",1,15807512,0.222833637126082,0.598640869313237
"2421","PstI.TP537488",1,15836219,0.768842173643232,0.170277719987544
"2459","PstI.TP548596",1,16432580,0,1
"1085","PstI.TP1150194",1,16733554,0.424284517339242,0.376457091583895
"884","PstI.TP1062903",1,16796019,0,1
"3249","PstI.TP875497",1,17132096,0,1
"1767","PstI.TP270063",1,17132801,0,1
"200","NsiI.TP347636",1,17221327,0,1
"3513","PstI.TP97518",1,17476051,1.30349162910284,0.0497173956513249
"1873","PstI.TP311967",1,17610629,0,1
"2089","PstI.TP392482",1,17611146,0,1
"3338","PstI.TP907404",1,18035898,0,1
"1472","PstI.TP147052",1,18036670,0,1
"1993","PstI.TP353784",1,18167193,0.268397125745442,0.539017510954899
"2354","PstI.TP510832",1,18167351,0.934182287516013,0.116363751039288
"78","NsiI.TP20060",1,18191763,0.210087346471739,0.616471003089821
"1304","PstI.TP1245745",1,18203316,0,1
"2258","PstI.TP460935",1,18308167,0,1
"1386","PstI.TP1279895",1,18383885,1.42037104538396,0.0379864715068338
"2409","PstI.TP533117",1,18662889,0.450391080990182,0.354494024564502
"1518","PstI.TP166501",1,18793961,0.199158504765456,0.632181081688392
"58","NsiI.TP175150",1,19077723,0.0606071276962731,0.869746865589692
"1834","PstI.TP298371",1,19099334,0.0110544310758675,0.974867447794148
"2250","PstI.TP458499",1,19100550,0.732191535560742,0.18527143462928
"644","NsiI.TP731560",1,19407596,0,1
"2507","PstI.TP579186",1,19637965,0.0223347272166233,0.949872408789276
"2495","PstI.TP574132",1,19943823,0.369158605863805,0.427406767199423
"3293","PstI.TP890955",1,20013544,0.177383391961362,0.664686117127489
"3294","PstI.TP890977",1,20013575,0.0852807323350385,0.821711315750291
"2072","PstI.TP385421",1,20238710,0,1
"206","NsiI.TP352570",1,20251715,0,1
"319","NsiI.TP440927",1,20252244,1.26274849309076,0.0546074009768053
"1293","PstI.TP1239144",1,20685889,1.11279224338719,0.0771272339991517
"3185","PstI.TP851166",1,21305923,0.18474191227121,0.653518803210979
"3017","PstI.TP791712",1,21320307,1.04461068465433,0.0902379696918761
"1590","PstI.TP198890",1,21626192,0.0968241747374342,0.800158135565101
"918","PstI.TP1074331",1,21885836,0.487819562607924,0.325222390262828
"2925","PstI.TP761935",1,22258955,0,1
"2441","PstI.TP543648",1,22275588,0.0407757227523739,0.91038328907347
"160","NsiI.TP304101",1,22335385,0,1
"1047","PstI.TP1133775",1,23057893,0.153755939535478,0.701849606029328
"782","PstI.TP1020277",1,23246220,0,1
"1341","PstI.TP1256502",1,23777666,0,1
"3278","PstI.TP884909",1,23972025,0.8561500750471,0.139267546606187
"141","NsiI.TP269540",1,24901828,0,1
"2353","PstI.TP510443",1,25088662,0,1
"3548","PstI.TP98839",1,25165051,0,1
"2436","PstI.TP543090",1,25480362,0,1
"1635","PstI.TP21552",1,26847368,0,1
"2916","PstI.TP757921",1,26848011,0.296244618541908,0.50553983395198
"1809","PstI.TP288641",1,27158173,0,1
"1867","PstI.TP309238",1,27158767,0,1
"1537","PstI.TP176880",1,28241729,0,1
"3309","PstI.TP896979",1,28970255,0.184882462823032,0.653307339398371
"1478","PstI.TP150197",1,30650620,0.135938799929785,0.731242121670659
"1871","PstI.TP31070",1,30825121,0,1
"2351","PstI.TP510044",1,31327463,0.159701985492569,0.692305870854488
"1675","PstI.TP231608",1,46403489,0.0334581592820274,0.925852579140693
"1253","PstI.TP1213378",1,46786394,0,1
"1805","PstI.TP286748",1,49731278,0,1
"1747","PstI.TP261824",1,50142562,0,1
"1194","PstI.TP1189297",1,50142670,0,1
"1121","PstI.TP1162168",1,50144561,0.399971192110414,0.398133578919873
"1268","PstI.TP122157",1,50223254,0,1
"1479","PstI.TP15027",1,50852753,0.159817514442524,0.692121731436532
"1061","PstI.TP1138376",1,51888724,0.0860974849517602,0.820167422819683
"2301","PstI.TP481755",1,51889649,0.494789472967062,0.320044617050639
"2238","PstI.TP452799",1,52828554,0.182762575862593,0.65650407195446
"1051","PstI.TP1134497",1,53143016,0.668332267717221,0.214618785183537
"2056","PstI.TP378778",1,54121051,0.186688354318631,0.650596384790586
"1502","PstI.TP160672",1,55685308,0.11966153410368,0.759169000260676
"1136","PstI.TP1167747",1,56262223,0.348494101250835,0.448235138051616
"747","PstI.TP1007712",1,56295361,0.303797647340081,0.496823754717576
"1337","PstI.TP1255073",1,56318472,0,1
"1868","PstI.TP309283",1,56385216,0,1
"654","NsiI.TP742789",1,56568036,0,1
"712","NsiI.TP824820",1,56735765,0,1
"3100","PstI.TP822327",1,56871868,0.114122435235881,0.768913639479437
"2050","PstI.TP377200",1,56910407,0.342990263482045,0.453951793754518
"840","PstI.TP1041006",1,57001520,0.501140712578172,0.315398255899054
"1394","PstI.TP1282088",1,57117988,1.89746414547681,0.0126629780632466
"3056","PstI.TP807213",1,57183105,0.419765279748667,0.380394930292781
"1133","PstI.TP1165736",1,57192298,0.501496568552429,0.315139927994221
"1756","PstI.TP264010",1,57283338,0.194726146944313,0.638666082893218
"2215","PstI.TP445858",1,57330069,0,1
"3494","PstI.TP96755",1,57367730,0,1
"361","NsiI.TP459313",1,57397568,0,1
"672","NsiI.TP758763",1,57499558,0.305120245943045,0.495313031271137
"668","NsiI.TP755202",1,57718474,0,1
"363","NsiI.TP46196",1,57778864,0,1
"404","NsiI.TP489836",1,57849492,0.400331509307544,0.397803400001148
"3336","PstI.TP9065",1,57881166,0.239658752108326,0.575892268283026
"2786","PstI.TP708344",1,57964831,0.0578765618140848,0.875232504522971
"2825","PstI.TP720409",1,58165134,0.878713896627757,0.132216636061216
"1854","PstI.TP306310",1,58165810,0,1
"3307","PstI.TP894259",1,58263461,1.61899202529762,0.0240440695035787
"82","NsiI.TP20336",1,58285925,0,1
"178","NsiI.TP326794",1,58346265,0,1
"2558","PstI.TP607895",1,58398018,0.162414377908306,0.687995538739852
"443","NsiI.TP509280",1,58994548,0.191927462217329,0.642795070823433
"3512","PstI.TP975092",1,59040624,0.658171652024832,0.219699135483943
"2452","PstI.TP546331",1,59140499,0.278458831795331,0.526673137609464
"2336","PstI.TP502131",1,59426545,0,1
"3082","PstI.TP816116",1,59685970,0.982076531566859,0.1042133767935
"914","PstI.TP1072427",1,59994659,1.26725807204871,0.0540433084416572
"343","NsiI.TP45219",1,60042018,0,1
"2960","PstI.TP773822",1,60097008,0,1
"2247","PstI.TP457393",1,60097068,0.150872210104907,0.70652541674023
"1188","PstI.TP1185674",1,60148122,0,1
"190","NsiI.TP337751",1,60167980,0.581752522086596,0.26196753760507
"723","NsiI.TP94007",1,60313546,0,1
"1861","PstI.TP308061",1,60402946,0,1
"966","PstI.TP110030",1,60421130,1.00368746805227,0.0991545235298632
"771","PstI.TP1014707",1,60949616,0.0135887098748007,0.969195279279656
"1094","PstI.TP1152227",1,60999485,0.092333387241179,0.808475033030539
"2969","PstI.TP774975",1,61157443,0.262309801866617,0.546625890849022
"1308","PstI.TP1246681",1,61289286,0,1
"2027","PstI.TP365645",1,61353360,0.446952347929396,0.35731204133147
"838","PstI.TP1040444",1,61649660,0,1
"1812","PstI.TP288904",1,62080065,0.0635164914755387,0.863939853651206
"1485","PstI.TP153019",1,62238600,0,1
"364","NsiI.TP462536",1,62433879,0,1
"1291","PstI.TP1235985",1,62443684,0.0494745233440273,0.892329964062989
"2804","PstI.TP71345",1,62705763,0.281641225807627,0.522827923030913
"1114","PstI.TP116028",1,62738111,0,1
"1927","PstI.TP332665",1,62857264,0,1
"820","PstI.TP1032405",1,62899325,0.492486003057339,0.321746622723114
"3137","PstI.TP834485",1,62936010,0.542701204917939,0.286614920553405
"2159","PstI.TP420801",1,62946889,0.443650834485995,0.360038683916305
"2174","PstI.TP428256",1,63323451,0.0795051780951233,0.832711997497042
"1115","PstI.TP1160645",1,63359101,0.661746171145692,0.217898293415105
"511","NsiI.TP56624",1,63509426,0,1
"3180","PstI.TP84880",1,63680478,0.0654735308782293,0.860055483441569
"2535","PstI.TP59594",1,63737514,0.0234193072932746,0.947503215975672
"139","NsiI.TP267317",1,63808055,1.73927851444687,0.0182272640712103
"2585","PstI.TP622702",1,63849924,0.135602475816125,0.731808625784561
"2118","PstI.TP403217",1,63867116,0,1
"3083","PstI.TP816739",1,64060896,0.140421756694492,0.723732779585536
"65","NsiI.TP188409",1,64102768,0,1
"1329","PstI.TP1252633",1,64114120,0,1
"721","NsiI.TP88778",1,64177819,0,1
"1393","PstI.TP1281541",1,64484981,0,1
"3575","PstI.TP997652",1,64799296,0.234342134692376,0.582985650581055
"3132","PstI.TP833589",1,64801253,0,1
"3444","PstI.TP944748",1,64883503,0.0882032836369348,0.816200236661224
"496","NsiI.TP55636",1,64902964,0,1
"3257","PstI.TP876794",1,65066495,0,1
"3479","PstI.TP961110",1,65184135,0.669406368877608,0.214088643849189
"2292","PstI.TP477712",1,65237054,0.215535993869893,0.608785088202666
"1583","PstI.TP197677",1,65249144,0.71888198276813,0.19103723216261
"2685","PstI.TP669936",1,65249574,0.0620762688247813,0.86680963721858
"2005","PstI.TP358803",1,65256453,0,1
"3380","PstI.TP924658",1,65264909,0.656036309510453,0.220782013887146
"3404","PstI.TP931830",1,65273426,0.371173880955857,0.425428047979789
"548","NsiI.TP615624",1,65289533,0.352750704406926,0.443863359179376
"3486","PstI.TP966260",1,65795867,0.068044426551537,0.854979247526395
"2396","PstI.TP530837",1,65836675,0.411517688531842,0.387687957910388
"1602","PstI.TP204021",1,65922833,0,1
"12","NsiI.TP117758",1,66087512,0,1
"2263","PstI.TP46198",1,66096584,0,1
"2751","PstI.TP69498",1,66230707,0,1
"596","NsiI.TP66906",1,66339343,0.45895382810927,0.347573111612628
"678","NsiI.TP763660",1,66404152,0.517412227909971,0.303800001793066
"388","NsiI.TP482264",1,66520178,0,1
"2094","PstI.TP393536",1,66632271,0.0136388040293537,0.969083492876285
"936","PstI.TP1084761",1,66720416,0,1
"383","NsiI.TP475064",1,66777724,0,1
"520","NsiI.TP575744",1,66841969,0,1
"312","NsiI.TP43891",1,66864733,0.243493992575808,0.570828972169174
"93","NsiI.TP214866",1,66931515,0.0824288739093872,0.827124958936448
"359","NsiI.TP459012",1,67058618,0,1
"969","PstI.TP1102564",1,67094571,0,1
"3440","PstI.TP94366",1,67316019,0,1
"1146","PstI.TP1171121",1,67376990,0.033483851079684,0.925797809590207
"3003","PstI.TP787593",1,67474277,0.115591073861556,0.766317822390409
"1636","PstI.TP216091",1,67620053,0.204239174380828,0.62482849285546
"1475","PstI.TP148680",1,67724801,0.797822914384271,0.159285809002276
"2707","PstI.TP678255",1,67745947,0.17001921673885,0.67605306061506
"1611","PstI.TP209249",1,67863639,0,1
"627","NsiI.TP712037",1,67933970,0.118143731454709,0.761826838731959
"2699","PstI.TP674379",1,67954429,0.093447554314393,0.806403577298296
"2158","PstI.TP420086",1,68042057,0.0996819065705612,0.794910243379884
"3094","PstI.TP820370",1,68065605,0,1
"561","NsiI.TP624683",1,68159137,0,1
"617","NsiI.TP700374",1,68176238,0,1
"789","PstI.TP1021466",1,68344473,0,1
"523","NsiI.TP576771",1,68414794,0,1
"1040","PstI.TP1131578",1,68512918,0,1
"3396","PstI.TP929783",1,68577350,0.373721588383332,0.422939659798527
"2500","PstI.TP577286",1,68698894,0.396238257609429,0.4015704454798
"121","NsiI.TP252602",1,68982448,0,1
"851","PstI.TP1045708",1,69041513,0.266406715070122,0.541493546304522
"697","NsiI.TP801056",1,69044428,0,1
"3241","PstI.TP871336",1,69055455,0.869422116714299,0.135075904166215
"3276","PstI.TP884447",1,69119836,0.103710263936191,0.787571036138714
"2270","PstI.TP468115",1,69143489,0.242377156796083,0.572298810444862
"1836","PstI.TP299690",1,69193739,0.0048736930861257,0.988840639754511
"2911","PstI.TP754866",1,69204551,0.117485996027866,0.762981493360621
"1973","PstI.TP345976",1,69318742,0.529192719018956,0.295670013397702
"76","NsiI.TP19909",1,69328566,0.480454096798923,0.330785072879448
"329","NsiI.TP444157",1,69418722,0.698688307396544,0.200129768316053
"398","NsiI.TP487741",1,69506512,0.540033072975843,0.288381188285416
"215","NsiI.TP361622",1,69534233,0,1
"1654","PstI.TP222462",1,69790547,0.137175831973943,0.729162235969039
"1890","PstI.TP317631",1,69806063,0,1
"1181","PstI.TP1183728",1,69834022,0.0824428322741541,0.827098375300614
"2728","PstI.TP687743",1,69969234,0.635250579568762,0.231605794346067
"194","NsiI.TP340695",1,70223476,0.18284765700729,0.656375471087227
"2547","PstI.TP603122",1,70276636,0,1
"3371","PstI.TP921276",1,70382591,0.50969270129236,0.309248284194805
"2237","PstI.TP452364",1,70416615,0,1
"1550","PstI.TP180949",1,70527436,0.481825757979213,0.329741980459212
"2669","PstI.TP663427",1,70529598,0.20734359995046,0.620378016705394
"2313","PstI.TP488184",1,70532632,0.261251346725837,0.547959742953897
"3499","PstI.TP969142",1,70558586,0.00530899551085513,0.987850000692143
"2223","PstI.TP448080",1,70586488,0.339903245590065,0.457190033471188
"2329","PstI.TP494387",1,70689700,0,1
"1234","PstI.TP1205408",1,70741243,0.497486264177188,0.318063428352445
"1530","PstI.TP173623",1,70746071,0,1
"3012","PstI.TP790103",1,70752961,0,1
"2467","PstI.TP549992",1,70753172,0,1
"2676","PstI.TP665587",1,70753604,0.161800845934237,0.688968163483139
"1659","PstI.TP225232",1,70799952,0,1
"2757","PstI.TP69823",1,70805200,0.589660637160395,0.257240510535623
"334","NsiI.TP44825",1,70914156,0.893849243740977,0.127688197479848
"853","PstI.TP1046209",1,71112715,0,1
"1349","PstI.TP1260916",1,71157310,0,1
"1454","PstI.TP142395",1,71238859,0.27570511315533,0.530023208583938
"320","NsiI.TP441114",1,71250822,0.436142669553651,0.36631721645495
"3051","PstI.TP805461",1,71344044,0.313886658011027,0.485415167076287
"1162","PstI.TP1177494",1,71370263,1.17637585072718,0.0666229945413002
"3324","PstI.TP901545",1,71391273,0,1
"350","NsiI.TP456517",1,71506832,0,1
"3111","PstI.TP826904",1,71509086,0.468172794070429,0.340272777396312
"2956","PstI.TP773311",1,71563448,0,1
"455","NsiI.TP520596",1,71567399,0.423529791730914,0.377111875005389
"1991","PstI.TP352846",1,71717994,0.00959072982098358,0.97815858326291
"674","NsiI.TP760095",1,71718657,0.514969102157029,0.305513846304278
"2523","PstI.TP586874",1,71729101,0.297637280355732,0.503921304550825
"92","NsiI.TP214519",1,71815536,1.34016235188785,0.0456917348711861
"2193","PstI.TP436494",1,71906250,0.311442225023506,0.488155037071292
"1346","PstI.TP1259220",1,71924579,0,1
"2529","PstI.TP590182",1,71928782,0.0518313508396405,0.88750058738272
"199","NsiI.TP345468",1,71931769,1.12639437422019,0.0747490410981687
"1796","PstI.TP283526",1,71936668,0,1
"1251","PstI.TP1212724",1,72123046,0,1
"2478","PstI.TP55623",1,72147488,0,1
"419","NsiI.TP499949",1,72170440,0.0362456221021361,0.919929144145048
"1912","PstI.TP324568",1,72175111,0.388214001960915,0.409059043056526
"3189","PstI.TP852297",1,72235992,0.0262412010699898,0.941366629476254
"1137","PstI.TP1168372",1,72238288,0.218708277206811,0.6043544479513
"3165","PstI.TP843326",1,72291957,0.124158797138304,0.751348117912436
"1580","PstI.TP197060",1,72303333,0.461004625771037,0.34593569316537
"1053","PstI.TP1136034",1,72327412,2.00322063848917,0.00992611634981663
"1084","PstI.TP1150061",1,72347889,0.092927650736749,0.807369519004945
"3345","PstI.TP91130",1,72585815,0.188376196307322,0.648072814107893
"2637","PstI.TP645994",1,72633618,0.152363976315197,0.704102722678555
"1239","PstI.TP1207347",1,72663921,0.208871929939492,0.618198675236251
"3115","PstI.TP82716",1,72737215,0.045832345598332,0.899844889283373
"1110","PstI.TP1158409",1,72860093,0,1
"3288","PstI.TP889862",1,72868614,0,1
"1954","PstI.TP339412",1,72911521,0,1
"3387","PstI.TP927424",1,73127829,0,1
"1250","PstI.TP1212476",1,73145262,0.515191757184442,0.305357254953841
"858","PstI.TP1047587",1,73170480,0.468490328771124,0.340024077657274
"2225","PstI.TP448761",1,73324734,0.144068235586792,0.717681521551398
"3148","PstI.TP837664",1,73498170,0.0410891735165862,0.909726459674637
"1713","PstI.TP249057",1,73523293,0.665414846761509,0.216065363817295
"3047","PstI.TP80388",1,73626823,0.273417701458318,0.532822184238429
"946","PstI.TP1088043",1,73790447,2.3969788635211,0.00400886227700439
"2446","PstI.TP544748",1,73791429,1.01951980469075,0.0956049096288516
"1565","PstI.TP189129",1,73890221,1.07508182654269,0.0841236627151469
"1561","PstI.TP187405",1,73910743,0.219624284860341,0.60308109561192
"2356","PstI.TP513006",1,73971974,0.0583148148070458,0.874349739922058
"2417","PstI.TP535893",1,73975816,0,1
"3043","PstI.TP802577",1,74132587,0,1
"1932","PstI.TP334182",1,74360210,0.485128449466541,0.327243893003601
"1736","PstI.TP258621",1,74361721,0.0460359528882294,0.899423120078674
"821","PstI.TP1032632",1,74402757,0,1
"690","NsiI.TP783071",1,74489443,0.0304896903474261,0.932202599498798
"2783","PstI.TP706856",1,74539608,0.451988076909724,0.353192866191055
"1231","PstI.TP1203869",1,74588086,0.113265141161995,0.770432968357676
"3472","PstI.TP95450",1,74768149,0.15572178661429,0.698679842035094
"173","NsiI.TP323224",1,74770262,0,1
