"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","rrBLUP.CmDW_g","rrBLUP.Cml_cm","rrBLUP.CmD_BI_mm","rrBLUP.CmD_LI_mm","rrBLUP.CmN.","rrBLUP.Bcirc_cm","rrBLUP.Yld_kg","rrBLUP.SDW_kg","rrBLUP.CCirc_cm","rrBLUP.Lg","rrBLUP.GS","rrBLUP.FD","rrBLUP.SRD","rrBLUP.ADD"
"1468","PstI.TP705967",1,5858828,0.0437400227588931,0.0858829859554199,0.151590082874057,0.0669097276402111,0.376044957721836,0.269355929337705,0.166596123612023,0.0234203015456291,0.0710218164923576,0.926543178625753,0.125562620883917,0.209114927697893,0.6371452244063,0.409665080475273,0.904190578058845,0.820572605359193,0.705358520954618,0.857216007452606,0.42068307744718,0.537828820153796,0.681402741261111,0.947501046811052,0.84913781809546,0.118428661645499,0.748923363529808,0.617852875599368,0.230597596089828,0.389345284819616
"572","PstI.TP1252197",1,5912854,1.44437995297961,1.8250800013092,1.07007613275719,1.18112851188478,0.809441351007169,0.393154246162433,0.388900173290859,0.733090614334577,0.338008087583663,0.61448853380144,1.81490905368895,1.09557056000017,1.4429040542194,0.507394590468874,0.0359434737428597,0.014959600601751,0.0850988844950137,0.0658978868250096,0.155081020072658,0.404432226049561,0.408413253207234,0.184888281447899,0.459189461570569,0.242946958378153,0.0153140812276178,0.0802471172464753,0.0360658312054124,0.310889038368494
"440","PstI.TP116123",1,5967108,0.309093862537244,0.218264011608738,0.150164467040419,0.307378165302821,0.278758011187818,0.0355557195759281,0.220667900603309,0.447803696553869,0.456261387695209,1.28241738852008,0.851990053444591,0.244171264612884,0.212785229101161,0.47527704725809,0.490801789426281,0.604972994300533,0.7076777365298,0.492744555936479,0.526310444794852,0.92139166746192,0.60163362310924,0.356612287677935,0.349734609806989,0.0521894369524813,0.140607972691015,0.569939471561486,0.612653291194676,0.334751824510355
"1645","PstI.TP804275",1,5979740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1214","PstI.TP523933",1,6018181,2.04618910652235,0.897331855466789,1.95638250193484,1.13801859308415,1.22231976849536,0.779969591420306,0.952583885170086,1.13774431241216,1.03391963771562,0.337877923271292,0.420918540460756,0.510498520813033,2.91796539500039,0.5870945420372,0.00899105995087818,0.126668359079324,0.0110564956162895,0.0727748647379512,0.0599349616124674,0.165970311302994,0.111536269518047,0.0728208405541577,0.0924869296843114,0.459327107893229,0.379386138817861,0.308675015899457,0.00120791007870247,0.258764954559653
"1501","PstI.TP722242",1,6187691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"118","NsiI.TP488601",1,6409370,1.12246391800005,1.69255252616769,0.488845595195219,0.957242279139408,1.12917734831245,0.433005781641034,0.674699105389012,0.746431072233275,0.598400870499444,0.378323366789281,1.00441726714881,0.193524350689126,0.869878247163437,0.0070412034911665,0.0754286060744748,0.0202977301214611,0.324454950379922,0.110346286117308,0.0742715780856827,0.368972686507222,0.211495384733449,0.179295309304256,0.252115257740653,0.418481856054757,0.0989880417564013,0.640435871621883,0.13493411123146,0.983917752584143
"250","PstI.TP1015835",1,6514843,0.602430402936713,0.463027361675571,0.922540226466764,0.406688477431978,0.328910849177626,0.89337842844998,0.229541469163685,0.248371176085452,0.142311483702672,0.935620302822135,0.0980901243314176,0.0414579125173191,0.327383728201779,0.997749284239199,0.249786864842716,0.344328236510516,0.119525281041883,0.392022977190609,0.468909628794456,0.127826698328068,0.589465688493467,0.564454349493941,0.720590473538216,0.115979090088629,0.797829105436,0.908954381575891,0.47056137023988,0.100519591675732
"1266","PstI.TP547229",1,6574881,0.659874638715469,1.04069045816627,0.468187551887914,0.433353217995585,1.12228898015394,0.0859213359675999,0.202414420708775,0.134270276069988,0.0724084245256129,0.422022054633241,0.324067886633523,0.291169979185857,0.0407019761156581,0.305891397624001,0.218839322348861,0.0910562041228836,0.340261214739099,0.368677625744959,0.0754589955368944,0.820500148578502,0.627459326922054,0.734056897669559,0.846431028710992,0.378423366880272,0.474167860036291,0.511481606785451,0.910537892479842,0.494434312844581
"396","PstI.TP1129801",1,6608649,0.107534713511195,0.0730133804188303,0.0182751820654528,0.170674980820254,0.106562902095544,0.362346748898126,0.720019729500891,0.424775071238766,0.22915576305252,0.262603403775898,0.089575722749934,0.248426165782146,0.13262963437919,0.248105092910638,0.780666038372585,0.845252802898141,0.958792918929791,0.675033022837703,0.782414873901925,0.434163441478094,0.190537415703146,0.376032107515363,0.589989437975879,0.546256472919746,0.813624986324119,0.564382883680337,0.73683520148317,0.564800284868907
"406","PstI.TP1136661",1,6752030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1103","PstI.TP444825",1,6930877,0.412732943873025,0.381104616649865,0.851942977328465,0.308725668945026,0.132125621091894,1.19992804076419,0.46874750196547,0.239018395152468,0.267058245106944,0.0756210838023677,0.415447352182507,0.0467464752730971,0.233486102938684,0.397918632414949,0.386604634688452,0.415810434377882,0.140623214966231,0.491218066182809,0.737690819796024,0.0631061897892492,0.339822787527923,0.576742034156368,0.540681804912943,0.840192723872174,0.384195830910281,0.897952832501129,0.584135898655489,0.400019688744909
"1297","PstI.TP572285",1,6947477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"202","NsiI.TP800074",1,6979429,0.112130058695964,0.0469290088594193,0.303352876153967,0.463546046232657,0.811960720344515,0.195932555820301,0.281339257318325,0.164590147103091,0.226129861072985,0.256000572069317,0.711945873827041,0.668851527444617,0.620379312059603,0.0973530880346848,0.772449224147133,0.897575503021642,0.497332824232134,0.343917245494693,0.154183989796627,0.636894420360576,0.523191575953441,0.684557373826868,0.59411448221534,0.554624982384171,0.194112778550485,0.214362331785439,0.239673869711839,0.799184241835204
"1647","PstI.TP806450",1,7007771,0.00709202307924078,0.133351077532005,0.0749199909772113,0.0942679673148823,0.0285257572218752,0.281028145754068,0.0784852146952878,0.00652927820330683,0.206390887273789,0.292101936897199,0.483710146251011,1.37039645685263,0.32625532851473,2.34639994671237,0.983802624781378,0.73561219855012,0.841550164117908,0.804881661847306,0.936427680411772,0.523566504191487,0.83466996365029,0.985078230970314,0.621740435029408,0.510385189130327,0.328314341240894,0.042619028244006,0.471785589589501,0.00450401733432062
"1098","PstI.TP443586",1,7215893,0.0851771459850321,0.138801941244242,0.582632372851075,0.111669968612602,0.606932159262907,0.044675737051561,0.0589222009622282,0.0888221358043856,0.0842626873044398,1.26235474220939,0.0827392436869729,0.743006524762368,0.471541437732689,0.3881073062831,0.821907330738599,0.726437171498196,0.261437346629588,0.773267987824811,0.247211028090412,0.902244540777668,0.8731277655308,0.815038012413257,0.823639777666129,0.0546569329495006,0.826534062917321,0.180714697555508,0.337643631207515,0.40915955134149
"1171","PstI.TP488378",1,7260223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66","NsiI.TP375218",1,7321465,0.365501232485726,0.321673929296083,0.395147387157746,0.147275973278365,0.040189560831624,0.697361769798828,0.204785776553387,0.221217947512371,0.0304980805414356,0.220200114462286,0.178962556764062,0.0589384596696397,0.511578283411029,0.908678288562438,0.431021334806409,0.47678882814856,0.40258038684103,0.712400190167852,0.911612851777922,0.200741992361163,0.624042579633209,0.600872118524839,0.932184590324283,0.602282002277679,0.662273599978005,0.873095078808448,0.307908527337753,0.123401861618993
"1118","PstI.TP451905",1,7339832,0.290379743108425,0.194747513565736,0.136335709573087,0.00946773531662488,1.25729638170992,0.132412597796437,0.401349614169305,0.445141038942099,0.219043208133702,0.251477601861935,0.781100963876178,0.59348792662858,1.24953343299025,1.33262078800161,0.51241313870429,0.638634662275876,0.730574131457342,0.97843564220035,0.0552972607521095,0.737203523364242,0.396871932434022,0.358805392176451,0.603888545271856,0.560431320090146,0.165538507825907,0.254983497213711,0.0562945778862488,0.0464921052177538
"1483","PstI.TP712786",1,7449325,0.0636698618776824,0.0553128386135114,0.0685247390464427,0.00438824989268453,0.339100878098358,0.194039249806281,0.122648464968704,0.159875481120531,0.190284056262077,0.401831403377495,0.0559269175904416,0.592032257538933,0.278487871967382,0.341238323080211,0.863634808539007,0.880414448967953,0.854034197034253,0.989946558338092,0.458035481689696,0.639677021407643,0.753965606213877,0.692029357893081,0.645232068106369,0.396431902450691,0.879170449838928,0.255839585313306,0.526637921488097,0.455786730163135
"408","PstI.TP1137764",1,7486769,0.0589663015252894,0.272800616148416,0.0574430267153641,0.116544803144598,0.22716004303203,0.113574101763804,0.0999547396183163,0.0665011772513579,0.051096073148151,0.457634870539803,0.209449642475974,0.509394060102706,0.355903553473387,0.160171799701078,0.873039108012152,0.533579804837601,0.876106642876955,0.764636802102985,0.592706864323027,0.769885071034331,0.794411020654135,0.858022788858692,0.889004433566751,0.348630299870749,0.617376874120741,0.309461010904856,0.440652711180189,0.691557348173888
"463","PstI.TP1173447",1,7571007,0.362144322339552,0.38712459849935,0.248814669326508,0.82011560844921,0.0456542111213218,0.321863907139625,0.364849575548098,0.312928164483267,0.193874968257635,1.54464397482485,0.0736513486213721,0.181727255373865,0.401195102759015,0.366335850869853,0.434365854127198,0.410086432864885,0.563878233688111,0.151315839463925,0.900214054178792,0.476580307182846,0.431668565863607,0.486487667692142,0.639919039242013,0.0285335642855727,0.844012058290254,0.658070987843952,0.397013154931975,0.430193802112935
"1950","PstI.TP973605",1,7933170,0.251111779308528,0.0595239567670154,0.124611466417083,0.231430593629946,0.429304788077856,0.0664619986199919,0.414498274189147,0.478742135212904,0.647814015351793,0.516182899516715,0.17492059414366,0.438322071737018,0.150299363081304,0.115268558027075,0.560903591317797,0.871918802744215,0.750565388600229,0.586907158147653,0.372130453259123,0.858100196415747,0.385036344743145,0.332091580265863,0.225001795956282,0.304661166419838,0.668466127901179,0.3644835465576,0.707457959156287,0.766887116807303
