"ID","Trait.name","Method","SNP","Chromosome","Position","P.value"
87,"CmN","SUPER","PstI.TP982415",11,6812,0.000000273338312695281
88,"CmN","SUPER","PstI.TP1016686",11,7060,0.0000341257088703573
89,"CmN","SUPER","PstI.TP1016825",11,7061,0.0000000666320265588159
90,"CmN","SUPER","PstI.TP1025405",11,7123,0.0000090976573468886
91,"CmN","SUPER","PstI.TP1029642",11,7158,0.00025197844733833
92,"CmN","SUPER","PstI.TP1087763",11,7590,0.0000000866856984083265
93,"CmN","SUPER","PstI.TP1105906",11,7747,0.000130096955859472
94,"CmN","SUPER","PstI.TP1142887",11,8007,0.00000163389283212931
95,"CmN","SUPER","PstI.TP1145679",11,8027,0.00000105103344448299
96,"CmN","SUPER","PstI.TP1169013",11,8216,0.0000010628507422026
97,"CmN","SUPER","PstI.TP1210955",11,8534,0.00000409528848640692
98,"CmN","SUPER","PstI.TP1237979",11,8717,0.0000000249063516591909
99,"CmN","SUPER","PstI.TP1271055",11,8949,0.00000819506498491895
100,"CmN","SUPER","PstI.TP1278414",11,9007,0.00000000100575181780993
101,"CmN","SUPER","NsiI.TP5718",11,9195,0.0000000574174078586738
102,"CmN","SUPER","NsiI.TP21982",11,9362,0.000295606978932229
103,"CmN","SUPER","NsiI.TP27091",11,9422,0.000218409657824648
104,"CmN","SUPER","NsiI.TP51472",11,9740,0.0000000643558833156821
105,"CmN","SUPER","NsiI.TP101339",11,10216,0.000000249956181363698
106,"CmN","SUPER","NsiI.TP122100",11,10465,0.0000000546607974029725
107,"CmN","SUPER","NsiI.TP124294",11,10495,0.00023574643376314
108,"CmN","SUPER","NsiI.TP163069",11,10927,0.00000573774296508395
109,"CmN","SUPER","NsiI.TP167218",11,10984,0.0000130241155371339
110,"CmN","SUPER","NsiI.TP170068",11,11018,0.0000358699778204081
111,"CmN","SUPER","NsiI.TP220467",11,11596,0.000000130212939772192
112,"CmN","SUPER","NsiI.TP221194",11,11601,0.000206631849932432
113,"CmN","SUPER","NsiI.TP319204",11,12621,0.000000227193694216509
114,"CmN","SUPER","NsiI.TP348696",11,12959,0.0000674239376864997
115,"CmN","SUPER","NsiI.TP380123",11,13334,0.000274374210386459
116,"CmN","SUPER","NsiI.TP382582",11,13360,0.0000103741313152414
117,"CmN","SUPER","NsiI.TP395697",11,13483,0.000000051603292879318
118,"CmN","SUPER","NsiI.TP411670",11,13675,0.00000677883204868336
119,"CmN","SUPER","NsiI.TP415579",11,13731,0.0000000235901586819227
120,"CmN","SUPER","NsiI.TP434358",11,14139,0.00000112355142997003
121,"CmN","SUPER","NsiI.TP437121",11,14197,0.00000707632255627231
122,"CmN","SUPER","NsiI.TP441664",11,14308,0.000000588839429803141
123,"CmN","SUPER","NsiI.TP448134",11,14419,0.000000107274726211471
124,"CmN","SUPER","NsiI.TP473151",11,14822,0.000000071231167102658
125,"CmN","SUPER","NsiI.TP484589",11,14960,0.0000114267617282876
126,"CmN","SUPER","NsiI.TP486964",11,15008,0.000000722583626943778
127,"CmN","SUPER","NsiI.TP545368",11,15846,0.000000784291782998002
128,"CmN","SUPER","NsiI.TP551733",11,15940,0.000000184524214889072
129,"CmN","SUPER","NsiI.TP555055",11,15992,0.0000659903957493195
130,"CmN","SUPER","NsiI.TP559974",11,16066,0.000000653194276448881
131,"CmN","SUPER","NsiI.TP564326",11,16115,0.00000120978403696058
132,"CmN","SUPER","NsiI.TP583138",11,16375,0.00000178956644361143
133,"CmN","SUPER","NsiI.TP592770",11,16487,0.00000902195991046276
134,"CmN","SUPER","NsiI.TP610850",11,16672,0.0000244519613853391
135,"CmN","SUPER","NsiI.TP615473",11,16715,0.000000317668617733911
136,"CmN","SUPER","NsiI.TP617608",11,16746,0.00000034404110962799
137,"CmN","SUPER","NsiI.TP618265",11,16759,0.0000047297918450116
138,"CmN","SUPER","NsiI.TP632953",11,16997,0.00000142832218313891
139,"CmN","SUPER","NsiI.TP671270",11,17382,0.00000949440403571423
140,"CmN","SUPER","NsiI.TP674451",11,17431,0.0000012790629842356
141,"CmN","SUPER","NsiI.TP740692",11,18200,0.00000385748840883699
142,"CmN","SUPER","NsiI.TP782857",11,18763,0.000000500441487279486
143,"CmN","SUPER","NsiI.TP787181",11,18814,0.000000244955012394873
144,"CmN","SUPER","NsiI.TP822322",11,19214,0.00000346357861959377
145,"CmN","SUPER","NsiI.TP575555",2,2228424,0.0000000643243810062233
146,"CmN","SUPER","PstI.TP814590",2,5879101,0.000256373645842284
147,"CmN","SUPER","PstI.TP743010",2,14880369,0.000000751568804130733
148,"CmN","SUPER","NsiI.TP417060",2,19859544,0.00014234432572135
149,"CmN","SUPER","NsiI.TP555571",2,57514367,0.000000157650941386477
150,"CmN","SUPER","NsiI.TP494603",2,61270017,0.0000855115694676102
151,"CmN","SUPER","NsiI.TP409721",2,65096533,0.0000000204310982488292
152,"CmN","SUPER","PstI.TP203172",2,65178529,0.0000824815111012994
153,"CmN","SUPER","NsiI.TP213158",2,67720379,0.00000251115895953448
154,"CmN","SUPER","PstI.TP1238700",2,67899877,0.00000010717184604399
155,"CmN","SUPER","PstI.TP425751",2,71461615,0.00000831148988186467
156,"CmN","SUPER","PstI.TP163618",2,73163982,0.0000192493971291366
157,"CmN","SUPER","PstI.TP387550",2,73605960,0.0000531006814783644
158,"CmN","SUPER","NsiI.TP332537",2,74045155,0.000161203624819455
159,"CmN","SUPER","PstI.TP253012",2,74284979,0.0000648803315063298
160,"CmN","SUPER","PstI.TP96410",3,4423816,0.0000157538019638585
161,"CmN","SUPER","PstI.TP785543",3,5771227,0.0000000228474187387811
162,"CmN","SUPER","PstI.TP600909",3,10254363,0.0000119652501298459
163,"CmN","SUPER","PstI.TP1146105",3,17294985,0.00000787752455722289
164,"CmN","SUPER","PstI.TP1146103",3,17295026,0.0000363773010308938
165,"CmN","SUPER","PstI.TP679532",3,18260932,0.0000000457341748552214
166,"CmN","SUPER","PstI.TP985838",3,58380810,0.000152340302448192
167,"CmN","SUPER","PstI.TP21924",3,59388087,0.000000156091018265977
168,"CmN","SUPER","PstI.TP1128716",3,65668248,0.000000549475914907043
169,"CmN","SUPER","PstI.TP724939",3,66915295,0.00000261646610524211
170,"CmN","SUPER","PstI.TP704102",3,72097083,0.00000000169146931717747
171,"CmN","SUPER","PstI.TP621994",3,74383503,0.000332864529215014
172,"CmN","SUPER","PstI.TP1250993",4,666401,0.000000034299540454885
173,"CmN","SUPER","PstI.TP347648",4,2836741,0.0000383390703089065
174,"CmN","SUPER","PstI.TP19970",4,2839309,0.000332267523270514
175,"CmN","SUPER","NsiI.TP493269",4,4423181,0.000000831905092500262
176,"CmN","SUPER","NsiI.TP358286",4,6118094,0.0000395603555310431
177,"CmN","SUPER","PstI.TP408444",4,9160208,0.000000235242175772601
178,"CmN","SUPER","PstI.TP998275",4,9701801,0.00000991766618419496
179,"CmN","SUPER","PstI.TP171745",4,10542305,0.00000021317541292814
180,"CmN","SUPER","PstI.TP257951",4,14228269,0.0000000158561353269375
181,"CmN","SUPER","NsiI.TP773756",4,53789013,0.00000443689711268342
182,"CmN","SUPER","PstI.TP1287189",4,54422890,0.00000539666605469624
183,"CmN","SUPER","NsiI.TP202440",4,54558796,0.00000252570188554945
184,"CmN","SUPER","NsiI.TP127922",4,54754163,0.000000182776991129361
185,"CmN","SUPER","PstI.TP771799",4,58026767,0.000229273658880031
186,"CmN","SUPER","NsiI.TP402511",4,58096507,0.000205611828196072
187,"CmN","SUPER","PstI.TP515773",4,62359619,0.0000130472621568576
188,"CmN","SUPER","PstI.TP1235909",4,64295006,0.000000091660380901415
189,"CmN","SUPER","PstI.TP1098463",4,65166320,0.000236673473224413
190,"CmN","SUPER","PstI.TP317521",4,66042591,0.0000121399504848205
191,"CmN","SUPER","GFSSContig20159_1535",4,66481522,0.00000165668710060001
192,"CmN","SUPER","PstI.TP344513",4,68212618,0.000000120807222527336
193,"CmN","SUPER","PstI.TP747686",5,191126,0.0000000484710122218509
194,"CmN","SUPER","NsiI.TP603192",5,10993052,0.000103959262589417
195,"CmN","SUPER","PstI.TP375285",5,59153579,0.0000615983158522458
196,"CmN","SUPER","PstI.TP719892",5,64652954,0.00000040918566284582
197,"CmN","SUPER","PstI.TP861953",5,64737000,0.0000315403804307346
198,"CmN","SUPER","PstI.TP926766",5,69640057,0.00000442199261366174
199,"CmN","SUPER","NsiI.TP352026",6,555824,0.00000000122710367351574
200,"CmN","SUPER","PstI.TP83171",6,1961375,0.0000109674372492584
201,"CmN","SUPER","NsiI.TP312592",6,32294349,0.000000106085001059771
202,"CmN","SUPER","PstI.TP608689",6,46036408,0.000299897592405835
203,"CmN","SUPER","PstI.TP716101",6,47677795,0.00028497335896264
204,"CmN","SUPER","PstI.TP1135019",6,48321116,0.00000381889385772707
205,"CmN","SUPER","NsiI.TP205550",6,49661014,0.000111256075621185
206,"CmN","SUPER","PstI.TP1034808",6,50384753,0.00000897324929200599
207,"CmN","SUPER","PstI.TP1187427",6,50717397,0.000207885489734617
208,"CmN","SUPER","PstI.TP622020",6,54188391,0.0000503865928419289
209,"CmN","SUPER","PstI.TP537170",6,56260618,0.000000597859905079664
210,"CmN","SUPER","NsiI.TP194597",6,59271134,0.000000202324605909293
211,"CmN","SUPER","NsiI.TP495563",6,59994547,0.000000681494872897906
212,"CmN","SUPER","NsiI.TP762015",7,823818,0.0000000137447532520185
213,"CmN","SUPER","PstI.TP344118",7,5120238,0.000269956000719171
214,"CmN","SUPER","NsiI.TP668488",7,6826349,0.00000738413167430413
215,"CmN","SUPER","PstI.TP543083",7,7619505,0.00000485673318112893
216,"CmN","SUPER","NsiI.TP11666",7,14339016,0.0000000634747681419114
217,"CmN","SUPER","PstI.TP729133",7,37735277,0.000000950425333414454
218,"CmN","SUPER","PstI.TP190549",7,57197488,0.0000403812749679508
219,"CmN","SUPER","PstI.TP681978",7,60598598,0.000154660869878162
220,"CmN","SUPER","PstI.TP344899",7,61484903,0.0000000220275527953917
221,"CmN","SUPER","PstI.TP116046",7,62490129,0.00000371498358087971
222,"CmN","SUPER","PstI.TP687359",7,64303520,0.000141908659298003
223,"CmN","SUPER","PstI.TP1248844",8,1028461,0.0000000594773884410075
224,"CmN","SUPER","PstI.TP991040",8,1163254,0.0000180431920141218
225,"CmN","SUPER","PstI.TP178455",8,50346825,0.00000112463626709507
226,"CmN","SUPER","PstI.TP320596",8,59673184,0.0000395786657519071
227,"CmN","SUPER","PstI.TP107240",8,62622087,0.00000000584613062178022
228,"CmN","SUPER","PstI.TP862775",9,773151,0.00000464773273181696
229,"CmN","SUPER","PstI.TP1185359",9,2350553,0.00000146359724128202
230,"CmN","SUPER","NsiI.TP354716",9,10258988,0.00000548891884889149
231,"CmN","SUPER","PstI.TP912734",9,13711537,0.0000301364447755024
232,"CmN","SUPER","NsiI.TP753743",9,41089177,0.0000000144043565943357
233,"CmN","SUPER","NsiI.TP102287",9,41271971,0.00000316895754393172
234,"CmN","SUPER","PstI.TP892130",9,50014851,0.0000125052543607878
235,"CmN","SUPER","PstI.TP136026",9,50973667,0.00000000267550711165955
236,"CmN","SUPER","NsiI.TP415575",9,53923129,0.0000000105460500074185
237,"CmN","SUPER","NsiI.TP85450",9,54712296,0.00000000738512916050828
238,"CmN","SUPER","PstI.TP1094509",9,55453914,0.00000496010157291636
239,"CmN","SUPER","PstI.TP1265645",9,56989922,0.000164485210302939
240,"CmN","SUPER","PstI.TP485114",9,57032697,0.0000000302820614305661
241,"CmN","SUPER","PstI.TP69959",9,57639787,0.000000428400146014707
242,"CmN","SUPER","PstI.TP228440",9,57856522,0.0000641134256988451
243,"CmN","SUPER","NsiI.TP90957",9,58754094,0.0000001891605852317
244,"CmN","SUPER","PstI.TP53013",9,59327122,0.0000000043975624171019
