"ID","Trait.name","Method","SNP","Chromosome","Position","P.value"
80,"GFW_1","FASTmrMLM","PstI.TP1159423",11,8140,0
81,"GFW_1","FASTmrMLM","PstI.TP1177996",11,8302,0
82,"GFW_1","FASTmrMLM","PstI.TP1186542",11,8386,0
83,"GFW_1","FASTmrMLM","NsiI.TP59527",11,9833,0
84,"GFW_1","FASTmrMLM","NsiI.TP130730",11,10568,0
85,"GFW_1","FASTmrMLM","NsiI.TP169341",11,11008,0
86,"GFW_1","FASTmrMLM","NsiI.TP245890",11,11906,0
87,"GFW_1","FASTmrMLM","NsiI.TP293440",11,12365,0
88,"GFW_1","FASTmrMLM","NsiI.TP302373",11,12421,0
89,"GFW_1","FASTmrMLM","NsiI.TP393109",11,13472,0
90,"GFW_1","FASTmrMLM","NsiI.TP416911",11,13756,0
91,"GFW_1","FASTmrMLM","NsiI.TP434835",11,14151,0
92,"GFW_1","FASTmrMLM","NsiI.TP491839",11,15088,0
93,"GFW_1","FASTmrMLM","NsiI.TP495572",11,15165,0
94,"GFW_1","FASTmrMLM","NsiI.TP508870",11,15392,0
95,"GFW_1","FASTmrMLM","NsiI.TP646295",11,17132,0
96,"GFW_1","FASTmrMLM","NsiI.TP654668",11,17191,0
97,"GFW_1","FASTmrMLM","NsiI.TP685658",11,17582,0
98,"GFW_1","FASTmrMLM","NsiI.TP704103",11,17785,0
99,"GFW_1","FASTmrMLM","NsiI.TP705689",11,17810,0
100,"GFW_1","FASTmrMLM","NsiI.TP767179",11,18585,0
101,"GFW_1","FASTmrMLM","NsiI.TP769469",11,18608,0
102,"GFW_1","FASTmrMLM","NsiI.TP784220",11,18785,0
103,"GFW_1","FASTmrMLM","NsiI.TP832142",11,19332,0
104,"GFW_1","FarmCPU","NsiI.TP632002",1,70863814,0.00000000000000281184914010032
105,"GFW_1","FarmCPU","PstI.TP819930",4,61490425,0.00000111407064824718
106,"GFW_1","FarmCPU","NsiI.TP728788",11,18071,0.000000000000017512352106802
