"ID","Trait.name","Method","SNP","Chromosome","Position","P.value"
50,"GFW_50","SUPER","PstI.TP366962",11,2898,0.000142027183765173
51,"GFW_50","SUPER","PstI.TP480563",11,3643,0.000240709870636934
52,"GFW_50","SUPER","PstI.TP492157",11,3737,0.0000114308645638772
53,"GFW_50","SUPER","PstI.TP543485",11,4036,0.0000162987176487141
54,"GFW_50","SUPER","PstI.TP588590",11,4212,0.000293408471881404
55,"GFW_50","SUPER","PstI.TP588782",11,4213,0.0000722717013851331
56,"GFW_50","SUPER","PstI.TP605931",11,4284,0.000120179827115274
57,"GFW_50","SUPER","PstI.TP662789",11,4624,0.000101618278901662
58,"GFW_50","SUPER","PstI.TP684381",11,4732,0.0000815953443037599
59,"GFW_50","SUPER","PstI.TP685319",11,4739,0.0000216247021469362
60,"GFW_50","SUPER","PstI.TP687504",11,4751,0.00000404790153978794
61,"GFW_50","SUPER","PstI.TP719900",11,4970,0.000274879214977054
62,"GFW_50","SUPER","PstI.TP795437",11,5502,0.000195439839415544
63,"GFW_50","SUPER","PstI.TP804124",11,5573,0.00024128263248054
64,"GFW_50","SUPER","PstI.TP836762",11,5799,0.00000359259761274253
65,"GFW_50","SUPER","PstI.TP926161",11,6485,0.00000756157745697846
66,"GFW_50","SUPER","PstI.TP941024",11,6587,0.0000141273626937568
67,"GFW_50","SUPER","PstI.TP976336",11,6774,0.00012660684669414
68,"GFW_50","SUPER","PstI.TP989816",11,6875,0.000000881708149358825
69,"GFW_50","SUPER","PstI.TP996140",11,6915,0.0000239638634066919
70,"GFW_50","SUPER","PstI.TP1027140",11,7140,0.0000754342759010656
71,"GFW_50","SUPER","PstI.TP1063157",11,7405,0.000290301342540281
72,"GFW_50","SUPER","PstI.TP1082638",11,7557,0.0000859351013323578
73,"GFW_50","SUPER","PstI.TP1106131",11,7749,0.0000656006578266904
74,"GFW_50","SUPER","PstI.TP1165702",11,8193,0.00000241812136587609
75,"GFW_50","SUPER","PstI.TP1171017",11,8229,0.000148686346660494
76,"GFW_50","SUPER","PstI.TP1188882",11,8398,0.0000539400942174225
77,"GFW_50","SUPER","PstI.TP1204787",11,8502,0.0000301168238736157
78,"GFW_50","SUPER","PstI.TP1231139",11,8679,0.0000435021831814263
79,"GFW_50","SUPER","PstI.TP1273314",11,8970,0.0000333218728705787
80,"GFW_50","SUPER","NsiI.TP568",11,9143,0.000183039174956215
81,"GFW_50","SUPER","NsiI.TP13900",11,9274,0.000127210867212971
82,"GFW_50","SUPER","NsiI.TP56325",11,9785,0.00000808326319512104
83,"GFW_50","SUPER","NsiI.TP63305",11,9874,0.00011192870631175
84,"GFW_50","SUPER","NsiI.TP91546",11,10135,0.00000897194592389049
85,"GFW_50","SUPER","NsiI.TP110016",11,10292,0.000180410169114331
86,"GFW_50","SUPER","NsiI.TP111245",11,10315,0.000136334514937547
87,"GFW_50","SUPER","NsiI.TP135373",11,10639,0.0000282698345213922
88,"GFW_50","SUPER","NsiI.TP146839",11,10736,0.0000684505099301918
89,"GFW_50","SUPER","NsiI.TP175409",11,11076,0.000106724265260278
90,"GFW_50","SUPER","NsiI.TP185826",11,11195,0.000269104047988802
91,"GFW_50","SUPER","NsiI.TP208538",11,11454,0.000156991481025575
92,"GFW_50","SUPER","NsiI.TP208628",11,11458,0.000249340663117697
93,"GFW_50","SUPER","NsiI.TP210502",11,11473,0.000105627217115168
94,"GFW_50","SUPER","NsiI.TP257521",11,12015,0.0000156938108645902
95,"GFW_50","SUPER","NsiI.TP288843",11,12324,0.0000151958704756549
96,"GFW_50","SUPER","NsiI.TP318460",11,12617,0.00000216627061757947
97,"GFW_50","SUPER","NsiI.TP331229",11,12789,0.000162406317606254
98,"GFW_50","SUPER","NsiI.TP361679",11,13117,0.000104917948151284
99,"GFW_50","SUPER","NsiI.TP388882",11,13419,0.000259189933967876
100,"GFW_50","SUPER","NsiI.TP426523",11,13953,0.00000645533712497874
101,"GFW_50","SUPER","NsiI.TP427131",11,13977,0.0000290788640989828
102,"GFW_50","SUPER","NsiI.TP433644",11,14118,0.0000587264536370825
103,"GFW_50","SUPER","NsiI.TP442306",11,14326,0.000261724911143446
104,"GFW_50","SUPER","NsiI.TP446772",11,14403,0.00010009136893724
105,"GFW_50","SUPER","NsiI.TP491951",11,15090,0.000019958962605137
106,"GFW_50","SUPER","NsiI.TP512263",11,15456,0.0000847718822567655
107,"GFW_50","SUPER","NsiI.TP586741",11,16408,0.0000775537078695904
108,"GFW_50","SUPER","NsiI.TP593990",11,16509,0.0000371711970381768
109,"GFW_50","SUPER","NsiI.TP609527",11,16653,0.000293253671579804
110,"GFW_50","SUPER","NsiI.TP623388",11,16852,0.0000190821175187999
111,"GFW_50","SUPER","NsiI.TP644167",11,17110,0.0000198049957552615
112,"GFW_50","SUPER","NsiI.TP668625",11,17330,0.000125733458332283
113,"GFW_50","SUPER","NsiI.TP671476",11,17388,0.0000593845532882738
114,"GFW_50","SUPER","NsiI.TP684422",11,17565,0.000020643365078405
115,"GFW_50","SUPER","NsiI.TP689875",11,17622,0.000000169989496042557
116,"GFW_50","SUPER","NsiI.TP694893",11,17684,0.0000906988952570127
117,"GFW_50","SUPER","NsiI.TP701971",11,17760,0.0000143067763249958
118,"GFW_50","SUPER","NsiI.TP792021",11,18837,0.000117357678378749
119,"GFW_50","SUPER","NsiI.TP575555",2,2228424,0.000102539875166659
120,"GFW_50","SUPER","NsiI.TP571744",2,2865326,0.0000602761724616651
121,"GFW_50","SUPER","NsiI.TP797433",2,3066400,0.000288180997826267
122,"GFW_50","SUPER","PstI.TP1065484",2,9592436,0.0000547397458179201
123,"GFW_50","SUPER","PstI.TP359942",2,60451936,0.000108882594045636
124,"GFW_50","SUPER","NsiI.TP25459",2,61014638,0.000100915686284094
125,"GFW_50","SUPER","NsiI.TP494603",2,61270017,0.000128374661600237
126,"GFW_50","SUPER","NsiI.TP210176",2,63098520,0.0000806115613542103
127,"GFW_50","SUPER","NsiI.TP406742",2,65617730,0.0000452393125756529
128,"GFW_50","SUPER","PstI.TP253737",2,69121109,0.000012369872793586
129,"GFW_50","SUPER","PstI.TP875140",2,72930521,0.00000154410147739008
130,"GFW_50","SUPER","NsiI.TP152677",3,602439,0.0000973118347739015
131,"GFW_50","SUPER","PstI.TP444619",3,2190567,0.00000229807514602982
132,"GFW_50","SUPER","NsiI.TP493151",3,3481929,0.000152647313941654
133,"GFW_50","SUPER","PstI.TP1168316",3,3573386,0.0000411702593476225
134,"GFW_50","SUPER","GFSSContig16256_300",3,5453936,0.000176178246820453
135,"GFW_50","SUPER","PstI.TP166748",3,7900736,0.00000099723731771406
136,"GFW_50","SUPER","PstI.TP1217016",3,11532831,0.00019083695303918
137,"GFW_50","SUPER","PstI.TP697323",3,11724725,0.000116580379695074
138,"GFW_50","SUPER","PstI.TP302826",3,12312514,0.000135043339757693
139,"GFW_50","SUPER","NsiI.TP101439",3,50050903,0.000280531496990675
140,"GFW_50","SUPER","NsiI.TP127103",3,55736173,0.000185883302778936
141,"GFW_50","SUPER","PstI.TP827342",3,56694405,0.0000614910570121391
142,"GFW_50","SUPER","PstI.TP892247",3,57467578,0.0000121723558351923
143,"GFW_50","SUPER","PstI.TP136422",3,60253262,0.0000458553535904876
144,"GFW_50","SUPER","NsiI.TP426936",3,62236290,0.0000707984019836684
145,"GFW_50","SUPER","PstI.TP491926",3,62555932,0.000228250750975102
146,"GFW_50","SUPER","NsiI.TP139027",3,63289950,0.0000255135741638141
147,"GFW_50","SUPER","PstI.TP679058",3,65318520,0.0000707753983579666
148,"GFW_50","SUPER","PstI.TP1128716",3,65668248,0.000036432960531105
149,"GFW_50","SUPER","PstI.TP640904",3,66602989,0.0000662229437092073
150,"GFW_50","SUPER","PstI.TP318338",3,67023794,0.0000234141646084368
151,"GFW_50","SUPER","NsiI.TP370880",3,68111215,0.000207855874576551
152,"GFW_50","SUPER","PstI.TP410209",3,69602329,0.000187531751808656
153,"GFW_50","SUPER","NsiI.TP659581",3,70887842,0.0000756768511688294
154,"GFW_50","SUPER","NsiI.TP376338",3,73019311,0.00000353410826563003
155,"GFW_50","SUPER","PstI.TP1250993",4,666401,0.000064617532304766
156,"GFW_50","SUPER","PstI.TP1069273",4,1570159,0.00000161056211903406
157,"GFW_50","SUPER","PstI.TP314326",4,1792445,0.000187727582969038
158,"GFW_50","SUPER","PstI.TP297382",4,4364885,0.00000108822660325071
159,"GFW_50","SUPER","PstI.TP744262",4,48092727,0.0000465001143045577
160,"GFW_50","SUPER","NsiI.TP443125",4,52156961,0.0000327212567266746
161,"GFW_50","SUPER","PstI.TP707030",4,55665489,0.000136385047094816
162,"GFW_50","SUPER","NsiI.TP420372",4,57623143,0.000195714370858295
163,"GFW_50","SUPER","NsiI.TP493726",4,58337940,0.000123753771619984
164,"GFW_50","SUPER","PstI.TP999900",4,61190544,0.000082106246010213
165,"GFW_50","SUPER","NsiI.TP418754",4,63031223,0.0000577321146398189
166,"GFW_50","SUPER","PstI.TP796634",4,64652977,0.000266834487483382
167,"GFW_50","SUPER","NsiI.TP120901",4,67265395,0.0000691727944237731
168,"GFW_50","SUPER","NsiI.TP211144",4,67377179,0.00029407497126924
169,"GFW_50","SUPER","NsiI.TP189044",5,34971,0.0000741880004020932
170,"GFW_50","SUPER","NsiI.TP346723",5,9422087,0.000284315914343008
171,"GFW_50","SUPER","PstI.TP724345",5,71593518,0.00000281653272282155
172,"GFW_50","SUPER","NsiI.TP169322",5,71759480,0.000249765088410131
173,"GFW_50","SUPER","NsiI.TP352026",6,555824,0.000205436044292764
174,"GFW_50","SUPER","PstI.TP774963",6,1911989,0.0000933368877684286
175,"GFW_50","SUPER","PstI.TP544549",6,2226986,0.000181255825448414
176,"GFW_50","SUPER","PstI.TP591413",6,32813463,0.0000641896621663385
177,"GFW_50","SUPER","PstI.TP29028",6,45093133,0.0000288794273992569
178,"GFW_50","SUPER","PstI.TP66012",6,51878553,0.000185157913080061
179,"GFW_50","SUPER","PstI.TP991117",6,52632284,0.000168190274685713
180,"GFW_50","SUPER","NsiI.TP646964",6,53312727,0.0000371471439374977
181,"GFW_50","SUPER","PstI.TP1080029",6,54377110,0.000015115241490867
182,"GFW_50","SUPER","PstI.TP289559",6,54709070,0.000123649296545905
183,"GFW_50","SUPER","NsiI.TP615883",6,56093448,0.0000578821428424982
184,"GFW_50","SUPER","PstI.TP6170",6,56702797,0.00000645220250489734
185,"GFW_50","SUPER","PstI.TP488800",6,58115358,0.00021949376744706
186,"GFW_50","SUPER","PstI.TP230384",6,60169404,0.000147632145793808
187,"GFW_50","SUPER","NsiI.TP370740",6,61057670,0.0000660743027069876
188,"GFW_50","SUPER","PstI.TP633054",7,1390154,0.000136296477715597
189,"GFW_50","SUPER","NsiI.TP619101",7,3733987,0.000185651542017464
190,"GFW_50","SUPER","PstI.TP543083",7,7619505,0.0000240632030273886
191,"GFW_50","SUPER","NsiI.TP644424",7,12799384,0.0000361548242354509
192,"GFW_50","SUPER","NsiI.TP644722",7,12799400,0.000277553368302268
193,"GFW_50","SUPER","NsiI.TP414923",7,58216713,0.0000379027635315666
194,"GFW_50","SUPER","PstI.TP1023559",7,58580474,0.0000731596982873862
195,"GFW_50","SUPER","PstI.TP544110",7,59986998,0.000104671239300212
196,"GFW_50","SUPER","PstI.TP855773",7,60046043,0.0000326428388762725
197,"GFW_50","SUPER","NsiI.TP456171",7,62372028,0.0000842313714403809
198,"GFW_50","SUPER","NsiI.TP621902",7,62903684,0.000297126293231494
199,"GFW_50","SUPER","NsiI.TP492710",7,64546903,0.000228574900199122
200,"GFW_50","SUPER","GFSSContig4757_256",7,64751316,0.0000611024000186316
201,"GFW_50","SUPER","NsiI.TP722362",8,2701955,0.000248785092210331
202,"GFW_50","SUPER","PstI.TP350264",8,2905610,0.000185266462090834
203,"GFW_50","SUPER","GFSSContig19372_585",8,3609225,0.000284911715883514
204,"GFW_50","SUPER","NsiI.TP266954",8,4177407,0.0000453371580487504
205,"GFW_50","SUPER","NsiI.TP744537",8,15911288,0.000040432401486104
206,"GFW_50","SUPER","PstI.TP178455",8,50346825,0.0000394122987428268
207,"GFW_50","SUPER","PstI.TP734535",8,59703274,0.000121364671091695
208,"GFW_50","SUPER","PstI.TP937088",8,59762667,0.000285891640488892
209,"GFW_50","SUPER","PstI.TP107240",8,62622087,0.000101272780498288
210,"GFW_50","SUPER","PstI.TP626274",9,149728,0.000220158737594401
211,"GFW_50","SUPER","PstI.TP740140",9,1528558,0.0000292407996596791
212,"GFW_50","SUPER","NsiI.TP127048",9,4573547,0.0000136980516075689
213,"GFW_50","SUPER","NsiI.TP753743",9,41089177,0.00000463670521510445
214,"GFW_50","SUPER","NsiI.TP347216",9,44790414,0.0000189017343795924
215,"GFW_50","SUPER","PstI.TP916444",9,49693033,0.000265283013442777
216,"GFW_50","SUPER","NsiI.TP99767",9,51154417,0.0000677185328936635
