"ID","Trait.name","Method","SNP","Chromosome","Position","P.value"
37,"OWA","SUPER","PstI.TP1075605",11,7505,0.0000810858090873277
38,"OWA","SUPER","PstI.TP1123085",11,7878,0.000140796369569458
39,"OWA","SUPER","PstI.TP1174223",11,8260,0.0000552268308601617
40,"OWA","SUPER","PstI.TP1188697",11,8395,0.0000148166445366043
41,"OWA","SUPER","PstI.TP1207763",11,8516,0.000126594207068839
42,"OWA","SUPER","PstI.TP1270627",11,8943,0.0000454103844696707
43,"OWA","SUPER","PstI.TP1287347",11,9070,0.0000735192072795807
44,"OWA","SUPER","NsiI.TP103087",11,10240,0.000026068207158432
45,"OWA","SUPER","NsiI.TP104400",11,10248,0.000130509525459016
46,"OWA","SUPER","NsiI.TP134503",11,10626,0.00000224792358236687
47,"OWA","SUPER","NsiI.TP162745",11,10922,0.0000296165271563814
48,"OWA","SUPER","NsiI.TP182158",11,11162,0.000117009821607066
49,"OWA","SUPER","NsiI.TP245361",11,11899,0.000128494444992259
50,"OWA","SUPER","NsiI.TP259388",11,12040,0.0000166193623566525
51,"OWA","SUPER","NsiI.TP286878",11,12306,0.0000367585556038076
52,"OWA","SUPER","NsiI.TP345051",11,12919,0.0000758863445212493
53,"OWA","SUPER","NsiI.TP401909",11,13541,0.0000808381781381632
54,"OWA","SUPER","NsiI.TP416981",11,13760,0.0000542911659933883
55,"OWA","SUPER","NsiI.TP437707",11,14217,0.0000322786020295801
56,"OWA","SUPER","NsiI.TP448710",11,14423,0.0000111989025349067
57,"OWA","SUPER","NsiI.TP486825",11,15006,0.000100969260586561
58,"OWA","SUPER","NsiI.TP495572",11,15165,0.0000978661970098631
59,"OWA","SUPER","NsiI.TP496858",11,15183,0.0000198832408737076
60,"OWA","SUPER","NsiI.TP555019",11,15991,0.000030073909034786
61,"OWA","SUPER","NsiI.TP573888",11,16232,0.0000182703139658952
62,"OWA","SUPER","NsiI.TP598195",11,16564,0.0000112415970234735
63,"OWA","SUPER","NsiI.TP716271",11,17956,0.0000645758418088277
64,"OWA","SUPER","NsiI.TP734694",11,18133,0.000139771573412679
65,"OWA","SUPER","NsiI.TP754655",11,18392,0.0000543973190809364
66,"OWA","SUPER","NsiI.TP770773",11,18623,0.0000245096530907578
67,"OWA","SUPER","NsiI.TP796386",11,18890,0.0000215735461609986
68,"OWA","SUPER","PstI.TP523895",2,8676195,0.000128845383156398
69,"OWA","SUPER","NsiI.TP746331",2,12756538,0.0000129467808052857
70,"OWA","SUPER","NsiI.TP369993",2,17729968,0.0000333198448049305
71,"OWA","SUPER","NsiI.TP715698",2,64378315,0.0000473292173643724
72,"OWA","SUPER","NsiI.TP717237",2,65620341,0.000117720486802405
73,"OWA","SUPER","PstI.TP434461",2,66813498,0.00000230339902040261
74,"OWA","SUPER","GFSSContig19146_697",2,70229911,0.0000345608774099967
75,"OWA","SUPER","PstI.TP595439",2,71740048,0.000123146577932256
76,"OWA","SUPER","PstI.TP109994",3,998411,0.0000835618451655236
77,"OWA","SUPER","PstI.TP761602",3,3266703,0.0000264203275465471
78,"OWA","SUPER","PstI.TP510262",3,10002322,0.0000145811382718351
79,"OWA","SUPER","NsiI.TP754718",3,59558542,0.000040580062483797
80,"OWA","SUPER","PstI.TP510694",3,63018633,0.0000814011696941034
81,"OWA","SUPER","NsiI.TP25665",3,65286239,0.000103417998185363
82,"OWA","SUPER","PstI.TP730549",3,66385660,0.000046322163361777
83,"OWA","SUPER","NsiI.TP353286",3,67614065,0.0000586724547685
84,"OWA","SUPER","NsiI.TP690863",3,70040297,0.00000180555874639982
85,"OWA","SUPER","PstI.TP967803",3,73321934,0.0000182312566407522
86,"OWA","SUPER","PstI.TP343524",4,750739,0.0000152126842755534
87,"OWA","SUPER","PstI.TP552926",4,11236461,0.000115343473572171
88,"OWA","SUPER","PstI.TP170658",4,45392020,0.000081225704528804
89,"OWA","SUPER","PstI.TP857726",4,55633086,0.0000205750131089978
90,"OWA","SUPER","NsiI.TP420372",4,57623143,0.000132965492108757
91,"OWA","SUPER","NsiI.TP227812",4,66970326,0.0000107683591703025
92,"OWA","SUPER","PstI.TP1267469",5,68261688,0.0000437003605463786
93,"OWA","SUPER","PstI.TP775205",6,45300652,0.0000855552529529831
94,"OWA","SUPER","PstI.TP239979",6,45365415,0.00000446206806736824
95,"OWA","SUPER","NsiI.TP43031",6,46115038,0.0000995726588926465
96,"OWA","SUPER","PstI.TP126989",6,48333549,0.000134159590637773
97,"OWA","SUPER","NsiI.TP581948",6,53644505,0.0000616920438167686
98,"OWA","SUPER","PstI.TP793980",6,57836411,0.0000510121982267541
99,"OWA","SUPER","PstI.TP918435",7,59430806,0.0000763182254536523
100,"OWA","SUPER","NsiI.TP371392",7,60147605,0.0000409417481012577
101,"OWA","SUPER","PstI.TP1251787",8,640290,0.0000319058851338233
102,"OWA","SUPER","PstI.TP112712",8,62314513,0.0000287622063210641
103,"OWA","SUPER","PstI.TP1125765",9,3017168,0.0000271129927262458
104,"OWA","SUPER","PstI.TP1123350",9,49499779,0.0000469497728700276
105,"OWA","SUPER","NsiI.TP666612",9,53820139,0.0000448440479608471
106,"OWA","SUPER","PstI.TP853729",9,54621737,0.0000850158573244696
107,"OWA","SUPER","PstI.TP90857",9,56499923,0.00013574658796547
108,"OWA","SUPER","PstI.TP312460",9,59408883,0.0000126220939920628
