"ID","Trait.name","Method","SNP","Chromosome","Position","P.value"
29,"FD_50","SUPER","NsiI.TP499936",1,76362441,0.0000633125291713829
30,"FD_50","SUPER","NsiI.TP528762",1,76435180,0.000018335867033053
31,"FD_50","SUPER","PstI.TP1044533",10,781197,0.000189397369755783
32,"FD_50","SUPER","PstI.TP14467",10,3103147,0.0000337768022802701
33,"FD_50","SUPER","NsiI.TP736628",10,3220056,0.000159809752358326
34,"FD_50","SUPER","NsiI.TP237545",10,5377137,0.0000290763976836905
35,"FD_50","SUPER","NsiI.TP433359",10,6012505,0.00000882245232025525
36,"FD_50","SUPER","NsiI.TP440694",10,6482395,0.000145275936553809
37,"FD_50","SUPER","PstI.TP1104477",10,9762760,0.00000779175818451017
38,"FD_50","SUPER","PstI.TP77980",10,10346907,0.000187363659135686
39,"FD_50","SUPER","NsiI.TP321836",10,43096218,0.0000123555821574966
40,"FD_50","SUPER","PstI.TP439176",10,44789600,0.000108314412351308
41,"FD_50","SUPER","PstI.TP195926",10,51681294,0.00000482584202839972
42,"FD_50","SUPER","NsiI.TP260208",10,52582112,0.000283330677990794
43,"FD_50","SUPER","PstI.TP84709",10,53386370,0.000193044433158139
44,"FD_50","SUPER","PstI.TP410728",10,54017261,0.000124044163542349
45,"FD_50","SUPER","NsiI.TP652320",10,54138549,0.000077323645259756
46,"FD_50","SUPER","NsiI.TP627077",10,60121241,0.0000853870669785899
47,"FD_50","SUPER","PstI.TP29396",11,227,0.000272084218256435
48,"FD_50","SUPER","PstI.TP43003",11,359,0.000123747185835066
49,"FD_50","SUPER","PstI.TP100020",11,817,0.0000933638824768829
50,"FD_50","SUPER","PstI.TP225347",11,1850,0.000114442514613146
51,"FD_50","SUPER","PstI.TP234053",11,1921,0.000119249626750565
52,"FD_50","SUPER","PstI.TP248137",11,2017,0.000185351976231465
53,"FD_50","SUPER","PstI.TP344604",11,2716,0.000100092680366456
54,"FD_50","SUPER","PstI.TP366962",11,2898,0.0000765531855797425
55,"FD_50","SUPER","PstI.TP480563",11,3643,0.0000338749431858795
56,"FD_50","SUPER","PstI.TP492157",11,3737,0.000015392392862401
57,"FD_50","SUPER","PstI.TP543485",11,4036,0.0000267402750387978
58,"FD_50","SUPER","PstI.TP588782",11,4213,0.000124279154952802
59,"FD_50","SUPER","PstI.TP631928",11,4437,0.000177576735490949
60,"FD_50","SUPER","PstI.TP662789",11,4624,0.0000296830272045983
61,"FD_50","SUPER","PstI.TP685319",11,4739,0.00000828741527463706
62,"FD_50","SUPER","PstI.TP687504",11,4751,0.00000723050016622844
63,"FD_50","SUPER","PstI.TP804124",11,5573,0.000139968092258119
64,"FD_50","SUPER","PstI.TP836173",11,5793,0.000251367256383364
65,"FD_50","SUPER","PstI.TP836762",11,5799,0.00000629466749189081
66,"FD_50","SUPER","PstI.TP885027",11,6185,0.0000842817096961273
67,"FD_50","SUPER","PstI.TP926161",11,6485,0.000011430511986451
68,"FD_50","SUPER","PstI.TP937371",11,6558,0.000244370671351561
69,"FD_50","SUPER","PstI.TP941024",11,6587,0.000074473066124333
70,"FD_50","SUPER","PstI.TP989816",11,6875,0.0000014867565379131
71,"FD_50","SUPER","PstI.TP996140",11,6915,0.0000260544563943245
72,"FD_50","SUPER","PstI.TP1027140",11,7140,0.00000187590064028709
73,"FD_50","SUPER","PstI.TP1082638",11,7557,0.0000429108855287441
74,"FD_50","SUPER","PstI.TP1165702",11,8193,0.000000429596575664005
75,"FD_50","SUPER","PstI.TP1171017",11,8229,0.000200937856445463
76,"FD_50","SUPER","PstI.TP1188882",11,8398,0.0000175960644814478
77,"FD_50","SUPER","PstI.TP1204787",11,8502,0.0000593716626963878
78,"FD_50","SUPER","PstI.TP1273314",11,8970,0.0000573115915838142
79,"FD_50","SUPER","PstI.TP1283654",11,9039,0.000259430612445523
80,"FD_50","SUPER","NsiI.TP13900",11,9274,0.0000156920632847624
81,"FD_50","SUPER","NsiI.TP56325",11,9785,0.0000691122070576411
82,"FD_50","SUPER","NsiI.TP63305",11,9874,0.000126525038039318
83,"FD_50","SUPER","NsiI.TP91546",11,10135,0.0000372541073243788
84,"FD_50","SUPER","NsiI.TP109633",11,10288,0.000138820548139185
85,"FD_50","SUPER","NsiI.TP111245",11,10315,0.000164250453545842
86,"FD_50","SUPER","NsiI.TP135373",11,10639,0.000027963127536037
87,"FD_50","SUPER","NsiI.TP146839",11,10736,0.0000553298135009125
88,"FD_50","SUPER","NsiI.TP185826",11,11195,0.000271847185314605
89,"FD_50","SUPER","NsiI.TP208538",11,11454,0.000220781899970226
90,"FD_50","SUPER","NsiI.TP208628",11,11458,0.0000346654373201426
91,"FD_50","SUPER","NsiI.TP210502",11,11473,0.0000681854298318676
92,"FD_50","SUPER","NsiI.TP257521",11,12015,0.0000152290815923409
93,"FD_50","SUPER","NsiI.TP288843",11,12324,0.0000075549260725035
94,"FD_50","SUPER","NsiI.TP290592",11,12332,0.00023862584215139
95,"FD_50","SUPER","NsiI.TP318460",11,12617,0.00000616076458022656
96,"FD_50","SUPER","NsiI.TP359530",11,13085,0.000148661374143997
97,"FD_50","SUPER","NsiI.TP361679",11,13117,0.00025245067178034
98,"FD_50","SUPER","NsiI.TP363117",11,13136,0.000166031443390685
99,"FD_50","SUPER","NsiI.TP368101",11,13200,0.000194953348542938
100,"FD_50","SUPER","NsiI.TP388882",11,13419,0.000142378219428967
101,"FD_50","SUPER","NsiI.TP426523",11,13953,0.0000164398191491654
102,"FD_50","SUPER","NsiI.TP427131",11,13977,0.0000929164179506835
103,"FD_50","SUPER","NsiI.TP433644",11,14118,0.000194452214342515
104,"FD_50","SUPER","NsiI.TP442306",11,14326,0.000285776252412286
105,"FD_50","SUPER","NsiI.TP446772",11,14403,0.00010360134249362
106,"FD_50","SUPER","NsiI.TP491951",11,15090,0.0000427247214302132
107,"FD_50","SUPER","NsiI.TP512263",11,15456,0.0000390140647289333
108,"FD_50","SUPER","NsiI.TP586741",11,16408,0.000224587317085567
109,"FD_50","SUPER","NsiI.TP593990",11,16509,0.0000883849063031425
110,"FD_50","SUPER","NsiI.TP623388",11,16852,0.0000197667059364885
111,"FD_50","SUPER","NsiI.TP631975",11,16977,0.000159502108545604
112,"FD_50","SUPER","NsiI.TP644167",11,17110,0.0000250689492087081
113,"FD_50","SUPER","NsiI.TP668625",11,17330,0.0000503379983995914
114,"FD_50","SUPER","NsiI.TP671476",11,17388,0.0000459047708138152
115,"FD_50","SUPER","NsiI.TP684422",11,17565,0.00000403587484211708
116,"FD_50","SUPER","NsiI.TP689875",11,17622,0.000000452162643564987
117,"FD_50","SUPER","NsiI.TP694893",11,17684,0.00011076639706029
118,"FD_50","SUPER","NsiI.TP701971",11,17760,0.00000592085819628736
119,"FD_50","SUPER","NsiI.TP738105",11,18171,0.000214561731764584
120,"FD_50","SUPER","NsiI.TP799336",11,18928,0.000231394151087545
121,"FD_50","SUPER","NsiI.TP575555",2,2228424,0.000102784411244052
122,"FD_50","SUPER","NsiI.TP571744",2,2865326,0.000238964508936909
123,"FD_50","SUPER","NsiI.TP797433",2,3066400,0.0000539460784054993
124,"FD_50","SUPER","PstI.TP1065484",2,9592436,0.0000272069733450679
125,"FD_50","SUPER","PstI.TP359942",2,60451936,0.0000513165209972332
126,"FD_50","SUPER","NsiI.TP491655",2,61080220,0.0000871831035456069
127,"FD_50","SUPER","NsiI.TP494603",2,61270017,0.000150929403335361
128,"FD_50","SUPER","PstI.TP477486",2,63077632,0.000142818386107622
129,"FD_50","SUPER","NsiI.TP210176",2,63098520,0.000153610045267365
130,"FD_50","SUPER","NsiI.TP406742",2,65617730,0.0000567647563485668
131,"FD_50","SUPER","PstI.TP1010215",2,65658184,0.000176509931877886
132,"FD_50","SUPER","PstI.TP253737",2,69121109,0.0000316090203092445
133,"FD_50","SUPER","PstI.TP875140",2,72930521,0.000000885470724904821
134,"FD_50","SUPER","NsiI.TP152677",3,602439,0.0000232546563643433
135,"FD_50","SUPER","PstI.TP444619",3,2190567,0.00000393381697865323
136,"FD_50","SUPER","NsiI.TP493151",3,3481929,0.000124881675870764
137,"FD_50","SUPER","PstI.TP1168316",3,3573386,0.000096903729817667
138,"FD_50","SUPER","GFSSContig16256_300",3,5453936,0.000102162370721852
139,"FD_50","SUPER","PstI.TP166748",3,7900736,0.000005546675022462
140,"FD_50","SUPER","PstI.TP913405",3,8829755,0.000204973532249413
141,"FD_50","SUPER","NsiI.TP101439",3,50050903,0.000160594217274547
142,"FD_50","SUPER","PstI.TP1231136",3,52841481,0.000266195938187598
143,"FD_50","SUPER","NsiI.TP127103",3,55736173,0.0000488386307368097
144,"FD_50","SUPER","PstI.TP892247",3,57467578,0.00000981707192891926
145,"FD_50","SUPER","PstI.TP136422",3,60253262,0.0000705232907148186
146,"FD_50","SUPER","NsiI.TP442162",3,60635535,0.000279570403558664
147,"FD_50","SUPER","NsiI.TP426936",3,62236290,0.0000584831478068824
148,"FD_50","SUPER","PstI.TP1128716",3,65668248,0.000055823787140828
149,"FD_50","SUPER","PstI.TP640904",3,66602989,0.000110912104052203
150,"FD_50","SUPER","PstI.TP318338",3,67023794,0.0000172865267429742
151,"FD_50","SUPER","NsiI.TP128678",3,69000501,0.0000997173237756828
152,"FD_50","SUPER","PstI.TP410209",3,69602329,0.0000149005077148241
153,"FD_50","SUPER","NsiI.TP659581",3,70887842,0.000191690880663284
154,"FD_50","SUPER","NsiI.TP376338",3,73019311,0.00000299100607728551
155,"FD_50","SUPER","PstI.TP1250993",4,666401,0.000165197880044392
156,"FD_50","SUPER","PstI.TP77040",4,1147463,0.000210024535803026
157,"FD_50","SUPER","PstI.TP1069273",4,1570159,0.00000498232557876782
158,"FD_50","SUPER","PstI.TP297382",4,4364885,0.0000118209369837185
159,"FD_50","SUPER","PstI.TP978122",4,14930204,0.00027562349817716
160,"FD_50","SUPER","PstI.TP1194303",4,15320890,0.000146223442164154
161,"FD_50","SUPER","NsiI.TP443125",4,52156961,0.000120603056447868
162,"FD_50","SUPER","NsiI.TP608930",4,55551213,0.0000215844780160769
163,"FD_50","SUPER","PstI.TP1169832",4,56534152,0.000188656918728108
164,"FD_50","SUPER","PstI.TP999900",4,61190544,0.000120149312918638
165,"FD_50","SUPER","NsiI.TP418754",4,63031223,0.000119366970469938
166,"FD_50","SUPER","NsiI.TP205252",4,63574731,0.000110651721708535
167,"FD_50","SUPER","NsiI.TP120901",4,67265395,0.0000428088482151094
168,"FD_50","SUPER","NsiI.TP211144",4,67377179,0.000241457481729607
169,"FD_50","SUPER","NsiI.TP189044",5,34971,0.000104450787488597
170,"FD_50","SUPER","NsiI.TP346723",5,9422087,0.000214839954843554
171,"FD_50","SUPER","PstI.TP724345",5,71593518,0.0000189213954288415
172,"FD_50","SUPER","NsiI.TP169322",5,71759480,0.00025833791560755
173,"FD_50","SUPER","PstI.TP29028",6,45093133,0.00000900695232651798
174,"FD_50","SUPER","PstI.TP41761",6,47799081,0.000100831367780017
175,"FD_50","SUPER","NsiI.TP646964",6,53312727,0.000092038951080349
176,"FD_50","SUPER","PstI.TP1080029",6,54377110,0.000150811950092738
177,"FD_50","SUPER","PstI.TP289559",6,54709070,0.000143362884420022
178,"FD_50","SUPER","NsiI.TP615883",6,56093448,0.000148362081632276
179,"FD_50","SUPER","PstI.TP6170",6,56702797,0.0000124374710026415
180,"FD_50","SUPER","PstI.TP230384",6,60169404,0.000121478282405807
181,"FD_50","SUPER","NsiI.TP370740",6,61057670,0.000231561478645695
182,"FD_50","SUPER","PstI.TP543083",7,7619505,0.0000544609460470681
183,"FD_50","SUPER","NsiI.TP644424",7,12799384,0.0000506815998682604
184,"FD_50","SUPER","PstI.TP522628",7,55214011,0.000141377223829716
185,"FD_50","SUPER","NsiI.TP414923",7,58216713,0.0000796968855073514
186,"FD_50","SUPER","PstI.TP1023559",7,58580474,0.000279984873095734
187,"FD_50","SUPER","PstI.TP855773",7,60046043,0.000115628645341839
188,"FD_50","SUPER","NsiI.TP492710",7,64546903,0.000282353842722637
189,"FD_50","SUPER","GFSSContig4757_256",7,64751316,0.000100947014452546
190,"FD_50","SUPER","PstI.TP853332",7,64959288,0.000251936068527672
191,"FD_50","SUPER","PstI.TP1251787",8,640290,0.0000543844919589038
192,"FD_50","SUPER","PstI.TP350264",8,2905610,0.000178176409101178
193,"FD_50","SUPER","GFSSContig19372_585",8,3609225,0.000179038229774622
194,"FD_50","SUPER","NsiI.TP266954",8,4177407,0.0000859234547271079
195,"FD_50","SUPER","NsiI.TP744537",8,15911288,0.000102626683502335
196,"FD_50","SUPER","PstI.TP178455",8,50346825,0.000127891564160877
197,"FD_50","SUPER","PstI.TP734535",8,59703274,0.0000415211478775741
198,"FD_50","SUPER","PstI.TP937088",8,59762667,0.000138231035858097
199,"FD_50","SUPER","PstI.TP731358",8,62664658,0.000248267371840602
200,"FD_50","SUPER","PstI.TP740140",9,1528558,0.0000632366407935795
201,"FD_50","SUPER","NsiI.TP83538",9,3301367,0.00016095515830329
202,"FD_50","SUPER","NsiI.TP127048",9,4573547,0.000142404746318206
203,"FD_50","SUPER","NsiI.TP433543",9,9611249,0.000271709499736151
204,"FD_50","SUPER","NsiI.TP753743",9,41089177,0.0000162823666719568
205,"FD_50","SUPER","NsiI.TP347216",9,44790414,0.0000300567803339221
206,"FD_50","SUPER","NsiI.TP99767",9,51154417,0.000100157899248001
207,"FD_50","SUPER","PstI.TP513010",9,53784174,0.000238931616884797
208,"FD_50","SUPER","PstI.TP551551",9,56031713,0.0000996534508957103
