"ID","Trait.name","Method","SNP","Chromosome","Position","P.value"
58,"GHW_1","FASTmrMLM","PstI.TP125419",10,50424324,0
59,"GHW_1","FASTmrMLM","PstI.TP101438",10,56101348,0
60,"GHW_1","FASTmrMLM","PstI.TP271541",10,56172761,0
61,"GHW_1","FASTmrMLM","PstI.TP21082",11,167,0
62,"GHW_1","FASTmrMLM","PstI.TP68941",11,572,0
63,"GHW_1","FASTmrMLM","PstI.TP108730",11,899,0
64,"GHW_1","FASTmrMLM","PstI.TP113541",11,940,0
65,"GHW_1","FASTmrMLM","PstI.TP151071",11,1250,0
66,"GHW_1","FASTmrMLM","PstI.TP163230",11,1342,0
67,"GHW_1","FASTmrMLM","PstI.TP187918",11,1532,0
68,"GHW_1","FASTmrMLM","PstI.TP290680",11,2307,0
69,"GHW_1","FASTmrMLM","PstI.TP393010",11,3057,0
70,"GHW_1","FASTmrMLM","PstI.TP434247",11,3327,0
71,"GHW_1","FASTmrMLM","PstI.TP607350",11,4289,0
72,"GHW_1","FASTmrMLM","PstI.TP607810",11,4293,0
73,"GHW_1","FASTmrMLM","PstI.TP641518",11,4507,0
74,"GHW_1","FASTmrMLM","PstI.TP693499",11,4804,0
75,"GHW_1","FASTmrMLM","PstI.TP793039",11,5486,0
76,"GHW_1","FASTmrMLM","PstI.TP873716",11,6094,0
77,"GHW_1","FASTmrMLM","PstI.TP874146",11,6098,0
78,"GHW_1","FASTmrMLM","PstI.TP897332",11,6254,0
79,"GHW_1","FASTmrMLM","PstI.TP955372",11,6663,0
80,"GHW_1","FASTmrMLM","PstI.TP1018027",11,7068,0
81,"GHW_1","FASTmrMLM","PstI.TP1020545",11,7078,0
82,"GHW_1","FASTmrMLM","PstI.TP1046468",11,7261,0
83,"GHW_1","FASTmrMLM","PstI.TP1078392",11,7528,0
84,"GHW_1","FASTmrMLM","PstI.TP1159423",11,8140,0
85,"GHW_1","FASTmrMLM","PstI.TP1177996",11,8302,0
86,"GHW_1","FASTmrMLM","PstI.TP1186542",11,8386,0
87,"GHW_1","FASTmrMLM","NsiI.TP16847",11,9317,0
88,"GHW_1","FASTmrMLM","NsiI.TP38649",11,9585,0
89,"GHW_1","FASTmrMLM","NsiI.TP46117",11,9698,0
90,"GHW_1","FASTmrMLM","NsiI.TP59023",11,9822,0
91,"GHW_1","FASTmrMLM","NsiI.TP59527",11,9833,0
92,"GHW_1","FASTmrMLM","NsiI.TP121214",11,10443,0
93,"GHW_1","FASTmrMLM","NsiI.TP130730",11,10568,0
94,"GHW_1","FASTmrMLM","NsiI.TP243305",11,11873,0
95,"GHW_1","FASTmrMLM","NsiI.TP245890",11,11906,0
96,"GHW_1","FASTmrMLM","NsiI.TP281659",11,12260,0
97,"GHW_1","FASTmrMLM","NsiI.TP302373",11,12421,0
98,"GHW_1","FASTmrMLM","NsiI.TP309926",11,12517,0
99,"GHW_1","FASTmrMLM","NsiI.TP310185",11,12527,0
100,"GHW_1","FASTmrMLM","NsiI.TP393109",11,13472,0
101,"GHW_1","FASTmrMLM","NsiI.TP401109",11,13532,0
102,"GHW_1","FASTmrMLM","NsiI.TP416911",11,13756,0
103,"GHW_1","FASTmrMLM","NsiI.TP420914",11,13804,0
104,"GHW_1","FASTmrMLM","NsiI.TP425366",11,13928,0
105,"GHW_1","FASTmrMLM","NsiI.TP434835",11,14151,0
106,"GHW_1","FASTmrMLM","NsiI.TP460338",11,14623,0
107,"GHW_1","FASTmrMLM","NsiI.TP491839",11,15088,0
108,"GHW_1","FASTmrMLM","NsiI.TP535138",11,15754,0
109,"GHW_1","FASTmrMLM","NsiI.TP557880",11,16037,0
110,"GHW_1","FASTmrMLM","NsiI.TP573662",11,16226,0
111,"GHW_1","FASTmrMLM","NsiI.TP646295",11,17132,0
112,"GHW_1","FASTmrMLM","NsiI.TP654668",11,17191,0
113,"GHW_1","FASTmrMLM","NsiI.TP705689",11,17810,0
114,"GHW_1","FASTmrMLM","NsiI.TP709794",11,17871,0
115,"GHW_1","FASTmrMLM","NsiI.TP767179",11,18585,0
116,"GHW_1","FASTmrMLM","NsiI.TP784220",11,18785,0
117,"GHW_1","ISIS EM-BLASSO","PstI.TP1020545",11,7078,0.0000186294485696165
118,"GHW_1","FarmCPU","NsiI.TP789014",1,28276920,0.000000245553923065686
119,"GHW_1","FarmCPU","PstI.TP477722",1,65237049,0.0000000000000113994292134952
120,"GHW_1","FarmCPU","NsiI.TP632002",1,70863814,0.0000000532363071179142
121,"GHW_1","FarmCPU","PstI.TP114049",3,56021694,0.000000200918758359426
