"ID","Trait.name","Method","SNP","Chromosome","Position","P.value"
72,"GS","SUPER","NsiI.TP249293",10,3006315,0.00000000000000000000000000396301459461262
73,"GS","SUPER","NsiI.TP698768",10,41665601,0.0000000000000000000000309212328343201
74,"GS","SUPER","PstI.TP1133587",10,42973263,0.000000000000000000000000000000117392712650706
75,"GS","SUPER","PstI.TP753228",10,47979677,0.0000000000000000000000000836538868719275
76,"GS","SUPER","PstI.TP21461",11,173,0.0000000000000000000000226633768896876
77,"GS","SUPER","PstI.TP48643",11,411,0.0000000000000000000000000000000785296421138316
78,"GS","SUPER","PstI.TP70942",11,590,0.000000000000000000000403459235702446
79,"GS","SUPER","PstI.TP103677",11,848,0.0000000000000000000000000204600228335084
80,"GS","SUPER","PstI.TP144140",11,1218,0.000000000000000000000645585590999655
81,"GS","SUPER","PstI.TP223261",11,1831,0.0000000000000000000000000362643476383242
82,"GS","SUPER","PstI.TP376573",11,2949,0.000000000000000000000662782156475304
83,"GS","SUPER","PstI.TP471886",11,3583,0.00000000000000000000000000000231933539938253
84,"GS","SUPER","PstI.TP533670",11,3991,0.000000000000000000000228030120144951
85,"GS","SUPER","PstI.TP545718",11,4042,0.000000000000000000000916386391994451
86,"GS","SUPER","PstI.TP709313",11,4921,0.000000000000000000000098226789160297
87,"GS","SUPER","PstI.TP716571",11,4957,0.0000000000000000000000000166711183452867
88,"GS","SUPER","PstI.TP728020",11,5021,0.000000000000000000000895188922700555
89,"GS","SUPER","PstI.TP776063",11,5359,0.00000000000000000000000968434438831533
90,"GS","SUPER","PstI.TP780329",11,5383,0.000000000000000000000184449389938522
91,"GS","SUPER","PstI.TP845014",11,5850,0.000000000000000000000391657510253314
92,"GS","SUPER","PstI.TP952442",11,6648,0.0000000000000000000000640936835007959
93,"GS","SUPER","PstI.TP1031387",11,7167,0.0000000000000000000000101169685107085
94,"GS","SUPER","PstI.TP1062084",11,7397,0.000000000000000000000000765319795606969
95,"GS","SUPER","PstI.TP1143724",11,8012,0.0000000000000000000000035355654995766
96,"GS","SUPER","NsiI.TP11108",11,9247,0.00000000000000000000017796955073662
97,"GS","SUPER","NsiI.TP149692",11,10781,0.00000000000000000000000431651407554457
98,"GS","SUPER","NsiI.TP165379",11,10955,0.000000000000000000000000583282347617555
99,"GS","SUPER","NsiI.TP210231",11,11469,0.00000000000000000000000000000023653509039882
100,"GS","SUPER","NsiI.TP248901",11,11933,0.000000000000000000000000367171964003348
101,"GS","SUPER","NsiI.TP336234",11,12829,0.0000000000000000000000154591723992277
102,"GS","SUPER","NsiI.TP353473",11,13012,0.00000000000000000000000000243013569404659
103,"GS","SUPER","NsiI.TP359033",11,13078,0.000000000000000000000000121454708600112
104,"GS","SUPER","NsiI.TP450682",11,14469,0.000000000000000000000031449416415418
105,"GS","SUPER","NsiI.TP625723",11,16884,0.00000000000000000000124070040759082
106,"GS","SUPER","NsiI.TP704052",11,17783,0.0000000000000000000000358921926852338
107,"GS","SUPER","PstI.TP1264070",2,7827620,0.00000000000000000000000000000379225390076147
108,"GS","SUPER","PstI.TP615083",2,11176998,0.00000000000000000000000545160307555458
109,"GS","SUPER","PstI.TP674426",2,67595892,0.0000000000000000000000000648125500183668
110,"GS","SUPER","NsiI.TP776707",2,77323616,0.00000000000000000000024356653962622
111,"GS","SUPER","NsiI.TP205740",3,4149845,0.000000000000000000000000264025997514463
112,"GS","SUPER","PstI.TP368020",3,4665593,0.000000000000000000000208146922177477
113,"GS","SUPER","PstI.TP413531",3,67991446,0.0000000000000000000000000558095208388005
114,"GS","SUPER","PstI.TP744909",3,74341871,0.00000000000000000000000388973988751906
115,"GS","SUPER","PstI.TP39944",4,3373898,0.00000000000000000000000176343162051034
116,"GS","SUPER","PstI.TP714065",4,62405622,0.000000000000000000000000556071383033759
117,"GS","SUPER","NsiI.TP690223",6,6293609,0.0000000000000000000000013890998116829
118,"GS","SUPER","NsiI.TP444122",6,48384897,0.000000000000000000000791473972636636
119,"GS","SUPER","PstI.TP65187",6,51685319,0.00000000000000000000000762763465065913
120,"GS","SUPER","PstI.TP1229909",6,52622926,0.000000000000000000000609496261177381
121,"GS","SUPER","PstI.TP166168",6,54279658,0.0000000000000000000000000217205717350532
122,"GS","SUPER","NsiI.TP812160",7,2098697,0.000000000000000000000000148131862767776
123,"GS","SUPER","PstI.TP1254872",7,56573064,0.000000000000000000000714416505095589
124,"GS","SUPER","NsiI.TP758054",7,61677217,0.0000000000000000000000000000924671270997281
125,"GS","SUPER","PstI.TP847211",7,64315939,0.000000000000000000000243396611569371
126,"GS","SUPER","PstI.TP686737",8,59901113,0.000000000000000000000310665694002815
127,"GS","SUPER","PstI.TP160468",9,49412675,0.00000000000000000000000717638950701661
128,"GS","SUPER","PstI.TP879863",9,55525793,0.000000000000000000000517681916727209
129,"GS","rrBLUP","PstI.TP944743",1,8504253,0.00000000025457048668077
130,"GS","rrBLUP","NsiI.TP793729",1,9458454,0.0000000162369513243369
131,"GS","rrBLUP","PstI.TP308922",1,14021607,0.0000000208709509286797
132,"GS","rrBLUP","NsiI.TP800446",1,58656120,0.000014461396623119
133,"GS","rrBLUP","PstI.TP84880",1,63680478,0.000000431519484979278
134,"GS","rrBLUP","NsiI.TP401450",1,67928325,0.0000000834071652804723
135,"GS","rrBLUP","PstI.TP215976",1,72027878,0.000000000386831927548997
136,"GS","rrBLUP","NsiI.TP207262",10,2214360,0.0000036614021103377
137,"GS","rrBLUP","NsiI.TP550329",10,48791640,0.000000000260893643347497
138,"GS","rrBLUP","PstI.TP9257",11,65,0.0000000300791472511058
139,"GS","rrBLUP","PstI.TP136209",11,1131,0.0000000486626903220095
140,"GS","rrBLUP","PstI.TP144650",11,1222,0.0000000192692348810681
141,"GS","rrBLUP","PstI.TP223643",11,1838,0.00000535693922863802
142,"GS","rrBLUP","PstI.TP306425",11,2424,0.00000384828177816968
143,"GS","rrBLUP","PstI.TP397295",11,3096,0.0000109090546859133
144,"GS","rrBLUP","PstI.TP397322",11,3097,0.00000698524814219494
145,"GS","rrBLUP","PstI.TP434010",11,3326,0.00000224227035903832
146,"GS","rrBLUP","PstI.TP624488",11,4383,0.00000947472352530622
147,"GS","rrBLUP","PstI.TP687765",11,4753,0.000000459351074210611
148,"GS","rrBLUP","PstI.TP741889",11,5126,0.00000000187992782821747
149,"GS","rrBLUP","PstI.TP758835",11,5240,0.00000167347749562439
150,"GS","rrBLUP","PstI.TP874708",11,6103,0.00000139336487813851
151,"GS","rrBLUP","PstI.TP928877",11,6497,0.000000000000016937533433036
152,"GS","rrBLUP","PstI.TP1004016",11,6968,0.0000000217352906877438
153,"GS","rrBLUP","PstI.TP1174833",11,8269,0.00000408543702936984
154,"GS","rrBLUP","NsiI.TP8416",11,9224,0.00000707955306829835
155,"GS","rrBLUP","NsiI.TP30213",11,9468,0.0000000000000000727334455893659
156,"GS","rrBLUP","NsiI.TP37023",11,9561,0.00000410276203037525
157,"GS","rrBLUP","NsiI.TP65519",11,9900,0.0000000209176550340829
158,"GS","rrBLUP","NsiI.TP138389",11,10671,0.000000045983939878035
159,"GS","rrBLUP","NsiI.TP226241",11,11669,0.000000388061593150176
160,"GS","rrBLUP","NsiI.TP248198",11,11925,0.00000116890694097246
161,"GS","rrBLUP","NsiI.TP338850",11,12869,0.000000671753259810746
162,"GS","rrBLUP","NsiI.TP490331",11,15064,0.0000173645028418972
163,"GS","rrBLUP","NsiI.TP587756",11,16426,0.000000228789422779298
164,"GS","rrBLUP","NsiI.TP607946",11,16632,0.00000999943922171081
165,"GS","rrBLUP","NsiI.TP642616",11,17091,0.00000432649172093068
166,"GS","rrBLUP","NsiI.TP731812",11,18106,0.000000011874537186749
167,"GS","rrBLUP","PstI.TP237380",2,49698711,0.00000970925242943232
168,"GS","rrBLUP","PstI.TP482377",2,71803501,0.00000163156512657927
169,"GS","rrBLUP","PstI.TP842954",3,11857444,0.0000129710875864448
170,"GS","rrBLUP","PstI.TP694159",3,61030989,0.00000979328935682403
171,"GS","rrBLUP","NsiI.TP348354",3,61890086,0.0000001317022550183
172,"GS","rrBLUP","NsiI.TP527955",3,62865681,0.000000456066210162106
173,"GS","rrBLUP","PstI.TP171713",4,6902976,0.00000275121215845095
174,"GS","rrBLUP","NsiI.TP734475",4,12179795,0.00000643086712930755
175,"GS","rrBLUP","PstI.TP1211962",4,15710410,0.00000180120349340693
176,"GS","rrBLUP","PstI.TP401135",4,55470390,0.00000000100021546439122
177,"GS","rrBLUP","PstI.TP76584",4,63703400,0.0000158720378136438
178,"GS","rrBLUP","NsiI.TP530682",4,67084059,0.0000000105216032698426
179,"GS","rrBLUP","NsiI.TP508887",4,67612649,0.000000333093745529604
180,"GS","rrBLUP","PstI.TP1045209",5,67682690,0.0000000972390663563954
181,"GS","rrBLUP","PstI.TP867312",6,41300079,0.000000296254022328435
182,"GS","rrBLUP","NsiI.TP180436",6,41765606,0.000000139940696608163
183,"GS","rrBLUP","NsiI.TP248936",6,45582428,0.000000187212479395446
184,"GS","rrBLUP","PstI.TP1149860",6,50090646,0.000000421781528566913
185,"GS","rrBLUP","PstI.TP65243",6,53953020,0.000010852038825088
186,"GS","rrBLUP","PstI.TP134392",6,55007516,0.00000735535754457015
187,"GS","rrBLUP","NsiI.TP396267",7,63764542,0.0000150664982619027
188,"GS","rrBLUP","NsiI.TP71163",7,65061807,0.00000012944426010619
189,"GS","rrBLUP","NsiI.TP589984",8,52737990,0.00000008281876929063
190,"GS","rrBLUP","PstI.TP609957",8,58571401,0.00000000225099746438004
191,"GS","rrBLUP","NsiI.TP226562",8,59296270,0.0000025132622503393
192,"GS","rrBLUP","NsiI.TP581148",9,51447543,0.0000000527086371261256
