"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","filename"
"7433","PstI.TP253210",11,2060,3.49731393448028e-06,0.0926454998758028,114,NA,NA,0.00111691208201349,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"7460","PstI.TP256342",11,2092,0.000253585831322476,0.0265644317857964,114,NA,NA,0.0338940943732056,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"7805","PstI.TP320216",11,2535,6.81394168405952e-07,0.314525607719387,114,NA,NA,0.000351287896420486,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"7806","PstI.TP320220",11,2536,9.39434439131072e-06,0.0326581451581753,114,NA,NA,0.00230787769685932,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"7816","PstI.TP321591",11,2548,8.26426742487321e-05,0.0626626463166475,114,NA,NA,0.0133740306201267,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"7830","PstI.TP323391",11,2564,1.84550966352812e-07,0.115147594074504,114,NA,NA,0.00015857322080334,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"7934","PstI.TP340194",11,2692,2.13488352813075e-06,0.0306996806506732,114,NA,NA,0.000745791643645868,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"8095","PstI.TP366456",11,2895,0.000270626627057427,0.0979223384390207,114,NA,NA,0.0359057857251781,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"8281","PstI.TP401669",11,3121,0.000386319580038629,0.0819948777835268,114,NA,NA,0.0459763203659597,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"8292","PstI.TP404167",11,3138,5.9146332002691e-06,0.027383877502848,114,NA,NA,0.00168068726717568,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"8443","PstI.TP434344",11,3329,2.05066927978939e-06,0.0373839412092808,114,NA,NA,0.000725613910408148,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"8464","PstI.TP438663",11,3360,1.54766911211539e-06,0.0672685929249404,114,NA,NA,0.000594173222532128,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"8472","PstI.TP440570",11,3369,3.64696254770087e-06,0.128211122767398,114,NA,NA,0.00114956023154198,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"8507","PstI.TP445381",11,3416,0.00019609685173666,0.0919400485206087,114,NA,NA,0.0273233327624424,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"8536","PstI.TP451164",11,3454,1.36246679151429e-07,0.0355125673638,114,NA,NA,0.000143247322608168,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"8618","PstI.TP465891",11,3546,2.041323903059e-08,0.0765123195034773,114,NA,NA,8.14067375894612e-05,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"8750","PstI.TP488827",11,3703,0.000178197503458232,0.0288166715792835,114,NA,NA,0.0252187902149046,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"8820","PstI.TP498655",11,3785,8.08172084096148e-08,0.0353869173242313,114,NA,NA,0.000113430719767173,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"8960","PstI.TP530663",11,3963,3.24990945033265e-07,0.0474520296785532,114,NA,NA,0.000229966141654127,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"9102","PstI.TP574038",11,4131,3.71938268026039e-08,0.0347436313720936,114,NA,NA,8.84896413807537e-05,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"9168","PstI.TP588590",11,4212,1.78308383101443e-07,0.13861755164938,114,NA,NA,0.0001569461690089,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"9185","PstI.TP597057",11,4238,2.88886975186163e-05,0.213179075333147,114,NA,NA,0.00551605987329009,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"9409","PstI.TP643842",11,4529,0.000251676712194924,0.49633381611475,114,NA,NA,0.0338374512472823,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"9781","PstI.TP724007",11,4995,1.21532242984208e-06,0.0677785174886646,114,NA,NA,0.00050032171457051,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"10264","PstI.TP807301",11,5593,9.98297425361937e-05,0.0625329239179615,114,NA,NA,0.0157321211731273,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"10354","PstI.TP823292",11,5698,3.86142479203639e-06,0.065404623222277,114,NA,NA,0.00118094150758482,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"10443","PstI.TP838694",11,5810,7.94270084095972e-06,0.0405760574125663,114,NA,NA,0.00206213084855075,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"10487","PstI.TP846513",11,5867,3.53300289295215e-08,0.0729807143029274,114,NA,NA,8.84896413807537e-05,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"10541","PstI.TP854160",11,5944,3.76183595695864e-05,0.151479452942664,114,NA,NA,0.00685642101084461,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"10569","PstI.TP857335",11,5974,7.26719924985724e-05,0.125596739373312,114,NA,NA,0.0120856537570898,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"10861","PstI.TP908218",11,6342,7.41914305845934e-08,0.0897625539566014,114,NA,NA,0.000112252729572277,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"10865","PstI.TP909123",11,6347,1.1564783284881e-06,0.0309531983655696,114,NA,NA,0.00050032171457051,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"10916","PstI.TP916844",11,6407,1.71300816529342e-07,0.0529803894508178,114,NA,NA,0.000154547596672772,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"11026","PstI.TP936322",11,6550,4.84017452228162e-05,0.0536058001630593,114,NA,NA,0.00850759530803103,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"11059","PstI.TP941024",11,6587,7.03836717434805e-06,0.0827505677799735,114,NA,NA,0.00190977890667573,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"11202","PstI.TP976164",11,6772,1.05228528839725e-05,0.0621289272362209,114,NA,NA,0.0024820177442928,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"11236","PstI.TP982415",11,6812,4.95906918522487e-07,0.0319928954819493,114,NA,NA,0.00029467768726125,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"11290","PstI.TP990430",11,6878,2.36374765595849e-05,0.335629903403702,114,NA,NA,0.00466136204416557,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"11418","PstI.TP1016686",11,7060,4.01040687288949e-05,0.401719792874652,114,NA,NA,0.0072363781614418,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"11419","PstI.TP1016825",11,7061,4.38080981103883e-07,0.0406325175987389,114,NA,NA,0.00028203510905632,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"11436","PstI.TP1021221",11,7084,1.19560755243009e-06,0.131974267840266,114,NA,NA,0.00050032171457051,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"11464","PstI.TP1025405",11,7123,4.8180358418012e-05,0.0691793152348046,114,NA,NA,0.00850759530803103,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"11824","PstI.TP1085371",11,7577,0.00038489391686333,0.450252286720076,114,NA,NA,0.0459763203659597,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"11835","PstI.TP1087763",11,7590,1.58947232046002e-07,0.0261868192432171,114,NA,NA,0.000147079172053234,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"12156","PstI.TP1142887",11,8007,1.02286626671714e-05,0.033212158801427,114,NA,NA,0.00244207484827231,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"12170","PstI.TP1145679",11,8027,2.2964365678579e-06,0.0225236064797392,114,NA,NA,0.000774521522064075,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"12314","PstI.TP1169013",11,8216,1.85911533065231e-06,0.0376429543501857,114,NA,NA,0.000684609735230416,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"12559","PstI.TP1210955",11,8534,3.34137829077826e-05,0.0225142533558222,114,NA,NA,0.00618377742346697,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"12717","PstI.TP1237979",11,8717,8.1722420581537e-08,0.0514345625841801,114,NA,NA,0.000113430719767173,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"12904","PstI.TP1271055",11,8949,1.55903540116114e-05,0.0269605925938415,114,NA,NA,0.00341391955502988,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"12955","PstI.TP1278414",11,9007,7.28119165213473e-09,0.0407097785153703,114,NA,NA,5.60295522620132e-05,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"13100","NsiI.TP5718",11,9195,1.17709707113239e-07,0.0472983090488357,114,NA,NA,0.000137029287429115,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"13280","NsiI.TP31560",11,9486,0.000417560155526134,0.156944585492298,114,NA,NA,0.0484530896869039,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"13459","NsiI.TP51472",11,9740,4.71368734929427e-07,0.0523900550527217,114,NA,NA,0.000288821295634819,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"13606","NsiI.TP67788",11,9942,1.27167391173634e-05,0.0943046453288588,114,NA,NA,0.00292306803355038,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"13794","NsiI.TP101339",11,10216,4.31448566151049e-07,0.0301220410199508,114,NA,NA,0.00028203510905632,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"13973","NsiI.TP122100",11,10465,8.02345262339679e-07,0.13244964990062,114,NA,NA,0.000398666664050899,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"14300","NsiI.TP163069",11,10927,9.40085406335403e-06,0.0310640502966059,114,NA,NA,0.00230787769685932,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"14333","NsiI.TP167218",11,10984,8.36493496316292e-05,0.0332259908311,114,NA,NA,0.01347650772101,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"14358","NsiI.TP170068",11,11018,8.09588932760639e-05,0.0415768568215508,114,NA,NA,0.0132201110431973,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"14776","NsiI.TP220467",11,11596,9.57301610358153e-07,0.0363713543592197,114,NA,NA,0.000442911545059039,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"14823","NsiI.TP226043",11,11664,1.84804919613068e-05,0.216104342028897,114,NA,NA,0.00390014031520257,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"15003","NsiI.TP247319",11,11917,0.000134261812206757,0.180398220808111,114,NA,NA,0.0205306791479554,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"15392","NsiI.TP304396",11,12454,1.40991514388672e-05,0.284520358255849,114,NA,NA,0.00320006400708076,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"15393","NsiI.TP304428",11,12457,0.000309087504246967,0.0651625644153827,114,NA,NA,0.0395842687727898,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"15511","NsiI.TP319204",11,12621,1.72583155106679e-06,0.0542837206076393,114,NA,NA,0.000648768843905192,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"15761","NsiI.TP348696",11,12959,0.000388571761018004,0.0373272277480923,114,NA,NA,0.0459763203659597,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16042","NsiI.TP380123",11,13334,0.000321398179449151,0.0150135684432823,114,NA,NA,0.0405546066432201,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16056","NsiI.TP382582",11,13360,5.42924904690734e-05,0.0860426586104172,114,NA,NA,0.00941974709638423,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16139","NsiI.TP395697",11,13483,9.15466699894546e-08,0.0460664218383039,114,NA,NA,0.000117588049430516,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16281","NsiI.TP411670",11,13675,3.79685584616457e-06,0.0303215765088333,114,NA,NA,0.00117111909210587,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16322","NsiI.TP415579",11,13731,9.77510940732507e-08,0.0423812167067351,114,NA,NA,0.000117588049430516,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16493","NsiI.TP426523",11,13953,0.000398463400758704,0.442255773734825,114,NA,NA,0.0469926379300003,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16636","NsiI.TP434358",11,14139,6.38010155205472e-06,0.0791573034659933,114,NA,NA,0.00179878988133243,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16679","NsiI.TP437121",11,14197,4.52561367454937e-05,0.0487884202840829,114,NA,NA,0.00804533725552403,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16689","NsiI.TP437451",11,14208,5.00341639918641e-08,0.0398411853734221,114,NA,NA,9.35107285636311e-05,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16761","NsiI.TP441664",11,14308,1.95848336500867e-06,0.0924146389658311,114,NA,NA,0.000706777476764328,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16781","NsiI.TP442764",11,14335,0.000122057304565038,0.321920105538704,114,NA,NA,0.0189047382280819,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16813","NsiI.TP444569",11,14376,0.00023090642062483,0.104811222258152,114,NA,NA,0.0314450977641843,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16838","NsiI.TP448134",11,14419,6.64200505942431e-07,0.0667895059288194,114,NA,NA,0.000347386490702181,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16923","NsiI.TP456239",11,14540,0.000320080610097979,0.435368766223819,114,NA,NA,0.0405300668674241,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16967","NsiI.TP459041",11,14600,0.000171162011479534,0.36060700914969,114,NA,NA,0.0245395183418353,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"16968","NsiI.TP459043",11,14601,0.000411335857041657,0.215473630357334,114,NA,NA,0.0481957415874004,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"17123","NsiI.TP473151",11,14822,2.41615660658413e-07,0.056614114715943,114,NA,NA,0.000185133794378778,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"17218","NsiI.TP484589",11,14960,2.80394550755352e-05,0.0558827069550293,114,NA,NA,0.00538238220620166,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"17252","NsiI.TP486964",11,15008,4.40369376200066e-06,0.0466629680147974,114,NA,NA,0.00130262705314,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"17861","NsiI.TP545368",11,15846,1.56914529023779e-06,0.468912920199333,114,NA,NA,0.000596077002464225,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"17932","NsiI.TP551733",11,15940,4.45466670810526e-07,0.0423102515199583,114,NA,NA,0.00028203510905632,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"17969","NsiI.TP555055",11,15992,5.58693887308145e-05,0.119185579537577,114,NA,NA,0.00960102143103635,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"18024","NsiI.TP559974",11,16066,3.66325167998579e-06,0.0471826273892406,114,NA,NA,0.00114956023154198,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"18058","NsiI.TP564326",11,16115,3.05781402020352e-06,0.0448591968880315,114,NA,NA,0.000985271360367005,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"18117","NsiI.TP572385",11,16207,7.40026192553485e-05,0.19202732692725,114,NA,NA,0.0122504886407661,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
"18239","NsiI.TP583138",11,16375,2.48618657381966e-06,0.0295682539071549,114,NA,NA,0.00081468665411442,NA,"GAPIT.SUPER.CmN..GWAS.Results.csv"
