"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","filename"
"1961","PstI.TP84880",1,63680478,2.24940031487577e-05,0.125,124,0.421166390409897,0.5126511713462,0.00434227859063231,-0.209314134894871,"GAPIT.MLM.GS.GWAS.Results.csv"
"2013","NsiI.TP222846",1,64856990,3.75076663662636e-05,0.172710274926487,124,0.421166390409897,0.507347937509452,0.00652088928648314,-0.0156401963158761,"GAPIT.MLM.GS.GWAS.Results.csv"
"2078","NsiI.TP25518",1,66003290,0.00018370270993745,0.0884113773079469,124,0.421166390409897,0.491231013733632,0.0207973720087941,-0.0410687806189922,"GAPIT.MLM.GS.GWAS.Results.csv"
"2198","NsiI.TP175715",1,67381011,3.16167823322692e-05,0.0236846117095706,124,0.421166390409897,0.509113879770148,0.00580904483112835,-0.0853803407245413,"GAPIT.MLM.GS.GWAS.Results.csv"
"2262","NsiI.TP401450",1,67928325,1.88552289951485e-06,0.0602696812959027,124,0.421166390409897,0.539143782531377,0.000677468377795684,0.163611433288706,"GAPIT.MLM.GS.GWAS.Results.csv"
"2374","PstI.TP1069681",1,69204461,0.000194112566202283,0.0211774808052322,124,0.421166390409897,0.490681934303121,0.0215705087741691,-0.397061478185867,"GAPIT.MLM.GS.GWAS.Results.csv"
"2450","NsiI.TP796399",1,70254597,0.000369176475741334,0.0136088454181522,124,0.421166390409897,0.484329756594444,0.0326529054975776,0.000199364589696924,"GAPIT.MLM.GS.GWAS.Results.csv"
"2489","PstI.TP911544",1,70749500,0.000261807868996335,0.042528537105843,124,0.421166390409897,0.48771378727129,0.0255002441558268,0.0662273839606573,"GAPIT.MLM.GS.GWAS.Results.csv"
"2490","PstI.TP790103",1,70752961,0.000105581388497458,0.032258064516129,124,0.421166390409897,0.496786087091257,0.0139354504483359,-3.17624022409521,"GAPIT.MLM.GS.GWAS.Results.csv"
"2597","PstI.TP215976",1,72027878,4.20834259845103e-08,0.08212589006936,124,0.421166390409897,0.582252972376148,5.04019165207818e-05,0.151649929035882,"GAPIT.MLM.GS.GWAS.Results.csv"
"2717","NsiI.TP435271",1,73216515,0.000596206293530767,0.0141450754782383,124,0.421166390409897,0.479656583259798,0.0463450070045779,0.0987186861325968,"GAPIT.MLM.GS.GWAS.Results.csv"
"2725","NsiI.TP172096",1,73259271,7.669447718357e-05,0.103173893248424,124,0.421166390409897,0.500023288280902,0.0113245173912562,-3.38791846199933,"GAPIT.MLM.GS.GWAS.Results.csv"
"2741","NsiI.TP588722",1,73488218,0.0001141638598625,0.0142974029190751,124,0.421166390409897,0.495998049512912,0.0147668669454947,0.103386035165001,"GAPIT.MLM.GS.GWAS.Results.csv"
"2787","PstI.TP35033",1,73946999,9.52078393467532e-06,0.0241848133386953,124,0.421166390409897,0.521693738903852,0.00228054511181923,0.0709399437135607,"GAPIT.MLM.GS.GWAS.Results.csv"
"2816","NsiI.TP20684",1,74220739,1.27384129968804e-09,0.0116637247817603,124,0.421166390409897,0.624577907502086,2.94230043628658e-06,0.0659657786866789,"GAPIT.MLM.GS.GWAS.Results.csv"
"2889","NsiI.TP108918",1,75044988,1.48356873456647e-07,0.0187760106431361,124,0.421166390409897,0.567636134846214,0.000133261561582433,0.126506454603677,"GAPIT.MLM.GS.GWAS.Results.csv"
"3070","PstI.TP375640",1,77251518,7.890226247805e-05,0.446191584309092,124,0.421166390409897,0.499734965574956,0.0114415357029269,-0.0829674021978796,"GAPIT.MLM.GS.GWAS.Results.csv"
"3123","NsiI.TP549839",1,77866184,0.000421218839125248,0.0361063102923882,124,0.421166390409897,0.483038517921607,0.0361082500625151,-0.0658586357419555,"GAPIT.MLM.GS.GWAS.Results.csv"
"3510","NsiI.TP207262",10,2214360,2.9366129386931e-06,0.0652106291310473,124,0.421166390409897,0.534315141467009,0.000940519844273768,0.101189976324428,"GAPIT.MLM.GS.GWAS.Results.csv"
"3578","PstI.TP977650",10,3236503,0.000146570794068878,0.0201612903225806,124,0.421166390409897,0.493487623764295,0.0179532566962322,-0.512430737840411,"GAPIT.MLM.GS.GWAS.Results.csv"
"3671","NsiI.TP219627",10,4710811,0.000533822929072006,0.0253925519166486,124,0.421166390409897,0.480729264970844,0.0425178129492647,0.016263199360389,"GAPIT.MLM.GS.GWAS.Results.csv"
"3771","PstI.TP835414",10,6396000,9.81420292251827e-05,0.0299660395871066,124,0.421166390409897,0.497524062443668,0.0130601596668919,0.0221065597829166,"GAPIT.MLM.GS.GWAS.Results.csv"
"3896","PstI.TP875454",10,8742304,5.69342535538834e-10,0.0316047787864535,124,0.421166390409897,0.63469357529366,2.92062619113459e-06,-0.0632783124645842,"GAPIT.MLM.GS.GWAS.Results.csv"
"3906","NsiI.TP65849",10,8853444,3.91536430587857e-07,0.0171948976598931,124,0.421166390409897,0.556602437156175,0.000222124799226658,-0.0646849684572698,"GAPIT.MLM.GS.GWAS.Results.csv"
"3925","PstI.TP69474",10,9455989,2.51455772482524e-05,0.0719868956151343,124,0.421166390409897,0.511490620784083,0.00475516100278793,-0.0235249416877656,"GAPIT.MLM.GS.GWAS.Results.csv"
"4057","PstI.TP407356",10,16885163,0.000344951947014271,0.0241935483870968,124,0.421166390409897,0.48499587840526,0.0311645857530402,-0.284574728656507,"GAPIT.MLM.GS.GWAS.Results.csv"
"4244","NsiI.TP112437",10,44048197,1.16664085751707e-07,0.0160390336032035,124,0.421166390409897,0.570398631548358,0.000110957839439793,-0.0808250579694064,"GAPIT.MLM.GS.GWAS.Results.csv"
"4291","NsiI.TP588173",10,47360278,4.07104014651484e-05,0.0396519965298995,124,0.421166390409897,0.506503263932989,0.00692869606409739,0.163674532896429,"GAPIT.MLM.GS.GWAS.Results.csv"
"4327","NsiI.TP550329",10,48791640,5.89112383598765e-08,0.169181035461555,124,0.421166390409897,0.578318325770924,6.56900936152872e-05,-0.0748143538509209,"GAPIT.MLM.GS.GWAS.Results.csv"
"4671","PstI.TP263994",10,56183296,0.000203256182884912,0.0425340474985121,124,0.421166390409897,0.490223940647431,0.0222803226642353,0.00410998532416662,"GAPIT.MLM.GS.GWAS.Results.csv"
"4701","NsiI.TP322549",10,56604294,0.000203179598423844,0.126721649498289,124,0.421166390409897,0.490227688481129,0.0222803226642353,1.05846506017275,"GAPIT.MLM.GS.GWAS.Results.csv"
"4759","PstI.TP579607",10,57794175,2.07778974198855e-06,0.0115688747270326,124,0.421166390409897,0.538082057331569,0.000724029028281296,-0.0114015394246538,"GAPIT.MLM.GS.GWAS.Results.csv"
"4798","GFSSContig13679_522",10,58314982,0.000125506729353059,0.186028303970001,124,0.421166390409897,0.495044732202711,0.0159783901853932,0.0206243811361746,"GAPIT.MLM.GS.GWAS.Results.csv"
"5089","PstI.TP9257",11,65,6.79203232334073e-07,0.0556324984247754,124,0.421166390409897,0.55042623082254,0.000348625316253761,-0.518136449781172,"GAPIT.MLM.GS.GWAS.Results.csv"
"5194","PstI.TP25986",11,201,3.27587011238741e-08,0.0207155029809305,124,0.421166390409897,0.585198275437649,4.07430045477968e-05,0.0637289463946056,"GAPIT.MLM.GS.GWAS.Results.csv"
"5228","PstI.TP31463",11,247,3.39554422010724e-05,0.188942659793005,124,0.421166390409897,0.50837554729462,0.00603306117833011,-0.0973869685971265,"GAPIT.MLM.GS.GWAS.Results.csv"
"5451","PstI.TP64703",11,541,1.92606930764604e-05,0.0128104006637044,124,0.421166390409897,0.514271748792474,0.0039795261146288,0.135224107658988,"GAPIT.MLM.GS.GWAS.Results.csv"
"5484","PstI.TP70942",11,590,0.00030825510109852,0.0234155456522303,124,0.421166390409897,0.486102188732301,0.0289053051317487,-0.0725579115517982,"GAPIT.MLM.GS.GWAS.Results.csv"
"5562","PstI.TP82103",11,685,0.000621356377362695,0.0397873454161551,124,0.421166390409897,0.479256330070205,0.0470093854348058,0.0462829566601048,"GAPIT.MLM.GS.GWAS.Results.csv"
"5804","PstI.TP123646",11,1023,8.0586094770011e-06,0.0459080512744617,124,0.421166390409897,0.523465353896718,0.00203586917701394,-0.342830959724878,"GAPIT.MLM.GS.GWAS.Results.csv"
"5882","PstI.TP136209",11,1131,8.94972706049436e-07,0.116935483870968,124,0.421166390409897,0.547356614292703,0.000413439034221723,-0.0652010118847945,"GAPIT.MLM.GS.GWAS.Results.csv"
"5950","PstI.TP144650",11,1222,2.48149886522578e-07,0.23770539046379,124,0.421166390409897,0.561763209363138,0.00018625509270005,0.0191295775348506,"GAPIT.MLM.GS.GWAS.Results.csv"
"5963","PstI.TP148431",11,1238,8.18692081064136e-05,0.0329371914923479,124,0.421166390409897,0.499360219528918,0.0115891888863484,-0.0602594528704743,"GAPIT.MLM.GS.GWAS.Results.csv"
"6103","PstI.TP174949",11,1432,0.000322576523873416,0.0521096238731854,124,0.421166390409897,0.485655160812394,0.0296339688991326,-0.0411060186906048,"GAPIT.MLM.GS.GWAS.Results.csv"
"6170","PstI.TP185962",11,1525,2.84558758880216e-10,0.0170356471447518,124,0.421166390409897,0.64351849914576,2.92062619113459e-06,0.150803073240778,"GAPIT.MLM.GS.GWAS.Results.csv"
"6370","PstI.TP221226",11,1813,0.00045040594745697,0.0146343759607056,124,0.421166390409897,0.482384119331098,0.0373455823664514,-0.0512040582561899,"GAPIT.MLM.GS.GWAS.Results.csv"
"6389","PstI.TP223643",11,1838,2.15802311403082e-05,0.064944644262071,124,0.421166390409897,0.513083755988785,0.00425512155112284,-0.292601188129245,"GAPIT.MLM.GS.GWAS.Results.csv"
"6428","PstI.TP230057",11,1897,3.94248583678355e-05,0.0218064123032145,124,0.421166390409897,0.506833866780893,0.00678128534596115,0.0235462513162628,"GAPIT.MLM.GS.GWAS.Results.csv"
"6478","PstI.TP239971",11,1965,8.58351246622731e-05,0.0206098296936934,124,0.421166390409897,0.498880406943154,0.01187422460671,-0.0283280587987111,"GAPIT.MLM.GS.GWAS.Results.csv"
"6573","PstI.TP258803",11,2108,0.000252553050808165,0.0511931719274851,124,0.421166390409897,0.488069759675559,0.0249526556042935,-0.0503130409726341,"GAPIT.MLM.GS.GWAS.Results.csv"
"6589","PstI.TP263668",11,2139,0.000529031475797889,0.0196026655604906,124,0.421166390409897,0.480816902954428,0.0423447792892979,-0.00846170706522958,"GAPIT.MLM.GS.GWAS.Results.csv"
"6593","PstI.TP264408",11,2145,0.000135046934101419,0.0170905506325816,124,0.421166390409897,0.494308778713774,0.016861052926786,-0.0210981562287371,"GAPIT.MLM.GS.GWAS.Results.csv"
"6653","PstI.TP274427",11,2230,0.000446850594942383,0.0329942040521942,124,0.421166390409897,0.482461471789555,0.0373455823664514,-0.0158595908485404,"GAPIT.MLM.GS.GWAS.Results.csv"
"6655","PstI.TP274595",11,2232,0.000246562744401471,0.0152343335548567,124,0.421166390409897,0.488307356977134,0.0245326137406472,0.0352663701820401,"GAPIT.MLM.GS.GWAS.Results.csv"
"6754","PstI.TP301312",11,2379,1.75878462231451e-05,0.0175745150775033,124,0.421166390409897,0.515222953732384,0.0037172430282212,-0.0614322814885109,"GAPIT.MLM.GS.GWAS.Results.csv"
"6785","PstI.TP306425",11,2424,2.2979980092423e-05,0.123904261294893,124,0.421166390409897,0.512428354935872,0.00439706281803954,-0.331827636425183,"GAPIT.MLM.GS.GWAS.Results.csv"
"7014","PstI.TP348199",11,2742,0.000167672048250282,0.0907232238037005,124,0.421166390409897,0.492142112254541,0.019698815601992,0.0860017935273696,"GAPIT.MLM.GS.GWAS.Results.csv"
"7282","PstI.TP397295",11,3096,4.23474567590643e-05,0.0912518142549797,124,0.421166390409897,0.506097362260218,0.00711589019863355,-0.0136682328494948,"GAPIT.MLM.GS.GWAS.Results.csv"
"7283","PstI.TP397322",11,3097,1.28780593231691e-05,0.0504941628739231,124,0.421166390409897,0.518499239537684,0.00293266059389662,-0.0670663807223492,"GAPIT.MLM.GS.GWAS.Results.csv"
"7306","PstI.TP403287",11,3131,0.000372224531151413,0.0333299605269358,124,0.421166390409897,0.484249128921897,0.0327973424082922,0.0183395137632486,"GAPIT.MLM.GS.GWAS.Results.csv"
"7403","PstI.TP423653",11,3276,0.000239291983564569,0.0706920720275274,124,0.421166390409897,0.488603806618091,0.0242570058699921,0.0267822702544746,"GAPIT.MLM.GS.GWAS.Results.csv"
"7622","PstI.TP468958",11,3564,0.000316545748983526,0.0883889348943754,124,0.421166390409897,0.485840878300932,0.0294141950714951,0.208426228277174,"GAPIT.MLM.GS.GWAS.Results.csv"
"8013","PstI.TP574280",11,4132,7.11724381024803e-05,0.0172368884550325,124,0.421166390409897,0.500783275306891,0.0106551070875922,-0.114115522906044,"GAPIT.MLM.GS.GWAS.Results.csv"
"8025","PstI.TP578054",11,4150,5.29467298474765e-05,0.0821588279196621,124,0.421166390409897,0.503803881557097,0.00843417932550663,0.0308777338871209,"GAPIT.MLM.GS.GWAS.Results.csv"
"8041","PstI.TP581786",11,4175,0.000650966749644683,0.141221047011407,124,0.421166390409897,0.478805856553016,0.0480600725645208,0.960073312849946,"GAPIT.MLM.GS.GWAS.Results.csv"
"8111","PstI.TP605046",11,4278,1.17413923631597e-09,0.110007844821134,124,0.421166390409897,0.625595278840258,2.92062619113459e-06,-0.0465175342789322,"GAPIT.MLM.GS.GWAS.Results.csv"
"8135","PstI.TP610743",11,4310,0.00045036598333133,0.0535939345881794,124,0.421166390409897,0.482384985334397,0.0373455823664514,-0.059083936425711,"GAPIT.MLM.GS.GWAS.Results.csv"
"8157","PstI.TP618961",11,4339,0.000618360136021093,0.0763382555393057,124,0.421166390409897,0.479303133854504,0.0470093854348058,-0.0339046777321375,"GAPIT.MLM.GS.GWAS.Results.csv"
"8243","PstI.TP633862",11,4458,0.00034429567438485,0.375066024938193,124,0.421166390409897,0.485014584336781,0.0311645857530402,0.0594410309266331,"GAPIT.MLM.GS.GWAS.Results.csv"
"8444","PstI.TP686974",11,4747,6.39350010287303e-08,0.122096290474196,124,0.421166390409897,0.577364660810632,6.89155376088684e-05,-0.0361233736280277,"GAPIT.MLM.GS.GWAS.Results.csv"
"8449","PstI.TP687765",11,4753,0.000226160744894148,0.333309881646148,124,0.421166390409897,0.489163338808628,0.0235156270342189,0.0942492343454426,"GAPIT.MLM.GS.GWAS.Results.csv"
"8489","PstI.TP694017",11,4806,6.20138842588477e-05,0.0760032003308646,124,0.421166390409897,0.502187442050141,0.00950399514349933,-0.106100071018964,"GAPIT.MLM.GS.GWAS.Results.csv"
"8501","PstI.TP698154",11,4823,0.000179210621498468,0.0887096774193549,124,0.421166390409897,0.491477857657101,0.0204775048317878,-0.122359589593996,"GAPIT.MLM.GS.GWAS.Results.csv"
"8558","PstI.TP707424",11,4903,3.83989337008553e-07,0.0406465052142008,124,0.421166390409897,0.556821817706396,0.000222124799226658,-0.0375340899106282,"GAPIT.MLM.GS.GWAS.Results.csv"
"8703","PstI.TP737493",11,5093,8.10318438209432e-05,0.0751721435292141,124,0.421166390409897,0.499464560885887,0.0115891888863484,0.0339673133285122,"GAPIT.MLM.GS.GWAS.Results.csv"
"8728","PstI.TP741889",11,5126,2.53551213834296e-07,0.234130151310881,124,0.421166390409897,0.561518568125473,0.00018625509270005,0.0696336427776645,"GAPIT.MLM.GS.GWAS.Results.csv"
"8955","PstI.TP787000",11,5441,3.11974905468228e-05,0.0145426066175683,124,0.421166390409897,0.509252129793469,0.0057799056574951,-0.0401391837626522,"GAPIT.MLM.GS.GWAS.Results.csv"
"9154","PstI.TP826133",11,5713,3.31838938671331e-05,0.0241935483870968,124,0.421166390409897,0.508613235942156,0.00599369637302186,0.0258613850810591,"GAPIT.MLM.GS.GWAS.Results.csv"
"9172","PstI.TP829191",11,5737,8.13712996414088e-05,0.107397372086692,124,0.421166390409897,0.499422130183128,0.0115891888863484,0.181512220356931,"GAPIT.MLM.GS.GWAS.Results.csv"
"9191","PstI.TP833306",11,5764,0.000436807077460908,0.084907258126073,124,0.421166390409897,0.482683438945164,0.0368799751014448,0.00821972833023714,"GAPIT.MLM.GS.GWAS.Results.csv"
"9269","PstI.TP846504",11,5866,0.000134825273340526,0.0205258550439203,124,0.421166390409897,0.494325267179664,0.016861052926786,-0.0640771141771414,"GAPIT.MLM.GS.GWAS.Results.csv"
"9423","PstI.TP871892",11,6087,0.00067356905477364,0.0479497088321896,124,0.421166390409897,0.478475918393657,0.0494719167512982,0.0983232189082966,"GAPIT.MLM.GS.GWAS.Results.csv"
"9435","PstI.TP874686",11,6102,2.55849934890377e-06,0.0253490692334544,124,0.421166390409897,0.535813004282568,0.00087088624679475,-0.179524634801663,"GAPIT.MLM.GS.GWAS.Results.csv"
"9436","PstI.TP874708",11,6103,7.77369926133321e-06,0.0585457348711185,124,0.421166390409897,0.523848571804103,0.00197935522058057,-0.574510113068746,"GAPIT.MLM.GS.GWAS.Results.csv"
"9437","PstI.TP874876",11,6104,0.000211682306793885,0.0459961105098706,124,0.421166390409897,0.489820173247448,0.0226412747670426,0.0539039634616727,"GAPIT.MLM.GS.GWAS.Results.csv"
"9535","PstI.TP894676",11,6238,0.000422083635576297,0.0878261425424812,124,0.421166390409897,0.483018468946715,0.0361082500625151,-0.0989001767573447,"GAPIT.MLM.GS.GWAS.Results.csv"
"9608","PstI.TP907766",11,6332,0.000434467695158763,0.0761280895254121,124,0.421166390409897,0.482735891184972,0.0367784865401804,-0.0834977947253644,"GAPIT.MLM.GS.GWAS.Results.csv"
"9707","PstI.TP925502",11,6481,7.38948787528724e-05,0.0418460364470025,124,0.421166390409897,0.500401340492979,0.0109611866707873,-0.0456851893882994,"GAPIT.MLM.GS.GWAS.Results.csv"
"9717","PstI.TP928877",11,6497,6.06849843621205e-10,0.0973658112203374,124,0.421166390409897,0.633887045019496,2.92062619113459e-06,-0.00219154184882303,"GAPIT.MLM.GS.GWAS.Results.csv"
"9934","PstI.TP983901",11,6823,0.000385896537609429,0.0162448528529675,124,0.421166390409897,0.483895602752241,0.0338177136495288,-0.022538837571143,"GAPIT.MLM.GS.GWAS.Results.csv"
"9990","PstI.TP994665",11,6907,0.000467770978107491,0.0288871835220952,124,0.421166390409897,0.482015087421977,0.0384784509794138,-0.149285303136894,"GAPIT.MLM.GS.GWAS.Results.csv"
"10053","PstI.TP1009395",11,6997,0.000415479835266549,0.0660917972231496,124,0.421166390409897,0.483172645737192,0.0358276571547051,-0.00718415315889768,"GAPIT.MLM.GS.GWAS.Results.csv"
"10195","PstI.TP1035165",11,7190,0.000100119460853106,0.0300714899172873,124,0.421166390409897,0.497322465373901,0.0132687008426512,-0.0446506175577956,"GAPIT.MLM.GS.GWAS.Results.csv"
"10222","PstI.TP1042290",11,7231,0.000421691408226844,0.445997358515386,124,0.421166390409897,0.483027556915191,0.0361082500625151,0.0405400124287708,"GAPIT.MLM.GS.GWAS.Results.csv"
"10299","PstI.TP1054721",11,7335,0.000470294674617001,0.219999214636637,124,0.421166390409897,0.48196262623058,0.0384784509794138,-0.148527489670955,"GAPIT.MLM.GS.GWAS.Results.csv"
"10525","PstI.TP1093613",11,7646,2.70711239660523e-07,0.0356319609203105,124,0.421166390409897,0.560775142476758,0.00018625509270005,-0.0276079141815491,"GAPIT.MLM.GS.GWAS.Results.csv"
"10615","PstI.TP1110489",11,7773,0.000369575514491555,0.12729324084679,124,0.421166390409897,0.484319162455246,0.0326529054975776,0.0167645233595358,"GAPIT.MLM.GS.GWAS.Results.csv"
"10642","PstI.TP1114365",11,7808,9.96367961986025e-09,0.0772657002183099,124,0.421166390409897,0.599373229692768,1.47192059739653e-05,-0.040470999091693,"GAPIT.MLM.GS.GWAS.Results.csv"
"10965","PstI.TP1174833",11,8269,0.000237074038944435,0.125942195765186,124,0.421166390409897,0.488696075621865,0.0241077459036044,-0.162532603929106,"GAPIT.MLM.GS.GWAS.Results.csv"
"11050","PstI.TP1187813",11,8391,5.60590963397519e-05,0.0250615828982823,124,0.421166390409897,0.503219147032914,0.0087999174676629,0.0274051738301424,"GAPIT.MLM.GS.GWAS.Results.csv"
"11125","PstI.TP1201826",11,8487,0.000625373247873923,0.206932921751139,124,0.421166390409897,0.479193944936554,0.0470093854348058,0.275859865014549,"GAPIT.MLM.GS.GWAS.Results.csv"
"11348","PstI.TP1247067",11,8781,1.00139942303627e-08,0.0189100100975195,124,0.421166390409897,0.599312611726815,1.47192059739653e-05,0.641742659040141,"GAPIT.MLM.GS.GWAS.Results.csv"
"11378","PstI.TP1253985",11,8825,4.35622653366009e-05,0.0130555111159082,124,0.421166390409897,0.505806378425768,0.00726120089788487,-0.192758864069459,"GAPIT.MLM.GS.GWAS.Results.csv"
"11466","PstI.TP1271222",11,8951,0.000484462086170705,0.109189928517653,124,0.421166390409897,0.481673374442401,0.0392632844122859,0.18319487438131,"GAPIT.MLM.GS.GWAS.Results.csv"
"11573","PstI.TP1291800",11,9103,0.00047238369280903,0.130692823324501,124,0.421166390409897,0.481919418609489,0.0384784509794138,-0.0720151637132072,"GAPIT.MLM.GS.GWAS.Results.csv"
"11609","NsiI.TP1783",11,9157,0.000617447443908951,0.0946613143594761,124,0.421166390409897,0.479317437071605,0.0470093854348058,0.0913824358699507,"GAPIT.MLM.GS.GWAS.Results.csv"
"11653","NsiI.TP8416",11,9224,1.38201679056908e-05,0.136414296957173,124,0.421166390409897,0.517755286344483,0.00310349145532169,-0.136192865079757,"GAPIT.MLM.GS.GWAS.Results.csv"
"11724","NsiI.TP18299",11,9333,6.79603178595811e-06,0.206606731182353,124,0.421166390409897,0.525281924975374,0.00178669333221567,0.0735981168431538,"GAPIT.MLM.GS.GWAS.Results.csv"
"11746","NsiI.TP21185",11,9361,1.53792298107139e-06,0.0954275861410077,124,0.421166390409897,0.541378251912254,0.000578276923708203,0.108136254835636,"GAPIT.MLM.GS.GWAS.Results.csv"
"11817","NsiI.TP30118",11,9465,0.000393896745938374,0.0257141054210053,124,0.421166390409897,0.483694637081319,0.0342481608923442,-0.01452626114378,"GAPIT.MLM.GS.GWAS.Results.csv"
"11820","NsiI.TP30213",11,9468,4.83976750474047e-11,0.058171140934787,124,0.421166390409897,0.666541508105003,1.56503561800793e-06,0.0494716709072101,"GAPIT.MLM.GS.GWAS.Results.csv"
"11827","NsiI.TP30964",11,9476,0.000363171219294089,0.0136102563389144,124,0.421166390409897,0.48449062259827,0.0323522526675288,-0.290867665653832,"GAPIT.MLM.GS.GWAS.Results.csv"
"11889","NsiI.TP37023",11,9561,1.25111625132554e-05,0.0688036076612671,124,0.421166390409897,0.518804101081676,0.00286931533468894,-0.152810632650892,"GAPIT.MLM.GS.GWAS.Results.csv"
"11935","NsiI.TP40542",11,9623,0.000165912859513765,0.0927565038987579,124,0.421166390409897,0.492247476637717,0.019655077575661,0.0115322406983911,"GAPIT.MLM.GS.GWAS.Results.csv"
"11966","NsiI.TP43044",11,9666,0.000346147370628708,0.196236005744323,124,0.421166390409897,0.48496189834116,0.0311792967242912,0.0857516083841736,"GAPIT.MLM.GS.GWAS.Results.csv"
"12047","NsiI.TP55722",11,9782,0.000359073866260271,0.0955076448328829,124,0.421166390409897,0.484601951566943,0.0320756121913215,-0.0461158826294193,"GAPIT.MLM.GS.GWAS.Results.csv"
"12131","NsiI.TP65519",11,9900,8.21376693952397e-07,0.0675956287517027,124,0.421166390409897,0.548309747145796,0.000390600855181451,0.0794932008866882,"GAPIT.MLM.GS.GWAS.Results.csv"
"12171","NsiI.TP70958",11,9961,1.2804540162379e-06,0.0164894403877317,124,0.421166390409897,0.54339466139899,0.00051757551903856,-0.0351047565293821,"GAPIT.MLM.GS.GWAS.Results.csv"
