"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","filename"
"9335","PstI.TP631239",11,4432,0.000147969431923935,0.0285447466192763,124,0.518519077544681,0.578597630931779,0.0468414110462365,0.0943335627745293,"GAPIT.CMLM.GS.GWAS.Results.csv"
"9660","PstI.TP700800",11,4849,3.59989066086522e-05,0.0287650706858912,124,0.518519077544681,0.590558456928683,0.0202820719519895,0.0586920138911052,"GAPIT.CMLM.GS.GWAS.Results.csv"
"10095","PstI.TP780329",11,5383,5.4436100816344e-05,0.116059694070972,124,0.518519077544681,0.587021664238066,0.0269108220035647,-0.000965938794451462,"GAPIT.CMLM.GS.GWAS.Results.csv"
"10243","PstI.TP803702",11,5570,0.000104045303432534,0.127954261372741,124,0.518519077544681,0.581543521135961,0.0387069726782568,0.0699070242609403,"GAPIT.CMLM.GS.GWAS.Results.csv"
"10599","PstI.TP863191",11,6019,1.41460699704388e-07,0.0247526396815719,124,0.518519077544681,0.64080874611183,0.000567225970103552,-0.369324059459719,"GAPIT.CMLM.GS.GWAS.Results.csv"
"11105","PstI.TP952442",11,6648,7.29600670352305e-05,0.0272327936329341,124,0.518519077544681,0.584535405483231,0.0337561910149667,0.0317379084669114,"GAPIT.CMLM.GS.GWAS.Results.csv"
"11432","PstI.TP1020623",11,7079,4.17797220098588e-05,0.0264826454703584,124,0.518519077544681,0.589281264928499,0.0218514001143737,0.0961359424986734,"GAPIT.CMLM.GS.GWAS.Results.csv"
"13550","NsiI.TP62363",11,9869,3.65311094236122e-05,0.319651203779588,124,0.518519077544681,0.590432419440659,0.0202820719519895,-0.622854452631839,"GAPIT.CMLM.GS.GWAS.Results.csv"
"13632","NsiI.TP73196",11,9976,7.57507150517367e-07,0.0497108021344259,124,0.518519077544681,0.625027548142368,0.00170855737799192,-0.00275322262050784,"GAPIT.CMLM.GS.GWAS.Results.csv"
"13676","NsiI.TP82066",11,10042,9.36198649262544e-05,0.081722627520877,124,0.518519077544681,0.582431168857964,0.0359420604836029,0.00496738307933373,"GAPIT.CMLM.GS.GWAS.Results.csv"
"13749","NsiI.TP92066",11,10140,1.02271139099643e-07,0.0210023718941101,124,0.518519077544681,0.643915517696133,0.00046134510847849,0.0475425489734162,"GAPIT.CMLM.GS.GWAS.Results.csv"
"13833","NsiI.TP106835",11,10269,3.90928219829487e-06,0.0137817134407738,124,0.518519077544681,0.61006194399094,0.00470260586573551,-0.00859645322575187,"GAPIT.CMLM.GS.GWAS.Results.csv"
"14032","NsiI.TP129575",11,10558,3.13362243804941e-05,0.0692302469343569,124,0.518519077544681,0.591751656091045,0.0188476944240545,-0.0115227234106372,"GAPIT.CMLM.GS.GWAS.Results.csv"
"14040","NsiI.TP130838",11,10569,8.74632244318902e-05,0.0214251659242024,124,0.518519077544681,0.583004135112553,0.0354605139808567,-0.00968373995665563,"GAPIT.CMLM.GS.GWAS.Results.csv"
"14196","NsiI.TP149692",11,10781,3.5275019174854e-05,0.0903075859891929,124,0.518519077544681,0.590732977101684,0.0202820719519895,0.0430394288196031,"GAPIT.CMLM.GS.GWAS.Results.csv"
"14211","NsiI.TP151265",11,10803,0.00015259352603726,0.0534568813596007,124,0.518519077544681,0.578341327043322,0.0478851753707186,0.0608886957490991,"GAPIT.CMLM.GS.GWAS.Results.csv"
"14315","NsiI.TP165379",11,10955,7.79926962311565e-05,0.0245239507504719,124,0.518519077544681,0.583971350466028,0.0346394971437852,-0.0170661762104274,"GAPIT.CMLM.GS.GWAS.Results.csv"
"14409","NsiI.TP176373",11,11091,2.05856844481074e-06,0.0253735062679689,124,0.518519077544681,0.615855429811659,0.00309540075151375,-0.0158657154634434,"GAPIT.CMLM.GS.GWAS.Results.csv"
"14685","NsiI.TP210231",11,11469,3.13184764288447e-08,0.0845343785859366,124,0.518519077544681,0.655403721525736,0.000206944675425264,0.0477658289473277,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15015","NsiI.TP248901",11,11933,9.32275946504037e-05,0.0361063102923882,124,0.518519077544681,0.582466510992191,0.0359420604836029,0.212665421414284,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15035","NsiI.TP251198",11,11959,7.35815375628119e-06,0.169181035461555,124,0.518519077544681,0.604418329150228,0.00698792244096515,-0.00100829079557638,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15663","NsiI.TP336234",11,12829,3.91437203333447e-05,0.122775345466312,124,0.518519077544681,0.589839698569417,0.0210535075511844,-0.0371359358392739,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15683","NsiI.TP337434",11,12851,4.6978040238393e-06,0.024957593669709,124,0.518519077544681,0.608415220869523,0.00498630445918566,0.000758510143384128,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15746","NsiI.TP346121",11,12935,2.62606362834291e-05,0.0969082956655456,124,0.518519077544681,0.593276593671612,0.0172307971308434,-0.0179256635499167,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15754","NsiI.TP347686",11,12949,0.000140256367224132,0.0396519965298995,124,0.518519077544681,0.579043942183262,0.0448381213743741,-0.874082864233911,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15797","NsiI.TP353473",11,13012,2.82989930835408e-07,0.0631381281853496,124,0.518519077544681,0.634228898600335,0.000928412783998928,0.0220480844280084,"GAPIT.CMLM.GS.GWAS.Results.csv"
"17207","NsiI.TP484046",11,14949,6.96442101819445e-05,0.19529259527713,124,0.518519077544681,0.584929206580647,0.0326405228187794,-0.0335013838470633,"GAPIT.CMLM.GS.GWAS.Results.csv"
"17494","NsiI.TP506158",11,15339,0.000126198556384303,0.0339622390713037,124,0.518519077544681,0.579926023901747,0.0429039651323286,0.0160558240542142,"GAPIT.CMLM.GS.GWAS.Results.csv"
"18438","NsiI.TP609571",11,16656,0.000155219540482842,0.461914150040411,124,0.518519077544681,0.578199284969264,0.0482893342840069,0.0939740828555972,"GAPIT.CMLM.GS.GWAS.Results.csv"
"18927","NsiI.TP669395",11,17349,4.16894295308239e-06,0.0169098867497142,124,0.518519077544681,0.609484933907869,0.00477798132616056,0.0214258931010006,"GAPIT.CMLM.GS.GWAS.Results.csv"
"18940","NsiI.TP669786",11,17363,5.36062068423927e-05,0.0205391903991468,124,0.518519077544681,0.587152504229069,0.0268686221184482,0.12800083885189,"GAPIT.CMLM.GS.GWAS.Results.csv"
"19198","NsiI.TP696722",11,17702,4.24378056815901e-07,0.0164865444033754,124,0.518519077544681,0.63042197748819,0.00117807348572094,-0.0581766268748692,"GAPIT.CMLM.GS.GWAS.Results.csv"
"19256","NsiI.TP704052",11,17783,1.18042322334918e-06,0.0417363309734121,124,0.518519077544681,0.620936551930304,0.00202852920401073,0.108062818901228,"GAPIT.CMLM.GS.GWAS.Results.csv"
"19319","NsiI.TP709190",11,17866,0.000131964645579929,0.0229829759162304,124,0.518519077544681,0.579552631704671,0.0429039651323286,0.0495619486393801,"GAPIT.CMLM.GS.GWAS.Results.csv"
"19614","NsiI.TP747164",11,18278,1.15173329218385e-06,0.0877481439645665,124,0.518519077544681,0.621162582628319,0.00202852920401073,-0.135108988077327,"GAPIT.CMLM.GS.GWAS.Results.csv"
"19725","NsiI.TP757313",11,18428,8.4214633760068e-05,0.1682804418286,124,0.518519077544681,0.583323309352655,0.0354000987638241,0.000519600225142539,"GAPIT.CMLM.GS.GWAS.Results.csv"
"20444","PstI.TP42145",2,578489,0.00013057396459871,0.0249667617498781,124,0.518519077544681,0.579641139153786,0.0429039651323286,-0.183705712422027,"GAPIT.CMLM.GS.GWAS.Results.csv"
"20692","NsiI.TP487965",2,5838121,8.46979801014106e-10,0.0417345064203625,124,0.518519077544681,0.691968883841858,3.05658070589971e-05,0.000573546641170153,"GAPIT.CMLM.GS.GWAS.Results.csv"
"20751","PstI.TP1264070",2,7827620,3.3797331512483e-07,0.08212589006936,124,0.518519077544681,0.632557313662378,0.00101639841635207,0.00824937832065971,"GAPIT.CMLM.GS.GWAS.Results.csv"
"20851","PstI.TP615083",2,11176998,6.80978186362455e-05,0.043044464246338,124,0.518519077544681,0.585119458038348,0.032409588827263,0.0131800547034561,"GAPIT.CMLM.GS.GWAS.Results.csv"
"22212","PstI.TP674426",2,67595892,2.71576439623002e-06,0.0607507956390978,124,0.518519077544681,0.613343923005772,0.00350372170424874,-0.0707705279921357,"GAPIT.CMLM.GS.GWAS.Results.csv"
"22638","NsiI.TP530279",2,72212478,8.84351102382261e-05,0.0164624782712594,124,0.518519077544681,0.582910998013834,0.0354605139808567,0.0488555157482532,"GAPIT.CMLM.GS.GWAS.Results.csv"
"22712","PstI.TP1071759",2,72760203,1.47022174684494e-08,0.0166628548405948,124,0.518519077544681,0.662872315849102,0.00013264340600035,0.0155151445046779,"GAPIT.CMLM.GS.GWAS.Results.csv"
"23492","NsiI.TP205740",3,4149845,0.000164671343503546,0.0655211366021334,124,0.518519077544681,0.577707626787361,0.0498128002029246,0.18806598240819,"GAPIT.CMLM.GS.GWAS.Results.csv"
"23603","NsiI.TP430145",3,5430441,7.63240590712436e-05,0.0504941628739231,124,0.518519077544681,0.584154144260936,0.034429783047038,0.0657198047860371,"GAPIT.CMLM.GS.GWAS.Results.csv"
"23653","NsiI.TP694884",3,6382094,2.9375638991867e-05,0.17575584571257,124,0.518519077544681,0.5923085837443,0.0182777251713534,0.0971519298931635,"GAPIT.CMLM.GS.GWAS.Results.csv"
"24755","PstI.TP160687",3,58387902,1.63186790546043e-05,0.032258064516129,124,0.518519077544681,0.597409810221022,0.0117124376734976,-0.0301705994837051,"GAPIT.CMLM.GS.GWAS.Results.csv"
"24956","PstI.TP1242803",3,60735069,0.000167045542329319,0.0269870909203251,124,0.518519077544681,0.577588661228472,0.0498128002029246,-0.021317482983922,"GAPIT.CMLM.GS.GWAS.Results.csv"
"25310","NsiI.TP440093",3,64205828,0.000125143640364802,0.0703677770166546,124,0.518519077544681,0.579996220649017,0.0429039651323286,-0.0588162910164567,"GAPIT.CMLM.GS.GWAS.Results.csv"
"25728","PstI.TP413531",3,67991446,3.27892220767509e-05,0.0326155374888141,124,0.518519077544681,0.591361398171055,0.0193983187918981,-0.0287437608381247,"GAPIT.CMLM.GS.GWAS.Results.csv"
"26089","NsiI.TP510537",3,71420877,6.8253401431833e-05,0.100811521287312,124,0.518519077544681,0.585100118176629,0.032409588827263,0.136722260262921,"GAPIT.CMLM.GS.GWAS.Results.csv"
"26093","PstI.TP795416",3,71488115,0.000101564582935488,0.0535939345881794,124,0.518519077544681,0.581746215218396,0.0381798194684989,-0.0336397197027327,"GAPIT.CMLM.GS.GWAS.Results.csv"
"26608","PstI.TP39944",4,3373898,1.47702179434637e-05,0.0416620586519485,124,0.518519077544681,0.598280990287085,0.0111047421904942,-0.0320699970573224,"GAPIT.CMLM.GS.GWAS.Results.csv"
"26942","PstI.TP229107",4,8064474,3.96707635081062e-05,0.0424808820298151,124,0.518519077544681,0.589725034344539,0.0210535075511844,-0.0257457820394817,"GAPIT.CMLM.GS.GWAS.Results.csv"
"26955","PstI.TP391349",4,8271997,8.99519016775657e-05,0.0161290322580645,124,0.518519077544681,0.582767711450388,0.0356615699972318,0.0889122185026546,"GAPIT.CMLM.GS.GWAS.Results.csv"
"26956","PstI.TP403553",4,8282587,8.14816592038354e-06,0.0163011132969038,124,0.518519077544681,0.603514786468439,0.00753976953166157,0.00666026519583954,"GAPIT.CMLM.GS.GWAS.Results.csv"
"27096","NsiI.TP308600",4,11755266,7.8708677837242e-05,0.0213469588660989,124,0.518519077544681,0.583894138672833,0.0346394971437852,0.236054912252899,"GAPIT.CMLM.GS.GWAS.Results.csv"
"27878","NsiI.TP431852",4,58431342,1.0133745084256e-05,0.234130151310881,124,0.518519077544681,0.601588758564989,0.00914213021215439,-0.00933176606021828,"GAPIT.CMLM.GS.GWAS.Results.csv"
"27971","PstI.TP1231044",4,59447790,1.54323508703632e-05,0.0282258064516129,124,0.518519077544681,0.597897576511761,0.0113657689430544,-0.205794410493646,"GAPIT.CMLM.GS.GWAS.Results.csv"
"28044","PstI.TP1012985",4,59909080,0.000105779104534155,0.0460479184277051,124,0.518519077544681,0.581404767090073,0.0387069726782568,-0.0171547031539811,"GAPIT.CMLM.GS.GWAS.Results.csv"
"28182","NsiI.TP707272",4,61317343,0.000128500590539269,0.038449353538388,124,0.518519077544681,0.579774900942881,0.0429039651323286,0.201862769571284,"GAPIT.CMLM.GS.GWAS.Results.csv"
"28246","PstI.TP329049",4,61906990,1.87477218252642e-06,0.0386204715385462,124,0.518519077544681,0.616706182939695,0.00294159906621797,-0.114688293666236,"GAPIT.CMLM.GS.GWAS.Results.csv"
"28616","PstI.TP249032",4,65257396,8.40896620133241e-05,0.0145426066175683,124,0.518519077544681,0.583335837799223,0.0354000987638241,0.00206386153704249,"GAPIT.CMLM.GS.GWAS.Results.csv"
"28766","PstI.TP35387",4,66721925,0.000168398404587586,0.0311460802219587,124,0.518519077544681,0.577521643382283,0.0498128002029246,0.0464003325084572,"GAPIT.CMLM.GS.GWAS.Results.csv"
"29331","NsiI.TP55689",5,12614769,9.09128918129385e-05,0.0201612903225806,124,0.518519077544681,0.582678201599677,0.0356615699972318,-0.126187360896402,"GAPIT.CMLM.GS.GWAS.Results.csv"
"29414","NsiI.TP482815",5,18629097,2.01088332732823e-05,0.0299660395871066,124,0.518519077544681,0.595590502644754,0.0139555302916579,-0.016249287014046,"GAPIT.CMLM.GS.GWAS.Results.csv"
"29540","PstI.TP221109",5,55180794,9.86059621581443e-05,0.160335899500268,124,0.518519077544681,0.581994678548865,0.037457810130138,-0.0350398998245037,"GAPIT.CMLM.GS.GWAS.Results.csv"
"29785","PstI.TP991736",5,66915728,8.54198413150352e-07,0.0131870143555082,124,0.518519077544681,0.623916323135134,0.00171257290743166,-0.0167809585634363,"GAPIT.CMLM.GS.GWAS.Results.csv"
"29980","PstI.TP197311",6,984033,8.62580618576433e-05,0.05153232605428,124,0.518519077544681,0.583121107104163,0.0354000987638241,-0.0136672536068162,"GAPIT.CMLM.GS.GWAS.Results.csv"
"30092","NsiI.TP690223",6,6293609,0.000126592927424337,0.0585457348711185,124,0.518519077544681,0.579899935384561,0.0429039651323286,0.0911300345503672,"GAPIT.CMLM.GS.GWAS.Results.csv"
"30454","NsiI.TP443024",6,45510309,1.21969153620497e-05,0.0310376810227802,124,0.518519077544681,0.599958630082549,0.0102363321298988,0.0336873083265374,"GAPIT.CMLM.GS.GWAS.Results.csv"
"30500","PstI.TP1044360",6,46082788,4.23673804137492e-06,0.0703092374754434,124,0.518519077544681,0.609340309480328,0.00477798132616056,-0.239231747984856,"GAPIT.CMLM.GS.GWAS.Results.csv"
"30793","NsiI.TP212183",6,50043944,0.000115565526610808,0.0184682808957239,124,0.518519077544681,0.580662723677117,0.0408875365130473,0.0495042521702753,"GAPIT.CMLM.GS.GWAS.Results.csv"
"30944","PstI.TP65187",6,51685319,1.96523334514033e-07,0.0973658112203374,124,0.518519077544681,0.637678693922332,0.000709213409594241,-0.0012397029928356,"GAPIT.CMLM.GS.GWAS.Results.csv"
"31218","NsiI.TP459094",6,54308423,4.58805967873894e-06,0.495231435975434,124,0.518519077544681,0.608626741400885,0.00498630445918566,0.0272902880504797,"GAPIT.CMLM.GS.GWAS.Results.csv"
"31574","NsiI.TP20067",6,57479677,5.9804943213429e-08,0.0166210211802151,124,0.518519077544681,0.649093954954507,0.000308320112955175,0.0140673452850844,"GAPIT.CMLM.GS.GWAS.Results.csv"
"31622","PstI.TP834327",6,57817600,2.99366537534581e-05,0.0456492027894053,124,0.518519077544681,0.592145435447926,0.0183110840788948,0.0152036373416773,"GAPIT.CMLM.GS.GWAS.Results.csv"
"32074","NsiI.TP533478",7,1678358,0.000115514368586654,0.0161290322580645,124,0.518519077544681,0.580666433228444,0.0408875365130473,0.0100650260263726,"GAPIT.CMLM.GS.GWAS.Results.csv"
"32514","PstI.TP49280",7,23746497,7.42152262128916e-05,0.0300714899172873,124,0.518519077544681,0.584391089922093,0.0339022668806434,0.0863605700654838,"GAPIT.CMLM.GS.GWAS.Results.csv"
"32677","PstI.TP1261475",7,54756916,2.11644293950432e-05,0.0577120953460255,124,0.518519077544681,0.595145988850702,0.0144109797737419,0.00787388016730212,"GAPIT.CMLM.GS.GWAS.Results.csv"
"33072","PstI.TP954037",7,61167285,3.54339352681311e-05,0.0211774808052322,124,0.518519077544681,0.590694353226749,0.0202820719519895,0.0748049400077635,"GAPIT.CMLM.GS.GWAS.Results.csv"
"33300","PstI.TP894633",7,63851283,0.000128313387324563,0.0510138518643921,124,0.518519077544681,0.57978708659878,0.0429039651323286,0.146926840432629,"GAPIT.CMLM.GS.GWAS.Results.csv"
"33786","NsiI.TP307845",8,7233444,0.000168054010750502,0.0202212780159249,124,0.518519077544681,0.577538651521823,0.0498128002029246,0.0700356107754723,"GAPIT.CMLM.GS.GWAS.Results.csv"
"33825","PstI.TP908397",8,11934752,0.000106184612479146,0.0512300920782799,124,0.518519077544681,0.581372650173105,0.0387069726782568,0.0377202331542066,"GAPIT.CMLM.GS.GWAS.Results.csv"
"34263","NsiI.TP741538",8,59582552,1.46481112435511e-05,0.338314505999796,124,0.518519077544681,0.598353608885326,0.0111047421904942,0.34905269376853,"GAPIT.CMLM.GS.GWAS.Results.csv"
"34281","PstI.TP686737",8,59901113,5.01171665480354e-05,0.0394065118873093,124,0.518519077544681,0.587726192576747,0.0254736381181056,0.0180780190334213,"GAPIT.CMLM.GS.GWAS.Results.csv"
"34375","NsiI.TP778061",8,61612068,0.000161414588744522,0.0364251303418211,124,0.518519077544681,0.577873700113532,0.0497874331505326,-0.0601873004934764,"GAPIT.CMLM.GS.GWAS.Results.csv"
"34962","PstI.TP635651",9,14689398,6.80148511853598e-07,0.0430187555934511,124,0.518519077544681,0.626026098937926,0.00170425005298427,-0.076352475397456,"GAPIT.CMLM.GS.GWAS.Results.csv"
"461","NsiI.TP732230",1,5223682,1.97560041377655e-05,0.0138820602349619,124,0.223596235179508,0.348124609295743,0.00976650242909151,-0.327952240964471,"GAPIT.CMLM.Lg.GWAS.Results.csv"
"1321","PstI.TP1129496",1,17451041,2.87301926564319e-05,0.0247353262539979,124,0.223596235179508,0.342893325997641,0.0129601899073164,0.195278290264385,"GAPIT.CMLM.Lg.GWAS.Results.csv"
"1979","NsiI.TP345054",1,57816926,8.95596466391241e-05,0.0355176660472548,124,0.223596235179508,0.327258631451125,0.0251720356389182,0.190050008445495,"GAPIT.CMLM.Lg.GWAS.Results.csv"
"2030","PstI.TP268120",1,58685595,0.000135918372738426,0.0407741403949913,124,0.223596235179508,0.321617330307531,0.0343008547928974,0.145095157461538,"GAPIT.CMLM.Lg.GWAS.Results.csv"
"2181","PstI.TP630184",1,61807366,9.73996966152879e-06,0.139083333567801,124,0.223596235179508,0.358112261751401,0.00785632018930438,0.0963369263794581,"GAPIT.CMLM.Lg.GWAS.Results.csv"
"2486","PstI.TP28636",1,66901342,5.42335071381199e-05,0.0118610023553034,124,0.223596235179508,0.33411010172056,0.0186888555137082,-0.454581162075728,"GAPIT.CMLM.Lg.GWAS.Results.csv"
"2707","PstI.TP1045708",1,69041513,5.62678512313249e-05,0.0241935483870968,124,0.223596235179508,0.333604612541944,0.0191565492003401,-0.232469902724448,"GAPIT.CMLM.Lg.GWAS.Results.csv"
"3010","PstI.TP843326",1,72291957,0.000214689838642316,0.0362903225806451,124,0.223596235179508,0.315495261254057,0.0464641749841983,-0.123501271397535,"GAPIT.CMLM.Lg.GWAS.Results.csv"
"3648","PstI.TP469636",1,78240594,6.68181536336111e-06,0.0448559903388703,124,0.223596235179508,0.363491767688488,0.00669814868980488,0.333951625841348,"GAPIT.CMLM.Lg.GWAS.Results.csv"
"4140","PstI.TP904839",10,3116773,7.25627520901221e-05,0.0176195835258204,124,0.223596235179508,0.330124244566753,0.0229705666441081,-0.00486663960055502,"GAPIT.CMLM.Lg.GWAS.Results.csv"
"4376","NsiI.TP216159",10,6514871,0.000106097836641326,0.023626010097205,124,0.223596235179508,0.324960746240378,0.0285735726023298,0.0135288495320113,"GAPIT.CMLM.Lg.GWAS.Results.csv"
"4581","PstI.TP893838",10,10167865,3.9531458668487e-05,0.0142726942333703,124,0.223596235179508,0.338466800491679,0.0156770470376743,0.0130061060470728,"GAPIT.CMLM.Lg.GWAS.Results.csv"
"4701","NsiI.TP245242",10,15872817,3.79824762151689e-05,0.123014627526637,124,0.223596235179508,0.33901959870185,0.0156326517416499,-0.0279439695980184,"GAPIT.CMLM.Lg.GWAS.Results.csv"
"4868","NsiI.TP790039",10,43096238,3.26425691802623e-06,0.0208746538429423,124,0.223596235179508,0.373827222631768,0.00446225245261756,0.0111413135834967,"GAPIT.CMLM.Lg.GWAS.Results.csv"
"4957","PstI.TP485067",10,46676286,9.45491757850132e-06,0.0663189703934693,124,0.223596235179508,0.358534825620712,0.00785632018930438,-0.00918135251478974,"GAPIT.CMLM.Lg.GWAS.Results.csv"
