"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","filename"
"7359","PstI.TP239598",11,1961,0.000105803147199607,0.0516092675110183,124,0.489148833330628,0.555868513817968,0.0347111270558128,-0.00593584400644831,"GAPIT.CMLM.GS.GWAS.Results.csv"
"7507","PstI.TP265163",11,2153,9.90529189859985e-05,0.0251584147520709,124,0.489148833330628,0.556456094796616,0.0337228466072331,0.0408724755582388,"GAPIT.CMLM.GS.GWAS.Results.csv"
"7647","PstI.TP293832",11,2331,1.75502412950993e-05,0.150729066132499,124,0.489148833330628,0.572178502480827,0.0105558851309591,-0.00554046832178839,"GAPIT.CMLM.GS.GWAS.Results.csv"
"7836","PstI.TP324057",11,2570,2.51745022452922e-06,0.0652106291310473,124,0.489148833330628,0.590485863003545,0.00266369878097164,0.0709514449560179,"GAPIT.CMLM.GS.GWAS.Results.csv"
"8079","PstI.TP364192",11,2876,2.77176206371243e-05,0.0347427395048548,124,0.489148833330628,0.567971502981067,0.0133937277495227,0.330203726830485,"GAPIT.CMLM.GS.GWAS.Results.csv"
"8140","PstI.TP376573",11,2949,0.000108435046894498,0.172710274926487,124,0.489148833330628,0.555649735674638,0.0349738647606911,-0.147739032063553,"GAPIT.CMLM.GS.GWAS.Results.csv"
"8648","PstI.TP471886",11,3583,2.96379912488879e-06,0.0930918865772764,124,0.489148833330628,0.588920314299197,0.00293833282119747,0.144863885413375,"GAPIT.CMLM.GS.GWAS.Results.csv"
"8876","PstI.TP511311",11,3855,2.54947123448951e-05,0.0253766639636699,124,0.489148833330628,0.568738145997569,0.0128742691756036,0.02524982979601,"GAPIT.CMLM.GS.GWAS.Results.csv"
"8950","PstI.TP530069",11,3952,4.90538897574231e-08,0.0292690254820777,124,0.489148833330628,0.629731440497001,0.000252893824795126,-0.304432005101639,"GAPIT.CMLM.GS.GWAS.Results.csv"
"8999","PstI.TP538260",11,4008,7.37325334994242e-06,0.0455493270474025,124,0.489148833330628,0.580268633878119,0.00578447754114613,0.108974405252359,"GAPIT.CMLM.GS.GWAS.Results.csv"
"9028","PstI.TP545718",11,4042,1.43960500254624e-05,0.0236271898737977,124,0.489148833330628,0.574014397875391,0.00911446760208573,0.0165965411468198,"GAPIT.CMLM.GS.GWAS.Results.csv"
"9335","PstI.TP631239",11,4432,7.23415534850511e-05,0.0285447466192763,124,0.489148833330628,0.559268590663808,0.0271049790444751,0.140595308895162,"GAPIT.CMLM.GS.GWAS.Results.csv"
"9660","PstI.TP700800",11,4849,1.96971565896561e-05,0.0287650706858912,124,0.489148833330628,0.571112417408622,0.0111640530181759,0.0559675258474475,"GAPIT.CMLM.GS.GWAS.Results.csv"
"10095","PstI.TP780329",11,5383,1.07807683405888e-05,0.116059694070972,124,0.489148833330628,0.576707379371478,0.00734068618632391,0.00247030587189137,"GAPIT.CMLM.GS.GWAS.Results.csv"
"10243","PstI.TP803702",11,5570,2.52720826781076e-05,0.127954261372741,124,0.489148833330628,0.568818655667378,0.0128742691756036,0.0898217473361185,"GAPIT.CMLM.GS.GWAS.Results.csv"
"10599","PstI.TP863191",11,6019,3.46916290765366e-07,0.0247526396815719,124,0.489148833330628,0.609882994579005,0.000782469693821282,-0.339795563000331,"GAPIT.CMLM.GS.GWAS.Results.csv"
"11105","PstI.TP952442",11,6648,2.1652970044045e-05,0.0272327936329341,124,0.489148833330628,0.570239763269839,0.0117020256413518,0.031852440837649,"GAPIT.CMLM.GS.GWAS.Results.csv"
"11432","PstI.TP1020623",11,7079,3.37162846001487e-05,0.0264826454703584,124,0.489148833330628,0.566180009168207,0.0155994010083354,0.1093052676633,"GAPIT.CMLM.GS.GWAS.Results.csv"
"13130","NsiI.TP11108",11,9247,0.000139919677866924,0.0381440218984674,124,0.489148833330628,0.553386975986312,0.0388417025758582,-0.0313535551477258,"GAPIT.CMLM.GS.GWAS.Results.csv"
"13264","NsiI.TP30118",11,9465,0.000127831356939525,0.0704611910874563,124,0.489148833330628,0.554187559056436,0.0369054240738686,0.190136998809989,"GAPIT.CMLM.GS.GWAS.Results.csv"
"13550","NsiI.TP62363",11,9869,1.9788623110557e-05,0.319651203779588,124,0.489148833330628,0.57106967233312,0.0111640530181759,-0.695565081935281,"GAPIT.CMLM.GS.GWAS.Results.csv"
"13632","NsiI.TP73196",11,9976,2.65681765630961e-07,0.0497108021344259,124,0.489148833330628,0.612548725827465,0.000639194903872675,-0.00484482357364807,"GAPIT.CMLM.GS.GWAS.Results.csv"
"13676","NsiI.TP82066",11,10042,4.74412061089161e-05,0.081722627520877,124,0.489148833330628,0.563074483894876,0.019848216637811,-0.0179894657668818,"GAPIT.CMLM.GS.GWAS.Results.csv"
"13749","NsiI.TP92066",11,10140,2.27658665273018e-07,0.0210023718941101,124,0.489148833330628,0.614097960083939,0.000631980454797897,0.0198149356011305,"GAPIT.CMLM.GS.GWAS.Results.csv"
"13833","NsiI.TP106835",11,10269,6.61135652222485e-07,0.0137817134407738,124,0.489148833330628,0.603492962108858,0.00111977823186155,-0.0168769439451566,"GAPIT.CMLM.GS.GWAS.Results.csv"
"14032","NsiI.TP129575",11,10558,2.96281518216176e-05,0.0692302469343569,124,0.489148833330628,0.567361158961335,0.0140686939860334,-0.0108896042434818,"GAPIT.CMLM.GS.GWAS.Results.csv"
"14040","NsiI.TP130838",11,10569,8.72157825745497e-05,0.0214251659242024,124,0.489148833330628,0.557592805429699,0.0308572858975524,-0.0103690032210109,"GAPIT.CMLM.GS.GWAS.Results.csv"
"14196","NsiI.TP149692",11,10781,1.18563545934357e-05,0.0903075859891929,124,0.489148833330628,0.575820080661877,0.00777949317396197,0.0433527136478215,"GAPIT.CMLM.GS.GWAS.Results.csv"
"14211","NsiI.TP151265",11,10803,0.000183397101784817,0.0534568813596007,124,0.489148833330628,0.550999203484595,0.0472745329229319,0.0674172000797817,"GAPIT.CMLM.GS.GWAS.Results.csv"
"14315","NsiI.TP165379",11,10955,2.28594553013079e-05,0.0245239507504719,124,0.489148833330628,0.569740697837295,0.0121316473957882,-0.0145269566724775,"GAPIT.CMLM.GS.GWAS.Results.csv"
"14409","NsiI.TP176373",11,11091,3.37419610541885e-06,0.0253735062679689,124,0.489148833330628,0.587679934996342,0.0031972101072317,-0.0274481449706201,"GAPIT.CMLM.GS.GWAS.Results.csv"
"14685","NsiI.TP210231",11,11469,3.18714268609866e-08,0.0845343785859366,124,0.489148833330628,0.634201271039077,0.000207136548876074,0.0511430967305483,"GAPIT.CMLM.GS.GWAS.Results.csv"
"14982","NsiI.TP244340",11,11888,0.000124446343696397,0.0325251208479586,124,0.489148833330628,0.554425653797047,0.0363053224096136,0.157723739310173,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15015","NsiI.TP248901",11,11933,8.15346220544583e-05,0.0361063102923882,124,0.489148833330628,0.558195687773916,0.0294242144070129,0.242513503717567,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15035","NsiI.TP251198",11,11959,2.08928157554097e-06,0.169181035461555,124,0.489148833330628,0.592279896692599,0.00228478768176129,-0.00967905315793266,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15237","NsiI.TP280624",11,12244,0.000202042462319851,0.0214638784456169,124,0.489148833330628,0.550148331799008,0.0496007372802639,-0.0344056119312103,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15663","NsiI.TP336234",11,12829,5.86926504462935e-06,0.122775345466312,124,0.489148833330628,0.582419926763833,0.00492581481233916,-0.0422490884070129,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15683","NsiI.TP337434",11,12851,1.58137084675567e-06,0.024957593669709,124,0.489148833330628,0.594972077006133,0.00196787969371444,0.000276472627739333,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15746","NsiI.TP346121",11,12935,1.56101678586723e-05,0.0969082956655456,124,0.489148833330628,0.573263189014131,0.00954813114718246,-0.0160423173093188,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15754","NsiI.TP347686",11,12949,0.000147655043532907,0.0396519965298995,124,0.489148833330628,0.55291097017949,0.040367994022845,-0.973369715991798,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15797","NsiI.TP353473",11,13012,1.75523552942806e-07,0.0631381281853496,124,0.489148833330628,0.616716491688988,0.00052785783155,0.030657863949325,"GAPIT.CMLM.GS.GWAS.Results.csv"
"15846","NsiI.TP359033",11,13078,0.000105666727897409,0.0247948051583535,124,0.489148833330628,0.555880004885819,0.0347111270558128,0.0522254039702603,"GAPIT.CMLM.GS.GWAS.Results.csv"
"16834","NsiI.TP447355",11,14411,0.000159004838998391,0.0165848171317328,124,0.489148833330628,0.552256810026024,0.0428221390281637,0.056951360666412,"GAPIT.CMLM.GS.GWAS.Results.csv"
"17207","NsiI.TP484046",11,14949,5.50100741279964e-05,0.19529259527713,124,0.489148833330628,0.561735311332683,0.0221704285562863,-0.0369729971181567,"GAPIT.CMLM.GS.GWAS.Results.csv"
"17494","NsiI.TP506158",11,15339,2.01081646580979e-05,0.0339622390713037,124,0.489148833330628,0.570921907294633,0.0111640530181759,0.0191198088499627,"GAPIT.CMLM.GS.GWAS.Results.csv"
"17512","NsiI.TP507399",11,15357,0.000114366492862192,0.0771605785269654,124,0.489148833330628,0.55517594901651,0.0352757093539384,-0.10247665994046,"GAPIT.CMLM.GS.GWAS.Results.csv"
"17573","NsiI.TP510912",11,15437,0.000192577773467334,0.0353829854816879,124,0.489148833330628,0.550569716330676,0.0485996271950291,-0.35176289264721,"GAPIT.CMLM.GS.GWAS.Results.csv"
"17625","NsiI.TP518525",11,15514,0.000174812587224902,0.0178909222742562,124,0.489148833330628,0.551421179611408,0.0456909604958762,0.0411745325832847,"GAPIT.CMLM.GS.GWAS.Results.csv"
"18297","NsiI.TP590649",11,16469,0.000136336154927711,0.019812315835842,124,0.489148833330628,0.55361669003588,0.0384382746799315,-0.133087108788363,"GAPIT.CMLM.GS.GWAS.Results.csv"
"18438","NsiI.TP609571",11,16656,6.85714964270823e-05,0.461914150040411,124,0.489148833330628,0.55974949990906,0.0266086899253822,0.104063106754373,"GAPIT.CMLM.GS.GWAS.Results.csv"
"18927","NsiI.TP669395",11,17349,4.6425177422555e-06,0.0169098867497142,124,0.489148833330628,0.584641006754687,0.00408632147030528,0.0364628169638852,"GAPIT.CMLM.GS.GWAS.Results.csv"
"18940","NsiI.TP669786",11,17363,9.83621312895384e-06,0.0205391903991468,124,0.489148833330628,0.577564474955969,0.00709938518795373,0.145044396277276,"GAPIT.CMLM.GS.GWAS.Results.csv"
"19198","NsiI.TP696722",11,17702,1.16995797568566e-06,0.0164865444033754,124,0.489148833330628,0.597900538000715,0.0016239016702517,-0.0616859098172239,"GAPIT.CMLM.GS.GWAS.Results.csv"
"19256","NsiI.TP704052",11,17783,6.3753868634731e-07,0.0417363309734121,124,0.489148833330628,0.603851077324671,0.00111977823186155,0.105008099537527,"GAPIT.CMLM.GS.GWAS.Results.csv"
"19319","NsiI.TP709190",11,17866,3.81697065334366e-05,0.0229829759162304,124,0.489148833330628,0.565049298771377,0.0172183546172332,0.0673844246712792,"GAPIT.CMLM.GS.GWAS.Results.csv"
"19614","NsiI.TP747164",11,18278,3.95159727138645e-07,0.0877481439645665,124,0.489148833330628,0.608586675744897,0.000838854366645847,-0.172880134947137,"GAPIT.CMLM.GS.GWAS.Results.csv"
"19725","NsiI.TP757313",11,18428,0.000103197188794561,0.1682804418286,124,0.489148833330628,0.556090685511887,0.0344831495297975,0.0045757781569386,"GAPIT.CMLM.GS.GWAS.Results.csv"
"20444","PstI.TP42145",2,578489,0.000111194368352605,0.0249667617498781,124,0.489148833330628,0.55542611757028,0.0352757093539384,-0.208517495376189,"GAPIT.CMLM.GS.GWAS.Results.csv"
"20692","NsiI.TP487965",2,5838121,1.1658737345031e-09,0.0417345064203625,124,0.489148833330628,0.669645989097054,2.10370256653739e-05,-0.00823037283883787,"GAPIT.CMLM.GS.GWAS.Results.csv"
"20751","PstI.TP1264070",2,7827620,1.00414895550051e-07,0.08212589006936,124,0.489148833330628,0.622381132394653,0.000402641416734472,0.00211908617394148,"GAPIT.CMLM.GS.GWAS.Results.csv"
"20851","PstI.TP615083",2,11176998,2.00650536614532e-05,0.043044464246338,124,0.489148833330628,0.570941702661203,0.0111640530181759,0.00911024754278675,"GAPIT.CMLM.GS.GWAS.Results.csv"
"20925","PstI.TP1130306",2,14438079,0.000189682180598415,0.064944644262071,124,0.489148833330628,0.550702874685885,0.0482059896720817,-0.0376266824656464,"GAPIT.CMLM.GS.GWAS.Results.csv"
"22212","PstI.TP674426",2,67595892,1.29705766343511e-06,0.0607507956390978,124,0.489148833330628,0.596896385930922,0.00171277114280384,-0.0793257659705235,"GAPIT.CMLM.GS.GWAS.Results.csv"
"22638","NsiI.TP530279",2,72212478,0.000108542253746326,0.0164624782712594,124,0.489148833330628,0.555640939457854,0.0349738647606911,0.0371481775266208,"GAPIT.CMLM.GS.GWAS.Results.csv"
"22712","PstI.TP1071759",2,72760203,3.443857496277e-08,0.0166628548405948,124,0.489148833330628,0.633395731862326,0.000207136548876074,0.0188443168001602,"GAPIT.CMLM.GS.GWAS.Results.csv"
"23492","NsiI.TP205740",3,4149845,0.000117527418152024,0.0655211366021334,124,0.489148833330628,0.554933620775081,0.0359434700531375,0.242242144984689,"GAPIT.CMLM.GS.GWAS.Results.csv"
"23603","NsiI.TP430145",3,5430441,2.75093716484205e-05,0.0504941628739231,124,0.489148833330628,0.568040610595073,0.0133937277495227,0.0660735584349661,"GAPIT.CMLM.GS.GWAS.Results.csv"
"23653","NsiI.TP694884",3,6382094,7.9057975069418e-06,0.17575584571257,124,0.489148833330628,0.57961291476481,0.00607030681767055,0.0851249691227469,"GAPIT.CMLM.GS.GWAS.Results.csv"
"23707","NsiI.TP557979",3,7233715,0.000123755419724118,0.0887096774193549,124,0.489148833330628,0.554475064935246,0.0363053224096136,0.246826813605476,"GAPIT.CMLM.GS.GWAS.Results.csv"
"24755","PstI.TP160687",3,58387902,1.54141775093303e-05,0.032258064516129,124,0.489148833330628,0.573380331407449,0.00954813114718246,-0.0417515314321138,"GAPIT.CMLM.GS.GWAS.Results.csv"
"24956","PstI.TP1242803",3,60735069,9.63926807941667e-05,0.0269870909203251,124,0.489148833330628,0.55669898222817,0.0334482602355758,-0.0176383558941322,"GAPIT.CMLM.GS.GWAS.Results.csv"
"25310","NsiI.TP440093",3,64205828,7.01441218340748e-05,0.0703677770166546,124,0.489148833330628,0.559545690128038,0.0269293730717882,-0.0621930918344806,"GAPIT.CMLM.GS.GWAS.Results.csv"
"25728","PstI.TP413531",3,67991446,3.07154338921722e-05,0.0326155374888141,124,0.489148833330628,0.56703150352274,0.0143955659519573,-0.0238962341717069,"GAPIT.CMLM.GS.GWAS.Results.csv"
"26089","NsiI.TP510537",3,71420877,3.01258907072451e-06,0.100811521287312,124,0.489148833330628,0.588763975760555,0.00293833282119747,0.158205399719929,"GAPIT.CMLM.GS.GWAS.Results.csv"
"26093","PstI.TP795416",3,71488115,0.000124705140414581,0.0535939345881794,124,0.489148833330628,0.554407218210127,0.0363053224096136,-0.0527071985525661,"GAPIT.CMLM.GS.GWAS.Results.csv"
"26245","PstI.TP540228",3,73006322,8.57550017237683e-05,0.0524193548387097,124,0.489148833330628,0.557743904288289,0.0306408564574985,0.00825790997818671,"GAPIT.CMLM.GS.GWAS.Results.csv"
"26608","PstI.TP39944",4,3373898,7.34857840867006e-06,0.0416620586519485,124,0.489148833330628,0.580300175815428,0.00578447754114613,-0.0261405980130152,"GAPIT.CMLM.GS.GWAS.Results.csv"
"26942","PstI.TP229107",4,8064474,9.11638300526708e-06,0.0424808820298151,124,0.489148833330628,0.57827603729583,0.00671412305906282,-0.0354422625172435,"GAPIT.CMLM.GS.GWAS.Results.csv"
"26955","PstI.TP391349",4,8271997,0.000100688440175288,0.0161290322580645,124,0.489148833330628,0.556310053924132,0.0339592937294,0.0876189836924779,"GAPIT.CMLM.GS.GWAS.Results.csv"
"26956","PstI.TP403553",4,8282587,1.24125839872112e-05,0.0163011132969038,124,0.489148833330628,0.57539292173551,0.0079990237666157,-0.00308251992986164,"GAPIT.CMLM.GS.GWAS.Results.csv"
"27189","PstI.TP254648",4,16500015,9.86839879192393e-05,0.0887096774193549,124,0.489148833330628,0.556489378379079,0.0337228466072331,0.00944078782063802,"GAPIT.CMLM.GS.GWAS.Results.csv"
"27878","NsiI.TP431852",4,58431342,6.3240647025963e-06,0.234130151310881,124,0.489148833330628,0.581715075875096,0.00518688288607489,-0.00946949326766443,"GAPIT.CMLM.GS.GWAS.Results.csv"
"27971","PstI.TP1231044",4,59447790,1.88984732326444e-05,0.0282258064516129,124,0.489148833330628,0.571494506597015,0.0111640530181759,-0.221983520834301,"GAPIT.CMLM.GS.GWAS.Results.csv"
"28044","PstI.TP1012985",4,59909080,4.16306233575661e-05,0.0460479184277051,124,0.489148833330628,0.564259982161957,0.0183215358015591,-0.0142523437338638,"GAPIT.CMLM.GS.GWAS.Results.csv"
"28182","NsiI.TP707272",4,61317343,0.000133333701995695,0.038449353538388,124,0.489148833330628,0.553813959444325,0.0378877688001625,0.229382851737445,"GAPIT.CMLM.GS.GWAS.Results.csv"
"28246","PstI.TP329049",4,61906990,1.32890689421712e-06,0.0386204715385462,124,0.489148833330628,0.596660471116405,0.00171277114280384,-0.134541589614945,"GAPIT.CMLM.GS.GWAS.Results.csv"
"28675","GFSSContig16654_1653",4,65844426,0.000187994776398324,0.032258064516129,124,0.489148833330628,0.550781434820485,0.0481159963876789,-0.101239740458954,"GAPIT.CMLM.GS.GWAS.Results.csv"
"28766","PstI.TP35387",4,66721925,0.000164854192059171,0.0311460802219587,124,0.489148833330628,0.55193808582108,0.0437445447281719,0.0475312555966196,"GAPIT.CMLM.GS.GWAS.Results.csv"
"29244","NsiI.TP666169",5,6761208,8.98481345219804e-05,0.0241935483870968,124,0.489148833330628,0.557326938372939,0.0314799949381479,-0.096863819156447,"GAPIT.CMLM.GS.GWAS.Results.csv"
"29331","NsiI.TP55689",5,12614769,3.81437241356472e-05,0.0201612903225806,124,0.489148833330628,0.565055496985008,0.0172183546172332,-0.165838561141236,"GAPIT.CMLM.GS.GWAS.Results.csv"
"29414","NsiI.TP482815",5,18629097,4.30838064111434e-05,0.0299660395871066,124,0.489148833330628,0.56394834563589,0.0187326313947632,-0.0138970767433535,"GAPIT.CMLM.GS.GWAS.Results.csv"
"29540","PstI.TP221109",5,55180794,4.42410567026189e-05,0.160335899500268,124,0.489148833330628,0.563707753680138,0.0187831912268719,-0.0330485481966461,"GAPIT.CMLM.GS.GWAS.Results.csv"
"29785","PstI.TP991736",5,66915728,5.77908828536114e-08,0.0131870143555082,124,0.489148833330628,0.628041354434035,0.000260694672552641,-0.0190813806364163,"GAPIT.CMLM.GS.GWAS.Results.csv"
"29980","PstI.TP197311",6,984033,4.407192049073e-05,0.05153232605428,124,0.489148833330628,0.56374251335435,0.0187831912268719,-0.0188873286031551,"GAPIT.CMLM.GS.GWAS.Results.csv"
"30092","NsiI.TP690223",6,6293609,7.40608021948743e-05,0.0585457348711185,124,0.489148833330628,0.559057720983928,0.0272725125470268,0.0865933512218877,"GAPIT.CMLM.GS.GWAS.Results.csv"
"30454","NsiI.TP443024",6,45510309,1.91061449642727e-06,0.0310376810227802,124,0.489148833330628,0.593142425512615,0.00228478768176129,0.0379368490289365,"GAPIT.CMLM.GS.GWAS.Results.csv"
"30500","PstI.TP1044360",6,46082788,1.02285241013284e-05,0.0703092374754434,124,0.489148833330628,0.577198710796482,0.00712217807721189,-0.239456299288305,"GAPIT.CMLM.GS.GWAS.Results.csv"
"30944","PstI.TP65187",6,51685319,1.32734543641494e-08,0.0973658112203374,124,0.489148833330628,0.643387004771291,0.000147193980844429,0.00401432144185733,"GAPIT.CMLM.GS.GWAS.Results.csv"
"31218","NsiI.TP459094",6,54308423,1.99563703684956e-06,0.495231435975434,124,0.489148833330628,0.592722164047312,0.00228478768176129,0.0554751926020239,"GAPIT.CMLM.GS.GWAS.Results.csv"
"31574","NsiI.TP20067",6,57479677,1.38512396822166e-07,0.0166210211802151,124,0.489148833330628,0.619111582666391,0.000499863537651833,0.00532683621345115,"GAPIT.CMLM.GS.GWAS.Results.csv"
"31622","PstI.TP834327",6,57817600,5.87490888170099e-05,0.0456492027894053,124,0.489148833330628,0.561141736143385,0.0232982100794314,0.0128443585380659,"GAPIT.CMLM.GS.GWAS.Results.csv"
"32025","PstI.TP643786",7,854183,4.0564081446879e-05,0.0587437694727918,124,0.489148833330628,0.56449585336167,0.018072550262407,-0.00725341923165454,"GAPIT.CMLM.GS.GWAS.Results.csv"
"32074","NsiI.TP533478",7,1678358,0.000113368814616325,0.0161290322580645,124,0.489148833330628,0.555253858047172,0.0352757093539384,0.0173204623152328,"GAPIT.CMLM.GS.GWAS.Results.csv"
"32514","PstI.TP49280",7,23746497,4.78495579552638e-05,0.0300714899172873,124,0.489148833330628,0.562996831318287,0.019848216637811,0.074738106689274,"GAPIT.CMLM.GS.GWAS.Results.csv"
"32677","PstI.TP1261475",7,54756916,4.42075343292124e-06,0.0577120953460255,124,0.489148833330628,0.585105935768269,0.00398840374718155,0.00873591357629011,"GAPIT.CMLM.GS.GWAS.Results.csv"
"33072","PstI.TP954037",7,61167285,0.000149298958496443,0.0211774808052322,124,0.489148833330628,0.552813098657489,0.0405105324377416,0.0695646373457166,"GAPIT.CMLM.GS.GWAS.Results.csv"
"33107","PstI.TP1155358",7,61684580,0.000121154686923067,0.0397105380745469,124,0.489148833330628,0.554663617609412,0.0363053224096136,0.0269197856197281,"GAPIT.CMLM.GS.GWAS.Results.csv"
