"SNP.N","Trait.name","Method","SNP","Chromosome","Position","P.value"
"106","HW_1","pLARmEB","PstI.TP738881",2,57512325,0
"106","HW_1","pLARmEB","PstI.TP13843",2,57967122,0
"106","HW_1","pLARmEB","PstI.TP548709",2,61335066,0
"106","HW_1","pLARmEB","PstI.TP772632",2,65920887,0
"106","HW_1","pLARmEB","NsiI.TP408031",2,72193245,0
"106","HW_1","pLARmEB","PstI.TP1000478",2,72314995,0
"106","HW_1","pLARmEB","PstI.TP1231486",2,73904492,0
"106","HW_1","pLARmEB","PstI.TP541575",2,74276308,0
"106","HW_1","pLARmEB","PstI.TP217258",3,3992070,0
"106","HW_1","pLARmEB","PstI.TP1226186",3,7342289,0
"106","HW_1","pLARmEB","PstI.TP731882",3,19716780,0
"106","HW_1","pLARmEB","PstI.TP246329",3,29389536,0
"106","HW_1","pLARmEB","NsiI.TP529124",3,63127607,0
"106","HW_1","pLARmEB","PstI.TP796422",3,65263672,0
"106","HW_1","pLARmEB","PstI.TP332845",3,68039381,0
"106","HW_1","pLARmEB","NsiI.TP756994",3,68130123,0
"106","HW_1","pLARmEB","PstI.TP798238",3,73087364,0
"106","HW_1","pLARmEB","PstI.TP568461",3,74315454,0
"106","HW_1","pLARmEB","PstI.TP532669",4,3498516,0
"106","HW_1","pLARmEB","PstI.TP248632",4,6371322,0
"106","HW_1","pLARmEB","PstI.TP115113",4,61331043,0
"106","HW_1","pLARmEB","PstI.TP714069",4,62405613,0
"106","HW_1","pLARmEB","NsiI.TP55777",4,64398950,0
"106","HW_1","pLARmEB","PstI.TP1103944",4,64923940,0
"106","HW_1","pLARmEB","PstI.TP875866",4,64992383,0
"106","HW_1","pLARmEB","PstI.TP935651",4,66370793,0
"106","HW_1","pLARmEB","PstI.TP1052140",6,19137861,0
"106","HW_1","pLARmEB","PstI.TP629514",6,40243524,0
"106","HW_1","pLARmEB","PstI.TP487745",6,47618306,0
"106","HW_1","pLARmEB","NsiI.TP274765",6,47625849,0
"106","HW_1","pLARmEB","NsiI.TP57283",6,49505312,0
"106","HW_1","pLARmEB","PstI.TP942201",6,51864974,0
"106","HW_1","pLARmEB","PstI.TP302384",6,53169269,0
"106","HW_1","pLARmEB","NsiI.TP540658",6,53721369,0
"106","HW_1","pLARmEB","PstI.TP747216",6,57493875,0
"106","HW_1","pLARmEB","PstI.TP939692",6,57716221,0
"106","HW_1","pLARmEB","PstI.TP276388",6,59032815,0
"106","HW_1","pLARmEB","PstI.TP639463",6,60717357,0
"106","HW_1","pLARmEB","PstI.TP957846",6,60884941,0
"106","HW_1","pLARmEB","PstI.TP822493",7,8114551,0
"106","HW_1","pLARmEB","NsiI.TP579169",7,40226521,0
"106","HW_1","pLARmEB","PstI.TP780884",7,54360893,0
"106","HW_1","pLARmEB","PstI.TP838226",7,56380657,0
"106","HW_1","pLARmEB","PstI.TP1254872",7,56573064,0
"106","HW_1","pLARmEB","PstI.TP1274931",7,61404400,0
"106","HW_1","pLARmEB","PstI.TP532426",7,64966356,0
"106","HW_1","pLARmEB","PstI.TP901904",8,570863,0
"106","HW_1","pLARmEB","PstI.TP700381",8,56933270,0
"106","HW_1","pLARmEB","PstI.TP1107519",9,3315165,0
"106","HW_1","pLARmEB","PstI.TP145796",9,40783563,0
"106","HW_1","pLARmEB","PstI.TP1067903",9,48843269,0
"106","HW_1","pLARmEB","NsiI.TP663012",9,52480175,0
"106","HW_1","pLARmEB","NsiI.TP616446",9,56031936,0
"106","HW_1","pLARmEB","PstI.TP1156107",10,4914081,0
"106","HW_1","pLARmEB","NsiI.TP727404",10,60764600,0
"106","HW_1","pLARmEB","PstI.TP85647",10,60886778,0
"106","HW_1","pLARmEB","PstI.TP9218",11,63,0
"106","HW_1","pLARmEB","PstI.TP38986",11,318,0
"106","HW_1","pLARmEB","PstI.TP65497",11,546,0
"106","HW_1","pLARmEB","PstI.TP444076",11,3404,0
"106","HW_1","pLARmEB","PstI.TP527171",11,3934,0
"106","HW_1","pLARmEB","PstI.TP582448",11,4183,0
"106","HW_1","pLARmEB","PstI.TP692748",11,4800,0
"106","HW_1","pLARmEB","PstI.TP720017",11,4972,0
"106","HW_1","pLARmEB","PstI.TP865711",11,6040,0
"106","HW_1","pLARmEB","PstI.TP919648",11,6431,0
"106","HW_1","pLARmEB","PstI.TP1002850",11,6959,0
"106","HW_1","pLARmEB","PstI.TP1071296",11,7466,0
"106","HW_1","pLARmEB","PstI.TP1141531",11,7998,0
"106","HW_1","pLARmEB","PstI.TP1159423",11,8140,0
"106","HW_1","pLARmEB","PstI.TP1161418",11,8153,0
"106","HW_1","pLARmEB","PstI.TP1175461",11,8280,0
"106","HW_1","pLARmEB","NsiI.TP66747",11,9923,0
"106","HW_1","pLARmEB","NsiI.TP328982",11,12748,0
"106","HW_1","pLARmEB","NsiI.TP457503",11,14566,0
"106","HW_1","pLARmEB","NsiI.TP560012",11,16067,0
"106","HW_1","pLARmEB","NsiI.TP706204",11,17820,0
"106","HW_1","ISIS EM-BLASSO","PstI.TP541575",2,74276308,5.99376898326639e-05
"106","HW_1","FarmCPU","PstI.TP506408",2,7240618,2.33205586914719e-06
"106","HW_1","FarmCPU","PstI.TP1059365",4,3535002,5.788796035153e-06
