"","ID","Method","Trait.name","SNP","Chromosome","Position","P.value"
"107",107,"SUPER","HM_1","PstI.TP1065484",2,9592436,0.0000752434927951574
"108",108,"SUPER","HM_1","PstI.TP671098",2,54577903,0.0000575970496295151
"109",109,"SUPER","HM_1","PstI.TP359942",2,60451936,0.0000377841483626313
"110",110,"SUPER","HM_1","GFSSContig11619_923",2,63686436,0.000147187891762656
"111",111,"SUPER","HM_1","PstI.TP57930",2,67346618,0.0000561934810748311
"112",112,"SUPER","HM_1","PstI.TP177807",2,68900132,0.000116967456045332
"113",113,"SUPER","HM_1","PstI.TP253737",2,69121109,0.0000681544820810068
"114",114,"SUPER","HM_1","PstI.TP37276",2,69768497,0.0000553496189932177
"115",115,"SUPER","HM_1","PstI.TP875140",2,72930521,0.000000318912362082784
"116",116,"SUPER","HM_1","PstI.TP749093",2,74477521,0.000143366038129412
"117",117,"SUPER","HM_1","PstI.TP444619",3,2190567,0.000131829983958667
"118",118,"SUPER","HM_1","PstI.TP774514",3,2411196,0.000113195609285669
"119",119,"SUPER","HM_1","PstI.TP33762",3,2698512,0.000147518901428697
"120",120,"SUPER","HM_1","PstI.TP784632",3,4314116,0.000112855944142271
"121",121,"SUPER","HM_1","GFSSContig16256_300",3,5453936,0.0000422020982756898
"122",122,"SUPER","HM_1","PstI.TP166748",3,7900736,0.00000385114215250242
"123",123,"SUPER","HM_1","PstI.TP1098048",3,8729042,0.000131024088539718
"124",124,"SUPER","HM_1","PstI.TP83629",3,8924840,0.0000604872165860213
"125",125,"SUPER","HM_1","NsiI.TP411037",3,46590356,0.000102517325262021
"126",126,"SUPER","HM_1","PstI.TP1005487",3,49717109,0.000020550701017464
"127",127,"SUPER","HM_1","NsiI.TP101439",3,50050903,0.0000407888063628314
"128",128,"SUPER","HM_1","PstI.TP1169498",3,51898039,0.0000238277189058616
"129",129,"SUPER","HM_1","PstI.TP827342",3,56694405,0.000110997801379629
"130",130,"SUPER","HM_1","PstI.TP1236277",3,57259501,0.0000233304774459926
"131",131,"SUPER","HM_1","PstI.TP892247",3,57467578,0.00000922804934377578
"132",132,"SUPER","HM_1","NsiI.TP756830",3,59816618,0.0000657955376360159
"133",133,"SUPER","HM_1","PstI.TP315041",3,62632908,0.000106104723451892
"134",134,"SUPER","HM_1","NsiI.TP579782",3,63115213,0.0000605598797721969
"135",135,"SUPER","HM_1","PstI.TP1128716",3,65668248,0.0000965394333763243
"136",136,"SUPER","HM_1","PstI.TP318338",3,67023794,0.00000797820453163554
"137",137,"SUPER","HM_1","NsiI.TP370880",3,68111215,0.00013098372207719
"138",138,"SUPER","HM_1","PstI.TP410209",3,69602329,0.0000242023373919171
"139",139,"SUPER","HM_1","NsiI.TP659581",3,70887842,0.0000135158142790448
"140",140,"SUPER","HM_1","NsiI.TP376338",3,73019311,0.00000659474126774068
"141",141,"SUPER","HM_1","PstI.TP1276226",3,74078103,0.0000987161801911579
"142",142,"SUPER","HM_1","PstI.TP1250993",4,666401,0.0000897786923560767
"143",143,"SUPER","HM_1","PstI.TP219514",4,691478,0.000119769522488769
"144",144,"SUPER","HM_1","NsiI.TP340042",4,1007876,0.000120700221301905
"145",145,"SUPER","HM_1","NsiI.TP753313",4,3235012,0.000130228704785754
"146",146,"SUPER","HM_1","PstI.TP297382",4,4364885,0.0000375267219449136
"147",147,"SUPER","HM_1","PstI.TP408444",4,9160208,0.0000768356964233593
"148",148,"SUPER","HM_1","PstI.TP28557",4,43964717,0.000149557591466283
"149",149,"SUPER","HM_1","PstI.TP768230",4,48611784,0.0001468321840053
"150",150,"SUPER","HM_1","NsiI.TP773756",4,53789013,0.00000304893805709445
"151",151,"SUPER","HM_1","NsiI.TP360192",4,57666407,0.0000430032473495437
"152",152,"SUPER","HM_1","PstI.TP581762",4,62741281,0.0000172093885044178
"153",153,"SUPER","HM_1","NsiI.TP205252",4,63574731,0.000079924433350086
"154",154,"SUPER","HM_1","PstI.TP796634",4,64652977,0.0000729237110332973
"155",155,"SUPER","HM_1","NsiI.TP120901",4,67265395,0.0000338670345507325
"156",156,"SUPER","HM_1","NsiI.TP211144",4,67377179,0.000156884996114673
"157",157,"SUPER","HM_1","NsiI.TP189044",5,34971,0.000150553295833596
"158",158,"SUPER","HM_1","PstI.TP747686",5,191126,0.000072803754849365
"159",159,"SUPER","HM_1","NsiI.TP346723",5,9422087,0.0000958843178288085
"160",160,"SUPER","HM_1","PstI.TP861953",5,64737000,0.000150036568267234
"161",161,"SUPER","HM_1","PstI.TP724345",5,71593518,0.00000426047828253627
"162",162,"SUPER","HM_1","NsiI.TP352026",6,555824,0.0000422048797220755
"163",163,"SUPER","HM_1","PstI.TP774963",6,1911989,0.000153139606193974
"164",164,"SUPER","HM_1","PstI.TP29028",6,45093133,0.0000108466483778017
"165",165,"SUPER","HM_1","PstI.TP1080029",6,54377110,0.0000542516042215172
"166",166,"SUPER","HM_1","NsiI.TP364137",6,56610072,0.0000181124369620287
"167",167,"SUPER","HM_1","PstI.TP6170",6,56702797,0.000119015407490052
"168",168,"SUPER","HM_1","PstI.TP663240",6,56975360,0.0000702832491754864
"169",169,"SUPER","HM_1","NsiI.TP159695",6,57820247,0.0000632960102958227
"170",170,"SUPER","HM_1","PstI.TP607682",6,57995101,0.0000260068338821326
"171",171,"SUPER","HM_1","NsiI.TP255006",6,59462133,0.00000727881723504116
"172",172,"SUPER","HM_1","PstI.TP369771",6,59498070,0.0000586773276102963
"173",173,"SUPER","HM_1","PstI.TP230384",6,60169404,0.0000109416978531725
"174",174,"SUPER","HM_1","NsiI.TP755117",6,60605057,0.0000639196798519827
"175",175,"SUPER","HM_1","PstI.TP1064114",7,1325659,0.00000817189201231539
"176",176,"SUPER","HM_1","PstI.TP1105337",7,5792076,0.0000259138891603937
"177",177,"SUPER","HM_1","NsiI.TP31742",7,6509038,0.0000505155277859109
"178",178,"SUPER","HM_1","NsiI.TP668488",7,6826349,0.00000409368799847687
"179",179,"SUPER","HM_1","PstI.TP543083",7,7619505,0.000116426993071578
"180",180,"SUPER","HM_1","NsiI.TP644424",7,12799384,0.000133424348833378
"181",181,"SUPER","HM_1","PstI.TP522628",7,55214011,0.000141673185467373
"182",182,"SUPER","HM_1","PstI.TP265440",7,55685759,0.0000207654780343631
"183",183,"SUPER","HM_1","NsiI.TP414923",7,58216713,0.00010687297246375
"184",184,"SUPER","HM_1","PstI.TP940968",7,61142166,0.00000896022418013929
"185",185,"SUPER","HM_1","GFSSContig4757_256",7,64751316,0.0000413251376257954
"186",186,"SUPER","HM_1","PstI.TP991040",8,1163254,0.000116093842689806
"187",187,"SUPER","HM_1","NsiI.TP216354",8,3457735,0.000151281255558059
"188",188,"SUPER","HM_1","NsiI.TP744537",8,15911288,0.0000921801052927235
"189",189,"SUPER","HM_1","NsiI.TP593462",8,57647375,0.000127090265003904
"190",190,"SUPER","HM_1","PstI.TP937088",8,59762667,0.000101757713283826
"191",191,"SUPER","HM_1","NsiI.TP200612",9,6434685,0.0000593607970864378
"192",192,"SUPER","HM_1","NsiI.TP354716",9,10258988,0.0000913791408022271
"193",193,"SUPER","HM_1","NsiI.TP753743",9,41089177,0.0000333025052982041
"194",194,"SUPER","HM_1","NsiI.TP509742",9,47862370,0.0000147068704426307
"195",195,"SUPER","HM_1","NsiI.TP415575",9,53923129,0.0000630109161887165
"196",196,"SUPER","HM_1","PstI.TP69959",9,57639787,0.0000776247184093951
"197",197,"SUPER","HM_1","PstI.TP53013",9,59327122,0.0000811608935679019
