"","ID","Method","Trait.name","SNP","Chromosome","Position","P.value"
"39",39,"GLM","SRD","NsiI.TP367055",6,54157808,0.000241878530290844
"40",40,"GLM","SRD","PstI.TP734120",6,59587728,0.000463554786075877
"41",41,"GLM","SRD","PstI.TP977648",7,1460970,0.00029421223321472
"42",42,"GLM","SRD","PstI.TP529013",7,3866800,0.00020346423467305
"43",43,"GLM","SRD","PstI.TP51830",7,53846835,0.0000529985783967406
"44",44,"GLM","SRD","PstI.TP190549",7,57197488,0.000184347771549452
"45",45,"GLM","SRD","PstI.TP504724",8,3133646,0.000169112740427623
"46",46,"GLM","SRD","PstI.TP116851",9,200152,0.000171270036716459
"47",47,"MLM","SRD","NsiI.TP707198",1,66770322,0.000267168788474888
"48",48,"MLM","SRD","NsiI.TP432172",1,71698309,0.000352662391577227
"49",49,"MLM","SRD","PstI.TP52592",1,76810927,0.000261415430994276
"50",50,"MLM","SRD","PstI.TP891669",10,54262693,0.000394211652612023
"51",51,"MLM","SRD","NsiI.TP350028",10,56058607,0.0000960415410221924
"52",52,"MLM","SRD","NsiI.TP559543",10,56346801,0.0000657304397889582
"53",53,"MLM","SRD","PstI.TP142614",11,1193,0.000309724981514424
"54",54,"MLM","SRD","PstI.TP184692",11,1512,0.000140483637567674
"55",55,"MLM","SRD","PstI.TP1016686",11,7060,0.000494477608022896
"56",56,"MLM","SRD","PstI.TP1193608",11,8440,0.000477478807337302
"57",57,"MLM","SRD","NsiI.TP27091",11,9422,0.00020092827746256
"58",58,"MLM","SRD","NsiI.TP51372",11,9738,0.000142376896990886
"59",59,"MLM","SRD","NsiI.TP56527",11,9790,0.000238259485965189
"60",60,"MLM","SRD","NsiI.TP335176",11,12821,0.000278630882336631
"61",61,"MLM","SRD","NsiI.TP343288",11,12901,0.000426601483472452
"62",62,"MLM","SRD","NsiI.TP561618",11,16089,0.000165396186575493
"63",63,"MLM","SRD","NsiI.TP695292",11,17688,0.000257588991971523
"64",64,"MLM","SRD","NsiI.TP722177",11,18024,0.0000074282319361357
"65",65,"MLM","SRD","NsiI.TP267424",2,445451,0.0000648930448145565
"66",66,"MLM","SRD","PstI.TP251932",2,63653245,0.000386340033819393
"67",67,"MLM","SRD","NsiI.TP206149",2,64247128,0.000309016567500326
"68",68,"MLM","SRD","PstI.TP410173",3,5585945,0.0000951360568028306
"69",69,"MLM","SRD","PstI.TP842828",3,8783224,0.000458469463410587
"70",70,"MLM","SRD","GFSSContig17760_1991",3,19940061,0.000367331100724489
"71",71,"MLM","SRD","PstI.TP1095590",3,69404347,0.0004673762156045
"72",72,"MLM","SRD","PstI.TP314411",4,3574691,0.000344557654952794
"73",73,"MLM","SRD","PstI.TP183270",4,51849104,0.000438265292784162
"74",74,"MLM","SRD","PstI.TP804706",4,54445856,0.000354045664949537
"75",75,"MLM","SRD","PstI.TP410557",4,60353279,0.00016396058882099
"76",76,"MLM","SRD","NsiI.TP652655",4,66508806,0.0000517183451967932
"77",77,"MLM","SRD","NsiI.TP312416",5,63829769,0.000457035379013843
"78",78,"MLM","SRD","NsiI.TP436473",6,1386687,0.000212651782531528
"79",79,"MLM","SRD","NsiI.TP367055",6,54157808,0.000359654482172784
"80",80,"MLM","SRD","PstI.TP977648",7,1460970,0.000412322761661512
"81",81,"MLM","SRD","PstI.TP529013",7,3866800,0.000276977026958457
"82",82,"MLM","SRD","PstI.TP51830",7,53846835,0.0000826818499124481
"83",83,"MLM","SRD","PstI.TP190549",7,57197488,0.000291024172794092
"84",84,"MLM","SRD","PstI.TP504724",8,3133646,0.000240468806176809
"85",85,"MLM","SRD","PstI.TP116851",9,200152,0.000373792241412377
"86",86,"CMLM","SRD","NsiI.TP707198",1,66770322,0.000361703175752085
"87",87,"CMLM","SRD","NsiI.TP350028",10,56058607,0.000169362656504051
"88",88,"CMLM","SRD","NsiI.TP559543",10,56346801,0.000123281116503182
"89",89,"CMLM","SRD","PstI.TP184692",11,1512,0.000293172154029905
"90",90,"CMLM","SRD","NsiI.TP27091",11,9422,0.000316112128412639
"91",91,"CMLM","SRD","NsiI.TP51372",11,9738,0.000182330654854641
"92",92,"CMLM","SRD","NsiI.TP56527",11,9790,0.000365144265855645
"93",93,"CMLM","SRD","NsiI.TP343288",11,12901,0.000357735722571194
"94",94,"CMLM","SRD","NsiI.TP561618",11,16089,0.000245072244975267
"95",95,"CMLM","SRD","NsiI.TP722177",11,18024,0.0000165956706364725
"96",96,"CMLM","SRD","NsiI.TP267424",2,445451,0.0000947531828843146
"97",97,"CMLM","SRD","PstI.TP410173",3,5585945,0.000158443961734005
"98",98,"CMLM","SRD","PstI.TP314411",4,3574691,0.000481648047523051
"99",99,"CMLM","SRD","PstI.TP410557",4,60353279,0.000271319587284238
"100",100,"CMLM","SRD","NsiI.TP652655",4,66508806,0.000156896567050577
"101",101,"CMLM","SRD","NsiI.TP436473",6,1386687,0.00036004820837068
"102",102,"CMLM","SRD","PstI.TP51830",7,53846835,0.000151991003888845
"103",103,"CMLM","SRD","PstI.TP504724",8,3133646,0.00027923691988575
"104",104,"SUPER","SRD","NsiI.TP749897",1,57496162,0.000454919591471514
"105",105,"SUPER","SRD","PstI.TP1220377",1,61728924,0.000217982559010104
"106",106,"SUPER","SRD","PstI.TP853551",1,71069569,0.00028143747159556
"107",107,"SUPER","SRD","PstI.TP1157813",10,49027931,0.000263567999699018
"108",108,"SUPER","SRD","PstI.TP772551",11,5330,0.0000290682628623003
"109",109,"SUPER","SRD","PstI.TP921635",11,6441,0.000290283226427589
"110",110,"SUPER","SRD","PstI.TP924917",11,6474,0.000414466737314742
"111",111,"SUPER","SRD","PstI.TP977586",11,6781,0.000256517831058996
"112",112,"SUPER","SRD","NsiI.TP78640",11,10014,0.000469290380650492
"113",113,"SUPER","SRD","NsiI.TP131224",11,10575,0.000498979252784833
"114",114,"SUPER","SRD","NsiI.TP335176",11,12821,0.0000490337432145035
"115",115,"SUPER","SRD","NsiI.TP722177",11,18024,0.0000684959172421601
"116",116,"SUPER","SRD","NsiI.TP267424",2,445451,0.0000632032707749811
"117",117,"SUPER","SRD","PstI.TP343649",2,15710706,0.000255883740175188
"118",118,"SUPER","SRD","PstI.TP744734",5,66118812,0.000421543414418481
"119",119,"SUPER","SRD","PstI.TP190549",7,57197488,0.0000431597413846659
"120",120,"SUPER","SRD","PstI.TP116851",9,200152,0.000439968401011162
"121",121,"rrBLUP","SRD","PstI.TP778849",1,61900805,0.000213862528092405
"122",122,"rrBLUP","SRD","NsiI.TP511244",1,76291569,0.000293641459653387
"123",123,"rrBLUP","SRD","NsiI.TP354390",1,77569036,0.000217608494016923
"124",124,"rrBLUP","SRD","NsiI.TP411208",11,13665,0.000249930638260533
"125",125,"rrBLUP","SRD","NsiI.TP484341",11,14956,0.00029569659150629
"126",126,"rrBLUP","SRD","NsiI.TP697615",2,13689231,0.000415929824634038
"127",127,"rrBLUP","SRD","NsiI.TP586387",4,58541190,0.000448254340980718
"128",128,"rrBLUP","SRD","NsiI.TP60435",5,61407093,0.0000308100188240794
"129",129,"rrBLUP","SRD","PstI.TP1105907",7,53011045,0.0000206040651413704
