"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","rrBLUP.CmDW_g","rrBLUP.Cml_cm","rrBLUP.CmD_BI_mm","rrBLUP.CmD_LI_mm","rrBLUP.CmN.","rrBLUP.Bcirc_cm","rrBLUP.Yld_kg","rrBLUP.SDW_kg","rrBLUP.CCirc_cm","rrBLUP.Lg","rrBLUP.GS","rrBLUP.FD","rrBLUP.SRD","rrBLUP.ADD"
"2563","PstI.TP716618",1,918921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1145","PstI.TP1246584",1,1015480,1.67833957350284,1.89531451838716,1.57437816511784,1.14597835534177,1.09230797933996,0.956325617366817,1.02868178513902,1.10632543165766,1.07403545429525,0.165683716923624,0.681205141464016,0.254118163106337,0.834090672459177,0.451597029317486,0.0209729937050505,0.012725811371511,0.0266453748844044,0.0714531936507636,0.0808522333319923,0.110579439081629,0.0936091312754169,0.0782842812126252,0.0843265913649704,0.682835801044976,0.208350649450408,0.557034170116804,0.146524189427373,0.353511031457303
"1779","PstI.TP354591",1,1050082,0.0247383920686085,0.0315477141083044,0.0753370469643107,0.0122541590947507,0.0444629036436357,1.02205073019668,0.174912393549085,0.186913441998537,0.119239299390194,0.146658489148906,0.92196370030617,1.28079741726544,0.377101468120088,0.186188861545186,0.944629725819021,0.92993434116614,0.8407424055997,0.972178116327655,0.902686809444043,0.095049375943018,0.66847875037668,0.650259278761327,0.759907447080415,0.7134138081205,0.119684056281172,0.0523844734305403,0.419660923385672,0.651345082171752
"2932","PstI.TP856852",1,1153760,0.0616270207327761,0.0823170081936789,0.309315936489193,0.173321770593007,0.0932960600873314,0.205397834162464,0.22133419152069,0.27853159610638,0.319566741932246,0.563203480143735,1.53519438893202,0.830445012160137,0.210691265349969,0.024775412273456,0.867706756734854,0.827338037497076,0.490550884946733,0.670931572729643,0.806684922794507,0.623163726671309,0.600711309581831,0.526584903014394,0.479107818450315,0.273398747008198,0.0291612147445499,0.147759355404311,0.615614349925459,0.944549206961475
"2709","PstI.TP775725",1,1175417,0.438846102650575,0.362833406663595,0.400034907779883,0.505141267119682,0.128896247220312,0.324727905430916,0.176760097316524,0.160251069242146,0.767724777354513,0.233830918497225,0.208032682972988,1.07497041997483,0.878808026695375,0.635766106840821,0.364044016545094,0.433677203035922,0.39807517272814,0.312506268275296,0.743196666079272,0.473447790995504,0.665640752180141,0.691431133282275,0.170716391626808,0.583672297998304,0.619394460590509,0.0841452451461709,0.132187982203597,0.231331030861202
"514","NsiI.TP72077",1,1422420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"564","NsiI.TP796534",1,1682668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3113","PstI.TP929619",1,1952038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1922","PstI.TP417865",1,2030761,0.389210924535712,0.15524889940123,0.798859636668427,0.560720510531399,0.0756982394677224,0.480289578078317,0.214912445814955,0.0101347952366596,0.0669888593785104,0.263732226459733,0.406852694009314,3.25800118928406,0.340581276408231,0.800590714398137,0.408121125314367,0.699441023032815,0.158906024752432,0.274966312481768,0.840043470604404,0.330910404073526,0.60965979285213,0.976933955573593,0.857059830443394,0.544838481105166,0.391874772447908,0.000552075927458648,0.456476814468388,0.158273893343382
"479","NsiI.TP666080",1,2031570,0.374859233704164,0.227709546334954,0.00300461456053828,0.453548271748861,0.186276555879811,0.322280747846522,0.746244013805548,0.945003072873105,0.633852909443112,0.996765377636292,1.49819439151024,0.0178946626751404,0.47282374346419,0.831775606864505,0.421833208541,0.591957399540342,0.993105496203554,0.351926303809217,0.651213573461663,0.476123099518952,0.179372551645459,0.11350027848729,0.232352361388891,0.10074757985261,0.031754524104986,0.959633360590876,0.336648168856745,0.147307341973095
"3007","PstI.TP885267",1,2084430,0.0734754878207687,0.0448532115091389,0.35793357251698,0.140495359952069,0.0897328683872533,0.669207767031817,0.244298378451575,0.134388981946119,0.280071149891036,0.186211546407517,0.147476972547494,0.188066258959354,0.551122982982158,1.51978327589605,0.844353897062026,0.90187591383446,0.438597778338138,0.723610133365737,0.813330636538307,0.214186568471462,0.56977268014275,0.733856285036181,0.524721488779598,0.651311060814708,0.712070554879505,0.648535480957249,0.281110467248118,0.0302145912998299
"1227","PstI.TP1294018",1,2280325,0.191217498537696,0.00398728999498278,0.0477063810188424,0.290306210161586,1.09026207857936,0.00421376235462969,0.01816548687399,0.0114677012824002,0.546644020594129,0.316762891265117,0.0210883514460531,0.254465176026954,0.0897339141083602,0.682597111621553,0.643846740588342,0.990860942874084,0.895970310844233,0.512499905724562,0.0812340154870663,0.990344371456521,0.959035123841426,0.973940215100524,0.28402461472938,0.482210995150572,0.952602350009824,0.556589262668723,0.813328678152868,0.20768392762436
"2245","PstI.TP56795",1,2315051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"803","PstI.TP108989",1,2588793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3207","PstI.TP966432",1,2596832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1972","PstI.TP441536",1,2816855,0.10857341233557,0.0431789118535631,0.484856054659655,0.628904531441062,0.59309656950759,0.00158273773330671,0.0900226115853574,0.276259760267011,0.164759354343722,0.525578248596397,0.553334845955602,0.00178673977889509,0.0261597747670122,0.00916643292772848,0.778801156320041,0.905359552352765,0.327449208754328,0.235014938443747,0.255213374835683,0.996362244412396,0.812788197164183,0.529346736253841,0.684290712593226,0.298141032675231,0.27968241051174,0.99589433101931,0.941543143785803,0.979114691316552
"795","PstI.TP1085601",1,2820903,0.681406577499759,0.328115709808239,0.609507565667121,0.392823418944138,0.442165338807857,0.407111998457771,0.660019572761343,0.550100105979983,0,0.0475862048545897,0.0250542362774429,0.670048747669471,0.22039878964445,0.264097309647285,0.208254033907407,0.469768930605075,0.245749381984415,0.404740422831652,0.361272297680372,0.391640865395484,0.218766302824313,0.281773336171451,1,0.896218274331433,0.943942985885037,0.213772212601045,0.602006541442233,0.544380663207057
"2143","PstI.TP525202",1,2884119,0.624614003762402,0.558513573258639,0.523184598090288,0.672270520252182,0.0304106790544943,0.707557647666575,0.478781693788505,0.47869002365563,0.253216416655046,0.136971659665869,1.33945982343947,0.511764130739347,0.349631107681575,0.202371080089178,0.237348229386564,0.276367154318262,0.299788798741943,0.21268138496688,0.932372210755974,0.196084087881449,0.332061332422195,0.33213143075543,0.558191968446558,0.729505113309575,0.0457657070760501,0.307776792449573,0.447063169038001,0.627521947641685
"1196","PstI.TP1268585",1,2988383,0.268648572982438,0.126205064972372,0.407594000647485,0.540881263189364,0.191801964246657,0.400119627077777,0.561526032820629,0.504202279203368,0.945143334229014,0.764240863053193,0.250727594622969,0.343369801157716,0.182067455857248,0.635692763430393,0.538705521645207,0.747816313564606,0.39120644348353,0.287818520764565,0.64298084599892,0.397997526427368,0.274456782150959,0.313182668905508,0.113463627935295,0.172091387822326,0.561399996223604,0.453555250502573,0.657555695997569,0.23137010121596
"2304","PstI.TP59735",1,3027630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2913","PstI.TP849876",1,3050119,0.365118332424949,0.230495539059411,0.290828835144188,0.669836151551468,0.00506017122095527,0.0918241832851807,0.175501210079766,0.179714122002005,0.0387071184529429,0.0506198083597953,0.249851799013913,0.23442659515513,0.145686592048499,0.683709625492662,0.431401516635331,0.588172155637178,0.511883540172741,0.213876884131315,0.988416140749565,0.809423514165559,0.667573040895187,0.661128498202555,0.914729913353648,0.889979886330944,0.562533254315903,0.582872284070014,0.715012127352375,0.207152593298658
"2422","PstI.TP66009",1,3078783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1424","PstI.TP209693",1,3305106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2360","PstI.TP626124",1,3342723,0.228431244901168,0.136797514696319,0.057409719934725,0.226874717463038,0.138807701482032,0.356832049523388,0.0525571673060022,0.022699621608924,0.0179302614429619,0.225690675774918,0.160567818950857,0.626518055855098,0.429737730785828,1.38322596029167,0.590974517984256,0.729797691559705,0.876173835558323,0.593096392616532,0.726427536507949,0.439711627958826,0.886018587064682,0.949074660803657,0.959554703443357,0.594715591217887,0.690927026572077,0.236309915092706,0.371759665936941,0.0413784329796138
"742","PstI.TP1059573",1,3357749,0.45292714852897,0.866611314795106,0.162165781840876,0.976421863035729,0.979608720708955,0.722789237314448,0.672429395783022,0.558297628967291,0.592366900311241,0.194506476920688,0.215576792032819,0.543572643867895,0.0565350500418513,0.26217878226445,0.352429985055178,0.135952965514652,0.688389469477206,0.105579144096724,0.10480723876752,0.189326219401849,0.212603595150251,0.276504606557611,0.255642525725529,0.638989207608775,0.608727900861673,0.286040386461001,0.877940229453082,0.546790823893133
"357","NsiI.TP504485",1,3381640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1139","PstI.TP1244443",1,3397749,0.353059547338883,0.416581415733914,0.069707128804824,0.616412391893767,0.270429599786744,0.627442314454768,0.295513070123999,0.405961950217165,0.767389601580537,0.22362145160808,0.34622016899957,0.476021484100975,0.574561666234437,0.296802642736286,0.44354782367129,0.383193897587888,0.851712205948101,0.241873120756271,0.536500832508127,0.235807538859117,0.506392109387187,0.392679337653451,0.170848196397812,0.597555913218413,0.45058821739289,0.334178508150402,0.266341188739572,0.504890683868796
"1060","PstI.TP1199997",1,3471828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2660","PstI.TP757375",1,3471897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2589","PstI.TP726521",1,3535515,0.0226256110448904,0.035124605615174,0.148367322269883,0.0935548042713384,0.0211822711353667,0.211637925756952,0.0431550505194087,0.0591425344180727,0.14025968656434,0.0525640874296849,0.195250269381003,0.0529544005534557,0.115488246790732,0.594449962142844,0.949236411733849,0.922306765513733,0.71061223013464,0.806204458786816,0.952396364331728,0.61427391605635,0.905409296664945,0.872684908267522,0.724002912777576,0.886004469203152,0.637895782253883,0.885208548844718,0.766499283471468,0.254419290905247
"1824","PstI.TP374511",1,3576636,1.00965049354886,1.20386035321517,0.583056311963475,0.839375817128345,1.24833329783867,1.0238739943839,1.16548041015709,1.14607866156194,0.806381162708409,1.17535589033236,0.292167416704514,1.25225463830039,0.622198772069331,0.213121918610766,0.0978023987075879,0.0625373748505816,0.26118226754501,0.144751869977925,0.056450358215622,0.0946511741172643,0.0683155532572375,0.0714366924690646,0.1561776333012,0.0667796455610549,0.510308242712742,0.0559429497058714,0.238671865657421,0.612178511965738
"1194","PstI.TP1267977",1,3576713,0.213658028044764,0.0326670162684404,0.289795090043874,0.156192591298723,0.0544386816908206,0.199381730762736,0.253714723402409,0.106552478184057,0.179841269409133,0.204648939040633,0.171899210752005,0.265810857006632,0.372056085733765,0.838672084436704,0.611423282036214,0.927540717965893,0.513103420683025,0.697922836079282,0.882188350068166,0.63185622609596,0.557551869797949,0.782433653604662,0.660934969447558,0.624239233959125,0.673132856018033,0.542236992866735,0.424564731193178,0.144986616686637
"941","PstI.TP1155202",1,3620639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3195","PstI.TP961085",1,3705536,0.410099516540623,0.0458494682185143,0.228098356150603,0.586273647419664,1.23122486257308,0.632642334514825,0.535960355361578,0.663945455993494,0.583394643574746,2.25526055348556,0.168856392398084,0.171429664926064,0.37510185549775,0.126281340698,0.388956007339799,0.899809412437192,0.591427676366728,0.259254529372656,0.058718524971625,0.233000935908276,0.291098283545321,0.216797636867924,0.26097887604514,0.0055557084444196,0.677865619514284,0.673861020105821,0.421597614143454,0.747684985109843
"1443","PstI.TP21889",1,3705780,1.12563014434985,0.773917927621791,0.807020368171787,1.57474577015651,1.04447766546882,0.459504413002869,0.336685833064204,0.487925325181689,0.654782710086013,0.107169738346558,0.228786696197327,0.00178879270086221,0.167187449458596,0.0658498145893734,0.0748806931080703,0.168299208056552,0.155947936238944,0.0266228306656681,0.0902656127317124,0.347132748544703,0.460589641848718,0.325143199366819,0.221420226104592,0.781322375223059,0.590491028722937,0.995889623410528,0.680475589563303,0.859310632367749
"731","PstI.TP1053336",1,3955998,0.136321426780709,0.0220626513474967,0.32576485637525,0.465805750301804,0.0167605044986021,0.0684817738896106,0.053539685859691,0.0275478664754167,0.163964596134546,0.636361189816939,0.507586566818711,0.162962165024635,0.017286999103703,0.00115962901201557,0.730598158495808,0.950467669243877,0.472318703435716,0.342132436080599,0.962142714152511,0.854118691610804,0.884016384031369,0.938538588408461,0.685544110013666,0.231014271396278,0.310751642762628,0.687128298821901,0.960977016588549,0.997333417188534
"225","NsiI.TP403662",1,3957731,0.637071141249072,0.331787651711706,0.440426530952465,0.203619218926789,0.374925571059165,0.655800874514112,0.497028533334612,0.488563351723258,0.40357425578426,0.0969905808063749,0.103311123569158,0.239288921406228,0.00268688506428854,1.33188677782504,0.230636935422536,0.465813797508249,0.362721642215867,0.625721072573008,0.421768779533972,0.220901734276673,0.3183988325449,0.32466587881413,0.394844183015336,0.799851602396251,0.788295189686257,0.576382887807325,0.993832317230172,0.0465707489360089
"3021","PstI.TP891020",1,4033768,0.931323484412521,1.24656325928433,0.832607236314034,0.501519437077443,0.478571769339235,0.950855163190221,0.923398693683181,0.782410845981116,0.610133090654911,0.0929374906944005,0.173921721033055,0.21572612226093,0.905107882611519,0.819645414670432,0.117132258046504,0.0566809004175543,0.147025533404794,0.315123334194651,0.332221879344254,0.111981127723019,0.119289249515953,0.165039976839305,0.245395677911161,0.807351226366637,0.670005362968488,0.608518628458184,0.12442055016687,0.151479751964955
"2363","PstI.TP629259",1,4276027,0.0367866427437877,0.457889234770472,0.278512736990223,0.101574229675546,0.0681864464508744,0.208053217137068,0.107717329199984,0.188528878976305,0.115369574040421,0.42571063286129,0.317977496881546,0.904277272159289,1.03045552688696,0.132486185674321,0.91878385954914,0.348426168532869,0.526607770312721,0.791454167602363,0.854699703990214,0.619365175284485,0.78033784654961,0.64784501453978,0.766708761166794,0.375222927181886,0.480864263952002,0.124658738546179,0.0932275933424592,0.737078620448564
"2362","PstI.TP629254",1,4276045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1264","PstI.TP140451",1,4460094,0.298003739953525,0.132208182639839,0.189907544698884,0.322251155469995,0.0498849520720288,0.170787653939594,0.3606891982526,0.299390267464616,0.758990000285787,1.00646048639921,0.0143493185168915,0.133015612179724,0.390370267184761,0.389008992325995,0.50349627288025,0.737550594419628,0.645791694540509,0.476155543159519,0.891487068594915,0.674857915360795,0.435823658206913,0.501891375158362,0.174184697929256,0.098523427871849,0.967499349033887,0.736180632523593,0.407033104924012,0.408310931924054
"1895","PstI.TP403850",1,4535788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1155","PstI.TP1250346",1,4555696,0.350219665001724,0.209791895556357,0.062097013521028,0.169670697565929,0.490326093972773,0.056524735238511,0.307214385430811,0.331868679970114,0.701733090001813,0.740480789500175,0.147387350482308,0.355617661224412,0.219966557532205,0.0936739555551124,0.446457717898118,0.616890531538296,0.866768233807017,0.676595807597978,0.32335077487746,0.877961081406607,0.492930413373231,0.465726896657546,0.198731591265923,0.181768745755985,0.712217514653434,0.440942884494535,0.602605987436267,0.805983302119858
"311","NsiI.TP468762",1,4620729,0.164071442540588,0.139470893782033,0.776086320618904,0.111835333623429,0.605678738402824,0.00297220116163708,0.41152966685587,0.327759297071221,0.367499930242167,0.0984413165358168,0.184481071165602,0.144050813870628,0.591395823248181,0.853681424947867,0.685375471180353,0.725319087016534,0.167460999650793,0.772973608934502,0.247925536440902,0.99317961901011,0.387677265193501,0.4701546144192,0.429042258153083,0.797184201767844,0.653911430278059,0.717710311911563,0.256214778772227,0.140061436113118
"1645","PstI.TP307588",1,4762662,0.342300321789445,0.0191160631775469,0.134606871978429,0.291348315497048,0.0472174550789162,0.0364444446502861,0.2943052516906,0.367399402189243,0.494933368045987,0.993891242405033,0.316269570483856,0.166263072292585,0.550028803067707,0.257656991861307,0.454673537171754,0.956938299815846,0.733488194094914,0.511271617892678,0.896979556463341,0.919508091602102,0.507802399045284,0.4291415819457,0.319938594020572,0.101416532488799,0.482759056141728,0.681925495135068,0.281819601803873,0.552513645274642
"3090","PstI.TP920636",1,4777048,0.3472917181353,0.443265729642841,0.0208425904126226,0.414041824025263,0.521638321930288,0.267339412896801,0.537350778985496,0.876562156386934,0.64895967541926,0.128776144126084,0.150892236010278,0.527532519009903,0.118014346007669,0.53697415755324,0.449477836587759,0.360358085011747,0.953141566602964,0.385441236585601,0.300858078925181,0.540331873899627,0.290167802683363,0.132873337470529,0.224409027963909,0.743402223751366,0.706492838649736,0.296802449603531,0.762053836758864,0.290419546182633
"3167","PstI.TP947391",1,4891496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2475","PstI.TP683907",1,4900973,0.630235334376187,0.470111762667694,0.672352778617816,0.576739740544552,0.301811052335227,1.31190394004809,0.632157536645009,0.776274572961603,0.468205542165814,0.862989168455319,0.154331089492595,0.23096616518201,0.472423991516885,0.0647856614250503,0.234295887474954,0.338756968168801,0.212641105462669,0.265008777973785,0.49910158339658,0.0487636336610629,0.233261177363367,0.167388426557448,0.340247120000893,0.1370915957141,0.700920739534591,0.587535124167386,0.336958183654701,0.861418785723755
"1890","PstI.TP402429",1,4990016,0.356847474982751,0.497755496876602,0.280132908243922,0.376604151898504,0.269965097695994,0.34165656551165,0.311997120597631,0.37285787356397,0.608594289933038,2.2534336713715,0.65634068685338,0.316674420653041,0.194994605951046,0.0919868262607193,0.439696010368283,0.317866312015158,0.524646876662231,0.420141757782654,0.537074956946752,0.455348001153418,0.487531722461617,0.423781629377647,0.246266710907013,0.00557912804157173,0.220627331978974,0.482309236894999,0.638271413636128,0.809120442387046
"2645","PstI.TP748688",1,5063937,0.118450508695006,0.0394063549340374,0.190605866378697,0.191753147937362,0.0602234883244971,0.40903966272079,0.242704808517598,0.235774523856488,0.254580789854604,0.0589861662112088,0.415109511177861,0.0125709390190385,0.151154639237067,0.0914781130153394,0.76128888897708,0.913258336062033,0.644754131351944,0.643053123491,0.870515506624297,0.389906376152877,0.571867204745946,0.581066015918918,0.556441112385272,0.872999176003395,0.384494816066853,0.971469255789773,0.706066100540179,0.810068765399332
"872","PstI.TP1126882",1,5115206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2476","PstI.TP684655",1,5379329,0.128895328438105,0.123845100035722,0.479361442820848,0.167914989480641,0.249118734027197,0.111360781906389,0.0855581363067587,0.0581216639506412,0.150581894899878,0.567232844879894,0.99725715529665,0.609969220086737,0.413202049497223,0.219709520583653,0.743198238368637,0.751891023431933,0.331618352354603,0.679336595635157,0.563483581058329,0.773818695507701,0.821186618320854,0.874738690204314,0.706997869539526,0.270873896524828,0.100633561899038,0.245488289534208,0.386187266972233,0.602962745019113
"406","NsiI.TP556033",1,5459542,0.147828497877696,0.00951266979094408,0.273512807124541,0.0476474948653167,0.230187613632193,0.0813406413255538,0.0416748510881043,0.0784531118663112,0.102715662556156,0.288447503149517,1.16376175697681,0.106465857048599,0.231248841778948,0.513582873224173,0.711494426073447,0.978334413152565,0.532705514875219,0.896091804034982,0.588589331981487,0.829200124587075,0.9085004545024,0.834731664313279,0.789376762248951,0.514698019160272,0.0685864371204836,0.782589727544687,0.587152829669795,0.306490577017773
"194","NsiI.TP367540",1,5460609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3108","PstI.TP928135",1,5502147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3189","PstI.TP9547",1,5534818,0.0324001539012095,0.124234475200758,0.0797619665951796,0.00639559208935647,0.105630490204762,0.0474695479352625,0.0935402095468462,0.0959680260446419,0.0127727706675728,0.537095608171875,0.477515857840943,0.236839017657206,0.270490154932428,0.893465189614988,0.928110842124886,0.751217203018684,0.832219779268385,0.985381508025513,0.784096490089371,0.896459042082968,0.80623155222263,0.801737087306428,0.971017885358838,0.290338341599997,0.33303060179796,0.57964351628519,0.536426031600947,0.127801164304472
"2058","PstI.TP476949",1,5536792,0.211703638422382,0.0489261048488548,0.0339245043307113,0.426180837658955,0.175109068375056,0.300760346740142,0.241864675276697,0.0645356687829771,0.124856632759737,0.516735049838092,0.198727897416398,0.551033884758212,0.123748839112713,0.331095967241221,0.614180977913392,0.893457492480092,0.924858933005104,0.374816898203185,0.66817609127689,0.500310541192108,0.572974540143455,0.861914786385657,0.750141801726798,0.304274074529762,0.63280820644132,0.281168144731487,0.752057697771006,0.466556272705222
"1606","PstI.TP291849",1,5571398,0.249253287968563,0.0903207238166077,0.00843803252767009,0.0190617295027536,1.03032202594089,0.361020983188563,0.315429974855699,0.23373177115541,0.34754684631426,0.173854858829446,0.29886724140867,0.0319064174632759,0.197184420600239,0.0335327199701117,0.563309028546347,0.812230467396617,0.980758244199597,0.957058027855484,0.0932562556569825,0.435490832186339,0.483693248159592,0.583805562788493,0.449213866423969,0.670108522196852,0.50249617307359,0.929166583655003,0.635061199578299,0.925693640257571
"2459","PstI.TP677745",1,5751851,0.223922845951741,0.261187815765119,0.327955813845573,0.241028857128761,0.146392970252507,0.531003504584691,0.203301655726588,0.276468426414205,0.0553638090098643,0.399753988119809,0.00698754698455229,1.05918085801633,0.15838047123757,0.367458741303779,0.597141361570209,0.548039907350991,0.469941919182548,0.574078315735385,0.713850108308446,0.294439787357666,0.626178777335007,0.529092461292559,0.880311126356132,0.398332747534824,0.984039321825804,0.0872607903028813,0.694415696077649,0.429082950894772
"2612","PstI.TP739422",1,5776555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2529","PstI.TP705967",1,5858828,0.114992540635342,0.528086296151493,0.118548119165086,0.117490771784355,0.17891183530589,0.293075703821135,0.136334580433965,0.093976542940718,0.0988944722669772,1.30562665509507,0.255731258524504,0.177442739702344,1.28597727492427,0.283522045580406,0.767374669539256,0.296424232350694,0.761117803643871,0.762973103215374,0.662350951742207,0.509242095043849,0.730576030907923,0.805421942373562,0.796352829964473,0.049473580803062,0.554969021621829,0.664595291832769,0.0517633917171999,0.520568583119629
"1163","PstI.TP1252197",1,5912854,0.889891865623919,1.05339652882141,0.404894685221052,0.75060627096477,1.03337697720724,0.0453516106767315,0.388539451575349,0.62696115296113,0.312478162520685,0.628176627932751,1.28089646865144,0.587622263019643,1.05412000024024,0.0311921942173979,0.12885703510846,0.0884307831500393,0.393645521441536,0.177579868084147,0.0926025663676454,0.900841508837741,0.408752619087584,0.236068938412707,0.486992011801227,0.235409167810507,0.0523725272436816,0.258450714408382,0.0882835929643739,0.930695910855417
