"Trait ID","Trait name","Method","RS#","Chromosome","Marker Position (bp)","QTN effect","LOD score","-log10(P)","r2 (%)","MAF","Genotype  for code 1","Var_Error","Var_phen (total)"
"18","Trait33","FASTmrMLM","PstI.TP312198","3","8384639","3e-04","977.1786","Inf","0.009","0.1886","C","",""
"18","Trait33","FASTmrMLM","PstI.TP661215","3","54129611","0.0038","1041.0251","Inf","1.7556","0.2237","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP123780","3","55955099","-6e-04","1019.3609","Inf","0.0156","0.2632","C","",""
"18","Trait33","FASTmrMLM","PstI.TP513949","3","61369495","0.0018","1009.8124","Inf","0.4024","0.3553","A","",""
"18","Trait33","FASTmrMLM","PstI.TP964683","3","64769478","-0.0021","980.3965","Inf","0.1397","0.0439","C","",""
"18","Trait33","FASTmrMLM","PstI.TP622176","3","65129470","0.0016","992.261","Inf","0.2741","0.5","C","",""
"18","Trait33","FASTmrMLM","PstI.TP332845","3","68039381","2e-04","1003.3223","Inf","0.0021","0.4474","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP150749","3","69413427","-0.0024","965.9917","Inf","0.0517","0.1272","C","",""
"18","Trait33","FASTmrMLM","GFSSContig11128_893","3","69715214","-3e-04","937.863","Inf","0.0096","0.4474","T","",""
"18","Trait33","FASTmrMLM","PstI.TP572438","3","71178778","8e-04","922.0615","Inf","0.0229","0.1579","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP56457","4","4041209","-0.0022","959.9859","Inf","0.6104","0.3246","A","",""
"18","Trait33","FASTmrMLM","PstI.TP742556","4","5083145","-6e-04","950.9786","Inf","0.0349","0.1579","C","",""
"18","Trait33","FASTmrMLM","PstI.TP876839","4","6887064","0.0034","908.5202","Inf","0.9631","0.4079","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP821811","4","48427329","-0.0041","996.2553","Inf","1.4743","0.1667","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP750468","4","55101918","-0.002","1014.931","Inf","0.254","0.1009","A","",""
"18","Trait33","FASTmrMLM","PstI.TP1281114","4","59340580","-0.0024","817.452","Inf","0.2891","0.3509","A","",""
"18","Trait33","FASTmrMLM","PstI.TP675318","4","60844616","-0.0038","1002.848","Inf","0.5292","0.1272","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP205267","4","64749548","0.0016","1008.4688","Inf","0.1344","0.0921","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP578970","4","66129633","7e-04","940.458","Inf","0.0377","0.2456","G","",""
"18","Trait33","FASTmrMLM","NsiI.TP337243","4","67169550","-5e-04","956.1761","Inf","0.0205","0.1184","C","",""
"18","Trait33","FASTmrMLM","PstI.TP644170","5","13189719","2e-04","1020.8737","Inf","0","0.0307","G","",""
"18","Trait33","FASTmrMLM","NsiI.TP396297","5","25952867","0.0015","991.1951","Inf","0.2908","0.2675","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP245163","5","55180573","-8e-04","949.226","Inf","0.075","0.3816","A","",""
"18","Trait33","FASTmrMLM","PstI.TP133136","5","65324990","0.0019","982.2255","Inf","0.1742","0.2237","C","",""
"18","Trait33","FASTmrMLM","PstI.TP1052140","6","19137861","0.0039","814.0098","Inf","0.2614","0.1009","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP211131","6","32284894","-0.0025","1049.9272","Inf","0.1082","0.1184","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP575998","6","53682293","-0.0011","991.9661","Inf","0","0.0132","C","",""
"18","Trait33","FASTmrMLM","PstI.TP289558","6","54709097","-6e-04","987.3804","Inf","0.031","0.1798","G","",""
"18","Trait33","FASTmrMLM","NsiI.TP704646","7","56431383","-0.0021","914.5276","Inf","0.1835","0.4737","C","",""
"18","Trait33","FASTmrMLM","PstI.TP814417","7","63993858","-0.0015","986.9569","Inf","0.0773","0.1404","C","",""
"18","Trait33","FASTmrMLM","PstI.TP532426","7","64966356","-6.3509e-05","997.7756","Inf","4e-04","0.4693","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP144538","8","2605496","0.0019","918.002","Inf","0.4453","0.3991","A","",""
"18","Trait33","FASTmrMLM","PstI.TP223028","8","3037045","0.0021","951.814","Inf","0.2801","0.1009","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP383484","9","6111601","0.0039","1036.6031","Inf","1.0289","0.3158","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP390517","9","50542783","-3e-04","908.0395","Inf","3e-04","0.0307","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP151058","9","52613984","7e-04","922.0942","Inf","0","0.0351","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP738747","9","55526594","0.003","923.8703","Inf","0.6412","0.1184","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP616446","9","56031936","-0.003","1040.7773","Inf","1.0808","0.4781","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP373338","9","58393375","-2e-04","1037.5067","Inf","0.001","0.0395","C","",""
"18","Trait33","FASTmrMLM","PstI.TP106347","10","268264","-8e-04","986.2485","Inf","0.0482","0.3158","A","",""
"18","Trait33","FASTmrMLM","PstI.TP1264238","10","5451657","0.002","980.8852","Inf","0.0657","0.0526","C","",""
"18","Trait33","FASTmrMLM","PstI.TP605708","10","10701072","-0.0025","989.2126","Inf","0.0263","0.0702","A","",""
"18","Trait33","FASTmrMLM","PstI.TP1256552","10","47768031","-4e-04","1008.2793","Inf","0.0199","0.193","C","",""
"18","Trait33","FASTmrMLM","PstI.TP53914","11","447","0.0028","990.0601","Inf","0.382","0.1754","A","",""
"18","Trait33","FASTmrMLM","PstI.TP68941","11","572","-6e-04","1008.3292","Inf","0.0077","0.0877","A","",""
"18","Trait33","FASTmrMLM","PstI.TP108730","11","899","5e-04","973.3441","Inf","0.0158","0.2632","G","",""
"18","Trait33","FASTmrMLM","PstI.TP113541","11","940","0.0018","1028.453","Inf","0.0267","0.0395","A","",""
"18","Trait33","FASTmrMLM","PstI.TP115244","11","953","0.0019","997.9893","Inf","0.3092","0.443","A","",""
"18","Trait33","FASTmrMLM","PstI.TP118441","11","979","-0.0016","1032.7297","Inf","0.0316","0.0395","G","",""
"18","Trait33","FASTmrMLM","PstI.TP125992","11","1054","0.0021","1007.1185","Inf","0.1242","0.5","C","",""
"18","Trait33","FASTmrMLM","PstI.TP160805","11","1323","9e-04","993.0015","Inf","0","0.0132","G","",""
"18","Trait33","FASTmrMLM","PstI.TP163230","11","1342","-6e-04","850.2448","Inf","0.0246","0.0921","C","",""
"18","Trait33","FASTmrMLM","PstI.TP187918","11","1532","0.002","842.3762","Inf","0.5031","0.386","G","",""
"18","Trait33","FASTmrMLM","PstI.TP199807","11","1626","-0.0027","936.846","Inf","0.3125","0.1316","C","",""
"18","Trait33","FASTmrMLM","PstI.TP205391","11","1682","-0.0011","963.7028","Inf","0.1224","0.1711","C","",""
"18","Trait33","FASTmrMLM","PstI.TP434247","11","3327","3e-04","1008.7649","Inf","0.0064","0.2544","C","",""
"18","Trait33","FASTmrMLM","PstI.TP437620","11","3351","-3e-04","983.5128","Inf","0.0078","0.3246","C","",""
"18","Trait33","FASTmrMLM","PstI.TP511612","11","3858","-0.0011","826.9161","Inf","0.1447","0.4649","A","",""
"18","Trait33","FASTmrMLM","PstI.TP607810","11","4293","-0.0021","878.2457","Inf","0.4318","0.1974","C","",""
"18","Trait33","FASTmrMLM","PstI.TP614183","11","4326","-0.0014","1016.9569","Inf","0.1718","0.136","A","",""
"18","Trait33","FASTmrMLM","PstI.TP693499","11","4804","-0.0018","944.659","Inf","0.085","0.1184","A","",""
"18","Trait33","FASTmrMLM","PstI.TP794672","11","5497","9e-04","952.8916","Inf","0.0348","0.1491","C","",""
"18","Trait33","FASTmrMLM","PstI.TP874146","11","6098","0.0014","929.5593","Inf","0.0896","0.057","A","",""
"18","Trait33","FASTmrMLM","PstI.TP1009395","11","6997","-0.0021","883.8696","Inf","0.1125","0.0307","C","",""
"18","Trait33","FASTmrMLM","PstI.TP1018027","11","7068","0.0014","1046.2583","Inf","0.1556","0.1184","A","",""
"18","Trait33","FASTmrMLM","PstI.TP1020545","11","7078","0.0048","1050.8507","Inf","2.6199","0.4956","A","",""
"18","Trait33","FASTmrMLM","PstI.TP1046468","11","7261","8e-04","961.4281","Inf","0.0339","0.1053","A","",""
"18","Trait33","FASTmrMLM","PstI.TP1078392","11","7528","0.0033","959.0512","Inf","1.3002","0.3947","A","",""
"18","Trait33","FASTmrMLM","PstI.TP1159423","11","8140","2e-04","973.2506","Inf","0.0057","0.3991","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP16847","11","9317","-0.0039","1044.7407","Inf","1.8991","0.3596","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP49937","11","9724","-8e-04","971.5286","Inf","0.0167","0.1184","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP59023","11","9822","0.0026","1060.1646","Inf","0.4119","0.307","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP59527","11","9833","4e-04","1009.637","Inf","0.0228","0.2807","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP109257","11","10284","8e-04","970.906","Inf","0.0059","0.0482","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP243305","11","11873","0.0024","1010.42","Inf","0.6497","0.2237","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP245890","11","11906","-0.0016","917.6449","Inf","0.3031","0.4781","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP276353","11","12193","0.0013","999.5211","Inf","0.1227","0.3026","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP281659","11","12260","-5e-04","938.0002","Inf","0.0356","0.4781","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP304546","11","12460","0.0013","930.4384","Inf","0.1998","0.3465","G","",""
"18","Trait33","FASTmrMLM","NsiI.TP434835","11","14151","0.0047","949.9825","Inf","1.8605","0.3289","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP495572","11","15165","0.0027","1004.7445","Inf","0.9054","0.3333","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP535138","11","15754","-0.0015","1018.3477","Inf","0.0274","0.0482","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP573662","11","16226","-9e-04","974.2348","Inf","0","0.0526","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP578137","11","16313","2e-04","877.6795","Inf","0.0067","0.4474","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP641194","11","17072","-0.0036","934.6745","Inf","0.5086","0.4781","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP654668","11","17191","1e-04","918.8946","Inf","0.0025","0.2982","G","",""
"18","Trait33","FASTmrMLM","NsiI.TP680098","11","17503","3e-04","935.2518","Inf","0.0065","0.1754","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP705689","11","17810","0.0021","973.5509","Inf","0.0914","0.1184","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP767179","11","18585","0.0016","986.0894","Inf","0.3193","0.2412","A","",""
"18","Trait33","FASTmrMLM","NsiI.TP784220","11","18785","0.0026","989.8842","Inf","0.2952","0.0877","C","",""
"18","Trait33","FASTmrMLM","NsiI.TP828738","11","19298","-0.001","945.7093","Inf","0.1214","0.443","A","",""
