"Trait ID","Trait name","Method","RS#","Chromosome","Marker Position (bp)","QTN effect","LOD score","-log10(P)","r2 (%)","MAF","Genotype  for code 1","Var_Error","Var_phen (total)"
"19","Trait34","FASTmrMLM","PstI.TP1052140","6","19137861","0.003","1016.6024","Inf","0.3115","0.1009","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP614958","6","45639721","-0.0016","1074.2705","Inf","0.1723","0.1184","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP344884","6","53402487","-6e-04","1010.5079","Inf","0.0443","0.0965","A","",""
"19","Trait34","FASTmrMLM","PstI.TP512607","7","6804761","0.0013","1011.2552","Inf","0.027","0.0526","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP188730","7","10813151","-5e-04","1006.4326","Inf","0.0039","0.057","A","",""
"19","Trait34","FASTmrMLM","PstI.TP532426","7","64966356","1e-04","1056.6602","Inf","0.0046","0.4693","C","",""
"19","Trait34","FASTmrMLM","PstI.TP223028","8","3037045","0.0011","1078.2127","Inf","0.1421","0.1009","A","",""
"19","Trait34","FASTmrMLM","PstI.TP1050510","9","775588","0.0014","949.0783","Inf","0.3336","0.4342","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP383484","9","6111601","0.0019","1088.7554","Inf","0.4577","0.3158","C","",""
"19","Trait34","FASTmrMLM","PstI.TP1107958","9","50254652","3e-04","988.0042","Inf","0.0024","0.0175","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP151058","9","52613984","0.0012","985.5588","Inf","0","0.0351","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP738747","9","55526594","0.0036","1092.5731","Inf","1.9204","0.1184","A","",""
"19","Trait34","FASTmrMLM","PstI.TP106347","10","268264","-2e-04","1080.5423","Inf","0.0077","0.3158","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP610495","10","2254926","-0.0011","1062.1582","Inf","0.0332","0.0395","A","",""
"19","Trait34","FASTmrMLM","PstI.TP1264238","10","5451657","0.0015","1011.7038","Inf","0.0712","0.0526","C","",""
"19","Trait34","FASTmrMLM","PstI.TP1256552","10","47768031","-0.0013","993.4221","Inf","0.3765","0.193","C","",""
"19","Trait34","FASTmrMLM","PstI.TP1086849","10","52687006","5e-04","1048.358","Inf","0.0234","0.0526","A","",""
"19","Trait34","FASTmrMLM","PstI.TP719659","10","54993631","5e-04","1004.9522","Inf","0.0569","0.4298","A","",""
"19","Trait34","FASTmrMLM","PstI.TP271541","10","56172761","4e-04","1063.3073","Inf","0.0164","0.0921","C","",""
"19","Trait34","FASTmrMLM","PstI.TP577412","10","60793591","7e-04","1063.7614","Inf","0.0796","0.1272","A","",""
"19","Trait34","FASTmrMLM","PstI.TP978427","10","60874497","-7e-04","1083.1261","Inf","0.0044","0.0219","A","",""
"19","Trait34","FASTmrMLM","PstI.TP21082","11","167","0.0012","1022.1997","Inf","0.1154","0.1798","A","",""
"19","Trait34","FASTmrMLM","PstI.TP68941","11","572","2e-04","1059.7186","Inf","0.0024","0.0877","A","",""
"19","Trait34","FASTmrMLM","PstI.TP108730","11","899","0.0013","1087.7348","Inf","0.2429","0.2632","G","",""
"19","Trait34","FASTmrMLM","PstI.TP113541","11","940","0.0017","972.3136","Inf","0.0474","0.0395","A","",""
"19","Trait34","FASTmrMLM","PstI.TP115244","11","953","8e-04","948.4872","Inf","0.1235","0.443","A","",""
"19","Trait34","FASTmrMLM","PstI.TP125992","11","1054","-0.0017","1005.8006","Inf","0.1681","0.5","C","",""
"19","Trait34","FASTmrMLM","PstI.TP151071","11","1250","-0.0024","1037.1165","Inf","0.1902","0.1447","G","",""
"19","Trait34","FASTmrMLM","PstI.TP160805","11","1323","5e-04","1090.2486","Inf","0","0.0132","G","",""
"19","Trait34","FASTmrMLM","PstI.TP163230","11","1342","3e-04","1094.2921","Inf","0.0116","0.0921","C","",""
"19","Trait34","FASTmrMLM","PstI.TP199807","11","1626","-0.0019","1083.3107","Inf","0.3256","0.1316","C","",""
"19","Trait34","FASTmrMLM","PstI.TP205391","11","1682","9.6393e-05","1078.3494","Inf","0.0018","0.1711","C","",""
"19","Trait34","FASTmrMLM","PstI.TP365432","11","2887","0.0014","1049.0615","Inf","0.0182","0.0482","C","",""
"19","Trait34","FASTmrMLM","PstI.TP393010","11","3057","-7e-04","937.8332","Inf","0.0045","0.0351","A","",""
"19","Trait34","FASTmrMLM","PstI.TP434247","11","3327","0.0017","911.3154","Inf","0.4011","0.2544","C","",""
"19","Trait34","FASTmrMLM","PstI.TP511612","11","3858","-4e-04","1063.996","Inf","0.0312","0.4649","A","",""
"19","Trait34","FASTmrMLM","PstI.TP588220","11","4211","0.0016","997.5027","Inf","0.3797","0.386","A","",""
"19","Trait34","FASTmrMLM","PstI.TP607350","11","4289","-2e-04","1100.6444","Inf","0.0046","0.1535","G","",""
"19","Trait34","FASTmrMLM","PstI.TP614183","11","4326","2.3798e-05","982.5064","Inf","1e-04","0.136","A","",""
"19","Trait34","FASTmrMLM","PstI.TP794672","11","5497","0.0017","1021.8612","Inf","0.2355","0.1491","C","",""
"19","Trait34","FASTmrMLM","PstI.TP874146","11","6098","0.0015","1078.4631","Inf","0.1864","0.057","A","",""
"19","Trait34","FASTmrMLM","PstI.TP896950","11","6252","-0.0016","1093.8588","Inf","0.568","0.2149","C","",""
"19","Trait34","FASTmrMLM","PstI.TP897332","11","6254","-7.7954e-05","986.7601","Inf","4e-04","0.0921","G","",""
"19","Trait34","FASTmrMLM","PstI.TP1009395","11","6997","-0.0011","843.827","Inf","0.0603","0.0307","C","",""
"19","Trait34","FASTmrMLM","PstI.TP1020545","11","7078","0.0021","985.6111","Inf","1.0192","0.4956","A","",""
"19","Trait34","FASTmrMLM","PstI.TP1046468","11","7261","6e-04","1082.3852","Inf","0.0402","0.1053","A","",""
"19","Trait34","FASTmrMLM","PstI.TP1072724","11","7481","-9e-04","1043.0871","Inf","0.0756","0.0833","C","",""
"19","Trait34","FASTmrMLM","PstI.TP1078392","11","7528","0.002","1069.3337","Inf","0.9696","0.3947","A","",""
"19","Trait34","FASTmrMLM","PstI.TP1159423","11","8140","4e-04","1054.0332","Inf","0.0365","0.3991","C","",""
"19","Trait34","FASTmrMLM","PstI.TP1170814","11","8224","-0.0012","1020.1052","Inf","0.3025","0.4825","C","",""
"19","Trait34","FASTmrMLM","PstI.TP1177996","11","8302","7e-04","1058.3715","Inf","0.0231","0.1579","C","",""
"19","Trait34","FASTmrMLM","PstI.TP1254973","11","8832","8e-04","1077.1498","Inf","0.0058","0.0175","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP16847","11","9317","-7e-04","1078.5185","Inf","0.1107","0.3596","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP46117","11","9698","7e-04","1063.7185","Inf","0.0466","0.0746","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP49937","11","9724","-0.0011","1022.2441","Inf","0.0583","0.1184","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP59023","11","9822","0.0021","1065.4505","Inf","0.5076","0.307","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP59527","11","9833","9e-04","1072.7063","Inf","0.2171","0.2807","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP109257","11","10284","3e-04","1049.6312","Inf","0.002","0.0482","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP243305","11","11873","0.0011","987.2031","Inf","0.2563","0.2237","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP276353","11","12193","0.0017","1067.1924","Inf","0.419","0.3026","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP388598","11","13416","8e-04","1000.1424","Inf","0.0121","0.0395","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP420914","11","13804","-9e-04","1062.6495","Inf","0.0139","0.1184","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP434835","11","14151","0.0025","1033.7526","Inf","1.0752","0.3289","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP475618","11","14846","5.5296e-05","1030.4598","Inf","2.6567e-05","0.0526","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP492468","11","15095","-4e-04","982.9317","Inf","0.0211","0.1447","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP494104","11","15133","0.0013","1063.5212","Inf","0.4074","0.3114","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP495572","11","15165","0.0027","1089.3162","Inf","1.7728","0.3333","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP532105","11","15712","7e-04","1051.723","Inf","0.0693","0.2368","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP573662","11","16226","-3e-04","1050.5067","Inf","0","0.0526","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP578137","11","16313","-0.0011","1002.1688","Inf","0.2703","0.4474","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP646295","11","17132","-0.0017","1064.1682","Inf","0.6724","0.4561","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP652861","11","17176","-0.0031","1090.7711","Inf","0.6199","0.2149","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP654668","11","17191","-7.8988e-05","878.6708","Inf","0.0015","0.2982","G","",""
"19","Trait34","FASTmrMLM","NsiI.TP675599","11","17442","-0.0014","982.6242","Inf","0.2527","0.2675","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP680098","11","17503","0.001","1000.3615","Inf","0.1697","0.1754","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP705689","11","17810","-3e-04","1012.3512","Inf","0.0046","0.1184","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP705916","11","17816","2e-04","997.9067","Inf","9e-04","0.0219","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP767179","11","18585","3e-04","1077.4879","Inf","0.0228","0.2412","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP784220","11","18785","0.0012","1023.7967","Inf","0.1174","0.0877","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP834180","11","19350","-0.001","1065.4033","Inf","0.0603","0.1228","G","",""
