"","ID","Method","Trait.name","SNP","Chromosome","Position","P.value"
"148",148,"rrBLUP","GS","PstI.TP741889",11,5126,0.00000000187992782821747
"149",149,"rrBLUP","GS","PstI.TP758835",11,5240,0.00000167347749562439
"150",150,"rrBLUP","GS","PstI.TP874708",11,6103,0.00000139336487813851
"151",151,"rrBLUP","GS","PstI.TP928877",11,6497,0.000000000000016937533433036
"152",152,"rrBLUP","GS","PstI.TP1004016",11,6968,0.0000000217352906877438
"153",153,"rrBLUP","GS","PstI.TP1174833",11,8269,0.00000408543702936984
"154",154,"rrBLUP","GS","NsiI.TP8416",11,9224,0.00000707955306829835
"155",155,"rrBLUP","GS","NsiI.TP30213",11,9468,0.0000000000000000727334455893659
"156",156,"rrBLUP","GS","NsiI.TP37023",11,9561,0.00000410276203037525
"157",157,"rrBLUP","GS","NsiI.TP65519",11,9900,0.0000000209176550340829
"158",158,"rrBLUP","GS","NsiI.TP138389",11,10671,0.000000045983939878035
"159",159,"rrBLUP","GS","NsiI.TP226241",11,11669,0.000000388061593150176
"160",160,"rrBLUP","GS","NsiI.TP248198",11,11925,0.00000116890694097246
"161",161,"rrBLUP","GS","NsiI.TP338850",11,12869,0.000000671753259810746
"162",162,"rrBLUP","GS","NsiI.TP490331",11,15064,0.0000173645028418972
"163",163,"rrBLUP","GS","NsiI.TP587756",11,16426,0.000000228789422779298
"164",164,"rrBLUP","GS","NsiI.TP607946",11,16632,0.00000999943922171081
"165",165,"rrBLUP","GS","NsiI.TP642616",11,17091,0.00000432649172093068
"166",166,"rrBLUP","GS","NsiI.TP731812",11,18106,0.000000011874537186749
"167",167,"rrBLUP","GS","PstI.TP237380",2,49698711,0.00000970925242943232
"168",168,"rrBLUP","GS","PstI.TP482377",2,71803501,0.00000163156512657927
"169",169,"rrBLUP","GS","PstI.TP842954",3,11857444,0.0000129710875864448
"170",170,"rrBLUP","GS","PstI.TP694159",3,61030989,0.00000979328935682403
"171",171,"rrBLUP","GS","NsiI.TP348354",3,61890086,0.0000001317022550183
"172",172,"rrBLUP","GS","NsiI.TP527955",3,62865681,0.000000456066210162106
"173",173,"rrBLUP","GS","PstI.TP171713",4,6902976,0.00000275121215845095
"174",174,"rrBLUP","GS","NsiI.TP734475",4,12179795,0.00000643086712930755
"175",175,"rrBLUP","GS","PstI.TP1211962",4,15710410,0.00000180120349340693
"176",176,"rrBLUP","GS","PstI.TP401135",4,55470390,0.00000000100021546439122
"177",177,"rrBLUP","GS","PstI.TP76584",4,63703400,0.0000158720378136438
"178",178,"rrBLUP","GS","NsiI.TP530682",4,67084059,0.0000000105216032698426
"179",179,"rrBLUP","GS","NsiI.TP508887",4,67612649,0.000000333093745529604
"180",180,"rrBLUP","GS","PstI.TP1045209",5,67682690,0.0000000972390663563954
"181",181,"rrBLUP","GS","PstI.TP867312",6,41300079,0.000000296254022328435
"182",182,"rrBLUP","GS","NsiI.TP180436",6,41765606,0.000000139940696608163
"183",183,"rrBLUP","GS","NsiI.TP248936",6,45582428,0.000000187212479395446
"184",184,"rrBLUP","GS","PstI.TP1149860",6,50090646,0.000000421781528566913
"185",185,"rrBLUP","GS","PstI.TP65243",6,53953020,0.000010852038825088
"186",186,"rrBLUP","GS","PstI.TP134392",6,55007516,0.00000735535754457015
"187",187,"rrBLUP","GS","NsiI.TP396267",7,63764542,0.0000150664982619027
"188",188,"rrBLUP","GS","NsiI.TP71163",7,65061807,0.00000012944426010619
"189",189,"rrBLUP","GS","NsiI.TP589984",8,52737990,0.00000008281876929063
"190",190,"rrBLUP","GS","PstI.TP609957",8,58571401,0.00000000225099746438004
"191",191,"rrBLUP","GS","NsiI.TP226562",8,59296270,0.0000025132622503393
"192",192,"rrBLUP","GS","NsiI.TP581148",9,51447543,0.0000000527086371261256
