"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","filename"
"1491","PstI.TP14098",1,20563933,0.000513490775511903,0.0226160822981504,124,0.526591011961707,0.579226500840847,0.0462467788279608,-0.901616241725787,"GAPIT.MLM.GS.GWAS.Results.csv"
"1623","PstI.TP136711",1,24697339,1.78161248735059e-05,0.0252116744242028,124,0.526591011961707,0.609224415689199,0.00499587179714851,-0.911109922721999,"GAPIT.MLM.GS.GWAS.Results.csv"
"1641","NsiI.TP442212",1,25199008,0.000188269469589815,0.0708084697865884,124,0.526591011961707,0.5879365455811,0.0230633350328764,-0.555207152991791,"GAPIT.MLM.GS.GWAS.Results.csv"
"1655","NsiI.TP388888",1,25587993,0.000179774985657698,0.0795619312142758,124,0.526591011961707,0.588342491511062,0.0226020165420503,0.42336507022932,"GAPIT.MLM.GS.GWAS.Results.csv"
"1774","PstI.TP15027",1,50852753,8.60997569865158e-05,0.200589012667361,124,0.526591011961707,0.594875443393303,0.0145876433339408,0.586632662973782,"GAPIT.MLM.GS.GWAS.Results.csv"
"1856","NsiI.TP45485",1,55585048,0.000502174031306022,0.0527088870080966,124,0.526591011961707,0.579417586908252,0.0458583987468085,-0.542186831076494,"GAPIT.MLM.GS.GWAS.Results.csv"
"1979","NsiI.TP345054",1,57816926,9.4046499925309e-05,0.0355176660472548,124,0.526591011961707,0.594086144175706,0.0155934583530011,0.829895001436212,"GAPIT.MLM.GS.GWAS.Results.csv"
"2005","PstI.TP144616",1,58204165,8.7510809623637e-06,0.125,124,0.526591011961707,0.61586076126684,0.00315809009769781,-0.633578759610442,"GAPIT.MLM.GS.GWAS.Results.csv"
"2266","NsiI.TP504046",1,63405202,0.000182618762498922,0.206048236107969,124,0.526591011961707,0.588204440266632,0.0226982591416355,-0.814971108624202,"GAPIT.MLM.GS.GWAS.Results.csv"
"2291","PstI.TP1150994",1,63892548,0.000127034712284884,0.0150167977714132,124,0.526591011961707,0.591409960359457,0.0182646561630952,1.04599849940889,"GAPIT.MLM.GS.GWAS.Results.csv"
"2391","NsiI.TP545512",1,65564544,7.44723413599883e-07,0.0241691252366669,124,0.526591011961707,0.639623669817654,0.000751202533610106,1.31470711970242,"GAPIT.MLM.GS.GWAS.Results.csv"
"2457","NsiI.TP459832",1,66718699,0.000411946083342626,0.0481820635488132,124,0.526591011961707,0.581120608984537,0.0402881036738989,-0.543087629235522,"GAPIT.MLM.GS.GWAS.Results.csv"
"2587","PstI.TP1128427",1,67833322,0.000250961844849121,0.118738348358232,124,0.526591011961707,0.585419389472136,0.0284802234494185,0.452180482336075,"GAPIT.MLM.GS.GWAS.Results.csv"
"2668","PstI.TP985998",1,68708312,6.34553196887693e-05,0.0459080512744617,124,0.526591011961707,0.597616078452676,0.0117434644970682,1.09443787946583,"GAPIT.MLM.GS.GWAS.Results.csv"
"2773","NsiI.TP693777",1,69767711,4.79472785255501e-07,0.384042750046127,124,0.526591011961707,0.643994564352703,0.00069212855497202,-1.84307586746241,"GAPIT.MLM.GS.GWAS.Results.csv"
"2891","GFSSContig18694_969",1,71184431,0.000316055234261027,0.067794516675435,124,0.526591011961707,0.583412441239689,0.0344305578956409,-0.460016144044485,"GAPIT.MLM.GS.GWAS.Results.csv"
"2915","PstI.TP588686",1,71389933,1.93624101899293e-05,0.116935483870968,124,0.526591011961707,0.608453985144028,0.00517593080691977,-0.614928785015982,"GAPIT.MLM.GS.GWAS.Results.csv"
"3020","NsiI.TP505177",1,72348319,0.00020423414900175,0.0440381285413265,124,0.526591011961707,0.587221979778855,0.0244863852796517,0.728385715055034,"GAPIT.MLM.GS.GWAS.Results.csv"
"3085","PstI.TP735061",1,72976269,3.2803622343618e-07,0.23770539046379,124,0.526591011961707,0.647792584370387,0.000553708633088689,0.607635005804627,"GAPIT.MLM.GS.GWAS.Results.csv"
"3126","PstI.TP827589",1,73240480,0.000317717236976998,0.0329371914923479,124,0.526591011961707,0.583366933986465,0.0344317707147925,0.629079772371118,"GAPIT.MLM.GS.GWAS.Results.csv"
"3136","NsiI.TP146445",1,73316692,6.36215871483895e-06,0.172302124112026,124,0.526591011961707,0.618868930329637,0.00270114804354245,0.805480899643596,"GAPIT.MLM.GS.GWAS.Results.csv"
"3185","NsiI.TP426850",1,73788816,0.00048826730019775,0.032258064516129,124,0.526591011961707,0.579658547698655,0.0450654484131366,-0.631325937726971,"GAPIT.MLM.GS.GWAS.Results.csv"
"3409","PstI.TP149501",1,75982580,5.32849549323745e-05,0.0604838709677419,124,0.526591011961707,0.599193305356306,0.0101207760715765,-0.576292217641989,"GAPIT.MLM.GS.GWAS.Results.csv"
"3476","NsiI.TP385607",1,76681155,0.000368431768185121,0.0645161290322581,124,0.526591011961707,0.582084327419064,0.0380035957822204,-0.483140884063504,"GAPIT.MLM.GS.GWAS.Results.csv"
"3488","PstI.TP52592",1,76810927,0.000561595469890498,0.0289170178859299,124,0.526591011961707,0.578459766919711,0.0490722937467514,0.606131711106259,"GAPIT.MLM.GS.GWAS.Results.csv"
"3794","PstI.TP404192",1,79434638,0.000466101191264127,0.124147913421567,124,0.526591011961707,0.580057562806893,0.0437095364183354,-0.458321183803062,"GAPIT.MLM.GS.GWAS.Results.csv"
"3865","NsiI.TP373216",1,79976000,5.94855388863634e-05,0.0253956660032389,124,0.526591011961707,0.598198659953074,0.0111228711260678,1.86496251372933,"GAPIT.MLM.GS.GWAS.Results.csv"
"4072","NsiI.TP443558",10,2204552,2.96033280759878e-05,0.0426524193289261,124,0.526591011961707,0.604545355613934,0.0067190245509827,0.0625885456983298,"GAPIT.MLM.GS.GWAS.Results.csv"
"4107","NsiI.TP502444",10,2623450,0.000409714914908332,0.0829728812276376,124,0.526591011961707,0.581167429099171,0.0402881036738989,0.0278916286440712,"GAPIT.MLM.GS.GWAS.Results.csv"
"4127","NsiI.TP249293",10,3006315,0.000569206474292435,0.0556822519176837,124,0.526591011961707,0.57834465882351,0.0492811475805609,0.0130202342705396,"GAPIT.MLM.GS.GWAS.Results.csv"
"4307","PstI.TP1185402",10,5448657,6.59144509099743e-05,0.0202553288635568,124,0.526591011961707,0.597273576992876,0.012044417600901,-0.0851265023897204,"GAPIT.MLM.GS.GWAS.Results.csv"
"4314","PstI.TP594857",10,5544594,5.3798256290905e-06,0.0336275262906096,124,0.526591011961707,0.62045935287434,0.00245755882661542,-0.00635371735178772,"GAPIT.MLM.GS.GWAS.Results.csv"
"4457","PstI.TP479159",10,7872886,0.000474537226117789,0.0359716763829451,124,0.526591011961707,0.579903457385958,0.0441368541653061,-0.122472830280561,"GAPIT.MLM.GS.GWAS.Results.csv"
"4475","PstI.TP1081624",10,8144011,5.68991834371001e-05,0.136414296957173,124,0.526591011961707,0.598600024189104,0.0107444415230618,-0.504415519655136,"GAPIT.MLM.GS.GWAS.Results.csv"
"4520","NsiI.TP573145",10,8686075,0.000578329559953168,0.0388598834337783,124,0.526591011961707,0.57820874696917,0.0497071026314438,0.0186749048298652,"GAPIT.MLM.GS.GWAS.Results.csv"
"4701","NsiI.TP245242",10,15872817,0.000116289974525746,0.123014627526637,124,0.526591011961707,0.59219461645435,0.0175592995844566,0.00576411969794267,"GAPIT.MLM.GS.GWAS.Results.csv"
"4795","NsiI.TP698768",10,41665601,5.22680443636833e-07,0.0283631447884835,124,0.526591011961707,0.643135101408881,0.000699625226184306,0.0246778820996003,"GAPIT.MLM.GS.GWAS.Results.csv"
"4805","PstI.TP238297",10,42087384,0.000418938916442854,0.105118128249525,124,0.526591011961707,0.580975537458935,0.0405326209560046,-0.0589066481383127,"GAPIT.MLM.GS.GWAS.Results.csv"
"4817","PstI.TP702993",10,42907827,0.000123018487639551,0.0257141054210053,124,0.526591011961707,0.59169502013763,0.0181946359915415,0.0328277766460912,"GAPIT.MLM.GS.GWAS.Results.csv"
"4820","PstI.TP1133587",10,42973263,1.96566727566839e-10,0.058171140934787,124,0.526591011961707,0.727788369495049,7.09370006443208e-06,0.0680210178840543,"GAPIT.MLM.GS.GWAS.Results.csv"
"4861","NsiI.TP791431",10,43096232,0.00018222186408871,0.22428636210651,124,0.526591011961707,0.588223574594394,0.0226982591416355,-0.0232311607822972,"GAPIT.MLM.GS.GWAS.Results.csv"
"4876","NsiI.TP788653",10,43096241,0.000586780055409026,0.41852623891346,124,0.526591011961707,0.578084807744217,0.0498252203284727,-0.0202699554620764,"GAPIT.MLM.GS.GWAS.Results.csv"
"4984","PstI.TP753228",10,47979677,2.8861942084494e-06,0.0688036076612671,124,0.526591011961707,0.62641256856914,0.00167995123539552,-0.0135391530714008,"GAPIT.MLM.GS.GWAS.Results.csv"
"5282","PstI.TP1051000",10,54674360,0.000171651383425277,0.0548850786754072,124,0.526591011961707,0.588749518538061,0.0221066764417675,-0.0329318035222951,"GAPIT.MLM.GS.GWAS.Results.csv"
"5500","PstI.TP914537",10,57752412,5.62324992740641e-07,0.0675956287517027,124,0.526591011961707,0.642407992699308,0.000712243120240918,0.0405527369226973,"GAPIT.MLM.GS.GWAS.Results.csv"
"5536","PstI.TP106443",10,58115913,0.000335351381415036,0.0229369247804536,124,0.526591011961707,0.582898553485203,0.0356118522753876,0.20528228590784,"GAPIT.MLM.GS.GWAS.Results.csv"
"5588","PstI.TP925206",10,58730377,8.1389244121419e-07,0.0164894403877317,124,0.526591011961707,0.638746605021633,0.000753121805603531,0.15884793545459,"GAPIT.MLM.GS.GWAS.Results.csv"
"5593","NsiI.TP511109",10,58780153,2.01032232316552e-06,0.0873448351272479,124,0.526591011961707,0.629904510577929,0.00139516369227687,-0.0737039125670472,"GAPIT.MLM.GS.GWAS.Results.csv"
"5788","PstI.TP496496",10,61042378,0.00022675109758065,0.0848543038489957,124,0.526591011961707,0.5863058323815,0.0262275436201619,-0.0802570216445025,"GAPIT.MLM.GS.GWAS.Results.csv"
"5810","PstI.TP210",11,2,0.000208650810594755,0.0483870967741935,124,0.526591011961707,0.587034375533655,0.0246878375499788,0.328495292186454,"GAPIT.MLM.GS.GWAS.Results.csv"
"5888","PstI.TP12718",11,103,0.000115025104151361,0.0241935483870968,124,0.526591011961707,0.592291834941751,0.0175148774625077,-0.0288214101867126,"GAPIT.MLM.GS.GWAS.Results.csv"
"5941","PstI.TP21461",11,173,5.02211443803229e-06,0.0214392223604489,124,0.526591011961707,0.621113422913592,0.00235374111480142,0.0474318271446639,"GAPIT.MLM.GS.GWAS.Results.csv"
"6029","PstI.TP35024",11,287,7.93768184028715e-05,0.0259235778450847,124,0.526591011961707,0.595603727381085,0.0137718779928982,-0.465702538999666,"GAPIT.MLM.GS.GWAS.Results.csv"
"6131","PstI.TP48643",11,411,1.90250751256514e-08,0.0425839004461818,124,0.526591011961707,0.677184256516124,9.80824158763583e-05,0.0153288281144566,"GAPIT.MLM.GS.GWAS.Results.csv"
"6226","PstI.TP63666",11,529,0.000107210597928945,0.0175051810021054,124,0.526591011961707,0.59291781615914,0.016821808948086,-0.157017857112504,"GAPIT.MLM.GS.GWAS.Results.csv"
"6234","PstI.TP64469",11,540,2.26190711480954e-06,0.0392848840121247,124,0.526591011961707,0.628763178059242,0.00148617615747027,0.761139326289483,"GAPIT.MLM.GS.GWAS.Results.csv"
"6359","PstI.TP83978",11,701,3.65471110452677e-06,0.0175758867088575,124,0.526591011961707,0.624146765942818,0.00201027183493916,-0.0810882808599334,"GAPIT.MLM.GS.GWAS.Results.csv"
"6428","PstI.TP94813",11,788,0.000493924690960112,0.0133458954800551,124,0.526591011961707,0.579559683594434,0.045471311855532,-0.0595719851203189,"GAPIT.MLM.GS.GWAS.Results.csv"
"6444","PstI.TP98016",11,807,0.000517076565237176,0.015923006544941,124,0.526591011961707,0.57916685413445,0.046418554940993,-0.028898809901174,"GAPIT.MLM.GS.GWAS.Results.csv"
"6474","PstI.TP103677",11,848,9.4660326695831e-07,0.03291191537096,124,0.526591011961707,0.63725846542835,0.000833195577999793,-0.131945115009164,"GAPIT.MLM.GS.GWAS.Results.csv"
"6492","PstI.TP105310",11,868,0.00013599600128841,0.0146051593779832,124,0.526591011961707,0.590805840733913,0.0190965902509577,-0.0665971729203345,"GAPIT.MLM.GS.GWAS.Results.csv"
"6522","PstI.TP109054",11,901,0.000110474140134142,0.0590775522257914,124,0.526591011961707,0.59265088881484,0.0170375673895765,0.0453951217300533,"GAPIT.MLM.GS.GWAS.Results.csv"
"6643","PstI.TP125880",11,1053,2.10458477190135e-06,0.0671518763138946,124,0.526591011961707,0.629460655840277,0.00143302368393162,0.316060796738662,"GAPIT.MLM.GS.GWAS.Results.csv"
"6765","PstI.TP143644",11,1211,0.000120567848276513,0.0995439239475119,124,0.526591011961707,0.591873665449782,0.0179055658790239,0.00178998341444259,"GAPIT.MLM.GS.GWAS.Results.csv"
"6833","PstI.TP158844",11,1302,9.92079679589573e-05,0.0331443981619832,124,0.526591011961707,0.593609232085497,0.0160547854157078,0.0164993129946922,"GAPIT.MLM.GS.GWAS.Results.csv"
"6890","PstI.TP168281",11,1379,5.94691761335048e-06,0.0304613621042134,124,0.526591011961707,0.619508324692732,0.00261722393695844,0.369930038520657,"GAPIT.MLM.GS.GWAS.Results.csv"
"6980","PstI.TP181916",11,1495,9.7282372162569e-06,0.0214048008135309,124,0.526591011961707,0.614866340136751,0.00340847208408038,0.0653887201781156,"GAPIT.MLM.GS.GWAS.Results.csv"
"7036","PstI.TP190688",11,1558,1.41145256773903e-05,0.0182943144959372,124,0.526591011961707,0.611387547403692,0.00428037817349294,0.300596076833524,"GAPIT.MLM.GS.GWAS.Results.csv"
"7152","PstI.TP207916",11,1699,0.000564449742227884,0.00915030595461341,124,0.526591011961707,0.578416431440355,0.0492025659360383,-0.0469075363198008,"GAPIT.MLM.GS.GWAS.Results.csv"
"7260","PstI.TP223261",11,1831,0.000183030187602969,0.0972670350904035,124,0.526591011961707,0.588184653470997,0.0226982591416355,0.0216802563226945,"GAPIT.MLM.GS.GWAS.Results.csv"
"7267","PstI.TP224107",11,1841,4.18588577919597e-06,0.0236846117095706,124,0.526591011961707,0.622849270034803,0.00215800351428034,-0.0838723831604535,"GAPIT.MLM.GS.GWAS.Results.csv"
"7294","PstI.TP229079",11,1881,8.71753059731465e-06,0.0201612903225806,124,0.526591011961707,0.615896897711425,0.00315809009769781,0.0228256766422016,"GAPIT.MLM.GS.GWAS.Results.csv"
"7310","PstI.TP230121",11,1899,1.95373463801243e-05,0.109932767488661,124,0.526591011961707,0.608370811767002,0.00518429232474946,0.116746098897853,"GAPIT.MLM.GS.GWAS.Results.csv"
"7359","PstI.TP239598",11,1961,1.02094251154617e-05,0.0516092675110183,124,0.526591011961707,0.614413533560984,0.0034758276751583,-0.0141468591100334,"GAPIT.MLM.GS.GWAS.Results.csv"
"7507","PstI.TP265163",11,2153,0.000286523627794804,0.0251584147520709,124,0.526591011961707,0.584264736272718,0.031717989815518,0.170486843782886,"GAPIT.MLM.GS.GWAS.Results.csv"
"7647","PstI.TP293832",11,2331,4.6924492632879e-05,0.150729066132499,124,0.526591011961707,0.600344909292864,0.00910436069965235,-0.0136748695101992,"GAPIT.MLM.GS.GWAS.Results.csv"
"7668","PstI.TP299731",11,2368,9.22985535032377e-05,0.0509236157568046,124,0.526591011961707,0.594253755088946,0.0154924195294179,0.00609070622610131,"GAPIT.MLM.GS.GWAS.Results.csv"
"7701","PstI.TP304170",11,2406,0.000232780263853991,0.0290852661806537,124,0.526591011961707,0.586076329002754,0.0267534208979708,-0.0100678385073089,"GAPIT.MLM.GS.GWAS.Results.csv"
"7836","PstI.TP324057",11,2570,3.9929847025422e-05,0.0652106291310473,124,0.526591011961707,0.601811943274274,0.00805021407515882,0.036028309595753,"GAPIT.MLM.GS.GWAS.Results.csv"
"7970","PstI.TP348113",11,2741,0.000362588603796564,0.00403225806451613,124,0.526591011961707,0.582222555684847,0.0379278189385809,0.000358085389160059,"GAPIT.MLM.GS.GWAS.Results.csv"
"8140","PstI.TP376573",11,2949,1.1453991680945e-05,0.172710274926487,124,0.526591011961707,0.613336532348344,0.00378431779328823,-0.13497866802251,"GAPIT.MLM.GS.GWAS.Results.csv"
"8210","PstI.TP389870",11,3038,7.66492531848595e-06,0.0839417904817948,124,0.526591011961707,0.617108779626848,0.00297432069777979,0.032143229466064,"GAPIT.MLM.GS.GWAS.Results.csv"
"8222","PstI.TP392243",11,3054,3.72372187988844e-05,0.0182559092095872,124,0.526591011961707,0.602448129324959,0.0075921850396279,-0.074351349419611,"GAPIT.MLM.GS.GWAS.Results.csv"
"8380","PstI.TP418813",11,3249,0.000174226024754563,0.0196418874058829,124,0.526591011961707,0.588618416655231,0.0221066764417675,-0.0314710639238683,"GAPIT.MLM.GS.GWAS.Results.csv"
"8382","PstI.TP418989",11,3253,0.000411082617090115,0.0523995637626257,124,0.526591011961707,0.581138697476818,0.0402881036738989,-0.791682347568535,"GAPIT.MLM.GS.GWAS.Results.csv"
"8409","PstI.TP426591",11,3291,0.000511132472151341,0.0331394178657578,124,0.526591011961707,0.579265962665075,0.0462299465037534,-0.055940467159331,"GAPIT.MLM.GS.GWAS.Results.csv"
"8411","PstI.TP426669",11,3293,0.000556395410553906,0.0241935483870968,124,0.526591011961707,0.578539331048387,0.0487359164467702,0.0142502626705459,"GAPIT.MLM.GS.GWAS.Results.csv"
"8645","PstI.TP471554",11,3580,0.000124214689520943,0.18260355445512,124,0.526591011961707,0.591609128499723,0.0182646561630952,0.151780598338448,"GAPIT.MLM.GS.GWAS.Results.csv"
"8648","PstI.TP471886",11,3583,2.33615936998639e-06,0.0930918865772764,124,0.526591011961707,0.628451006711251,0.0015054878454298,0.21985387498182,"GAPIT.MLM.GS.GWAS.Results.csv"
"8659","PstI.TP473508",11,3598,0.0003946754646411,0.0324501769225487,124,0.526591011961707,0.581490015986761,0.0394544270580831,0.0473423758413161,"GAPIT.MLM.GS.GWAS.Results.csv"
"8840","PstI.TP504045",11,3810,2.80314393530394e-06,0.202405561821558,124,0.526591011961707,0.626693551861691,0.00165835833339752,-0.0380133655691476,"GAPIT.MLM.GS.GWAS.Results.csv"
"8850","PstI.TP505800",11,3821,0.000234528239393453,0.0569852694753236,124,0.526591011961707,0.58601092185749,0.0268687463594633,-0.1932605488469,"GAPIT.MLM.GS.GWAS.Results.csv"
"8876","PstI.TP511311",11,3855,7.56364650008594e-05,0.0253766639636699,124,0.526591011961707,0.596036734782351,0.0131863224587005,0.00889679423231589,"GAPIT.MLM.GS.GWAS.Results.csv"
"8885","PstI.TP512725",11,3867,4.18073992010971e-06,0.0596575191162288,124,0.526591011961707,0.622861000593735,0.00215800351428034,0.090726648541365,"GAPIT.MLM.GS.GWAS.Results.csv"
"8908","PstI.TP520958",11,3895,0.000105110298954599,0.0287428580704486,124,0.526591011961707,0.593094034528994,0.0166655191359512,-0.030922266244499,"GAPIT.MLM.GS.GWAS.Results.csv"
"8933","PstI.TP526501",11,3930,0.000137045310620743,0.0416408609930575,124,0.526591011961707,0.590737773545308,0.01916934561892,0.0213322561357413,"GAPIT.MLM.GS.GWAS.Results.csv"
"8950","PstI.TP530069",11,3952,6.92114227187601e-08,0.0292690254820777,124,0.526591011961707,0.663656086134996,0.000208141818589551,-0.41993659987454,"GAPIT.MLM.GS.GWAS.Results.csv"
"8982","PstI.TP533670",11,3991,6.76207275454109e-06,0.0178178251549565,124,0.526591011961707,0.618292178396428,0.00274190653444808,0.0304050971022826,"GAPIT.MLM.GS.GWAS.Results.csv"
"8999","PstI.TP538260",11,4008,2.02165008581424e-05,0.0455493270474025,124,0.526591011961707,0.608054953358485,0.00521123630691889,0.0742384067273977,"GAPIT.MLM.GS.GWAS.Results.csv"
"9028","PstI.TP545718",11,4042,4.42192396487425e-06,0.0236271898737977,124,0.526591011961707,0.622325760149256,0.00216634992759378,-0.111292468861267,"GAPIT.MLM.GS.GWAS.Results.csv"
"9052","PstI.TP550491",11,4073,0.000210926344634835,0.0123286521195595,124,0.526591011961707,0.586939298131599,0.0247944948702994,-0.288837584164419,"GAPIT.MLM.GS.GWAS.Results.csv"
"9296","PstI.TP623428",11,4377,4.98540108060273e-06,0.0274659867231188,124,0.526591011961707,0.62118322580412,0.00235374111480142,0.0827367900623039,"GAPIT.MLM.GS.GWAS.Results.csv"
"9335","PstI.TP631239",11,4432,0.000274720527656676,0.0285447466192763,124,0.526591011961707,0.584630858895388,0.0307891751617209,0.329614520208395,"GAPIT.MLM.GS.GWAS.Results.csv"
"9357","PstI.TP634405",11,4459,0.000415230922230905,0.0779391119490385,124,0.526591011961707,0.581052150729225,0.0404065790132791,0.0339288314083826,"GAPIT.MLM.GS.GWAS.Results.csv"
"9513","PstI.TP668732",11,4657,0.000188484357485074,0.215213800723078,124,0.526591011961707,0.587926521179233,0.0230633350328764,0.121112678505626,"GAPIT.MLM.GS.GWAS.Results.csv"
"9539","PstI.TP675802",11,4696,0.000439216563463865,0.0345729313350678,124,0.526591011961707,0.580568489025615,0.0419324003764126,-0.0129028842702237,"GAPIT.MLM.GS.GWAS.Results.csv"
"9616","PstI.TP691761",11,4786,0.000105468702972397,0.0651584786009458,124,0.526591011961707,0.59306371344058,0.0166655191359512,0.0309370392513944,"GAPIT.MLM.GS.GWAS.Results.csv"
"9660","PstI.TP700800",11,4849,6.53340567194993e-07,0.0287650706858912,124,0.526591011961707,0.640919247089062,0.000751202533610106,0.0427531934440116,"GAPIT.MLM.GS.GWAS.Results.csv"
"9747","PstI.TP716571",11,4957,2.20972556582631e-07,0.095962406601192,124,0.526591011961707,0.651775749699633,0.000469085742467882,-0.075503088192732,"GAPIT.MLM.GS.GWAS.Results.csv"
"9753","PstI.TP718528",11,4964,8.19902724794505e-06,0.0406494835106535,124,0.526591011961707,0.616473983845921,0.0030510095712959,0.0672419414479824,"GAPIT.MLM.GS.GWAS.Results.csv"
"9759","PstI.TP719900",11,4970,0.000141280525010874,0.126721649498289,124,0.526591011961707,0.590468389424468,0.0196097368715094,-0.0718286090067853,"GAPIT.MLM.GS.GWAS.Results.csv"
"9886","PstI.TP741889",11,5126,0.000507300411582558,0.0282258064516129,124,0.526591011961707,0.57933048602432,0.0461145018972074,0.00609460904527653,"GAPIT.MLM.GS.GWAS.Results.csv"
"9908","PstI.TP746004",11,5153,0.000108198023264083,0.324303679846994,124,0.526591011961707,0.592836186568232,0.0168303890670441,0.0919598611993368,"GAPIT.MLM.GS.GWAS.Results.csv"
"10074","PstI.TP776063",11,5359,1.93030386603857e-05,0.0289891224870877,124,0.526591011961707,0.608482388481958,0.00517593080691977,0.0836551188120678,"GAPIT.MLM.GS.GWAS.Results.csv"
"10095","PstI.TP780329",11,5383,1.05392663505664e-06,0.116059694070972,124,0.526591011961707,0.63620310260319,0.000884514055951717,0.00542201849117781,"GAPIT.MLM.GS.GWAS.Results.csv"
"10116","PstI.TP784063",11,5413,1.33987794301439e-05,0.0228904971346865,124,0.526591011961707,0.611872352738753,0.00418586879615734,0.0809685183681176,"GAPIT.MLM.GS.GWAS.Results.csv"
"10243","PstI.TP803702",11,5570,2.1916043353267e-05,0.127954261372741,124,0.526591011961707,0.607309750421695,0.00553081239533357,0.138823202190025,"GAPIT.MLM.GS.GWAS.Results.csv"
"10307","PstI.TP815910",11,5643,1.7895568729998e-05,0.202796456978524,124,0.526591011961707,0.609183196461148,0.00499587179714851,-0.070586769182641,"GAPIT.MLM.GS.GWAS.Results.csv"
"10441","PstI.TP838063",11,5808,9.36830621621841e-06,0.0648828413952113,124,0.526591011961707,0.615220253585735,0.00331454347775382,0.101448120858216,"GAPIT.MLM.GS.GWAS.Results.csv"
"10533","PstI.TP853245",11,5933,0.00045731276446501,0.393450869790674,124,0.526591011961707,0.580221179390564,0.043202887549773,0.0429146115824378,"GAPIT.MLM.GS.GWAS.Results.csv"
"10599","PstI.TP863191",11,6019,1.44669561504962e-07,0.0247526396815719,124,0.526591011961707,0.65608013265375,0.000326302195974441,-0.366105117886876,"GAPIT.MLM.GS.GWAS.Results.csv"
"10879","PstI.TP911949",11,6365,0.00043499088152441,0.0785190846925741,124,0.526591011961707,0.580651703608926,0.0416391271417849,-0.12895589859857,"GAPIT.MLM.GS.GWAS.Results.csv"
"11001","PstI.TP931258",11,6516,0.000316751973546686,0.0172866278253638,124,0.526591011961707,0.583393347710787,0.0344305578956409,0.0481716786789331,"GAPIT.MLM.GS.GWAS.Results.csv"
"11105","PstI.TP952442",11,6648,3.63318417911455e-06,0.0272327936329341,124,0.526591011961707,0.62420333829986,0.00201027183493916,-0.0785025753805486,"GAPIT.MLM.GS.GWAS.Results.csv"
"11133","PstI.TP958383",11,6682,1.15838881790851e-05,0.127619887705361,124,0.526591011961707,0.613231085932331,0.00378431779328823,0.330296309542107,"GAPIT.MLM.GS.GWAS.Results.csv"
"11186","PstI.TP972893",11,6749,2.34081549546887e-05,0.0602696812959027,124,0.526591011961707,0.606702638233768,0.00582355216236536,0.0496142865433308,"GAPIT.MLM.GS.GWAS.Results.csv"
"11432","PstI.TP1020623",11,7079,4.9020548141434e-05,0.0264826454703584,124,0.526591011961707,0.599948643727988,0.00940985926238335,0.153973481943521,"GAPIT.MLM.GS.GWAS.Results.csv"
