"","Name","Chromosome","Position","TFN.","FNMain","FNsmall","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM"
"658","PstI.TP1244443",1,3397749,0.528481802924584,0.449133610494383,1.05549924774741,0.307833295397616,0.361189345401494,0.394448898560067,0.420862554001525,0.315428409484619,0.361288733560856,0.405728960218046,0.452272284691187,0.294519312411988,0.384333062066007,0.394711679932108,0.515178130632438,0.417367985040217,0.294929611017412,0.239864219616915,0.231003539625382,0.404530582110583,0.43390114635423,0.421462401493828,0.373393435576326
"601","PstI.TP1199997",1,3471828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1785","PstI.TP757375",1,3471897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1730","PstI.TP726521",1,3535515,0.410664063469868,0.105929546523884,0.016003879332533,0.0464232315154775,0.0199859232333775,0.00318552333307456,0.0102436181649206,0.0483500556499397,0.00972468987839469,0.0111980208129541,0.0188830202542385,0.0246615422957007,0.0203884187706268,0.0386262153425233,0.0170691535744775,0.00651059503916182,0.107497983303355,0.0216538809640115,0.18758038553814,0.00165475504473712,0.0147581789646117,0.0298416498763961,0.0330456002804601
"1157","PstI.TP374511",1,3576636,1.07656022129698,1.47895080634756,0.564161969426862,0.305380072672487,0.248770019500376,0.433928295702581,0.393230132330559,0.279289857251892,0.20939966503658,0.417443597999732,0.357304742730439,0.309212575534738,0.275455656232677,0.406470504236001,0.282051683339873,0.0879052130787182,0.18940163020569,0.31754497534884,0.185435228965553,0.396434795956219,0.372161392256289,0.349918968829317,0.12341860525113
"703","PstI.TP1267977",1,3576713,0.0958577002983933,0.213748251087717,0.0979183088407551,0.463834001614153,0.431807943690557,0.506082461006428,0.518959910946231,0.43621301453839,0.411498697008545,0.497900619990173,0.510668041586663,0.429076614789732,0.449196404661357,0.527945451168725,0.42274637074988,0.281905381630193,0.496434622616539,0.566925444003039,0.314644204682584,0.509178590909049,0.504634203993547,0.484849876463758,0.346458472119701
"516","PstI.TP1155202",1,3620639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2194","PstI.TP961085",1,3705536,0.662173050797181,0.413316442048823,0.35606065464033,0.173341572879475,0.285925102661668,0.290753315610416,0.349403507649825,0.204207380423721,0.285504377565657,0.28400284685584,0.364234065666255,0.290845524112564,0.355457024718771,0.289616000631939,0.373385374055181,0.189843764967481,0.129277930329277,0.202370277956049,0.35848145266461,0.318089831170646,0.334064940604518,0.320676214223634,0.186464570178716
"876","PstI.TP21889",1,3705780,0.738539296943298,0.25178385458329,0.36277220504753,0.92633577782747,0.797359945549962,1.00503624605671,0.943518020410772,0.959182575982226,0.825583648848449,1.01762021000578,0.961258672571574,0.845460332831944,0.803381495804954,0.949120695957237,0.923667100728069,0.836455110893641,0.722032496697723,0.94158523719137,0.761318884319927,0.958855675076957,0.978168038900047,0.926403544712229,0.829893072452685
"2064","PstI.TP891020",1,4033768,0.129155479706019,0.0957090439473001,0.273327556698248,0.0821198709981763,0.123907104822055,0.0928799911040501,0.0997206416202232,0.0709537837755054,0.120993201157134,0.0938321684971343,0.0944070818926871,0.102859126784729,0.0899224697148914,0.106337086196867,0.106041131609138,0.0918982618661576,0.16033166761264,0.136424823055921,0.128539858892954,0.0976306902004598,0.0943617511641472,0.104540354853083,0.107959712747145
"1558","PstI.TP629254",1,4276045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754","PstI.TP140451",1,4460094,0.269924097670815,0.314212218210113,0.590412011296703,0.809111101682895,0.756361418776407,0.77364360056036,0.691677350113789,0.779532710026248,0.73845718341477,0.817837889788911,0.650079721315139,0.735821159859596,0.78758476430874,0.831100191643665,0.581036172878442,0.841496944031841,0.748296988128304,0.769825750451625,0.62580249931843,0.728928563261405,0.706930983365155,0.7457705746303,0.814714147042194
"93","NsiI.TP39399",1,4465777,0.20851244338683,0.630759417152309,0.190465039709397,0.00979651592908523,0.0419049798026931,0.0364804664658895,0.0618478074860474,0.0216864665676949,0.0637547789522355,0.0211359446492683,0.0985575967970845,0.0538439457815885,0.055648762729565,0.00152461079692896,0.110409839433286,0.164510517417727,0.116690791586332,0.0940375845614906,0.108889563091322,0.0495153820679738,0.0704263905678996,0.0402120750143025,0.147362127166399
"1211","PstI.TP403850",1,4535788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140","NsiI.TP468762",1,4620729,0.0830043293116857,0.254315801460121,0.0154542449091852,0.968040661614297,0.937852124631716,1.08221729316048,1.03902050521649,0.951270509536943,0.949173835455333,1.08285764526797,1.01099764053585,0.823052493820253,1.09062148138005,0.984728772210124,1.00659659446259,0.970031959121549,1.12546025819075,1.06493778885753,0.684903146574633,1.04859203255619,1.034010327715,0.99320228592109,1.00415438148805
"1020","PstI.TP307588",1,4762662,0.081410127535748,0.000685220376982443,0.506312714558984,0.62989284896459,0.527168114160282,0.588675271836955,0.55456115473262,0.613798838329695,0.536425164883233,0.5634415019574,0.559703497677345,0.598229099360425,0.58680205728598,0.611427536283571,0.549710530732034,0.878249649973088,0.805656258075537,0.828061750531447,0.623661682976266,0.568952506810827,0.561813429777743,0.593170714096471,0.856564956206088
"2113","PstI.TP920636",1,4777048,1.72031940343499,1.19168954392594,1.78399636124135,0.355267880610102,0.300327211346228,0.283430781739516,0.254139857988326,0.329024284090191,0.300052954064928,0.275589565891652,0.283947552025023,0.358519790167954,0.292485984351507,0.32342906671148,0.285432198674264,0.285402759771469,0.246442579504741,0.305503694129201,0.217709674996271,0.270446088178258,0.282195450865303,0.313397518565725,0.277546401148894
"2174","PstI.TP947391",1,4891496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1640","PstI.TP683907",1,4900973,0.716722627577169,0.470622155020773,0.142173322965928,1.08259793273947,1.02778297358305,0.964906249277421,0.906275860796875,1.11089994333269,0.9730101075106,0.950238622480446,0.903017236738927,1.12135141877127,0.908215782369571,0.951767576375367,0.900953786232586,1.05007696411346,0.767581534212933,0.784863705159427,0.549116409585059,0.94079000694643,0.923561769933486,0.952690910176539,0.959573230193549
"1207","PstI.TP402429",1,4990016,0.313563153621257,0.414916617601153,0.183245251153984,0.0120915286044429,0.0155917178676222,0.0823807180881845,0.0977242543265561,0.00134090191970579,0.023258401709008,0.0873484900309354,0.0667705190285465,0.0260174818709508,0.0701136584890579,0.118806320363679,0.0392952894226852,0.134112991384842,0.176892904010192,0.238450137986904,0.259478672057176,0.084590471159803,0.0715984222537211,0.07740136524569,0.156263193987527
"472","PstI.TP1126882",1,5115206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1641","PstI.TP684655",1,5379329,0.355468462723275,0.077077681620218,0.210460719902062,0.188001967462907,0.216351443625749,0.2080821035792,0.197147175751627,0.197200845858492,0.203133052731346,0.248519823311857,0.183184740213514,0.190073193551814,0.205175345037882,0.25339938177986,0.169920755558844,0.114989189060701,0.303509029711496,0.154153217135452,0.251053626148893,0.201670303667207,0.204512942232013,0.219045106175399,0.153100776291252
"83","NsiI.TP367540",1,5460609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"994","PstI.TP291849",1,5571398,0.241417071073905,0.213922379406381,0.327301950988158,0.456434834060129,0.409696534221214,0.352281789742482,0.352624449628414,0.457066774966044,0.415767130669833,0.324419430303226,0.377913574661723,0.507039040703168,0.424555252224169,0.345433284175062,0.439981875826859,0.573205909934538,0.379095364668842,0.337790579786905,0.509413599707698,0.359668385854598,0.362403930015115,0.394571663590636,0.517609798860583
"1628","PstI.TP677745",1,5751851,0.737554833022245,0.396918374995338,0.388377089499527,0.625070302731508,0.615094609480149,0.474169485201845,0.463408453003313,0.589142966610625,0.580159525369035,0.488166127490045,0.441002088326132,0.582016220994954,0.607061250268087,0.533334985383553,0.38798296838489,0.832083389449078,0.630108227792202,0.535814857994834,0.366926253930161,0.480327652093002,0.460727129904971,0.499791752382122,0.747892060161683
"1125","PstI.TP356699",1,5752437,0.228921741359467,0.25618703141,0.737798271577109,0.674536728519622,0.771558764155328,0.696051874785122,0.761464548163947,0.682840568042114,0.772554186446826,0.704110632939456,0.762188420159776,0.648104620018961,0.752516221517026,0.552051133594224,0.771363724822886,0.710296361178774,0.88618352876024,0.820336278974223,0.39084980219318,0.736155229847036,0.743365008683187,0.641833510311893,0.739947750343857
"1682","PstI.TP705967",1,5858828,0.092412294406104,0.202283038261376,0.0359854498043004,0.6104293386902,0.520749710517874,0.684059657964656,0.66425901233441,0.633045181687901,0.528175726522645,0.685819329279209,0.663697500520956,0.669004030092281,0.572310938884917,0.767304268064626,0.679230639148507,0.759618723485012,0.425461871675709,0.697314090448014,0.438637917502358,0.662687020298309,0.668212387891499,0.719716993055395,0.677725361412986
"677","PstI.TP1252197",1,5912854,0.822521164786069,0.525526674053546,0.435154899882002,0.137531834267828,0.195474237366053,0.219611134648177,0.265163368935463,0.141820370780397,0.169372361417394,0.212664699607147,0.220458175022921,0.147004252819205,0.134613584984844,0.225171419848697,0.229830063367684,0.00582346999623472,0.0960229969268373,0.120289859886973,0.182214526575136,0.240567277128535,0.216261276905942,0.213354342729519,0.0370167495805236
"528","PstI.TP116123",1,5967108,0.217200168162531,0.479293392858795,0.462098395319644,0.119085691581462,0.081649425833693,0.206436443584499,0.170807868746824,0.136835697488305,0.0673705074919389,0.207829703422913,0.201982951949659,0.0489851701652183,0.0472647046563273,0.220503117614593,0.236093083701175,0.10937068461248,0.0487109090560562,0.290595608588377,0.199053848480066,0.176270186176823,0.199901067983802,0.193237813893639,0.113819221811675
"1880","PstI.TP804275",1,5979740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1395","PstI.TP523933",1,6018181,0.750573218450244,0.552427375991737,0.237642335204984,0.00895391710810294,0.0532826901006233,0.0219124961931642,0.0142584857689844,0.00126735862432483,0.0359681571806576,0.0404977118785503,0.00195965269050028,0.0156687979614908,0.0307049281225421,0.0634521245182408,0.00882586242643356,0.0299858118569954,0.169952185207854,0.0124634538992915,0.0245930706559119,0.0187005999501712,0.0123744002927358,0.0349287649337072,0.0495964421002203
"1720","PstI.TP722242",1,6187691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149","NsiI.TP488601",1,6409370,0.653354279178113,0.185409326224188,0.0664801606134557,0.00445283798021267,0.0272486711748767,0.0152300039837719,0.0316945848335634,0.0154062795231774,0.0160260140100426,0.0231260409645184,0.0201046440177229,0.0396407456584348,0.0233141894190712,0.045799992243672,0.02924685897257,0.0214086469587958,0.043768990719248,0.0641028322244172,0.0693809165984181,0.0243158406088757,0.0204409858406058,0.0382113190198784,0.0302008904937538
"306","PstI.TP1015835",1,6514843,0.341438015480037,0.251002539586346,0.173868956352407,1.40909079960044,1.33234239497395,1.47780320038444,1.37879936715551,1.45105328396215,1.33572205090348,1.4851146448176,1.36878604508162,1.45126083643888,1.39247611999771,1.53900914997924,1.38162079948258,1.31738896989776,1.01189300425909,1.45650612723316,1.42122981025076,1.41531632570363,1.40911774984137,1.48287688520758,1.29350213200148
"1447","PstI.TP547229",1,6574881,0.0374553523481622,0.163630594921591,0.0501609326098301,0.423765178771019,0.401527351970591,0.335615909692953,0.361458521689371,0.394737438486391,0.413614080249497,0.284788801800538,0.400981696003053,0.397348732836871,0.411858806127214,0.325100849177358,0.391972116752708,0.394626219415702,0.355722550765132,0.367744648630383,0.501930840529179,0.357084944517522,0.362377621701828,0.35964045238907,0.393925256519015
"477","PstI.TP1129801",1,6608649,0.539546881858079,0.499611414986494,1.04683050016353,0.327927220289616,0.341299251001662,0.337869204461881,0.32868953937514,0.327387040159955,0.344420076588422,0.339848804250795,0.328055441873429,0.400700595937783,0.321957070629341,0.347558614784788,0.254291181488738,0.175729033401582,0.22779852422473,0.303347783302153,0.292060106100103,0.332996208464069,0.332706641765768,0.322943783308561,0.201828736342336
"660","PstI.TP1245357",1,6748280,0.781312338358309,0.517513591054317,0.831329369352937,0.329363732079014,0.287536551978452,0.284926780752941,0.291832705955392,0.303497612314063,0.302671954179105,0.25957970981015,0.26432504563681,0.289115601020083,0.2812528258078,0.366758654266253,0.337391281120618,0.491550594379452,0.617486056829803,0.532380809606334,0.568922963481138,0.291500500128384,0.264666187657738,0.346747697255865,0.526139666531739
"490","PstI.TP1136661",1,6752030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1273","PstI.TP444825",1,6930877,0.0727759512513978,0.335133935182593,0.350868180701911,0.00722900615216587,0.0168165333864975,0.000135041226419712,0.00919273750761507,0.00518086859638297,0.0261757581909936,0.0132355177535282,0.0174055586522334,0.0238428881943875,0.00626118533916956,0.0349611807720541,0.00266553495640189,0.0837393138677714,0.0590971623577966,0.0419317610117018,0.168492229473738,0.00416476905367138,0.00630963425820281,0.0204775840850155,0.0642568636205068
"1480","PstI.TP572285",1,6947477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253","NsiI.TP800074",1,6979429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1884","PstI.TP806450",1,7007771,0.858668352333088,0.344224370456165,0.445623012299641,0.842910513121731,0.759522139575275,0.907952499023632,0.913424182711397,0.825445629154132,0.783271398137473,0.950432777867711,0.845823592595271,0.789121699010237,0.780372244946852,1.0155137746341,0.854049926010882,0.992489079568274,0.887391577055975,0.910863225940073,0.843996916901685,0.902643829800209,0.878919183128396,0.932984415068707,0.970361138781446
"1268","PstI.TP443586",1,7215893,0.596231165654746,0.0284891994455062,0.307631976838795,0.0983153410327138,0.127966688611487,0.0764779535183125,0.0846408487941325,0.118174048199193,0.138032345878608,0.109254815644954,0.121691503914858,0.0219894510977862,0.165448748293303,0.0890433868685119,0.168407972904152,0.0664461931331746,0.155851439845784,0.102292421866452,0.175116539713417,0.084292879491697,0.117961931602974,0.111713522115322,0.0882248889893176
"1350","PstI.TP488378",1,7260223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","NsiI.TP375218",1,7321465,0.515466065483459,0.17645769697892,0.135965091093752,0.199933629304631,0.177364838993358,0.207973595905322,0.201808779833418,0.199805443717256,0.185694695894427,0.183544726730817,0.20124335310256,0.184510460872518,0.168385930178713,0.169393279019239,0.211630085143638,0.178295875937573,0.119475065286288,0.353350966458725,0.148879842706268,0.202870200503698,0.195213307050169,0.183185797833045,0.180010900978985
"1288","PstI.TP451905",1,7339832,1.00952417801089,1.64432057528935,0.777631255374676,0.0601971429660514,0.0268388781265982,0.0914583386328776,0.0453233344603394,0.0536478475778111,0.037592557392811,0.0884205667875602,0.0491009382965066,0.0922604707296945,0.096307789998365,0.128218818261372,0.049053198588158,0.0701619662681225,0.110775777882819,0.11460803532161,0.0457362098017889,0.0610590037689811,0.06151342479298,0.0988276014274952,0.07627328350967
"1699","PstI.TP712786",1,7449325,0.458133177377536,0.0349361432553709,0.0458575703286577,0.459856935366362,0.402265168660019,0.428452690197195,0.419861398281355,0.482932767719652,0.382896110252177,0.435684562715004,0.359702382022458,0.442625586543419,0.354332871358781,0.415113426891266,0.380281399847005,0.57395889938022,0.550394339967978,0.463936237124547,0.536294423978464,0.42417018231294,0.386219039056841,0.403988452230525,0.563295632823253
"492","PstI.TP1137764",1,7486769,0.0516569271225029,0.178503879485784,0.223577854308676,0.123078135579949,0.164982535724853,0.074019251384276,0.0601333672853589,0.168746085785235,0.174288973409669,0.0613947066894335,0.0714644795244293,0.151856762713728,0.154473890532821,0.051131796704456,0.0386336896519705,0.155459944679921,0.135969384295736,0.178689710505105,0.0382658485732059,0.0721728188880014,0.0713407349784347,0.0636307047689227,0.150338788670941
"554","PstI.TP1173447",1,7571007,0.325690290074444,0.274236323270065,0.424935148086064,0.332332853125138,0.314965735647286,0.307347943812622,0.316643819402176,0.31927247760149,0.273304653973371,0.350104077099736,0.269678767929103,0.318164415065193,0.237623579890583,0.349018803000609,0.16419013583976,0.189890826761241,0.195504013839719,0.240985996827096,0.235381625532026,0.314681892299304,0.296386733400168,0.280675306573742,0.200556973581788
"2220","PstI.TP973605",1,7933170,0.0451166061580863,0.209129959799469,0.0545869398071385,1.31492747548177,1.44284113818844,1.30060076145927,1.35418125398339,1.3459709726807,1.46499855982684,1.2807513575702,1.36798204743747,1.29190743179996,1.51225941851625,1.3104695142623,1.40545699777385,1.29619422464731,1.34128641499096,1.24661709697299,1.52563419470609,1.3401782679316,1.34309574533573,1.36204103883239,1.32157350650615
"2219","PstI.TP972953",1,7984963,0.511483912210538,0.253626878954479,0.183000101578856,1.49306610376116,1.41810477307519,1.3759983378343,1.32714698910836,1.49208713254208,1.41265136412592,1.37450374891866,1.3336834508597,1.48430239331478,1.51105229129975,1.40234730315247,1.35350193478623,1.60609080017451,1.6108343066294,1.42528494406841,1.26521407946598,1.35773682392326,1.35274934748135,1.41368598752603,1.59201739535925
"1138","PstI.TP36329",1,8029204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1021","PstI.TP308053",1,8330660,0.0192197906319658,0.346317183220724,0.018233387359509,1.93332068173229,1.96796091571561,2.11837580358881,1.96707833540258,1.90330488230849,1.97837427400012,2.13561656826548,1.94581687374929,1.85496930056356,1.92066565096517,2.00513538434116,1.93388673100157,2.07332044225118,2.34727197294693,2.28305336470735,1.72716834308562,2.02297628173139,2.01037844936445,1.97900555745712,2.1479287756517
"1238","PstI.TP424566",1,8533790,0.538629099542976,0.364557464039193,0.0977272385127158,0.453449132973284,0.434631013933185,0.466905371734496,0.504625112129724,0.419338026989771,0.452574100480904,0.492073654507757,0.490407732241981,0.397492936383155,0.452990984226122,0.444211795692204,0.522653135753347,0.568431039518246,0.556438506628656,0.40233016186692,0.471707105888855,0.486480447128623,0.489857819153223,0.465944453501609,0.550649663719858
"2240","PstI.TP983141",1,8569458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1317","PstI.TP461927",1,9014162,0.689417815920215,0.401113519551212,0.408041535526342,0.4425504704285,0.4546552935944,0.470594144724774,0.488976480658703,0.441499002452852,0.458422543658599,0.500684146211553,0.462504720587419,0.409856549306648,0.410156492671729,0.425609970297317,0.420227272820985,0.474105238721708,0.429423934158269,0.450831403132427,0.442406133154203,0.479779864080952,0.475113487107555,0.423808808101706,0.467793617754409
"1266","PstI.TP443245",1,9039678,0.556750128039995,0.287826252388245,0.388679386510152,0.130894114395916,0.0993164323725401,0.164948201991998,0.161425967383951,0.132309870467629,0.0890268783211033,0.185177983805532,0.153330571819535,0.140561284103799,0.0895991258636567,0.208370380061468,0.114792750223801,0.145710688169888,0.144866079660066,0.237745982352187,0.222137822906139,0.158478315457105,0.162004390678953,0.164211850469618,0.15754391830854
"1432","PstI.TP542649",1,9116308,0.0917274147915748,0.0561144728267571,0.128997839992166,0.415271046646763,0.44930847291171,0.274159087944258,0.286243122172889,0.449532778988412,0.4408578113369,0.311293012998679,0.295496990487541,0.43246825622941,0.455728629681632,0.260412287853503,0.281990321676275,0.53058006299178,0.623684756408781,0.276946003278014,0.223325338356447,0.294134345722439,0.305347329344321,0.296406016693369,0.509136447851542
"1496","PstI.TP581769",1,9144035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1761","PstI.TP745827",1,9270379,0.00125310071647121,0.0134703380144241,0.60815569829878,0.44343530053959,0.492832920321395,0.406224448327963,0.401374126082785,0.447352802375348,0.493157002080595,0.435224153011283,0.390983881682079,0.417207523199087,0.507522707568118,0.438313935375406,0.354618737650894,0.344594676091997,0.381535439108244,0.455904319332284,0.40840586350586,0.40967350496704,0.408529300131719,0.419218665859238,0.366720697700028
"1298","PstI.TP456141",1,9284445,0.172098691453922,0.0377712708135384,0.385300336565048,0.0589261997373799,0.0128842447243665,0.0739015209191737,0.0609137897711107,0.0514436315602851,0.00437959149090143,0.054742943884615,0.067489646865944,0.062368032647244,0.00566781766129749,0.0458041295065281,0.0642239357736552,0.115941921209763,0.0548150749618414,0.0569735216603998,0.0245423020843166,0.0628486716256372,0.0615132246970226,0.0480784664980264,0.0949873999584862
