"","Name","Chromosome","Position","OWA","rrBLUP.OWA"
"2795","PstI.TP974726",1,9504539,0.184864097486169,0.653334966880541
"18","NsiI.TP134750",1,9511955,0.0598077316609665,0.871349263280122
"2174","PstI.TP701371",1,9558859,2.30260065275747,0.00498194980154338
"1606","PstI.TP390724",1,9756005,0.543770616830628,0.285910024782223
"1315","PstI.TP258967",1,9761381,0,1
"451","NsiI.TP727325",1,9821700,0,1
"1580","PstI.TP377612",1,9851429,0.0914207359841706,0.810175795106579
"1579","PstI.TP377610",1,9851445,0.434466507781737,0.367733751427155
"524","PstI.TP1001875",1,9929490,0,1
"913","PstI.TP120265",1,9929566,0.208403753787436,0.618865462284898
"1104","PstI.TP145867",1,9990979,0,1
"1812","PstI.TP498398",1,10010021,0.0594162359374879,0.872135097147785
"719","PstI.TP1106149",1,10181736,0.390655360750279,0.406765994831321
"414","NsiI.TP664565",1,10300447,0.233447091060162,0.584188372871055
"1984","PstI.TP593918",1,10465079,0,1
"151","NsiI.TP360999",1,10465743,0.653776089529842,0.221934035665108
"1461","PstI.TP323026",1,10477035,0,1
"2658","PstI.TP91211",1,10530796,0.16060624786603,0.690865892013577
"1799","PstI.TP488889",1,10576905,0.627140643166776,0.235971393292362
"2749","PstI.TP948493",1,10639570,0.185499597643334,0.652379645401876
"2806","PstI.TP980214",1,10687788,0.49872074988283,0.31716061412731
"2103","PstI.TP667320",1,10965394,0,1
"2565","PstI.TP869093",1,11187262,0.275813268329926,0.52989122989743
"2483","PstI.TP835148",1,11456164,0.583409481673419,0.260969959597145
"1454","PstI.TP319571",1,11815150,0.0551843473521926,0.880674968740084
"1050","PstI.TP1288084",1,11935767,0.174830108732617,0.668605417568662
"2722","PstI.TP939213",1,11990855,0,1
"1403","PstI.TP301133",1,12137712,0,1
"429","NsiI.TP690036",1,12138480,0,1
"1180","PstI.TP181460",1,12172878,0.850404073328501,0.141122391221894
"1422","PstI.TP308387",1,12249163,0.777847537925465,0.166783261393774
"1664","PstI.TP419952",1,13194145,0,1
"2327","PstI.TP770895",1,13263569,0.725276190783803,0.188245155843873
"2239","PstI.TP726878",1,13263594,0.155441713065471,0.699130561216387
"24","NsiI.TP146220",1,13426299,1.35597157315282,0.0440583701072254
"2346","PstI.TP775845",1,13537099,0,1
"504","NsiI.TP819777",1,14025316,0.621837135718269,0.238870690123961
"1771","PstI.TP473065",1,14979768,0.0586065727322666,0.873762551254923
"2839","PstI.TP994295",1,15000089,2.08505841522234,0.00822132060798237
"90","NsiI.TP258606",1,15160092,0.651314224968681,0.223195675141732
"2277","PstI.TP745600",1,15174350,0,1
"47","NsiI.TP190002",1,15394010,0.256217410876358,0.554348132904861
"1575","PstI.TP37494",1,15597809,0,1
"1552","PstI.TP364469",1,15807512,0.114974767547755,0.767406074258541
"1917","PstI.TP548596",1,16432580,0,1
"799","PstI.TP1150194",1,16733554,0.395030941047852,0.402688344015797
"642","PstI.TP1062903",1,16796019,0,1
"2576","PstI.TP875497",1,17132096,0,1
"1338","PstI.TP270063",1,17132801,0,1
"138","NsiI.TP347636",1,17221327,0,1
"1429","PstI.TP311967",1,17610629,0,1
"2648","PstI.TP907404",1,18035898,0,1
"1530","PstI.TP353784",1,18167193,0.0685655175579444,0.853954010410184
"1828","PstI.TP510832",1,18167351,0.947674940054782,0.112804145469857
"56","NsiI.TP20060",1,18191763,0.398073567397505,0.399877006780922
"870","PstI.TP1183011",1,18308062,0,1
"1753","PstI.TP460935",1,18308167,0,1
"1874","PstI.TP533117",1,18662889,0.407786701956107,0.391032899323032
"1148","PstI.TP166501",1,18793961,0.470766913729345,0.338246324630388
"1398","PstI.TP298371",1,19099334,0.416713196500798,0.383077640239097
"1744","PstI.TP458499",1,19100550,0.9823993477806,0.104135942543113
"1962","PstI.TP579186",1,19637965,0.410379132760951,0.388705662449005
"1952","PstI.TP574132",1,19943823,0.239885837079214,0.575591223024521
"2611","PstI.TP890955",1,20013544,0.0604305975648164,0.870100468372076
"2612","PstI.TP890977",1,20013575,0.104957090318107,0.785313222231603
"144","NsiI.TP352570",1,20251715,0,1
"232","NsiI.TP440927",1,20252244,1.31738204196437,0.0481524022216656
"973","PstI.TP1239144",1,20685889,1.2170637826728,0.0606647227781429
"2525","PstI.TP851166",1,21305923,0.0511741512040882,0.888844621499847
"2383","PstI.TP791712",1,21320307,0.804344068204329,0.156911918287579
"1211","PstI.TP198890",1,21626192,0.170843004105322,0.67477191123504
"672","PstI.TP1074331",1,21885836,0.694319786638501,0.202153010523248
"2310","PstI.TP761935",1,22258955,0,1
"111","NsiI.TP304101",1,22335385,0,1
"770","PstI.TP1133775",1,23057893,0.102459479937353,0.789842538975779
"560","PstI.TP1020277",1,23246220,0,1
"1010","PstI.TP1256502",1,23777666,0,1
"2600","PstI.TP884909",1,23972025,0.244547735708574,0.569445629769195
"1626","PstI.TP399827",1,24803273,0,1
"2826","PstI.TP98839",1,25165051,0,1
"1896","PstI.TP543090",1,25480362,0,1
"1243","PstI.TP21552",1,26847368,0,1
"2302","PstI.TP757921",1,26848011,0.109757433721306,0.776680794640295
"1376","PstI.TP288641",1,27158173,0.368354954397868,0.428198405343145
"1165","PstI.TP176880",1,28241729,0.236663463286288,0.579877872296662
"2625","PstI.TP896979",1,28970255,0.164070240927663,0.685377367490802
"1112","PstI.TP150197",1,30650620,0.198017087782435,0.633844771463572
"1427","PstI.TP31070",1,30825121,0,1
"1826","PstI.TP510044",1,31327463,0.00734736833858677,0.983224363920337
"715","PstI.TP1104697",1,34536264,0,1
"1269","PstI.TP231608",1,46403489,0.383132802571348,0.413873097535604
"937","PstI.TP1213378",1,46786394,0,1
"1372","PstI.TP286748",1,49731278,0,1
"1319","PstI.TP261824",1,50142562,0,1
"885","PstI.TP1189297",1,50142670,0,1
"951","PstI.TP122157",1,50223254,0,1
"1113","PstI.TP15027",1,50852753,0.0584543624123832,0.874068838789469
"781","PstI.TP1138376",1,51888724,0.0755966250219176,0.840240043534087
"1788","PstI.TP481755",1,51889649,0.00556192906105705,0.987274843344317
"1733","PstI.TP452799",1,52828554,0.814702899741562,0.15321352348604
"774","PstI.TP1134497",1,53143016,0.891264766287792,0.128450332770856
"1583","PstI.TP378778",1,54121051,0.459181881984915,0.347390644207549
"2099","PstI.TP665437",1,54999161,0,1
"1133","PstI.TP160672",1,55685308,0.106337401686685,0.782821235701872
"840","PstI.TP1167747",1,56262223,0.217664221349789,0.605809080422924
"536","PstI.TP1007712",1,56295361,0.0421343503077124,0.907539736593801
"1007","PstI.TP1255073",1,56318472,0,1
"1424","PstI.TP309283",1,56385216,0,1
"464","NsiI.TP742789",1,56568036,0,1
"2453","PstI.TP822327",1,56871868,0.132346547204005,0.737315651043608
"1577","PstI.TP377200",1,56910407,0.622107364507926,0.238722105092129
"609","PstI.TP1041006",1,57001520,0.555830250141249,0.278079996856227
"2415","PstI.TP807213",1,57183105,0.30880707059548,0.491126003732441
"837","PstI.TP1165736",1,57192298,0.317634347794336,0.481244359362453
"1328","PstI.TP264010",1,57283338,0.163734833893367,0.685906891100536
"1713","PstI.TP445858",1,57330069,0,1
"262","NsiI.TP459313",1,57397568,0,1
"477","NsiI.TP758763",1,57499558,0.146758131796681,0.713250144317475
"806","PstI.TP1152180",1,57665941,0,1
"473","NsiI.TP755202",1,57718474,0,1
"2646","PstI.TP9065",1,57881166,0,1
"2193","PstI.TP708344",1,57964831,0.128789758932019,0.7433789190151
"2224","PstI.TP720409",1,58165134,1.00413919314612,0.0990514430113485
"1414","PstI.TP306310",1,58165810,0,1
"59","NsiI.TP20336",1,58285925,0,1
"125","NsiI.TP326794",1,58346265,0,1
"2008","PstI.TP607895",1,58398018,0.122423199791083,0.754356783764627
"316","NsiI.TP509280",1,58994548,0.32432015156257,0.473892514175044
"2798","PstI.TP975092",1,59040624,0.477260328029942,0.333226607712157
"1815","PstI.TP502131",1,59426545,0,1
"2440","PstI.TP816116",1,59685970,0.927876253724348,0.118065699980035
"249","NsiI.TP45219",1,60042018,0,1
"1741","PstI.TP457393",1,60097068,0.100289323330949,0.793799236162244
"880","PstI.TP1185674",1,60148122,0,1
"134","NsiI.TP337751",1,60167980,1.22028115544984,0.0602169624670901
"514","NsiI.TP94007",1,60313546,0,1
"707","PstI.TP110030",1,60421130,0.906556178774856,0.124006320461967
"551","PstI.TP1014707",1,60949616,0.189025304898083,0.647104909994667
"2343","PstI.TP774975",1,61157443,0.152228063509178,0.70432310667254
"986","PstI.TP1246681",1,61289286,0,1
"1555","PstI.TP365645",1,61353360,0.6116298996746,0.244551370113944
"607","PstI.TP1040444",1,61649660,0,1
"1791","PstI.TP483846",1,61901448,0,1
"1379","PstI.TP288904",1,62080065,0.0650792464101748,0.860836659607592
"1119","PstI.TP153019",1,62238600,0,1
"264","NsiI.TP462536",1,62433879,0,1
"971","PstI.TP1235985",1,62443684,0.154451476703022,0.700726469973837
"824","PstI.TP116028",1,62738111,1.07917708527646,0.0833341317146294
"1476","PstI.TP332665",1,62857264,0,1
"593","PstI.TP1032405",1,62899325,0.512590111112556,0.307191991106928
"2481","PstI.TP834485",1,62936010,0.474124730472755,0.335641203397047
"1667","PstI.TP420801",1,62946889,0.321194442186153,0.477315522258364
"1676","PstI.TP428256",1,63323451,0.0422080506718499,0.907385738933594
"362","NsiI.TP56624",1,63509426,0,1
"2521","PstI.TP84880",1,63680478,0.0658180084482184,0.859373567443502
"1987","PstI.TP59594",1,63737514,0.0696040133577191,0.851914453767509
"96","NsiI.TP267317",1,63808055,1.52215608035379,0.0300499614809742
"2031","PstI.TP622702",1,63849924,0.190421302793984,0.645028192911096
"1633","PstI.TP403217",1,63867116,0,1
"2441","PstI.TP816739",1,64060896,0.020595475498774,0.953684061451186
"46","NsiI.TP188409",1,64102768,0,1
"1002","PstI.TP1252633",1,64114120,0,1
"2449","PstI.TP820348",1,64116607,0,1
"512","NsiI.TP88778",1,64177819,0,1
"1045","PstI.TP1281541",1,64484981,0,1
"2850","PstI.TP997652",1,64799296,0.0366651826223506,0.919040853847613
"2477","PstI.TP833589",1,64801253,0,1
"2149","PstI.TP691274",1,64882579,0,1
"2737","PstI.TP944748",1,64883503,0,1
"350","NsiI.TP55636",1,64902964,0,1
"2584","PstI.TP876794",1,65066495,0,1
"2768","PstI.TP961110",1,65184135,0.390140022844568,0.407248953661137
"1780","PstI.TP477712",1,65237054,0.329187176839654,0.468611371519526
"1204","PstI.TP197677",1,65249144,0.540856923739783,0.287834651618105
"2106","PstI.TP669936",1,65249574,0.12143403777243,0.756076887329736
"1539","PstI.TP358803",1,65256453,0,1
"2683","PstI.TP924658",1,65264909,0.382371077852394,0.414599641423175
"386","NsiI.TP615624",1,65289533,0.557504423974787,0.277010082117083
"2143","PstI.TP68682",1,65572744,0,1
"2776","PstI.TP966260",1,65795867,0.0361816249967076,0.920064713770736
"1863","PstI.TP530837",1,65836675,0.326792312371983,0.471202610300666
"9","NsiI.TP117758",1,66087512,0,1
"1758","PstI.TP46198",1,66096584,0,1
"2161","PstI.TP69498",1,66230707,0,1
"419","NsiI.TP66906",1,66339343,0.0767314825008801,0.838047273525257
"480","NsiI.TP763660",1,66404152,0.365903830235966,0.430621956458093
"277","NsiI.TP482264",1,66520178,0,1
"1613","PstI.TP393536",1,66632271,0.00523310495604687,0.988022637090461
"686","PstI.TP1084761",1,66720416,0,1
"370","NsiI.TP575744",1,66841969,0,1
"68","NsiI.TP214866",1,66931515,0.544199519769793,0.285627803565154
"260","NsiI.TP459012",1,67058618,0,1
"710","PstI.TP1102564",1,67094571,0,1
"2731","PstI.TP94366",1,67316019,0,1
"847","PstI.TP1171121",1,67376990,0.0637264283846918,0.863522328125128
"2372","PstI.TP787593",1,67474277,0.00825149847051707,0.981179580679774
"1109","PstI.TP148680",1,67724801,0.619897045922702,0.239940165501718
"2123","PstI.TP678255",1,67745947,0.213210444376724,0.6120537393726
"1226","PstI.TP209249",1,67863639,0,1
"443","NsiI.TP712037",1,67933970,0.114962963196822,0.767426933040077
"1666","PstI.TP420086",1,68042057,0.206874463241713,0.621048527995507
"2450","PstI.TP820370",1,68065605,0,1
"396","NsiI.TP624683",1,68159137,0,1
"434","NsiI.TP700374",1,68176238,0,1
"566","PstI.TP1021466",1,68344473,0,1
"372","NsiI.TP576771",1,68414794,0,1
"764","PstI.TP1131578",1,68512918,0,1
"2696","PstI.TP929783",1,68577350,0.303181122135114,0.497529547441193
"1956","PstI.TP577286",1,68698894,0.507143212724908,0.311069038829514
"87","NsiI.TP252602",1,68982448,0,1
"620","PstI.TP1045708",1,69041513,0.25499378052809,0.555912218356288
"491","NsiI.TP801056",1,69044428,0,1
"2570","PstI.TP871336",1,69055455,0.671328575237416,0.213143172046984
"2597","PstI.TP884447",1,69119836,0.0985626259417683,0.796961559203796
"1761","PstI.TP468115",1,69143489,0.0354810718456294,0.921550052407913
"1400","PstI.TP299690",1,69193739,0.137546087625322,0.728540857160347
"2297","PstI.TP754866",1,69204551,0.0872610041941276,0.817973051370357
"1512","PstI.TP345976",1,69318742,0.432961170630061,0.369010589567668
"54","NsiI.TP19909",1,69328566,0.411965784554403,0.387288155820095
"285","NsiI.TP487741",1,69506512,0.449078410835098,0.355567115976798
"152","NsiI.TP361622",1,69534233,0,1
"1254","PstI.TP222462",1,69790547,0.0369340079787915,0.918472149785073
"1444","PstI.TP317631",1,69806063,0,1
"873","PstI.TP1183728",1,69834022,0.102310634086567,0.79011328829083
"2144","PstI.TP687743",1,69969234,0.626342692400912,0.236405353769367
"1999","PstI.TP603122",1,70276636,0,1
"2676","PstI.TP921276",1,70382591,0.392984729070795,0.404590117893447
"1732","PstI.TP452364",1,70416615,2.13619311080578,0.00730814051788246
"1177","PstI.TP180949",1,70527436,0.418782578688474,0.381256644546505
"1797","PstI.TP488184",1,70532632,0.207093156616314,0.620735871461264
"1721","PstI.TP448080",1,70586488,0.19674494130454,0.63570416770733
"1808","PstI.TP494387",1,70689700,0,1
"918","PstI.TP1205408",1,70741243,0.628307500132636,0.235338239269096
"2378","PstI.TP790103",1,70752961,0,1
"1925","PstI.TP549992",1,70753172,0,1
"2100","PstI.TP665587",1,70753604,0.285102285361454,0.518677865143258
"1258","PstI.TP225232",1,70799952,0,1
"2167","PstI.TP69823",1,70805200,0.539669285054767,0.288622852751595
"242","NsiI.TP44825",1,70914156,0.634528251370905,0.231991326755267
"622","PstI.TP1046209",1,71112715,0,1
"1016","PstI.TP1260916",1,71157310,0,1
"233","NsiI.TP441114",1,71250822,0.561125185899707,0.274710218350091
"2411","PstI.TP805461",1,71344044,0.054189947921724,0.882693751107471
"858","PstI.TP1177494",1,71370263,0.716006852179604,0.192306138713397
"2636","PstI.TP901545",1,71391273,0,1
"254","NsiI.TP456517",1,71506832,0,1
"2460","PstI.TP826904",1,71509086,0.398512653728423,0.399472921981244
"2333","PstI.TP773311",1,71563448,0.416191235263814,0.383538322776931
"325","NsiI.TP520596",1,71567399,0.769787575981061,0.169907450801362
"1527","PstI.TP352846",1,71717994,0.0808961495860458,0.830049228821328
"1974","PstI.TP586874",1,71729101,0.12859380548778,0.743714406876807
"67","NsiI.TP214519",1,71815536,1.48147602482956,0.0330007625436062
"1693","PstI.TP436494",1,71906250,0.168824639022546,0.677915183368715
"1013","PstI.TP1259220",1,71924579,0,1
"1980","PstI.TP590182",1,71928782,0.0138889901602294,0.968525389013464
"1365","PstI.TP283526",1,71936668,0,1
"935","PstI.TP1212724",1,72123046,0,1
"1936","PstI.TP55623",1,72147488,0,1
"296","NsiI.TP499949",1,72170440,0.107327157767714,0.781039219362909
"2528","PstI.TP852297",1,72235992,0.168780514340132,0.677984063617141
"2507","PstI.TP843326",1,72291957,0.209296708957604,0.617594317002544
"1202","PstI.TP197060",1,72303333,0,1
"775","PstI.TP1136034",1,72327412,1.957155823312,0.0110368255148712
"798","PstI.TP1150061",1,72347889,0.186750758202562,0.650502907147604
"2655","PstI.TP91130",1,72585815,0.647955455568657,0.224928529722278
"923","PstI.TP1207347",1,72663921,0.308900021917989,0.491020900102225
"2464","PstI.TP82716",1,72737215,0.427281712563656,0.373867993713197
"821","PstI.TP1158409",1,72860093,0,1
"1498","PstI.TP339412",1,72911521,0,1
"2519","PstI.TP848433",1,72949385,0,1
"2689","PstI.TP927424",1,73127829,0,1
"934","PstI.TP1212476",1,73145262,0.297825193424315,0.503703312107182
"626","PstI.TP1047587",1,73170480,0.160047543024048,0.691755239042148
"1723","PstI.TP448761",1,73324734,0.77559320862569,0.167651248269708
"2492","PstI.TP837664",1,73498170,0.0522632504828781,0.886618419481787
"1294","PstI.TP249057",1,73523293,0.480401063573858,0.330825468673286
"2408","PstI.TP80388",1,73626823,0.354276296769409,0.442306888595494
"694","PstI.TP1088043",1,73790447,2.09250488170336,0.00808155844955494
"1905","PstI.TP544748",1,73791429,0.516283871197773,0.304590342185019
"1189","PstI.TP189129",1,73890221,0.741965812468621,0.18114826863809
"1185","PstI.TP187405",1,73910743,0.0314294943954638,0.930187513931813
"1829","PstI.TP513006",1,73971974,0.01837436553064,0.958573976369145
"1881","PstI.TP535893",1,73975816,0,1
"1480","PstI.TP334182",1,74360210,0.405126552559121,0.393435412443777
"1313","PstI.TP258621",1,74361721,0.568389410991465,0.270153494123097
"594","PstI.TP1032632",1,74402757,0,1
"591","PstI.TP1031498",1,74431906,0,1
"2190","PstI.TP706856",1,74539608,0.396350243359715,0.401466911191266
"915","PstI.TP1203869",1,74588086,0.000906269369306959,0.997915413434824
"2762","PstI.TP95450",1,74768149,0.28810684329519,0.515101905796014
"122","NsiI.TP323224",1,74770262,0,1
"267","NsiI.TP465791",1,74820948,0.300920477575628,0.500126103258186
"1072","PstI.TP13346",1,74849030,0,1
"1412","PstI.TP304860",1,74969305,0,1
"1172","PstI.TP179797",1,74986512,0,1
"1640","PstI.TP405184",1,75082559,0,1
"2200","PstI.TP710507",1,75154807,0,1
"2803","PstI.TP978043",1,75183592,0,1
"1588","PstI.TP38227",1,75241998,0.893855083413623,0.127686480552067
"1282","PstI.TP241635",1,75313297,0.00618558328951864,0.985858117419733
"2006","PstI.TP606465",1,75416261,0.46758996646903,0.340729733467507
"1327","PstI.TP263305",1,75579096,0,1
"762","PstI.TP1131100",1,75760470,0.17539569417251,0.667735253715462
"311","NsiI.TP506838",1,75823936,0.23056972071615,0.588071698779822
"648","PstI.TP1065133",1,75825553,0.297142250594189,0.504496025802572
"1417","PstI.TP306856",1,75848833,0,1
"2533","PstI.TP854771",1,75863530,0,1
"147","NsiI.TP35373",1,75917930,0,1
"1738","PstI.TP455545",1,75986610,0.0849195968822776,0.822394889948802
"145","NsiI.TP352765",1,76099839,0,1
"2274","PstI.TP744556",1,76101544,0.482539368719409,0.329200610002619
"1538","PstI.TP357677",1,76102511,0.277407036125444,0.527950206246614
"2285","PstI.TP747261",1,76107837,0,1
"1277","PstI.TP24084",1,76155984,0,1
"1932","PstI.TP551527",1,76166616,1.19016121452818,0.0645414600098048
"2268","PstI.TP742499",1,76179984,1.2015730283278,0.062867613086167
"1432","PstI.TP314244",1,76274649,0,1
"617","PstI.TP104467",1,76678896,0,1
"1854","PstI.TP52592",1,76810927,0.61547120246504,0.24239786902827
"729","PstI.TP111007",1,76814269,0,1
"257","NsiI.TP457548",1,76928921,0.237096339207434,0.579300176464691
"360","NsiI.TP56323",1,76939788,0,1
"400","NsiI.TP631040",1,76939823,0.521228394531414,0.30114219073943
"2554","PstI.TP864305",1,77077806,0.126562208837246,0.747201596515897
"1900","PstI.TP543309",1,77166071,0,1
"1251","PstI.TP221089",1,77184045,0.404588510738869,0.393923136546153
"801","PstI.TP1151255",1,77213117,0.108703223441668,0.778568406570181
"1192","PstI.TP189885",1,77223222,0,1
"2476","PstI.TP833275",1,77225365,0.51207128572268,0.307559194120908
"1435","PstI.TP315020",1,77386737,0.0602367448948363,0.870488935082633
"1935","PstI.TP553319",1,77643893,0.999744972206581,0.100058739564472
"1649","PstI.TP411298",1,77771698,0.146834135241563,0.713125333326043
"79","NsiI.TP235375",1,77771916,0,1
"2758","PstI.TP952321",1,77832524,0.525466877443644,0.298217498229647
"48","NsiI.TP193091",1,77956626,0.704606516776467,0.19742106173481
"494","NsiI.TP806896",1,78145059,0,1
"377","NsiI.TP590554",1,78156460,0,1
"1059","PstI.TP130255",1,78156903,1.53008978148865,0.0295059918766594
"1747","PstI.TP459121",1,78162835,0.194255356692849,0.639358794428273
"2082","PstI.TP652837",1,78182401,0.130979979503406,0.739639370831525
"1976","PstI.TP588109",1,78200524,0.112825166327285,0.77121387369353
"790","PstI.TP1144768",1,78240904,0.432363542347324,0.369518730884534
"2777","PstI.TP966300",1,78332944,0,1
"1244","PstI.TP217199",1,78396312,0.189327127434855,0.646655346388507
"2117","PstI.TP674153",1,78459110,0.338703232985589,0.458455056394295
"931","PstI.TP1210862",1,78496398,0,1
"950","PstI.TP1221179",1,78509132,0.010965731867475,0.975066572593831
"687","PstI.TP1084987",1,78521283,0.394813820858642,0.402889713436665
"278","NsiI.TP482275",1,78563222,0,1
"2406","PstI.TP803259",1,78564283,0,1
"2493","PstI.TP837802",1,78565577,0.0387324555257992,0.914676548866261
"2485","PstI.TP835300",1,78565589,0.0455192315881479,0.900493885865932
"1853","PstI.TP525604",1,78648237,0.123553380651708,0.752396244839372
"1115","PstI.TP151617",1,78724834,0.399013773058666,0.399012248030868
"2783","PstI.TP96766",1,78742126,0,1
"670","PstI.TP1072616",1,78788131,0,1
"1786","PstI.TP4803",1,78818384,0,1
"898","PstI.TP1195390",1,78927004,0.441910833136816,0.361484072866894
"1531","PstI.TP353803",1,78947488,0.931687357020481,0.117034160161479
"1982","PstI.TP593279",1,78992355,0,1
"1691","PstI.TP434977",1,79165905,0.202844057428025,0.626838903965529
