"Trait ID","Trait name","Method","RS#","Chromosome","Marker Position (bp)","QTN effect","LOD score","-log10(P)","r2 (%)","MAF","Genotype  for code 1","Var_Error","Var_phen (total)"
"32","Trait32","pLARmEB","PstI.TP569914","5","1262747","-3e-04","965.7901","Inf","0.005","0.2629","C","",""
"32","Trait32","pLARmEB","NsiI.TP245163","5","55180573","0.0022","1023.8053","Inf","0.2923","0.2241","A","",""
"32","Trait32","pLARmEB","GFSSContig11759_1658","5","57388122","4e-04","915.0384","Inf","0.0023","0.0172","T","",""
"32","Trait32","pLARmEB","PstI.TP133136","5","65324990","0.0045","993.7181","Inf","0.4665","0.194","C","",""
"32","Trait32","pLARmEB","PstI.TP1052140","6","19137861","0.0031","992.88","Inf","0.0791","0.1034","A","",""
"32","Trait32","pLARmEB","NsiI.TP474338","6","48893680","0.001","1055.1863","Inf","0.0408","0.0302","A","",""
"32","Trait32","pLARmEB","PstI.TP174313","6","49371036","-6e-04","1029.969","Inf","0","0.0819","G","",""
"32","Trait32","pLARmEB","PstI.TP1131586","6","52294517","-7e-04","977.4229","Inf","0.0039","0.2155","C","",""
"32","Trait32","pLARmEB","NsiI.TP825923","6","52448208","0.0045","1025.1502","Inf","1.2376","0.1897","C","",""
"32","Trait32","pLARmEB","PstI.TP706276","6","52495459","-2e-04","1020.419","Inf","0","0.0129","A","",""
"32","Trait32","pLARmEB","PstI.TP851309","6","52995974","-4e-04","1022.1661","Inf","0","0.0388","C","",""
"32","Trait32","pLARmEB","NsiI.TP51476","6","53107093","-8e-04","872.8902","Inf","0.005","0.0129","A","",""
"32","Trait32","pLARmEB","PstI.TP705829","6","58061911","-0.0017","1012.3508","Inf","0.0401","0.0991","G","",""
"32","Trait32","pLARmEB","PstI.TP270769","7","2063094","0.0019","908.641","Inf","0.1676","0.3362","C","",""
"32","Trait32","pLARmEB","PstI.TP512607","7","6804761","0.0023","939.3025","Inf","0.0229","0.0474","C","",""
"32","Trait32","pLARmEB","PstI.TP1254872","7","56573064","-0.0011","1001.9493","Inf","0.0294","0.0819","C","",""
"32","Trait32","pLARmEB","PstI.TP223928","7","56820316","3e-04","1042.7303","Inf","0.0036","0.0129","A","",""
"32","Trait32","pLARmEB","PstI.TP1278820","7","61813715","0.0013","1011.3686","Inf","0.0369","0.0388","C","",""
"32","Trait32","pLARmEB","PstI.TP235062","7","62394665","0.0042","1067.259","Inf","1.035","0.4181","C","",""
"32","Trait32","pLARmEB","PstI.TP223028","8","3037045","0.0016","957.1517","Inf","0.1636","0.069","A","",""
"32","Trait32","pLARmEB","NsiI.TP383484","9","6111601","0.0013","977.3201","Inf","0.0526","0.1983","C","",""
"32","Trait32","pLARmEB","PstI.TP1282314","9","15059279","0.0034","1037.5043","Inf","0.6972","0.1595","A","",""
"32","Trait32","pLARmEB","PstI.TP662455","9","48286647","-8e-04","1012.1947","Inf","0.0092","0.0129","A","",""
"32","Trait32","pLARmEB","PstI.TP919066","9","52327480","-6e-04","1010.8437","Inf","0.0016","0.0302","C","",""
"32","Trait32","pLARmEB","NsiI.TP738487","9","55984582","0.0024","1029.1612","Inf","0.0356","0.0474","C","",""
"32","Trait32","pLARmEB","NsiI.TP616446","9","56031936","-0.0031","1077.2215","Inf","0.5674","0.4569","C","",""
"32","Trait32","pLARmEB","NsiI.TP348280","10","2996774","-0.0011","880.7877","Inf","0","0.0431","C","",""
"32","Trait32","pLARmEB","NsiI.TP500416","10","5199264","-0.0019","976.9193","Inf","0.0623","0.181","C","",""
"32","Trait32","pLARmEB","PstI.TP1264238","10","5451657","0.003","1004.0966","Inf","0.0763","0.0431","C","",""
"32","Trait32","pLARmEB","NsiI.TP432157","10","5919237","-2e-04","1060.2886","Inf","0.0024","0.2888","C","",""
"32","Trait32","pLARmEB","NsiI.TP767862","10","8899879","3e-04","981.5993","Inf","0.0056","0.1207","A","",""
"32","Trait32","pLARmEB","PstI.TP605708","10","10701072","-4e-04","984.0827","Inf","4e-04","0.069","A","",""
"32","Trait32","pLARmEB","PstI.TP1256552","10","47768031","-0.0016","1028.9254","Inf","0.1273","0.0647","C","",""
"32","Trait32","pLARmEB","PstI.TP1086849","10","52687006","9e-04","1004.0953","Inf","0.0456","0.0517","A","",""
"32","Trait32","pLARmEB","PstI.TP271541","10","56172761","0.0013","1014.6322","Inf","0.057","0.0862","C","",""
"32","Trait32","pLARmEB","PstI.TP846605","10","61222842","-0.003","732.1279","Inf","0.5068","0.306","C","",""
"32","Trait32","pLARmEB","PstI.TP68941","11","572","0.0017","918.1927","Inf","0.03","0.0517","A","",""
"32","Trait32","pLARmEB","PstI.TP108730","11","899","-0.0014","932.4993","Inf","0.074","0.2112","G","",""
"32","Trait32","pLARmEB","PstI.TP160805","11","1323","4e-04","976.6075","Inf","0","0.0129","G","",""
"32","Trait32","pLARmEB","PstI.TP187918","11","1532","0.0049","925.8148","Inf","1.3391","0.25","G","",""
"32","Trait32","pLARmEB","PstI.TP393010","11","3057","-6e-04","1047.2076","Inf","7e-04","0.0345","A","",""
"32","Trait32","pLARmEB","PstI.TP394317","11","3076","0.0018","1011.5131","Inf","0.0532","0.0345","C","",""
"32","Trait32","pLARmEB","PstI.TP720017","11","4972","5e-04","1008.4784","Inf","0.0033","0.0259","G","",""
"32","Trait32","pLARmEB","PstI.TP874146","11","6098","0.0052","1056.7756","Inf","0.6711","0.056","A","",""
"32","Trait32","pLARmEB","PstI.TP1009395","11","6997","-0.0014","1030.6787","Inf","0.0439","0.0259","C","",""
"32","Trait32","pLARmEB","PstI.TP1020545","11","7078","0.0044","1026.7972","Inf","1.0364","0.3405","A","",""
"32","Trait32","pLARmEB","PstI.TP1046468","11","7261","-0.0044","909.3616","Inf","0.5413","0.1034","A","",""
"32","Trait32","pLARmEB","PstI.TP1112303","11","7784","0.0027","1057.0893","Inf","0.0627","0.0474","C","",""
"32","Trait32","pLARmEB","PstI.TP1159423","11","8140","0.0082","966.6104","Inf","3.8277","0.3922","C","",""
"32","Trait32","pLARmEB","PstI.TP1198797","11","8471","-0.0019","892.2237","Inf","0.1869","0.1121","C","",""
"32","Trait32","pLARmEB","NsiI.TP59527","11","9833","0.003","1042.5194","Inf","0.5655","0.1595","A","",""
"32","Trait32","pLARmEB","NsiI.TP276353","11","12193","7e-04","951.5226","Inf","0.0148","0.2026","C","",""
"32","Trait32","pLARmEB","NsiI.TP416911","11","13756","0.0052","948.8158","Inf","0.7301","0.1466","C","",""
"32","Trait32","pLARmEB","NsiI.TP493263","11","15110","-6e-04","956.532","Inf","0.0209","0.1767","G","",""
"32","Trait32","pLARmEB","NsiI.TP495572","11","15165","0.0029","988.6409","Inf","0.503","0.2328","C","",""
"32","Trait32","pLARmEB","NsiI.TP654668","11","17191","1e-04","1056.9035","Inf","6e-04","0.2328","G","",""
"32","Trait32","pLARmEB","NsiI.TP705689","11","17810","0.0045","956.1017","Inf","0.2154","0.1034","C","",""
"32","Trait32","pLARmEB","NsiI.TP767179","11","18585","0.0087","1049.1894","Inf","4.7647","0.2328","A","",""
"32","Trait32","pLARmEB","NsiI.TP784220","11","18785","9e-04","1031.78","Inf","0.0442","0.0517","C","",""
"32","Trait32","pLARmEB","NsiI.TP832142","11","19332","-0.0061","875.3324","Inf","0.7475","0.1164","C","",""
