"Trait ID","Trait name","Method","RS#","Chromosome","Marker Position (bp)","QTN effect","LOD score","-log10(P)","r2 (%)","MAF","Genotype  for code 1","Var_Error","Var_phen (total)"
"15","Trait15","pLARmEB","NsiI.TP205267","4","64749548","-0.0062","1063.0122","Inf","2.1195","0.0776","C","",""
"15","Trait15","pLARmEB","PstI.TP935651","4","66370793","0.0023","1065.8729","Inf","0.2989","0.2069","A","",""
"15","Trait15","pLARmEB","PstI.TP569914","5","1262747","6e-04","1041.0037","Inf","0.0227","0.2629","C","",""
"15","Trait15","pLARmEB","NsiI.TP306926","5","2844091","-4e-04","962.2638","Inf","0.0094","0.0345","A","",""
"15","Trait15","pLARmEB","NsiI.TP245163","5","55180573","0.0012","1065.0961","Inf","0.0934","0.2241","A","",""
"15","Trait15","pLARmEB","GFSSContig11759_1658","5","57388122","6e-04","1064.83","Inf","0.0042","0.0172","T","",""
"15","Trait15","pLARmEB","PstI.TP133136","5","65324990","0.002","1077.4762","Inf","0.0916","0.194","C","",""
"15","Trait15","pLARmEB","PstI.TP1052140","6","19137861","0.004","988.214","Inf","0.1359","0.1034","A","",""
"15","Trait15","pLARmEB","NsiI.TP474338","6","48893680","0.0017","1105.1605","Inf","0.1063","0.0302","A","",""
"15","Trait15","pLARmEB","PstI.TP174313","6","49371036","-0.0013","1072.0465","Inf","0","0.0819","G","",""
"15","Trait15","pLARmEB","NsiI.TP825923","6","52448208","0.0046","1023.813","Inf","1.269","0.1897","C","",""
"15","Trait15","pLARmEB","PstI.TP706276","6","52495459","-1e-04","1055.7332","Inf","0","0.0129","A","",""
"15","Trait15","pLARmEB","NsiI.TP51476","6","53107093","-6e-04","1047.4482","Inf","0.0029","0.0129","A","",""
"15","Trait15","pLARmEB","PstI.TP705829","6","58061911","-0.0016","1052.3466","Inf","0.0348","0.0991","G","",""
"15","Trait15","pLARmEB","PstI.TP639463","6","60717357","-0.0015","1106.3431","Inf","0.1146","0.1681","C","",""
"15","Trait15","pLARmEB","PstI.TP270769","7","2063094","0.0011","1038.7954","Inf","0.0586","0.3362","C","",""
"15","Trait15","pLARmEB","PstI.TP512607","7","6804761","0.0017","1066.5082","Inf","0.0118","0.0474","C","",""
"15","Trait15","pLARmEB","PstI.TP1254872","7","56573064","-7e-04","1079.1817","Inf","0.0101","0.0819","C","",""
"15","Trait15","pLARmEB","PstI.TP223928","7","56820316","4e-04","1075.0379","Inf","0.0049","0.0129","A","",""
"15","Trait15","pLARmEB","NsiI.TP493682","7","59972191","-0.0041","837.6617","Inf","1.0684","0.2414","A","",""
"15","Trait15","pLARmEB","PstI.TP1278820","7","61813715","0.0017","1057.8607","Inf","0.0647","0.0388","C","",""
"15","Trait15","pLARmEB","PstI.TP235062","7","62394665","0.002","1012.32","Inf","0.2254","0.4181","C","",""
"15","Trait15","pLARmEB","NsiI.TP607068","8","1666575","-0.0024","1081.8349","Inf","0.303","0.1897","C","",""
"15","Trait15","pLARmEB","NsiI.TP362896","8","3701558","-0.0018","1091.8759","Inf","0.0509","0.1293","C","",""
"15","Trait15","pLARmEB","NsiI.TP383484","9","6111601","0.0024","1010.866","Inf","0.177","0.1983","C","",""
"15","Trait15","pLARmEB","PstI.TP1282314","9","15059279","0.0026","1061.3293","Inf","0.4167","0.1595","A","",""
"15","Trait15","pLARmEB","PstI.TP662455","9","48286647","-4e-04","974.5492","Inf","0.0029","0.0129","A","",""
"15","Trait15","pLARmEB","PstI.TP78387","9","51474982","0.0021","983.5268","Inf","0","0.0647","C","",""
"15","Trait15","pLARmEB","NsiI.TP151058","9","52613984","0.0012","1052.2738","Inf","0","0.0259","C","",""
"15","Trait15","pLARmEB","NsiI.TP738487","9","55984582","0.0027","1027.2774","Inf","0.0476","0.0474","C","",""
"15","Trait15","pLARmEB","NsiI.TP616446","9","56031936","-0.0032","1004.979","Inf","0.6212","0.4569","C","",""
"15","Trait15","pLARmEB","NsiI.TP500416","10","5199264","-0.0016","1015.2508","Inf","0.047","0.181","C","",""
"15","Trait15","pLARmEB","PstI.TP1264238","10","5451657","0.002","1046.1289","Inf","0.0331","0.0431","C","",""
"15","Trait15","pLARmEB","NsiI.TP432157","10","5919237","-3e-04","1076.2778","Inf","0.0043","0.2888","C","",""
"15","Trait15","pLARmEB","NsiI.TP767862","10","8899879","2e-04","1080.9672","Inf","0.0019","0.1207","A","",""
"15","Trait15","pLARmEB","PstI.TP605708","10","10701072","-0.0011","1066.004","Inf","0.0025","0.069","A","",""
"15","Trait15","pLARmEB","PstI.TP1256552","10","47768031","-9e-04","995.0543","Inf","0.0413","0.0647","C","",""
"15","Trait15","pLARmEB","PstI.TP125419","10","50424324","-0.0011","934.1317","Inf","0.0226","0.2241","G","",""
"15","Trait15","pLARmEB","PstI.TP1086849","10","52687006","8e-04","1077.9893","Inf","0.0332","0.0517","A","",""
"15","Trait15","pLARmEB","PstI.TP271541","10","56172761","0.0013","1068.0377","Inf","0.0553","0.0862","C","",""
"15","Trait15","pLARmEB","PstI.TP846605","10","61222842","-0.0036","1023.7422","Inf","0.7485","0.306","C","",""
"15","Trait15","pLARmEB","PstI.TP68941","11","572","7e-04","1082.0966","Inf","0.0048","0.0517","A","",""
"15","Trait15","pLARmEB","PstI.TP108730","11","899","-0.0022","998.8957","Inf","0.1778","0.2112","G","",""
"15","Trait15","pLARmEB","PstI.TP187918","11","1532","0.006","1022.6378","Inf","2.0104","0.25","G","",""
"15","Trait15","pLARmEB","PstI.TP319062","11","2525","-0.001","1008.4116","Inf","0.0098","0.1207","C","",""
"15","Trait15","pLARmEB","PstI.TP393010","11","3057","-0.0011","1107.1031","Inf","0.0025","0.0345","A","",""
"15","Trait15","pLARmEB","PstI.TP394317","11","3076","0.0027","1114.5351","Inf","0.1202","0.0345","C","",""
"15","Trait15","pLARmEB","PstI.TP874146","11","6098","0.0079","1059.7271","Inf","1.5774","0.056","A","",""
"15","Trait15","pLARmEB","PstI.TP1009395","11","6997","-0.0015","1056.3197","Inf","0.0563","0.0259","C","",""
"15","Trait15","pLARmEB","PstI.TP1020545","11","7078","0.003","1095.2247","Inf","0.4963","0.3405","A","",""
"15","Trait15","pLARmEB","PstI.TP1046468","11","7261","-0.0031","1047.0217","Inf","0.2686","0.1034","A","",""
"15","Trait15","pLARmEB","PstI.TP1112303","11","7784","0.0037","1095.0811","Inf","0.1187","0.0474","C","",""
"15","Trait15","pLARmEB","PstI.TP1159423","11","8140","0.0081","1105.2263","Inf","3.7319","0.3922","C","",""
"15","Trait15","pLARmEB","PstI.TP1198797","11","8471","-0.0018","1043.3611","Inf","0.166","0.1121","C","",""
"15","Trait15","pLARmEB","NsiI.TP59527","11","9833","0.0015","1025.2723","Inf","0.1388","0.1595","A","",""
"15","Trait15","pLARmEB","NsiI.TP416911","11","13756","0.0043","1105.5469","Inf","0.5049","0.1466","C","",""
"15","Trait15","pLARmEB","NsiI.TP493263","11","15110","-0.0012","1066.2421","Inf","0.0858","0.1767","G","",""
"15","Trait15","pLARmEB","NsiI.TP495572","11","15165","0.0037","1090.7643","Inf","0.812","0.2328","C","",""
"15","Trait15","pLARmEB","NsiI.TP578137","11","16313","-0.002","965.2487","Inf","0.2173","0.4052","C","",""
"15","Trait15","pLARmEB","NsiI.TP646295","11","17132","-0.002","1059.6306","Inf","0.2318","0.4267","A","",""
"15","Trait15","pLARmEB","NsiI.TP654668","11","17191","7e-04","997.3591","Inf","0.0319","0.2328","G","",""
"15","Trait15","pLARmEB","NsiI.TP705689","11","17810","0.0035","1071.4355","Inf","0.1284","0.1034","C","",""
"15","Trait15","pLARmEB","NsiI.TP750473","11","18316","-7e-04","1044.963","Inf","0.0189","0.0819","A","",""
"15","Trait15","pLARmEB","NsiI.TP767179","11","18585","0.0102","1081.7375","Inf","6.4842","0.2328","A","",""
"15","Trait15","pLARmEB","NsiI.TP784220","11","18785","0.0013","1048.4656","Inf","0.0873","0.0517","C","",""
"15","Trait15","pLARmEB","NsiI.TP832142","11","19332","-0.0023","1082.0875","Inf","0.1079","0.1164","C","",""
